5d12d299a4adfd9d84e5b962604c2ef018ee766cd7279de074db8a44a41e8c20,11caca0c0250ba796046e13a4df31fb534c3b2bfb8229da46c8928bb3bf8b14f,c91412b885f24cf6e0305d3ffa461f88fd940d4a720b5009c69f34c0084b1b8d,d701231d49b98254137603af1435c78d08dc12cfafeadcf58f439dfdcc209751,917e5a2c2b7baf39c6e7d85a4801d24c8af95426494957f13484224a5a34bb6f,c0eb2b93e2ea14c46d62031a13dc008a93690aadf0814736c9a910c038352246,e05cd1636a7342800bd6c60569747939186a19996867b47e0321a53e647b321a,3e5fb5e468b41e84042a65c0a5d1aee20e02c9455efe6c3817358558610848e0,42ed1304b3c2b321a83270802323c3c97efc6ea3f72cf958b7df566449022eea,58042b74bfdec05eac73492d0ca7402b55df58d8a2b0ec31066029ee5806528c,5370eb0c4a3267f5f25be7b3f3667017ed54636ba8dfaf4525be32c1957b1224
"0","0","0","2024/01/14 15:59:59","380000","272","0","30279","380000","2024/01/04 16:00:00","1"
"0","0","0","2024/01/17 15:59:59","380000","273","0","30280","380000","2024/01/14 16:00:00","1"
"0","0","0","2024/01/27 15:59:59","380000","274","0","30281","380000","2024/01/17 16:00:00","1"
"0","0","0","2024/02/01 15:59:59","380000","275","0","30282","380000","2024/01/27 16:00:00","1"
"0","0","0","2024/02/10 15:59:59","380000","276","0","30283","380000","2024/02/01 16:00:00","1"
"0","0","0","2024/02/26 15:59:59","380000","277","0","30284","380000","2024/02/21 16:00:00","1"
"0","0","0","2024/02/21 15:59:59","380000","278","0","30285","380000","2024/02/13 16:00:00","1"
"0","0","0","2024/02/29 15:59:59","380000","279","0","30286","380000","2024/02/26 16:00:00","1"
"0","0","0","2024/03/05 15:59:59","380000","280","0","30287","380000","2024/02/29 16:00:00","1"
"0","0","0","2024/03/15 15:59:59","380000","281","0","30288","380000","2024/03/05 16:00:00","1"
"0","0","0","2024/03/20 15:59:59","380000","282","0","30289","380000","2024/03/15 16:00:00","1"
"0","0","0","2024/03/29 15:59:59","380000","283","0","30290","380000","2024/03/20 16:00:00","1"
"380000","0","0","2024/02/13 15:59:59","0","284","380000","50291","380000","2024/02/10 16:00:00","2"
"0","0","0","2024/04/01 15:59:59","380000","285","0","30292","380000","2024/03/29 16:00:00","1"
"0","0","0","2024/04/12 15:59:59","380000","286","0","30293","380000","2024/04/01 16:00:00","1"
"0","0","0","2024/04/16 15:59:59","380000","287","0","30294","380000","2024/04/12 16:00:00","1"
"0","0","0","2024/04/23 15:59:59","380000","288","0","30295","380000","2024/04/16 16:00:00","1"
"0","0","0","2024/04/28 15:59:59","380000","289","0","30296","380000","2024/04/23 16:00:00","1"
"0","0","0","2024/05/02 15:59:59","380000","290","0","30297","380000","2024/04/28 16:00:00","1"
"380000","0","0","2024/05/05 15:59:59","0","291","380000","50298","380000","2024/05/02 16:00:00","2"
"0","0","0","2024/05/14 15:59:59","380000","292","0","30299","380000","2024/05/05 16:00:00","1"
"0","0","0","2024/05/17 15:59:59","380000","293","0","30300","380000","2024/05/14 16:00:00","1"
"0","0","0","2024/05/24 15:59:59","380000","294","0","30301","380000","2024/05/17 16:00:00","1"
"0","0","0","2024/05/28 15:59:59","380000","295","0","30302","380000","2024/05/24 16:00:00","1"
"0","0","0","2024/06/02 15:59:59","380000","296","0","30303","380000","2024/05/28 16:00:00","1"
"0","0","0","2024/06/15 15:59:59","380000","297","0","30304","380000","2024/06/02 16:00:00","1"
"0","0","0","2024/06/17 15:59:59","380000","298","0","30306","380000","2024/06/15 16:00:00","1"
"0","0","0","2024/06/17 15:59:59","380000","299","0","30305","380000","2024/06/15 16:00:00","1"
"0","0","0","2024/06/24 15:59:59","380000","300","0","40011","380000","2024/06/17 16:00:00","1"
"0","0","0","2024/07/01 15:59:59","380000","301","0","30308","380000","2024/06/24 16:00:00","1"
"380000","0","0","2024/07/04 15:59:59","0","302","380000","50309","380000","2024/07/01 16:00:00","2"
"0","0","0","2024/07/12 15:59:59","380000","303","0","30310","380000","2024/07/04 16:00:00","1"
"0","0","0","2024/07/19 15:59:59","380000","304","0","30311","380000","2024/07/12 16:00:00","1"
"0","0","0","2024/07/29 15:59:59","380000","305","0","30313","380000","2024/07/19 16:00:00","1"
"0","0","0","2024/07/23 15:59:59","380000","306","0","30312","380000","2024/07/19 16:00:00","1"
"0","0","0","2024/07/29 15:59:59","380000","307","0","30314","380000","2024/07/23 16:00:00","1"
"0","0","0","2024/08/01 15:59:59","380000","308","0","30315","380000","2024/07/29 16:00:00","1"
"0","0","0","2024/08/13 15:59:59","380000","309","0","30316","380000","2024/08/01 16:00:00","1"
"0","0","0","2024/08/16 15:59:59","380000","310","0","30318","380000","2024/08/13 16:00:00","1"
"0","0","0","2024/08/16 15:59:59","380000","311","0","30317","380000","2024/08/13 16:00:00","1"
"0","0","0","2024/08/28 15:59:59","380000","312","0","30319","380000","2024/08/16 16:00:00","1"
"0","0","0","2024/09/01 15:59:59","380000","313","0","30320","380000","2024/08/28 16:00:00","1"
"380000","0","0","2024/09/04 15:59:59","0","314","380000","50321","380000","2024/09/01 16:00:00","2"
"0","0","0","2024/09/16 15:59:59","380000","315","0","30322","380000","2024/09/04 16:00:00","1"
"0","0","0","2024/09/16 15:59:59","380000","316","0","30323","380000","2024/09/11 16:00:00","1"
"0","0","0","2024/09/28 15:59:59","380000","317","0","30324","380000","2024/09/16 16:00:00","1"
"0","0","0","2024/10/01 15:59:59","380000","318","0","30325","380000","2024/09/28 16:00:00","1"
"0","0","0","2024/10/11 15:59:59","380000","319","0","30326","380000","2024/10/01 16:00:00","1"
"0","0","0","2024/10/16 15:59:59","380000","320","0","30327","380000","2024/10/11 16:00:00","1"
"0","0","0","2024/10/27 15:59:59","380000","321","0","30328","380000","2024/10/16 16:00:00","1"
"0","0","0","2024/10/27 15:59:59","380000","322","0","30329","380000","2024/10/22 16:00:00","1"
"0","0","0","2024/11/01 15:59:59","380000","323","0","30330","380000","2024/10/27 16:00:00","1"
"380000","0","0","2024/11/04 15:59:59","0","324","380000","50331","380000","2024/11/01 16:00:00","2"
"0","0","0","2024/11/16 15:59:59","380000","325","0","30332","380000","2024/11/04 16:00:00","1"
"0","0","0","2024/11/20 15:59:59","380000","326","0","30333","380000","2024/11/16 16:00:00","1"
"0","0","0","2024/11/27 15:59:59","380000","327","0","30334","380000","2024/11/16 16:00:00","1"
"0","0","0","2024/12/01 15:59:59","380000","328","0","30335","380000","2024/11/23 16:00:00","1"
"0","0","0","2024/12/13 15:59:59","380000","329","0","30337","380000","2024/12/01 16:00:00","1"
"0","0","0","2024/12/13 15:59:59","380000","330","0","30338","380000","2024/12/10 16:00:00","1"
"0","0","0","2024/12/16 15:59:59","380000","331","0","30339","380000","2024/12/13 16:00:00","1"
"0","0","0","2024/12/24 15:59:59","380000","332","0","40012","380000","2024/12/16 16:00:00","1"
"380000","0","0","2024/12/27 15:59:59","0","333","380000","50341","380000","2024/12/24 16:00:00","2"
"0","0","0","2025/01/01 15:59:59","380000","334","0","30342","380000","2024/12/27 16:00:00","1"
"0","0","0","2025/01/14 15:59:59","380000","335","0","30343","380000","2025/01/01 16:00:00","1"
"0","0","0","2025/01/26 15:59:59","380000","336","0","30344","380000","2025/01/14 16:00:00","1"
"0","0","0","2025/01/26 15:59:59","380000","337","0","30345","380000","2025/01/16 16:00:00","1"
"0","0","0","2025/02/01 15:59:59","380000","338","0","30347","380000","2025/01/26 16:00:00","1"
"0","0","0","2025/02/01 15:59:59","380000","339","0","30346","380000","2025/01/26 16:00:00","1"
"0","0","0","2025/02/10 15:59:59","380000","340","0","30348","380000","2025/02/01 16:00:00","1"
"0","0","0","2025/02/17 15:59:59","380000","341","0","30350","380000","2025/02/10 16:00:00","1"
"0","0","0","2025/02/13 15:59:59","380000","342","0","30349","380000","2025/02/10 16:00:00","1"
"0","0","0","2025/02/17 15:59:59","380000","343","0","30351","380000","2025/02/13 16:00:00","1"
"0","0","0","2025/02/26 15:59:59","380000","344","0","30352","380000","2025/02/17 16:00:00","1"
"0","0","0","2025/02/26 15:59:59","380000","345","0","30353","380000","2025/02/22 16:00:00","1"
"380000","0","0","2025/03/01 15:59:59","0","346","380000","50354","380000","2025/02/26 16:00:00","2"
"0","0","0","2025/03/12 15:59:59","380000","347","0","30355","380000","2025/03/01 16:00:00","1"
"0","0","0","2025/03/19 15:59:59","380000","348","0","30357","380000","2025/03/12 16:00:00","1"
"0","0","0","2025/03/19 15:59:59","380000","349","0","30356","380000","2025/03/12 16:00:00","1"
"0","0","0","2025/03/28 15:59:59","380000","350","0","30358","380000","2025/03/19 16:00:00","1"
"0","0","0","2025/04/01 15:59:59","380000","351","0","30359","380000","2025/03/28 16:00:00","1"
"0","0","0","2025/04/10 15:59:59","380000","352","0","30360","380000","2025/04/01 16:00:00","1"
"0","0","0","2025/04/15 15:59:59","380000","353","0","30362","380000","2025/04/10 16:00:00","1"
"0","0","0","2025/04/15 15:59:59","380000","354","0","30361","380000","2025/04/10 16:00:00","1"
"0","0","0","2025/04/22 15:59:59","380000","355","0","30363","380000","2025/04/15 16:00:00","1"
