a32c551c5a78863683f11cbb7e9d5271be8e3e3140c8a506d02e696a0a53f1aa,93a6b904ca7a196aa1e6662a0433b5292ac9425c31a82b2cae30c368f5ec366b,24658c4ab0e54e74187c5f91ff69f9c7ff05d8fc2fc62e0d2377142ebaa33707,46ced1757e1db53fc543da07f5d798d431e58541cf08defd036ddfb311ba4ae1,1b165ae2ba05350f1159d090bd744e90b4314aaecae8dc69f30bd600c024e5ab,a99bf76a800538dc61ce8e84606c8f3ff1a727fdea26b43dda2458903ea2b0a2,103b3e1fc07553a8a72c0a723467cfc0eee5429c9b0b52ee10ff17d2b4f75026,fd7a0eb021f9ee6e357a740d9665216cbb744bd2d5fa7bfe7a7c07d8eeb82a5e,fe484d188dfb3f4d51b7af592cbc0c01f08a981ba469a073654f66b5fe881e13,96ca85c264ec61a2b4085f379e7ff42b756ec3d7d98446cda607234a9f676ae5,162121b76956b64b0cf8a443d3035e97bc76bd077af70a2fc595c4058a715dc5,1b1f5117b338e23e8834f75dad5a806eaa20b619108284e4a0ae291714ddb07c,21699dd7fbe45c6f12c38e8458cfac8a8234d0b22c1c1661cc70ffa674aeeab4,7a0a99bbb73edea3d1ee049ace488e4216b7f1418c048f7b83ff46f2f8756b07,c94ced04b7863abf7192424f025db578c4f4b41aadf56789c3a61a7ef7926333,aa10c7b1527bcefe3f88f8a701e9c7b14ba9e6ead254244df35855b60bffea0b,59cd0f2c98ea2aba6aee07719f817add2d3c90958b58a64140fbde3ad9d1181e,39b72858dd3c3d9ae878d3116b9e971a42a9ef4699ae36bd5e9be1043b4331e0,1cbb3313c44e1ac0289382986d93d0fe21fce9667865023eb65f238f5e7e163a,13d36197fdf5b553b9a8d3da3267b47d75c7840292153de623c4dc1ae9eaee27,8d23096d5daf95c03a84ec55c042107dfc2e4486aaf77e30dcb580136f90518f,358c82708eddcaf25c81685e3353b8f85b19e1883e9971ff958f68c6f7afdb10,7f3694ed93649314059043bdcbf3e870266eb45e3762203beb8c17de84689119,b89944f3b9cc277cd2ca03540bdb1731e7dec8fa9fed2688ecc0b0f455901669,cbd07302d777235b1301299a47e6a0eb81d128ab20a37c14d4e64d78cc1731ee,b979fa89b7c4a613d664a37aea71253503f4da182367900ae5d1fd34b4cfe919,337f9bde3640f3ec1bed8244661081a94b8c268ca9b48b31497f2932ca271f5c,3905baadb5c22f9f4bd08dc49347f3b0ad3e1f7d769af9114a440a31131625fe,b0786bf7932847cffcf9bf694cb92b3a6b8741afee2e5a6664e9ea8ebac55008,2cbbfc10e0f23757f78ce6ba6fadaa0a92c4c023f6c629773ebd6c6cc013cac1,e4019054e4b457c2773ae417606e88c0ce96b394e55eb06dfce57c02d302ac8f
"1","1003730102","1","100","100","1003730104","1","1","1003730104","0","1","1003730104","1003730104","1","34","100","10037301","0","33","1003730101","1","100","1","1003730104","100","0","100","100","1003730103","1003730104","6"
"1","1003740102","1","100","100","1003740107","1","1","1003740108","1003740110","1","1003740106","1003740104","1","100","100","10037401","100","100","1003740101","1","100","1","1003740105","100","1","100","100","1003740109","1003740103","6"
"0","1003810103","1","0","33","0","1","0","0","0","0","0","1003810103","1","0","100","10038101","0","0","1003810101","1","0","0","1003810102","34","0","100","100","0","1003810103","1"
"1","1003820102","1","100","100","1003820105","1","1","1003820105","1003820104","1","1003820105","1003820105","1","100","3","10038201","100","34","1003820101","6","33","1","1003820105","100","1","3","100","1003820105","1003820103","6"
"1","1003830102","1","100","100","1003830104","1","1","1003830104","0","1","1003830104","1003830104","1","34","100","10038301","0","33","1003830101","1","100","1","1003830104","100","0","100","100","1003830103","1003830104","6"
"1","1003840102","1","100","100","1003840107","1","1","1003840108","1003840110","1","1003840106","1003840104","1","100","100","10038401","100","100","1003840101","1","100","1","1003840105","100","1","100","100","1003840109","1003840103","6"
"0","1003910103","1","0","33","0","1","0","0","0","0","0","1003910103","1","0","100","10039101","0","0","1003910101","1","0","0","1003910102","34","0","100","100","0","1003910103","1"
"1","1003920102","1","100","100","1003920105","1","1","1003920105","1003920104","1","1003920105","1003920105","1","100","3","10039201","100","34","1003920101","6","33","1","1003920105","100","1","3","100","1003920105","1003920103","6"
"1","1003930102","1","100","100","1003930104","1","1","1003930104","0","1","1003930104","1003930104","1","34","100","10039301","0","33","1003930101","1","100","1","1003930104","100","0","100","100","1003930103","1003930104","6"
"1","1003940102","1","100","100","1003940107","1","1","1003940108","1003940110","1","1003940106","1003940104","1","100","100","10039401","100","100","1003940101","1","100","1","1003940105","100","1","100","100","1003940109","1003940103","6"
"0","1004010103","1","0","33","0","1","0","0","0","0","0","1004010103","1","0","100","10040101","0","0","1004010101","1","0","0","1004010102","34","0","100","100","0","1004010103","1"
"1","1004020102","1","100","100","1004020105","1","1","1004020105","1004020104","1","1004020105","1004020105","1","100","3","10040201","100","34","1004020101","6","33","1","1004020105","100","1","3","100","1004020105","1004020103","6"
"1","1004030102","1","100","100","1004030104","1","1","1004030104","0","1","1004030104","1004030104","1","34","100","10040301","0","33","1004030101","1","100","1","1004030104","100","0","100","100","1004030103","1004030104","6"
"1","1004040102","1","100","100","1004040107","1","1","1004040108","1004040110","1","1004040106","1004040104","1","100","100","10040401","100","100","1004040101","1","100","1","1004040105","100","1","100","100","1004040109","1004040103","6"
"0","1004110103","1","0","33","0","1","0","0","0","0","0","1004110103","1","0","100","10041101","0","0","1004110101","1","0","0","1004110102","34","0","100","100","0","1004110103","1"
"1","1004120102","1","100","100","1004120105","1","1","1004120105","1004120104","1","1004120105","1004120105","1","100","3","10041201","100","34","1004120101","6","33","1","1004120105","100","1","3","100","1004120105","1004120103","6"
"1","1004130102","1","100","100","1004130104","1","1","1004130104","0","1","1004130104","1004130104","1","34","100","10041301","0","33","1004130101","1","100","1","1004130104","100","0","100","100","1004130103","1004130104","6"
"1","1004140102","1","100","100","1004140107","1","1","1004140108","1004140110","1","1004140106","1004140104","1","100","100","10041401","100","100","1004140101","1","100","1","1004140105","100","1","100","100","1004140109","1004140103","6"
"0","1004210103","1","0","33","0","1","0","0","0","0","0","1004210103","1","0","100","10042101","0","0","1004210101","1","0","0","1004210102","34","0","100","100","0","1004210103","1"
"1","1004220102","1","100","100","1004220105","1","1","1004220105","1004220104","1","1004220105","1004220105","1","100","3","10042201","100","34","1004220101","6","33","1","1004220105","100","1","3","100","1004220105","1004220103","6"
"1","1004230102","1","100","100","1004230104","1","1","1004230104","0","1","1004230104","1004230104","1","34","100","10042301","0","33","1004230101","1","100","1","1004230104","100","0","100","100","1004230103","1004230104","6"
"1","1004240102","1","100","100","1004240107","1","1","1004240108","1004240110","1","1004240106","1004240104","1","100","100","10042401","100","100","1004240101","1","100","1","1004240105","100","1","100","100","1004240109","1004240103","6"
"0","1004310103","1","0","33","0","1","0","0","0","0","0","1004310103","1","0","100","10043101","0","0","1004310101","1","0","0","1004310102","34","0","100","100","0","1004310103","1"
"1","1004320102","1","100","100","1004320105","1","1","1004320105","1004320104","1","1004320105","1004320105","1","100","3","10043201","100","34","1004320101","6","33","1","1004320105","100","1","3","100","1004320105","1004320103","6"
"1","1004330102","1","100","100","1004330104","1","1","1004330104","0","1","1004330104","1004330104","1","34","100","10043301","0","33","1004330101","1","100","1","1004330104","100","0","100","100","1004330103","1004330104","6"
"1","1004340102","1","100","100","1004340107","1","1","1004340108","1004340110","1","1004340106","1004340104","1","100","100","10043401","100","100","1004340101","1","100","1","1004340105","100","1","100","100","1004340109","1004340103","6"
"0","1004410103","1","0","33","0","1","0","0","0","0","0","1004410103","1","0","100","10044101","0","0","1004410101","1","0","0","1004410102","34","0","100","100","0","1004410103","1"
"1","1004420102","1","100","100","1004420105","1","1","1004420105","1004420104","1","1004420105","1004420105","1","100","3","10044201","100","34","1004420101","6","33","1","1004420105","100","1","3","100","1004420105","1004420103","6"
"1","1004430102","1","100","100","1004430104","1","1","1004430104","0","1","1004430104","1004430104","1","34","100","10044301","0","33","1004430101","1","100","1","1004430104","100","0","100","100","1004430103","1004430104","6"
"1","1004440102","1","100","100","1004440107","1","1","1004440108","1004440110","1","1004440106","1004440104","1","100","100","10044401","100","100","1004440101","1","100","1","1004440105","100","1","100","100","1004440109","1004440103","6"
"0","1004510103","1","0","33","0","1","0","0","0","0","0","1004510103","1","0","100","10045101","0","0","1004510101","1","0","0","1004510102","34","0","100","100","0","1004510103","1"
"1","1004520102","1","100","100","1004520105","1","1","1004520105","1004520104","1","1004520105","1004520105","1","100","3","10045201","100","34","1004520101","6","33","1","1004520105","100","1","3","100","1004520105","1004520103","6"
"1","1004530102","1","100","100","1004530104","1","1","1004530104","0","1","1004530104","1004530104","1","34","100","10045301","0","33","1004530101","1","100","1","1004530104","100","0","100","100","1004530103","1004530104","6"
"1","1004540102","1","100","100","1004540107","1","1","1004540108","1004540110","1","1004540106","1004540104","1","100","100","10045401","100","100","1004540101","1","100","1","1004540105","100","1","100","100","1004540109","1004540103","6"
"0","1004610103","1","0","33","0","1","0","0","0","0","0","1004610103","1","0","100","10046101","0","0","1004610101","1","0","0","1004610102","34","0","100","100","0","1004610103","1"
"1","1004620102","1","100","100","1004620105","1","1","1004620105","1004620104","1","1004620105","1004620105","1","100","3","10046201","100","34","1004620101","6","33","1","1004620105","100","1","3","100","1004620105","1004620103","6"
"1","1004630102","1","100","100","1004630104","1","1","1004630104","0","1","1004630104","1004630104","1","34","100","10046301","0","33","1004630101","1","100","1","1004630104","100","0","100","100","1004630103","1004630104","6"
"1","1004640102","1","100","100","1004640107","1","1","1004640108","1004640110","1","1004640106","1004640104","1","100","100","10046401","100","100","1004640101","1","100","1","1004640105","100","1","100","100","1004640109","1004640103","6"
"0","1004710103","1","0","33","0","1","0","0","0","0","0","1004710103","1","0","100","10047101","0","0","1004710101","1","0","0","1004710102","34","0","100","100","0","1004710103","1"
"1","1004720102","1","100","100","1004720105","1","1","1004720105","1004720104","1","1004720105","1004720105","1","100","3","10047201","100","34","1004720101","6","33","1","1004720105","100","1","3","100","1004720105","1004720103","6"
"1","1004730102","1","100","100","1004730104","1","1","1004730104","0","1","1004730104","1004730104","1","34","100","10047301","0","33","1004730101","1","100","1","1004730104","100","0","100","100","1004730103","1004730104","6"
"1","1004740102","1","100","100","1004740107","1","1","1004740108","1004740110","1","1004740106","1004740104","1","100","100","10047401","100","100","1004740101","1","100","1","1004740105","100","1","100","100","1004740109","1004740103","6"
"0","1004810103","1","0","33","0","1","0","0","0","0","0","1004810103","1","0","100","10048101","0","0","1004810101","1","0","0","1004810102","34","0","100","100","0","1004810103","1"
"1","1004820102","1","100","100","1004820105","1","1","1004820105","1004820104","1","1004820105","1004820105","1","100","3","10048201","100","34","1004820101","6","33","1","1004820105","100","1","3","100","1004820105","1004820103","6"
"1","1004830102","1","100","100","1004830104","1","1","1004830104","0","1","1004830104","1004830104","1","34","100","10048301","0","33","1004830101","1","100","1","1004830104","100","0","100","100","1004830103","1004830104","6"
"1","1004840102","1","100","100","1004840107","1","1","1004840108","1004840110","1","1004840106","1004840104","1","100","100","10048401","100","100","1004840101","1","100","1","1004840105","100","1","100","100","1004840109","1004840103","6"
"0","1004910103","1","0","33","0","1","0","0","0","0","0","1004910103","1","0","100","10049101","0","0","1004910101","1","0","0","1004910102","34","0","100","100","0","1004910103","1"
"1","1004920102","1","100","100","1004920105","1","1","1004920105","1004920104","1","1004920105","1004920105","1","100","3","10049201","100","34","1004920101","6","33","1","1004920105","100","1","3","100","1004920105","1004920103","6"
"1","1004930102","1","100","100","1004930104","1","1","1004930104","0","1","1004930104","1004930104","1","34","100","10049301","0","33","1004930101","1","100","1","1004930104","100","0","100","100","1004930103","1004930104","6"
"1","1004940102","1","100","100","1004940107","1","1","1004940108","1004940110","1","1004940106","1004940104","1","100","100","10049401","100","100","1004940101","1","100","1","1004940105","100","1","100","100","1004940109","1004940103","6"
"0","1005010103","1","0","33","0","1","0","0","0","0","0","1005010103","1","0","100","10050101","0","0","1005010101","1","0","0","1005010102","34","0","100","100","0","1005010103","1"
"1","1005020102","1","100","100","1005020105","1","1","1005020105","1005020104","1","1005020105","1005020105","1","100","3","10050201","100","34","1005020101","6","33","1","1005020105","100","1","3","100","1005020105","1005020103","6"
"1","1005030102","1","100","100","1005030104","1","1","1005030104","0","1","1005030104","1005030104","1","34","100","10050301","0","33","1005030101","1","100","1","1005030104","100","0","100","100","1005030103","1005030104","6"
"1","1005040102","1","100","100","1005040107","1","1","1005040108","1005040110","1","1005040106","1005040104","1","100","100","10050401","100","100","1005040101","1","100","1","1005040105","100","1","100","100","1005040109","1005040103","6"
"0","1005110103","1","0","33","0","1","0","0","0","0","0","1005110103","1","0","100","10051101","0","0","1005110101","1","0","0","1005110102","34","0","100","100","0","1005110103","1"
"1","1005120102","1","100","100","1005120105","1","1","1005120105","1005120104","1","1005120105","1005120105","1","100","3","10051201","100","34","1005120101","6","33","1","1005120105","100","1","3","100","1005120105","1005120103","6"
"1","1005130102","1","100","100","1005130104","1","1","1005130104","0","1","1005130104","1005130104","1","34","100","10051301","0","33","1005130101","1","100","1","1005130104","100","0","100","100","1005130103","1005130104","6"
"1","1005140102","1","100","100","1005140107","1","1","1005140108","1005140110","1","1005140106","1005140104","1","100","100","10051401","100","100","1005140101","1","100","1","1005140105","100","1","100","100","1005140109","1005140103","6"
"0","1005210103","1","0","33","0","1","0","0","0","0","0","1005210103","1","0","100","10052101","0","0","1005210101","1","0","0","1005210102","34","0","100","100","0","1005210103","1"
"1","1005220102","1","100","100","1005220105","1","1","1005220105","1005220104","1","1005220105","1005220105","1","100","3","10052201","100","34","1005220101","6","33","1","1005220105","100","1","3","100","1005220105","1005220103","6"
"1","1005230102","1","100","100","1005230104","1","1","1005230104","0","1","1005230104","1005230104","1","34","100","10052301","0","33","1005230101","1","100","1","1005230104","100","0","100","100","1005230103","1005230104","6"
"1","1005240102","1","100","100","1005240107","1","1","1005240108","1005240110","1","1005240106","1005240104","1","100","100","10052401","100","100","1005240101","1","100","1","1005240105","100","1","100","100","1005240109","1005240103","6"
"0","1005310103","1","0","33","0","1","0","0","0","0","0","1005310103","1","0","100","10053101","0","0","1005310101","1","0","0","1005310102","34","0","100","100","0","1005310103","1"
"1","1005320102","1","100","100","1005320105","1","1","1005320105","1005320104","1","1005320105","1005320105","1","100","3","10053201","100","34","1005320101","6","33","1","1005320105","100","1","3","100","1005320105","1005320103","6"
"1","1005330102","1","100","100","1005330104","1","1","1005330104","0","1","1005330104","1005330104","1","34","100","10053301","0","33","1005330101","1","100","1","1005330104","100","0","100","100","1005330103","1005330104","6"
"1","1005340102","1","100","100","1005340107","1","1","1005340108","1005340110","1","1005340106","1005340104","1","100","100","10053401","100","100","1005340101","1","100","1","1005340105","100","1","100","100","1005340109","1005340103","6"
"0","1005410103","1","0","33","0","1","0","0","0","0","0","1005410103","1","0","100","10054101","0","0","1005410101","1","0","0","1005410102","34","0","100","100","0","1005410103","1"
"1","1005420102","1","100","100","1005420105","1","1","1005420105","1005420104","1","1005420105","1005420105","1","100","3","10054201","100","34","1005420101","6","33","1","1005420105","100","1","3","100","1005420105","1005420103","6"
"1","1005430102","1","100","100","1005430104","1","1","1005430104","0","1","1005430104","1005430104","1","34","100","10054301","0","33","1005430101","1","100","1","1005430104","100","0","100","100","1005430103","1005430104","6"
"1","1005440102","1","100","100","1005440107","1","1","1005440108","1005440110","1","1005440106","1005440104","1","100","100","10054401","100","100","1005440101","1","100","1","1005440105","100","1","100","100","1005440109","1005440103","6"
"0","1005510103","1","0","33","0","1","0","0","0","0","0","1005510103","1","0","100","10055101","0","0","1005510101","1","0","0","1005510102","34","0","100","100","0","1005510103","1"
"1","1005520102","1","100","100","1005520105","1","1","1005520105","1005520104","1","1005520105","1005520105","1","100","3","10055201","100","34","1005520101","6","33","1","1005520105","100","1","3","100","1005520105","1005520103","6"
"1","1005530102","1","100","100","1005530104","1","1","1005530104","0","1","1005530104","1005530104","1","34","100","10055301","0","33","1005530101","1","100","1","1005530104","100","0","100","100","1005530103","1005530104","6"
"1","1005540102","1","100","100","1005540107","1","1","1005540108","1005540110","1","1005540106","1005540104","1","100","100","10055401","100","100","1005540101","1","100","1","1005540105","100","1","100","100","1005540109","1005540103","6"
"0","1005610103","1","0","33","0","1","0","0","0","0","0","1005610103","1","0","100","10056101","0","0","1005610101","1","0","0","1005610102","34","0","100","100","0","1005610103","1"
"1","1005620102","1","100","100","1005620105","1","1","1005620105","1005620104","1","1005620105","1005620105","1","100","3","10056201","100","34","1005620101","6","33","1","1005620105","100","1","3","100","1005620105","1005620103","6"
"1","1005630102","1","100","100","1005630104","1","1","1005630104","0","1","1005630104","1005630104","1","34","100","10056301","0","33","1005630101","1","100","1","1005630104","100","0","100","100","1005630103","1005630104","6"
"1","1005640102","1","100","100","1005640107","1","1","1005640108","1005640110","1","1005640106","1005640104","1","100","100","10056401","100","100","1005640101","1","100","1","1005640105","100","1","100","100","1005640109","1005640103","6"
"0","1005710103","1","0","33","0","1","0","0","0","0","0","1005710103","1","0","100","10057101","0","0","1005710101","1","0","0","1005710102","34","0","100","100","0","1005710103","1"
"1","1005720102","1","100","100","1005720105","1","1","1005720105","1005720104","1","1005720105","1005720105","1","100","3","10057201","100","34","1005720101","6","33","1","1005720105","100","1","3","100","1005720105","1005720103","6"
"1","1005730102","1","100","100","1005730104","1","1","1005730104","0","1","1005730104","1005730104","1","34","100","10057301","0","33","1005730101","1","100","1","1005730104","100","0","100","100","1005730103","1005730104","6"
"1","1005740102","1","100","100","1005740107","1","1","1005740108","1005740110","1","1005740106","1005740104","1","100","100","10057401","100","100","1005740101","1","100","1","1005740105","100","1","100","100","1005740109","1005740103","6"
"0","1005810103","1","0","33","0","1","0","0","0","0","0","1005810103","1","0","100","10058101","0","0","1005810101","1","0","0","1005810102","34","0","100","100","0","1005810103","1"
"1","1005820102","1","100","100","1005820105","1","1","1005820105","1005820104","1","1005820105","1005820105","1","100","3","10058201","100","34","1005820101","6","33","1","1005820105","100","1","3","100","1005820105","1005820103","6"
"1","1005830102","1","100","100","1005830104","1","1","1005830104","0","1","1005830104","1005830104","1","34","100","10058301","0","33","1005830101","1","100","1","1005830104","100","0","100","100","1005830103","1005830104","6"
"1","1005840102","1","100","100","1005840107","1","1","1005840108","1005840110","1","1005840106","1005840104","1","100","100","10058401","100","100","1005840101","1","100","1","1005840105","100","1","100","100","1005840109","1005840103","6"
"0","1005910103","1","0","33","0","1","0","0","0","0","0","1005910103","1","0","100","10059101","0","0","1005910101","1","0","0","1005910102","34","0","100","100","0","1005910103","1"
"1","1005920102","1","100","100","1005920105","1","1","1005920105","1005920104","1","1005920105","1005920105","1","100","3","10059201","100","34","1005920101","6","33","1","1005920105","100","1","3","100","1005920105","1005920103","6"
"1","1005930102","1","100","100","1005930104","1","1","1005930104","0","1","1005930104","1005930104","1","34","100","10059301","0","33","1005930101","1","100","1","1005930104","100","0","100","100","1005930103","1005930104","6"
"1","1005940102","1","100","100","1005940107","1","1","1005940108","1005940110","1","1005940106","1005940104","1","100","100","10059401","100","100","1005940101","1","100","1","1005940105","100","1","100","100","1005940109","1005940103","6"
"0","1006010103","1","0","33","0","1","0","0","0","0","0","1006010103","1","0","100","10060101","0","0","1006010101","1","0","0","1006010102","34","0","100","100","0","1006010103","1"
"1","1006020102","1","100","100","1006020105","1","1","1006020105","1006020104","1","1006020105","1006020105","1","100","3","10060201","100","34","1006020101","6","33","1","1006020105","100","1","3","100","1006020105","1006020103","6"
"1","1006030102","1","100","100","1006030104","1","1","1006030104","0","1","1006030104","1006030104","1","34","100","10060301","0","33","1006030101","1","100","1","1006030104","100","0","100","100","1006030103","1006030104","6"
"1","1006040102","1","100","100","1006040107","1","1","1006040108","1006040110","1","1006040106","1006040104","1","100","100","10060401","100","100","1006040101","1","100","1","1006040105","100","1","100","100","1006040109","1006040103","6"
"0","1006110103","1","0","33","0","1","0","0","0","0","0","1006110103","1","0","100","10061101","0","0","1006110101","1","0","0","1006110102","34","0","100","100","0","1006110103","1"
"1","1006120102","1","100","100","1006120105","1","1","1006120105","1006120104","1","1006120105","1006120105","1","100","3","10061201","100","34","1006120101","6","33","1","1006120105","100","1","3","100","1006120105","1006120103","6"
"1","1006130102","1","100","100","1006130104","1","1","1006130104","0","1","1006130104","1006130104","1","34","100","10061301","0","33","1006130101","1","100","1","1006130104","100","0","100","100","1006130103","1006130104","6"
"1","1006140102","1","100","100","1006140107","1","1","1006140108","1006140110","1","1006140106","1006140104","1","100","100","10061401","100","100","1006140101","1","100","1","1006140105","100","1","100","100","1006140109","1006140103","6"
"0","1006210103","1","0","33","0","1","0","0","0","0","0","1006210103","1","0","100","10062101","0","0","1006210101","1","0","0","1006210102","34","0","100","100","0","1006210103","1"
"1","1006220102","1","100","100","1006220105","1","1","1006220105","1006220104","1","1006220105","1006220105","1","100","3","10062201","100","34","1006220101","6","33","1","1006220105","100","1","3","100","1006220105","1006220103","6"
"1","1006230102","1","100","100","1006230104","1","1","1006230104","0","1","1006230104","1006230104","1","34","100","10062301","0","33","1006230101","1","100","1","1006230104","100","0","100","100","1006230103","1006230104","6"
"1","1006240102","1","100","100","1006240107","1","1","1006240108","1006240110","1","1006240106","1006240104","1","100","100","10062401","100","100","1006240101","1","100","1","1006240105","100","1","100","100","1006240109","1006240103","6"
"0","1006310103","1","0","33","0","1","0","0","0","0","0","1006310103","1","0","100","10063101","0","0","1006310101","1","0","0","1006310102","34","0","100","100","0","1006310103","1"
"1","1006320102","1","100","100","1006320105","1","1","1006320105","1006320104","1","1006320105","1006320105","1","100","3","10063201","100","34","1006320101","6","33","1","1006320105","100","1","3","100","1006320105","1006320103","6"
"1","1006330102","1","100","100","1006330104","1","1","1006330104","0","1","1006330104","1006330104","1","34","100","10063301","0","33","1006330101","1","100","1","1006330104","100","0","100","100","1006330103","1006330104","6"
"1","1006340102","1","100","100","1006340107","1","1","1006340108","1006340110","1","1006340106","1006340104","1","100","100","10063401","100","100","1006340101","1","100","1","1006340105","100","1","100","100","1006340109","1006340103","6"
"0","1006410103","1","0","33","0","1","0","0","0","0","0","1006410103","1","0","100","10064101","0","0","1006410101","1","0","0","1006410102","34","0","100","100","0","1006410103","1"
"1","1006420102","1","100","100","1006420105","1","1","1006420105","1006420104","1","1006420105","1006420105","1","100","3","10064201","100","34","1006420101","6","33","1","1006420105","100","1","3","100","1006420105","1006420103","6"
"1","1006430102","1","100","100","1006430104","1","1","1006430104","0","1","1006430104","1006430104","1","34","100","10064301","0","33","1006430101","1","100","1","1006430104","100","0","100","100","1006430103","1006430104","6"
"1","1006440102","1","100","100","1006440107","1","1","1006440108","1006440110","1","1006440106","1006440104","1","100","100","10064401","100","100","1006440101","1","100","1","1006440105","100","1","100","100","1006440109","1006440103","6"
"0","1006510103","1","0","33","0","1","0","0","0","0","0","1006510103","1","0","100","10065101","0","0","1006510101","1","0","0","1006510102","34","0","100","100","0","1006510103","1"
"1","1006520102","1","100","100","1006520105","1","1","1006520105","1006520104","1","1006520105","1006520105","1","100","3","10065201","100","34","1006520101","6","33","1","1006520105","100","1","3","100","1006520105","1006520103","6"
"1","1006530102","1","100","100","1006530104","1","1","1006530104","0","1","1006530104","1006530104","1","34","100","10065301","0","33","1006530101","1","100","1","1006530104","100","0","100","100","1006530103","1006530104","6"
"1","1006540102","1","100","100","1006540107","1","1","1006540108","1006540110","1","1006540106","1006540104","1","100","100","10065401","100","100","1006540101","1","100","1","1006540105","100","1","100","100","1006540109","1006540103","6"
"0","1006610103","1","0","33","0","1","0","0","0","0","0","1006610103","1","0","100","10066101","0","0","1006610101","1","0","0","1006610102","34","0","100","100","0","1006610103","1"
"1","1006620102","1","100","100","1006620105","1","1","1006620105","1006620104","1","1006620105","1006620105","1","100","3","10066201","100","34","1006620101","6","33","1","1006620105","100","1","3","100","1006620105","1006620103","6"
"1","1006630102","1","100","100","1006630104","1","1","1006630104","0","1","1006630104","1006630104","1","34","100","10066301","0","33","1006630101","1","100","1","1006630104","100","0","100","100","1006630103","1006630104","6"
"1","1006640102","1","100","100","1006640107","1","1","1006640108","1006640110","1","1006640106","1006640104","1","100","100","10066401","100","100","1006640101","1","100","1","1006640105","100","1","100","100","1006640109","1006640103","6"
"0","1006710103","1","0","33","0","1","0","0","0","0","0","1006710103","1","0","100","10067101","0","0","1006710101","1","0","0","1006710102","34","0","100","100","0","1006710103","1"
"1","1006720102","1","100","100","1006720105","1","1","1006720105","1006720104","1","1006720105","1006720105","1","100","3","10067201","100","34","1006720101","6","33","1","1006720105","100","1","3","100","1006720105","1006720103","6"
"1","1006730102","1","100","100","1006730104","1","1","1006730104","0","1","1006730104","1006730104","1","34","100","10067301","0","33","1006730101","1","100","1","1006730104","100","0","100","100","1006730103","1006730104","6"
"1","1006740102","1","100","100","1006740107","1","1","1006740108","1006740110","1","1006740106","1006740104","1","100","100","10067401","100","100","1006740101","1","100","1","1006740105","100","1","100","100","1006740109","1006740103","6"
"0","1006810103","1","0","33","0","1","0","0","0","0","0","1006810103","1","0","100","10068101","0","0","1006810101","1","0","0","1006810102","34","0","100","100","0","1006810103","1"
"1","1006820102","1","100","100","1006820105","1","1","1006820105","1006820104","1","1006820105","1006820105","1","100","3","10068201","100","34","1006820101","6","33","1","1006820105","100","1","3","100","1006820105","1006820103","6"
"1","1006830102","1","100","100","1006830104","1","1","1006830104","0","1","1006830104","1006830104","1","34","100","10068301","0","33","1006830101","1","100","1","1006830104","100","0","100","100","1006830103","1006830104","6"
"1","1006840102","1","100","100","1006840107","1","1","1006840108","1006840110","1","1006840106","1006840104","1","100","100","10068401","100","100","1006840101","1","100","1","1006840105","100","1","100","100","1006840109","1006840103","6"
"0","1006910103","1","0","33","0","1","0","0","0","0","0","1006910103","1","0","100","10069101","0","0","1006910101","1","0","0","1006910102","34","0","100","100","0","1006910103","1"
"1","1006920102","1","100","100","1006920105","1","1","1006920105","1006920104","1","1006920105","1006920105","1","100","3","10069201","100","34","1006920101","6","33","1","1006920105","100","1","3","100","1006920105","1006920103","6"
"1","1006930102","1","100","100","1006930104","1","1","1006930104","0","1","1006930104","1006930104","1","34","100","10069301","0","33","1006930101","1","100","1","1006930104","100","0","100","100","1006930103","1006930104","6"
"1","1006940102","1","100","100","1006940107","1","1","1006940108","1006940110","1","1006940106","1006940104","1","100","100","10069401","100","100","1006940101","1","100","1","1006940105","100","1","100","100","1006940109","1006940103","6"
"0","1007010103","1","0","33","0","1","0","0","0","0","0","1007010103","1","0","100","10070101","0","0","1007010101","1","0","0","1007010102","34","0","100","100","0","1007010103","1"
"1","1007020102","1","100","100","1007020105","1","1","1007020105","1007020104","1","1007020105","1007020105","1","100","3","10070201","100","34","1007020101","6","33","1","1007020105","100","1","3","100","1007020105","1007020103","6"
"1","1007030102","1","100","100","1007030104","1","1","1007030104","0","1","1007030104","1007030104","1","34","100","10070301","0","33","1007030101","1","100","1","1007030104","100","0","100","100","1007030103","1007030104","6"
"1","1007040102","1","100","100","1007040107","1","1","1007040108","1007040110","1","1007040106","1007040104","1","100","100","10070401","100","100","1007040101","1","100","1","1007040105","100","1","100","100","1007040109","1007040103","6"
"0","1007110103","1","0","33","0","1","0","0","0","0","0","1007110103","1","0","100","10071101","0","0","1007110101","1","0","0","1007110102","34","0","100","100","0","1007110103","1"
"1","1007120102","1","100","100","1007120105","1","1","1007120105","1007120104","1","1007120105","1007120105","1","100","3","10071201","100","34","1007120101","6","33","1","1007120105","100","1","3","100","1007120105","1007120103","6"
"1","1007130102","1","100","100","1007130104","1","1","1007130104","0","1","1007130104","1007130104","1","34","100","10071301","0","33","1007130101","1","100","1","1007130104","100","0","100","100","1007130103","1007130104","6"
"1","1007140102","1","100","100","1007140107","1","1","1007140108","1007140110","1","1007140106","1007140104","1","100","100","10071401","100","100","1007140101","1","100","1","1007140105","100","1","100","100","1007140109","1007140103","6"
