ac8bcff9d018273c4a7e2e34530753343c2054002e4cc4c169c02d1d30014f36,35a99d05607ae5c86b1c3b6301bf8962bb733f2a4fe46cbdec099a1fa647d834,ce1f3a91541c99a6d7528360e52e9dd860e72429845df35562394a30051f7a72,92ec3e557e1f028a90622a294b722d1ec642f269aad47e56519ca68b579cb76e,b686e199abd457280daa12fff17bb74625bc745c8a8df760eae19439a0b6507d,4e5dd8e546169069e97c8dd5acd6d1766f237620f0a5feb8184552ce5dc63a8d,ef594f14f081a75a5effa7ed480fc5cbce7c3d1c48b47ed681f7db96949ab2a7,858b3b62f7be36d4c1aed4614135210d3bd435efec509a1c532c8b0bc54d04a0
"102701","108191","107493","23","107192","107553","107552","107193"
"102701","108192","108431","24","107193","108551","107553","108191"
"102701","108193","108342","25","108191","108552","108551","108192"
"102701","108194","108343","26","108192","108553","108552","108193"
"102701","109191","108434","27","108193","108554","108553","108194"
"102701","109192","109341","28","108194","109551","108554","109191"
"102701","109193","109432","29","109191","109552","109551","109192"
"102701","109194","109493","30","109192","109553","109552","109193"
"102701","10019032","109494","31","109193","109554","109553","109194"
"102701","10019033","10034032","32","109194","10055032","109554","10019032"
"102701","999999","10043033","33","10019032","10055033","10055032","10019033"
"102801","101011","101281","1","101401","101071","101551","101011"
"102801","102013","102311","2","102493","101071","101551","102011"
"102801","103011","102312","3","102401","102071","102551","102013"
"102801","103012","103281","4","103431","102552","102582","103011"
"102801","103013","103282","5","103401","103551","103551","103012"
"102801","104011","103283","6","103401","103552","103552","103013"
"102801","104012","104311","7","103553","103013","103582","104491"
"102801","104013","104282","8","104401","104551","103553","104012"
"102801","104014","104402","9","104432","104552","104551","104013"
"102801","105011","104433","10","104283","104553","104552","104014"
"102801","105012","105401","11","104284","105551","104553","105011"
"102801","105013","105342","12","105281","105552","105551","105012"
"102801","105014","105283","13","105282","105553","105552","105013"
"102801","105015","105284","14","105283","105554","105553","105014"
"102801","105016","105402","15","105284","105555","105554","105015"
"102801","105017","105433","16","105402","105556","105555","105016"
"102801","106011","105403","17","105433","105557","105556","105017"
"102801","106012","106281","18","105403","106551","105557","106011"
"102801","106013","106431","19","106281","106552","106551","106012"
"102801","107011","106343","20","106431","106553","106552","106013"
"102801","107012","107341","21","106343","107551","106553","107011"
"102801","107013","107342","22","107341","107552","107551","107012"
"102801","108011","107283","23","107342","107553","107552","107013"
"102801","108012","108431","24","107283","108551","107553","108011"
"102801","108013","108312","25","108431","108552","108551","108012"
"102801","108014","108313","26","108312","108553","108552","108013"
"102801","109011","108314","27","108313","108554","108553","108014"
"102801","109012","109401","28","108314","109551","108554","109011"
"102801","109013","109402","29","109401","109552","109551","109012"
"102801","109014","109343","30","109402","109553","109552","109013"
"102801","10001032","109494","31","109343","109554","109553","109014"
"102801","10001033","10040032","32","109494","10055032","109554","10001032"
"102801","999999","10040033","33","10040032","10055033","10055032","10001033"
"102901","101011","101281","1","101401","101551","101581","101401"
"102901","102014","102281","2","102493","101551","101581","102491"
"102901","103011","102282","3","102401","102162","102581","102401"
"102901","103012","103311","4","103431","102163","102582","103431"
"102901","103013","103282","5","103401","103551","103581","103401"
"102901","104011","103283","6","103401","103552","103582","103583"
"102901","104012","104311","7","103583","103583","103582","104401"
"102901","104013","104432","8","104491","104581","103583","104012"
"102901","104014","104313","9","104282","104582","104581","104013"
"102901","105011","104284","10","104402","104583","104582","104014"
"102901","105012","105341","11","104433","105581","104583","105011"
"102901","105013","105342","12","105401","105582","105581","105012"
"102901","105014","105283","13","105431","105583","105582","105013"
"102901","105015","105314","14","105491","105584","105583","105014"
"102901","105016","105402","15","105432","105585","105584","105015"
"102901","105017","105433","16","105402","105586","105585","105016"
"102901","106011","105403","17","105433","105587","105586","105017"
"102901","106012","106401","18","105403","106581","105587","106011"
"102901","106013","106431","19","106401","106582","106581","106012"
"102901","107011","106491","20","106431","106583","106582","106013"
"102901","107012","107281","21","106491","107581","106583","107011"
"102901","107013","107342","22","107281","107582","107581","107012"
"102901","108011","107343","23","107342","107583","107582","107013"
"102901","108012","108311","24","107343","108581","107583","108011"
"102901","108013","108282","25","108311","108582","108581","108012"
"102901","108014","108283","26","108282","108583","108582","108013"
"102901","109011","108314","27","108283","108584","108583","108014"
"102901","109012","109311","28","108314","109581","108584","109011"
"102901","109013","109312","29","109311","109582","109581","109012"
"102901","109014","109313","30","109312","109583","109582","109013"
"102901","10001032","109314","31","109313","109584","109583","109014"
"102901","10001033","10031032","32","109314","10058032","109584","10001032"
"102901","999999","10031033","33","10031032","10058033","10058032","10001033"
"103001","101011","101281","1","101401","101551","101581","101011"
"103001","102041","102281","2","102493","101011","101581","102011"
"103001","103011","102282","3","102401","102551","102581","102041"
"103001","103041","103281","4","103011","102041","102582","103431"
"103001","103042","103282","5","103401","103551","103581","103012"
"103001","104041","103283","6","103401","103041","103582","103042"
"103001","104042","104281","7","103553","103583","103401","104041"
"103001","104043","104312","8","104041","104551","103553","104042"
"103001","104044","104283","9","104042","104552","104551","104043"
"103001","105041","104284","10","104043","104553","104552","104044"
"103001","105042","105311","11","104044","105551","104554","105041"
"103001","105043","105312","12","105041","105552","105551","105042"
"103001","105044","105491","13","105042","105553","105552","105043"
"103001","105045","105284","14","105043","105554","105553","105044"
"103001","105046","105345","15","105044","105555","105554","105045"
"103001","105047","105286","16","105045","105556","105555","105046"
"103001","106041","105287","17","105046","105557","105556","105047"
"103001","106042","106281","18","105047","106551","105557","106041"
"103001","106043","106282","19","106041","106552","106551","106042"
"103001","107041","106283","20","106042","106553","106552","106043"
"103001","107042","107281","21","106043","107551","106553","107041"
"103001","107043","107282","22","107041","107552","107551","107042"
"103001","108041","107283","23","107042","107553","107552","107043"
"103001","108042","108401","24","107043","108551","107553","108041"
"103001","108043","108342","25","108041","108552","108551","108042"
"103001","108044","108403","26","108042","108553","108552","108043"
"103001","109041","108434","27","108043","108554","108553","108044"
"103001","109042","109341","28","108044","109551","108554","109041"
"103001","109043","109432","29","109041","109552","109551","109042"
"103001","109044","109493","30","109042","109553","109552","109043"
"103001","10004032","109494","31","109043","109554","109553","109044"
"103001","10004033","10034032","32","109044","10055032","109554","10004032"
"103001","999999","10043033","33","10004032","10055033","10055032","10004033"
"103101","101011","101281","1","101401","101551","101581","101011"
"103101","102041","102281","2","102493","101581","101581","102011"
"103101","103011","102282","3","102401","102551","102581","102041"
"103101","103041","103281","4","103431","102552","102582","103011"
"103101","103042","103282","5","103491","103551","103581","103552"
"103101","104041","103343","6","103491","103552","103582","103042"
"103101","104042","104281","7","103553","103583","103401","104041"
"103101","104043","104312","8","104401","104551","103553","104042"
"103101","104044","104402","9","104432","104552","104551","104043"
"103101","105041","104284","10","104402","104553","104552","104044"
"103101","105042","105281","11","104433","105551","104554","105041"
"103101","105043","105312","12","105401","105552","105551","105042"
"103101","105044","105283","13","105431","105553","105552","105043"
"103101","105045","105344","14","105491","105554","105553","105044"
"103101","105046","105285","15","105432","105555","105554","105045"
"103101","105047","105346","16","105285","105556","105555","105046"
"103101","106041","105287","17","105346","105557","105556","105047"
"103101","106042","106281","18","105287","106551","105557","106041"
"103101","106043","106282","19","106281","106552","106551","106042"
"103101","107041","106283","20","106282","106553","106552","106043"
"103101","107042","107281","21","106283","107551","106553","107041"
"103101","107043","107342","22","107281","107552","107551","107042"
"103101","108041","107283","23","107342","107553","107552","107043"
"103101","108042","108401","24","107283","108551","107553","108041"
"103101","108043","108492","25","108401","108552","108551","108042"
"103101","108044","108403","26","108492","108553","108552","108043"
"103101","109041","108494","27","108403","108554","108553","108044"
"103101","109042","109401","28","108494","109551","108554","109041"
"103101","109043","109402","29","109401","109552","109551","109042"
"103101","109044","109493","30","109402","109553","109552","109043"
"103101","10004032","109494","31","109493","109554","109553","109044"
"103101","10004033","10040032","32","109494","10055032","109554","10004032"
"103101","999999","10040033","33","10040032","10055033","10055032","10004033"
"103201","101011","101281","1","101401","101551","101581","101011"
"103201","102013","102311","2","102493","101011","101581","102011"
"103201","103011","102282","3","102401","102551","102581","102013"
"103201","103012","103311","4","103431","102013","102582","103011"
"103201","103013","103282","5","103012","103551","103581","103012"
"103201","104011","103283","6","103401","103552","103582","103013"
"103201","104012","104311","7","103553","103013","103582","104491"
"103201","104013","104282","8","104401","104551","103553","104012"
"103201","104014","104402","9","104432","104552","104551","104013"
"103201","105011","104284","10","104402","104553","104552","104014"
"103201","105012","105281","11","104433","105551","104553","105011"
"103201","105013","105431","12","105401","105552","105551","105012"
"103201","105014","105343","13","105431","105553","105552","105013"
"103201","105015","105284","14","105491","105554","105553","105014"
"103201","105016","105315","15","105432","105555","105554","105015"
"103201","105017","105316","16","105315","105556","105555","105016"
"103201","106011","105317","17","105316","105557","105556","105017"
"103201","106012","106281","18","105317","106551","105557","106011"
"103201","106013","106312","19","106281","106552","106551","106012"
"103201","107011","106313","20","106312","106553","106552","106013"
"103201","107012","107311","21","106313","107551","106553","107011"
"103201","107013","107312","22","107311","107552","107551","107012"
"103201","108011","107313","23","107312","107553","107552","107013"
"103201","108012","108431","24","107313","108551","107553","108011"
"103201","108013","108312","25","108431","108552","108551","108012"
"103201","108014","108313","26","108312","108553","108552","108013"
"103201","109011","108314","27","108313","108554","108553","108014"
"103201","109012","109401","28","108314","109551","108554","109011"
"103201","109013","109402","29","109401","109552","109551","109012"
"103201","109014","109343","30","109402","109553","109552","109013"
"103201","10001032","109494","31","109343","109554","109553","109014"
"103201","10001033","10040032","32","109494","10055032","109554","10001032"
"103201","999999","10040033","33","10040032","10055033","10055032","10001033"
"103301","101161","101281","1","101431","101161","101581","101161"
"103301","102163","102341","2","102491","101161","101581","102191"
"103301","103161","102342","3","102432","102162","102581","102163"
"103301","103162","103341","4","103431","102163","102582","103161"
"103301","103193","103342","5","103491","103161","103581","103162"
"103301","104161","103343","6","103491","103552","103582","103193"
"103301","104162","104341","7","103553","103583","103401","104191"
"103301","104163","104342","8","104491","104551","103553","104192"
"103301","104164","104283","9","104432","104552","104551","104193"
"103301","105161","104314","10","104343","104553","104552","104194"
"103301","105162","105281","11","104344","105551","104554","105191"
"103301","105163","105431","12","105341","105552","105551","105192"
"103301","105164","105283","13","105342","105553","105552","105193"
"103301","105165","105284","14","105343","105554","105553","105194"
"103301","105166","105315","15","105344","105555","105554","105195"
"103301","105167","105316","16","105315","105556","105555","105196"
"103301","106161","105317","17","105316","105557","105556","105197"
"103301","106192","106311","18","105317","106551","105557","106191"
"103301","106163","106312","19","106311","106552","106551","106192"
"103301","107161","106313","20","106312","106553","106552","106193"
"103301","107162","107311","21","106313","107551","106553","107191"
"103301","107163","107312","22","107311","107552","107551","107192"
"103301","108161","107313","23","107312","107553","107552","107193"
"103301","108162","108281","24","107313","108551","107553","108191"
"103301","108163","108312","25","108281","108552","108551","108192"
"103301","108164","108313","26","108312","108553","108552","108193"
"103301","109161","108314","27","108313","108554","108553","108194"
"103301","109162","109401","28","108314","109551","108554","109191"
"103301","109163","109402","29","109401","109552","109551","109192"
"103301","109164","109343","30","109402","109553","109552","109193"
"103301","10016032","109494","31","109343","109554","109553","109194"
"103301","10016033","10040032","32","109494","10055032","109554","10019032"
"103301","999999","10040033","33","10040032","10055033","10055032","10019033"
"103401","101011","101281","1","101401","101581","101581","101011"
"103401","102014","102281","2","102281","101581","101581","102011"
"103401","103011","102282","3","102401","102581","102581","102014"
"103401","103012","103281","4","103011","102582","102582","103011"
"103401","103013","103282","5","103401","103581","103581","103012"
"103401","104011","103343","6","103552","103582","103582","103013"
"103401","104012","104281","7","103553","103013","103582","104401"
"103401","104013","104432","8","104401","104581","103583","104012"
"103401","104014","104283","9","104282","104582","104581","104013"
"103401","105011","104284","10","104283","104583","104582","104014"
"103401","105012","105281","11","104284","105581","104583","105011"
"103401","105013","105342","12","105281","105582","105581","105012"
"103401","105014","105313","13","105282","105583","105582","105013"
"103401","105015","105314","14","105283","105584","105583","105014"
"103401","105016","105402","15","105284","105585","105584","105015"
"103401","105017","105433","16","105402","105586","105585","105016"
"103401","106011","105403","17","105433","105587","105586","105017"
"103401","106012","106401","18","105403","106581","105587","106011"
"103401","106013","106431","19","106401","106582","106581","106012"
"103401","107011","106491","20","106431","106583","106582","106013"
"103401","107012","107281","21","106491","107581","106583","107011"
"103401","107013","107342","22","107281","107582","107581","107012"
"103401","108011","107343","23","107342","107583","107582","107013"
"103401","108012","108311","24","107343","108581","107583","108011"
"103401","108013","108282","25","108311","108582","108581","108012"
"103401","108014","108283","26","108282","108583","108582","108013"
"103401","109011","108314","27","108283","108584","108583","108014"
"103401","109012","109311","28","108314","109581","108584","109011"
"103401","109013","109312","29","109311","109582","109581","109012"
"103401","109014","109313","30","109312","109583","109582","109013"
"103401","10001032","109314","31","109313","109584","109583","109014"
"103401","10001033","10031032","32","109314","10058032","109584","10001032"
"103401","999999","10031033","33","10031032","10058033","10058032","10001033"
"103601","101251","101371","1","101521","101611","101611","101251"
"103601","102222","102371","2","102461","101611","101611","102221"
"103601","103221","102372","3","102521","102611","102611","102222"
"103601","103252","103251","4","103611","102613","102613","103521"
"103601","103222","103371","5","103522","103611","103611","103252"
"103601","104221","103372","6","103522","103371","103613","103222"
"103601","104222","104371","7","103614","103614","103613","104221"
"103601","104223","104522","8","104221","104611","103614","104222"
"103601","104224","104462","9","104222","104612","104611","104223"
"103601","105221","104463","10","104223","104613","104612","104224"
"103601","105222","105521","11","104224","105611","104613","105221"
"103601","105223","105372","12","105221","105612","105611","105222"
"103601","105224","105373","13","105222","105613","105612","105223"
"103601","105225","105523","14","105223","105614","105613","105224"
"103601","105226","105375","15","105224","105615","105614","105225"
"103601","105227","105376","16","105225","105616","105615","105226"
"103601","106221","105377","17","105226","105617","105616","105227"
"103601","106222","106371","18","105227","106611","105617","106221"
"103601","106223","106372","19","106221","106612","106611","106222"
"103601","107221","106373","20","106222","106613","106612","106223"
"103601","107222","107371","21","106223","107611","106613","107221"
"103601","107223","107372","22","107221","107612","107611","107222"
"103601","108221","107373","23","107222","107613","107612","107223"
"103601","108222","108521","24","107223","108611","107613","108221"
"103601","108223","108462","25","108221","108612","108611","108222"
"103601","108224","108523","26","108222","108613","108612","108223"
"103601","109221","108524","27","108223","108614","108613","108224"
"103601","109222","109461","28","108224","109611","108614","109221"
"103601","109223","109522","29","109221","109612","109611","109222"
"103601","109224","109463","30","109222","109613","109612","109223"
"103601","10022032","109524","31","109223","109614","109613","109224"
"103601","10022033","10046032","32","109224","10061032","109614","10022032"
"103601","999999","10046033","33","10022032","10061033","10061032","10022033"
"103701","101011","101281","1","101401","101011","101551","101071"
"103701","102041","102281","2","102493","101551","101551","102071"
"103701","103011","102282","3","102401","102011","102551","102041"
"103701","103041","103281","4","103431","102552","102552","103071"
"103701","103042","103282","5","103401","103071","103551","103041"
"103701","104041","103283","6","103401","103552","103552","103072"
"103701","104042","104281","7","103553","103013","103552","104071"
"103701","104043","104282","8","104011","104551","103553","104072"
"103701","104044","104402","9","104012","104552","104551","104013"
"103701","105041","104284","10","104013","104554","104552","104074"
"103701","105042","105341","11","104014","105551","104553","105071"
"103701","105043","105282","12","105011","105552","105551","105072"
"103701","105044","105343","13","105012","105553","105552","105073"
"103701","105045","105284","14","105013","105554","105553","105074"
"103701","105046","105285","15","105014","105555","105554","105075"
"103701","105047","105286","16","105015","105556","105555","105076"
"103701","106041","105287","17","105016","105557","105556","105077"
"103701","106042","106341","18","105017","106551","105557","106071"
"103701","106043","106282","19","106011","106552","106551","106072"
"103701","107041","106283","20","106012","106553","106552","106073"
"103701","107042","107491","21","106013","107551","106553","107071"
"103701","107043","107492","22","107011","107552","107551","107072"
"103701","108041","107493","23","107012","107553","107552","107073"
"103701","108042","108401","24","107013","108551","107553","108071"
"103701","108043","108342","25","108011","108552","108551","108072"
"103701","108044","108403","26","108012","108553","108552","108073"
"103701","109041","108494","27","108013","108554","108553","108074"
"103701","109042","109341","28","108014","109551","108554","109071"
"103701","109043","109432","29","109011","109552","109551","109072"
"103701","109044","109493","30","109012","109553","109552","109073"
"103701","10004032","109434","31","109013","109554","109553","109074"
"103701","10004033","10034032","32","109014","10055032","109554","10007032"
"103701","999999","10043033","33","10001032","10055033","10055032","10007033"
"103801","101131","101071","1","101431","101551","101551","101131"
"103801","102131","102341","2","102431","101551","101551","102071"
"103801","103071","102131","3","102432","102551","102551","102131"
"103801","103131","103341","4","103551","102432","102552","103071"
"103801","103132","103342","5","103552","103341","103551","103131"
"103801","104131","103553","6","103342","103131","103552","103132"
"103801","104132","104341","7","103553","103132","103582","104131"
"103801","104133","104342","8","104131","104551","103553","104132"
"103801","104134","104343","9","104132","104552","104551","104133"
"103801","105131","104433","10","104133","104553","104552","104134"
"103801","105132","105341","11","104134","105551","104553","105131"
"103801","105133","105282","12","105131","105552","105551","105132"
"103801","105134","105343","13","105132","105553","105552","105133"
"103801","105135","105344","14","105133","105554","105553","105134"
"103801","105136","105345","15","105134","105555","105554","105135"
"103801","105137","105286","16","105135","105556","105555","105136"
"103801","106131","105287","17","105136","105557","105556","105137"
"103801","106132","106341","18","105137","106551","105557","106131"
"103801","106133","106342","19","106131","106552","106551","106132"
"103801","107131","106343","20","106132","106553","106552","106133"
"103801","107132","107491","21","106133","107551","106553","107131"
"103801","107133","107492","22","107131","107552","107551","107132"
"103801","108131","107343","23","107132","107553","107552","107133"
"103801","108132","108431","24","107133","108551","107553","108131"
"103801","108133","108342","25","108131","108552","108551","108132"
"103801","108134","108343","26","108132","108553","108552","108133"
"103801","109131","108434","27","108133","108554","108553","108134"
"103801","109132","109341","28","108134","109551","108554","109131"
"103801","109133","109432","29","109131","109552","109551","109132"
"103801","109134","109493","30","109132","109553","109552","109133"
"103801","10013032","109494","31","109133","109554","109553","109134"
"103801","10013033","10034032","32","109134","10055032","109554","10013032"
"103801","999999","10043033","33","10013032","10055033","10055032","10013033"
"104001","101131","101281","1","101431","101071","101551","101131"
"104001","102131","102341","2","102431","101551","101551","102071"
"104001","103071","102342","3","102432","102551","102551","102131"
"104001","103131","103341","4","103431","102552","102552","103071"
"104001","103132","103342","5","103432","103071","103551","103131"
"104001","104131","103343","6","103432","103552","103552","103132"
"104001","104132","104341","7","103553","103583","103582","104131"
"104001","104133","104342","8","104431","104551","103553","104132"
"104001","104134","104343","9","104432","104552","104551","104133"
"104001","105131","104344","10","104133","104583","104552","104134"
"104001","105132","105281","11","104134","105581","104553","105131"
"104001","105133","105312","12","105131","105552","105551","105132"
"104001","105134","105283","13","105132","105583","105552","105133"
"104001","105135","105432","14","105133","105584","105553","105134"
"104001","105136","105345","15","105134","105585","105554","105135"
"104001","105137","105346","16","105135","105586","105555","105136"
"104001","106131","105347","17","105136","105587","105556","105137"
"104001","106132","106281","18","105137","106581","105557","106131"
"104001","106133","106282","19","106131","106582","106551","106132"
"104001","107131","106343","20","106132","106583","106552","106133"
"104001","107132","107341","21","106133","107581","106553","107131"
"104001","107133","107342","22","107131","107582","107551","107132"
"104001","108131","107343","23","107132","107583","107552","107133"
"104001","108132","108281","24","107133","108581","107553","108131"
"104001","108133","108492","25","108131","108582","108551","108132"
"104001","108134","108283","26","108132","108583","108552","108133"
"104001","109131","108284","27","108133","108584","108553","108134"
"104001","109132","109281","28","108134","109551","108554","109131"
"104001","109133","109282","29","109131","109552","109551","109132"
"104001","109134","109283","30","109132","109553","109552","109133"
"104001","10013032","109284","31","109133","109554","109553","109134"
"104001","10013033","10028032","32","109134","10055032","109554","10013032"
"104001","999999","10028033","33","10013032","10055033","10055032","10013033"
"104201","101251","101371","1","101521","101611","101611","101251"
"104201","102252","102371","2","102461","101611","101611","102251"
"104201","103251","102372","3","102521","102612","102611","102252"
"104201","103252","103521","4","103521","102614","102613","103251"
"104201","103222","103371","5","103461","103612","103611","103252"
"104201","104251","103372","6","103522","103613","103613","103222"
"104201","104252","104371","7","103614","103583","103613","104521"
"104201","104253","104372","8","104461","104581","103614","104252"
"104201","104254","104523","9","104372","104582","104611","104253"
"104201","105251","104373","10","104462","104613","104612","104254"
"104201","105252","105371","11","104463","105581","104613","105251"
"104201","105253","105522","12","105521","105582","105611","105252"
"104201","105254","105462","13","105522","105583","105612","105253"
"104201","105255","105374","14","105462","105584","105613","105254"
"104201","105256","105463","15","105374","105585","105614","105255"
"104201","105257","105376","16","105463","105586","105615","105256"
"104201","106251","105464","17","105376","105587","105616","105257"
"104201","106252","106461","18","105464","106581","105617","106251"
"104201","106253","106521","19","106461","106582","106611","106252"
"104201","107251","106462","20","106372","106583","106612","106253"
"104201","107252","107461","21","106462","107581","106613","107251"
"104201","107253","107462","22","107461","107582","107611","107252"
"104201","108251","107463","23","107462","107583","107612","107253"
"104201","108252","108371","24","107463","108581","107613","108251"
"104201","108253","108372","25","108371","108582","108611","108252"
"104201","108254","108373","26","108372","108583","108612","108253"
"104201","109251","108374","27","108373","108584","108613","108254"
"104201","109252","109371","28","108374","109581","108614","109251"
"104201","109253","109372","29","109371","109582","109611","109252"
"104201","109254","109373","30","109372","109583","109612","109253"
"104201","10025032","109374","31","109373","109584","109613","109254"
"104201","10025033","10037032","32","109374","10058032","109614","10025032"
"104201","999999","10037033","33","10037032","10058033","10061032","10025033"
"104301","101011","101281","1","101401","101011","101551","101011"
"104301","102041","102281","2","102493","101011","101551","102011"
"104301","103011","102282","3","102401","102011","102551","102041"
"104301","103041","103281","4","103551","102041","102552","103011"
"104301","103042","103282","5","103401","103011","103551","103041"
"104301","104041","103283","6","103401","103041","103552","103042"
"104301","104042","104281","7","103583","103042","103552","104041"
"104301","104043","104282","8","104041","104551","103553","104042"
"104301","104044","104313","9","104042","104552","104551","104043"
"104301","105041","104344","10","104043","104554","104552","104044"
"104301","105042","105281","11","104044","105551","104553","105041"
"104301","105043","105282","12","105041","105552","105551","105042"
"104301","105044","105283","13","105042","105553","105552","105043"
"104301","105045","105284","14","105043","105554","105553","105044"
"104301","105046","105285","15","105044","105555","105554","105045"
"104301","105047","105286","16","105045","105556","105555","105046"
"104301","106041","105287","17","105046","105557","105556","105047"
"104301","106042","106281","18","105047","106551","105557","106041"
"104301","106043","106282","19","106041","106552","106551","106042"
"104301","107041","106283","20","106042","106553","106552","106043"
"104301","107042","107491","21","106043","107551","106553","107041"
"104301","107043","107492","22","107041","107552","107551","107042"
"104301","108041","107493","23","107042","107553","107552","107043"
"104301","108042","108431","24","107043","108551","107553","108041"
"104301","108043","108342","25","108041","108552","108551","108042"
"104301","108044","108343","26","108042","108553","108552","108043"
"104301","109041","108434","27","108043","108554","108553","108044"
"104301","109042","109341","28","108044","109551","108554","109041"
"104301","109043","109432","29","109041","109552","109551","109042"
"104301","109044","109493","30","109042","109553","109552","109043"
"104301","10004032","109434","31","109043","109554","109553","109044"
"104301","10004033","10034032","32","109044","10055032","109554","10004032"
"104301","999999","10043033","33","10004032","10055033","10055032","10004033"
"104401","101251","101371","1","101521","101611","101611","101251"
"104401","102222","102371","2","102461","101611","101611","102221"
"104401","103221","102372","3","102521","102611","102611","102222"
"104401","103252","103251","4","103611","102613","102613","103521"
"104401","103222","103371","5","103522","103611","103611","103252"
"104401","104221","103372","6","103522","103371","103613","103222"
"104401","104222","104371","7","103614","103614","103613","104221"
"104401","104223","104522","8","104221","104611","103614","104222"
"104401","104224","104462","9","104222","104612","104611","104223"
"104401","105221","104463","10","104223","104613","104612","104224"
"104401","105222","105521","11","104224","105611","104613","105221"
"104401","105223","105372","12","105221","105612","105611","105222"
"104401","105224","105373","13","105222","105613","105612","105223"
"104401","105225","105523","14","105223","105614","105613","105224"
"104401","105226","105375","15","105224","105615","105614","105225"
"104401","105227","105376","16","105225","105616","105615","105226"
"104401","106221","105377","17","105226","105617","105616","105227"
"104401","106222","106371","18","105227","106611","105617","106221"
"104401","106223","106372","19","106221","106612","106611","106222"
"104401","107221","106373","20","106222","106613","106612","106223"
"104401","107222","107371","21","106223","107611","106613","107221"
"104401","107223","107372","22","107221","107612","107611","107222"
"104401","108221","107373","23","107222","107613","107612","107223"
"104401","108222","108521","24","107223","108611","107613","108221"
"104401","108223","108462","25","108221","108612","108611","108222"
"104401","108224","108523","26","108222","108613","108612","108223"
"104401","109221","108524","27","108223","108614","108613","108224"
"104401","109222","109461","28","108224","109611","108614","109221"
"104401","109223","109522","29","109221","109612","109611","109222"
"104401","109224","109463","30","109222","109613","109612","109223"
"104401","10022032","109524","31","109223","109614","109613","109224"
"104401","10022033","10046032","32","109224","10061032","109614","10022032"
"104401","999999","10046033","33","10022032","10061033","10061032","10022033"
"104501","101071","101281","1","101431","101581","101581","101521"
"104501","102521","102371","2","102431","101581","101581","102071"
"104501","103071","102372","3","102432","102581","102581","102521"
"104501","103101","103521","4","103581","102582","102582","103521"
"104501","103072","103371","5","103461","103581","103581","103522"
"104501","104071","103372","6","103461","103371","103582","103583"
"104501","104072","104461","7","103583","103583","103582","104371"
"104501","104073","104372","8","104461","104581","103583","104072"
"104501","104074","104523","9","104372","104582","104581","104073"
"104501","105071","104373","10","104462","104583","104582","104074"
"104501","105072","105521","11","104463","105581","104583","105071"
"104501","105073","105342","12","105371","105582","105581","105072"
"104501","105074","105373","13","105372","105583","105582","105073"
"104501","105075","105374","14","105373","105584","105583","105074"
"104501","105076","105463","15","105374","105585","105584","105075"
"104501","105077","105524","16","105463","105586","105585","105076"
"104501","106071","105464","17","105524","105587","105586","105077"
"104501","106072","106461","18","105464","106581","105587","106071"
"104501","106073","106521","19","106461","106582","106581","106072"
"104501","107071","106491","20","106372","106583","106582","106073"
"104501","107072","107461","21","106491","107581","106583","107071"
"104501","107073","107462","22","107461","107582","107581","107072"
"104501","108071","107463","23","107462","107583","107582","107073"
"104501","108072","108401","24","107463","108581","107583","108071"
"104501","108073","108282","25","108401","108582","108581","108072"
"104501","108074","108403","26","108282","108583","108582","108073"
"104501","109071","108284","27","108403","108584","108583","108074"
"104501","109072","109311","28","108284","109581","108584","109071"
"104501","109073","109312","29","109311","109582","109581","109072"
"104501","109074","109313","30","109312","109583","109582","109073"
"104501","10007032","109314","31","109313","109584","109583","109074"
"104501","10007033","10031032","32","109314","10058032","109584","10007032"
"104501","999999","10031033","33","10031032","10058033","10058032","10007033"
"104601","101071","101281","1","101431","101551","101551","101071"
"104601","102041","102431","2","102431","101551","101551","102071"
"104601","103071","102342","3","102432","102551","102551","102041"
"104601","103041","103341","4","103431","102552","102552","103431"
"104601","103072","103342","5","103432","103551","103551","103041"
"104601","104071","103343","6","103432","103552","103552","103072"
"104601","104072","104341","7","103553","103072","103552","104071"
"104601","104073","104342","8","104431","104551","103553","104072"
"104601","104074","104343","9","104342","104582","104551","104073"
"104601","105071","104433","10","104343","104553","104552","104074"
"104601","105072","105401","11","104344","105551","104554","105071"
"104601","105073","105282","12","105341","105552","105551","105072"
"104601","105074","105343","13","105342","105553","105552","105073"
"104601","105075","105344","14","105343","105554","105553","105074"
"104601","105076","105345","15","105344","105555","105554","105075"
"104601","105077","105346","16","105345","105556","105555","105076"
"104601","106071","105347","17","105346","105557","105556","105077"
"104601","106072","106341","18","105347","106551","105557","106071"
"104601","106073","106342","19","106341","106552","106551","106072"
"104601","107071","106343","20","106342","106553","106552","106073"
"104601","107072","107341","21","106343","107551","106553","107071"
"104601","107073","107492","22","107341","107552","107551","107072"
"104601","108071","107493","23","107492","107553","107552","107073"
"104601","108072","108431","24","107493","108551","107553","108071"
"104601","108073","108492","25","108431","108552","108551","108072"
"104601","108074","108343","26","108492","108553","108552","108073"
"104601","109071","108494","27","108343","108554","108553","108074"
"104601","109072","109401","28","108494","109551","108554","109071"
"104601","109073","109432","29","109401","109552","109551","109072"
"104601","109074","109343","30","109432","109553","109552","109073"
"104601","10007032","109434","31","109343","109554","109553","109074"
"104601","10007033","10034032","32","109434","10055032","109554","10007032"
"104601","999999","10043033","33","10034032","10055033","10055032","10007033"
