ac8bb98475d0d87762a2d9c827bcaaed6318fafc6405a47f807ad9ea67b5dd9c,34c4810c4d0d6c6155def79045d7a06188d8c583f7633a62332f7e47e3d7a783,5f10afeb8936ff98ad9e3c1eeb1d06efdd6a4caebcf8e4d99497e3f8e8f48766,6a7b060c890b46cf624c37d36ca72e27f8884c68ca900919a67029dbba53ab46,6ab3856d755f1fc499967f3a949a9984eb1270b51aff5fb6edf96096e8603f5d,3e703eda5f373dc9521eb688ef82f99fcd27605ab7d61d2bd37ddd6f8e9e04bf,db0d5ff407de767e46f8c1b6b1691d61776397ee3493a26afb2bc5df0fd0f7b1,6e9a27fe0330e6cf4bb9d2fcbcb35513f431f3075436e94fe5f9a4b8cbf652e5,bedc55a0c233781a6078857d840626cdaa144fa79010fe83392c4689c1983205,c924f4bd9db1d1990a200d805a22a172386495280473524aa18f344dfa0376d1,7f27a9143454cd30f465af93835bad630cbc5151061e00b9268cd0e65740ac02
"3","101311","","","311012","311","","0.2","1","nop_idle_joy_normal",""
"3","105111","","","311013","311","","0.2","1","nop_talk_thinking",""
"11","105111","0.5","0","311014","311","0","0","7","醫食同源……妳們知道這說法嗎？\n在祈求長壽的菜餚裡，\n會放進很多具有類似功效的食材哦。","0"
"91","311014","","","311015","311","","","","",""
"3","105111","","","311016","311","","0.2","1","nop_idle_thinking",""
"11","101831","0.5","0","312001","312","0","0","6","好棒的新年會～\n其他學校的人好像也有來，\n要不要去聊聊天呢？","0"
"3","101831","","","312002","312","","0.2","1","nop_talk_joy1",""
"91","312001","","","312003","312","","","","",""
"3","101831","","","312004","312","1","0.2","1","nop_idle_joy1",""
"11","101611","0.5","0","312005","312","0","0","7","看呀看呀美咲！\n那邊那道料理看起來超好吃的！","0"
"3","101611","","","312006","312","","0.2","1","nop_talk_surprise_kira",""
"91","312005","","","312007","312","","","","",""
"3","101611","","","312008","312","1","0.2","1","nop_idle_surprise_kira",""
"11","105011","0.5","0","312009","312","0","0","7","咦──？但那不是青菜做的嗎？\n不過，我是成熟的淑女了，\n倒也不是不敢吃啦？","0"
"3","105011","","","312010","312","","0.2","1","nop_talk_sad",""
"93","2.5","","","312011","312","","","","0",""
"3","105011","","","312012","312","","0.2","1","nop_talk_tsun_pain",""
"91","312009","","","312013","312","","","","",""
"3","105011","","","312014","312","1","0.2","1","nop_idle_sad",""
"11","105331","0.5","0","313001","313","0","0","7","真是豪華的新年會啊。\n我們的行為舉止\n也得合乎這個場合哦！","0"
"3","105331","","nop_13_monica_talk_doya_loop","313002","313","1","0.2","0","nop_13_monica_talk_doya","0.2"
"91","313001","","","313003","313","","","","",""
"3","105331","","","313004","313","1","0.2","1","nop_idle_doya",""
"11","103031","0.5","0","313005","313","0","0","6","說到年菜，就想到東國是也！\n也得向大江戶町的大家\n拜個年才行是也！","0"
"3","103031","","","313006","313","","0.2","1","nop_talk_joy1",""
"91","313005","","","313007","313","","","","",""
"3","103031","","","313008","313","1","0.2","1","nop_idle_joy1",""
"11","100811","0.5","0","313009","313","0","0","8","身處新年會的我也依然很美呢。\n啊啊，會場裡的視線\n好像都聚集過來了哦。","0"
"3","100811","","","313010","313","","0.2","1","nop_talk_thinking",""
"91","313009","","","313011","313","","","","",""
"3","100811","","","313012","313","1","0.2","1","nop_idle_thinking",""
"11","104511","0.5","0","313013","313","0","0","8","會場裡的視線……\n啊啊，輕蔑的視線落在空花身上……\n嘻嘻嘻嘻……","0"
"3","104511","","","313014","313","","0.2","1","nop_13_kuka_talk_memory1",""
"91","313013","","","313015","313","","","","",""
"3","104511","","","313016","313","1","0.2","1","nop_13_kuka_idle_memory1",""
"11","105511","0.5","0","313017","313","0","0","6","好大的會場……\n前輩會在哪呢？","0"
"3","105511","","","313018","313","","0.2","1","nop_talk_sad",""
"91","313017","","","313019","313","","","","",""
"3","105511","","","313020","313","1","0.2","1","nop_idle_sad",""
"11","104931","0.5","0","314001","314","0","0","7","嗯嗯嗯……是弟弟的氣息！\n就在附近哦，璃乃！","0"
"3","104931","","","314002","314","","0.2","1","nop_14_shizuru_talk_thinking",""
"93","2","","","314003","314","","","","0",""
"3","104931","","nop_talk_guts3_loop","314004","314","1","0.2","0","nop_talk_guts3","0"
"91","314001","","","314005","314","","","","",""
"11","101131","0.5","0","314006","314","0","0","6","是！我也認得出來哦！\n啊，就在那邊！大概吧！","0"
"3","101131","","nop_talk_arm_crossed_loop","314007","314","1","0.2","0","nop_talk_arm_crossed",""
"93","2","","","314008","314","","","","0",""
"3","101131","","","314009","314","","0.2","1","nop_talk_joy1",""
"91","314006","","","314010","314","","","","",""
"3","101131","","","314011","314","1","0.2","1","nop_idle_joy_normal",""
"11","106831","0.5","0","314012","314","0","0","7","哈哈，還是老樣子，\n是姐姐的力量和妹妹的力量呢。","0"
"3","106831","","nop_talk_arm_crossed_loop_joy","314013","314","1","0.2","0","nop_talk_arm_crossed_joy","0"
"91","314012","","","314014","314","","","","",""
"3","106831","","","314015","314","1","0.2","1","nop_idle_normal",""
"3","104931","","","314016","314","","0.2","1","nop_idle_normal",""
"3","101131","","","314017","314","1","0.2","1","nop_idle_normal",""
"11","104211","0.5","0","315001","315","0","0","8","真是美好的新年會呀。\n因為大家都很高興的樣子，\n所以精靈也很開心。","0"
"3","104211","","","315002","315","","0.2","1","nop_talk_wish",""
"91","315001","","","315003","315","","","","",""
"3","104211","","","315004","315","1","0.2","1","nop_idle_wish",""
"11","105411","0.5","0","315005","315","0","0","6","東國的新年和服好漂亮哦……\n能不能當作舞台服裝的參考呢？","0"
"3","105411","","","315006","315","","0.2","1","nop_talk_normal",""
"93","2.5","","","315007","315","","","","0",""
"3","105411","","","315008","315","","0.2","1","nop_talk_thinking",""
"91","315005","","","315009","315","","","","",""
"3","105411","","","315010","315","","0.2","1","nop_idle_thinking",""
"11","102931","0.5","0","315011","315","0","0","5","年菜非常美味唷。\n讓人吃得精神飽滿♪","0"
"3","102931","","","315012","315","","0.2","1","nop_talk_joy1",""
"91","315011","","","315013","315","","","","",""
"3","102931","","","315014","315","1","0.2","1","nop_idle_joy1",""
"3","106631","","nop_16_inori_talk_doya_loop","316001","316","1","0.2","0","nop_16_inori_talk_doya","0"
"11","106631","0.5","0","316002","316","0","0","6","這個會場和偉大的我太相配了！\n我非常中意哦！","0"
"91","316002","","","316003","316","","","","",""
"3","106631","","","316004","316","","0.2","1","nop_16_inori_idle_doya",""
"3","106531","","","316005","316","","0.2","1","nop_talk_joy1",""
"11","106531","0.5","0","316006","316","0","0","7","有幾個傢伙看起來\n能讓我打得很開心呢……\n感覺熱血沸騰起來了啊。","0"
"93","3.5","","","316007","316","","","","1",""
"3","106531","","nop_talk_arm_crossed_loop","316008","316","1","0.2","0","nop_talk_arm_crossed","0"
"91","316006","","","316009","316","","","","",""
"3","106531","","","316010","316","","0.2","1","nop_idle_arm_crossed",""
"3","106731","","","316011","316","","0.2","1","nop_talk_normal",""
"11","106731","0.5","0","316012","316","0","0","6","妳們兩個，不能亂搞事哦～？\n因為有超～多生起氣來很可怕的人\n在這裡哦～？","0"
"91","316012","","","316013","316","","","","",""
"3","106731","","","316014","316","","0.2","1","nop_idle_normal",""
"11","110931","0.5","0","317001","317","0","0","6","哇～！餐桌上擺滿了好多\n看起來很美味的料理呢孩子！\n切嚕～☆","0"
"3","110931","","","317002","317","","0.2","1","nop_17_chieru_talk_memory",""
"93","4.2","","","317003","317","","","","0",""
"3","110931","","nop_17_chieru_loop","317004","317","1","0.2","0","nop_17_chieru_01","0"
"3","1","","nop_17_chieru_loop","317005","317","1","0.2","0","nop_17_chieru_01","0"
"91","317001","","","317006","317","","","","",""
"3","110931","","","317007","317","","0.2","1","nop_idle_joy1",""
"3","1","","","317008","317","","0.2","1","NoItem_idle",""
"11","111031","0.5","0","317009","317","0","0","5","好多固體食物……嘔！\n光是看著就討厭呀……","0"
"3","111031","","","317010","317","","0.2","1","nop_talk_normal_sad",""
"93","1.5","","","317011","317","","","","0",""
"3","111031","","nop_17_yuni_weppu_loop","317012","317","1","0.2","0","nop_17_yuni_weppu","0"
"91","317009","","","317013","317","","","","",""
"11","110831","0.5","0","317014","317","0","0","6","學姐。\n妳這樣連我們都會被認為態度很差，\n可以請妳不要再開口了嗎？","0"
"3","110831","","nop_17_chloe_talk_normal_anger_loop","317015","317","1","0.2","0","nop_17_chloe_talk_normal_anger","0"
"3","110931","","","317016","317","","0.2","1","nop_idle_sad",""
"91","317014","","","317017","317","","","","",""
"3","110831","","","317018","317","","0.2","1","nop_17_chloe_idle_normal2",""
"3","111031","","","317019","317","1","0.2","1","nop_idle_normal",""
"3","114711","","","318001","318","","0.2","1","nop_talk_joy1",""
"11","114711","0.5","0","318002","318","0","0","6","每一道年菜看起來都好好吃！\n……那傢伙有沒有\n好好享受新年呢……","0"
"93","2.5","","","318003","318","","","","0",""
"3","114711","","","318004","318","","0.2","1","nop_18_muimi_talk_thinking",""
"91","318002","","","318005","318","","","","",""
"3","114711","","","318006","318","1","0.2","1","nop_18_muimi_idle_thinking",""
"3","115031","","nop_idle_normal","318007","318","1","0.2","0","nop_18_neneka_humu","0"
"11","115031","0.5","0","318008","318","0","0","6","至少在新年時節\n悠閒一下也不為過吧。","0"
"91","318008","","","318009","318","","","","",""
"3","118031","","nop_talk_arm_crossed_loop","318010","318","1","0.2","0","nop_talk_arm_crossed","0"
"11","118031","0.5","0","318011","318","0","0","6","唔……那價格能租得起\n這麼大的會場？\n妳還挺有一套的呢……！","0"
"93","2.5","","","318012","318","","","","0",""
"3","118031","","nop_talk_doya_loop","318013","318","1","0.2","0","nop_talk_doya","0"
"91","318011","","","318014","318","","","","",""
"3","118031","","","318015","318","","0.2","1","nop_idle_doya",""
"3","118511","","","318016","318","","0.2","1","nop_18_karin_talk_normal",""
"11","118511","0.5","0","318017","318","0","0","6","不不。您過獎了──","0"
"91","318017","","","318018","318","","","","",""
"3","118511","","","318019","318","1","0.2","1","nop_18_karin_idle_normal",""
"3","111831","","","401001","401","","0.2","1","nop_talk_joy2",""
"93","2","","","401002","401","","","","0",""
"3","111831","","","401003","401","","0.2","1","nop_idle_joy_normal",""
"3","112031","","nop_idle_normal","401004","401","1","0.2","0","nop_18_neneka_humu","0"
"93","2","","","401005","401","","","","0",""
"3","120831","","","401006","401","","0.2","1","nop_16_kaya_talk_normal2_loop",""
"93","2","","","401007","401","","","","0",""
"3","120831","","","401008","401","","0.2","1","nop_16_kaya_idle_normal2",""
"3","120931","","","401009","401","","0.2","1","nop_talk_surprise1",""
"93","2","","","401010","401","","","","0",""
"3","120931","","","401011","401","","0.2","1","nop_idle_normal_joy",""
"3","111931","","","401012","401","","0.2","1","nop_talk_normal",""
"93","2","","","401013","401","","","","0",""
"3","111931","","","401014","401","","0.2","1","nop_idle_normal",""
"3","120731","","","401015","401","","0.2","1","nop_talk_joy1",""
"93","2","","","401016","401","","","","0",""
"3","120731","","","401017","401","","0.2","1","nop_idle_normal_joy",""
"3","108731","","","402001","402","","0.2","1","nop_talk_joy2",""
"93","2","","","402002","402","","","","0",""
"3","108731","","","402003","402","","0.2","1","nop_idle_joy1",""
"3","108831","","","402004","402","","0.2","1","nop_talk_joy3_blink",""
"93","2","","","402005","402","","","","0",""
"3","108831","","","402006","402","","0.2","1","nop_idle_joy_normal",""
"3","108931","","","402007","402","","0.2","1","nop_talk_normal",""
"93","2","","","402008","402","","","","0",""
"3","108931","","","402009","402","","0.2","1","nop_idle_normal",""
"3","102011","","","403001","403","","0.2","1","nop_talk_surprise_kira",""
"93","2","","","403002","403","","","","0",""
"3","102011","","","403003","403","","0.2","1","nop_idle_joy1",""
"3","100411","","","403004","403","","0.2","1","nop_talk_joy2",""
"93","2","","","403005","403","","","","0",""
"3","100411","","","403006","403","","0.2","1","nop_idle_normal",""
"3","103631","","","403007","403","","0.2","1","nop_talk_wish",""
"93","2","","","403008","403","","","","0",""
"3","103631","","","403009","403","","0.2","1","nop_idle_wish",""
"3","101511","","","404001","404","","0.2","1","nop_talk_wish_joy",""
"93","2","","","404002","404","","","","0",""
"3","101511","","","404003","404","","0.2","1","nop_idle_normal",""
"3","101231","","","404004","404","","0.2","1","nop_talk_joy2",""
"93","2","","","404005","404","","","","0",""
"3","101231","","","404006","404","","0.2","1","nop_idle_normal",""
"3","104011","","","404007","404","","0.2","1","nop_talk_surprise_kira",""
"93","2","","","404008","404","","","","0",""
"3","104011","","","404009","404","","0.2","1","nop_idle_normal",""
"3","103111","","","405001","405","","0.2","1","nop_talk_normal",""
"93","2","","","405002","405","","","","0",""
"3","103111","","","405003","405","","0.2","1","nop_idle_normal",""
"3","102211","","","405004","405","","0.2","1","nop_talk_worry",""
"93","2","","","405005","405","","","","0",""
"3","102211","","","405006","405","","0.2","1","nop_idle_worry",""
"3","100711","","","405007","405","","0.2","1","nop_05_miyako_talk_joy1",""
"93","2","","","405008","405","","","","0",""
"3","100711","","","405009","405","","0.2","1","nop_05_miyako_idle_joy1",""
"3","100611","","","405010","405","","0.2","1","nop_talk_joy1",""
"93","2","","","405011","405","","","","0",""
"3","100611","","","405012","405","","0.2","1","nop_idle_joy1",""
"3","107131","","","406001","406","","0.2","1","nop_talk_thinking",""
"93","2","","","406002","406","","","","0",""
"3","107131","","","406003","406","","0.2","1","nop_idle_arm_crossed",""
"3","103731","","","406004","406","","0.2","1","nop_talk_sad",""
"93","2","","","406005","406","","","","0",""
"3","103731","","","406006","406","","0.2","1","nop_idle_sad",""
"3","100511","","","406007","406","","0.2","1","nop_talk_joy2",""
"93","2","","","406008","406","","","","0",""
"3","100511","","","406009","406","","0.2","1","nop_idle_normal",""
"3","104731","","","406010","406","","0.2","1","nop_talk_normal",""
"93","2","","","406011","406","","","","0",""
"3","104731","","","406012","406","","0.2","1","nop_idle_normal",""
"3","102831","","","407001","407","","0.2","1","nop_talk_joy3",""
"93","2","","","407002","407","","","","0",""
"3","102831","","","407003","407","","0.2","1","nop_idle_normal",""
"3","102111","","","407004","407","","0.2","1","nop_07_kurumi_idle_bitter",""
"93","2","","","407005","407","","","","0",""
"3","102111","","","407006","407","","0.2","1","nop_idle_normal",""
"3","102511","","","407007","407","","0.2","1","nop_talk_joy2",""
"93","2","","","407008","407","","","","0",""
"3","102511","","","407009","407","","0.2","1","nop_idle_normal",""
"3","102311","","","407010","407","","0.2","1","nop_talk_joy1",""
"93","2","","","407011","407","","","","0",""
"3","102311","","","407012","407","","0.2","1","nop_idle_normal",""
"3","101011","","","408001","408","","0.2","1","nop_talk_joy1",""
"93","2","","","408002","408","","","","0",""
"3","101011","","","408003","408","","0.2","1","nop_idle_joy_normal",""
"3","104331","","","408004","408","","0.2","1","nop_talk_arm_crossed_loop",""
"93","2","","","408005","408","","","","0",""
"3","104331","","","408006","408","","0.2","1","nop_idle_arm_crossed",""
"3","101711","","","408007","408","","0.2","1","nop_talk_joy2",""
"93","2","","","408008","408","","","","0",""
"3","101711","","","408009","408","","0.2","1","nop_idle_joy1",""
"3","101431","","","408010","408","","0.2","1","nop_talk_normal",""
"93","2","","","408011","408","","","","0",""
"3","101431","","","408012","408","","0.2","1","nop_idle_normal",""
"3","103311","","","409001","409","","0.2","1","nop_talk_joy1",""
"93","2","","","409002","409","","","","0",""
"3","103311","","","409003","409","","0.2","1","nop_idle_joy1",""
"3","105211","","","409004","409","","0.2","1","nop_talk_joy1",""
"93","2","","","409005","409","","","","0",""
"3","105211","","","409006","409","","0.2","1","nop_idle_joy_normal",""
"3","102611","","","409007","409","","0.2","1","nop_talk_sad2",""
"93","2","","","409008","409","","","","0",""
"3","102611","","","409009","409","","0.2","1","nop_idle_sad2",""
"3","103811","","","409010","409","","0.2","1","nop_talk_normal",""
"93","2","","","409011","409","","","","0",""
"3","103811","","","409012","409","","0.2","1","nop_idle_normal",""
"3","103231","","","410001","410","","0.2","1","nop_talk_joy1",""
"93","2","","","410002","410","","","","0",""
"3","103231","","","410003","410","","0.2","1","nop_idle_joy1",""
"3","103411","","","410004","410","","0.2","1","nop_10_yukari_01",""
"3","11","","","410005","410","","0.2","1","nop_10_yukari_01",""
"93","2","","","410006","410","","","","0",""
"3","103411","","","410007","410","","0.2","1","nop_10_yukari_02",""
"3","11","","","410008","410","","0.2","1","nop_10_yukari_02",""
"3","104811","","","410009","410","","0.2","1","nop_talk_doya_loop",""
"4","104811","","","410010","410","","","","1",""
"93","2","","","410011","410","","","","0",""
"3","104811","","","410012","410","","0.2","1","nop_idle_doya",""
"3","104611","","","410013","410","","0.2","1","nop_talk_joy2",""
"93","2","","","410014","410","","","","0",""
"3","104611","","","410015","410","","0.2","1","nop_idle_joy_normal",""
"3","102711","","","411001","411","","0.2","1","nop_talk_wish2",""
"93","2","","","411002","411","","","","0",""
"3","102711","","","411003","411","","0.2","1","nop_idle_memory",""
"3","100911","","","411004","411","","0.2","1","nop_talk_normal",""
"93","2","","","411005","411","","","","0",""
"3","100911","","","411006","411","","0.2","1","nop_idle_arm_crossed",""
"3","101311","","","411007","411","","0.2","1","nop_talk_joy2",""
"93","2","","","411008","411","","","","0",""
"3","101311","","","411009","411","","0.2","1","nop_idle_joy_normal",""
"3","105111","","","411010","411","","0.2","1","nop_talk_normal",""
"93","2","","","411011","411","","","","0",""
"3","105111","","","411012","411","","0.2","1","nop_idle_normal",""
"3","101831","","","412001","412","","0.2","1","nop_talk_joy1",""
"93","2","","","412002","412","","","","0",""
"3","101831","","","412003","412","","0.2","1","nop_idle_joy1",""
"3","101611","","","412004","412","","0.2","1","nop_talk_joy2",""
"93","2","","","412005","412","","","","0",""
"3","101611","","","412006","412","","0.2","1","nop_idle_joy_normal",""
"3","105011","","","412007","412","","0.2","1","nop_talk_joy1",""
"93","2","","","412008","412","","","","0",""
"3","105011","","","412009","412","","0.2","1","nop_idle_joy_normal",""
"3","105331","","","413001","413","","0.2","1","nop_talk_normal",""
"93","2","","","413002","413","","","","0",""
"3","105331","","","413003","413","","0.2","1","nop_idle_normal",""
"3","104511","","","413004","413","","0.2","1","nop_talk_memory",""
"93","2","","","413005","413","","","","0",""
"3","104511","","","413006","413","","0.2","1","nop_idle_memory",""
"3","103031","","","413007","413","","0.2","1","nop_talk_joy1",""
"93","2","","","413008","413","","","","0",""
"3","103031","","","413009","413","","0.2","1","nop_idle_joy1",""
"3","100811","","","413010","413","","0.2","1","nop_talk_wish",""
"93","2","","","413011","413","","","","0",""
"3","100811","","","413012","413","","0.2","1","nop_idle_wish",""
"3","105511","","","413013","413","","0.2","1","nop_talk_sad",""
"93","2","","","413014","413","","","","0",""
"3","105511","","","413015","413","","0.2","1","nop_idle_sad",""
"3","101131","","nop_talk_guts2_loop","414001","414","1","0.2","0","nop_talk_guts2","0"
"93","2","","","414002","414","","","","0",""
"3","101131","","","414003","414","","0.2","1","nop_idle_normal",""
"3","104931","","","414004","414","","0.2","1","nop_talk_wish",""
"93","2","","","414005","414","","","","0",""
"3","104931","","","414006","414","","0.2","1","nop_idle_normal",""
"3","106831","","","414007","414","","0.2","1","nop_talk_thinking",""
"93","2","","","414008","414","","","","0",""
"3","106831","","","414009","414","","0.2","1","nop_idle_normal",""
"3","104211","","","415001","415","","0.2","1","nop_talk_wish",""
"93","2","","","415002","415","","","","0",""
"3","104211","","","415003","415","","0.2","1","nop_idle_wish",""
"3","102931","","","415004","415","","0.2","1","nop_talk_joy1",""
"93","2","","","415005","415","","","","0",""
"3","102931","","","415006","415","","0.2","1","nop_idle_joy1",""
"3","105411","","","415007","415","","0.2","1","nop_talk_normal",""
"93","2","","","415008","415","","","","0",""
"3","105411","","","415009","415","","0.2","1","nop_idle_normal",""
"3","106731","","","416001","416","","0.2","1","nop_talk_normal",""
"93","2","","","416002","416","","","","0",""
"3","106731","","","416003","416","","0.2","1","nop_idle_normal",""
"3","106631","","","416004","416","","0.2","1","nop_talk_joy2",""
"93","2","","","416005","416","","","","0",""
"3","106631","","","416006","416","","0.2","1","nop_idle_joy1",""
"3","106531","","","416007","416","","0.2","1","nop_16_kaya_talk_normal2_loop",""
"93","2","","","416008","416","","","","0",""
"3","106531","","","416009","416","","0.2","1","nop_16_kaya_idle_normal2",""
"3","111031","","nop_talk_arm_crossed_loop2","417001","417","1","0.2","0","nop_talk_arm_crossed2","0"
"93","2","","","417002","417","","","","0",""
"3","111031","","","417003","417","","0.2","1","nop_idle_normal",""
"3","110931","","","417004","417","","0.2","1","nop_talk_joy2",""
"93","2","","","417005","417","","","","0",""
"3","110931","","","417006","417","","0.2","1","nop_idle_joy_normal",""
"3","110831","","","417007","417","","0.2","1","nop_17_chloe_talk_normal2_loop",""
"93","2","","","417008","417","","","","0",""
"3","110831","","","417009","417","","0.2","1","nop_17_chloe_idle_normal2",""
"3","115031","","nop_idle_normal","418001","418","1","0.2","0","nop_18_neneka_humu","0.2"
"93","2","","","418002","418","","","","0",""
"3","114711","","","418003","418","","0.2","1","nop_talk_joy1_normal",""
"93","2","","","418004","418","","","","0",""
"3","114711","","","418005","418","","0.2","1","nop_idle_joy1",""
"3","118511","","","418006","418","","0.2","1","nop_18_karin_talk_normal",""
"93","2","","","418007","418","","","","0",""
"3","118511","","","418008","418","","0.2","1","nop_18_karin_idle_normal",""
"3","118031","","nop_talk_doya_loop","418009","418","1","0.2","0","nop_talk_doya","0"
"93","2","","","418010","418","","","","0",""
"3","118031","","","418011","418","","0.2","1","nop_idle_doya",""
"1","1","nop_idle_joy2","-150","501001","501","-255","1.95","101","111831","0"
"1","1","nop_idle_normal","150","501002","501","-255","1.95","100","120731","1"
"1","1","nop_idle_arm_crossed","-320","501003","501","-265","1.95","103","120831","0"
"1","1","nop_idle_normal","320","501004","501","-265","1.95","102","111931","1"
"1","1","nop_idle_thinking","-450","501005","501","-300","1.95","105","120931","0"
"1","1","nop_idle_doya","450","501006","501","-300","1.95","104","112031","1"
"93","0.5","","","501007","501","","","","0",""
"3","111831","","nop_talk_joy1","501008","501","1","0.2","0","nop_01_peko_oissu","0.2"
"21","vo_drama_10082001","","0","501009","501","","","0","vo_drama_10082001_001",""
"11","111831","0.5","1","501010","501","0","0","5","阿囉哈～！\n大家在新年會上玩得還開心嗎？","0"
"91","501010","","","501011","501","","","","",""
"93","0.2","","","501012","501","","","","0",""
"12","120731","0","0","501013","501","0","0","1","6","0"
"12","111931","0","0","501014","501","0","0","1","8","0"
"12","112031","0","0","501015","501","0","0","1","10","0"
"12","120931","0","0","501016","501","0","0","1","7","0"
"12","120831","0","0","501017","501","0","0","1","13","0"
"3","120731","","","501018","501","","0.2","1","nop_talk_joy1",""
"3","111931","","","501019","501","","0.2","1","nop_talk_wish3",""
"3","112031","","nop_talk_doya_loop","501020","501","1","0.2","0","nop_talk_doya","0"
"3","120931","","nop_talk_arm_crossed_loop","501021","501","1","0.2","0","nop_talk_arm_crossed","0"
"3","120831","","","501022","501","","0.2","1","nop_01_ruka_hello_long",""
"93","2","","","501023","501","","","","0",""
"3","111831","","","501024","501","","0.2","1","nop_idle_joy1",""
"3","120731","","","501025","501","","0.3","1","nop_idle_normal_joy",""
"3","112031","","","501026","501","","0.3","1","nop_idle_doya",""
"3","120931","","","501027","501","","0.3","1","nop_idle_arm_crossed",""
"3","120831","","","501028","501","","0.3","1","nop_idle_normal",""
"3","111931","","","501029","501","","0.2","1","nop_talk_normal",""
"21","vo_drama_10082001","","0","501030","501","","","0","vo_drama_10082001_002",""
"11","111931","0.5","1","501031","501","0","0","4","是的，在下過得非常開心。\n料理十分美味，\n大家似乎也都很享受，\n這也讓在下感到很高興。","0"
"93","3","","","501032","501","","","","1",""
"3","111931","","","501033","501","","0.2","1","nop_talk_joy3_dere",""
"91","501031","","","501034","501","","","","",""
"3","111931","","","501035","501","","0.2","1","nop_idle_normal_joy",""
"3","112031","","","501036","501","","0.2","1","nop_talk_sad",""
"21","vo_drama_10082001","","0","501037","501","","","0","vo_drama_10082001_003",""
"11","112031","0.5","1","501038","501","0","0","4","講是這樣講，也沒妳那麼開心啦。\n妳那到底是第幾盤啊……","0"
"93","5","","","501039","501","","","","1",""
"12","111831","0","0","501040","501","0","0","1","8","0"
"3","111831","","nop_idle_joy_normal","501041","501","1","0.2","0","nop_17_chieru_swing","0.2"
"91","501038","","","501042","501","","","","",""
"3","112031","","","501043","501","","0.2","1","nop_idle_sad",""
"93","0.1","","","501044","501","","","","",""
"4","120731","","","501045","501","","","","0",""
"3","120731","","","501046","501","","0.2","1","nop_talk_normal",""
"21","vo_drama_10082001","","0","501047","501","","","0","vo_drama_10082001_004",""
"11","120731","0.5","1","501048","501","0","0","5","讓她大吃特吃的人不就是凱留嗎？\n貪吃佩可小姐吃得這麼香，\n充滿了她的作風，\n這樣很棒呢。","0"
"93","2.5","","","501049","501","","","","1",""
"12","112031","0","0","501050","501","0","0","1","4","0"
"3","112031","","nop_idle_surprise1","501051","501","1","0.2","0","nop_surprise","0.3"
"93","2","","","501052","501","","","","1",""
"4","120731","","","501053","501","","","","1",""
"3","120731","","","501054","501","","0.2","1","nop_talk_joy1",""
"3","112031","","","501055","501","","0.2","1","nop_idle_arm_crossed",""
"91","501048","","","501056","501","","","","",""
"3","120731","","","501057","501","","0.2","1","nop_idle_joy1",""
"3","111831","","","501058","501","","0.2","1","nop_talk_joy1",""
"21","vo_drama_10082001","","0","501059","501","","","0","vo_drama_10082001_005",""
"11","111831","0.5","1","501060","501","0","0","4","我們做的年菜\n好像也讓大家讚譽有加喔！","0"
"91","501060","","","501061","501","","","","",""
"3","111831","","","501062","501","","0.2","1","nop_idle_joy_normal",""
"3","120831","","","501063","501","","0.2","1","nop_talk_normal",""
"21","vo_drama_10082001","","0","501064","501","","","0","vo_drama_10082001_006",""
"11","120831","0.5","1","501065","501","0","0","5","是啊，我們吃得津津有味喔。\n就算是在東國，\n平常也吃不太到這麼豪華的菜色吧？","0"
"93","3","","","501066","501","","","","1",""
"3","120831","","nop_talk_arm_crossed_loop","501067","501","1","0.2","0","nop_talk_arm_crossed","0.2"
"91","501065","","","501068","501","","","","",""
"3","120831","","","501069","501","","0.2","1","nop_idle_arm_crossed",""
"3","120931","","nop_talk_doya_loop","501070","501","1","0.2","0","nop_talk_doya","0.2"
"21","vo_drama_10082001","","0","501071","501","","","0","vo_drama_10082001_007",""
"11","120931","0.5","1","501072","501","0","0","4","嗯！這些料理甚至能讓妾身\n取回真正的力量，實在了得。\n這都要歸功於雪菲的努力啊。","0"
"93","5","","","501073","501","","","","1",""
"3","120931","","","501074","501","","0.2","1","nop_talk_normal",""
"91","501072","","","501075","501","","","","",""
"3","120931","","","501076","501","","0.2","1","nop_idle_normal",""
"3","120731","","","501077","501","","0.2","1","nop_talk_normal",""
"21","vo_drama_10082001","","0","501078","501","","","0","vo_drama_10082001_008",""
"11","120731","0.5","1","501079","501","0","0","3","這都是因為大家有幫忙啊。\n去年真的很謝謝妳們兩位。","0"
"93","6.5","","","501080","501","","","","1",""
"3","120731","","nop_idle_normal_joy","501081","501","1","0.2","0","nop_bow","0.2"
"91","501079","","","501082","501","","","","",""
"3","120731","","","501083","501","","0.2","1","nop_idle_normal_joy",""
"3","120831","","","501084","501","","0.2","1","nop_talk_normal",""
"21","vo_drama_10082001","","0","501085","501","","","0","vo_drama_10082001_009",""
"11","120831","0.5","1","501086","501","0","0","3","妳別這麼見外。\n那都是我們自願的。","0"
"93","3","","","501087","501","","","","1",""
"3","120831","","nop_talk_doya_loop","501088","501","1","0.2","0","nop_talk_doya","0.2"
"91","501086","","","501089","501","","","","",""
"3","120831","","","501090","501","","0.2","1","nop_idle_doya",""
"3","120931","","","501091","501","","0.2","1","nop_talk_thinking",""
"21","vo_drama_10082001","","0","501092","501","","","0","vo_drama_10082001_010",""
"11","120931","0.5","1","501093","501","0","0","4","那簡直就像是在看顧幼兒的成長，\n著實相當愉快啊。","0"
"91","501093","","","501094","501","","","","",""
