13776eda12eeb92ea905cfd3f0c8e081ceda04197e9ee0090581b63996838225,ba0ccdd64386db0adb86f78ba08aa06ffbbd600ddc405de7194ad35bf2110225,09e81871c8843daafaaf5ab902007178dc305eb07b52533046ce9fabd92e4c52,1c9443f8d06e8966dcd9f319cdc0bb03bc8dd4b17db6bacf8b68b2dea13f9d43,193dd6777d1e6c0c490a6bf114693dcc24dc412fbdf144ffe336fefd2e3f48eb,f306d4e0fdeff8ffb0c92edbc06a4fb25e5be35964c4cba2f0d322cddd960c49,1f5655141944a426932e732e7c180d35cf732bfee68f0702ea98b857de3c4009
"401701510","水之里歐斯 第1階段 單人模式","401701508","0","0","401701509","0"
"401701605","雷電 第2階段 單人模式","401701603","0","401701606","401701604","0"
"401701610","水之里歐斯 第2階段 單人模式","401701608","0","0","401701609","0"
"401701705","雷電 第3階段 單人模式","401701703","0","401701706","401701704","0"
"401701710","水之里歐斯 第3階段 單人模式","401701708","0","0","401701709","0"
"401703104","頑強幽靈 第1階段","401703102","0","401703105","401703103","0"
"401703204","頑強幽靈 第2階段","401703202","0","401703205","401703203","0"
"401703304","頑強幽靈 第3階段","401703302","0","401703305","401703303","0"
"401703404","頑強幽靈 第4階段","401703402","0","401703405","401703403","0"
"401703504","頑強幽靈 第1階段 單人模式","401703502","0","401703505","401703503","0"
"401703604","頑強幽靈 第2階段 單人模式","401703602","0","401703605","401703603","0"
"401703704","頑強幽靈 第3階段 單人模式","401703702","0","401703705","401703703","0"
"401704103","冰霜獵犬 第1階段","401704101","0","401704104","401704102","0"
"401704203","冰霜獵犬 第2階段","401704201","0","401704204","401704202","0"
"401704303","冰霜獵犬 第3階段","401704301","0","401704304","401704302","0"
"401704403","冰霜獵犬 第4階段","401704401","0","401704404","401704402","0"
"401704503","冰霜獵犬 第1階段 單人模式","401704501","0","401704504","401704502","0"
"401704603","冰霜獵犬 第2階段 單人模式","401704601","0","401704604","401704602","0"
"401704703","冰霜獵犬 第3階段 單人模式","401704701","0","401704704","401704702","0"
"401705104","哥布林騎兵 第1階段","401705102","0","0","401705103","0"
"401705109","野豬雙胞胎 第1階段","401705107","401705111","401705110","401705108","0"
"401705204","哥布林騎兵 第2階段","401705202","0","0","401705203","0"
"401705209","野豬雙胞胎 第2階段","401705207","401705211","401705210","401705208","0"
"401705304","哥布林騎兵 第3階段","401705302","0","0","401705303","0"
"401705309","野豬雙胞胎 第3階段","401705307","401705311","401705310","401705308","0"
"401705404","哥布林騎兵 第4階段","401705402","0","0","401705403","0"
"401705409","野豬雙胞胎 第4階段","401705407","401705411","401705410","401705408","0"
"401705504","哥布林騎兵 第1階段 單人模式","401705502","0","0","401705503","0"
"401705509","野豬雙胞胎 第1階段 單人模式","401705507","401705511","401705510","401705508","0"
"401705604","哥布林騎兵 第2階段 單人模式","401705602","0","0","401705603","0"
"401705609","野豬雙胞胎 第2階段 單人模式","401705607","401705611","401705610","401705608","0"
"401705704","哥布林騎兵 第3階段 單人模式","401705702","0","0","401705703","0"
"401705709","野豬雙胞胎 第3階段 單人模式","401705707","401705711","401705710","401705708","0"
"401706106","泰坦龍龜 第1階段","401706104","0","401706107","401706105","0"
"401706206","泰坦龍龜 第2階段","401706204","0","401706207","401706205","0"
"401706306","泰坦龍龜 第3階段","401706304","0","401706307","401706305","0"
"401706406","泰坦龍龜 第4階段","401706404","0","401706407","401706405","0"
"401706506","泰坦龍龜 第1階段 單人模式","401706504","0","401706507","401706505","0"
"401706606","泰坦龍龜 第2階段 單人模式","401706604","0","401706607","401706605","0"
"401706706","泰坦龍龜 第3階段 單人模式","401706704","0","401706707","401706705","0"
"401707107","奧爾獅 第1階段","401707105","0","401707108","401707106","0"
"401707207","奧爾獅 第2階段","401707205","0","401707208","401707206","0"
"401707307","奧爾獅 第3階段","401707305","0","401707308","401707306","0"
"401707407","奧爾獅 第4階段","401707405","0","401707408","401707406","0"
"401707507","奧爾獅 第1階段 單人模式","401707505","0","401707508","401707506","0"
"401707607","奧爾獅 第2階段 單人模式","401707605","0","401707608","401707606","0"
"401707707","奧爾獅 第3階段 單人模式","401707705","0","401707708","401707706","0"
"401708104","頑強幽靈 第1階段","401708102","0","401708105","401708103","0"
"401708204","頑強幽靈 第2階段","401708202","0","401708205","401708203","0"
"401708304","頑強幽靈 第3階段","401708302","0","401708305","401708303","0"
"401708404","頑強幽靈 第4階段","401708402","0","401708405","401708403","0"
"401708504","頑強幽靈 第1階段 單人模式","401708502","0","401708505","401708503","0"
"401708604","頑強幽靈 第2階段 單人模式","401708602","0","401708605","401708603","0"
"401708704","頑強幽靈 第3階段 單人模式","401708702","0","401708705","401708703","0"
"401709107","大胃王 第1階段","401709105","0","401709108","401709106","0"
"401709207","大胃王 第2階段","401709205","0","401709208","401709206","0"
"401709307","大胃王 第3階段","401709305","0","401709308","401709306","0"
"401709407","大胃王 第4階段","401709405","0","401709408","401709406","0"
"401709507","大胃王 第1階段 單人模式","401709505","0","401709508","401709506","0"
"401709607","大胃王 第2階段 單人模式","401709605","0","401709608","401709606","0"
"401709707","大胃王 第3階段 單人模式","401709705","0","401709708","401709706","0"
"401710104","哥布林騎兵 第1階段","401710102","0","0","401710103","0"
"401710204","哥布林騎兵 第2階段","401710202","0","0","401710203","0"
"401710304","哥布林騎兵 第3階段","401710302","0","0","401710303","0"
"401710404","哥布林騎兵 第4階段","401710402","0","0","401710403","0"
"401710504","哥布林騎兵 第1階段 單人模式","401710502","0","0","401710503","0"
"401710604","哥布林騎兵 第2階段 單人模式","401710602","0","0","401710603","0"
"401710704","哥布林騎兵 第3階段 單人模式","401710702","0","0","401710703","0"
"401711103","冰霜獵犬 第1階段","401711101","0","401711104","401711102","0"
"401711110","人馬座 第1階段","401711108","0","0","401711109","0"
"401711203","冰霜獵犬 第2階段","401711201","0","401711204","401711202","0"
"401711210","人馬座 第2階段","401711208","0","0","401711209","0"
"401711303","冰霜獵犬 第3階段","401711301","0","401711304","401711302","0"
"401711310","人馬座 第3階段","401711308","0","0","401711309","0"
"401711403","冰霜獵犬 第4階段","401711401","0","401711404","401711402","0"
"401711410","人馬座 第4階段","401711408","0","0","401711409","0"
"401711503","冰霜獵犬 第1階段 單人模式","401711501","0","401711504","401711502","0"
"401711510","人馬座 第1階段 單人模式","401711508","0","0","401711509","0"
"401711603","冰霜獵犬 第2階段 單人模式","401711601","0","401711604","401711602","0"
"401711610","人馬座 第2階段 單人模式","401711608","0","0","401711609","0"
"401711703","冰霜獵犬 第3階段 單人模式","401711701","0","401711704","401711702","0"
"401711710","人馬座 第3階段 單人模式","401711708","0","0","401711709","0"
"401712106","黑曜飛龍 第1階段","401712104","0","401712107","401712105","0"
"401712206","黑曜飛龍 第2階段","401712204","0","401712207","401712205","0"
"401712306","黑曜飛龍 第3階段","401712304","0","401712307","401712305","0"
"401712406","黑曜飛龍 第4階段","401712404","0","401712407","401712405","0"
"401712506","黑曜飛龍 第1階段 單人模式","401712504","0","401712507","401712505","0"
"401712606","黑曜飛龍 第2階段 單人模式","401712604","0","401712607","401712605","0"
"401712706","黑曜飛龍 第3階段 單人模式","401712704","0","401712707","401712705","0"
"401801104","頑強幽靈 第1階段","401801102","0","401801105","401801103","0"
"401801110","水之里歐斯 第1階段","401801108","0","0","401801109","0"
"401801204","頑強幽靈 第2階段","401801202","0","401801205","401801203","0"
"401801210","水之里歐斯 第2階段","401801208","0","0","401801209","0"
"401801304","頑強幽靈 第3階段","401801302","0","401801305","401801303","0"
"401801310","水之里歐斯 第3階段","401801308","0","0","401801309","0"
"401801404","頑強幽靈 第4階段","401801402","0","401801405","401801403","0"
"401801410","水之里歐斯 第4階段","401801408","0","0","401801409","0"
"401801504","頑強幽靈 第1階段 單人模式","401801502","0","401801505","401801503","0"
"401801510","水之里歐斯 第1階段 單人模式","401801508","0","0","401801509","0"
"401801604","頑強幽靈 第2階段 單人模式","401801602","0","401801605","401801603","0"
"401801610","水之里歐斯 第2階段 單人模式","401801608","0","0","401801609","0"
"401801704","頑強幽靈 第3階段 單人模式","401801702","0","401801705","401801703","0"
"401801710","水之里歐斯 第3階段 單人模式","401801708","0","0","401801709","0"
"401802106","劍蛇 第1階段","401802104","0","401802107","401802105","0"
"401802206","劍蛇 第2階段","401802204","0","401802207","401802205","0"
"401802306","劍蛇 第3階段","401802304","0","401802307","401802305","0"
"401802406","劍蛇 第4階段","401802404","0","401802407","401802405","0"
"401802506","劍蛇 第1階段 單人模式","401802504","0","401802507","401802505","0"
"401802606","劍蛇 第2階段 單人模式","401802604","0","401802607","401802605","0"
"401802706","劍蛇 第3階段 單人模式","401802704","0","401802707","401802705","0"
"401803104","哥布林騎兵 第1階段","401803102","0","0","401803103","0"
"401803107","雷電 第1階段","401803105","0","401803108","401803106","0"
"401803204","哥布林騎兵 第2階段","401803202","0","0","401803203","0"
"401803207","雷電 第2階段","401803205","0","401803208","401803206","0"
"401803304","哥布林騎兵 第3階段","401803302","0","0","401803303","0"
"401803307","雷電 第3階段","401803305","0","401803308","401803306","0"
"401803404","哥布林騎兵 第4階段","401803402","0","0","401803403","0"
"401803407","雷電 第4階段","401803405","0","401803408","401803406","0"
"401803504","哥布林騎兵 第1階段 單人模式","401803502","0","0","401803503","0"
"401803507","雷電 第1階段 單人模式","401803505","0","401803508","401803506","0"
"401803604","哥布林騎兵 第2階段 單人模式","401803602","0","0","401803603","0"
"401803607","雷電 第2階段 單人模式","401803605","0","401803608","401803606","0"
"401803704","哥布林騎兵 第3階段 單人模式","401803702","0","0","401803703","0"
"401803707","雷電 第3階段 單人模式","401803705","0","401803708","401803706","0"
"401804106","涅普堤利昂 第1階段","401804104","0","401804107","401804105","0"
"401804206","涅普堤利昂 第2階段","401804204","0","401804207","401804205","0"
"401804306","涅普堤利昂 第3階段","401804304","0","401804307","401804305","0"
"401804406","涅普堤利昂 第4階段","401804404","0","401804407","401804405","0"
"401804506","涅普堤利昂 第1階段 單人模式","401804504","0","401804507","401804505","0"
"401804606","涅普堤利昂 第2階段 單人模式","401804604","0","401804607","401804605","0"
"401804706","涅普堤利昂 第3階段 單人模式","401804704","0","401804707","401804705","0"
"401805103","冰霜獵犬 第1階段","401805101","0","401805104","401805102","0"
"401805110","野豬雙胞胎 第1階段","401805108","401805112","401805111","401805109","0"
"401805203","冰霜獵犬 第2階段","401805201","0","401805204","401805202","0"
"401805210","野豬雙胞胎 第2階段","401805208","401805212","401805211","401805209","0"
"401805303","冰霜獵犬 第3階段","401805301","0","401805304","401805302","0"
"401805310","野豬雙胞胎 第3階段","401805308","401805312","401805311","401805309","0"
"401805403","冰霜獵犬 第4階段","401805401","0","401805404","401805402","0"
"401805410","野豬雙胞胎 第4階段","401805408","401805412","401805411","401805409","0"
"401805503","冰霜獵犬 第1階段 單人模式","401805501","0","401805504","401805502","0"
"401805510","野豬雙胞胎 第1階段 單人模式","401805508","401805512","401805511","401805509","0"
"401805603","冰霜獵犬 第2階段 單人模式","401805601","0","401805604","401805602","0"
"401805610","野豬雙胞胎 第2階段 單人模式","401805608","401805612","401805611","401805609","0"
"401805703","冰霜獵犬 第3階段 單人模式","401805701","0","401805704","401805702","0"
"401805710","野豬雙胞胎 第3階段 單人模式","401805708","401805712","401805711","401805709","0"
"401806104","哥布林騎兵 第1階段","401806102","0","0","401806103","0"
"401806108","泰坦龍龜 第1階段","401806106","0","401806109","401806107","0"
"401806204","哥布林騎兵 第2階段","401806202","0","0","401806203","0"
"401806208","泰坦龍龜 第2階段","401806206","0","401806209","401806207","0"
"401806304","哥布林騎兵 第3階段","401806302","0","0","401806303","0"
"401806308","泰坦龍龜 第3階段","401806306","0","401806309","401806307","0"
"401806404","哥布林騎兵 第4階段","401806402","0","0","401806403","0"
"401806408","泰坦龍龜 第4階段","401806406","0","401806409","401806407","0"
"401806504","哥布林騎兵 第1階段 單人模式","401806502","0","0","401806503","0"
"401806508","泰坦龍龜 第1階段 單人模式","401806506","0","401806509","401806507","0"
"401806604","哥布林騎兵 第2階段 單人模式","401806602","0","0","401806603","0"
"401806608","泰坦龍龜 第2階段 單人模式","401806606","0","401806609","401806607","0"
"401806704","哥布林騎兵 第3階段 單人模式","401806702","0","0","401806703","0"
"401806708","泰坦龍龜 第3階段 單人模式","401806706","0","401806709","401806707","0"
"401807107","奧爾獅 第1階段","401807105","0","401807108","401807106","0"
"401807207","奧爾獅 第2階段","401807205","0","401807208","401807206","0"
"401807307","奧爾獅 第3階段","401807305","0","401807308","401807306","0"
"401807407","奧爾獅 第4階段","401807405","0","401807408","401807406","0"
"401807507","奧爾獅 第1階段 單人模式","401807505","0","401807508","401807506","0"
"401807607","奧爾獅 第2階段 單人模式","401807605","0","401807608","401807606","0"
"401807707","奧爾獅 第3階段 單人模式","401807705","0","401807708","401807706","0"
"401808106","三重岩 第1階段","401808104","0","401808107","401808105","0"
"401808206","三重岩 第2階段","401808204","0","401808207","401808205","0"
"401808306","三重岩 第3階段","401808304","0","401808307","401808305","0"
"401808406","三重岩 第4階段","401808404","0","401808407","401808405","0"
"401808506","三重岩 第1階段 單人模式","401808504","0","401808507","401808505","0"
"401808606","三重岩 第2階段 單人模式","401808604","0","401808607","401808605","0"
"401808706","三重岩 第3階段 單人模式","401808704","0","401808707","401808705","0"
"401809103","冰霜獵犬 第1階段","401809101","0","401809104","401809102","0"
"401809110","大胃王 第1階段","401809108","0","401809111","401809109","0"
"401809203","冰霜獵犬 第2階段","401809201","0","401809204","401809202","0"
"401809210","大胃王 第2階段","401809208","0","401809211","401809209","0"
"401809303","冰霜獵犬 第3階段","401809301","0","401809304","401809302","0"
"401809310","大胃王 第3階段","401809308","0","401809311","401809309","0"
"401809403","冰霜獵犬 第4階段","401809401","0","401809404","401809402","0"
"401809410","大胃王 第4階段","401809408","0","401809411","401809409","0"
"401809503","冰霜獵犬 第1階段 單人模式","401809501","0","401809504","401809502","0"
"401809510","大胃王 第1階段 單人模式","401809508","0","401809511","401809509","0"
"401809603","冰霜獵犬 第2階段 單人模式","401809601","0","401809604","401809602","0"
"401809610","大胃王 第2階段 單人模式","401809608","0","401809611","401809609","0"
"401809703","冰霜獵犬 第3階段 單人模式","401809701","0","401809704","401809702","0"
"401809710","大胃王 第3階段 單人模式","401809708","0","401809711","401809709","0"
"501010603","狂怒綠龍","501010601","0","501010604","501010602","0"
"501010703","黑月守護像","501010701","0","501010704","501010702","0"
"501010707","白陽守護像","501010705","0","501010708","501010706","0"
"501010803","哥布林領主","501010801","501010805","501010804","501010802","501010806"
"501010907","波賽頓‧嵐擊之槍","501010903","0","501010908","501010906","0"
"502001116","黑月守護像","502001114","0","502001117","502001115","0"
"502001120","白陽守護像","502001118","0","502001121","502001119","0"
"502001216","黑月守護像","502001214","0","502001217","502001215","0"
"502001220","白陽守護像","502001218","0","502001221","502001219","0"
"502001316","黑月守護像","502001314","0","502001317","502001315","0"
"502001320","白陽守護像","502001318","0","502001321","502001319","0"
"502001416","黑月守護像","502001414","0","502001417","502001415","0"
"502001420","白陽守護像","502001418","0","502001421","502001419","0"
"502001516","黑月守護像","502001514","0","502001517","502001515","0"
"502001520","白陽守護像","502001518","0","502001521","502001519","0"
"502002116","黑月守護像","502002114","0","502002117","502002115","0"
"502002120","白陽守護像","502002118","0","502002121","502002119","0"
"502002216","黑月守護像","502002214","0","502002217","502002215","0"
"502002220","白陽守護像","502002218","0","502002221","502002219","0"
"502002316","黑月守護像","502002314","0","502002317","502002315","0"
"502002320","白陽守護像","502002318","0","502002321","502002319","0"
"502002416","黑月守護像","502002414","0","502002417","502002415","0"
"502002420","白陽守護像","502002418","0","502002421","502002419","0"
"502002516","黑月守護像","502002514","0","502002517","502002515","0"
"502002520","白陽守護像","502002518","0","502002521","502002519","0"
"502003116","黑月守護像","502003114","0","502003117","502003115","0"
"502003120","白陽守護像","502003118","0","502003121","502003119","0"
"502003216","黑月守護像","502003214","0","502003217","502003215","0"
"502003220","白陽守護像","502003218","0","502003221","502003219","0"
"502003316","黑月守護像","502003314","0","502003317","502003315","0"
"502003320","白陽守護像","502003318","0","502003321","502003319","0"
"502003416","黑月守護像","502003414","0","502003417","502003415","0"
"502003420","白陽守護像","502003418","0","502003421","502003419","0"
"502003516","黑月守護像","502003514","0","502003517","502003515","0"
"502003520","白陽守護像","502003518","0","502003521","502003519","0"
"502004115","狂怒綠龍","502004113","0","502004116","502004114","0"
"502004215","狂怒綠龍","502004213","0","502004216","502004214","0"
"502004315","狂怒綠龍","502004313","0","502004316","502004314","0"
"502004415","狂怒綠龍","502004413","0","502004416","502004414","0"
"502004515","狂怒綠龍","502004513","0","502004516","502004514","0"
"502005115","狂怒綠龍","502005113","0","502005116","502005114","0"
"502005215","狂怒綠龍","502005213","0","502005216","502005214","0"
"502005315","狂怒綠龍","502005313","0","502005316","502005314","0"
"502005415","狂怒綠龍","502005413","0","502005416","502005414","0"
"502005515","狂怒綠龍","502005513","0","502005516","502005514","0"
"502006115","狂怒綠龍","502006113","0","502006116","502006114","0"
"502006215","狂怒綠龍","502006213","0","502006216","502006214","0"
"502006315","狂怒綠龍","502006313","0","502006316","502006314","0"
"502006415","狂怒綠龍","502006413","0","502006416","502006414","0"
"502006515","狂怒綠龍","502006513","0","502006516","502006514","0"
"502007114","劍蛇 09層","502007112","0","502007115","502007113","0"
"502007214","劍蛇 19層","502007212","0","502007215","502007213","0"
"502007314","劍蛇 29層","502007312","0","502007315","502007313","0"
"502007414","劍蛇 39層","502007412","0","502007415","502007413","0"
"502007514","劍蛇 49層","502007512","0","502007515","502007513","0"
"502008113","哥布林騎兵 特殊地下城第1階段","502008111","0","0","502008112","0"
"502008116","雷電 特殊地下城第1階段","502008114","0","502008117","502008115","0"
"502008213","哥布林騎兵 特殊地下城第2階段","502008211","0","0","502008212","0"
"502008216","雷電 特殊地下城第2階段","502008214","0","502008217","502008215","0"
"502008313","哥布林騎兵 特殊地下城第3階段","502008311","0","0","502008312","0"
"502008316","雷電 特殊地下城第3階段","502008314","0","502008317","502008315","0"
"502008413","哥布林騎兵 特殊地下城第4階段","502008411","0","0","502008412","0"
"502008416","雷電 特殊地下城第4階段","502008414","0","502008417","502008415","0"
"502008513","哥布林騎兵 特殊地下城第5階段","502008511","0","0","502008512","0"
"502008516","雷電 特殊地下城第5階段","502008514","0","502008517","502008515","0"
"502009114","三重岩 第1階段","502009112","0","502009115","502009113","0"
"502009214","三重岩 第2階段","502009212","0","502009215","502009213","0"
"502009314","三重岩 第3階段","502009312","0","502009315","502009313","0"
"502009414","三重岩 第4階段","502009412","0","502009415","502009413","0"
"502009514","三重岩 第5階段","502009512","0","502009515","502009513","0"
"502010113","特殊地下城冰霜獵犬 第1階段","502010111","0","502010114","502010112","0"
"502010213","特殊地下城冰霜獵犬 第2階段","502010211","0","502010214","502010212","0"
"502010313","特殊地下城冰霜獵犬 第3階段","502010311","0","502010314","502010312","0"
"502010413","特殊地下城冰霜獵犬 第4階段","502010411","0","502010414","502010412","0"
"502010513","特殊地下城冰霜獵犬 第5階段","502010511","0","502010514","502010512","0"
"502011115","SP泰坦龍龜 第1階段","502011113","0","502011116","502011114","0"
"502011215","SP泰坦龍龜 第2階段","502011213","0","502011216","502011214","0"
"502011315","SP泰坦龍龜 第3階段","502011313","0","502011316","502011314","0"
"502011415","SP泰坦龍龜 第4階段","502011413","0","502011416","502011414","0"
"502011515","SP泰坦龍龜 第5階段","502011513","0","502011516","502011514","0"
"502012115","SP黑曜飛龍 第1階段","502012113","0","502012116","502012114","0"
"502012215","SP黑曜飛龍 第2階段","502012213","0","502012216","502012214","0"
"502012315","SP黑曜飛龍 第3階段","502012313","0","502012316","502012314","0"
"502012415","SP黑曜飛龍 第4階段","502012413","0","502012416","502012414","0"
"502012515","SP黑曜飛龍 第5階段","502012513","0","502012516","502012514","0"
"502013113","SP頑強幽靈 第1階段","502013111","0","502013114","502013112","0"
"502013213","SP頑強幽靈 第2階段","502013211","0","502013214","502013212","0"
"502013313","SP頑強幽靈 第3階段","502013311","0","502013314","502013312","0"
"502013413","SP頑強幽靈 第4階段","502013411","0","502013414","502013412","0"
"502013513","SP頑強幽靈 第5階段","502013511","0","502013514","502013512","0"
"502014115","SP劍蛇 第1階段","502014113","0","502014116","502014114","0"
"502014215","SP劍蛇 第2階段","502014213","0","502014216","502014214","0"
"502014315","SP劍蛇 第3階段","502014313","0","502014316","502014314","0"
"502014415","SP劍蛇 第4階段","502014413","0","502014416","502014414","0"
"502014515","SP劍蛇 第5階段","502014513","0","502014516","502014514","0"
"550103116","黑曜飛龍 第1階段（次元斷層）","550103114","0","550103117","550103115","0"
"550103218","黑曜飛龍 第2階段（次元斷層）","550103216","0","550103219","550103217","0"
"550103319","黑曜飛龍 第3階段（次元斷層）","550103317","0","550103320","550103318","0"
"550103419","黑曜飛龍 第4階段（次元斷層）","550103417","0","550103420","550103418","0"
"550103519","黑曜飛龍 第5階段（次元斷層）","550103517","0","550103520","550103518","0"
"550104115","涅普堤利昂 危險度1","550104113","0","550104116","550104114","0"
"550104217","涅普堤利昂 危險度2","550104215","0","550104218","550104216","0"
"550104318","涅普堤利昂 危險度3","550104316","0","550104319","550104317","0"
"550104418","涅普堤利昂 危險度4","550104416","0","550104419","550104417","0"
"550104518","涅普堤利昂 危險度5","550104516","0","550104519","550104517","0"
"550105113","劍蛇 第1階段","550105111","0","550105114","550105112","0"
"550105215","劍蛇 第2階段","550105213","0","550105216","550105214","0"
"550105317","劍蛇 第3階段","550105315","0","550105318","550105316","0"
"550105418","劍蛇 第4階段","550105416","0","550105419","550105417","0"
"550105518","劍蛇 第5階段","550105516","0","550105519","550105517","0"
"550106120","次元斷層三重岩 危險度1","550106118","0","550106121","550106119","0"
"550106222","次元斷層三重岩 危險度2","550106220","0","550106223","550106221","0"
"550106322","次元斷層三重岩 危險度3","550106320","0","550106323","550106321","0"
"550106424","次元斷層三重岩 危險度4","550106422","0","550106425","550106423","0"
"550106520","次元斷層三重岩 危險度5","550106518","0","550106521","550106519","0"
"610017103","貝特魯吉烏斯 NORMAL","610017101","0","610017104","610017102","0"
"610017203","貝特魯吉烏斯 HARD","610017201","0","610017204","610017202","0"
"610017303","貝特魯吉烏斯 VERY HARD","610017301","0","610017304","610017302","0"
"610017412","貝特魯吉烏斯 SP1","610017401","0","610017413","610017411","0"
"610017422","貝特魯吉烏斯 SP2","610017402","0","610017423","610017421","0"
"610017432","貝特魯吉烏斯 SP3","610017403","0","610017433","610017431","0"
"610036103","盆栽小花 NORMAL","610036101","0","610036104","610036102","0"
"610036203","盆栽小花 HARD","610036201","0","610036204","610036202","0"
"610036303","盆栽小花 VERY HARD","610036301","0","610036304","610036302","0"
"610036412","盆栽小花 SP1","610036401","0","610036413","610036411","0"
"610036422","盆栽小花 SP2","610036402","0","610036423","610036421","0"
"610036432","盆栽小花 SP3","610036403","0","610036433","610036431","0"
"610053103","貝特魯吉烏斯 NORMAL","610053101","0","610053104","610053102","0"
"610053203","貝特魯吉烏斯 HARD","610053201","0","610053204","610053202","0"
"610053303","貝特魯吉烏斯 VERY HARD","610053301","0","610053304","610053302","0"
"610053412","貝特魯吉烏斯 SP1","610053401","0","610053413","610053411","0"
"610053422","貝特魯吉烏斯 SP2","610053402","0","610053423","610053421","0"
"610053432","貝特魯吉烏斯 SP3","610053403","0","610053433","610053431","0"
"610054103","被操控的雪人 NORMAL","610054101","0","0","610054102","0"
"610054203","被操控的雪人 HARD","610054201","0","0","610054202","0"
"610054303","被操控的雪人 VERY HARD","610054301","0","0","610054302","0"
"610054413","被操控的雪人 SP1","610054401","0","0","610054412","0"
"610054423","被操控的雪人 SP2","610054402","0","0","610054422","0"
"610054433","被操控的雪人 SP3","610054403","0","0","610054432","0"
"610063103","盆栽小花 NORMAL","610063101","0","610063104","610063102","0"
"610063203","盆栽小花 HARD","610063201","0","610063204","610063202","0"
"610063303","盆栽小花 VERY HARD","610063301","0","610063304","610063302","0"
"610063412","盆栽小花 SP1","610063401","0","610063413","610063411","0"
"610063422","盆栽小花 SP2","610063402","0","610063423","610063421","0"
"610063432","盆栽小花 SP3","610063403","0","610063433","610063431","0"
"610066103","爆裂‧時間儀 NORMAL","610066101","610066105","610066104","610066102","0"
"610066203","爆裂‧時間儀 HARD","610066201","610066205","610066204","610066202","0"
"610066303","爆裂‧時間儀 VERY HARD","610066301","610066305","610066304","610066302","0"
"610066412","爆裂‧時間儀 SP1","610066401","610066414","610066413","610066411","0"
"610066422","爆裂‧時間儀 SP2","610066402","610066424","610066423","610066421","0"
"610066432","爆裂‧時間儀 SP3","610066403","610066434","610066433","610066431","0"
"610081103","被操控的雪人 NORMAL","610081101","0","0","610081102","0"
"610081203","被操控的雪人 HARD","610081201","0","0","610081202","0"
"610081303","被操控的雪人 VERY HARD","610081301","0","0","610081302","0"
"610081413","被操控的雪人 SP1","610081401","0","0","610081412","0"
"610081423","被操控的雪人 SP2","610081402","0","0","610081422","0"
"610081433","被操控的雪人 SP3","610081403","0","0","610081432","0"
"610085103","超載力量","610085101","0","0","610085102","0"
"610085203","超載力量","610085201","0","0","610085202","0"
"610085303","超載力量","610085301","0","0","610085302","0"
"610085412","超載力量","610085401","0","0","610085411","0"
"610085422","超載力量","610085402","0","0","610085421","0"
"610085432","超載力量","610085403","0","0","610085431","0"
"610093103","爆裂‧時間儀 NORMAL","610093101","610093105","610093104","610093102","0"
"610093203","爆裂‧時間儀 HARD","610093201","610093205","610093204","610093202","0"
"610093303","爆裂‧時間儀 VERY HARD","610093301","610093305","610093304","610093302","0"
"610093412","爆裂‧時間儀 SP1","610093401","610093414","610093413","610093411","0"
"610093422","爆裂‧時間儀 SP2","610093402","610093424","610093423","610093421","0"
"610093432","爆裂‧時間儀 SP3","610093403","610093434","610093433","610093431","0"
"610110103","樂園守護者 NORMAL","610110101","610110105","610110104","610110102","0"
"610110203","樂園守護者 HARD","610110201","610110205","610110204","610110202","0"
"610110303","樂園守護者 VERY HARD","610110301","610110305","610110304","610110302","0"
"610110412","樂園守護者 SP1","610110401","610110414","610110413","610110411","0"
"610110422","樂園守護者 SP2","610110402","610110424","610110423","610110421","0"
"610110432","樂園守護者 SP3","610110403","610110434","610110433","610110431","0"
"610113103","超載力量","610113101","0","0","610113102","0"
"610113203","超載力量","610113201","0","0","610113202","0"
"610113303","超載力量","610113301","0","0","610113302","0"
"610113412","超載力量","610113401","0","0","610113411","0"
"610113422","超載力量","610113402","0","0","610113421","0"
"610113432","超載力量","610113403","0","0","610113431","0"
"610137103","顯露苦衷 埃拉＆志那都 NORMAL","610137101","0","0","610137102","0"
"610137203","顯露苦衷 埃拉＆志那都 HARD","610137201","0","0","610137202","0"
"610137303","顯露苦衷 埃拉＆志那都 VERY HARD","610137301","0","0","610137302","0"
"610137412","顯露苦衷 埃拉＆志那都 SP1","610137401","0","0","610137411","0"
"610137421","顯露苦衷 埃拉＆志那都 SP2","610137402","0","0","610137422","0"
"610137432","顯露苦衷 埃拉＆志那都 SP3","610137403","0","0","610137431","0"
"610137512","顯露苦衷 埃拉＆志那都 EX+1","610137501","0","0","610137511","0"
"610137521","顯露苦衷 埃拉＆志那都 EX+2","610137502","0","0","610137522","0"
"610137532","顯露苦衷 埃拉＆志那都 EX+3","610137503","0","0","610137531","0"
"610138103","樂園守護者 NORMAL","610138101","610138105","610138104","610138102","0"
"610138203","樂園守護者 HARD","610138201","610138205","610138204","610138202","0"
"610138303","樂園守護者 VERY HARD","610138301","610138305","610138304","610138302","0"
"610138412","樂園守護者 SP1","610138401","610138414","610138413","610138411","0"
"610138422","樂園守護者 SP2","610138402","610138424","610138423","610138421","0"
"610138432","樂園守護者 SP3","610138403","610138434","610138433","610138431","0"
"610150103","混沌生成系統 NORMAL","610150101","610150105","610150104","610150102","0"
"610150203","混沌生成系統 HARD","610150201","610150205","610150204","610150202","0"
