7277426a8c65afbfb4e2dc12a803eb70865012d32310b93df4c43702c69cd82d,7feef42e1dfb913eb5109ac3a16e9dad6e9190f6c4f3578622dcc2f1a6316952,12f76c8f80bc4cf5eecb73013b15ce87e8ea831f1a56483bacb34e4efbdf62c7,b50da6ab541ccd946cd6fc0a53c5dd72a8b23ca312d28604af70316d625fb685,9b405ca2ded3bff70f8dbe28aad65dd10037c1bb3567d072eae6a26d344b0d78,750fad5aa3a8f0f73d5081d875d9300edf3653208dc72035a026e652784032d1,9ee1ad96f70401a8d49691f80a892e87f2ff032c4edae078b1c39913cc4669c6,1df9a2a69e27f36c24d6839bd2745deba000eba88e0dd18afbe9220e84a21427,a37568e10e93b5b621fd1ba2387359fc2dd41a8773467a4ff3ea534bce059c32,1c0d5e00195758508b488d4b11f294b6dc32ed83531850ef5ed9534652545d1f,4862fcc742fd96686ef89c3494c7c055eb6cb7007ade5e91f21057f17a6c5c4c,57e55e2fbd3610510ccc5724cf48b7d426714ceb27e392cd68fbc53a79e053d1,6f9a66d009fa069dafad3911c56bba0a59fb0e9f60de852aaa4ff64bc0b64872,c208473b8e01485354d67e41146f793298dd41eb6b8d9c0de995e8bb60b0bfc6,3fa63921d2ca756caab0ae56713b28186b17b5a0ee6ebb0f0cb6ca91019f186e,1f1a924818480930a4fae6c6cd8ed6662674e399cbdca34f9d7ad90c83d29039,83028b4a491903d133ac7cf7f019de638d933e703797122f951862cd6861b012,c2442d752d5745f3c2a84dc3cc9f3bacf096cefde6148ebcbd6b321ddd23c435,efa0d256c55ed50b4b3d81f8b8c59584db1c20312ef54e2b4dd9b76d21f5619c,d3ccf64667b96fb14f083f1e6991527ba4b4e506ef80dc4397196733eb8d0235,f2580aca2ae063824640f32cf42c80b8367ac0e984095959a220e0a88f177af7,605aa4b4375eabad127463f85e7ac097dcbdc5f54f4c2fbf54cc6e9682f998dc,48e6975452b269f293da27529175b5ab557b7911a7bef2159eb66867b9f70520,b36315c550aa673d09a80ef27e931eedcc77b5b60a198950588ed2fb6f3c84c5,0d709e8227f2fc68c6b79aa9f8a8e92ad7b7dc15306b5839ac30e27fea0936bb,ede23212eb5c4d8ba215343fb8d990145d4a5137c80ee82048dc4ab392086551,6ef0f97f283ad5fd241c794f815759c4bc1749019be73f80ee6ad83c2b13202e,cb175dd7235b5e1de54952915c5d36ec424e2ef49b80e3c8c1b73ee584e6cea7,e2b6bb39ff29ac88efaa69ec420b2cad3e712a8746a2babca5eaef9901f3509c,71a68bdba9d2aac9816ea2d36781644bb543b8accc75d1e97d20b9920d20fd99,0e38bf737c9daf20682de160db67be59775e0eb0d86f0467c1aa60e37bd97118,7e647450dd8208493826ffe1dc994c6f3b74fb45e1fcca2161a8d2e75f1484c9,197600f6385690575cff97fe8df1c2a04a21f3823e77ce8b8eea93ee636288b5,13cedbcb50caebe209fc831eaff37bbaf2504a31873652aa36816764889ae5d6,7fa5de611ef3ec2ca3ca98572cd5e9b2d994d9adace5145b56ec747d81fefa2b,ffd48447982d2e0a0f8cd3f178842007c4eec9f03d5e9a5e85f8e8593608d7b6,a7fcb47552bd0397c06f718813b14eef07ba71406e9f1b51e815705c8b60f44f,db930170886a8998aadbc254195e679e44cd1a2783988241a1d318d3950f268f,b081f3b132e236884f57d3aef7d7b9cf78aa7716f3f916ccbdcce3ae6d32759a,6c0a938203ae0ccc796cc90e09fdffa93378c0a42a734b2d77b8789df772dd22,199257311d18f5ecf754f06f0a50134f62f5091d317396bca8c98a66c6ad5e0b
"3","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","124074","3","0","30","50000","1","94002","4","2","1","0","2","114073","1","91002","4","50001","12","1","0","0","1","2100325","124342","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","50000","91002","2","0","1","3","1","124192","4","12","1","0","2","114104","1","140001","4","20001","4","1","50001","0","1","2100326","114612","1"
"3","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","124344","3","0","30","50000","1","94002","4","2","1","0","2","124103","1","91002","4","50001","12","1","0","0","1","2100327","114162","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","50000","91002","2","0","1","3","1","124432","4","12","1","0","2","114583","1","140001","4","20001","4","1","50001","0","1","2100328","124523","1"
"3","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","124074","3","0","30","50000","1","94002","4","2","1","0","2","114552","1","91002","4","50001","12","1","0","0","1","2100329","124282","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","1","20001","8","140001","100","0","1","100000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100330","31013","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115071","2","0","30","50000","1","94002","4","2","1","0","2","114583","1","91002","4","50001","12","1","0","0","1","2100331","124103","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","50000","91002","2","0","1","5","1","114552","4","12","1","0","2","115041","1","140001","4","20001","4","1","50001","0","1","2100332","124074","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115251","2","0","30","50000","1","94002","4","2","1","0","2","114104","1","91002","4","50001","12","1","0","0","1","2100333","114193","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","50000","91002","2","0","1","5","1","124163","4","12","1","0","2","125101","1","140001","4","20001","4","1","50001","0","1","2100334","114613","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115161","2","0","30","50000","1","94002","4","2","1","0","2","124344","1","91002","4","50001","12","1","0","0","1","2100335","114582","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","50000","91002","2","0","1","5","1","114552","4","12","1","0","2","115011","1","140001","4","20001","4","1","50001","0","1","2100336","114254","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125371","2","0","30","50000","1","94002","4","2","1","0","2","114014","1","91002","4","50001","12","1","0","0","1","2100337","114193","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","50000","91002","2","0","1","5","1","124103","4","12","1","0","2","125401","1","140001","4","20001","4","1","50001","0","1","2100338","114164","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125131","2","0","30","50000","1","94002","4","2","1","0","2","124044","1","91002","4","50001","12","1","0","0","1","2100339","124163","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","1","20001","8","140001","100","0","1","100000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100340","31008","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115251","2","0","30","50000","1","94002","4","2","1","0","2","114613","1","91002","4","50001","12","1","0","0","1","2100341","114582","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","50000","91002","2","0","1","5","1","114552","4","12","1","0","2","125101","1","140001","4","20001","4","1","50001","0","1","2100342","124074","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115071","2","0","30","50000","1","94002","4","2","1","0","2","124344","1","91002","4","50001","12","1","0","0","1","2100343","124103","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","50000","91002","2","0","1","5","1","124163","4","12","1","0","2","115041","1","140001","4","20001","4","1","50001","0","1","2100344","114104","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115011","2","0","30","50000","1","94002","4","2","1","0","2","114014","1","91002","4","50001","12","1","0","0","1","2100345","114193","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","50000","91002","2","0","1","5","1","114582","4","12","1","0","2","115161","1","140001","4","20001","4","1","50001","0","1","2100346","114254","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125131","2","0","30","50000","1","94002","4","2","1","0","2","114583","1","91002","4","50001","12","1","0","0","1","2100347","124103","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","50000","91002","2","0","1","5","1","114552","4","12","1","0","2","125371","1","140001","4","20001","4","1","50001","0","1","2100348","114164","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125401","2","0","30","50000","1","94002","4","2","1","0","2","124074","1","91002","4","50001","12","1","0","0","1","2100349","114193","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","1","20001","8","140001","100","0","1","100000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100350","31023","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115071","2","0","30","80000","1","94002","4","2","1","0","2","114254","1","91002","4","50001","12","1","0","0","1","2100351","124103","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","1","5","1","114193","4","12","1","0","2","115251","1","140001","4","20001","4","1","50001","0","1","2100352","114583","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115041","2","0","30","80000","1","94002","4","2","1","0","2","114613","1","91002","4","50001","12","1","0","0","1","2100353","114552","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","1","5","1","124163","4","12","1","0","2","125101","1","140001","4","20001","4","1","50001","0","1","2100354","124044","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115581","2","0","30","80000","1","94002","4","2","1","0","2","124284","1","91002","4","50001","12","1","0","0","1","2100355","114582","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","1","5","1","114193","4","12","1","0","2","115161","1","140001","4","20001","4","1","50001","0","1","2100356","114104","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125401","2","0","30","80000","1","94002","4","2","1","0","2","124344","1","91002","4","50001","12","1","0","0","1","2100357","114552","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","1","5","1","124103","4","12","1","0","2","125371","1","140001","4","20001","4","1","50001","0","1","2100358","124224","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125341","2","0","30","80000","1","94002","4","2","1","0","2","114164","1","91002","4","50001","12","1","0","0","1","2100359","124163","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","1","20001","8","140001","100","0","1","150000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100360","31007","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115041","2","0","30","80000","1","94002","4","2","1","0","2","124044","1","91002","4","50001","12","1","0","0","1","2100361","114582","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","1","5","1","114193","4","12","1","0","2","125101","1","140001","4","20001","4","1","50001","0","1","2100362","114583","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115071","2","0","30","80000","1","94002","4","2","1","0","2","124284","1","91002","4","50001","12","1","0","0","1","2100363","124103","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","1","5","1","124163","4","12","1","0","2","115251","1","140001","4","20001","4","1","50001","0","1","2100364","114613","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115161","2","0","30","80000","1","94002","4","2","1","0","2","124344","1","91002","4","50001","12","1","0","0","1","2100365","114552","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","1","5","1","114582","4","12","1","0","2","115581","1","140001","4","20001","4","1","50001","0","1","2100366","114104","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125341","2","0","30","80000","1","94002","4","2","1","0","2","114254","1","91002","4","50001","12","1","0","0","1","2100367","124103","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","1","5","1","114193","4","12","1","0","2","125401","1","140001","4","20001","4","1","50001","0","1","2100368","124224","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125371","2","0","30","80000","1","94002","4","2","1","0","2","114583","1","91002","4","50001","12","1","0","0","1","2100369","114552","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","1","20001","8","140001","100","0","1","150000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100370","31053","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115222","2","0","30","80000","1","94002","4","2","1","0","2","115071","1","91002","4","50001","12","1","0","0","1","2100371","114613","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","114254","4","12","1","0","2","115552","1","140001","4","20001","4","1","50001","0","1","2100372","115251","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115192","2","0","30","80000","1","94002","4","2","1","0","2","115581","1","91002","4","50001","12","1","0","0","1","2100373","124284","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","124044","4","12","1","0","2","125252","1","140001","4","20001","4","1","50001","0","1","2100374","115041","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125012","2","0","30","80000","1","94002","4","2","1","0","2","125101","1","91002","4","50001","12","1","0","0","1","2100375","124224","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","114583","4","12","1","0","2","125522","1","140001","4","20001","4","1","50001","0","1","2100376","115161","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115582","2","0","30","80000","1","94002","4","2","1","0","2","115221","1","91002","4","50001","12","1","0","0","1","2100377","114194","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","114554","4","12","1","0","2","115612","1","140001","4","20001","4","1","50001","0","1","2100378","125401","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115102","2","0","30","80000","1","94002","4","2","1","0","2","125341","1","91002","4","50001","12","1","0","0","1","2100379","114164","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","140001","100","0","1","150000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100380","31054","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115192","2","0","30","80000","1","94002","4","2","1","0","2","115581","1","91002","4","50001","12","1","0","0","1","2100381","124044","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","114254","4","12","1","0","2","125252","1","140001","4","20001","4","1","50001","0","1","2100382","115041","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115222","2","0","30","80000","1","94002","4","2","1","0","2","115071","1","91002","4","50001","12","1","0","0","1","2100383","124224","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","124284","4","12","1","0","2","115552","1","140001","4","20001","4","1","50001","0","1","2100384","115251","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125522","2","0","30","80000","1","94002","4","2","1","0","2","115161","1","91002","4","50001","12","1","0","0","1","2100385","114194","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","114583","4","12","1","0","2","125012","1","140001","4","20001","4","1","50001","0","1","2100386","125101","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115102","2","0","30","80000","1","94002","4","2","1","0","2","125341","1","91002","4","50001","12","1","0","0","1","2100387","114613","1"
"2","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","114554","4","12","1","0","2","115582","1","140001","4","20001","4","1","50001","0","1","2100388","115221","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115612","2","0","30","80000","1","94002","4","2","1","0","2","125401","1","91002","4","50001","12","1","0","0","1","2100389","114254","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","140001","100","0","1","150000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100390","31044","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125164","3","0","30","80000","1","94002","4","2","1","0","2","125223","1","91002","4","50001","12","1","0","0","1","2100391","115222","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","115552","4","12","1","0","2","125074","1","140001","4","20001","4","1","50001","0","1","2100392","125043","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125134","3","0","30","80000","1","94002","4","2","1","0","2","115133","1","91002","4","50001","12","1","0","0","1","2100393","125012","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","125252","4","12","1","0","2","125044","1","140001","4","20001","4","1","50001","0","1","2100394","125253","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125014","3","0","30","80000","1","94002","4","2","1","0","2","125013","1","91002","4","50001","12","1","0","0","1","2100395","115132","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","125342","4","12","1","0","2","125224","1","140001","4","20001","4","1","50001","0","1","2100396","125103","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115104","3","0","30","80000","1","94002","4","2","1","0","2","115163","1","91002","4","50001","12","1","0","0","1","2100397","115042","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","115102","4","12","1","0","2","115194","1","140001","4","20001","4","1","50001","0","1","2100398","125373","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115254","3","0","30","80000","1","94002","4","2","1","0","2","115073","1","91002","4","50001","12","1","0","0","1","2100399","125522","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","140001","100","0","1","150000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100400","31013","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125134","3","0","30","80000","1","94002","4","2","1","0","2","115133","1","91002","4","50001","12","1","0","0","1","2100401","125252","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","115552","4","12","1","0","2","125044","1","140001","4","20001","4","1","50001","0","1","2100402","125253","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125164","3","0","30","80000","1","94002","4","2","1","0","2","125223","1","91002","4","50001","12","1","0","0","1","2100403","115132","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","125012","4","12","1","0","2","125074","1","140001","4","20001","4","1","50001","0","1","2100404","125043","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125224","3","0","30","80000","1","94002","4","2","1","0","2","125103","1","91002","4","50001","12","1","0","0","1","2100405","115042","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","125342","4","12","1","0","2","125014","1","140001","4","20001","4","1","50001","0","1","2100406","125013","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115254","3","0","30","80000","1","94002","4","2","1","0","2","115073","1","91002","4","50001","12","1","0","0","1","2100407","115222","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","115102","4","12","1","0","2","115104","1","140001","4","20001","4","1","50001","0","1","2100408","115163","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115194","3","0","30","80000","1","94002","4","2","1","0","2","125373","1","91002","4","50001","12","1","0","0","1","2100409","115552","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","140001","100","0","1","150000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100410","31014","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125164","3","0","30","80000","1","94002","4","2","1","0","2","125043","1","91002","4","50001","12","1","0","0","1","2100411","115222","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","125012","4","12","1","0","2","125074","1","140001","4","20001","4","1","50001","0","1","2100412","125253","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125134","3","0","30","80000","1","94002","4","2","1","0","2","125013","1","91002","4","50001","12","1","0","0","1","2100413","125252","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","115552","4","12","1","0","2","125044","1","140001","4","20001","4","1","50001","0","1","2100414","125223","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125224","3","0","30","80000","1","94002","4","2","1","0","2","115163","1","91002","4","50001","12","1","0","0","1","2100415","115042","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","115132","4","12","1","0","2","125014","1","140001","4","20001","4","1","50001","0","1","2100416","115133","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115614","3","0","30","80000","1","94002","4","2","1","0","2","125103","1","91002","4","50001","12","1","0","0","1","2100417","125522","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","115102","4","12","1","0","2","115554","1","140001","4","20001","4","1","50001","0","1","2100418","115073","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115104","3","0","30","80000","1","94002","4","2","1","0","2","125283","1","91002","4","50001","12","1","0","0","1","2100419","115582","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","140001","100","0","1","150000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100420","31055","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125134","3","0","30","80000","1","94002","4","2","1","0","2","125013","1","91002","4","50001","12","1","0","0","1","2100421","115552","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","125012","4","12","1","0","2","125044","1","140001","4","20001","4","1","50001","0","1","2100422","125223","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125164","3","0","30","80000","1","94002","4","2","1","0","2","125043","1","91002","4","50001","12","1","0","0","1","2100423","115042","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","125252","4","12","1","0","2","125074","1","140001","4","20001","4","1","50001","0","1","2100424","125253","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125014","3","0","30","80000","1","94002","4","2","1","0","2","115133","1","91002","4","50001","12","1","0","0","1","2100425","125522","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","115132","4","12","1","0","2","125224","1","140001","4","20001","4","1","50001","0","1","2100426","115163","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115104","3","0","30","80000","1","94002","4","2","1","0","2","125283","1","91002","4","50001","12","1","0","0","1","2100427","115222","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","115102","4","12","1","0","2","115614","1","140001","4","20001","4","1","50001","0","1","2100428","125103","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115554","3","0","30","80000","1","94002","4","2","1","0","2","115073","1","91002","4","50001","12","1","0","0","1","2100429","125012","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","140001","100","0","1","150000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100430","31056","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125314","3","0","30","80000","1","94002","4","2","1","0","2","125223","1","91002","4","50001","12","1","0","0","1","2100431","115222","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","125252","4","12","1","0","2","125523","1","140001","4","20001","4","1","50001","0","1","2100432","115073","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115344","3","0","30","80000","1","94002","4","2","1","0","2","125043","1","91002","4","50001","12","1","0","0","1","2100433","115042","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","125012","4","12","1","0","2","115284","1","140001","4","20001","4","1","50001","0","1","2100434","125253","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115432","3","0","30","80000","1","94002","4","2","1","0","2","125491","1","91002","4","50001","12","1","0","0","1","2100435","115552","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","115132","4","12","1","0","2","125374","1","140001","4","20001","4","1","50001","0","1","2100436","125013","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125044","3","0","30","80000","1","94002","4","2","1","0","2","125103","1","91002","4","50001","12","1","0","0","1","2100437","125522","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","125282","4","12","1","0","2","125224","1","140001","4","20001","4","1","50001","0","1","2100438","125283","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125164","3","0","30","80000","1","94002","4","2","1","0","2","125373","1","91002","4","50001","12","1","0","0","1","2100439","125162","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","140001","100","0","1","150000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100440","31032","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","115344","3","0","30","80000","1","94002","4","2","1","0","2","125043","1","91002","4","50001","12","1","0","0","1","2100441","125012","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","125252","4","12","1","0","2","115284","1","140001","4","20001","4","1","50001","0","1","2100442","125253","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125314","3","0","30","80000","1","94002","4","2","1","0","2","125223","1","91002","4","50001","12","1","0","0","1","2100443","115552","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","115042","4","12","1","0","2","125523","1","140001","4","20001","4","1","50001","0","1","2100444","115073","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125374","3","0","30","80000","1","94002","4","2","1","0","2","125013","1","91002","4","50001","12","1","0","0","1","2100445","125522","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","115132","4","12","1","0","2","115432","1","140001","4","20001","4","1","50001","0","1","2100446","125491","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125164","3","0","30","80000","1","94002","4","2","1","0","2","125373","1","91002","4","50001","12","1","0","0","1","2100447","115222","1"
"3","4","8","0","0","2","0","0","2","0","1","8","1","30","94002","80000","91002","2","0","2","5","1","125282","4","12","1","0","2","125044","1","140001","4","20001","4","1","50001","0","1","2100448","125103","1"
"5","8","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","125224","3","0","30","80000","1","94002","4","2","1","0","2","125283","1","91002","4","50001","12","1","0","0","1","2100449","125252","1"
"3","4","2","0","0","0","0","0","0","0","0","4","1","2","20001","8","140001","100","0","1","150000","1","94002","8","2","1","0","2","91002","6","140000","2","50001","12","1","0","0","1","2100450","31011","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115284","3","140001","2","1","60","200000","1","94002","4","4","1","1","4","125015","1","91002","4","115344","12","1","125103","50001","1","2100451","115105","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","125523","3","140001","2","1","60","200000","1","94002","4","4","1","1","4","125045","1","91002","4","115432","12","1","115553","50001","1","2100452","115225","1"
"2","8","3","20001","2","4","4","2","10","16","1","4","1","2","115344","3","140001","2","1","60","200000","1","94002","4","4","1","1","4","115105","1","91002","4","115284","12","1","115073","50001","1","2100453","125015","1"
