e3afab6f987c02366cf205f99720c47144c9f95c3910822c23724bcaf879c34a,7505c75a47acb9ba1205d13ba6842e198e7997f2c307ce98644bf24db2aa83a0,a220a0651a02c26101604ab7466afb8217af43be3d14910d913dd2c86cd73d80,00a87918043244ce892c82d042cf3f3e1f5e0dd179b1233e3c7f8f262adefe82,bfd2de476dc7e5932739bd4e66f5560225d079afd3b3d53cb85aa46813e36044,6001c62116b72436178170e2eaea4c99bbc402dc69d5bbb21f0fac02c582c234,c0e264554e24783a4d3f87b986dbc1fee8377b56b9a2924d87c8c1c73288f177,c9693bbfba963e81a04b1f825b48bcd41494ab82a4b12b06041d1cb3cee3bc87,c18b7e95fcde4d0f0910763b89e1529a287ebfbfb10a6d0b05b9602863635ea8,14f46ff0efe801751bc9aee80c3d2d7324fc2c77042f613b173fee1fbcf5de72,ca93963edb021edcfbe13f24360f32ed2417a4489249625aa8f6093aa5ccd63e,c74f62ef3e158f03c16250073179ca61d99db280d5cfa49ac111928ebce2284e,b9f07637fd189d140692c65d04c5390101d7e866ed06128489e0055f72769b87,10ac10bbb6df2a353d366bc871d25810dbf83facdaf0208922c6de609b98fadc,51266d4a73f7976cc8e12761720db9043094ccadf84a1ae8166074ede99d3663,cc536d1c5f49e744aaf63a546c13bca194a09e956b88fe7f469bb52d3ad528d6,87c298317ef8bc69cb2d9c8df107e6077e886e2ab143d261a755d3039bcb4277,74f4d258d463571704a87b8d65c419d7a2ad145b410193472e5587f531643268,4d195f555e94817c44e72d474a74cbea90db86424763cb0514577767d9938ee1,f2e0cb18389c1f08e823daa608a151604fd4935fcc18cae9fc05701f78cf3acc,a42c5aa34655ecf8042a2c5450203e892741a66ae0d9343fdfb950adeb6596e2,b3d45e92b7e679fbabaf8df46eb079c9eae9e6e43ddaf7427d6582e807a532f3,a34155232e4fabf873da285fd4b9cb644170eae6e106a5ae41d351d7ab55506b,e5fe370eeb087d7e483153798c43fa1e0fec0aea20ef963d68f34a2b252e0dce,c45d186415b1b6f67b9944a425a2756a3c417fc69885447723948e27c586cfe7,bcd628c77128a1e47c9d20496d0fa0ad6436d1f6e8c533f8064973f7ec399b9c,c532c83e9c47c9554f1800d739b0cef8666bcf0099ede6a1336b4155a47cb1fe,7ab2b3ae4fb4f723660b2ac05cd15b1749187d34be76df242410638b89efcbba,959895f5ef3cf35b3663a753d440e4da7f5133febe27ea4e92d7feddf0a58aee,3b72db200b93ce30646e19d7deed663f3c046b501015e9e05c246ad1127c730f,6cf4ce3c972dbee87fc5a3bb5d01a18f9e036766bfbba074a16465a3ea0cc1a9,2e887297255c6af5a55141dc36f729c550abd25356114dc77e33edc298dd0af9,93c0a2e1dc3bce35510bbfc9cde3aa61747a040a2ed0a653ea77cb9c97862861,558466806f2d0d3996cc9560f72fc1b1872b3488da569f42f547169a3b3bacbe,2a2512ac0eb5a4f0cbd0b409726ea6e774ef50725e88876787287d665166b8d4,5c57274c8c6002c601a036e6ef4a5ef92a728686d7833487e302c4a65e91bbe3,7d43b0cc530d2f37e79574ec5b7bf9cf946227a95672b461795faa097d7fae42,ccbc8d18a5a672cd5ec6ff046ab4f703455d3fdbd7e3d78d7f4e6336d1953095,b6590f6feba781ffe8ac40923973a5ae86b10a8efab09a23ae1211cfd9aaa47e,515bd2a61b0d84521ec2890a6605bc3c04e0d925e7b50c82beed1418dc118294,589b47b466e6c8f58096388652b0a051348e72d6c44ae8daeac5c1fd9939ddfe,d042110c1e72e7bfc24fda5fd14a5ed40398685dc45262bbcf3f3a8b9e58efa7,7d34a95cce18ff9ac6ec427066299dd725a00ecff630125ddefb9aaec7a79b2e,41af9c5c15ed0c22afba8607bf8c21e647ba018aeb5167599b4f41552635b131
"30","3","1","高等獸人","200000001","1","3","10","0","3","0","3","3","0","3","3","10","48","203801","3","0","0","3","0","0","899","3","3","600380103","6","3","0","0","0","3","3","0","4","0","3","3","3","0","1"
"30","13","1","高等獸人","200000001","1","13","10","0","13","0","13","13","0","13","13","10","289","203801","13","0","0","13","0","0","1865","13","13","600380113","14","13","0","0","0","13","13","0","9","0","13","13","13","0","1"
"30","15","1","高等獸人","200000001","1","15","10","0","15","0","15","15","0","15","15","10","344","203801","15","0","0","15","0","0","2447","15","15","600380115","15","15","0","0","0","15","15","0","10","0","15","15","15","0","1"
"30","22","1","高等獸人","200000001","1","22","10","0","22","0","22","22","0","22","22","10","508","203801","22","0","0","22","0","0","4328","22","22","600380122","20","22","0","0","0","22","22","0","13","0","22","22","22","0","1"
"30","23","1","高等獸人","200000001","1","23","10","0","23","0","23","23","0","23","23","10","522","203801","23","0","0","23","0","0","4542","23","23","600380123","20","23","0","0","0","23","23","0","13","0","23","23","23","0","1"
"30","3","1","惡魔加農","200000006","1","3","10","0","3","0","3","3","0","3","3","10","96","203900","3","0","0","3","0","0","349","3","3","600390003","5","3","0","0","0","3","3","0","5","0","3","3","3","0","1"
"30","14","1","惡魔加農","200000006","1","14","10","0","14","0","14","14","0","14","14","10","304","203900","14","0","0","14","0","0","740","14","14","600390014","14","14","0","0","0","14","14","0","13","0","14","14","14","0","1"
"30","20","1","惡魔加農","200000006","1","20","10","0","20","0","20","20","0","20","20","10","554","203900","20","0","0","20","0","0","1572","20","20","600390020","17","20","0","0","0","20","20","0","16","0","20","20","20","0","1"
"30","22","1","小小格里芬","200000001","1","22","10","0","22","0","22","22","0","22","22","10","469","204000","22","0","0","22","0","0","2724","22","22","600400022","24","22","0","0","0","22","22","0","17","0","22","22","22","0","1"
"30","23","1","小小格里芬","200000001","1","23","10","0","23","0","23","23","0","23","23","10","521","204000","23","0","0","23","0","0","2788","23","23","600400023","28","23","0","0","0","23","23","0","21","0","23","23","23","0","1"
"30","1","1","女中音之鳥","200000001","1","1","10","0","1","0","1","1","0","1","1","10","0","204200","1","0","0","1","17","0","368","1","1","600420001","3","1","0","0","0","1","1","0","2","0","1","1","1","0","1"
"30","4","1","女中音之鳥","200000001","1","4","10","0","4","0","4","4","0","4","4","10","0","204200","4","0","0","4","22","0","420","4","4","600420004","4","4","0","0","0","4","4","0","5","0","4","4","4","0","1"
"30","13","1","女中音之鳥","200000001","1","13","10","0","13","0","13","13","0","13","13","10","0","204200","13","0","0","13","175","0","1269","13","13","600420013","11","13","0","0","0","13","13","0","15","0","13","13","13","0","1"
"30","16","1","女中音之鳥","200000001","1","16","10","0","16","0","16","16","0","16","16","10","0","204200","16","0","0","16","206","0","1562","16","16","600420016","11","16","0","0","0","16","16","0","16","0","16","16","16","0","1"
"30","22","1","女中音之鳥","200000001","1","22","10","0","22","0","22","22","0","22","22","10","0","204200","22","0","0","22","267","0","2149","22","22","600420022","12","22","0","0","0","22","22","0","18","0","22","22","22","0","1"
"30","22","1","毒莢花","200000009","1","22","10","0","22","0","22","22","0","22","22","10","202","204300","22","0","0","22","0","0","1676","22","22","600430022","11","22","0","0","0","22","22","0","15","0","22","22","22","0","1"
"30","4","1","惡魔寶寶","200000006","1","4","10","0","4","0","4","4","0","4","4","10","0","204400","4","0","0","4","43","0","399","4","4","600440004","5","4","0","0","0","4","4","0","7","0","4","4","4","0","1"
"30","16","1","惡魔寶寶","200000006","1","16","10","0","16","0","16","16","0","16","16","10","0","204400","16","0","0","16","110","0","1875","16","16","600440016","10","16","0","0","0","16","16","0","16","0","16","16","16","0","1"
"130","0","1","妖狐神荒尾‧始源","300000022","1","0","0","0","0","0","0","0","0","0","5000","0","3000","322500","5000","0","0","0","3000","0","50000000","0","0","610201101","350","0","0","0","50","0","0","0","350","0","5000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","50","0","0","0","0","0","0","0","0","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"90","0","1","始源‧七重冠冕","300000022","1","12","0","0","0","0","0","0","0","0","5000","0","10000","322600","3000","0","0","0","10000","0","60000000","0","12","610201151","150","0","0","0","50","0","0","0","150","0","5000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","50","0","0","0","0","0","0","0","0","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201152","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","妖狐神荒尾‧始源","300000022","1","1000","0","0","10000","0","2000","0","0","10000","0","0","10000","322501","0","0","0","0","10000","0","300000000","0","0","610201201","150","0","0","0","50","0","0","0","150","0","0","0","300","0","0"
"180","0","1","妖狐神荒尾‧始源","300000040","1","0","0","0","0","0","0","0","0","0","10000","0","10000","322502","0","0","0","0","10000","0","300000000","0","10000","610201202","99999","0","0","0","50","0","0","0","99999","0","10000","0","300","0","0"
"130","0","1","妖狐神荒尾‧始源","300000022","1","0","0","0","0","0","0","0","0","0","10000","0","10000","322503","10000","0","0","0","10000","0","300000000","0","0","610201203","350","0","0","0","50","0","0","0","350","0","10000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","50","0","0","0","0","0","0","0","0","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","50","0","0","0","0","0","0","0","0","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","始源‧七重冠冕","300000040","1","0","0","0","0","0","0","0","0","0","20000","0","50000","322601","0","0","0","0","50000","0","300000000","0","0","610201251","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"130","0","1","始源‧七重冠冕","300000022","1","0","0","0","0","0","50000","0","0","0","20000","0","50000","322602","6000","0","0","0","50000","0","300000000","0","0","610201252","500","0","0","0","50","0","0","0","500","0","10000","0","300","0","0"
"90","0","1","始源‧七重冠冕","300000022","1","18","0","0","0","0","0","0","0","0","20000","0","50000","322603","6000","0","0","0","50000","0","300000000","0","18","610201253","150","0","0","0","50","0","0","0","150","0","20000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201254","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","50","0","0","0","0","0","0","0","0","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201255","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","50","0","0","0","0","0","0","0","0","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201256","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","妖狐神荒尾‧始源","300000022","1","5000","0","0","50000","0","10000","0","0","50000","0","0","30000","322504","0","0","0","0","30000","0","1000000000","0","0","610201301","300","0","0","0","50","0","0","0","300","0","0","0","440","0","0"
"180","0","1","妖狐神荒尾‧始源","300000040","1","0","0","0","0","0","0","0","0","0","50000","0","30000","322505","0","0","0","0","30000","0","1000000000","0","50000","610201302","99999","0","0","0","50","0","0","0","99999","0","50000","0","440","0","0"
"130","0","1","妖狐神荒尾‧始源","300000022","1","0","0","0","0","0","0","0","0","0","50000","0","30000","322506","50000","0","0","0","30000","0","1000000000","0","0","610201303","700","0","0","0","50","0","0","0","700","0","50000","0","440","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","400","0","400","0","0","400","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201304","9999","0","0","0","300","0","400","0","9999","0","0","0","440","0","0"
"0","0","1","氣勢敵人","300000001","1","50","0","0","400","0","400","0","0","400","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201305","9999","0","0","0","300","0","400","0","9999","0","0","0","440","0","0"
"0","0","1","氣勢敵人","300000001","1","50","0","0","400","0","400","0","0","400","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201306","9999","0","0","0","300","0","400","0","9999","0","0","0","440","0","0"
"0","0","1","始源‧七重冠冕","300000040","1","0","0","0","0","0","0","0","0","0","50000","0","100000","322604","0","0","0","0","100000","0","800000000","0","0","610201351","99999","0","0","0","50","0","0","0","99999","0","0","0","440","0","0"
"130","0","1","始源‧七重冠冕","300000022","1","0","0","0","0","0","50000","0","0","0","50000","0","100000","322605","9000","0","0","0","100000","0","800000000","0","0","610201352","1000","0","0","0","50","0","0","0","1000","0","20000","0","440","0","0"
"90","0","1","始源‧七重冠冕","300000022","1","18","0","0","0","0","0","0","0","0","50000","0","100000","322606","9000","0","0","0","100000","0","800000000","0","18","610201353","300","0","0","0","50","0","0","0","300","0","50000","0","440","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","400","0","400","0","0","400","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201354","9999","0","0","0","300","0","400","0","9999","0","0","0","440","0","0"
"0","0","1","氣勢敵人","300000001","1","50","0","0","400","0","400","0","0","400","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201355","9999","0","0","0","300","0","400","0","9999","0","0","0","440","0","0"
"0","0","1","氣勢敵人","300000001","1","50","0","0","400","0","400","0","0","400","0","0","0","216902","200","0","0","0","0","0","99999999","0","200","610201356","9999","0","0","0","300","0","400","0","9999","0","0","0","440","0","0"
"0","0","1","妖狐_式神1","200000011","1","10000","0","0","0","0","10000","0","0","10000","10000","0","5000","215903","10000","0","0","0","5000","0","6000000","0","10000","610201401","300","0","0","0","50","0","0","0","300","0","0","0","300","0","0"
"0","0","1","妖狐_式神2","200000011","1","10000","0","0","0","0","10000","0","0","10000","10000","0","5000","215904","10000","0","0","0","5000","0","3000000","0","10000","610201402","300","0","0","0","50","0","0","0","300","0","0","0","300","0","0"
"0","0","1","妖狐_式神3","200000011","1","10000","0","0","0","0","10000","0","0","10000","10000","0","5000","215905","10000","0","0","0","5000","0","1500000","0","10000","610201403","300","0","0","0","50","0","0","0","300","0","0","0","300","0","0"
"37","0","6","克莉絲提娜的闇影","200000011","27","255","0","0","0","0","255","0","0","0","255","1729","38908","607101","255","0","30","0","0","0","35100761","0","255","610201451","875","0","0","0","44","0","0","0","655","1","255","0","255","0","3"
"34","0","1","霸瞳皇帝的闇影","200000011","27","255","0","0","0","0","255","0","0","0","255","1365","31761","606901","255","0","40","0","0","0","29668894","0","255","610201452","983","0","0","0","41","0","0","0","890","0","255","0","255","0","7"
"33","0","1","似似花的闇影","200000011","27","255","2144","0","0","0","255","0","0","0","255","0","0","607001","255","0","45","0","36637","0","21234405","0","255","610201453","627","0","0","0","41","0","0","0","752","1","255","0","255","17","0"
"0","0","1","妖狐_式神1","200000011","1","50000","0","0","0","0","50000","0","0","50000","50000","0","30000","215903","50000","0","0","0","30000","0","30000000","0","50000","610201501","300","0","0","0","50","0","0","0","300","0","0","0","440","0","0"
"0","0","1","妖狐_式神2","200000011","1","50000","0","0","0","0","50000","0","0","50000","50000","0","30000","215904","50000","0","0","0","30000","0","15000000","0","50000","610201502","300","0","0","0","50","0","0","0","300","0","0","0","440","0","0"
"0","0","1","妖狐_式神3","200000011","1","50000","0","0","0","0","50000","0","0","50000","50000","0","30000","215905","50000","0","0","0","30000","0","7500000","0","50000","610201503","300","0","0","0","50","0","0","0","300","0","0","0","440","0","0"
"37","0","6","克莉絲提娜的闇影","200000011","35","331","0","0","0","0","331","0","0","0","331","1947","117096","607101","331","0","30","0","0","0","132587056","0","331","610201551","1745","0","0","0","44","0","0","0","1477","1","331","0","331","0","3"
"34","0","1","霸瞳皇帝的闇影","200000011","35","331","0","0","0","0","331","0","0","0","331","1565","101488","606901","331","0","40","0","0","0","116402190","0","331","610201552","1886","0","0","0","41","0","0","0","1786","0","331","0","331","0","7"
"33","0","1","似似花的闇影","200000011","35","331","2455","0","0","0","331","0","0","0","331","0","0","607001","331","0","45","0","115888","0","78805071","0","331","610201553","1421","0","0","0","41","0","0","0","1543","1","331","0","331","17","0"
"180","0","1","歪音之精靈","300000022","1","0","0","0","0","0","10000","0","0","0","0","0","2000","322900","10000","0","0","0","2000","0","50000000","0","10000","610202101","300","0","0","0","50","0","0","0","300","0","10000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216903","200","0","0","0","0","0","99999999","0","50","610202102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","歪音之精靈","300000040","1","0","0","0","0","0","25000","0","0","0","25000","0","10000","322901","0","0","0","0","10000","0","300000000","0","0","610202201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"0","0","1","歪音之精靈","300000022","1","25000","0","0","0","0","0","0","0","0","0","0","5000","322902","25000","0","0","0","5000","0","300000000","0","0","610202202","750","0","0","0","50","0","0","0","750","0","0","0","300","0","0"
"180","0","1","歪音之精靈","300000022","1","0","0","0","0","0","25000","0","0","0","0","0","10000","322903","25000","0","0","0","10000","0","300000000","0","25000","610202203","300","0","0","0","50","0","0","0","300","0","25000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216903","200","0","0","0","0","0","99999999","0","0","610202204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216903","200","0","0","0","0","0","99999999","0","0","610202205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216903","200","0","0","0","0","0","99999999","0","50","610202206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","歪音之精靈","300000040","1","0","0","0","0","0","50000","0","0","0","50000","0","20000","322904","0","0","0","0","20000","0","800000000","0","0","610202301","99999","0","0","0","50","0","0","0","99999","0","0","0","440","0","0"
"0","0","1","歪音之精靈","300000022","1","50000","0","0","0","0","0","0","0","0","0","0","10000","322905","50000","0","0","0","10000","0","800000000","0","0","610202302","1100","0","0","0","50","0","0","0","1100","0","0","0","440","0","0"
"180","0","1","歪音之精靈","300000022","1","0","0","0","0","0","50000","0","0","0","0","0","20000","322906","50000","0","0","0","20000","0","800000000","0","50000","610202303","600","0","0","0","50","0","0","0","600","0","50000","0","440","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216903","200","0","0","0","0","0","99999999","0","0","610202304","9999","0","0","0","300","0","0","0","9999","0","0","0","440","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216903","200","0","0","0","0","0","99999999","0","0","610202305","9999","0","0","0","300","0","0","0","9999","0","0","0","440","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","400","0","400","0","0","400","200","0","0","216903","200","0","0","0","0","0","99999999","0","50","610202306","9999","0","0","0","300","0","0","0","9999","0","0","0","440","0","0"
"0","0","0","狂野角鹿","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","9424","251600","2550","0","0","0","0","0","36898780","0","2550","610202401","1024","0","0","0","41","0","0","0","1536","0","2550","0","255","0","0"
"0","0","0","毒蟾蜍","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","34315","254800","2550","0","0","0","0","0","46091856","0","2550","610202402","640","0","0","0","41","0","0","0","960","0","2550","0","255","0","0"
"0","0","0","流浪之鴉","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","41941","256100","2550","0","0","0","0","0","47784473","0","2550","610202403","384","0","0","0","41","0","0","0","576","0","2550","0","255","0","0"
"0","0","0","幼年巨蜥","200000011","1","2550","0","0","0","0","2550","0","0","0","2550","0","0","258200","2550","0","0","0","37461","0","46732046","0","2550","610202404","256","0","0","0","41","0","0","0","384","0","2550","0","255","0","0"
"0","0","0","狂野角鹿","200000011","1","3340","0","0","0","0","3340","0","0","0","3340","0","28983","251600","3340","0","0","0","0","0","122105523","0","3340","610202501","1340","0","0","0","41","0","0","0","2010","0","3340","0","334","0","0"
"0","0","0","毒蟾蜍","200000011","1","3340","0","0","0","0","3340","0","0","0","3340","0","105715","254800","3340","0","0","0","0","0","153796447","0","3340","610202502","838","0","0","0","41","0","0","0","1257","0","3340","0","334","0","0"
"0","0","0","流浪之鴉","200000011","1","3340","0","0","0","0","3340","0","0","0","3340","0","129223","256100","3340","0","0","0","0","0","159726218","0","3340","610202503","503","0","0","0","41","0","0","0","754","0","3340","0","334","0","0"
"0","0","0","幼年巨蜥","200000011","1","3340","0","0","0","0","3340","0","0","0","3340","0","0","258200","3340","0","0","0","136737","0","156898666","0","3340","610202504","335","0","0","0","41","0","0","0","503","0","3340","0","334","0","0"
"130","0","1","巨鋼機獸‧改造蓋登","300000022","1","10000","0","0","0","0","10000","0","0","0","10000","0","10000","323000","10000","0","0","0","10000","0","50000000","0","10000","610203101","500","0","0","0","50","0","0","0","500","0","10000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216904","200","0","0","0","0","0","99999999","0","100","610203102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","巨鋼機獸‧改造蓋登","300000031","1","0","0","0","0","0","0","0","0","0","0","0","50000","323001","0","0","0","0","50000","0","300000000","0","25000","610203201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"130","0","1","巨鋼機獸‧改造蓋登","300000022","1","0","0","0","0","0","0","0","0","5000","25000","0","12500","323002","0","0","0","0","12500","0","300000000","0","25000","610203202","300","0","0","0","50","0","0","0","300","0","50000","0","300","0","0"
"130","0","1","巨鋼機獸‧改造蓋登","300000022","1","25000","0","0","0","0","25000","0","0","0","25000","0","25000","323003","25000","0","0","0","25000","0","300000000","0","25000","610203203","800","0","0","0","50","0","0","0","800","0","25000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216904","200","0","0","0","0","0","99999999","0","0","610203204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216904","200","0","0","0","0","0","99999999","0","100","610203205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216904","200","0","0","0","0","0","99999999","0","100","610203206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","巨鋼機獸‧改造蓋登","300000031","1","0","0","0","0","0","0","0","0","0","0","0","100000","323004","0","0","0","0","100000","0","900000000","0","50000","610203301","99999","0","0","0","50","0","0","0","99999","0","0","0","440","0","0"
"130","0","1","巨鋼機獸‧改造蓋登","300000022","1","0","0","0","0","0","0","0","0","100000","50000","0","25000","323005","0","0","0","0","25000","0","900000000","0","50000","610203302","1000","0","0","0","50","0","0","0","1000","0","100000","0","440","0","0"
"130","0","1","巨鋼機獸‧改造蓋登","300000022","1","50000","0","0","0","0","50000","0","0","0","50000","0","50000","323006","50000","0","0","0","50000","0","900000000","0","50000","610203303","1000","0","0","0","50","0","0","0","1000","0","50000","0","440","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","0","0","400","0","0","400","200","0","0","216904","200","0","0","0","0","0","99999999","0","0","610203304","9999","0","0","0","300","0","0","0","9999","0","0","0","440","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","0","0","400","0","0","400","200","0","0","216904","200","0","0","0","0","0","99999999","0","100","610203305","9999","0","0","0","300","0","0","0","9999","0","0","0","440","0","0"
"0","0","1","氣勢敵人","300000001","1","400","0","0","0","0","400","0","0","400","200","0","0","216904","200","0","0","0","0","0","99999999","0","100","610203306","9999","0","0","0","300","0","0","0","9999","0","0","0","440","0","0"
"47","0","1","克蘿茜的闇影","200000011","1","255","0","0","0","0","255","0","0","0","255","1669","57528","259900","255","0","30","0","0","0","88496058","0","255","610203401","543","0","0","0","55","0","0","0","510","0","0","0","255","0","18"
"47","0","1","克蘿茜的闇影","200000011","1","255","0","0","0","0","255","0","0","0","255","1669","57528","259901","255","0","30","0","0","0","70796847","0","255","610203402","543","0","0","0","55","0","0","0","510","0","0","0","255","0","18"
"47","0","1","克蘿茜的闇影","200000011","1","255","0","0","0","0","255","0","0","0","255","1669","57528","259902","255","0","30","0","0","0","53097635","0","255","610203403","543","0","0","0","55","0","0","0","510","0","0","0","255","0","18"
"47","0","1","克蘿茜的闇影","200000011","1","255","0","0","0","0","255","0","0","0","255","1669","57528","259903","255","0","30","0","0","0","35398424","0","255","610203404","543","0","0","0","55","0","0","0","510","0","0","0","255","0","18"
"47","0","1","克蘿茜的闇影","200000011","1","337","0","0","0","0","337","0","0","0","337","2065","194070","259900","337","0","30","0","0","0","268169872","0","337","610203501","713","0","0","0","55","0","0","0","689","0","0","0","337","0","18"
"47","0","1","克蘿茜的闇影","200000011","1","337","0","0","0","0","337","0","0","0","337","2065","194070","259901","337","0","30","0","0","0","214535898","0","337","610203502","713","0","0","0","55","0","0","0","689","0","0","0","337","0","18"
"47","0","1","克蘿茜的闇影","200000011","1","337","0","0","0","0","337","0","0","0","337","2065","194070","259902","337","0","30","0","0","0","160901924","0","337","610203503","713","0","0","0","55","0","0","0","689","0","0","0","337","0","18"
"47","0","1","克蘿茜的闇影","200000011","1","337","0","0","0","0","337","0","0","0","337","2065","194070","259903","337","0","30","0","0","0","107267949","0","337","610203504","713","0","0","0","55","0","0","0","689","0","0","0","337","0","18"
"0","0","1","戀愛的鍊僕‧荷姆荷姆","300000022","1","0","0","0","0","0","0","0","0","0","10000","0","10000","323100","0","0","0","0","0","0","67000000","0","10000","610204101","300","0","0","0","50","0","0","0","300","0","10000","0","200","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216905","200","0","0","0","0","0","99999999","0","50","610204102","9999","0","0","0","300","0","0","0","9999","0","0","0","200","0","0"
"0","0","1","戀愛的鍊僕‧荷姆荷姆","300000031","1","0","0","0","0","0","0","0","0","0","0","0","50000","323101","0","0","0","0","0","0","380000000","0","25000","610204201","99999","0","0","0","50","0","0","0","99999","0","0","0","300","0","0"
"0","0","1","戀愛的鍊僕‧荷姆荷姆","300000022","1","0","0","0","0","0","0","0","0","0","0","0","50000","323102","5000","0","0","0","0","0","380000000","0","25000","610204202","300","0","0","0","50","0","0","0","300","0","25000","0","300","0","0"
"0","0","1","戀愛的鍊僕‧荷姆荷姆","300000022","1","0","0","0","0","0","0","0","0","0","25000","0","50000","323103","0","0","0","0","0","0","380000000","0","25000","610204203","300","0","0","0","50","0","0","0","300","0","25000","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216905","200","0","0","0","0","0","99999999","0","0","610204204","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","200","0","0","216905","200","0","0","0","0","0","99999999","0","100","610204205","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","氣勢敵人","300000001","1","0","0","0","0","0","0","0","0","0","100","0","0","216905","100","0","0","0","0","0","99999999","0","50","610204206","9999","0","0","0","300","0","0","0","9999","0","0","0","300","0","0"
"0","0","1","戀愛的鍊僕‧荷姆荷姆","300000031","1","0","0","0","0","0","0","0","0","0","0","0","80000","323104","0","0","0","0","0","0","750000000","0","50000","610204301","99999","0","0","0","50","0","0","0","99999","0","0","0","450","0","0"
