f72d6ee4cf0d2668fa5e03ad6cdfa0a75adaed704fd0389d8ad233f14f37674f,4e6969891a0c511058ea1a104f3c8f011a883a1f687b44028500af3e948e849d,fe867bfc8a71f825758ef465357a62f1a98ff5246ef7badd2405dbce9cda0d67,1b2ce5308e9bc2535eb61d35dedc05dcba7d5590c8057cc7a2c63d4bf4aee17e,78e39880454375cf6c906faf493093b72e11256be2da8ba74c4621019b070be0,c0bc4f6185ec13f3a1080c7c23e6d7308f7d5e0101ceb9d49ac6cde7a15e719d,0bf961963ba2d2e279c418f876214d9d1363e0aa9366fa78a13b2c94d98a2f10,039113fadea3e19e685ea162b8a9aa1971f7de8e1c49469f946774562d3ec954,9f2c6157e2e3c1e281a98efdee3606968186f9f9e066408306bdce38caf6498c,79778adb3e53ba5723f17229abb62380a98a30290ac7da5671f336b9d480891f,4fd48d71edb8ceed3b4b31ebb8d123595e40cd4a3431cae5013d72624fcf59ca,431442ddd1d51010dd0652b7ea3bbc4834c734fc87a8714ee1320976c051b22c,f8be4256a3d9b35154e4f37d4a2777d481dddaff93d5dfd06d7f77132e9bb020,7aca326415a85c963d77057ec70be6e044bc09b40ad3d8a129d992414813664a,a24686f3e720d675562a2c4e4e2ec2b9ffe01449f0016fc13800ae8f9c55102c,bc16f3d57f03933afacc7dd84b3678ad7a8a580668cb8b2f3d8f56db733a03cb,e772bb777613cf03edae35cc857687ed9e6f80277486de6b5a8fa0627db7d289,261f3acce7a3dabc7a25e57e3e358af0f214c04368ca26c468ae39bd6d44a52f,be28dbc2008b890c3719795dd9e1109fba1570528583730521a20b5b7ed6f1a8,52674dc478f849545173494e32579612a66a1117d7ad913c1de30b0f4f82aea9,8ca6990899370c6d8f7ecacef9be09a9da9e0525a951e4a661dcaaee78df21e8,b6210c5a81ffcc20a34fbfb4372bf917f751947e8937e309d90da0ca99630a0c,75649d6a5ff2eafb30f0e12e5374b142e62e377e46748674a715c16bbf25173d,81c46c99de41d2a0317ed5d1a166381eb8d4a3df43150b533fc89ed318ad9289,ec79d7e9e02981755e118efb66814528dbb76cf1781d27e5ce15a100dda50a77,a85f5e99fb0fcd3f7f75b0ac0c433781cb635aaa0101c5ec5387498270844a60,f88d80a826b2d765252cfbd2661c10d014272aaf76cdcff6b19e012d12d7ae89,3a02da5392fbe296c34dde5f6ddcef72d05371d042325564ef494e2f85bec53e,50829a4bf594faf8b1a268b8a984f2fdb80875433c2c59d89c3ee57ec82df484,fd76ea951f71d08c1c91a1c41f3bc12c36600cc651183d44717bbf8d5a1e053b,dd4506207fc407d10b1c7cd06438c4f2f84ffe0b8a512a5250b2b4df9fc2d293,9fa5754618277117feb8711c45ce16f4c02ea8065375abe6072ccf9ff679d328,bb26ede727cd8e63d60abb93015e6b5f052dc33da7d96494e4836fa4ec03ca5a,c6870f05e05a7d507ab0f0610e626930e325350f78db9278ff8fbd9790796f96
"0.65","-70","0","480","0.75","5056308","0","650032031","0","Boss戰（VERY HARD）","2003203","0","516","-20","81005602","20032","0","20032201","660032003","0.8","1","81005602","3","90","bgm_M438","150","bgm_M438","0","0","1","2","0","-15","510333"
"0.45","-40","0","450","0.8","5058301","0","650033011","0","Boss戰（NORMAL）","2003301","0","251","5","100023","20033","-13","20033101","660033001","1.1","1","100023","1","90","bgm_M57","50","bgm_M57","0","0","1","1.75","0","26","510331"
"0.45","-40","0","450","0.8","5058302","0","650033021","0","Boss戰（HARD）","2003302","0","-4","5","100693","20033","-13","20033201","660033002","1.1","1","100693","2","90","bgm_M57","50","bgm_M57","0","0","1","1.75","0","18","510332"
"0.45","-40","0","450","0.8","5058308","0","650033031","0","Boss戰（VERYHARD）","2003303","0","432","5","100693","20033","-13","20033201","660033003","1.1","1","100693","3","90","bgm_M57","50","bgm_M57","0","0","1","1.75","0","-178","510333"
"0.75","-85","0","800","0.75","5059301","0","650034011","0","Boss戰（NORMAL）","2003401","0","577","-20","101823","20034","0","20034101","660034001","0.8","1","101823","1","90","bgm_M447","180","bgm_M447","0","0","1","1.5","0","0","510331"
"0.75","-10","0","145","0.75","5059302","0","650034021","0","Boss戰（HARD）","2003402","0","111","-20","101843","20034","0","20034201","660034002","0.8","1","101843","2","90","bgm_M447","180","bgm_M447","0","0","1","1.5","0","4","510332"
"0.75","-70","0","480","0.75","5059308","0","650034031","0","Boss戰（VERY HARD）","2003403","0","528","-20","101843","20034","0","20034201","660034003","0.8","1","101843","3","90","bgm_M447","180","bgm_M447","0","0","1","1.5","0","-77","510333"
"1.22","-85","0","800","1.5","5061301","0","650035011","0","Boss戰（NORMAL）","2003501","0","395","-47","81006101","20035","0","20035102","660035001","0.5","1.15","81006101","1","90","bgm_M455","140","bgm_M455","0","0","1.15","0.83","0","-51","510341"
"1.22","-10","0","145","1.5","5061302","0","650035021","0","Boss戰（HARD）","2003502","0","-17","-47","81006102","20035","0","20035201","660035002","0.5","1.15","81006102","2","90","bgm_M455","140","bgm_M455","0","0","1.15","0.83","0","18","510342"
"1.22","-70","0","480","1.75","5061308","0","650035031","0","Boss戰（VERY HARD）","2003503","0","514","-47","81006102","20035","0","20035201","660035003","0.5","1.15","81006102","3","90","bgm_M455","140","bgm_M455","0","0","1.15","0.83","0","-51","510342"
"0.85","-105","0","770","0.85","5064301","0","650036011","0","Boss戰（NORMAL）","2003601","0","875","-50","81006401","20036","0","20036101","660036001","0.67","1","81006401","1","90","bgm_M461","250","bgm_M461","0","0","1","1.25","0","-70","510331"
"0.85","-35","0","145","0.85","5064302","0","650036021","0","Boss戰（HARD）","2003602","0","-229","-50","81006402","20036","0","20036201","660036002","0.67","1","81006402","2","90","bgm_M461","250","bgm_M461","0","0","1","1.25","0","-140","510332"
"0.85","-70","0","480","0.85","5064308","0","650036031","0","Boss戰（VERY HARD）","2003603","0","512","-50","81006402","20036","0","20036201","660036003","0.67","1","81006402","3","90","bgm_M461","250","bgm_M461","0","0","1","1.25","0","-60","510333"
"1","-85","0","770","0.7","5066301","0","650037011","0","Boss戰（NORMAL）","2003701","0","482","-54","81006601","20037","0","20037102","660037001","0.5","1","81006601","1","90","bgm_M470","420","bgm_M470","0","0","1","1","0","-35","510331"
"1","110","0","720","0.7","5066302","0","650037021","0","Boss戰（HARD）","2003702","0","-251","-54","81006602","20037","0","20037201","660037002","0.5","1","81006602","2","90","bgm_M470","420","bgm_M470","0","0","1","1","0","-152","510332"
"1","-40","0","490","0.7","5066308","0","650037031","0","Boss戰（VERY HARD）","2003703","0","502","-54","81006602","20037","0","20037201","660037003","0.5","1","81006602","3","90","bgm_M470","420","bgm_M470","0","0","1","1","0","-51","510333"
"0.65","-85","0","800","0.8","5068301","0","650038011","0","Boss戰（NORMAL）","2003801","0","395","-47","81006801","20038","0","20038102","660038001","0.8","1","81006801","1","90","bgm_M481","400","bgm_M481","0","0","1","1.7","0","-51","510331"
"0.65","-10","0","145","0.8","5068302","0","650038021","0","Boss戰（HARD）","2003802","0","-17","-47","81006802","20038","0","20038201","660038002","0.8","1","81006802","2","90","bgm_M481","400","bgm_M481","0","0","1","1.7","0","18","510332"
"0.65","-70","0","480","0.8","5068308","0","650038031","0","Boss戰（VERY HARD）","2003803","0","496","-47","81006802","20038","0","20038201","660038003","0.8","1","81006802","3","90","bgm_M481","400","bgm_M481","0","0","1","1.7","0","-51","510333"
"0.5","-105","1","185","0.65","5070301","1","650039011","0","Boss戰（NORMAL）","2003901","10","316","-50","81007001","20039","0","20039103","660039001","0.94","1","81007001","1","90","bgm_M489","140","bgm_M489","-13","0","1","2","0","-25","510351"
"0.5","-35","1","145","0.65","5070302","1","650039021","0","Boss戰（HARD）","2003902","10","-239","-50","81007002","20039","0","20039201","660039002","0.94","1","81007002","2","90","bgm_M489","140","bgm_M489","-13","0","1","2","0","-200","510352"
"0.5","-70","1","480","0.65","5070308","1","650039031","0","Boss戰（VERY HARD）","2003903","10","468","-50","81007002","20039","0","20039201","660039003","0.94","1","81007002","3","90","bgm_M489","140","bgm_M489","-13","0","1","2","0","-75","510353"
"0.8","-85","0","800","0.7","5072301","0","650040011","0","Boss戰（NORMAL）","2004001","0","877","-120","81007201","20040","60","20040101","660040001","0.7","1","81007201","1","90","bgm_M499","380","bgm_M499","0","0","0.8","1.3","0","-103","510331"
"0.8","-10","0","145","0.7","5072302","0","650040021","0","Boss戰（HARD）","2004002","0","189","-120","81007202","20040","60","20040201","660040002","0.7","1","81007202","2","90","bgm_M499","380","bgm_M499","0","0","0.8","1.3","0","12","510332"
"0.8","-70","0","480","0.7","5072308","0","650040031","0","Boss戰（VERY HARD）","2004003","0","510","-120","81007202","20040","60","20040201","660040003","0.7","1","81007202","3","90","bgm_M499","380","bgm_M499","0","0","0.8","1.3","0","-72","510333"
"0.75","-85","0","770","0.83","5074301","1","650041011","0","Boss戰（NORMAL）","2004101","0","578","-45","81007401","20041","0","20041102","660041001","0.95","1","81007401","1","90","bgm_M511","205","bgm_M511","0","0","1","1.55","0","-35","510331"
"0.75","110","0","720","0.83","5074302","1","650041021","0","Boss戰（HARD）","2004102","0","-237","-45","81007402","20041","0","20041201","660041002","0.95","1","81007402","2","90","bgm_M511","205","bgm_M511","0","0","1","1.55","0","-188","510332"
"0.75","-40","0","490","0.87","5074308","1","650041031","0","Boss戰（VERY HARD）","2004103","0","502","-45","81007402","20041","0","20041201","660041003","0.95","1","81007402","3","90","bgm_M511","205","bgm_M511","0","0","1","1.55","0","-51","510333"
"0.45","-85","0","800","0.6","5076301","1","650042011","0","Boss戰（NORMAL）","2004201","0","395","-40","81007601","20042","0","20042102","660042001","1.05","1","81007601","1","90","bgm_M523","300","bgm_M523","0","0","1","2.4","0","-41","510331"
"0.45","-10","0","145","0.6","5076302","1","650042021","0","Boss戰（HARD）","2004202","0","-76","-40","81007602","20042","0","20042201","660042002","1.05","1","81007602","2","90","bgm_M523","300","bgm_M523","0","0","1","2.4","0","-195","510332"
"0.5","-70","0","480","0.6","5076308","1","650042031","0","Boss戰（VERY HARD）","2004203","0","478","-40","81007602","20042","0","20042201","660042003","1.05","1","81007602","3","90","bgm_M523","300","bgm_M523","0","0","1","2.4","0","-81","510333"
"0.75","-85","0","770","0.83","5078301","1","650043011","0","Boss戰（NORMAL）","2004301","-40","503","-45","81007801","20043","0","20043102","660043001","0.8","1","81007801","1","90","bgm_M529","205","bgm_M529","0","0","1","1.55","0","-79","510361"
"0.75","110","0","720","0.83","5078302","1","650043021","0","Boss戰（HARD）","2004302","-40","-295","-45","81007802","20043","0","20043201","660043002","0.8","1","81007802","2","90","bgm_M529","205","bgm_M529","0","0","1","1.55","0","58","510362"
"0.75","-40","0","490","0.87","5078308","1","650043031","0","Boss戰（VERY HARD）","2004303","-40","476","-45","81007802","20043","0","20043201","660043003","0.8","1","81007802","3","90","bgm_M529","205","bgm_M529","0","0","1","1.55","0","-84","510362"
"0.75","-85","0","800","0.8","5080301","1","650044011","0","Boss戰（NORMAL）","2004401","0","741","-70","81000906","20044","0","20044101","660044001","0.8","1","81000906","1","90","bgm_M539","300","bgm_M539","0","0","1","1.5","0","-79","510331"
"0.75","-10","0","145","0.8","5080302","1","650044021","0","Boss戰（HARD）","2004402","0","-67","-70","81008002","20044","0","20044201","660044002","0.8","1","81008002","2","90","bgm_M539","300","bgm_M539","0","0","1","1.5","0","11","510332"
"0.75","-70","0","480","0.8","5080308","1","650044031","0","Boss戰（VERY HARD）","2004403","0","411","-70","81008002","20044","0","20044201","660044003","0.8","1","81008002","3","90","bgm_M539","300","bgm_M539","0","0","1","1.5","0","-56","510333"
"0.55","-85","0","800","0.75","5082301","1","650045011","0","Boss戰（NORMAL）","2004501","0","416","-20","81008201","20045","0","20045104","660045001","0.9","1","81001005","1","90","bgm_M546","150","bgm_M546","0","0","1","2","0","-25","510331"
"0.55","-10","0","145","0.75","5082302","1","650045021","0","Boss戰（HARD）","2004502","0","-191","-20","81008202","20045","0","20045201","660045002","0.9","1","81001006","2","90","bgm_M546","150","bgm_M546","0","0","1","2","0","-175","510332"
"0.55","-70","0","480","0.75","5082308","1","650045031","0","Boss戰（VERY HARD）","2004503","0","479","-20","81008202","20045","0","20045201","660045003","0.9","1","81001006","3","90","bgm_M546","150","bgm_M546","0","0","1","2","0","-47","510333"
"0.75","-85","0","800","0.8","5084301","1","650046011","0","Boss戰（NORMAL）","2004601","0","455","5","100113","20046","0","20046104","660046001","0.9","1","100113","1","90","bgm_M57","50","bgm_M57","0","0","1","1.35","0","-25","510331"
"0.75","-10","0","145","0.8","5084302","1","650046021","0","Boss戰（HARD）","2004602","0","-191","5","100433","20046","0","20046201","660046002","0.9","1","100433","2","90","bgm_M57","50","bgm_M57","0","0","1","1.35","0","-175","510332"
"0.75","-70","0","480","0.8","5084308","1","650046031","0","Boss戰（VERYHARD）","2004603","0","479","5","100433","20046","0","20046201","660046003","0.9","1","100433","3","90","bgm_M57","50","bgm_M57","0","0","1","1.35","0","-47","510333"
"0.9","-85","0","770","0.65","5085301","1","650047011","0","Boss戰（NORMAL）","2004701","0","515","-20","81008507","20047","0","20047102","660047001","0.65","1","81008507","1","90","bgm_M559","20","bgm_M559","0","0","1","1.2","0","-83","510331"
"0.9","110","0","720","0.65","5085302","1","650047021","0","Boss戰（HARD）","2004702","0","-277","-20","81008508","20047","0","20047201","660047002","0.65","1","81008508","2","90","bgm_M559","20","bgm_M559","0","0","1","1.2","0","47","510332"
"0.9","-40","0","490","0.65","5085308","1","650047031","0","Boss戰（VERY HARD）","2004703","0","484","-20","81008508","20047","0","20047201","660047003","0.65","1","81008508","3","90","bgm_M559","20","bgm_M559","0","0","1","1.2","0","-85","510333"
"0.75","-85","0","800","0.8","5088301","1","650048011","0","Boss戰（NORMAL）","2004801","0","451","-70","81008801","20048","-30","20048102","660048001","0.8","1","81008801","1","90","bgm_M568","300","bgm_M568","0","0","1","1.5","0","-28","510331"
"0.75","-10","0","145","0.8","5088302","1","650048021","0","Boss戰（HARD）","2004802","0","-230","-70","81008802","20048","-30","20048201","660048002","0.8","1","81008802","2","90","bgm_M568","300","bgm_M568","0","0","1","1.5","0","31","510332"
"0.75","-70","0","480","0.8","5088308","1","650048031","0","Boss戰（VERY HARD）","2004803","0","444","-70","81008802","20048","-30","20048201","660048003","0.8","1","81008802","3","90","bgm_M568","300","bgm_M568","0","0","1","1.5","0","-56","510333"
"0.9","-85","0","500","1","5090301","1","650049011","0","Boss戰（NORMAL）","2004901","0","510","-45","81009001","20049","13","20049102","660049001","0.57","1","81009001","1","90","bgm_M577","240","bgm_M577","0","0","1","1.18","0","-85","510331"
"0.9","-10","0","145","1","5090302","1","650049021","0","Boss戰（HARD）","2004902","0","-20","-45","81009002","20049","13","20049201","660049002","0.57","1","81009002","2","90","bgm_M577","240","bgm_M577","0","0","1","1.18","0","-10","510332"
"0.9","-70","0","480","0.8","5090308","1","650049031","0","Boss戰（VERY HARD）","2004903","0","514","-45","81009002","20049","13","20049201","660049003","0.57","1","81009002","3","90","bgm_M577","240","bgm_M577","0","0","1","1.18","0","-50","510333"
"0.75","-125","0","0","0.75","5092301","1","650050011","0","Boss戰（NORMAL）","2005001","0","410","-70","103021","20050","0","20050101","660050001","0.75","1","103021","1","90","bgm_M585","150","bgm_M585","0","0","1","1.5","0","-50","510021"
"0.75","-10","0","145","0.75","5092302","1","650050021","0","Boss戰（HARD）","2005002","0","-20","-70","103011","20050","0","20050201","660050002","0.75","1","103011","2","90","bgm_M585","150","bgm_M585","0","0","1","1.5","0","10","510022"
"0.75","-70","0","480","0.75","5092308","1","650050031","0","Boss戰（VERY HARD）","2005003","0","514","-70","103011","20050","0","20050201","660050003","0.75","1","103011","3","90","bgm_M585","150","bgm_M585","0","0","1","1.5","0","-50","510022"
"0.45","-85","0","800","0.6","5094301","1","650051011","0","Boss戰（NORMAL）","2005101","0","898","-50","102093","20051","0","20051101","660051001","1.05","1","102093","1","90","bgm_M598","250","bgm_M598","0","0","1","2.2","0","-59","510331"
"0.45","-10","0","145","0.6","5094302","1","650051021","0","Boss戰（HARD）","2005102","0","-76","-50","102113","20051","0","20051201","660051002","1.05","1","102113","2","90","bgm_M598","250","bgm_M598","0","0","1","2.2","0","-204","510332"
"0.44","-70","0","480","0.6","5094308","1","650051031","0","Boss戰（VERY HARD）","2005103","0","478","-50","102113","20051","0","20051201","660051003","1.05","1","102113","3","90","bgm_M598","250","bgm_M598","0","0","1","2.2","0","-81","510333"
"0.8","-85","0","800","1.1","5096301","1","650052011","0","Boss戰（NORMAL）","2005201","0","900","-120","102593","20052","0","20052102","660052001","0.6","1","102593","1","90","bgm_M604","380","bgm_M604","0","0","0.8","1.3","0","-51","510331"
"0.8","-10","0","145","1.1","5096302","1","650052021","0","Boss戰（HARD）","2005202","0","172","-120","102603","20052","0","20052201","660052002","0.6","1","102603","2","90","bgm_M604","380","bgm_M604","0","0","0.8","1.3","0","-15","510332"
"0.8","-70","0","480","1.1","5096308","1","650052031","0","Boss戰（VERY HARD）","2005203","0","514","-120","102603","20052","0","20052201","660052003","0.6","1","102603","3","90","bgm_M604","380","bgm_M604","0","0","0.8","1.3","0","-51","510333"
"0.8","-85","0","800","0.8","5098301","1","650053011","0","Boss戰（NORMAL）","2005301","0","439","-85","81000405","20053","0","20053103","660053001","0.8","1","81000405","1","90","bgm_M611","260","bgm_M611","-5","0","0.9","1.35","0","-69","510331"
"0.8","-10","0","145","0.8","5098302","1","650053021","0","Boss戰（HARD）","2005302","0","-184","-85","81000406","20053","0","20053201","660053002","0.8","1","81000406","2","90","bgm_M611","260","bgm_M611","-5","0","0.9","1.35","0","-4","510332"
"0.8","-70","0","480","0.8","5098308","1","650053031","0","Boss戰（VERY HARD）","2005303","0","525","-85","81000406","20053","0","20053201","660053003","0.8","1","81000406","3","90","bgm_M611","260","bgm_M611","-5","0","0.9","1.35","0","-82","510333"
"0.75","-125","0","0","1","5100301","1","650054011","0","Boss戰（NORMAL）","2005401","0","555","-70","81010001","20054","25","20054102","660054001","0.67","1.1","81010001","1","90","bgm_M621","150","bgm_M621","0","0","1.1","1.5","0","-74","510401"
"0.75","-10","0","145","1","5100302","1","650054021","0","Boss戰（HARD）","2005402","0","-242","-70","81010002","20054","25","20054201","660054002","0.67","1.1","81010002","2","90","bgm_M621","150","bgm_M621","0","0","1.1","1.5","0","12","510402"
"0.75","-70","0","480","1","5100308","1","650054031","0","Boss戰（VERY HARD）","2005403","0","483","-70","81010002","20054","25","20054201","660054003","0.67","1.1","81010002","3","90","bgm_M621","150","bgm_M621","0","0","1.1","1.5","0","-67","510402"
"0.8","-85","0","800","0.7","5102301","1","650055011","0","Boss戰（NORMAL）","2005501","0","883","-85","81010201","20055","70","20055101","660055001","0.7","1","81010201","1","90","bgm_M625","185","bgm_M625","-5","0","0.8","1.25","0","-93","510411"
"0.8","-10","0","145","0.7","5102302","1","650055021","0","Boss戰（HARD）","2005502","0","-64","-85","81010202","20055","70","20055201","660055002","0.7","1","81010202","2","90","bgm_M625","185","bgm_M625","-5","0","0.8","1.25","0","-197","510412"
"0.8","-70","0","480","0.7","5102308","1","650055031","0","Boss戰（VERY HARD）","2005503","0","485","-85","81010202","20055","70","20055201","660055003","0.7","1","81010202","3","90","bgm_M625","185","bgm_M625","-5","0","0.8","1.25","0","-88","510412"
"0.65","-125","0","0","0.9","5104301","1","650056011","0","Boss戰（NORMAL）","2005601","0","613","-40","100092","20056","25","20056102","660056001","0.9","1","100092","1","90","bgm_M634","150","bgm_M634","0","0","1","1.5","0","-74","510331"
"0.65","-10","0","145","0.9","5104302","1","650056021","0","Boss戰（HARD）","2005602","0","-242","-40","100382","20056","25","20056201","660056002","0.9","1","100382","2","90","bgm_M634","150","bgm_M634","0","0","1","1.5","0","12","510332"
"0.65","-70","0","480","0.9","5104308","1","650056031","0","Boss戰（VERY HARD）","2005603","0","498","-40","100382","20056","25","20056201","660056003","0.9","1","100382","3","90","bgm_M634","150","bgm_M634","0","0","1","1.5","0","-67","510333"
"0.8","-85","0","800","0.7","5106301","1","650057011","0","Boss戰（NORMAL）","2005701","0","936","0","81000906","20057","70","20057101","660057001","0.7","1","81000906","1","90","bgm_M641","180","bgm_M641","-5","0","0.8","1.2","0","-69","510331"
"0.8","-10","0","145","0.7","5106302","1","650057021","0","Boss戰（HARD）","2005702","0","-234","0","81008002","20057","70","20057201","660057002","0.7","1","81008002","2","90","bgm_M641","180","bgm_M641","-5","0","0.8","1.2","0","-2","510332"
"0.8","-70","0","480","0.7","5106308","1","650057031","0","Boss戰（VERY HARD）","2005703","0","476","0","81008002","20057","70","20057201","660057003","0.7","1","81008002","3","90","bgm_M641","180","bgm_M641","-5","0","0.8","1.2","0","-81","510333"
"0.6","-85","0","800","0.8","5108301","1","650058011","0","Boss戰（NORMAL）","2005801","0","655","-35","81001505","20058","10","20058101","660058001","0.85","1","81001505","1","90","bgm_M650","150","bgm_M650","0","0","1","1.55","0","-68","510331"
"0.62","-10","0","145","0.8","5108302","1","650058021","0","Boss戰（HARD）","2005802","0","-264","-35","81010802","20058","10","20058201","660058002","0.85","1","81010802","2","90","bgm_M650","150","bgm_M650","0","0","1","1.55","0","-179","510332"
"0.62","-70","0","480","0.8","5108308","1","650058031","0","Boss戰（VERY HARD）","2005803","0","459","-35","81010802","20058","10","20058201","660058003","0.85","1","81010802","3","90","bgm_M650","150","bgm_M650","0","0","1","1.55","0","-77","510333"
"1","-85","0","800","1.3","5110301","1","650059011","0","Boss戰（NORMAL）","2005901","0","850","-54","103131","20059","30","20059101","660059001","0.5","1","103131","1","90","bgm_M664","440","bgm_M664","0","0","1","1","0","-75","510331"
"1","-10","0","145","1.3","5110302","1","650059021","0","Boss戰（HARD）","2005902","0","-231","-54","103141","20059","30","20059201","660059002","0.5","1","103141","2","90","bgm_M664","440","bgm_M664","0","0","1","1","0","21","510332"
"1","-70","0","480","1.3","5110308","1","650059031","0","Boss戰（VERY HARD）","2005903","0","479","-54","103141","20059","30","20059201","660059003","0.5","1","103141","3","90","bgm_M664","440","bgm_M664","0","0","1","1","0","-47","510333"
"0.9","-85","0","770","1","5111301","1","650060011","0","Boss戰（NORMAL）","2006001","0","515","-78","103153","20060","0","20060102","660060001","0.65","1","103151","1","90","bgm_M665","255","bgm_M665","0","0","1","1.35","0","-83","510431"
"0.67","110","0","720","1","5111302","1","650060021","0","Boss戰（HARD）","2006002","0","-55","-78","103163","20060","0","20060201","660060002","0.65","1","103161","2","90","bgm_M665","255","bgm_M665","0","0","1","1.35","0","6","510432"
"0.69","-40","0","490","1","5111308","1","650060031","0","Boss戰（VERY HARD）","2006003","0","500","-78","103163","20060","0","20060201","660060003","0.65","1","103161","3","90","bgm_M665","255","bgm_M665","0","0","1","1.35","0","-85","510432"
"0.7","-85","0","800","0.7","5114301","1","650061011","0","Boss戰（NORMAL）","2006101","0","822","20","81011401","20061","0","20061101","660061001","0.7","1","81011401","1","90","bgm_M671","220","bgm_M671","-5","0","0.8","1.25","0","-58","510331"
"0.75","-10","0","145","0.7","5114302","1","650061021","0","Boss戰（HARD）","2006102","0","-242","20","81011402","20061","0","20061201","660061002","0.7","1","81011402","2","90","bgm_M671","220","bgm_M671","-5","0","0.8","1.25","0","10","510332"
"0.75","-70","0","480","0.7","5114308","1","650061031","0","Boss戰（VERY HARD）","2006103","0","479","20","81011402","20061","0","20061201","660061003","0.7","1","81011402","3","90","bgm_M671","220","bgm_M671","-5","0","0.8","1.25","0","-47","510333"
