eee54194e2ef02bbd6d9c6fb980e63f1ee1b79d89c728a2b7ef724aff04256ac,1f6985abb47d5af0a09ac4afc0b0871a37159a149e5b69a3104361d3c2ad7610,93c68b29fc5df6535c57c7afdcf7bd419dcb9936cd06c705873314adb3271502,f94277cf544d4ea1768d384b9aceffb7fe261f3dd2558dbe78996bb28ca431df,691c78654445eb87cef2dd7467dc64f1b17fba834de48456228a989676b42054,33f5479e32d6b795c5d79f755c2a067da08ae71752963464e35a50bfacb70e7a,dee93d57971f0bfd643baeb8e75bba44264de7ea126eb758192f6bdec124bafe,2a5a78b40e6cdd0ba208a95dcbdd2fd61e89a544216092ded88b554e30e7b8f8,4d8c29d149590cebeed8a55fde6d4ee771c767676d7311c5f0bc9f6d8c2ca8cc,06314c7ade5e82c416a57f565d53c78a1a4c12ed059b779b9a1d1322df328dde,2be190756c127e9937833daf92a632a1608926d561183cf0c083f28cef7dfecd,e538d820be71a3aeaef6360dd6e67605acbe99333e95fbad6085a5f87ff2a8a7,bc84df4714756279c30adacf8eceed10818b3e35d306710132b9522840be8fb5
"0","0","要挽回劣勢！","13110203","1102","vo_minigame_1012_start_105","1","0","1","0","3","0","1"
"0","0","來，下一題！","13110301","1103","vo_minigame_1012_start_106","1","0","1","2","3","4","1"
"0","0","冷靜點！","13110302","1103","vo_minigame_1012_start_107","1","0","1","2","3","4","1"
"0","0","這題會回答嗎？","13110303","1103","vo_minigame_1012_start_108","7","0","1","2","3","4","7"
"0","0","還不能鬆懈！","13110304","1103","vo_minigame_1012_start_109","2","0","1","5","3","7","2"
"0","0","好了，下一題！","13110305","1103","vo_minigame_1012_start_110","1","0","1","5","3","7","1"
"0","0","還沒完喔！","13110306","1103","vo_minigame_1012_start_111","8","0","1","5","3","7","8"
"0","0","集中精神到最後一刻！","13110307","1103","vo_minigame_1012_start_112","2","0","1","8","3","10","2"
"0","0","最後衝刺！","13110308","1103","vo_minigame_1012_start_113","8","0","1","8","1","10","8"
"0","0","撐到最後！","13110309","1103","vo_minigame_1012_start_114","1","0","1","8","1","10","1"
"0","0","這可不能隨便選！","13110401","1104","vo_minigame_1012_start_115","2","0","1","2","3","2","2"
"0","0","哪個是正確答案呢？","13110402","1104","vo_minigame_1012_start_116","7","0","1","2","3","2","7"
"0","0","正解只有一個！","13110403","1104","vo_minigame_1012_start_117","1","0","1","2","3","2","1"
"0","0","是哪個呢？","13110404","1104","vo_minigame_1012_start_118","3","0","1","1","3","1","3"
"0","0","猶豫的時候就靠運氣！","13110405","1104","vo_minigame_1012_start_119","2","0","1","1","3","1","2"
"0","0","〇？還是×？","13110406","1104","vo_minigame_1012_start_120","5","0","1","1","3","1","5"
"0","0","請選擇幾個答案。","13110407","1104","vo_minigame_1012_start_121","1","0","1","3","3","3","1"
"0","0","有複數個答案！","13110408","1104","vo_minigame_1012_start_122","0","0","1","3","3","3","0"
"0","0","答案有幾個呢？","13110409","1104","vo_minigame_1012_start_123","3","0","1","3","3","3","3"
"0","0","看來你準備好了。","13110501","1105","vo_minigame_1012_start_127","1","0","1","0","3","0","1"
"0","0","好熟悉的題目呢！","13110502","1105","vo_minigame_1012_start_128","10","0","1","0","3","0","10"
"0","0","之前有答對喔。","13110503","1105","vo_minigame_1012_start_129","8","0","1","0","3","0","8"
"0","0","這題會回答嗎？","13110601","1106","vo_minigame_1012_start_124","3","0","1","0","3","0","3"
"0","0","還沒答對呢。","13110602","1106","vo_minigame_1012_start_125","3","0","1","0","3","0","3"
"0","0","挑戰，首次答對！","13110603","1106","vo_minigame_1012_start_126","1","0","1","0","3","0","1"
"0","0","到目前為止都很完美喔！","13110701","1107","vo_minigame_1012_start_130","8","0","1","0","3","0","8"
"0","0","最後就俐落地解決吧！","13110702","1107","vo_minigame_1012_start_131","7","0","1","0","3","0","7"
"0","0","下一題再錯的話……","13110801","1108","vo_minigame_1012_start_132","3","0","1","0","3","0","3"
"0","0","都最後了，答對一題吧！","13110802","1108","vo_minigame_1012_start_133","2","0","1","0","3","0","2"
"0","0","答對了！","13120101","1201","vo_minigame_1012_correct_100","1","0","1","0","3","0","1"
"0","0","很行嘛！","13120102","1201","vo_minigame_1012_correct_101","7","0","1","0","3","0","7"
"0","0","不錯喔！","13120103","1201","vo_minigame_1012_correct_102","8","0","1","0","3","0","8"
"0","0","就是那個！","13120104","1201","vo_minigame_1012_correct_103","1","0","1","0","3","0","1"
"0","0","可以的！","13120105","1201","vo_minigame_1012_correct_104","1","0","1","0","3","0","1"
"0","0","很好！","13120106","1201","vo_minigame_1012_correct_105","8","0","1","0","3","0","8"
"0","0","完美！","13120107","1201","vo_minigame_1012_correct_106","7","0","1","0","3","0","7"
"8","0","好快！","13120201","1202","vo_minigame_1012_correct_110","5","0.01","1","0","3","3000","5"
"0","0","厲害！","13120202","1202","vo_minigame_1012_correct_111","5","0","1","0","3","3000","5"
"0","0","節奏不錯喔！","13120203","1202","vo_minigame_1012_correct_112","7","0","1","3001","3","6000","7"
"0","0","速度真快！","13120204","1202","vo_minigame_1012_correct_113","1","0","1","3001","3","6000","1"
"0","0","太棒了！","13120205","1202","vo_minigame_1012_correct_114","8","0","1","3001","3","6000","8"
"0","0","有點猶豫了嗎？","13120206","1202","vo_minigame_1012_correct_116","1","0","1","13333","3","-1","1"
"8","0","你是天才嗎！？","13120301","1203","vo_minigame_1012_correct_120","5","0.01","1","0","3","0","5"
"0","0","你記得呢！","13120401","1204","vo_minigame_1012_correct_124","1","0","1","0","3","0","1"
"0","0","好像很完美喔！","13120402","1204","vo_minigame_1012_correct_126","7","0","1","0","3","0","7"
"0","0","答對了呢！","13120501","1205","vo_minigame_1012_correct_121","8","0","1","0","3","0","8"
"0","0","那就是正確答案！","13120502","1205","vo_minigame_1012_correct_122","8","0","1","0","3","0","8"
"0","0","又答對了！","13120601","1206","vo_minigame_1012_correct_127","5","0","1","3","3","-1","5"
"0","0","勝負現在開始！","13120701","1207","vo_minigame_1012_correct_130","1","0","1","3","3","-1","1"
"0","0","答錯了！","13130101","1301","vo_minigame_1012_incorrect_100","4","0","1","0","3","0","4"
"0","0","不對！","13130102","1301","vo_minigame_1012_incorrect_101","2","0","1","0","3","0","2"
"0","0","不對耶……！","13130103","1301","vo_minigame_1012_incorrect_102","3","0","1","0","3","0","3"
"0","0","搞砸了……！","13130104","1301","vo_minigame_1012_incorrect_103","4","0","1","0","3","0","4"
"0","0","唉呀……！","13130105","1301","vo_minigame_1012_incorrect_104","4","0","1","0","3","0","4"
"6","0","可惜……！","13130106","1301","vo_minigame_1012_incorrect_105","3","0.01","1","0","3","0","3"
"0","0","下一題一定可以！","13130107","1301","vo_minigame_1012_incorrect_106","2","0","1","0","3","0","2"
"0","0","冷靜點！？","13130201","1302","vo_minigame_1012_incorrect_110","3","0","1","0","3","3000","3"
"8","0","剛才是怎麼了！？","13130202","1302","vo_minigame_1012_incorrect_111","6","0.01","1","0","3","3000","6"
"0","0","不要急！","13130203","1302","vo_minigame_1012_incorrect_112","3","0","1","3001","3","6000","3"
"0","0","慢慢來就行了！","13130204","1302","vo_minigame_1012_incorrect_113","2","0","1","3001","3","6000","2"
"0","0","比起速度，答對更重要！","13130205","1302","vo_minigame_1012_incorrect_114","2","0","1","3001","3","6000","2"
"0","0","想太多了嗎？","13130206","1302","vo_minigame_1012_incorrect_115","5","0","1","20000","3","-1","5"
"0","0","這樣沒辦法……","13130301","1303","vo_minigame_1012_incorrect_120","9","0","1","0","3","0","9"
"6","0","是你之前答對的題目喔？","13130401","1304","vo_minigame_1012_incorrect_121","3","0.01","1","0","3","0","3"
"2","0","有好好複習嗎？","13130402","1304","vo_minigame_1012_incorrect_122","6","0.01","1","0","3","0","6"
"0","0","有一部分對了！","13130501","1305","vo_minigame_1012_incorrect_124","1","0","1","0","3","0","1"
"0","0","嗯～真可惜！","13130502","1305","vo_minigame_1012_incorrect_125","5","0","1","0","3","0","5"
"0","0","如何……？","13140101","1401","vo_minigame_1012_hint_100","3","0","1","0","3","0","3"
"0","0","會回答嗎？","13140102","1401","vo_minigame_1012_hint_101","10","0","1","0","3","0","10"
"2","0","唔～嗯……","13140103","1401","vo_minigame_1012_hint_102","3","0.01","1","0","3","0","3"
"0","0","來，是哪個？","13140104","1401","vo_minigame_1012_hint_103","1","0","1","0","3","0","1"
"0","0","想一想……","13140105","1401","vo_minigame_1012_hint_104","1","0","1","0","3","0","1"
"0","0","你睡著了？","13140106","1401","vo_minigame_1012_hint_105","6","0","1","0","3","0","6"
"0","0","喂～","13140107","1401","vo_minigame_1012_hint_106","2","0","1","0","3","0","2"
"0","0","最差就是靠運氣了！","13140108","1401","vo_minigame_1012_hint_107","2","0","1","0","3","0","2"
"0","0","別分心啦！","13140109","1401","vo_minigame_1012_hint_108","2","0","1","0","3","0","2"
"6","0","好難啊……","13140201","1402","vo_minigame_1012_hint_110","3","0.01","1","0","3","0","3"
"0","0","好難啊……","13140202","1402","vo_minigame_1012_hint_111","3","0","1","0","3","0","3"
"0","0","要靠直覺嗎……？","13140203","1402","vo_minigame_1012_hint_112","9","0","1","0","3","0","9"
"11","0","給你提示！","13150101","1501","vo_minigame_1012_hint_113","7","0.01","1","3001","3","20000","7"
"0","0","這樣能曉得嗎？","13150102","1501","vo_minigame_1012_hint_114","1","0","1","3001","3","20000","1"
"11","0","這可是特別服務！","13150103","1501","vo_minigame_1012_hint_115","7","0.01","1","3001","3","20000","7"
"0","0","已經要求助了？","13150104","1501","vo_minigame_1012_hint_116","5","0","1","0","3","3000","5"
"0","0","真拿你沒辦法～","13150105","1501","vo_minigame_1012_hint_117","9","0","1","0","3","3000","9"
"5","0","什麼啦？","13160101","1601","vo_minigame_1012_tap_100","10","0.01","1","1","3","4","10"
"5","0","要我借你橡皮擦嗎？","13160102","1601","vo_minigame_1012_tap_101","10","0.01","1","1","3","4","10"
"0","0","這到底是怎樣啦？","13160103","1601","vo_minigame_1012_tap_102","4","0","1","5","3","9","4"
"0","0","沾到灰塵了嗎？","13160104","1601","vo_minigame_1012_tap_103","6","0","1","5","3","9","6"
"1","0","我差不多要發火了喔！","13160105","1601","vo_minigame_1012_tap_104","2","0.01","1","10","3","-1","2"
"1","0","你是要摸幾次！！","13160106","1601","vo_minigame_1012_tap_105","2","0.01","1","10","3","-1","2"
"0","0","要學習哪個科目呢？\n請選擇吧！","13200101","2001","vo_minigame_1012_select_100","1","0","1","0","3","0","1"
"0","0","你很勤奮學習呢！\n那麼要選哪科呢？","13200102","2001","vo_minigame_1012_select_101","8","0","1","0","3","0","8"
"7","0","學習，學習，真有趣～♪\n……！快、快選啦！","13200103","2001","vo_minigame_1012_select_102","8","3.03","1","0","3","0","4"
"0","0","可以回顧之前學過的內容喔，\n答錯的題目也能在這裡複習！","13400101","4001","vo_minigame_1012_archive_100","1","0","1","0","3","0","1"
"4","0","太好了，得到〇了～♪","21120101","1201","vo_minigame_1012_correct_207","2","0.01","2","0","1","0","2"
"4","0","太好了，秀才♪","21120102","1201","vo_minigame_1012_correct_208","2","0.01","2","0","1","0","2"
"4","0","不愧是秀才♪","21120103","1201","vo_minigame_1012_correct_209","3","0.01","2","0","1","0","3"
"0","0","答對了……！","21120201","1202","vo_minigame_1012_correct_215","5","0","2","13333","1","-1","5"
"0","0","喔，答對了？","21120202","1202","vo_minigame_1012_correct_217","6","0","2","13333","1","-1","6"
"0","0","好厲害～！","21120301","1203","vo_minigame_1012_correct_218","6","0","2","0","1","0","6"
"4","0","答對了～♪","21120302","1203","vo_minigame_1012_correct_219","2","0.01","2","0","1","0","2"
"0","0","記起來了～","21120401","1204","vo_minigame_1012_correct_225","2","0","2","0","1","0","2"
"0","0","終於答對了～！","21120501","1205","vo_minigame_1012_correct_223","4","0","2","0","1","0","4"
"4","0","超嗨～♪","21120601","1206","vo_minigame_1012_correct_228","2","0.01","2","3","1","-1","2"
"0","0","開始逆轉！","21120701","1207","vo_minigame_1012_correct_231","3","0","2","3","1","-1","3"
"6","0","氣氛低迷～","21130101","1301","vo_minigame_1012_incorrect_207","9","0.01","2","0","1","0","9"
"0","0","不對嗎？","21130102","1301","vo_minigame_1012_incorrect_208","4","0","2","0","1","0","4"
"0","0","好像不對吧？","21130103","1301","vo_minigame_1012_incorrect_209","4","0","2","0","1","0","4"
"0","0","太慢了嗎？","21130201","1302","vo_minigame_1012_incorrect_216","4","0","2","20000","1","-1","4"
"0","0","我發呆了……！","21130202","1302","vo_minigame_1012_incorrect_217","8","0","2","20000","1","-1","8"
"6","0","太嚴苛了～","21130301","1303","vo_minigame_1012_incorrect_218","4","0.01","2","0","1","0","4"
"0","0","難到翻呢～","21130302","1303","vo_minigame_1012_incorrect_219","8","0","2","0","1","0","8"
"0","0","咦？答錯了……？","21130401","1304","vo_minigame_1012_incorrect_223","6","0","2","0","1","0","6"
"0","0","就只差一點點了……！","21130501","1305","vo_minigame_1012_incorrect_226","8","0","2","0","1","0","8"
"0","1","厲害，全是〇嘛……！\n維持這個步調教人家的話，\n感覺人家腦袋也會變好～！","21300101","3001","vo_minigame_1012_result_2000","6","3.32","2","10","1","10","0"
"3","1","咦？只有〇……？\n原來真的有人考得到滿分……\n秀才真的好厲害……！","21300102","3001","vo_minigame_1012_result_2001","6","6.5","2","10","1","10","2"
"5","1","滿分嘛！好讚～！\n這對秀才來說\n該不會太簡單了？","21300103","3001","vo_minigame_1012_result_2002","3","3.1","2","10","1","10","6"
"11","2","很俐落地解決了呢！\n秀才，謝謝你教人家讀書～♪","21300104","3001","vo_minigame_1012_result_2003","3","2.06","2","10","1","10","2"
"0","2","即使是很難的題目也全對！\n太讓人激動了！\n秀才頭腦超好～","21300105","3001","vo_minigame_1012_result_2004","3","4.45","2","10","1","10","7"
"11","2","呀哈，考滿分耶！\n連一起讀書的人家都心情好好！","21300106","3001","vo_minigame_1012_result_2005","2","0.01","2","10","1","10","2"
"11","3","秀才，完美的滿分！\n這根本是最強的了！\n來吧，擊掌～！","21300107","3001","vo_minigame_1012_result_2006","2","6.64","2","10","1","10","3"
"0","3","秀才太完美了，\n變得好耀眼啊！\n只有〇是怎麼回事！？","21300108","3001","vo_minigame_1012_result_2007","6","0","2","10","1","10","6"
"0","3","題目超難也考了滿分嘛……！\n秀才老師真的很厲害！\n之後也要拜託你囉～","21300109","3001","vo_minigame_1012_result_2008","6","5.76","2","10","1","10","7"
"0","1","秀才，\n這該不會對你來說很輕鬆？\n都是答對的耶！","21300110","3001","vo_minigame_1012_result_2009","6","0","2","7","1","9","6"
"0","1","好多個〇，笑死～\n話說秀才好會教！\n超級淺顯易懂的♪","21300111","3001","vo_minigame_1012_result_2010","2","2.59","2","7","1","9","7"
"11","1","有這麼多〇的話，\n心情就很好呢♪\n下次來拿滿分吧～！","21300112","3001","vo_minigame_1012_result_2011","2","4.09","2","7","1","9","3"
"0","2","距離滿分只差一點了嘛！\n不愧是秀才！\n心情都嗨起來了～","21300113","3001","vo_minigame_1012_result_2012","2","2.47","2","7","1","9","3"
"11","2","呀哈，答對好多～\n真是的，下次就滿分了吧！\n心情都嗨起來了呢♪","21300114","3001","vo_minigame_1012_result_2013","3","0.01","2","7","1","9","3"
"0","2","多虧秀才，\n人家也更懂了一些！","21300115","3001","vo_minigame_1012_result_2014","2","0","2","7","1","9","2"
"0","3","雖然題目超難，\n但也都是〇嘛……！\n秀才真的好可靠！","21300116","3001","vo_minigame_1012_result_2015","6","3.45","2","7","1","9","2"
"0","3","要追上秀才老師，\n並追過他！\n人家也要加油～！","21300117","3001","vo_minigame_1012_result_2016","3","0","2","7","1","9","3"
"0","3","雖然題目超難，\n但只差一點就滿分了！\n真是的～都這麼高分了，\n那也只能繼續拚了吧！","21300118","3001","vo_minigame_1012_result_2017","2","4","2","7","1","9","3"
"0","1","喔！還有一半，\n人家也\n再繼續加油一下吧！","21300119","3001","vo_minigame_1012_result_2018","6","0.92","2","4","1","6","0"
"0","1","雖然還有搞不懂的題目，\n但分數不差吧？\n心情也嗨起來了，\n下次能考更高分吧？","21300120","3001","vo_minigame_1012_result_2019","0","4.36","2","4","1","6","3"
"0","1","大概一半吧？\n那好戲現在才上場呢！\n專心，專心！","21300121","3001","vo_minigame_1012_result_2020","6","2.35","2","4","1","6","2"
"0","2","這樣是一半左右？\n好，總之避開不及格了！\n好耶～！","21300122","3001","vo_minigame_1012_result_2021","0","2.13","2","4","1","6","2"
"0","2","還有一半呢！\n加油加油，秀才！\n人家也在努力～！","21300123","3001","vo_minigame_1012_result_2022","0","2.38","2","4","1","6","2"
"0","2","唔嗯～果然很難呢。\n不過有一半是〇，\n感覺可以呢！","21300124","3001","vo_minigame_1012_result_2023","4","3.5","2","4","1","6","0"
"0","3","大概答對一半？\n這就表示，\n再一半就滿分了嘛！","21300125","3001","vo_minigame_1012_result_2024","0","2.25","2","4","1","6","6"
"0","3","秀才，你很行嘛！\n咦？目標是更高分？\n那人家也要加油！","21300126","3001","vo_minigame_1012_result_2025","3","2.14","2","4","1","6","6"
"0","3","題目難到翻，\n卻答對了一半……！？\n秀才狀況真棒！","21300127","3001","vo_minigame_1012_result_2026","6","3.75","2","4","1","6","2"
"5","1","難到爆呢～\n……咦？這算簡單的嗎？\n嘿嘿，騙人～？","21300128","3001","vo_minigame_1012_result_2027","4","2.53","2","1","1","3","10"
"9","1","那個那個，秀才，\n你不用配合人家，\n故意考低分喔？","21300129","3001","vo_minigame_1012_result_2028","4","0.01","2","1","1","3","4"
"0","1","暖身就到此結束……\n秀才，接下來要認真囉！","21300130","3001","vo_minigame_1012_result_2029","0","2.93","2","1","1","3","3"
"4","2","啊，秀才，\n你分數跟人家一樣嘛！\n我們一起被當吧～♪","21300131","3001","vo_minigame_1012_result_2030","0","4.26","2","1","1","3","3"
"0","2","我看看……\n再教人家一次的話，\n感覺下次就能考更高喔！","21300132","3001","vo_minigame_1012_result_2031","10","0","2","1","1","3","10"
"5","2","人家也完全看不懂～\n哪裡錯了呢……？\n要再學習一次看看嗎？","21300133","3001","vo_minigame_1012_result_2032","9","4.98","2","1","1","3","0"
"9","3","題目難到爆真的完全不懂……\n怎麼辦……\n秀才，救救人家～","21300134","3001","vo_minigame_1012_result_2033","4","0.01","2","1","1","3","4"
"6","3","好像不及格了？\n唔嗯～機會難得，\n就跟人家一起加油吧！","21300135","3001","vo_minigame_1012_result_2034","4","0.01","2","1","1","3","4"
"11","3","果然很難呢……\n不過也不是0分，\n沒關係的吧！","21300136","3001","vo_minigame_1012_result_2035","4","2.51","2","1","1","3","10"
"0","1","好，結果是……\n呃，0分是真的假的！？\n秀才，你怎麼了？","21300137","3001","vo_minigame_1012_result_2036","0","2.54","2","0","1","0","6"
"5","1","秀才是故意拿0分的吧？\n不是嗎？真的～？","21300138","3001","vo_minigame_1012_result_2037","2","4.08","2","0","1","0","10"
"0","1","秀才，你是0分呢……\n乾脆換人家來教你讀書吧……？","21300139","3001","vo_minigame_1012_result_2038","6","3.41","2","0","1","0","4"
"0","2","嗯……\n完全搞不懂！\n不過讀書這回事，\n老是這樣吧！","21300140","3001","vo_minigame_1012_result_2039","10","4.1","2","0","1","0","8"
"4","2","這些我們學過嗎？\n秀才也不記得？\n那就沒辦法了吧！\n繼續考吧，繼續！","21300141","3001","vo_minigame_1012_result_2040","6","5.8","2","0","1","0","2"
"3","2","那個那個，全部是×的狀況，\n這也很稀有吧？\n不能開心嗎？","21300142","3001","vo_minigame_1012_result_2041","10","4.6","2","0","1","0","8"
"0","3","人家知道題目很難了！\n這也算有前進一步了……對吧？\n下次再加油吧！","21300143","3001","vo_minigame_1012_result_2042","10","6.04","2","0","1","0","2"
"4","3","0分……！不過不過，\n我們的心情是滿分嘛♪\n秀才，再挑戰一次吧！","21300144","3001","vo_minigame_1012_result_2043","9","1.92","2","0","1","0","3"
"0","3","跟秀才同分，\n人家好像有點高興喔？\n一起從0開始加油吧～！","21300145","3001","vo_minigame_1012_result_2044","7","0","2","0","1","0","7"
"0","0","欸嘿嘿～","22120101","1201","vo_minigame_1012_correct_232","2","0","2","0","2","0","2"
"0","0","哦～","22120102","1201","vo_minigame_1012_correct_233","6","0","2","0","2","0","6"
"0","0","答對～♪","22120103","1201","vo_minigame_1012_correct_234","3","0","2","0","2","0","3"
"0","0","咻～！","22120201","1202","vo_minigame_1012_correct_235","2","0","2","0","2","3000","2"
"0","0","真行～！","22120202","1202","vo_minigame_1012_correct_236","2","0","2","0","2","3000","2"
"0","0","好耶～","22120203","1202","vo_minigame_1012_correct_237","3","0","2","3001","2","6000","3"
"0","0","千鈞一髮～！","22120204","1202","vo_minigame_1012_correct_238","6","0","2","13333","2","-1","6"
"0","0","怎麼樣啊！","22120301","1203","vo_minigame_1012_correct_239","7","0","2","0","2","0","7"
"4","0","對吧♪","22120401","1204","vo_minigame_1012_correct_241","3","0.01","2","0","2","0","3"
"0","0","答對了！","22120501","1205","vo_minigame_1012_correct_240","6","0","2","0","2","0","6"
"0","0","超強～","22120601","1206","vo_minigame_1012_correct_242","2","0","2","3","2","-1","2"
"0","0","可不會輸的～","22120701","1207","vo_minigame_1012_correct_243","5","0","2","3","2","-1","5"
"0","0","不行嗎？","22130101","1301","vo_minigame_1012_incorrect_227","4","0","2","0","2","0","4"
"6","0","失望……！","22130102","1301","vo_minigame_1012_incorrect_228","4","0.01","2","0","2","0","4"
"0","0","嗯嗯……！","22130103","1301","vo_minigame_1012_incorrect_229","5","0","2","0","2","0","5"
"0","0","咦咦……！？","22130202","1302","vo_minigame_1012_incorrect_231","6","0","2","0","2","3000","6"
"0","0","唉呀～","22130203","1302","vo_minigame_1012_incorrect_232","4","0","2","3001","2","6000","4"
"0","0","等等人家～","22130204","1302","vo_minigame_1012_incorrect_233","4","0","2","20000","2","-1","4"
"0","0","難到翻～","22130301","1303","vo_minigame_1012_incorrect_234","9","0","2","0","2","0","9"
"0","0","是什麼來著？","22130401","1304","vo_minigame_1012_incorrect_235","10","0","2","0","2","0","10"
"0","0","不甘心～","22130501","1305","vo_minigame_1012_incorrect_236","5","0","2","0","2","0","5"
"3","0","好像快結束了！","22170101","1701","vo_minigame_1012_time_200","6","0.01","2","20000","2","30000","6"
"9","0","得加快腳步……！","22170102","1701","vo_minigame_1012_time_201","5","0.01","2","20000","2","30000","5"
"4","1","〇超多的，笑死～\n秀才很順地一直答題，\n真的好帥喔♪","22300101","3001","vo_minigame_1012_result_2045","2","2.81","2","20","2","-1","3"
"11","1","分數很好看嘛！\n這對秀才來說，\n該不會太簡單了吧？","22300102","3001","vo_minigame_1012_result_2046","3","2.31","2","20","2","-1","2"
"11","1","呀哈，已經很完美了呢♪\n希望你也能教人家其他題目～\n接著要不要挑戰難一點的？","22300103","3001","vo_minigame_1012_result_2047","3","0.01","2","20","2","-1","3"
"11","2","都是些難題，\n但有好多〇耶……！\n不愧是秀才老師～！","22300104","3001","vo_minigame_1012_result_2048","6","4.33","2","20","2","-1","7"
"0","2","只不過是一起讀書，\n人家就感覺\n自己也變聰明了……！\n真的很感謝！","22300105","3001","vo_minigame_1012_result_2049","6","5.73","2","20","2","-1","2"
"8","2","這是很難的題目吧？\n為什麼那麼輕鬆就答出來了？\n秀才太厲害了！","22300106","3001","vo_minigame_1012_result_2050","6","0.01","2","20","2","-1","6"
"0","3","明明難翻天了，\n卻一瞬間就回答出來……！\n秀才你的頭腦太好了吧？","22300107","3001","vo_minigame_1012_result_2051","6","4.02","2","20","2","-1","3"
"11","3","答對，答對，全都答對～\n呀哈哈，好厲害！\n不愧是秀才！\n擊掌～！","22300108","3001","vo_minigame_1012_result_2052","2","5.24","2","20","2","-1","3"
"4","3","你教了人家這麼多，\n考試已經很輕鬆了吧！\n秀才，真的很謝謝你♪","22300109","3001","vo_minigame_1012_result_2053","2","4.6","2","20","2","-1","3"
"0","1","人家還是第一次看到這種狀況……！\n秀才老師，太神了！\n對了，把這裝飾起來當作紀念吧♪\n咦？這樣有點羞恥？","22300110","3001","vo_minigame_1012_result_2054","6","5.57","2","20","2","-1","10"
"0","2","人家還是第一次看到這種狀況……！\n秀才老師，太神了！\n對了，把這裝飾起來當作紀念吧♪\n咦？這樣有點羞恥？","22300112","3001","vo_minigame_1012_result_2054","6","5.57","2","20","2","-1","10"
"0","3","人家還是第一次看到這種狀況……！\n秀才老師，太神了！\n對了，把這裝飾起來當作紀念吧♪\n咦？這樣有點羞恥？","22300114","3001","vo_minigame_1012_result_2054","6","5.57","2","20","2","-1","10"
"0","1","題目超多的，\n秀才卻俐落地一一回答了出來，\n超級可靠的！","22300116","3001","vo_minigame_1012_result_2056","2","0","2","15","2","19","2"
"11","1","喔～不愧是秀才！\n〇的數量也超秀才的呢♪\n耶～！","22300117","3001","vo_minigame_1012_result_2057","6","5.23","2","15","2","19","3"
"11","1","秀才，你拿了好多〇嘛♪\n你教人家的東西，\n人家好像也記了很多喔？","22300118","3001","vo_minigame_1012_result_2058","3","3.23","2","15","2","19","2"
"10","2","狠嗨的分數嘛！\n總之先來個驕傲的表情吧？\n預備～怎麼樣啊……！","22300119","3001","vo_minigame_1012_result_2059","3","6","2","15","2","19","7"
"0","2","漸漸開始能答出很難的題目，\n好開心喔～\n有點感動～","22300120","3001","vo_minigame_1012_result_2060","7","0","2","15","2","19","7"
"0","2","回答了這麼多題，\n秀才的腦筋都不會秀逗嗎？\n厲害……！","22300121","3001","vo_minigame_1012_result_2061","6","0","2","15","2","19","6"
"3","3","哇哇，都是〇……！\n狀態這麼好的話，\n下次可以拿到20分吧？","22300122","3001","vo_minigame_1012_result_2062","6","3.06","2","15","2","19","2"
"0","3","〇竟然有15個以上……！\n這難翻天了說，超厲害～\n人家也得多努力！","22300123","3001","vo_minigame_1012_result_2063","6","5.74","2","15","2","19","5"
"0","3","好厲害的集中力……！\n對秀才來說，\n越難的題目\n該不會越能燃起鬥志？","22300124","3001","vo_minigame_1012_result_2064","6","2.67","2","15","2","19","3"
"0","1","呀哈，感覺不錯！\n答出了很多題目，\n這就是人家說的……\n讀書的成果吧♪","22300131","3001","vo_minigame_1012_result_2067","3","0","2","10","2","14","3"
"0","1","〇有10個以上呢♪\n多虧有秀才，\n人家的腦袋，\n也稍微變好了一些吧？","22300132","3001","vo_minigame_1012_result_2068","2","0","2","10","2","14","2"
"0","1","答對了很多吧？\n果然〇越多的話，\n心情就會越嗨呢～","22300133","3001","vo_minigame_1012_result_2069","10","2.28","2","10","2","14","2"
"0","2","讀書這回事啊，\n一發現自己懂了之後，\n就還蠻開心的呢！","22300134","3001","vo_minigame_1012_result_2070","2","0","2","10","2","14","2"
"0","2","答對了10題以上！？\n步調很不錯嘛？\n很順利，很順利～","22300135","3001","vo_minigame_1012_result_2071","6","2.1","2","10","2","14","2"
"0","2","答對了好多！\n就算是困難的題目，\n只要和秀才在一起就不可怕♪","22300136","3001","vo_minigame_1012_result_2072","2","2.13","2","10","2","14","3"
"0","3","這種難翻天的題目也能教會人家，\n秀才超貼心的，真的很謝謝你！\n我們一起加油吧♪","22300137","3001","vo_minigame_1012_result_2073","7","0","2","10","2","14","7"
"0","3","題目明明難翻天了，\n卻有好多〇，\n秀才太厲害了吧？","22300138","3001","vo_minigame_1012_result_2074","6","0","2","10","2","14","6"
"0","3","題目難翻天還能這麼快答完，\n很厲害嘛……？\n人家也要加油追上你！","22300139","3001","vo_minigame_1012_result_2075","6","4.21","2","10","2","14","5"
"0","1","還不錯嘛？\n不過不過，\n秀才和人家的話，\n感覺還能表現得更好！","22300146","3001","vo_minigame_1012_result_2078","0","1.94","2","5","2","9","3"
"0","1","好想要更多〇呢……\n看來也只能腳踏實地學習了，\n能再教人家一次嗎？","22300147","3001","vo_minigame_1012_result_2079","4","2.28","2","5","2","9","0"
