301785bd732e2392b77bc940517dc3cd27bf8ca40bc6f3ced1bd6d2ff1cf39f1,25cc4521e03a8970a5527480db9f3844bf442f4102d82c3c8483db1cc6256f85,774e062913499075fb0ba2f5e5f8c4759656db0250d0960d6e363080149017f5,15d61e9ca5643e44c4c6a9828e4d3bf257150456d421f82e01af9c91ff2cf724,505923b821e72ca907987eef074dfb4052b365f53fe4597f7c8b4f48183c657b,305a41d0f7aa762d8b3539b00dd94a49972b402b0b6fd6fb463b240a82ba1cbc,77fd2b2e5e7753639f87121b121a9adf27161475c2b1baa5b9518e6aaac89671,7d65e03e347e95c5b3cc08e61972f2e34eba2607dacc28317521c29821f2b20d,18e845596ac0548e4a030f5dc7e71e37bfa72a9a4c85d3bc221b861a7ce85b62,9ed8310be0a6ea65b39fe027038ed6b971b39fc2a9481bd1d2fe01329b93efec,a705c74e6be89d9bae37328cfc123b3334e656c489ea5209ffc9ba436e17ca5d,eeec935683de164426e30919e72d2f1f60a3290185b6b3de2d412c674ff07b7f,b77a52674e37f26e791e051bc0b904598e3032a65355009e4b197274d6a98018,82af41a1e1ba7918d309f987a28420f69fece9bd8dc5a22ec3352546af264f49,cfaf4a0f2db53d26088a42fdc2df5c7da66b3c6cb55a671a579db2b2a35b3551,66ab20524cdb696f5f27000452f23c7a79ec8da2c2b17e1473b23c791006bdc3,6a10a1d4ee2ef7ee71975da5d7ca3856cd4c0dc2d3cae674e712c093f7cf6d80,d64a1163ddc90ff0e69b5e4b7437ffa2a760939ae27b9004b1ed92c88db95cc5,c0b124089cdc6e1f43d7f32bb328359608a8c5f5b6786506456efa10a1b207da,73f3d30e1ebf18fe2eed96a9614c1830a4057fac1f880d6cbdee7597f61a2772,ba96765b7a50a82c593b5059c4fd594d9fcdc41d460640d74913d186586c91f3
"101042","2024/11/11 16:00:00","0","2024/10/27 05:00:00","0","2024/11/01","2024/11/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101042","2024/10/31 23:59:59","90","1","25","0","2024/11/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1076","0","1","40004","2024/11/26 04:59:59"
"101162","2024/12/10 16:00:00","0","2024/11/26 05:00:00","0","2024/12/01","2024/12/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101162","2024/11/30 23:59:59","90","1","25","0","2024/12/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1077","0","1","40004","2024/12/27 04:59:59"
"101172","2025/01/10 16:00:00","0","2024/12/27 05:00:00","0","2025/01/01","2025/01/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101172","2024/12/31 23:59:59","90","1","25","0","2025/01/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1078","0","1","40004","2025/01/27 04:59:59"
"101192","2025/02/10 16:00:00","0","2025/01/27 05:00:00","0","2025/02/01","2025/02/24 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101192","2025/01/31 23:59:59","90","1","25","0","2025/02/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1079","0","1","40004","2025/02/24 04:59:59"
"101202","2025/03/10 16:00:00","0","2025/02/24 05:00:00","0","2025/03/01","2025/03/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101202","2025/02/28 23:59:59","90","1","25","0","2025/03/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1080","0","1","40004","2025/03/27 04:59:59"
"101292","2025/04/10 16:00:00","0","2025/03/27 05:00:00","0","2025/04/01","2025/04/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101292","2025/03/31 23:59:59","90","1","25","0","2025/04/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1081","0","1","40004","2025/04/26 04:59:59"
"101302","2025/05/12 16:00:00","0","2025/04/26 05:00:00","0","2025/05/01","2025/05/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101302","2025/04/30 23:59:59","90","1","25","0","2025/05/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1082","0","1","40004","2025/05/27 04:59:59"
"101441","2025/06/10 16:00:00","0","2025/05/27 05:00:00","0","2025/06/01","2025/06/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101441","2025/05/31 23:59:59","90","1","25","0","2025/06/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1083","0","1","40004","2025/06/26 04:59:59"
"101452","2025/07/10 16:00:00","0","2025/06/26 05:00:00","0","2025/07/01","2025/07/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101452","2025/06/30 23:59:59","90","1","25","0","2025/07/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1084","0","1","40004","2025/07/27 04:59:59"
"101562","2025/08/11 16:00:00","0","2025/07/27 05:00:00","0","2025/08/01","2025/08/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101562","2025/07/31 23:59:59","90","1","25","0","2025/08/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1085","0","1","40004","2025/08/27 04:59:59"
"101011","2025/09/10 16:00:00","0","2025/08/27 05:00:00","0","2025/09/01","2025/09/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101011","2025/08/31 23:59:59","90","1","25","0","2025/09/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1086","0","1","40004","2025/09/26 04:59:59"
"101021","2025/10/09 16:00:00","0","2025/09/26 05:00:00","0","2025/10/01","2025/10/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101021","2025/09/30 23:59:59","90","1","25","0","2025/10/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1087","0","1","40004","2025/10/27 04:59:59"
"101042","2025/11/10 16:00:00","0","2025/10/27 05:00:00","0","2025/11/01","2025/11/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101042","2025/10/31 23:59:59","90","1","25","0","2025/11/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1088","0","1","40004","2025/11/26 04:59:59"
"101162","2025/12/10 16:00:00","0","2025/11/26 05:00:00","0","2025/12/01","2025/12/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101162","2025/11/30 23:59:59","90","1","25","0","2025/12/01","和戰隊夥伴們一起\n討伐強力的怪物吧！","1089","0","1","40004","2025/12/26 04:59:59"
"101172","2026/01/09 16:00:00","0","2025/12/26 05:00:00","0","2025/12/31","2026/01/27 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101172","2025/12/30 23:59:59","90","1","25","0","2025/12/31","和戰隊夥伴們一起\n討伐強力的怪物吧！","1090","0","1","40004","2026/01/27 04:59:59"
"101172","2035/07/31 15:00:00","0","2035/07/26 05:00:00","0","2035/07/31","2035/08/26 04:59:59","戰隊競賽開始！培育決策\n挑戰怪獸吧！","101172","2035/07/30 23:59:59","90","1","25","0","2035/07/31","和戰隊夥伴們一起\n討伐強力的怪物吧！","1091","0","1","40004","2035/08/26 04:59:59"
