b04c287c30d219f573eb28745ab5453e711cd70f621105f9bfd7c9c81b9a7acd,7a46a5c40c02a26fca2cc572c907c6bb650a3800afee6df636a5d3c040006397,3197469d515bbe53872063d6047bf549af6faa4f49233cb7c3050af72d3ef22b,e7b1951f0e259078562e7de58750086322505ceb0b0cd94a3fd1de16ea7a8968,cf3858a49ada8320c6ff8caa9fee331febb94f2b1b2a67ca723ef07f8076e7e8,357e3c75f0cf39ecd3d4151684976c46faabeea36c5f0785c9d4531c7a2fc1b2,1c728757560ffae07418954bbfab09baaca19f4a62d27f451a50c6a4302a6ab5,fada2923ee69b46c42f9a5d0d7f851740a71fa20c2ee7249f3f732bac6dcc3d6,f05f956aa3a82302763ea635a66b11c83a03e6955bfe54d92af787c0e3766159,af0f24efbfa54c2e633e397e0301af77d024164d19eec9a1c8a9ca1579a14759,b1977f0549fe91dd686f53b564aa6eeb3c53be1a3e5eb0b665da8c2bc167e2d0,9b0ee4bc6209970cc6929c93eb263d34d923b4400b9ecf345d04f7bb66098aa8,341fcf5dbef0bd118aa3c8895571f1e9898bb0dd1507aeb02acb10e7587fcae3,36464cb1b0d4e7168fdfe9a643e921e3c8a5b0958081f514fe2dff0d7861916c,00568668716c6cf99f2c8e4894b075b9bd29518c844446b21d72176d7ba88686,8907e02cb0a159e5444e995fe63847a9fdc1dafe23e72c4127d33a35b0f1a2e8,f415ac62aca8db0b992f73079a7b9ffdbb0525aabc19ef64fb6fddfe8cade791,a4cadec5d420b80a0ce618b81d7d6fbc45c12bfe1825a0b4d2c411a254ba0686,c3d8092884e44594466356fb6dc184f892b1be9c9956e6e58e7a9038fbaa7100,00651a82aa6965cf45251c689de96d730444389035a7280e880bc7c14d35fdc7,029040d2e72b6500c24dfeda663f716967a5ea689223926b237dcbc6e102fbf9
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","241","18","1018","8","1","31022","2"
"0","0","0","0","1300","701","90006","3000","0","2","91002","0","0","3000","242","16","1018","8","1","31022","2"
"0","0","0","0","2500","1301","90006","2500","0","2","91002","0","0","2500","243","14","1018","8","1","31022","2"
"0","0","0","0","4000","2501","90006","2000","0","2","91002","0","0","2000","244","12","1018","8","1","31022","2"
"0","0","0","0","6000","4001","90006","1500","0","2","91002","0","0","1500","245","10","1018","8","1","31022","2"
"0","0","0","0","10000","6001","90006","1000","0","2","91002","0","0","1000","246","8","1018","8","1","31022","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","247","7","1018","8","1","31022","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","248","30","1019","8","1","31018","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","249","30","1019","8","1","31018","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","250","30","1019","8","1","31018","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","251","30","1019","8","1","31018","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","252","30","1019","8","1","31018","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","253","25","1019","8","1","31018","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","254","20","1019","8","1","31018","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","255","18","1019","8","1","31018","2"
"0","0","0","0","1300","701","90006","3000","0","2","91002","0","0","3000","256","16","1019","8","1","31018","2"
"0","0","0","0","2500","1301","90006","2500","0","2","91002","0","0","2500","257","14","1019","8","1","31018","2"
"0","0","0","0","4000","2501","90006","2000","0","2","91002","0","0","2000","258","12","1019","8","1","31018","2"
"0","0","0","0","6000","4001","90006","1500","0","2","91002","0","0","1500","259","10","1019","8","1","31018","2"
"0","0","0","0","10000","6001","90006","1000","0","2","91002","0","0","1000","260","8","1019","8","1","31018","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","261","7","1019","8","1","31018","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","262","30","1020","8","1","31042","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","263","30","1020","8","1","31042","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","264","30","1020","8","1","31042","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","265","30","1020","8","1","31042","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","266","30","1020","8","1","31042","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","267","25","1020","8","1","31042","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","268","20","1020","8","1","31042","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","269","18","1020","8","1","31042","2"
"0","0","0","0","1300","701","90006","3000","0","2","91002","0","0","3000","270","16","1020","8","1","31042","2"
"0","0","0","0","2500","1301","90006","2500","0","2","91002","0","0","2500","271","14","1020","8","1","31042","2"
"0","0","0","0","4000","2501","90006","2000","0","2","91002","0","0","2000","272","12","1020","8","1","31042","2"
"0","0","0","0","6000","4001","90006","1500","0","2","91002","0","0","1500","273","10","1020","8","1","31042","2"
"0","0","0","0","10000","6001","90006","1000","0","2","91002","0","0","1000","274","8","1020","8","1","31042","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","275","7","1020","8","1","31042","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","276","30","1021","8","1","31025","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","277","30","1021","8","1","31025","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","278","30","1021","8","1","31025","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","279","30","1021","8","1","31025","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","280","30","1021","8","1","31025","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","281","25","1021","8","1","31025","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","282","20","1021","8","1","31025","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","283","18","1021","8","1","31025","2"
"0","0","0","0","1300","701","90006","3000","0","2","91002","0","0","3000","284","16","1021","8","1","31025","2"
"0","0","0","0","2500","1301","90006","2500","0","2","91002","0","0","2500","285","14","1021","8","1","31025","2"
"0","0","0","0","4000","2501","90006","2000","0","2","91002","0","0","2000","286","12","1021","8","1","31025","2"
"0","0","0","0","6000","4001","90006","1500","0","2","91002","0","0","1500","287","10","1021","8","1","31025","2"
"0","0","0","0","10000","6001","90006","1000","0","2","91002","0","0","1000","288","8","1021","8","1","31025","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","289","7","1021","8","1","31025","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","290","30","1022","8","1","31018","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","291","30","1022","8","1","31018","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","292","30","1022","8","1","31018","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","293","30","1022","8","1","31018","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","294","30","1022","8","1","31018","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","295","25","1022","8","1","31018","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","296","20","1022","8","1","31018","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","297","18","1022","8","1","31018","2"
"0","0","0","0","1300","701","90006","3000","0","2","91002","0","0","3000","298","16","1022","8","1","31018","2"
"0","0","0","0","2500","1301","90006","2500","0","2","91002","0","0","2500","299","14","1022","8","1","31018","2"
"0","0","0","0","4000","2501","90006","2000","0","2","91002","0","0","2000","300","12","1022","8","1","31018","2"
"0","0","0","0","6000","4001","90006","1500","0","2","91002","0","0","1500","301","10","1022","8","1","31018","2"
"0","0","0","0","10000","6001","90006","1000","0","2","91002","0","0","1000","302","8","1022","8","1","31018","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","303","7","1022","8","1","31018","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","304","30","1023","8","1","31042","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","305","30","1023","8","1","31042","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","306","30","1023","8","1","31042","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","307","30","1023","8","1","31042","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","308","30","1023","8","1","31042","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","309","25","1023","8","1","31042","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","310","20","1023","8","1","31042","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","311","18","1023","8","1","31042","2"
"0","0","0","0","1300","701","90006","3000","0","2","91002","0","0","3000","312","16","1023","8","1","31042","2"
"0","0","0","0","2500","1301","90006","2500","0","2","91002","0","0","2500","313","14","1023","8","1","31042","2"
"0","0","0","0","4000","2501","90006","2000","0","2","91002","0","0","2000","314","12","1023","8","1","31042","2"
"0","0","0","0","6000","4001","90006","1500","0","2","91002","0","0","1500","315","10","1023","8","1","31042","2"
"0","0","0","0","10000","6001","90006","1000","0","2","91002","0","0","1000","316","8","1023","8","1","31042","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","317","7","1023","8","1","31042","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","318","30","1024","8","1","31043","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","319","30","1024","8","1","31043","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","320","30","1024","8","1","31043","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","321","30","1024","8","1","31043","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","322","30","1024","8","1","31043","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","323","25","1024","8","1","31043","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","324","20","1024","8","1","31043","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","325","18","1024","8","1","31043","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","326","16","1024","8","1","31043","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","327","14","1024","8","1","31043","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","328","12","1024","8","1","31043","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","329","10","1024","8","1","31043","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","330","8","1024","8","1","31043","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","331","7","1024","8","1","31043","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","332","30","1025","8","1","31022","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","333","30","1025","8","1","31022","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","334","30","1025","8","1","31022","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","335","30","1025","8","1","31022","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","336","30","1025","8","1","31022","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","337","25","1025","8","1","31022","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","338","20","1025","8","1","31022","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","339","18","1025","8","1","31022","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","340","16","1025","8","1","31022","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","341","14","1025","8","1","31022","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","342","12","1025","8","1","31022","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","343","10","1025","8","1","31022","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","344","8","1025","8","1","31022","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","345","7","1025","8","1","31022","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","346","30","1026","8","1","31025","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","347","30","1026","8","1","31025","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","348","30","1026","8","1","31025","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","349","30","1026","8","1","31025","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","350","30","1026","8","1","31025","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","351","25","1026","8","1","31025","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","352","20","1026","8","1","31025","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","353","18","1026","8","1","31025","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","354","16","1026","8","1","31025","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","355","14","1026","8","1","31025","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","356","12","1026","8","1","31025","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","357","10","1026","8","1","31025","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","358","8","1026","8","1","31025","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","359","7","1026","8","1","31025","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","360","30","1027","8","1","31018","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","361","30","1027","8","1","31018","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","362","30","1027","8","1","31018","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","363","30","1027","8","1","31018","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","364","30","1027","8","1","31018","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","365","25","1027","8","1","31018","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","366","20","1027","8","1","31018","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","367","18","1027","8","1","31018","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","368","16","1027","8","1","31018","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","369","14","1027","8","1","31018","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","370","12","1027","8","1","31018","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","371","10","1027","8","1","31018","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","372","8","1027","8","1","31018","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","373","7","1027","8","1","31018","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","374","30","1028","8","1","31042","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","375","30","1028","8","1","31042","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","376","30","1028","8","1","31042","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","377","30","1028","8","1","31042","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","378","30","1028","8","1","31042","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","379","25","1028","8","1","31042","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","380","20","1028","8","1","31042","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","381","18","1028","8","1","31042","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","382","16","1028","8","1","31042","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","383","14","1028","8","1","31042","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","384","12","1028","8","1","31042","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","385","10","1028","8","1","31042","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","386","8","1028","8","1","31042","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","387","7","1028","8","1","31042","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","388","30","1029","8","1","31043","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","389","30","1029","8","1","31043","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","390","30","1029","8","1","31043","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","391","30","1029","8","1","31043","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","392","30","1029","8","1","31043","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","393","25","1029","8","1","31043","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","394","20","1029","8","1","31043","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","395","18","1029","8","1","31043","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","396","16","1029","8","1","31043","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","397","14","1029","8","1","31043","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","398","12","1029","8","1","31043","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","399","10","1029","8","1","31043","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","400","8","1029","8","1","31043","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","401","7","1029","8","1","31043","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","402","30","1030","8","1","31025","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","403","30","1030","8","1","31025","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","404","30","1030","8","1","31025","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","405","30","1030","8","1","31025","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","406","30","1030","8","1","31025","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","407","25","1030","8","1","31025","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","408","20","1030","8","1","31025","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","409","18","1030","8","1","31025","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","410","16","1030","8","1","31025","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","411","14","1030","8","1","31025","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","412","12","1030","8","1","31025","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","413","10","1030","8","1","31025","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","414","8","1030","8","1","31025","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","415","7","1030","8","1","31025","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","416","30","1031","8","1","31022","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","417","30","1031","8","1","31022","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","418","30","1031","8","1","31022","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","419","30","1031","8","1","31022","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","420","30","1031","8","1","31022","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","421","25","1031","8","1","31022","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","422","20","1031","8","1","31022","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","423","18","1031","8","1","31022","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","424","16","1031","8","1","31022","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","425","14","1031","8","1","31022","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","426","12","1031","8","1","31022","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","427","10","1031","8","1","31022","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","428","8","1031","8","1","31022","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","429","7","1031","8","1","31022","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","430","30","1032","8","1","31018","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","431","30","1032","8","1","31018","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","432","30","1032","8","1","31018","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","433","30","1032","8","1","31018","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","434","30","1032","8","1","31018","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","435","25","1032","8","1","31018","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","436","20","1032","8","1","31018","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","437","18","1032","8","1","31018","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","438","16","1032","8","1","31018","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","439","14","1032","8","1","31018","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","440","12","1032","8","1","31018","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","441","10","1032","8","1","31018","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","442","8","1032","8","1","31018","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","443","7","1032","8","1","31018","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","444","30","1033","8","1","31042","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","445","30","1033","8","1","31042","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","446","30","1033","8","1","31042","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","447","30","1033","8","1","31042","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","448","30","1033","8","1","31042","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","449","25","1033","8","1","31042","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","450","20","1033","8","1","31042","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","451","18","1033","8","1","31042","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","452","16","1033","8","1","31042","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","453","14","1033","8","1","31042","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","454","12","1033","8","1","31042","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","455","10","1033","8","1","31042","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","456","8","1033","8","1","31042","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","457","7","1033","8","1","31042","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","458","30","1034","8","1","31043","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","459","30","1034","8","1","31043","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","460","30","1034","8","1","31043","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","461","30","1034","8","1","31043","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","462","30","1034","8","1","31043","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","463","25","1034","8","1","31043","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","464","20","1034","8","1","31043","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","465","18","1034","8","1","31043","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","466","16","1034","8","1","31043","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","467","14","1034","8","1","31043","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","468","12","1034","8","1","31043","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","469","10","1034","8","1","31043","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","470","8","1034","8","1","31043","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","471","7","1034","8","1","31043","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","472","30","1035","8","1","31025","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","473","30","1035","8","1","31025","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","474","30","1035","8","1","31025","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","475","30","1035","8","1","31025","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","476","30","1035","8","1","31025","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","477","25","1035","8","1","31025","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","478","20","1035","8","1","31025","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","479","18","1035","8","1","31025","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","480","16","1035","8","1","31025","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","481","14","1035","8","1","31025","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","482","12","1035","8","1","31025","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","483","10","1035","8","1","31025","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","484","8","1035","8","1","31025","2"
"0","0","0","0","-1","10001","90006","750","0","2","91002","0","0","750","485","7","1035","8","1","31025","2"
"0","0","0","0","1","1","90006","20000","0","2","91002","0","0","5000","486","30","1036","8","1","31022","2"
"0","0","0","0","2","2","90006","15000","0","2","91002","0","0","5000","487","30","1036","8","1","31022","2"
"0","0","0","0","3","3","90006","12000","0","2","91002","0","0","5000","488","30","1036","8","1","31022","2"
"0","0","0","0","20","4","90006","10000","0","2","91002","0","0","5000","489","30","1036","8","1","31022","2"
"0","0","0","0","50","21","90006","8000","0","2","91002","0","0","5000","490","30","1036","8","1","31022","2"
"0","0","0","0","150","51","90006","6000","0","2","91002","0","0","4500","491","25","1036","8","1","31022","2"
"0","0","0","0","300","151","90006","4000","0","2","91002","0","0","4000","492","20","1036","8","1","31022","2"
"0","0","0","0","700","301","90006","3500","0","2","91002","0","0","3500","493","18","1036","8","1","31022","2"
"0","0","0","0","1500","701","90006","3000","0","2","91002","0","0","3000","494","16","1036","8","1","31022","2"
"0","0","0","0","3000","1501","90006","2500","0","2","91002","0","0","2500","495","14","1036","8","1","31022","2"
"0","0","0","0","5000","3001","90006","2000","0","2","91002","0","0","2000","496","12","1036","8","1","31022","2"
"0","0","0","0","7000","5001","90006","1500","0","2","91002","0","0","1500","497","10","1036","8","1","31022","2"
"0","0","0","0","10000","7001","90006","1000","0","2","91002","0","0","1000","498","8","1036","8","1","31022","2"
