f4927cb4bedcb50ee9d7c94a5c8179d73817da62d8a949fbbf7ac4d9bfda244f,bbb30a7d544859ad7556beea202a1d4ebb35f91fc69fbfba67da898fe2b401d4,e2a61a4d35cd22ece1ace72778492938ce14e079afc52580ea3e067fa71c50e0,5601530c7d161992ea819c062dee7c64a864eaea3a59333a19979aaae6ac79cf,398ba7a3a7b5c2042c3763891e89fffd3daa9028f4a63d5c9ed747a6b29a9f92,b9f666ecc4ccbc0cbb87c325b920f30ca451e2dae976fbfa69d54fe9fb7ef37c,a43c4ac935add68aaaf5c6dbda27281396ee9d6be3edebeb0e2870d13d0a24e7,d5cf5d744935555cf07dd7774d2d52243d6bf677db6597b48e3fcb23c91f1568,3e1b69426f47a94ce0bbe16bb147139cab7f1694e3567202bd09578a5c6b5485,27f4988bb4c22b70c4cbd6708fad9f17e7c8904dfd19399104998b11dfcedf1c,c3079497576807f5657c91e1e4b20de48f9a08c586657c8b39de02c691f5ae70,12979dd44fb8afaa8fbcf0e1b0dab130b3b173197eb8adeccc40932140655dfe
"0","1009813","0","1","0","300","100981326","0","0","10","1.633","26"
"1","1009814","0","4","0.8","0","100981401","0","0","0","0","1"
"0","1009814","vo_lsv","2","0","0","100981402","vo_lsv_1401","0","0","0","2"
"0","1009814","0","1","0","84","100981403","0","0","1","0.677","3"
"1","1009814","0","4","0.7","0","100981404","0","0","0","0","4"
"0","1009814","0","1","0","300","100981405","0","84","1","1.677","5"
"1","1009814","0","4","3.5","0","100981406","0","0","0","0","6"
"0","1009814","vo_lsv","2","0","0","100981407","vo_lsv_1402","0","0","0","7"
"0","1009814","0","1","0","300","100981408","0","0","3","1.099","8"
"1","1009814","0","4","1.13","0","100981409","0","0","0","0","9"
"0","1009814","0","1","0","158","100981410","0","0","4","1.234","10"
"1","1009814","0","4","2.2","0","100981411","0","0","0","0","11"
"0","1009814","vo_lsv","2","0","0","100981412","vo_lsv_1403","0","0","0","12"
"0","1009814","0","1","0","300","100981413","0","158","4","1.37","13"
"1","1009814","0","4","2.5","0","100981414","0","0","0","0","14"
"0","1009814","vo_lsv","2","0","0","100981415","vo_lsv_1404","0","0","0","15"
"0","1009814","0","1","0","300","100981416","0","0","6","1","16"
"1","1009814","0","4","1.3","0","100981417","0","0","0","0","17"
"0","1009814","0","1","0","350","100981418","0","0","7","1.661","18"
"1","1009814","0","4","1.7","0","100981419","0","0","0","0","19"
"0","1009814","0","1","0","180","100981420","0","0","8","1.344","20"
"1","1009814","0","4","2.5","0","100981421","0","0","0","0","21"
"0","1009814","vo_lsv","2","0","0","100981422","vo_lsv_1405","0","0","0","22"
"0","1009814","0","1","0","80","100981423","0","0","10","0.82","23"
"1","1009814","0","4","1.4","0","100981424","0","0","0","0","24"
"0","1009814","0","1","0","300","100981425","0","80","10","1.83","25"
"1","1009815","0","4","0.8","0","100981501","0","0","0","0","1"
"0","1009815","vo_lsv","2","0","0","100981502","vo_lsv_1501","0","0","0","2"
"0","1009815","0","1","0","300","100981503","0","0","1","2.384","3"
"1","1009815","0","4","2.41","0","100981504","0","0","0","0","4"
"0","1009815","0","1","0","250","100981505","0","0","2","1","5"
"1","1009815","0","4","2","0","100981506","0","0","0","0","6"
"0","1009815","vo_lsv","2","0","0","100981507","vo_lsv_1502","0","0","0","7"
"0","1009815","0","1","0","300","100981508","0","0","3","1.71","8"
"1","1009815","0","4","2","0","100981509","0","0","0","0","9"
"0","1009815","0","1","0","300","100981510","0","0","4","1.369","10"
"1","1009815","0","4","1.39","0","100981511","0","0","0","0","11"
"0","1009815","0","1","0","327","100981512","0","0","5","2.431","12"
"1","1009815","0","4","2.432","0","100981513","0","0","0","0","13"
"0","1009815","0","1","0","327","100981514","0","0","6","1.164","14"
"1","1009815","0","4","2.5","0","100981515","0","0","0","0","15"
"0","1009815","vo_lsv","2","0","0","100981516","vo_lsv_1503","0","0","0","16"
"0","1009815","0","1","0","327","100981517","0","0","7","3.101","17"
"1","1009815","0","4","4.5","0","100981518","0","0","0","0","18"
"0","1009815","vo_lsv","2","0","0","100981519","vo_lsv_1504","0","0","0","19"
"0","1009815","0","1","0","327","100981520","0","0","8","2.454","20"
"1","1009815","0","4","2.484","0","100981521","0","0","0","0","21"
"0","1009815","0","1","0","300","100981522","0","0","9","0.727","22"
"1","1009815","0","4","2","0","100981523","0","0","0","0","23"
"0","1009815","vo_lsv","2","0","0","100981524","vo_lsv_1505","0","0","0","24"
"0","1009815","0","1","0","300","100981525","0","0","10","1.984","25"
"1","1009815","0","4","3","0","100981526","0","0","0","0","26"
"0","1009815","vo_lsv","2","0","0","100981527","vo_lsv_1506","0","0","0","27"
"0","1009815","0","1","0","327","100981528","0","0","12","2.1","28"
