a35781acf3dc1b2c86ff2d997c90ce8c3ca1f81effdbe6df1d85856b8ebfce5f,0c69392c583bfbcc658ef88f6fab14090153448e5ea57833e393dde2f0fa65e3,1bfcc3e3f7dd0f5248379b85da8e7b7ec3d06bf50c49bf35898b144bf69c3e86,ac81ca3b4e7eed3a728f91588f16bee698e004a36b49916ddd874ec4212e5fe7,28e80e3bf253bc20ece7ee534fb537a7affd62109e597f8b3c1e7fcb33b63f18,924cc75d8d2d9fbb8dda49983ec1623c9e0193422a8eedd50a082d380f29ffbf,83913be0ba0b0ab24aafdd00e53a894337e25da3378afbdc2d4147fc69873dca,f3c11d4578b663fe56454b3b11e449eeb14311436dbecc59ec97d038b43e62af,9b5ade4feb4f57dee4680e7bdd0990faa5ad1d2c8fc6ba36219deefc5b9f7853,04da89c47a58600f3b2607c814472cb7fa7d86cdcb37e7aa7889084e7f92ed0f,8606e91f078cde638ac9ca6184956715ca24b3d08ef07a8385351c425e3a897b,0b43491c56f6781ed16182c925bb4b4cfa36b8023cc488bbec1b49ff1a3eaf5e,2303d5b1378ffde00ecc2ef2646b5bacfe227b8f6bf372450ce7a073638d4804,841cb3b48541dea56ad7f782e310c0323fc6feac88552000b60d05eef91faa17,3026699f4a78233ecc657fa860eeea40189c662bd3a482f51ff49031a63a47e9,4dc75d15550d0bdda3db17697825ca7fa4b6788823d354766e027eb76e073123,9b3717086c0c4856ecf0228a70e1417d370735f3b4b3085731af1c0a8e112fdb,63d6a76612f1dea9c0f1552542e7cb5a0184b44ff633400807cd4859ea563de5,c9e2dc1b1509c2be162e31672937e466d8da7342657e27ee80477843ddf88bd4,e39a5eb9179193df709d4a7759d989d39248e4b19ebfe235a9f704179e2a4c8d,b0478847d254a5edd7f4c6a236de2df8ddfe153569b6e7d4ccb69742bef5faac,9eda37c6ce54e2a774b03733b57eff6528c61e320e02a9ca7cbb45107658dc42,696f1dcbc31a4ee9f83ab89a1ce83fd11546d42789a2e2e239408ecdcf701083,a90e0939c9439800cee1693d3ee13f499c22c089c6906dd77a9685992baaaf57,44d115b54a43a48ba896eea9dcb931204ee7ae67c37a53a548f3c8af9056b3fe,8b1640e0663499e7727eeecaa1aa9b8beb980ccaadf1bcb636d52bddd68c1733,5d30432598ddff8abff87956e631ec52b713102ff4ac83d3ee6a0e1d9154bb62,72111192a1e50b8c1425e0699c161db124a887f3a9a61eaea4fffb2e168a606b,84e1d61851eb2a615a7af9572d5ab4b77549f2c4164ee1e4bb953d13806d4ab7,01b3d99a811a88dbcf4bac63ebe367c00b9cf50dc9110357c07772c7b282c900,92cbce7b708b4a4cdf6a75f6ef52826f31bedd7027577363911ae58b84722db2,ef1b28a14acd4ad7219889ff4f2590a7ee53ac780a9dfdd53186e67dfb6af017,96bf4035531b08a92799b839fdc5cbbb3bec5496542f6f839c99059627511aa7,553d3582f122ba4d1c4bcaf892b8164f48b3e516f069d684c51f17b2642ff02d,6f57faaa41ea2f8aa835df08cbb2cfecd369091eb8eda1a4d43b9355d76e7487,9e8b9b9414c7d84694a44ace3072f9d7f4167d2a6d245157fb7cbc1712b2a4b9,b0eac8d755b27a56ee3497d5edac51ac7ccc2643c9f7bdc757da61b9511dcf06,319e585418aa3010c56f689db5063c2344941e0c8acf1b803c0d45850939a6fb,f5cd1060842cf6a5ededa92e3397f2d2786743ff106cb5b2255b1470894a0910,6cb62f89510a21af2499bad5b5f6d1895ecd321ff083f021641cec051bebfa4c,856a3fcc4f24a7ee1e02e44c6e613f6898f93fd398d63ced902dbd5ca59be3de
"114162","0","0","91002","8","1","50001","0","0","0","0","0","2100214","5","4","1","8","30","2","1","0","0","0","94002","1","20001","23300","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124042","0","0","91002","8","1","50001","0","0","0","0","0","2100215","5","4","1","8","30","2","1","0","0","0","94002","1","20001","23400","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114102","0","0","91002","8","1","50001","0","0","0","0","0","2100216","5","4","1","8","30","2","1","0","0","0","94002","1","20001","23500","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114072","0","0","91002","8","1","50001","0","0","0","0","0","2100217","5","4","1","8","30","2","1","0","0","0","94002","1","20001","23600","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124192","0","0","91002","8","1","50001","0","0","0","0","0","2100218","5","4","1","8","30","2","1","0","0","0","94002","1","20001","23700","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114012","0","0","91002","8","1","50001","0","0","0","0","0","2100219","5","4","1","8","30","2","1","0","0","0","94002","1","20001","23800","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"91002","0","0","140000","23900","1","20001","50001","0","0","0","0","2100220","100","8","1","4","1","2","6","0","2","2","31011","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"124282","0","0","91002","8","1","50001","0","0","0","0","0","2100221","5","4","1","8","30","2","1","0","0","0","94002","1","20001","24000","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114222","0","0","91002","8","1","50001","0","0","0","0","0","2100222","5","4","1","8","30","2","1","0","0","0","94002","1","20001","24100","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124312","0","0","91002","8","1","50001","0","0","0","0","0","2100223","5","4","1","8","30","2","1","0","0","0","94002","1","20001","24200","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124342","0","0","91002","8","1","50001","0","0","0","0","0","2100224","5","4","1","8","30","2","1","0","0","0","94002","1","20001","24300","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114252","0","0","91002","8","1","50001","0","0","0","0","0","2100225","5","4","1","8","30","2","1","0","0","0","94002","1","20001","24400","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124372","0","0","91002","8","1","50001","0","0","0","0","0","2100226","5","4","1","8","30","2","1","0","0","0","94002","1","20001","24500","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114132","0","0","91002","8","1","50001","0","0","0","0","0","2100227","5","4","1","8","30","2","1","0","0","0","94002","1","20001","24600","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124432","0","0","91002","8","1","50001","0","0","0","0","0","2100228","5","4","1","8","30","2","1","0","0","0","94002","1","20001","24700","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124522","0","0","91002","8","1","50001","0","0","0","0","0","2100229","5","4","1","8","30","2","1","0","0","0","94002","1","20001","24800","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"91002","0","0","140000","24900","1","20001","50001","0","0","0","0","2100230","100","8","1","4","1","2","6","0","2","2","31046","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"124282","0","0","91002","8","1","50001","0","0","0","0","0","2100231","5","4","1","8","30","2","1","0","0","0","94002","1","20001","25000","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114162","0","0","91002","8","1","50001","0","0","0","0","0","2100232","5","4","1","8","30","2","1","0","0","0","94002","1","20001","25100","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114581","0","0","91002","8","1","50001","0","0","0","0","0","2100233","5","4","1","8","30","2","1","0","0","0","94002","1","20001","25200","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114102","0","0","91002","8","1","50001","0","0","0","0","0","2100234","5","4","1","8","30","2","1","0","0","0","94002","1","20001","25300","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124372","0","0","91002","8","1","50001","0","0","0","0","0","2100235","5","4","1","8","30","2","1","0","0","0","94002","1","20001","25400","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124312","0","0","91002","8","1","50001","0","0","0","0","0","2100236","5","4","1","8","30","2","1","0","0","0","94002","1","20001","25500","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124432","0","0","91002","8","1","50001","0","0","0","0","0","2100237","5","4","1","8","30","2","1","0","0","0","94002","1","20001","25600","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124342","0","0","91002","8","1","50001","0","0","0","0","0","2100238","5","4","1","8","30","2","1","0","0","0","94002","1","20001","25700","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114072","0","0","91002","8","1","50001","0","0","0","0","0","2100239","5","4","1","8","30","2","1","0","0","0","94002","1","20001","25800","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"91002","0","0","140000","25900","1","20001","50001","0","0","0","0","2100240","100","8","1","4","1","2","6","0","2","2","31025","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"114551","0","0","91002","8","1","50001","0","0","0","0","0","2100241","5","4","1","8","30","2","1","0","0","0","94002","1","20001","26000","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124282","0","0","91002","8","1","50001","0","0","0","0","0","2100242","5","4","1","8","30","2","1","0","0","0","94002","1","20001","26100","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124372","0","0","91002","8","1","50001","0","0","0","0","0","2100243","5","4","1","8","30","2","1","0","0","0","94002","1","20001","26200","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114102","0","0","91002","8","1","50001","0","0","0","0","0","2100244","5","4","1","8","30","2","1","0","0","0","94002","1","20001","26300","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124042","0","0","91002","8","1","50001","0","0","0","0","0","2100245","5","4","1","8","30","2","1","0","0","0","94002","1","20001","26400","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124312","0","0","91002","8","1","50001","0","0","0","0","0","2100246","5","4","1","8","30","2","1","0","0","0","94002","1","20001","26500","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"114072","0","0","91002","8","1","50001","0","0","0","0","0","2100247","5","4","1","8","30","2","1","0","0","0","94002","1","20001","26600","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124432","0","0","91002","8","1","50001","0","0","0","0","0","2100248","5","4","1","8","30","2","1","0","0","0","94002","1","20001","26700","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"124342","0","0","91002","8","1","50001","0","0","0","0","0","2100249","5","4","1","8","30","2","1","0","0","0","94002","1","20001","26800","0","0","0","0","0","0","2","2","0","0","1","0","12","0"
"91002","0","0","140000","26900","1","20001","50001","0","0","0","0","2100250","100","8","1","4","1","2","6","0","2","2","31013","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"124282","0","0","91002","27000","1","20001","50001","0","0","0","0","2100251","5","4","1","8","30","2","1","0","2","2","114461","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"114162","0","0","91002","27100","1","20001","50001","0","0","0","0","2100252","5","4","1","8","30","2","1","0","2","2","124161","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"114581","0","0","91002","27200","1","20001","50001","0","0","0","0","2100253","5","4","1","8","30","2","1","0","2","2","114281","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"114102","0","0","91002","27300","1","20001","50001","0","0","0","0","2100254","5","4","1","8","30","2","1","0","2","2","124101","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124372","0","0","91002","27400","1","20001","50001","0","0","0","0","2100255","5","4","1","8","30","2","1","0","2","2","114371","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124312","0","0","91002","27500","1","20001","50001","0","0","0","0","2100256","5","4","1","8","30","2","1","0","2","2","114341","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124432","0","0","91002","27600","1","20001","50001","0","0","0","0","2100257","5","4","1","8","30","2","1","0","2","2","124251","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124342","0","0","91002","27700","1","20001","50001","0","0","0","0","2100258","5","4","1","8","30","2","1","0","2","2","114581","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"114072","0","0","91002","27800","1","20001","50001","0","0","0","0","2100259","5","4","1","8","30","2","1","0","2","2","124491","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"91002","0","0","140000","27900","1","20001","50001","0","0","0","0","2100260","100","8","1","4","1","2","6","0","2","2","31042","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"114551","0","0","91002","28000","1","20001","50001","0","0","0","0","2100261","5","4","1","8","30","2","1","0","2","2","114281","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124282","0","0","91002","28100","1","20001","50001","0","0","0","0","2100262","5","4","1","8","30","2","1","0","2","2","114461","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124372","0","0","91002","28200","1","20001","50001","0","0","0","0","2100263","5","4","1","8","30","2","1","0","2","2","124161","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"114102","0","0","91002","28300","1","20001","50001","0","0","0","0","2100264","5","4","1","8","30","2","1","0","2","2","124101","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124042","0","0","91002","28400","1","20001","50001","0","0","0","0","2100265","5","4","1","8","30","2","1","0","2","2","114341","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124312","0","0","91002","28500","1","20001","50001","0","0","0","0","2100266","5","4","1","8","30","2","1","0","2","2","124251","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"114072","0","0","91002","28600","1","20001","50001","0","0","0","0","2100267","5","4","1","8","30","2","1","0","2","2","114371","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124432","0","0","91002","28700","1","20001","50001","0","0","0","0","2100268","5","4","1","8","30","2","1","0","2","2","124491","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124342","0","0","91002","28800","1","20001","50001","0","0","0","0","2100269","5","4","1","8","30","2","1","0","2","2","114581","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"91002","0","0","140000","28900","1","20001","50001","0","0","0","0","2100270","100","8","1","4","1","2","6","0","2","2","31057","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"114162","0","0","91002","29000","1","20001","50001","0","0","0","0","2100271","5","4","1","8","30","2","1","0","2","2","114581","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124282","0","0","91002","29100","1","20001","50001","0","0","0","0","2100272","5","4","1","8","30","2","1","0","2","2","114341","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"114102","0","0","91002","29200","1","20001","50001","0","0","0","0","2100273","5","4","1","8","30","2","1","0","2","2","114281","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124042","0","0","91002","29300","1","20001","50001","0","0","0","0","2100274","5","4","1","8","30","2","1","0","2","2","124251","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124312","0","0","91002","29400","1","20001","50001","0","0","0","0","2100275","5","4","1","8","30","2","1","0","2","2","124491","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124372","0","0","91002","29500","1","20001","50001","0","0","0","0","2100276","5","4","1","8","30","2","1","0","2","2","114371","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124342","0","0","91002","29600","1","20001","50001","0","0","0","0","2100277","5","4","1","8","30","2","1","0","2","2","114461","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"114072","0","0","91002","29700","1","20001","50001","0","0","0","0","2100278","5","4","1","8","30","2","1","0","2","2","124161","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124432","0","0","91002","29800","1","20001","50001","0","0","0","0","2100279","5","4","1","8","30","2","1","0","2","2","124101","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"91002","0","0","140000","29900","1","20001","50001","0","0","0","0","2100280","100","8","1","4","1","2","6","0","2","2","31045","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"114012","0","0","91002","30000","1","20001","50001","0","0","0","0","2100281","5","4","1","8","30","2","1","0","2","2","114341","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124282","0","0","91002","30100","1","20001","50001","0","0","0","0","2100282","5","4","1","8","30","2","1","0","2","2","114581","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124372","0","0","91002","30200","1","20001","50001","0","0","0","0","2100283","5","4","1","8","30","2","1","0","2","2","124491","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"114102","0","0","91002","30300","1","20001","50001","0","0","0","0","2100284","5","4","1","8","30","2","1","0","2","2","124251","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"114132","0","0","91002","30400","1","20001","50001","0","0","0","0","2100285","5","4","1","8","30","2","1","0","2","2","114281","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"114072","0","0","91002","30500","1","20001","50001","0","0","0","0","2100286","5","4","1","8","30","2","1","0","2","2","114371","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124312","0","0","91002","30600","1","20001","50001","0","0","0","0","2100287","5","4","1","8","30","2","1","0","2","2","124161","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124432","0","0","91002","30700","1","20001","50001","0","0","0","0","2100288","5","4","1","8","30","2","1","0","2","2","124101","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"124342","0","0","91002","30800","1","20001","50001","0","0","0","0","2100289","5","4","1","8","30","2","1","0","2","2","114461","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","4","0"
"91002","0","0","140000","30900","1","20001","50001","0","0","0","0","2100290","100","8","1","4","1","2","6","0","2","2","31029","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"114583","2","0","91002","3","1","94002","20001","0","0","0","0","2100291","2","4","1","8","30","12","1","0","2","8","124103","1","114102","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"114104","2","0","91002","3","1","94002","20001","0","0","0","0","2100292","2","4","1","8","30","12","1","0","2","8","114193","1","124042","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"124074","2","0","91002","3","1","94002","20001","0","0","0","0","2100293","2","4","1","8","30","12","1","0","2","8","114552","1","124372","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"114014","2","0","91002","3","1","94002","20001","0","0","0","0","2100294","2","4","1","8","30","12","1","0","2","8","124163","1","124342","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"124344","2","0","91002","3","1","94002","20001","0","0","0","0","2100295","2","4","1","8","30","12","1","0","2","8","114582","1","124192","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"114613","2","0","91002","3","1","94002","20001","0","0","0","0","2100296","2","4","1","8","30","12","1","0","2","8","114612","1","114012","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"114254","2","0","91002","3","1","94002","20001","0","0","0","0","2100297","2","4","1","8","30","12","1","0","2","8","124402","1","114162","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"124044","2","0","91002","3","1","94002","20001","0","0","0","0","2100298","2","4","1","8","30","12","1","0","2","8","114073","1","124432","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"114164","2","0","91002","3","1","94002","20001","0","0","0","0","2100299","2","4","1","8","30","12","1","0","2","8","124523","1","124282","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","0","0","140000","100000","1","20001","50001","0","0","0","0","2100300","100","8","1","4","1","2","6","0","2","2","31056","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"114104","2","0","91002","3","1","94002","20001","0","0","0","0","2100301","2","4","1","8","30","12","1","0","2","8","114552","1","124042","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"114014","2","0","91002","3","1","94002","20001","0","0","0","0","2100302","2","4","1","8","30","12","1","0","2","8","124103","1","124372","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"124074","2","0","91002","3","1","94002","20001","0","0","0","0","2100303","2","4","1","8","30","12","1","0","2","8","114193","1","114102","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"114583","2","0","91002","3","1","94002","20001","0","0","0","0","2100304","2","4","1","8","30","12","1","0","2","8","124163","1","114012","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"114613","2","0","91002","3","1","94002","20001","0","0","0","0","2100305","2","4","1","8","30","12","1","0","2","8","114612","1","124342","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"124044","2","0","91002","3","1","94002","20001","0","0","0","0","2100306","2","4","1","8","30","12","1","0","2","8","124402","1","124192","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"114164","2","0","91002","3","1","94002","20001","0","0","0","0","2100307","2","4","1","8","30","12","1","0","2","8","114582","1","124432","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"114254","2","0","91002","3","1","94002","20001","0","0","0","0","2100308","2","4","1","8","30","12","1","0","2","8","124523","1","124282","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"124344","2","0","91002","3","1","94002","20001","0","0","0","0","2100309","2","4","1","8","30","12","1","0","2","8","114073","1","114162","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","0","0","140000","100000","1","20001","50001","0","0","0","0","2100310","100","8","1","4","1","2","6","0","2","2","31037","1","94002","3","0","0","0","0","1","0","8","12","0","0","1","0","2","0"
"114583","2","0","91002","3","1","94002","20001","0","0","0","0","2100311","2","4","1","8","30","12","1","0","2","8","124103","1","114102","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","124042","94002","0","0","0","0","2100312","30","8","1","4","1","4","1","0","12","50000","124074","1","114552","2","20001","8","0","2","1","1","3","4","0","1","1","50001","4","2"
"114104","2","0","91002","3","1","94002","20001","0","0","0","0","2100313","2","4","1","8","30","12","1","0","2","8","114193","1","124372","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","124342","94002","0","0","0","0","2100314","30","8","1","4","1","4","1","0","12","50000","124344","1","124163","2","20001","8","0","2","1","1","3","4","0","1","1","50001","4","2"
"114583","2","0","91002","3","1","94002","20001","0","0","0","0","2100315","2","4","1","8","30","12","1","0","2","8","114582","1","124192","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","114012","94002","0","0","0","0","2100316","30","8","1","4","1","4","1","0","12","50000","124074","1","114612","2","20001","8","0","2","1","1","3","4","0","1","1","50001","4","2"
"114104","2","0","91002","3","1","94002","20001","0","0","0","0","2100317","2","4","1","8","30","12","1","0","2","8","114073","1","124282","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","114162","94002","0","0","0","0","2100318","30","8","1","4","1","4","1","0","12","50000","124344","1","124523","2","20001","8","0","2","1","1","3","4","0","1","1","50001","4","2"
"114583","2","0","91002","3","1","94002","20001","0","0","0","0","2100319","2","4","1","8","30","12","1","0","2","8","124103","1","124432","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100320","1","4","1","4","1","12","6","0","2","8","91002","1","31005","100","50001","2","0","0","1","1","100000","2","0","0","1","0","8","0"
"124074","2","0","91002","3","1","94002","20001","0","0","0","0","2100321","2","4","1","8","30","12","1","0","2","8","124163","1","124042","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","124372","94002","0","0","0","0","2100322","30","8","1","4","1","4","1","0","12","50000","114104","1","114552","2","20001","8","0","2","1","1","3","4","0","1","1","50001","4","2"
"124344","2","0","91002","3","1","94002","20001","0","0","0","0","2100323","2","4","1","8","30","12","1","0","2","8","114582","1","114102","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","114012","94002","0","0","0","0","2100324","30","8","1","4","1","4","1","0","12","50000","114583","1","114193","2","20001","8","0","2","1","1","3","4","0","1","1","50001","4","2"
"124074","2","0","91002","3","1","94002","20001","0","0","0","0","2100325","2","4","1","8","30","12","1","0","2","8","114073","1","124342","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","124192","94002","0","0","0","0","2100326","30","8","1","4","1","4","1","0","12","50000","114104","1","114612","2","20001","8","0","2","1","1","3","4","0","1","1","50001","4","2"
"124344","2","0","91002","3","1","94002","20001","0","0","0","0","2100327","2","4","1","8","30","12","1","0","2","8","124103","1","114162","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","3","1","124432","94002","0","0","0","0","2100328","30","8","1","4","1","4","1","0","12","50000","114583","1","124523","2","20001","8","0","2","1","1","3","4","0","1","1","50001","4","2"
"124074","2","0","91002","3","1","94002","20001","0","0","0","0","2100329","2","4","1","8","30","12","1","0","2","8","114552","1","124282","3","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100330","1","4","1","4","1","12","6","0","2","8","91002","1","31013","100","50001","2","0","0","1","1","100000","2","0","0","1","0","8","0"
"115071","2","0","91002","5","1","94002","20001","0","0","0","0","2100331","2","4","1","8","30","12","1","0","2","8","114583","1","124103","2","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114552","94002","0","0","0","0","2100332","30","8","1","4","1","4","1","0","12","50000","115041","1","124074","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115251","2","0","91002","5","1","94002","20001","0","0","0","0","2100333","2","4","1","8","30","12","1","0","2","8","114104","1","114193","2","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","124163","94002","0","0","0","0","2100334","30","8","1","4","1","4","1","0","12","50000","125101","1","114613","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115161","2","0","91002","5","1","94002","20001","0","0","0","0","2100335","2","4","1","8","30","12","1","0","2","8","124344","1","114582","2","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114552","94002","0","0","0","0","2100336","30","8","1","4","1","4","1","0","12","50000","115011","1","114254","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125371","2","0","91002","5","1","94002","20001","0","0","0","0","2100337","2","4","1","8","30","12","1","0","2","8","114014","1","114193","2","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","124103","94002","0","0","0","0","2100338","30","8","1","4","1","4","1","0","12","50000","125401","1","114164","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"125131","2","0","91002","5","1","94002","20001","0","0","0","0","2100339","2","4","1","8","30","12","1","0","2","8","124044","1","124163","2","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"140001","2","0","140000","3","1","94002","20001","0","0","0","0","2100340","1","4","1","4","1","12","6","0","2","8","91002","1","31008","100","50001","2","0","0","1","1","100000","2","0","0","1","0","8","0"
"115251","2","0","91002","5","1","94002","20001","0","0","0","0","2100341","2","4","1","8","30","12","1","0","2","8","114613","1","114582","2","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","114552","94002","0","0","0","0","2100342","30","8","1","4","1","4","1","0","12","50000","125101","1","124074","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
"115071","2","0","91002","5","1","94002","20001","0","0","0","0","2100343","2","4","1","8","30","12","1","0","2","8","124344","1","124103","2","50001","2","0","0","1","1","50000","4","0","0","1","0","4","0"
"91002","2","0","140001","2","1","124163","94002","0","0","0","0","2100344","30","8","1","4","1","4","1","0","12","50000","115041","1","114104","2","20001","8","0","2","1","1","5","4","0","1","1","50001","4","2"
