dcd9d6ca0c19d8d641821f9f8a4b922bd0f63ec53507b07f4f840f7ef8570a8d,0eb0f7ce3371b7e19d92c9925194464fab944d9aac844404c5d48b7e02c70538,382b78b8008c546bf09002af3fecbb2191d4cd54f1193decc8860874e3f92602,aa11da2bfdfc8359ebe7420c42a5e7fa6fcdd546715ece509e3803959f1dbea1,56f9d329402578fb48e3c84539d843959db751ace8e76197f8dcd665fb6123bf,00aa0f22b5ae08eabcce066122a886574e1bbd6f82cbee7e11e6126e8570476c,a66461f415570b364acccdb980dd2e07248ae5055ccba5234af55700f2660aae,58e9d8714d42d88325fb246289461542b4bc8006ff930ce0f69224480bf5a891,9a6b8f52a5c8cfa6fddb06b3eeca8f6641d1a25587280b54802f335668a70ce4,b120da2b1737db0500cafe1f52c36513b07df22b69bab646b088625c3128a268,9e2d01a9bf7b6bdf01f0ef548e1d2e8ab98863a61608354cbb5e901677f0afde,53fbdf35a015f597127f5b3331b04561b4c8979e17873988719cff135cd27b6f,98a2790bf226f88c39b1bcde3bb20df5e9e3a1f4b5fa8a94d7a6b84143148aab,ab8ee0c8a9a5eb0bcf9b3f927a0f9926b45d6fed671031cb799721630c940fcc,efd6036b8d7e650033aa0ebc4c1857e4906c40198ed9b1bc33e358ff52c03b91,896c67e2e03cc1da33727288e10cef4e8453207380c9344f2c916146b95e0613,04ba36d7d6bc7888ea1847ae515845ef82f97e267f4df9e8cebf668dea615dec,f3d5a3616a14248edb601a7c40932d0e33d01d54df979919e99d2ad1580bcf1f,48b624445ebc4321674d5a9735043adad96fcf67b13e1a4ab3960743772739b8,64de88703f6d24dec150607c9024f133cf33b55e6755373f7f74bf0802f199ca,edf49883111f1431e31d98fd38ade2870c5e8a7415c4e2dbe3b81eb204394c9f,e2bc1b857f20db57b1c156bdd2b9d926bafd0860bb9677a4e5dbbb80f95a35ad,2c102c7c5f42fb1b35254215cb9ce19a66e3378961e9f3f6f630fd3fca385b7a,0b25b24ef2477be5bdded5ca47bbb3350aed46af21263a62d951a231663e01ef,b5e9561bafd67313d54f6d9f3e36c0738235c157b21b064a9061e9ac4eec5fe7,4afdff52e97698c9cba9740551bee8ee9eda7963e754aa5cdacbcd38341136fd,45245cab7daf0ccc41d186208cde0914b9a0fdfea6b4d900e8f3e15f8114f7a5,66d88f81bf59166b20e848d2559b74ad4098af7148f258a8e31bcc25c52e426f,351e3913cc53e5e0b0f2e031472781ec76290eb91b4450a77fc3bd5f813a56e8,c18b617cacbfb99a8f09397b60d720a1edf457d954282162f58ec7d9a9895ad1,0953c46bb97354ca15993c317c25f1d3950bbec1976b502e6cbd4d70bf1bca0e,aee150d8bc888f64a4775554cbe9deafa3ac76b2a9a82230904a713fec4d9285,ffd9c8f854a357f6a8272bbd6c70f2970c77dc1fa3c2de814e8efca8fd0d9fd3,0e34f0a8b4a04285f18270cac1eec1bea08e5ae32256fa69d9e8ed61b0e3dd2a,38c4ad3c90ccc6fafda834045cc3cc5bceb43d16702ccbbb17c36596cf1cd45e,41870ab96744e235e77ec23ce2803d8ee21892f51c2fd4e3f2e5111ea34d60b2,5410d733de6ff957fd74862acfc4a0da2f72e6e6a578b470acf8c405b9a90d5b,13ea775847c23c450bf8e4d4a075397343885648996f46fbaa0bc96d678e93e8,05998b04c9846f566e68903529d31dcfc81a80175088acf5213c4ed2ca54dc22
"1","401044141","1","401044121","1004105","10250101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1025","0","10250102","1004205","1.5","10250105","10250104","401044151","1","710011","10250103","401044111","1.4","0","1.2","401044131","1","1","1004102","1","1004202","80"
"1","401044141","3","401044121","1004110","10250101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1025","0","10250102","1004210","1.5","10250105","10250104","401044151","1","710011","10250103","401044111","1.4","0","1.2","401044131","2","1","1004107","2","1004207","81"
"2","401044191","10","401044171","1004110","10250101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1025","0","10250102","1004210","2","10250105","10250104","401044201","2","710011","10250103","401044161","1.9","0","1.6","401044181","4","1","1004107","4","1004207","82"
"3","401044241","34","401044221","1004110","10250101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1025","0","10250102","1004210","2.6","10250105","10250104","401044251","2","710011","10250103","401044211","2.4","0","2","401044231","11","1","1004107","11","1004207","83"
"4","401044291","-1","401044271","1004110","10250101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1025","0","10250102","1004210","4","10250105","10250104","401044301","2","710011","10250103","401044261","3.8","0","3.5","401044281","35","1","1004107","35","1004207","84"
"1","401044491","1","401044471","1004105","10260101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1026","0","10260102","1004205","1.5","10260105","10260104","401044501","1","710021","10260103","401044461","1.4","0","1.2","401044481","1","1","1004102","1","1004202","85"
"1","401044491","3","401044471","1004110","10260101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1026","0","10260102","1004210","1.5","10260105","10260104","401044501","1","710021","10260103","401044461","1.4","0","1.2","401044481","2","1","1004107","2","1004207","86"
"2","401044541","10","401044521","1004110","10260101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1026","0","10260102","1004210","2","10260105","10260104","401044551","2","710021","10260103","401044511","1.9","0","1.6","401044531","4","1","1004107","4","1004207","87"
"3","401044591","34","401044571","1004110","10260101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1026","0","10260102","1004210","2.6","10260105","10260104","401044601","2","710021","10260103","401044561","2.4","0","2","401044581","11","1","1004107","11","1004207","88"
"4","401044641","-1","401044621","1004110","10260101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1026","0","10260102","1004210","4","10260105","10260104","401044651","2","710021","10260103","401044611","3.8","0","3.5","401044631","35","1","1004107","35","1004207","89"
"1","401044841","1","401044821","1004105","10270101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1027","0","10270102","1004205","1.5","10270105","10270104","401044851","1","710031","10270103","401044811","1.4","0","1.2","401044831","1","1","1004102","1","1004202","90"
"1","401044841","3","401044821","1004110","10270101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1027","0","10270102","1004210","1.5","10270105","10270104","401044851","1","710031","10270103","401044811","1.4","0","1.2","401044831","2","1","1004107","2","1004207","91"
"2","401044891","10","401044871","1004110","10270101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1027","0","10270102","1004210","2","10270105","10270104","401044901","2","710031","10270103","401044861","1.9","0","1.6","401044881","4","1","1004107","4","1004207","92"
"3","401044941","34","401044921","1004110","10270101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1027","0","10270102","1004210","2.6","10270105","10270104","401044951","2","710031","10270103","401044911","2.4","0","2","401044931","11","1","1004107","11","1004207","93"
"4","401044991","-1","401044971","1004110","10270101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1027","0","10270102","1004210","4","10270105","10270104","401045001","2","710031","10270103","401044961","3.8","0","3.5","401044981","35","1","1004107","35","1004207","94"
"1","401045191","1","401045171","1004105","10280101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1028","0","10280102","1004205","1.5","10280105","10280104","401045201","1","710041","10280103","401045161","1.4","0","1.2","401045181","1","1","1004102","1","1004202","95"
"1","401045191","3","401045171","1004110","10280101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1028","0","10280102","1004210","1.5","10280105","10280104","401045201","1","710041","10280103","401045161","1.4","0","1.2","401045181","2","1","1004107","2","1004207","96"
"2","401045241","10","401045221","1004110","10280101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1028","0","10280102","1004210","2","10280105","10280104","401045251","2","710041","10280103","401045211","1.9","0","1.6","401045231","4","1","1004107","4","1004207","97"
"3","401045291","34","401045271","1004110","10280101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1028","0","10280102","1004210","2.6","10280105","10280104","401045301","2","710041","10280103","401045261","2.4","0","2","401045281","11","1","1004107","11","1004207","98"
"4","401045341","-1","401045321","1004110","10280101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1028","0","10280102","1004210","4","10280105","10280104","401045351","2","710041","10280103","401045311","3.8","0","3.5","401045331","35","1","1004107","35","1004207","99"
"1","401045541","1","401045521","1004105","10290101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1029","0","10290102","1004205","1.5","10290105","10290104","401045551","1","710051","10290103","401045511","1.4","0","1.2","401045531","1","1","1004102","1","1004202","100"
"1","401045541","3","401045521","1004110","10290101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1029","0","10290102","1004210","1.5","10290105","10290104","401045551","1","710051","10290103","401045511","1.4","0","1.2","401045531","2","1","1004107","2","1004207","101"
"2","401045591","10","401045571","1004110","10290101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1029","0","10290102","1004210","2","10290105","10290104","401045601","2","710051","10290103","401045561","1.9","0","1.6","401045581","4","1","1004107","4","1004207","102"
"3","401045641","34","401045621","1004110","10290101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1029","0","10290102","1004210","2.6","10290105","10290104","401045651","2","710051","10290103","401045611","2.4","0","2","401045631","11","1","1004107","11","1004207","103"
"4","401045691","-1","401045671","1004110","10290101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1029","0","10290102","1004210","4","10290105","10290104","401045701","2","710051","10290103","401045661","3.8","0","3.5","401045681","35","1","1004107","35","1004207","104"
"1","401045891","1","401045871","1004105","10300101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1030","0","10300102","1004205","1.5","10300105","10300104","401045901","1","710061","10300103","401045861","1.4","0","1.2","401045881","1","1","1004102","1","1004202","105"
"1","401045891","3","401045871","1004110","10300101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1030","0","10300102","1004210","1.5","10300105","10300104","401045901","1","710061","10300103","401045861","1.4","0","1.2","401045881","2","1","1004107","2","1004207","106"
"2","401045941","10","401045921","1004110","10300101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1030","0","10300102","1004210","2","10300105","10300104","401045951","2","710061","10300103","401045911","1.9","0","1.6","401045931","4","1","1004107","4","1004207","107"
"3","401045991","34","401045971","1004110","10300101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1030","0","10300102","1004210","2.6","10300105","10300104","401046001","2","710061","10300103","401045961","2.4","0","2","401045981","11","1","1004107","11","1004207","108"
"4","401046041","-1","401046021","1004110","10300101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1030","0","10300102","1004210","4","10300105","10300104","401046051","2","710061","10300103","401046011","3.8","0","3.5","401046031","35","1","1004107","35","1004207","109"
"1","401046241","1","401046221","1004105","10310101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1031","0","10310102","1004205","1.5","10310105","10310104","401046251","1","710071","10310103","401046211","1.4","0","1.2","401046231","1","1","1004102","1","1004202","110"
"1","401046241","3","401046221","1004110","10310101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1031","0","10310102","1004210","1.5","10310105","10310104","401046251","1","710071","10310103","401046211","1.4","0","1.2","401046231","2","1","1004107","2","1004207","111"
"2","401046291","10","401046271","1004110","10310101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1031","0","10310102","1004210","2","10310105","10310104","401046301","2","710071","10310103","401046261","1.9","0","1.6","401046281","4","1","1004107","4","1004207","112"
"3","401046341","34","401046321","1004110","10310101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1031","0","10310102","1004210","2.6","10310105","10310104","401046351","2","710071","10310103","401046311","2.4","0","2","401046331","11","1","1004107","11","1004207","113"
"4","401046391","-1","401046371","1004110","10310101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1031","0","10310102","1004210","4","10310105","10310104","401046401","2","710071","10310103","401046361","3.8","0","3.5","401046381","35","1","1004107","35","1004207","114"
"1","401046591","1","401046571","1004105","10320101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1032","0","10320102","1004205","1.5","10320105","10320104","401046601","1","710081","10320103","401046561","1.4","0","1.2","401046581","1","1","1004102","1","1004202","115"
"1","401046591","3","401046571","1004110","10320101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1032","0","10320102","1004210","1.5","10320105","10320104","401046601","1","710081","10320103","401046561","1.4","0","1.2","401046581","2","1","1004107","2","1004207","116"
"2","401046641","10","401046621","1004110","10320101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1032","0","10320102","1004210","2","10320105","10320104","401046651","2","710081","10320103","401046611","1.9","0","1.6","401046631","4","1","1004107","4","1004207","117"
"3","401046691","34","401046671","1004110","10320101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1032","0","10320102","1004210","2.6","10320105","10320104","401046701","2","710081","10320103","401046661","2.4","0","2","401046681","11","1","1004107","11","1004207","118"
"4","401046741","-1","401046721","1004110","10320101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1032","0","10320102","1004210","4","10320105","10320104","401046751","2","710081","10320103","401046711","3.8","0","3.5","401046731","35","1","1004107","35","1004207","119"
"1","401046941","1","401046921","1004105","10330101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1033","0","10330102","1004205","1.5","10330105","10330104","401046951","1","710091","10330103","401046911","1.4","0","1.2","401046931","1","1","1004102","1","1004202","120"
"1","401046941","3","401046921","1004110","10330101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1033","0","10330102","1004210","1.5","10330105","10330104","401046951","1","710091","10330103","401046911","1.4","0","1.2","401046931","2","1","1004107","2","1004207","121"
"2","401046991","10","401046971","1004110","10330101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1033","0","10330102","1004210","2","10330105","10330104","401047001","2","710091","10330103","401046961","1.9","0","1.6","401046981","4","1","1004107","4","1004207","122"
"3","401047041","34","401047021","1004110","10330101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1033","0","10330102","1004210","2.6","10330105","10330104","401047051","2","710091","10330103","401047011","2.4","0","2","401047031","11","1","1004107","11","1004207","123"
"4","401047091","-1","401047071","1004110","10330101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1033","0","10330102","1004210","4","10330105","10330104","401047101","2","710091","10330103","401047061","3.8","0","3.5","401047081","35","1","1004107","35","1004207","124"
"1","401047291","1","401047271","1004105","10340101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1034","0","10340102","1004205","1.5","10340105","10340104","401047301","1","710101","10340103","401047261","1.4","0","1.2","401047281","1","1","1004102","1","1004202","125"
"1","401047291","3","401047271","1004110","10340101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1034","0","10340102","1004210","1.5","10340105","10340104","401047301","1","710101","10340103","401047261","1.4","0","1.2","401047281","2","1","1004107","2","1004207","126"
"2","401047341","10","401047321","1004110","10340101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1034","0","10340102","1004210","2","10340105","10340104","401047351","2","710101","10340103","401047311","1.9","0","1.6","401047331","4","1","1004107","4","1004207","127"
"3","401047391","34","401047371","1004110","10340101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1034","0","10340102","1004210","2.6","10340105","10340104","401047401","2","710101","10340103","401047361","2.4","0","2","401047381","11","1","1004107","11","1004207","128"
"4","401047441","44","401047421","1004110","10340101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1034","0","10340102","1004210","4","10340105","10340104","401047451","2","710101","10340103","401047411","3.8","0","3.5","401047431","35","1","1004107","35","1004207","129"
"5","401047491","-1","401047471","1004110","10340101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1034","0","10340102","1004210","4","10340105","10340104","401047501","2","710101","10340103","401047461","3.8","0","3.5","401047481","45","1","1004107","45","1004207","130"
"1","401047691","1","401047671","1004105","10350101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1035","0","10350102","1004205","1.5","10350105","10350104","401047701","1","710111","10350103","401047661","1.4","0","1.2","401047681","1","1","1004102","1","1004202","131"
"1","401047691","3","401047671","1004110","10350101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1035","0","10350102","1004210","1.5","10350105","10350104","401047701","1","710111","10350103","401047661","1.4","0","1.2","401047681","2","1","1004107","2","1004207","132"
"2","401047741","10","401047721","1004110","10350101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1035","0","10350102","1004210","2","10350105","10350104","401047751","2","710111","10350103","401047711","1.9","0","1.6","401047731","4","1","1004107","4","1004207","133"
"3","401047791","34","401047771","1004110","10350101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1035","0","10350102","1004210","2.6","10350105","10350104","401047801","2","710111","10350103","401047761","2.4","0","2","401047781","11","1","1004107","11","1004207","134"
"4","401047841","44","401047821","1004110","10350101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1035","0","10350102","1004210","4","10350105","10350104","401047851","2","710111","10350103","401047811","3.8","0","3.5","401047831","35","1","1004107","35","1004207","135"
"5","401047891","-1","401047871","1004110","10350101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1035","0","10350102","1004210","4","10350105","10350104","401047901","2","710111","10350103","401047861","3.8","0","3.5","401047881","45","1","1004107","45","1004207","136"
"1","401048091","1","401048071","1004105","10360101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1036","0","10360102","1004205","1.5","10360105","10360104","401048101","1","710121","10360103","401048061","1.4","0","1.2","401048081","1","1","1004102","1","1004202","137"
"1","401048091","3","401048071","1004110","10360101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1036","0","10360102","1004210","1.5","10360105","10360104","401048101","1","710121","10360103","401048061","1.4","0","1.2","401048081","2","1","1004107","2","1004207","138"
"2","401048141","10","401048121","1004110","10360101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1036","0","10360102","1004210","2","10360105","10360104","401048151","2","710121","10360103","401048111","1.9","0","1.6","401048131","4","1","1004107","4","1004207","139"
"3","401048191","34","401048171","1004110","10360101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1036","0","10360102","1004210","2.6","10360105","10360104","401048201","2","710121","10360103","401048161","2.4","0","2","401048181","11","1","1004107","11","1004207","140"
"4","401048241","44","401048221","1004110","10360101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1036","0","10360102","1004210","4","10360105","10360104","401048251","2","710121","10360103","401048211","3.8","0","3.5","401048231","35","1","1004107","35","1004207","141"
"5","401048291","-1","401048271","1004110","10360101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1036","0","10360102","1004210","4","10360105","10360104","401048301","2","710121","10360103","401048261","3.8","0","3.5","401048281","45","1","1004107","45","1004207","142"
"1","401048491","1","401048471","1004105","10370101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1037","0","10370102","1004205","1.5","10370105","10370104","401048501","1","710011","10370103","401048461","1.4","0","1.2","401048481","1","1","1004102","1","1004202","143"
"1","401048491","3","401048471","1004110","10370101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1037","0","10370102","1004210","1.5","10370105","10370104","401048501","1","710011","10370103","401048461","1.4","0","1.2","401048481","2","1","1004107","2","1004207","144"
"2","401048541","10","401048521","1004110","10370101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1037","0","10370102","1004210","2","10370105","10370104","401048551","2","710011","10370103","401048511","1.9","0","1.6","401048531","4","1","1004107","4","1004207","145"
"3","401048591","34","401048571","1004110","10370101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1037","0","10370102","1004210","2.6","10370105","10370104","401048601","2","710011","10370103","401048561","2.4","0","2","401048581","11","1","1004107","11","1004207","146"
"4","401048641","44","401048621","1004110","10370101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1037","0","10370102","1004210","4","10370105","10370104","401048651","2","710011","10370103","401048611","3.8","0","3.5","401048631","35","1","1004107","35","1004207","147"
"5","401048691","-1","401048671","1004110","10370101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1037","0","10370102","1004210","4","10370105","10370104","401048701","2","710011","10370103","401048661","3.8","0","3.5","401048681","45","1","1004107","45","1004207","148"
"1","401048891","1","401048871","1004105","10380101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1038","0","10380102","1004205","1.5","10380105","10380104","401048901","1","710021","10380103","401048861","1.4","0","1.2","401048881","1","1","1004102","1","1004202","149"
"1","401048891","3","401048871","1004110","10380101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1038","0","10380102","1004210","1.5","10380105","10380104","401048901","1","710021","10380103","401048861","1.4","0","1.2","401048881","2","1","1004107","2","1004207","150"
"2","401048941","10","401048921","1004110","10380101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1038","0","10380102","1004210","2","10380105","10380104","401048951","2","710021","10380103","401048911","1.9","0","1.6","401048931","4","1","1004107","4","1004207","151"
"3","401048991","34","401048971","1004110","10380101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1038","0","10380102","1004210","2.6","10380105","10380104","401049001","2","710021","10380103","401048961","2.4","0","2","401048981","11","1","1004107","11","1004207","152"
"4","401049041","44","401049021","1004110","10380101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1038","0","10380102","1004210","4","10380105","10380104","401049051","2","710021","10380103","401049011","3.8","0","3.5","401049031","35","1","1004107","35","1004207","153"
"5","401049091","-1","401049071","1004110","10380101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1038","0","10380102","1004210","4","10380105","10380104","401049101","2","710021","10380103","401049061","3.8","0","3.5","401049081","45","1","1004107","45","1004207","154"
"1","401049291","1","401049271","1004105","10390101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1039","0","10390102","1004205","1.5","10390105","10390104","401049301","1","710031","10390103","401049261","1.4","0","1.2","401049281","1","1","1004102","1","1004202","155"
"1","401049291","3","401049271","1004110","10390101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1039","0","10390102","1004210","1.5","10390105","10390104","401049301","1","710031","10390103","401049261","1.4","0","1.2","401049281","2","1","1004107","2","1004207","156"
"2","401049341","10","401049321","1004110","10390101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1039","0","10390102","1004210","2","10390105","10390104","401049351","2","710031","10390103","401049311","1.9","0","1.6","401049331","4","1","1004107","4","1004207","157"
"3","401049391","30","401049371","1004110","10390101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1039","0","10390102","1004210","2.6","10390105","10390104","401049401","2","710031","10390103","401049361","2.4","0","2","401049381","11","1","1004107","11","1004207","158"
"4","401049441","40","401049421","1004110","10390101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1039","0","10390102","1004210","4","10390105","10390104","401049451","2","710031","10390103","401049411","3.8","0","3.5","401049431","31","1","1004107","31","1004207","159"
"5","401049491","-1","401049471","1004110","10390101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1039","0","10390102","1004210","4","10390105","10390104","401049501","2","710031","10390103","401049461","3.8","0","3.5","401049481","41","1","1004107","41","1004207","160"
"1","401049691","1","401049671","1004105","10400101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1040","0","10400102","1004205","1.5","10400105","10400104","401049701","1","710041","10400103","401049661","1.4","0","1.2","401049681","1","1","1004102","1","1004202","161"
"1","401049691","3","401049671","1004110","10400101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1040","0","10400102","1004210","1.5","10400105","10400104","401049701","1","710041","10400103","401049661","1.4","0","1.2","401049681","2","1","1004107","2","1004207","162"
"2","401049741","10","401049721","1004110","10400101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1040","0","10400102","1004210","2","10400105","10400104","401049751","2","710041","10400103","401049711","1.9","0","1.6","401049731","4","1","1004107","4","1004207","163"
"3","401049791","30","401049771","1004110","10400101","2","1004208","2.4","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1040","0","10400102","1004210","2.6","10400105","10400104","401049801","2","710041","10400103","401049761","2.4","0","2","401049781","11","1","1004107","11","1004207","164"
"4","401049841","40","401049821","1004110","10400101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1040","0","10400102","1004210","4","10400105","10400104","401049851","2","710041","10400103","401049811","3.8","0","3.5","401049831","31","1","1004107","31","1004207","165"
"5","401049891","-1","401049871","1004110","10400101","3.5","1004208","3.7","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1040","0","10400102","1004210","4","10400105","10400104","401049901","2","710041","10400103","401049861","3.8","0","3.5","401049881","41","1","1004107","41","1004207","166"
"1","401050091","1","401050071","1004105","10410101","1.2","1004203","1.3","1004201","1004204","1001301","1004103","0.03","1004104","1004101","1000000","1041","0","10410102","1004205","1.5","10410105","10410104","401050101","1","710051","10410103","401050061","1.4","0","1.2","401050081","1","1","1004102","1","1004202","167"
"1","401050091","3","401050071","1004110","10410101","1.2","1004208","1.3","1004206","1004209","1001303","1004108","0.03","1004109","1004106","1000000","1041","0","10410102","1004210","1.5","10410105","10410104","401050101","1","710051","10410103","401050061","1.4","0","1.2","401050081","2","1","1004107","2","1004207","168"
"2","401050141","10","401050121","1004110","10410101","1.6","1004208","1.8","1004206","1004209","1001303","1004108","0.06","1004109","1004106","1000000","1041","0","10410102","1004210","2","10410105","10410104","401050151","2","710051","10410103","401050111","1.9","0","1.6","401050131","4","1","1004107","4","1004207","169"
