ed6c2e41bcf920076b19d2b344c999960e87e0325e6853b20bc7c3efaf13866d,93aa48b1eb42d8e580f17452d1a3c4e7b355384550a626f836717d8b821b5ff9,afd07ee974b5c778b66bfd697654b13646df9cc80b23a8ce31ce27acaab3322b,5d6cb727ffcc5c50d83e6deed334de8506f1eee6136495e0b75d0570a773c56e,24463dbf0e18bd3279dba7c362bcc4a32177c87d719801f193aafba736a51bed,bbd24c9faeb490b943b9fd6c831a411c09048170e9d240743bf171a21e28a3ae,c66e2afa510de707586da870bab38fd982b295269e8c3d2be3c951942d0ba7ef,d0eb3218b33a27830eda0e4409b13941220235ba2c21c5f813f99fa5a8d695db,0e5c390d000677f9391a9dc59fce2a4a7938700db7afee7f6f82b6a3c6f81390,599cf8694cd2d96e59bd07186a62d92f8f6efe3232ea06fd9518623623acfe90,0aa62c14515e80cdb4576376e8f71d12edfebe34040c5a1f87861adcc0f605c7,499511b7f759e61621050c5a50223ac61bc5c10dd38e6a9bcf0e295fa0374103,17c688b802c174761c04d8a998ef91b27487164cdcfc0cde6de86c6cdf28ffee,d5d41b409ac2137bb9a7d660c861e3927870dd957829c8ca67fd1577c70e4afd,d3ccd3a73e74e61e9b3168dfe58e1deacd60e2bf84cd1cae0d16a453b67166a7,1eab9864fba39123700e1520f93af278939fae4b01271659b8229c7f8e9bc4c1,de4c755cfe765180ac152d0cba7cde933c88d0892e2cc88dee2b3e82a8c87dc6,9ee30bf655bf9b822ac1a141005b1061c1af58f0991e08aab24a31cf49dbc81b,da3e445980386624798557dfd7738dd22899d69056fae4a9d2ededaf16eb5804,8d575b0762d25e003e5bcd79ef16891ec26da8d86aa9c893a8a58d01d7e501be,1ea0b38fe9921aa370ba2f0eee6e02cc61d33e024d4c13bb768f6d63b2c57f90,d590b0cc64631ab29c6b31ddb67d5c410e4571756d1c4e7d52c5508d32b9d136,2318e52a6a23f144d6b4abda4740a06ad9025a48cf1dc9ac2a58940180180946,825510b7477ebf480bcce9440479de87eed9eda12b9197cfdd88f07e6a4b71bb
"0","0","0","0","1","0","2","0","0","0","2","0","20390001","0","0","0","0","203900","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20390101","0","0","0","0","203901","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20390201","0","0","0","0","203902","0","0","0","0","0","1"
"0","0","0","0","1001","0","2","0","0","0","2","0","20390301","0","0","0","0","203903","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20390401","0","0","0","0","203904","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20390501","0","0","0","0","203905","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20390601","0","0","0","0","203906","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20390701","0","0","0","0","203907","0","0","0","0","0","1001"
"0","0","0","0","1","0","2","0","0","0","2","0","20400001","0","0","0","0","204000","0","0","0","0","0","1"
"0","0","0","0","1001","0","2","0","0","0","2","0","20410001","0","0","0","0","204100","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20420001","0","0","0","0","204200","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20430001","0","0","0","0","204300","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20430101","0","0","0","0","204301","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20430201","0","0","0","0","204302","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20440001","0","0","0","0","204400","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20440301","0","0","0","0","204403","0","0","0","0","0","1001"
"0","0","0","0","1","0","2","0","0","0","2","0","20450001","0","0","0","0","204500","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20450101","0","0","0","0","204501","0","0","0","0","0","1"
"0","0","0","0","1001","0","2","0","0","0","2","0","20450201","0","0","0","0","204502","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20450301","0","0","0","0","204503","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20460001","0","0","0","0","204600","0","0","0","0","0","1001"
"0","0","0","0","1","0","2","0","0","0","2","0","20470001","0","0","0","0","204700","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20470101","0","0","0","0","204701","0","0","0","0","0","1"
"0","0","0","0","1001","0","2","0","0","0","2","0","20470201","0","0","0","0","204702","0","0","0","0","0","1001"
"0","0","0","0","1","0","2","0","0","0","2","0","20470301","0","0","0","0","204703","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20480001","0","0","0","0","204800","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20480101","0","0","0","0","204801","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20480201","0","0","0","0","204802","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20480301","0","0","0","0","204803","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20490001","0","0","0","0","204900","0","0","0","0","0","1"
"0","0","0","0","1001","0","2","0","0","0","2","0","20500001","0","0","0","0","205000","0","0","0","0","0","1001"
"0","0","0","0","1002","0","2","0","0","0","2","0","20500101","0","0","0","0","205001","0","0","0","0","0","1002"
"0","0","0","0","1001","0","2","0","0","0","2","0","20510001","0","0","0","0","205100","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20510101","0","0","0","0","205101","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20520001","0","0","0","0","205200","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20520101","0","0","0","0","205201","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20530001","0","0","0","0","205300","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20530101","0","0","0","0","205301","0","0","0","0","0","1001"
"0","0","0","0","1","0","2","0","0","0","2","0","20540001","0","0","0","0","205400","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20540101","0","0","0","0","205401","0","0","0","0","0","1"
"0","0","0","0","1001","0","2","0","0","0","2","0","20540201","0","0","0","0","205402","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20550001","0","0","0","0","205500","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20550101","0","0","0","0","205501","0","0","0","0","0","1001"
"0","0","0","0","1","0","2","0","0","0","2","0","20560001","0","0","0","0","205600","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20560101","0","0","0","0","205601","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20570001","0","0","0","0","205700","0","0","0","0","0","1"
"0","0","0","0","1001","0","2","0","0","0","2","0","20570101","0","0","0","0","205701","0","0","0","0","0","1001"
"0","0","0","0","1","0","3","0","0","0","2","0","20580001","0","0","0","0","205800","1001","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","20580101","0","0","0","0","205801","1001","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","20580201","0","0","0","0","205802","1001","0","0","0","0","1"
"0","0","0","0","1001","0","3","0","0","0","2","0","20580301","0","0","0","0","205803","1","0","0","0","0","1"
"0","0","0","0","1001","0","3","0","0","0","2","0","20580401","0","0","0","0","205804","1","0","0","0","0","1"
"0","0","0","0","1001","0","3","0","0","0","2","0","20580501","0","0","0","0","205805","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","20580601","0","0","0","0","205806","1001","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","20580701","0","0","0","0","205807","1001","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","20580801","0","0","0","0","205808","1001","0","0","0","0","1"
"0","0","0","0","1001","0","3","0","0","0","2","0","20580901","0","0","0","0","205809","1","0","0","0","0","1"
"0","0","0","0","1001","0","3","0","0","0","2","0","20581001","0","0","0","0","205810","1","0","0","0","0","1"
"0","0","0","0","1001","0","3","0","0","0","2","0","20581101","0","0","0","0","205811","1","0","0","0","0","1"
"0","0","0","0","1001","0","2","0","0","0","2","0","20590001","0","0","0","0","205900","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20600001","0","0","0","0","206000","0","0","0","0","0","1"
"0","0","0","0","1001","0","2","0","0","0","2","0","20610001","0","0","0","0","206100","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20620001","0","0","0","0","206200","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","1","0","20620101","0","0","0","0","206201","0","0","0","0","0","1"
"0","0","0","0","0","0","1","0","0","0","1","0","20630001","0","0","0","0","206300","0","0","0","0","0","1001"
"0","0","0","0","0","0","1","0","0","0","1","0","20630101","0","0","0","0","206301","0","0","0","0","0","1001"
"0","0","0","0","1","0","2","0","0","0","2","0","20640001","0","0","0","0","206400","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20640101","0","0","0","0","206401","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","20650001","0","0","0","0","206500","0","0","0","0","0","1"
"1","0","1001","0","1001","0","7","0","0","0","1","1002","20670001","0","0","0","0","206700","1","1","0","0","0","1002"
"1","0","0","0","1002","0","6","0","0","0","3","1002","20670101","0","0","0","0","206701","1001","1","0","0","0","1001"
"1001","0","1","1001","1001","0","10","1","0","0","4","1","20670201","0","1002","0","0","206702","1","1002","0","0","0","1002"
"0","0","0","0","1002","0","2","0","0","0","2","0","20680001","0","0","0","0","206800","0","0","0","0","0","1002"
"0","0","0","0","1002","0","2","0","0","0","2","0","20680101","0","0","0","0","206801","0","0","0","0","0","1002"
"0","0","0","0","1002","0","2","0","0","0","2","0","20680201","0","0","0","0","206802","0","0","0","0","0","1002"
"0","0","0","0","1001","0","2","0","0","0","2","0","20680301","0","0","0","0","206803","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20680401","0","0","0","0","206804","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20690001","0","0","0","0","206900","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20690101","0","0","0","0","206901","0","0","0","0","0","1001"
"0","0","0","0","1002","0","5","0","0","0","2","1001","20700001","0","0","0","0","207000","1002","1002","0","0","0","1001"
"0","0","0","0","1001","0","5","0","0","0","2","1002","20700101","0","0","0","0","207001","1002","1002","0","0","0","1002"
"0","0","0","0","1","0","3","0","0","0","1","0","20710001","0","0","0","0","207100","1001","0","0","0","0","1"
"0","0","0","0","1001","0","3","0","0","0","1","0","20710101","0","0","0","0","207101","1","1","0","0","0","1"
"0","0","0","0","1001","0","3","0","0","0","1","0","20710201","0","0","0","0","207102","1","1","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20720001","0","0","0","0","207200","1","1","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20720101","0","0","0","0","207201","1","1","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","1","0","20730001","0","0","0","0","207300","1","1","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","1","0","20730101","0","0","0","0","207301","1","1","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","2","0","20750001","0","0","0","0","207500","1001","0","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","2","0","20750101","0","0","0","0","207501","1001","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","2","0","20750201","0","0","0","0","207502","1002","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20760001","0","0","0","0","207600","0","0","0","0","0","1001"
"1","0","1","1","1","0","10","1","0","0","2","1","20770001","0","1","0","0","207700","1","1","0","0","0","1"
"1","0","1","1","1","0","10","1","0","0","2","1","20770101","0","1","0","0","207701","1","1","0","0","0","1"
"1","0","1","1","1","0","10","1","0","0","2","1","20770201","0","1","0","0","207702","1","1","0","0","0","1"
"1","0","1","1","1","0","10","1","0","0","2","1","20770301","0","1","0","0","207703","1","1","0","0","0","1"
"1","0","1","1","1","0","10","1","0","0","2","1","20770401","0","1","0","0","207704","1","1","0","0","0","1"
"1","0","1","1","1","0","10","1","0","0","2","1","20770501","0","1","0","0","207705","1","1","0","0","0","1"
"1","0","1","1","1","0","10","1","0","0","2","1","20770601","0","1","0","0","207706","1","1","0","0","0","1"
"1","0","1","1","1","0","10","1","0","0","2","1","20770701","0","1","0","0","207707","1","1","0","0","0","1"
"1","0","1","1","1","0","10","1","0","0","2","1","20780001","0","1","0","0","207800","1","1","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20790001","0","0","0","0","207900","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20790101","0","0","0","0","207901","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20800001","0","0","0","0","208000","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20800101","0","0","0","0","208001","0","0","0","0","0","1001"
"0","0","0","0","1003","0","2","0","0","0","2","0","20800201","0","0","0","0","208002","0","0","0","0","0","1003"
"0","0","0","0","1004","0","2","0","0","0","2","0","20800301","0","0","0","0","208003","0","0","0","0","0","1004"
"0","0","0","0","1001","0","2","0","0","0","2","0","20800401","0","0","0","0","208004","0","0","0","0","0","1001"
"0","0","0","0","1003","0","2","0","0","0","2","0","20800501","0","0","0","0","208005","0","0","0","0","0","1003"
"0","0","0","0","1004","0","2","0","0","0","2","0","20800601","0","0","0","0","208006","0","0","0","0","0","1004"
"0","0","0","0","1001","0","2","0","0","0","2","0","20800701","0","0","0","0","208007","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20800801","0","0","0","0","208008","0","0","0","0","0","1001"
"0","0","0","0","1003","0","2","0","0","0","2","0","20800901","0","0","0","0","208009","0","0","0","0","0","1003"
"0","0","0","0","1004","0","2","0","0","0","2","0","20801001","0","0","0","0","208010","0","0","0","0","0","1004"
"0","0","0","0","1001","0","2","0","0","0","2","0","20801101","0","0","0","0","208011","0","0","0","0","0","1001"
"0","0","0","0","1003","0","2","0","0","0","2","0","20801201","0","0","0","0","208012","0","0","0","0","0","1003"
"0","0","0","0","1004","0","2","0","0","0","2","0","20801301","0","0","0","0","208013","0","0","0","0","0","1004"
"0","0","0","0","1001","0","2","0","0","0","2","0","20801401","0","0","0","0","208014","0","0","0","0","0","1001"
"0","0","0","0","1003","0","2","0","0","0","2","0","20801501","0","0","0","0","208015","0","0","0","0","0","1003"
"0","0","0","0","1004","0","2","0","0","0","2","0","20801601","0","0","0","0","208016","0","0","0","0","0","1004"
"0","0","0","0","1","0","1","0","0","0","1","0","20810001","0","0","0","0","208100","1","1","0","0","0","1"
"0","0","0","0","1","0","1","0","0","0","1","0","20810101","0","0","0","0","208101","1","1","0","0","0","1"
"0","0","0","0","1","0","1","0","0","0","1","0","20810201","0","0","0","0","208102","1","1","0","0","0","1"
"0","0","0","0","1","0","1","0","0","0","1","0","20810301","0","0","0","0","208103","1","1","0","0","0","1"
"0","0","0","0","1","0","1","0","0","0","1","0","20810401","0","0","0","0","208104","1","1","0","0","0","1"
"0","0","0","0","1","0","1","0","0","0","1","0","20810501","0","0","0","0","208105","1","1","0","0","0","1"
"0","0","0","0","1001","0","4","0","0","0","1","0","20810601","0","0","0","0","208106","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","20810701","0","0","0","0","208107","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","20810801","0","0","0","0","208108","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","20810901","0","0","0","0","208109","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","20811001","0","0","0","0","208110","1001","1001","0","0","0","1001"
"0","0","0","0","1","0","1","0","0","0","1","0","20820001","0","0","0","0","208200","1","1","0","0","0","1"
"0","0","0","0","1","0","1","0","0","0","1","0","20820101","0","0","0","0","208201","1","1","0","0","0","1"
"0","0","0","0","1","0","1","0","0","0","1","0","20820201","0","0","0","0","208202","1","1","0","0","0","1"
"0","0","0","0","1001","0","4","0","0","0","1","0","20820301","0","0","0","0","208203","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","20820401","0","0","0","0","208204","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","20820501","0","0","0","0","208205","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","20820601","0","0","0","0","208206","1001","1001","0","0","0","1001"
"0","0","0","0","1002","0","4","0","0","0","1","0","20830001","0","0","0","0","208300","1002","1002","0","0","0","1001"
"0","0","0","0","1002","0","4","0","0","0","1","0","20830101","0","0","0","0","208301","1002","1002","0","0","0","1001"
"0","0","0","0","1002","0","4","0","0","0","1","0","20830201","0","0","0","0","208302","1002","1002","0","0","0","1001"
"0","0","0","0","1002","0","4","0","0","0","1","0","20830301","0","0","0","0","208303","1002","1002","0","0","0","1001"
"0","0","0","0","1002","0","4","0","0","0","1","0","20830401","0","0","0","0","208303","1002","1002","0","0","0","1001"
"0","0","0","0","1002","0","4","0","0","0","1","0","20830501","0","0","0","0","208305","1002","1002","0","0","0","1001"
"0","0","0","0","1002","0","4","0","0","0","1","0","20830601","0","0","0","0","208306","1002","1002","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","20830701","0","0","0","0","208307","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","20830801","0","0","0","0","208308","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","20830901","0","0","0","0","208309","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","20831001","0","0","0","0","208310","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20840001","0","0","0","0","208400","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20840101","0","0","0","0","208401","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20850001","0","0","0","0","208500","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20850101","0","0","0","0","208501","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20850201","0","0","0","0","208502","0","0","0","0","0","1001"
"0","0","0","0","1003","0","2","0","0","0","2","0","20860001","0","0","0","0","208600","1003","1003","0","0","0","1003"
"0","0","0","0","1003","0","2","0","0","0","2","0","20860101","0","0","0","0","208601","1003","1003","0","0","0","1003"
"0","0","0","0","1002","0","2","0","0","0","2","0","20860201","0","0","0","0","208602","1002","1002","0","0","0","1003"
"0","0","0","0","1005","0","5","0","0","0","2","1004","20860601","0","0","0","0","208606","1004","1005","0","0","0","1004"
"0","0","0","0","1005","0","5","0","0","0","2","1004","20860701","0","0","0","0","208607","1004","1005","0","0","0","1004"
"0","0","0","0","1002","0","4","0","0","0","2","0","20860801","0","0","0","0","208608","1002","1002","0","0","0","1003"
"0","0","0","0","1","0","2","0","0","0","2","0","20870001","0","0","0","0","208700","1","1","0","0","0","1"
"0","0","0","0","1001","0","2","0","0","0","2","0","20880001","0","0","0","0","208800","0","0","0","0","0","1001"
"0","0","0","0","1002","0","2","0","0","0","2","0","20890001","0","0","0","0","208900","1001","1","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20890101","0","0","0","0","208901","1001","1","0","0","0","1001"
"0","0","0","0","1002","0","2","0","0","0","2","0","20890201","0","0","0","0","208902","1001","1","0","0","0","1001"
"0","0","0","0","1003","0","2","0","0","0","2","0","20900001","0","0","0","0","209000","0","0","0","0","0","1003"
"0","0","0","0","1002","0","2","0","0","0","2","0","20900101","0","0","0","0","209001","0","0","0","0","0","1001"
"0","0","0","0","1002","0","2","0","0","0","2","0","20900301","0","0","0","0","209003","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20910001","0","0","0","0","209100","0","0","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","2","0","20920001","0","0","0","0","209200","1002","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","2","0","20920101","0","0","0","0","209201","1002","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","2","0","20920201","0","0","0","0","209202","1002","0","0","0","0","1002"
"0","0","0","0","1001","0","2","0","0","0","2","0","20930001","0","0","0","0","209300","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20930101","0","0","0","0","209301","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20930201","0","0","0","0","209302","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20930301","0","0","0","0","209303","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","20930401","0","0","0","0","209304","0","0","0","0","0","1001"
"1","0","0","0","1002","0","6","0","0","0","3","1002","20960101","0","0","0","0","209601","1001","1","0","0","0","1001"
"0","0","0","0","1002","0","2","0","0","0","2","0","20970001","0","0","0","0","209700","0","0","0","0","0","1002"
"0","0","0","0","1002","0","2","0","0","0","2","0","20970101","0","0","0","0","209701","0","0","0","0","0","1002"
"0","0","0","0","1002","0","2","0","0","0","2","0","20970201","0","0","0","0","209702","0","0","0","0","0","1002"
"0","0","0","0","1002","0","2","0","0","0","2","0","20970301","0","0","0","0","209703","0","0","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","20980001","0","0","0","0","209800","1","1","0","0","0","1002"
"0","0","0","0","1001","0","2","0","0","0","1","0","20990001","0","0","0","0","209900","0","0","0","0","0","1"
"0","0","0","0","1002","0","3","0","0","0","1","0","21000001","0","0","0","0","210000","1","0","0","0","0","1"
"0","0","0","0","1","0","4","0","0","0","1","0","21000101","0","0","0","0","210001","1","1","0","0","0","1002"
"0","0","0","0","1","0","4","0","0","0","1","0","21000201","0","0","0","0","210002","1","1","0","0","0","1002"
"0","0","0","0","1002","0","5","0","0","0","2","1","21000301","0","0","0","0","210003","1","1002","0","0","0","1"
"0","0","0","0","1002","0","5","0","0","0","2","1","21000401","0","0","0","0","210004","1","1002","0","0","0","1002"
"0","0","0","0","1","0","3","0","0","0","1","0","21000501","0","0","0","0","210005","1","0","0","0","0","1002"
"0","0","0","0","1","0","2","0","0","0","2","0","21010001","0","0","0","0","210100","1","1","0","0","0","1"
"1001","0","1","0","1004","0","8","0","0","0","3","1","21020001","0","1","0","0","210200","1001","1","0","0","0","1003"
"0","0","0","0","1001","0","3","0","0","0","2","0","21030001","0","0","0","0","210300","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21030101","0","0","0","0","210301","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","21040001","0","0","0","0","210400","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","21040101","0","0","0","0","210401","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","21040201","0","0","0","0","210402","0","0","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","21050001","0","0","0","0","210500","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","21050101","0","0","0","0","210501","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","21050201","0","0","0","0","210502","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","21051001","0","0","0","0","210510","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","21051101","0","0","0","0","210511","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","21051201","0","0","0","0","210512","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","21051301","0","0","0","0","210513","1001","1001","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","1","0","21051401","0","0","0","0","210514","1001","1001","0","0","0","1001"
"0","0","0","0","1002","0","2","0","0","0","2","0","21060001","0","0","0","0","210600","0","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21070001","0","0","0","0","210700","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21070101","0","0","0","0","210701","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21080001","0","0","0","0","210800","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21080101","0","0","0","0","210801","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21080201","0","0","0","0","210802","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21080301","0","0","0","0","210803","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21080401","0","0","0","0","210804","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21080501","0","0","0","0","210805","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","3","0","21090001","0","0","0","0","210900","1004","1004","0","0","0","1004"
"0","0","0","0","1001","0","4","0","0","0","3","0","21090101","0","0","0","0","210901","1004","1004","0","0","0","1004"
"1002","0","1","0","1002","0","8","0","0","0","3","1","21100101","0","1001","0","0","211001","1","1002","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","21110101","0","0","0","0","211101","1","1","0","0","0","1002"
"0","0","0","0","1001","0","3","0","0","0","2","0","21120001","0","0","0","0","211200","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21120101","0","0","0","0","211201","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21120201","0","0","0","0","211202","1001","0","0","0","0","1001"
"0","0","0","0","1","0","3","0","0","0","2","0","21130001","0","0","0","0","211300","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21130101","0","0","0","0","211301","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21130201","0","0","0","0","211302","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21130301","0","0","0","0","211303","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21130401","0","0","0","0","211304","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21130501","0","0","0","0","211305","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21130601","0","0","0","0","211306","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21130701","0","0","0","0","211307","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21130801","0","0","0","0","211308","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21130901","0","0","0","0","211309","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21140001","0","0","0","0","211400","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21150001","0","0","0","0","211500","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21150101","0","0","0","0","211501","1","0","0","0","0","1"
"0","0","0","0","1001","0","4","0","0","0","3","0","21160001","0","0","0","0","211600","1004","1004","0","0","0","1004"
"0","0","0","0","1","0","4","0","0","0","3","0","21170001","0","0","0","0","211700","1001","1001","0","0","0","1001"
