6e3b4ba392da270e9b9735e01539b35189c2afb9a61a48a3658d55d5b3551b85,2b433a7b235e109238f95769fe8b4df7817aa64f2f20b060959645902ebca684,e94af4a0f11d872c92279ffaf4cd41ca80d8b51ce5475a5e4a8ae01b32ff17c9,d32e18a154cbdf1aa29463b81219e7de2df78fd29e631cf0b739dc7494f897d7,851f152d072894f845b0c75a1033f23263a7dc249ee6e83b2e4cc65e697bf071,a1bc5752d1a79da0047c672a57b09937eba69a9f8965c965cbd3db8266d5c878,49ba6a234370b1ff5c0440286a321d2d241c997f4d44a7d01b6bffd6ecebcc2b,1f394562fc6b8bbb31675966794cd99ca69d861956b41f5ad9aaba39653bd987,f1fd4a8c828edf37ae4f998bd5cf546f3cfc281d708ff57ae9b30e86e7718df0,9bb0288d4882ff96d9023a2a17563bfacd72d78be41fd5215c65e29d44388d40,41508c671a791c47f0a5cc5da52f7e24e4512fcf0279b6ab18b21bc9aeb0aa5c,05f7a76b1248aa345516a6c35e11fafa79724f578f4d286e333053ca25763ad5,7bcd334de6353cb2856a31765007484743d4e028968c989fea744b731da43003
"0","0","0","10020536","0","0","7","20","10020538","10003","10020537","0","2"
"0","0","0","10020537","0","0","14","19","10020539","2","10020538","0","2"
"0","0","0","10020538","0","0","4","18","10020540","0","10020539","0","2"
"0","0","0","10020539","0","0","7","17","10020542","10002","10020540","0","2"
"0","0","0","10020542","0","0","7","15","10020543","10002","10020541","0","2"
"0","0","0","10020540","0","0","14","16","10020541","5","10020542","0","2"
"0","0","0","10020541","0","0","3","14","10020544","2","10020543","0","2"
"0","0","0","10020543","0","0","5","13","10020062","0","10020544","0","2"
"0","0","0","10020294","0","0","2","59","10020546","2","10020545","0","2"
"0","0","0","10020545","0","0","2","58","10020547","3","10020546","0","2"
"0","0","0","10020546","0","0","2","57","10020420","1","10020547","0","2"
"0","0","0","10020237","0","0","14","36","10020550","5","10020549","0","2"
"0","0","0","10020549","0","0","2","35","10020551","2","10020550","0","2"
"0","0","0","10020550","0","0","14","34","10020552","3","10020551","0","2"
"0","0","0","10020551","0","0","2","33","10020553","2","10020552","0","2"
"0","0","0","10020552","0","0","2","32","10020554","3","10020553","0","2"
"0","0","0","10020553","0","0","2","31","10020555","2","10020554","0","2"
"0","0","0","10020554","0","0","14","30","10020255","3","10020555","0","2"
"0","0","0","10020480","0","0","14","21","10020557","5","10020556","0","2"
"0","0","0","10020556","0","0","4","20","10020558","0","10020557","0","2"
"0","0","0","10020557","0","0","3","19","10020560","3","10020558","0","2"
"0","0","0","10020480","0","0","7","19","10020560","10001","10020559","0","2"
"0","0","0","10020558","10020559","0","6","18","10020167","0","10020560","0","2"
"0","0","0","10020128","0","0","14","38","10020562","2","10020561","0","2"
"0","0","0","10020561","0","0","3","37","10020563","3","10020562","0","2"
"0","0","0","10020562","0","0","4","36","10020565","0","10020563","0","2"
"0","0","0","10020573","0","0","2","35","10020146","1","10020564","0","2"
"0","0","0","10020563","0","0","14","35","10020566","4","10020565","0","2"
"0","0","0","10020565","0","0","14","34","10020143","4","10020566","0","2"
"0","0","0","10020128","0","0","7","38","10020574","10002","10020567","0","2"
"0","0","0","10020574","0","0","14","36","10020570","6","10020569","0","2"
"0","0","0","10020569","0","0","5","35","10020571","0","10020570","0","2"
"0","0","0","10020570","0","0","7","34","10020143","10003","10020571","0","2"
"0","0","0","10020128","0","0","2","36","10020564","1","10020573","0","2"
"0","0","0","10020567","0","0","7","37","10020569","10003","10020574","0","2"
"0","0","0","10020515","0","0","14","10","10020577","2","10020576","0","2"
"0","0","0","10020576","0","0","4","9","10020579","0","10020577","0","2"
"0","0","0","10020577","0","0","7","8","10020582","10003","10020579","0","2"
"0","0","0","10020584","0","0","14","8","10020581","5","10020580","0","2"
"0","0","0","10020580","0","0","7","7","10020404","10003","10020581","0","2"
"0","0","0","10020579","0","0","14","7","10020404","4","10020582","0","2"
"0","0","0","10020515","0","0","4","10","10020584","0","10020583","0","2"
"0","0","0","10020583","0","0","2","9","10020580","2","10020584","0","2"
"0","0","0","10020586","0","0","14","36","10020522","1","10020585","0","2"
"0","0","0","10020031","0","0","7","37","10020585","10002","10020586","0","2"
"0","0","0","10020020","0","0","3","50","10020018","2","10020587","0","2"
"0","0","0","10020009","0","0","3","54","10020012","3","10020588","0","2"
"0","0","0","10020009","0","0","2","54","10020013","3","10020589","0","2"
"0","0","0","10020016","0","0","2","50","10020018","2","10020590","0","2"
"0","0","0","10020007","0","0","4","56","10020009","0","10020592","0","2"
"0","0","0","0","0","0","1","63","10030002","0","10030001","0","3"
"0","0","0","10030001","10030369","0","7","62","10030003","10001","10030002","0","3"
"0","0","0","10030002","0","0","2","61","10030004","1","10030003","0","3"
"0","0","0","10030003","0","0","4","60","10030012","0","10030004","0","3"
"0","0","0","10030004","0","0","12","59","10030013","0","10030012","0","3"
"0","0","0","10030012","0","0","5","58","10030014","0","10030013","0","3"
"0","0","0","10030013","0","0","2","57","10030015","1","10030014","0","3"
"0","0","0","10030014","0","0","4","56","10030018","0","10030015","0","3"
"0","0","0","10030015","0","0","11","55","10030019","10001","10030018","0","3"
"0","0","0","10030018","0","10030023","6","54","10030020","0","10030019","0","3"
"0","0","0","10030019","0","0","2","53","10030022","2","10030020","0","3"
"0","0","0","10030022","0","0","2","51","10030380","2","10030021","0","3"
"0","0","0","10030020","0","0","12","52","10030021","0","10030022","0","3"
"0","0","0","10030019","0","0","3","53","10030025","1","10030023","0","3"
"0","0","0","10030025","0","0","3","51","10030380","2","10030024","0","3"
"0","0","0","10030023","0","0","4","52","10030024","0","10030025","0","3"
"0","0","0","10030380","0","0","7","49","10030028","10001","10030027","0","3"
"0","0","0","10030027","0","0","2","48","10030029","2","10030028","0","3"
"0","0","0","10030028","0","0","12","47","10030030","0","10030029","0","3"
"0","0","0","10030029","0","0","14","46","10030031","3","10030030","0","3"
"0","0","0","10030030","0","0","11","45","10030032","10001","10030031","0","3"
"0","0","0","10030031","0","0","4","44","10030033","0","10030032","0","3"
"0","0","0","10030032","0","10030035","2","43","10030034","1","10030033","0","3"
"0","0","0","10030033","0","0","12","42","10030037","0","10030034","0","3"
"0","0","0","10030033","0","0","7","42","10030036","10002","10030035","0","3"
"0","0","0","10030035","0","0","3","41","10030039","3","10030036","0","3"
"0","0","0","10030034","0","0","14","41","10030038","2","10030037","0","3"
"0","0","0","10030037","0","0","6","40","10030040","0","10030038","0","3"
"0","0","0","10030036","0","0","4","40","10030041","0","10030039","0","3"
"0","0","0","10030038","0","0","7","39","10030043","10002","10030040","0","3"
"0","0","0","10030039","0","0","2","39","10030042","3","10030041","0","3"
"0","0","0","10030041","0","0","7","38","10030045","10003","10030042","0","3"
"0","0","0","10030040","0","0","14","38","10030044","2","10030043","0","3"
"0","0","0","10030043","0","0","11","37","10030047","10001","10030044","0","3"
"0","0","0","10030042","0","0","3","37","10030046","2","10030045","0","3"
"0","0","0","10030045","0","0","2","36","10030048","3","10030046","0","3"
"0","0","0","10030044","0","0","7","36","10030048","10001","10030047","0","3"
"0","0","0","10030046","10030047","0","14","35","10030049","3","10030048","0","3"
"0","0","0","10030048","0","0","7","34","10030050","10001","10030049","0","3"
"0","0","0","10030049","0","0","12","33","10030051","0","10030050","0","3"
"0","0","0","10030050","0","0","4","32","10030052","0","10030051","0","3"
"0","0","0","10030051","0","0","6","31","10030053","0","10030052","0","3"
"0","0","0","10030052","0","0","14","30","10030054","2","10030053","0","3"
"0","0","0","10030053","0","0","2","29","10030055","1","10030054","0","3"
"0","0","0","10030054","0","0","11","28","10030056","10001","10030055","0","3"
"0","0","0","10030055","0","0","3","27","10030057","1","10030056","0","3"
"0","0","0","10030056","0","0","5","26","10030058","0","10030057","0","3"
"0","0","0","10030057","0","0","4","25","10030059","0","10030058","0","3"
"0","0","0","10030058","0","10030064","2","24","10030060","1","10030059","10030068","3"
"0","0","0","10030059","0","0","7","23","10030061","10001","10030060","0","3"
"0","0","0","10030060","0","0","3","22","10030062","1","10030061","0","3"
"10030069","0","0","10030061","10030067","0","2","21","10030063","1","10030062","0","3"
"0","0","0","10030062","0","0","6","20","10030072","0","10030063","0","3"
"0","0","0","10030059","0","0","14","25","10030065","4","10030064","0","3"
"0","0","0","10030064","0","0","2","24","10030066","3","10030065","0","3"
"0","0","0","10030065","0","0","3","23","10030067","3","10030066","0","3"
"0","0","0","10030066","0","0","14","22","10030062","4","10030067","0","3"
"0","0","0","10030059","0","0","7","25","10030070","10003","10030068","0","3"
"0","0","0","10030071","0","0","7","22","10030062","10003","10030069","0","3"
"0","0","0","10030068","0","0","6","24","10030071","0","10030070","0","3"
"0","0","0","10030070","0","0","14","23","10030069","6","10030071","0","3"
"0","0","0","10030063","0","0","7","19","10030073","10001","10030072","0","3"
"0","0","0","10030072","0","0","2","18","10030379","2","10030073","0","3"
"0","0","0","10030377","0","0","4","6","10030086","0","10030085","0","3"
"0","0","0","10030085","0","0","7","5","10030087","10001","10030086","0","3"
"0","0","0","10030086","0","0","14","4","10030088","3","10030087","0","3"
"0","0","0","10030087","0","0","2","3","10030089","1","10030088","0","3"
"0","0","0","10030088","0","0","7","2","10030090","10002","10030089","0","3"
"0","0","0","10030089","0","0","2","1","10030091","1","10030090","0","3"
"0","0","0","10030090","0","0","13","0","10030092","0","10030091","0","3"
"0","0","0","10030091","0","0","4","66","10030093","0","10030092","0","3"
"0","0","0","10030092","0","0","3","65","10030094","2","10030093","0","3"
"0","0","0","10030093","0","0","2","64","10030095","2","10030094","0","3"
"0","0","0","10030094","0","10030097","6","63","10030096","0","10030095","0","3"
"0","0","0","10030095","0","0","4","62","10030099","0","10030096","0","3"
"0","0","0","10030095","0","0","2","62","10030098","3","10030097","0","3"
"0","0","0","10030097","0","0","6","61","10030101","0","10030098","0","3"
"0","0","0","10030096","0","0","3","61","10030100","2","10030099","0","3"
"0","0","0","10030099","0","0","7","60","10030102","10003","10030100","0","3"
"0","0","0","10030098","0","0","5","60","10030102","0","10030101","0","3"
"0","0","0","10030100","10030101","0","11","59","10030103","10001","10030102","0","3"
"0","0","0","10030102","0","0","4","58","10030104","0","10030103","0","3"
"0","0","0","10030103","0","0","7","57","10030105","10001","10030104","0","3"
"0","0","0","10030104","0","0","14","56","10030106","3","10030105","0","3"
"0","0","0","10030105","0","0","3","55","10030107","1","10030106","0","3"
"0","0","0","10030106","0","0","7","54","10030108","10001","10030107","0","3"
"0","0","0","10030107","0","0","12","53","10030110","0","10030108","0","3"
"0","0","0","10030108","0","0","6","52","10030156","0","10030110","0","3"
"0","0","0","10030156","0","0","7","50","10030113","10001","10030112","0","3"
"0","0","0","10030112","0","0","2","49","10030114","1","10030113","0","3"
"0","0","0","10030113","0","0","11","48","10030381","10001","10030114","0","3"
"0","0","0","10030381","0","0","14","46","10030117","3","10030116","0","3"
"0","0","0","10030116","0","0","2","45","10030118","1","10030117","0","3"
"0","0","0","10030117","0","0","4","44","10030119","0","10030118","0","3"
"0","0","0","10030118","0","10030121","6","43","10030120","0","10030119","0","3"
"0","0","0","10030119","0","0","3","42","10030123","3","10030120","0","3"
"0","0","0","10030119","0","0","2","42","10030122","1","10030121","0","3"
"0","0","0","10030121","0","0","7","41","10030125","10003","10030122","0","3"
"0","0","0","10030120","0","0","2","41","10030124","3","10030123","0","3"
"0","0","0","10030123","0","0","2","40","10030126","2","10030124","0","3"
"0","0","0","10030122","0","0","14","40","10030127","5","10030125","0","3"
"0","0","0","10030124","0","0","3","39","10030129","3","10030126","0","3"
"0","0","0","10030125","0","0","6","39","10030128","0","10030127","0","3"
"0","0","0","10030127","0","0","7","38","10030130","10002","10030128","0","3"
"0","0","0","10030126","0","0","14","38","10030131","4","10030129","0","3"
"0","0","0","10030128","0","0","7","37","10030133","10003","10030130","0","3"
"0","0","0","10030129","0","0","7","37","10030132","10001","10030131","0","3"
"0","0","0","10030131","0","0","2","36","10030134","3","10030132","0","3"
"0","0","0","10030130","0","0","5","36","10030134","0","10030133","0","3"
"0","0","0","10030132","10030133","0","4","35","10030135","0","10030134","0","3"
"0","0","0","10030134","0","0","3","34","10030136","2","10030135","0","3"
"0","0","0","10030135","0","0","2","33","10030137","1","10030136","0","3"
"0","0","0","10030136","0","0","12","32","10030138","0","10030137","0","3"
"0","0","0","10030137","0","0","3","31","10030139","1","10030138","0","3"
"0","0","0","10030138","0","0","2","30","10030140","2","10030139","0","3"
"0","0","0","10030139","0","0","7","29","10030141","10001","10030140","0","3"
"0","0","0","10030140","0","0","12","28","10030142","0","10030141","0","3"
"0","0","0","10030141","0","0","2","27","10030143","1","10030142","0","3"
"0","0","0","10030142","0","0","6","26","10030144","0","10030143","0","3"
"0","0","0","10030143","0","0","4","25","10030145","0","10030144","0","3"
"0","0","0","10030144","0","0","2","24","10030146","1","10030145","0","3"
"0","0","0","10030145","0","0","14","23","10030147","3","10030146","0","3"
"0","0","0","10030146","0","0","7","22","10030148","10001","10030147","0","3"
"0","0","0","10030147","0","0","2","21","10030149","1","10030148","0","3"
"0","0","0","10030148","0","0","11","20","10030150","10001","10030149","0","3"
"0","0","0","10030149","0","0","7","19","10030399","10002","10030150","0","3"
"0","0","0","10030398","0","0","2","16","10030157","2","10030153","0","3"
"0","0","0","10030157","0","0","7","14","10030158","10001","10030155","0","3"
"0","0","0","10030110","0","0","4","51","10030112","0","10030156","0","3"
"0","0","0","10030153","0","0","3","15","10030155","1","10030157","0","3"
"0","0","0","10030155","0","0","4","13","10030159","0","10030158","0","3"
"0","0","0","10030158","0","0","14","12","10030160","5","10030159","0","3"
"0","0","0","10030159","0","0","11","11","10030161","10001","10030160","0","3"
"0","0","0","10030160","0","0","6","10","10030162","0","10030161","0","3"
"0","0","0","10030161","0","0","12","9","10030163","0","10030162","0","3"
"0","0","0","10030162","0","0","7","8","10030164","10002","10030163","0","3"
"0","0","0","10030163","0","0","2","7","10030165","2","10030164","0","3"
"0","0","0","10030164","0","10030166","4","6","10030167","0","10030165","0","3"
"0","0","0","10030165","0","0","7","9","10030169","10003","10030166","0","3"
"0","0","0","10030165","0","0","2","5","10030168","1","10030167","0","3"
"0","0","0","10030167","10030172","0","11","4","10030173","10001","10030168","0","3"
"0","0","0","10030166","0","0","2","8","10030170","3","10030169","0","3"
"0","0","0","10030169","0","0","14","7","10030171","6","10030170","0","3"
"0","0","0","10030170","0","0","6","6","10030172","0","10030171","0","3"
"0","0","0","10030171","0","0","3","5","10030168","3","10030172","0","3"
"0","0","0","10030168","0","0","3","3","10030174","2","10030173","0","3"
"0","0","0","10030173","0","0","7","2","10030175","10002","10030174","0","3"
"0","0","0","10030174","0","0","7","1","10030176","10003","10030175","0","3"
"0","0","0","10030175","0","0","13","0","10030177","0","10030176","0","3"
"0","0","0","10030176","0","0","6","68","10030178","0","10030177","0","3"
"0","0","0","10030177","0","0","12","67","10030179","0","10030178","0","3"
"0","0","0","10030178","0","0","2","66","10030180","1","10030179","0","3"
"0","0","0","10030179","0","0","7","65","10030181","10001","10030180","0","3"
"0","0","0","10030180","0","0","3","64","10030182","1","10030181","0","3"
"0","0","0","10030181","0","0","4","63","10030183","0","10030182","0","3"
"0","0","0","10030182","0","0","2","62","10030184","1","10030183","0","3"
"0","0","0","10030183","0","0","11","61","10030185","10001","10030184","0","3"
"0","0","0","10030184","0","0","6","60","10030186","0","10030185","0","3"
"0","0","0","10030185","0","0","2","59","10030188","1","10030186","0","3"
"0","0","0","10030188","0","0","2","57","10030189","1","10030187","0","3"
"0","0","0","10030186","0","0","3","58","10030187","2","10030188","0","3"
"0","0","0","10030187","0","10030191","7","56","10030190","10001","10030189","0","3"
"0","0","0","10030189","0","0","4","55","10030193","0","10030190","0","3"
"0","0","0","10030189","0","0","14","55","10030192","2","10030191","0","3"
"0","0","0","10030191","0","0","2","54","10030195","3","10030192","0","3"
"0","0","0","10030190","0","0","14","54","10030194","1","10030193","0","3"
"0","0","0","10030193","0","0","4","53","10030196","0","10030194","0","3"
"0","0","0","10030192","0","0","3","53","10030196","3","10030195","0","3"
"0","0","0","10030194","10030195","0","5","52","10030197","0","10030196","0","3"
"0","0","0","10030196","0","0","6","51","10030198","0","10030197","0","3"
"0","0","0","10030197","0","0","3","50","10030199","1","10030198","0","3"
"0","0","0","10030198","0","0","4","49","10030200","0","10030199","0","3"
"0","0","0","10030199","0","0","2","48","10030201","1","10030200","0","3"
"0","0","0","10030200","0","0","11","47","10030202","10001","10030201","0","3"
"0","0","0","10030201","0","10030204","7","46","10030203","10001","10030202","0","3"
"0","0","0","10030202","0","0","14","45","10030206","2","10030203","0","3"
"0","0","0","10030202","0","0","12","45","10030205","0","10030204","0","3"
"0","0","0","10030204","0","0","14","44","10030208","4","10030205","0","3"
"0","0","0","10030203","0","0","7","44","10030207","10003","10030206","0","3"
"0","0","0","10030206","0","0","4","43","10030209","0","10030207","0","3"
"0","0","0","10030205","0","0","2","43","10030209","1","10030208","0","3"
"0","0","0","10030207","10030208","0","6","42","10030210","0","10030209","0","3"
"0","0","0","10030209","0","0","12","41","10030211","0","10030210","0","3"
"0","0","0","10030210","0","0","3","40","10030212","2","10030211","0","3"
"0","0","0","10030211","0","0","4","39","10030213","0","10030212","0","3"
"0","0","0","10030212","0","0","2","38","10030214","2","10030213","0","3"
"0","0","0","10030213","0","10030215","2","37","10030216","1","10030214","0","3"
"0","0","0","10030214","0","0","14","40","10030217","5","10030215","0","3"
"0","0","0","10030214","0","0","12","36","10030225","0","10030216","0","3"
"0","0","0","10030215","0","0","2","39","10030218","3","10030217","0","3"
"0","0","0","10030217","0","0","2","38","10030219","2","10030218","0","3"
"0","0","0","10030218","0","0","2","37","10030220","2","10030219","0","3"
"0","0","0","10030219","0","0","14","36","10030221","3","10030220","0","3"
"0","0","0","10030220","0","0","2","35","10030222","2","10030221","0","3"
"0","0","0","10030221","0","0","2","34","10030223","2","10030222","0","3"
"0","0","0","10030222","0","0","2","33","10030224","3","10030223","0","3"
"0","0","0","10030223","0","0","14","32","10030229","3","10030224","0","3"
"0","0","0","10030216","0","0","11","35","10030226","10001","10030225","0","3"
"0","0","0","10030225","0","0","14","34","10030227","3","10030226","0","3"
"0","0","0","10030226","0","0","3","33","10030228","1","10030227","0","3"
"0","0","0","10030227","0","0","6","32","10030229","0","10030228","0","3"
"0","0","0","10030224","10030228","0","7","31","10030230","10001","10030229","0","3"
"0","0","0","10030229","0","0","5","30","10030231","0","10030230","0","3"
"0","0","0","10030230","0","0","2","29","10030232","1","10030231","0","3"
"0","0","0","10030231","0","0","3","28","10030382","1","10030232","0","3"
"0","0","0","10030382","0","0","2","26","10030235","1","10030234","0","3"
"0","0","0","10030234","0","0","14","25","10030236","5","10030235","0","3"
"0","0","0","10030235","0","0","7","24","10030238","10001","10030236","0","3"
"0","0","0","10030236","0","0","2","23","10030239","2","10030238","0","3"
"0","0","0","10030238","0","0","4","22","10030240","0","10030239","0","3"
"0","0","0","10030239","0","0","7","21","10030241","10002","10030240","0","3"
"0","0","0","10030240","0","0","2","20","10030242","1","10030241","0","3"
"0","0","0","10030241","0","0","3","19","10030387","3","10030242","0","3"
"0","0","0","10030387","0","0","14","17","10030245","3","10030244","0","3"
"0","0","0","10030244","0","0","2","16","10030246","1","10030245","0","3"
"0","0","0","10030245","0","0","7","15","10030247","10001","10030246","0","3"
"0","0","0","10030246","0","0","6","14","10030401","0","10030247","0","3"
"0","0","0","10030252","0","0","11","10","10030253","10001","10030251","0","3"
"0","0","0","10030400","0","0","7","11","10030251","10002","10030252","0","3"
"0","0","0","10030251","0","0","2","9","10030254","1","10030253","0","3"
"0","0","0","10030253","0","10030256","2","8","10030255","1","10030254","0","3"
"0","0","0","10030254","0","0","3","7","10030257","3","10030255","0","3"
"0","0","0","10030254","0","0","14","7","10030258","5","10030256","0","3"
"0","0","0","10030255","0","0","14","6","10030259","4","10030257","0","3"
"0","0","0","10030256","0","0","4","6","10030259","0","10030258","0","3"
"0","0","0","10030257","10030258","0","6","5","10030260","0","10030259","0","3"
"0","0","0","10030259","0","0","2","4","10030261","1","10030260","0","3"
"0","0","0","10030260","0","0","4","3","10030262","0","10030261","0","3"
"0","0","0","10030261","0","0","12","2","10030263","0","10030262","0","3"
"0","0","0","10030262","0","0","7","1","10030264","10003","10030263","0","3"
"0","0","0","10030263","0","0","13","0","10030265","0","10030264","0","3"
"0","0","0","10030264","0","0","11","66","10030266","10001","10030265","0","3"
"0","0","0","10030265","0","0","7","65","10030267","10001","10030266","0","3"
"0","0","0","10030266","0","0","3","64","10030268","1","10030267","0","3"
"0","0","0","10030267","0","0","4","63","10030269","0","10030268","0","3"
"0","0","0","10030268","0","0","2","62","10030270","1","10030269","0","3"
"0","0","0","10030269","0","0","7","61","10030271","10001","10030270","0","3"
"0","0","0","10030270","0","0","5","60","10030272","0","10030271","0","3"
"0","0","0","10030271","0","0","2","59","10030273","1","10030272","0","3"
"0","0","0","10030272","0","0","12","58","10030274","0","10030273","0","3"
"0","0","0","10030273","0","0","4","57","10030275","0","10030274","0","3"
"0","0","0","10030274","0","0","2","56","10030276","1","10030275","0","3"
"0","0","0","10030275","0","0","6","55","10030277","0","10030276","0","3"
"0","0","0","10030276","0","10030284","11","54","10030278","10001","10030277","0","3"
"0","0","0","10030277","0","0","7","53","10030279","10001","10030278","0","3"
"0","0","0","10030278","0","0","7","52","10030280","10002","10030279","0","3"
"0","0","0","10030279","0","0","7","51","10030281","10003","10030280","0","3"
"0","0","0","10030280","0","0","7","50","10030282","10002","10030281","0","3"
"0","0","0","10030281","0","0","7","49","10030283","10001","10030282","0","3"
"0","0","0","10030282","10030285","0","4","48","10030289","0","10030283","0","3"
"0","0","0","10030277","0","0","14","53","10030287","2","10030284","0","3"
"0","0","0","10030286","0","0","14","49","10030283","3","10030285","0","3"
"0","0","0","10030288","0","0","3","50","10030285","3","10030286","0","3"
"0","0","0","10030284","0","0","3","52","10030288","2","10030287","0","3"
"0","0","0","10030287","0","0","2","51","10030286","3","10030288","0","3"
"0","0","0","10030283","0","0","6","47","10030290","0","10030289","0","3"
"0","0","0","10030289","0","0","3","46","10030292","1","10030290","0","3"
"0","0","0","10030292","0","0","2","44","10030293","1","10030291","0","3"
"0","0","0","10030290","0","0","14","45","10030291","3","10030292","0","3"
"0","0","0","10030291","0","0","4","43","10030294","0","10030293","0","3"
"0","0","0","10030293","0","0","7","42","10030295","10001","10030294","0","3"
"0","0","0","10030294","0","0","2","41","10030296","2","10030295","0","3"
"0","0","0","10030295","0","0","11","40","10030297","10001","10030296","0","3"
"0","0","0","10030296","0","0","14","39","10030298","2","10030297","0","3"
"0","0","0","10030297","0","0","5","38","10030299","0","10030298","0","3"
"0","0","0","10030298","0","10030301","4","37","10030300","0","10030299","0","3"
"0","0","0","10030299","0","0","3","36","10030303","1","10030300","0","3"
"0","0","0","10030299","0","0","7","36","10030302","10001","10030301","0","3"
"0","0","0","10030301","0","0","14","35","10030305","2","10030302","0","3"
"0","0","0","10030300","0","0","6","35","10030304","0","10030303","0","3"
"0","0","0","10030303","0","0","2","34","10030306","3","10030304","0","3"
"0","0","0","10030302","0","0","4","34","10030308","0","10030305","0","3"
"0","0","0","10030304","0","0","14","33","10030307","2","10030306","0","3"
"0","0","0","10030306","0","0","2","32","10030310","3","10030307","0","3"
"0","0","0","10030305","0","0","7","33","10030309","10003","10030308","0","3"
"0","0","0","10030308","0","0","7","32","10030310","10002","10030309","0","3"
"0","0","0","10030307","10030309","0","6","31","10030311","0","10030310","0","3"
"0","0","0","10030310","0","0","11","30","10030312","10001","10030311","0","3"
"0","0","0","10030311","0","0","14","29","10030313","4","10030312","0","3"
"0","0","0","10030312","0","0","12","28","10030314","0","10030313","0","3"
"0","0","0","10030313","0","0","7","27","10030315","10001","10030314","0","3"
"0","0","0","10030314","0","0","2","26","10030385","2","10030315","0","3"
"0","0","0","10030385","0","0","6","24","10030391","1","10030317","0","3"
"0","0","0","10030390","0","10030321","2","21","10030324","1","10030320","0","3"
"0","0","0","10030320","0","0","3","22","10030322","3","10030321","0","3"
"0","0","0","10030321","0","0","14","21","10030323","4","10030322","0","3"
"0","0","0","10030322","0","0","7","20","10030325","10003","10030323","0","3"
"0","0","0","10030320","0","0","3","20","10030325","1","10030324","0","3"
"0","0","0","10030323","10030324","0","7","19","10030326","10001","10030325","0","3"
"0","0","0","10030325","0","0","4","18","10030327","0","10030326","0","3"
"0","0","0","10030326","0","0","2","17","10030334","2","10030327","0","3"
"0","0","0","10030327","0","0","6","16","10030335","0","10030334","0","3"
"0","0","0","10030334","0","0","4","15","10030336","0","10030335","0","3"
"0","0","0","10030335","0","0","3","14","10030337","2","10030336","0","3"
"0","0","0","10030336","0","0","2","13","10030338","1","10030337","0","3"
"0","0","0","10030337","0","0","7","12","10030386","10003","10030338","0","3"
"0","0","0","10030386","0","0","2","10","10030341","1","10030340","0","3"
"0","0","0","10030340","0","10030344","3","9","10030357","1","10030341","10030347","3"
"0","0","0","10030341","0","0","14","10","10030345","2","10030344","0","3"
"0","0","0","10030344","0","0","14","9","10030346","4","10030345","0","3"
"0","0","0","10030345","0","0","3","8","10030358","3","10030346","0","3"
"0","0","0","10030341","0","0","7","10","10030348","10003","10030347","0","3"
"0","0","0","10030347","0","0","4","9","10030349","0","10030348","0","3"
"0","0","0","10030348","0","0","14","8","10030358","4","10030349","0","3"
"0","0","0","10030341","0","0","6","8","10030358","0","10030357","0","3"
"10030357","0","0","10030346","10030349","0","2","7","10030359","1","10030358","0","3"
"0","0","0","10030358","0","0","3","6","10030360","2","10030359","0","3"
"0","0","0","10030359","0","0","7","5","10030392","10003","10030360","0","3"
"0","0","0","10030392","0","0","14","3","10030363","3","10030362","0","3"
"0","0","0","10030362","0","0","7","2","10030364","10002","10030363","0","3"
"0","0","0","10030363","0","0","2","1","10030365","1","10030364","0","3"
"0","0","0","10030364","0","0","13","0","10030366","0","10030365","0","3"
"0","0","0","10030365","0","0","4","66","10030367","0","10030366","0","3"
"0","0","0","10030366","0","0","6","65","10030368","0","10030367","0","3"
"0","0","0","10030367","0","0","3","64","10030369","2","10030368","0","3"
"0","0","0","10030368","0","0","2","63","10030002","2","10030369","0","3"
"0","0","0","10030393","0","0","6","14","10030371","0","10030370","0","3"
"0","0","0","10030370","0","0","3","13","10030372","1","10030371","0","3"
"0","0","0","10030371","0","0","7","12","10030373","10002","10030372","0","3"
"0","0","0","10030372","0","0","14","11","10030374","3","10030373","0","3"
"0","0","0","10030373","0","0","2","10","10030375","1","10030374","0","3"
"0","0","0","10030374","0","0","3","9","10030376","2","10030375","0","3"
"0","0","0","10030375","0","0","6","8","10030377","0","10030376","0","3"
"0","0","0","10030376","0","0","2","7","10030085","1","10030377","0","3"
"0","0","0","10030073","0","0","7","17","10030394","10001","10030379","0","3"
"0","0","0","10030021","10030024","0","7","50","10030027","10001","10030380","0","3"
"0","0","0","10030114","0","0","7","47","10030116","10001","10030381","0","3"
"0","0","0","10030232","0","0","7","27","10030234","10001","10030382","0","3"
"0","0","0","10030315","0","0","7","25","10030317","10001","10030385","0","3"
"0","0","0","10030338","0","0","12","11","10030340","0","10030386","0","3"
"0","0","0","10030242","0","0","7","18","10030244","10001","10030387","0","3"
"0","0","0","10030391","0","0","11","22","10030320","10001","10030390","0","3"
"0","0","0","10030317","0","0","14","23","10030390","3","10030391","0","3"
"0","0","0","10030360","0","0","7","4","10030362","10002","10030392","0","3"
"0","0","0","10030394","0","0","4","15","10030370","0","10030393","0","3"
"0","0","0","10030379","0","0","14","16","10030393","3","10030394","0","3"
"0","0","0","10030399","0","0","4","17","10030153","0","10030398","0","3"
"0","0","0","10030150","0","0","14","18","10030398","4","10030399","0","3"
"0","0","0","10030401","0","0","14","12","10030252","3","10030400","0","3"
"0","0","0","10030247","0","0","3","13","10030400","1","10030401","0","3"
