242fd4f3dc2b4034c17b7b61d6ea908273d99b7d890621027fd8f7905c211013,829aa19b8b35e96c9bb44a1a0abc08e5baefc4f3a3308788f67ef7d237ca805c,90b456badb62ded8eebf84b23c07236f78ac604a017b881a986c482b5fd735af,9dd140cae57380148db5948bc375c862fe46733b148878c18220e98e5372e226,ba927205fe88d4f3f116f00156fc44bea268fac95b66b321001387a096300a78,a4c64bac0afe99d7f2dd85f2db1189ca761697ae296aa6825d0ab91d771fb099,344b0f2f72267f252a6a64be9fae61f4dcd963984d677d49e696a903c515b565,eb39ed33dcc50ffed05d21e369f76f88698a92a60fed98802161dd4a6dd149ac,0014db88ec79ff17a7ab9d9c157adf4c27780234e3a1ebfcf759b37307da7f4d,219e6eac95a39ee8e7acd8428f99dd3e2d0f82254f82ea0f460a0f2d7da5fef6,70ebc54788ea4f93902b94e717267173577fc2207718e1e2bd0d088290e92cf1,ec8a1ebff69d2612a67857ac1cd74e9acadb29bf3ee01da96565b5aef01c8286,84b8244250562417094c9a6502d00c91d8c6bfb1f6fbc8116712c92594da0149,c190272f311cb8242f06567cc85a5b6d635b0059825e7f077641e0ca5fcc5cfb
"601","0","20014103","20014","8005","72014016","完成活動冒險1-1（HARD）","2030/12/31 14:59:59","20014201","1","0","72014016","2018/01/01 12:00:00","9003"
"601","0","20014103","20014","8005","72014017","完成活動冒險1-2（HARD）","2030/12/31 14:59:59","20014202","1","0","72014017","2018/01/01 12:00:00","9003"
"601","0","20014103","20014","8005","72014018","完成活動冒險1-3（HARD）","2030/12/31 14:59:59","20014203","1","0","72014018","2018/01/01 12:00:00","9003"
"601","0","20014103","20014","8005","72014019","完成活動冒險1-4（HARD）","2030/12/31 14:59:59","20014204","1","0","72014019","2018/01/01 12:00:00","9003"
"601","0","20014103","20014","8005","72014020","完成活動冒險1-5（HARD）","2030/12/31 14:59:59","20014205","1","0","72014020","2018/01/01 12:00:00","9003"
"601","0","20014104","20014","8006","72014021","打倒 1 隻惡代官（NORMAL限定）","2030/12/31 14:59:59","660014101","1","0","72014021","2018/01/01 12:00:00","9001"
"601","0","20014104","20014","8007","72014022","打倒 1 隻惡代官（HARD限定）","2030/12/31 14:59:59","660014201","1","0","72014022","2018/01/01 12:00:00","9001"
"601","0","20014104","20014","8010","72014023","打倒 1 隻惡代官（VERY HARD限定）","2030/12/31 14:59:59","660014301","1","0","72014023","2018/01/01 12:00:00","9001"
"601","0","20015102","20015","8004","72015001","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20015101","1","0","72015001","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015002","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20015102","1","0","72015002","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015003","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20015103","1","0","72015003","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015004","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20015104","1","0","72015004","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015005","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20015105","1","0","72015005","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015006","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20015106","1","0","72015006","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015007","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20015107","1","0","72015007","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015008","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20015108","1","0","72015008","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015009","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20015109","1","0","72015009","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015010","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20015110","1","0","72015010","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015011","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20015111","1","0","72015011","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015012","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20015112","1","0","72015012","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015013","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20015113","1","0","72015013","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015014","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20015114","1","0","72015014","2018/01/01 12:00:00","9003"
"601","0","20015102","20015","8004","72015015","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20015115","1","0","72015015","2018/01/01 12:00:00","9003"
"601","0","20015103","20015","8005","72015016","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20015201","1","0","72015016","2018/01/01 12:00:00","9003"
"601","0","20015103","20015","8005","72015017","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20015202","1","0","72015017","2018/01/01 12:00:00","9003"
"601","0","20015103","20015","8005","72015018","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20015203","1","0","72015018","2018/01/01 12:00:00","9003"
"601","0","20015103","20015","8005","72015019","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20015204","1","0","72015019","2018/01/01 12:00:00","9003"
"601","0","20015103","20015","8005","72015020","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20015205","1","0","72015020","2018/01/01 12:00:00","9003"
"601","0","20015104","20015","8006","72015021","打倒 1 隻雨神大人（NORMAL限定）","2030/12/31 14:59:59","660015101","1","0","72015021","2018/01/01 12:00:00","9001"
"601","0","20015104","20015","8007","72015022","打倒 1 隻雨神大人（HARD限定）","2030/12/31 14:59:59","660015201","1","0","72015022","2018/01/01 12:00:00","9001"
"601","0","20015104","20015","8010","72015023","打倒 1 隻雨神大人（VERY HARD限定）","2030/12/31 14:59:59","660015301","1","0","72015023","2018/01/01 12:00:00","9001"
"601","0","20016102","20016","8004","72016001","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20016101","1","0","72016001","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016002","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20016102","1","0","72016002","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016003","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20016103","1","0","72016003","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016004","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20016104","1","0","72016004","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016005","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20016105","1","0","72016005","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016006","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20016106","1","0","72016006","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016007","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20016107","1","0","72016007","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016008","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20016108","1","0","72016008","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016009","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20016109","1","0","72016009","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016010","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20016110","1","0","72016010","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016011","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20016111","1","0","72016011","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016012","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20016112","1","0","72016012","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016013","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20016113","1","0","72016013","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016014","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20016114","1","0","72016014","2018/01/01 12:00:00","9003"
"601","0","20016102","20016","8004","72016015","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20016115","1","0","72016015","2018/01/01 12:00:00","9003"
"601","0","20016103","20016","8005","72016016","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20016201","1","0","72016016","2018/01/01 12:00:00","9003"
"601","0","20016103","20016","8005","72016017","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20016202","1","0","72016017","2018/01/01 12:00:00","9003"
"601","0","20016103","20016","8005","72016018","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20016203","1","0","72016018","2018/01/01 12:00:00","9003"
"601","0","20016103","20016","8005","72016019","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20016204","1","0","72016019","2018/01/01 12:00:00","9003"
"601","0","20016103","20016","8005","72016020","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20016205","1","0","72016020","2018/01/01 12:00:00","9003"
"601","0","20016104","20016","8006","72016021","打倒 1 隻奄美魔物（NORMAL限定）","2030/12/31 14:59:59","660016101","1","0","72016021","2018/01/01 12:00:00","9001"
"601","0","20016104","20016","8007","72016022","打倒 1 隻奄美魔物（HARD限定）","2030/12/31 14:59:59","660016201","1","0","72016022","2018/01/01 12:00:00","9001"
"601","0","20016104","20016","8010","72016023","打倒 1 隻奄美魔物（VERY HARD限定）","2030/12/31 14:59:59","660016301","1","0","72016023","2018/01/01 12:00:00","9001"
"601","0","20016105","20016","8008","72016024","打倒 1 隻奄美魔物（全難易度共通）","2030/12/31 14:59:59","0","1","0","72016024","2018/01/01 12:00:00","9011"
"601","0","20016106","20016","8008","72016025","打倒 1 隻奄美魔物（全難易度共通）","2030/12/31 14:59:59","0","1","0","72016025","2018/01/01 12:00:00","9011"
"601","0","20016107","20016","8008","72016026","打倒 1 隻奄美魔物（全難易度共通）","2030/12/31 14:59:59","0","1","0","72016026","2018/01/01 12:00:00","9011"
"601","0","20016108","20016","8008","72016027","打倒 1 隻奄美魔物（全難易度共通）","2030/12/31 14:59:59","0","1","0","72016027","2018/01/01 12:00:00","9011"
"601","0","20017102","20017","8004","72017001","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20017101","1","0","72017001","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017002","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20017102","1","0","72017002","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017003","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20017103","1","0","72017003","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017004","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20017104","1","0","72017004","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017005","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20017105","1","0","72017005","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017006","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20017106","1","0","72017006","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017007","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20017107","1","0","72017007","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017008","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20017108","1","0","72017008","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017009","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20017109","1","0","72017009","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017010","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20017110","1","0","72017010","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017011","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20017111","1","0","72017011","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017012","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20017112","1","0","72017012","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017013","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20017113","1","0","72017013","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017014","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20017114","1","0","72017014","2018/01/01 12:00:00","9003"
"601","0","20017102","20017","8004","72017015","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20017115","1","0","72017015","2018/01/01 12:00:00","9003"
"601","0","20017103","20017","8005","72017016","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20017201","1","0","72017016","2018/01/01 12:00:00","9003"
"601","0","20017103","20017","8005","72017017","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20017202","1","0","72017017","2018/01/01 12:00:00","9003"
"601","0","20017103","20017","8005","72017018","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20017203","1","0","72017018","2018/01/01 12:00:00","9003"
"601","0","20017103","20017","8005","72017019","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20017204","1","0","72017019","2018/01/01 12:00:00","9003"
"601","0","20017103","20017","8005","72017020","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20017205","1","0","72017020","2018/01/01 12:00:00","9003"
"601","0","20017104","20017","8006","72017021","打倒 1 隻劇毒曼德拉草（NORMAL限定）","2030/12/31 14:59:59","660017101","1","0","72017021","2018/01/01 12:00:00","9001"
"601","0","20017104","20017","8007","72017022","打倒 1 隻劇毒曼德拉草（HARD限定）","2030/12/31 14:59:59","660017201","1","0","72017022","2018/01/01 12:00:00","9001"
"601","0","20017104","20017","8010","72017023","打倒 1 隻劇毒曼德拉草（VERY HARD限定）","2030/12/31 14:59:59","660017301","1","0","72017023","2018/01/01 12:00:00","9001"
"601","0","20018102","20018","8004","72018001","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20018101","1","0","72018001","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018002","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20018102","1","0","72018002","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018003","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20018103","1","0","72018003","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018004","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20018104","1","0","72018004","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018005","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20018105","1","0","72018005","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018006","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20018106","1","0","72018006","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018007","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20018107","1","0","72018007","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018008","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20018108","1","0","72018008","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018009","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20018109","1","0","72018009","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018010","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20018110","1","0","72018010","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018011","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20018111","1","0","72018011","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018012","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20018112","1","0","72018012","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018013","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20018113","1","0","72018013","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018014","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20018114","1","0","72018014","2018/01/01 12:00:00","9003"
"601","0","20018102","20018","8004","72018015","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20018115","1","0","72018015","2018/01/01 12:00:00","9003"
"601","0","20018103","20018","8005","72018016","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20018201","1","0","72018016","2018/01/01 12:00:00","9003"
"601","0","20018103","20018","8005","72018017","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20018202","1","0","72018017","2018/01/01 12:00:00","9003"
"601","0","20018103","20018","8005","72018018","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20018203","1","0","72018018","2018/01/01 12:00:00","9003"
"601","0","20018103","20018","8005","72018019","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20018204","1","0","72018019","2018/01/01 12:00:00","9003"
"601","0","20018103","20018","8005","72018020","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20018205","1","0","72018020","2018/01/01 12:00:00","9003"
"601","0","20018104","20018","8006","72018021","打倒 1 隻幻影男爵（NORMAL限定）","2030/12/31 14:59:59","660018101","1","0","72018021","2018/01/01 12:00:00","9001"
"601","0","20018104","20018","8007","72018022","打倒 1 隻幻影男爵（HARD限定）","2030/12/31 14:59:59","660018201","1","0","72018022","2018/01/01 12:00:00","9001"
"601","0","20018104","20018","8010","72018023","打倒 1 隻幻影男爵（VERY HARD限定）","2030/12/31 14:59:59","660018301","1","0","72018023","2018/01/01 12:00:00","9001"
"601","0","20019102","20019","8004","72019001","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20019101","1","0","72019001","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019002","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20019102","1","0","72019002","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019003","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20019103","1","0","72019003","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019004","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20019104","1","0","72019004","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019005","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20019105","1","0","72019005","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019006","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20019106","1","0","72019006","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019007","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20019107","1","0","72019007","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019008","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20019108","1","0","72019008","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019009","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20019109","1","0","72019009","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019010","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20019110","1","0","72019010","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019011","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20019111","1","0","72019011","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019012","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20019112","1","0","72019012","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019013","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20019113","1","0","72019013","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019014","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20019114","1","0","72019014","2018/01/01 12:00:00","9003"
"601","0","20019102","20019","8004","72019015","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20019115","1","0","72019015","2018/01/01 12:00:00","9003"
"601","0","20019103","20019","8005","72019016","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20019201","1","0","72019016","2018/01/01 12:00:00","9003"
"601","0","20019103","20019","8005","72019017","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20019202","1","0","72019017","2018/01/01 12:00:00","9003"
"601","0","20019103","20019","8005","72019018","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20019203","1","0","72019018","2018/01/01 12:00:00","9003"
"601","0","20019103","20019","8005","72019019","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20019204","1","0","72019019","2018/01/01 12:00:00","9003"
"601","0","20019103","20019","8005","72019020","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20019205","1","0","72019020","2018/01/01 12:00:00","9003"
"601","0","20019104","20019","8006","72019021","打倒 1 隻似龍生物（NORMAL限定）","2030/12/31 14:59:59","660019101","1","0","72019021","2018/01/01 12:00:00","9001"
"601","0","20019104","20019","8007","72019022","打倒 1 隻似龍生物（HARD限定）","2030/12/31 14:59:59","660019201","1","0","72019022","2018/01/01 12:00:00","9001"
"601","0","20019104","20019","8010","72019023","打倒 1 隻似龍生物（VERY HARD限定）","2030/12/31 14:59:59","660019301","1","0","72019023","2018/01/01 12:00:00","9001"
"601","0","20020102","20020","8004","72020001","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20020101","1","0","72020001","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020002","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20020102","1","0","72020002","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020003","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20020103","1","0","72020003","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020004","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20020104","1","0","72020004","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020005","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20020105","1","0","72020005","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020006","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20020106","1","0","72020006","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020007","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20020107","1","0","72020007","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020008","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20020108","1","0","72020008","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020009","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20020109","1","0","72020009","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020010","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20020110","1","0","72020010","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020011","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20020111","1","0","72020011","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020012","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20020112","1","0","72020012","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020013","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20020113","1","0","72020013","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020014","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20020114","1","0","72020014","2018/01/01 12:00:00","9003"
"601","0","20020102","20020","8004","72020015","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20020115","1","0","72020015","2018/01/01 12:00:00","9003"
"601","0","20020103","20020","8005","72020016","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20020201","1","0","72020016","2018/01/01 12:00:00","9003"
"601","0","20020103","20020","8005","72020017","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20020202","1","0","72020017","2018/01/01 12:00:00","9003"
"601","0","20020103","20020","8005","72020018","完成活動任務1-3 (HARD)","2030/12/31 14:59:59","20020203","1","0","72020018","2018/01/01 12:00:00","9003"
"601","0","20020103","20020","8005","72020019","完成活動任務1-4 (HARD)","2030/12/31 14:59:59","20020204","1","0","72020019","2018/01/01 12:00:00","9003"
"601","0","20020103","20020","8005","72020020","完成活動任務1-5 (HARD)","2030/12/31 14:59:59","20020205","1","0","72020020","2018/01/01 12:00:00","9003"
"601","0","20020104","20020","8006","72020021","打倒 1 隻復仇者馴鹿（NORMAL限定）","2030/12/31 14:59:59","660020101","1","0","72020021","2018/01/01 12:00:00","9001"
"601","0","20020105","20020","8006","72020024","打倒 1 隻復仇者馴鹿（NORMAL限定）","2030/12/31 14:59:59","660020101","1","0","72020022","2018/01/01 12:00:00","9001"
"601","0","20020104","20020","8007","72020022","打倒 1 隻復仇者馴鹿（HARD限定）","2030/12/31 14:59:59","660020201","1","0","72020023","2018/01/01 12:00:00","9001"
"601","0","20020104","20020","8010","72020023","打倒 1 隻復仇者馴鹿（VERY HARD限定）","2030/12/31 14:59:59","660020301","1","0","72020024","2018/01/01 12:00:00","9001"
"601","0","20021102","20021","8004","72021001","完成活動任務1-1 (NORMAL)","2030/12/31 14:59:59","20021101","1","0","72021001","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021002","完成活動任務1-2 (NORMAL)","2030/12/31 14:59:59","20021102","1","0","72021002","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021003","完成活動任務1-3 (NORMAL)","2030/12/31 14:59:59","20021103","1","0","72021003","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021004","完成活動任務1-4 (NORMAL)","2030/12/31 14:59:59","20021104","1","0","72021004","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021005","完成活動任務1-5 (NORMAL)","2030/12/31 14:59:59","20021105","1","0","72021005","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021006","完成活動任務1-6 (NORMAL)","2030/12/31 14:59:59","20021106","1","0","72021006","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021007","完成活動任務1-7 (NORMAL)","2030/12/31 14:59:59","20021107","1","0","72021007","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021008","完成活動任務1-8 (NORMAL)","2030/12/31 14:59:59","20021108","1","0","72021008","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021009","完成活動任務1-9 (NORMAL)","2030/12/31 14:59:59","20021109","1","0","72021009","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021010","完成活動任務1-10 (NORMAL)","2030/12/31 14:59:59","20021110","1","0","72021010","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021011","完成活動任務1-11 (NORMAL)","2030/12/31 14:59:59","20021111","1","0","72021011","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021012","完成活動任務1-12 (NORMAL)","2030/12/31 14:59:59","20021112","1","0","72021012","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021013","完成活動任務1-13 (NORMAL)","2030/12/31 14:59:59","20021113","1","0","72021013","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021014","完成活動任務1-14 (NORMAL)","2030/12/31 14:59:59","20021114","1","0","72021014","2018/01/01 12:00:00","9003"
"601","0","20021102","20021","8004","72021015","完成活動任務1-15 (NORMAL)","2030/12/31 14:59:59","20021115","1","0","72021015","2018/01/01 12:00:00","9003"
"601","0","20021103","20021","8005","72021016","完成活動任務1-1 (HARD)","2030/12/31 14:59:59","20021201","1","0","72021016","2018/01/01 12:00:00","9003"
"601","0","20021103","20021","8005","72021017","完成活動任務1-2 (HARD)","2030/12/31 14:59:59","20021202","1","0","72021017","2018/01/01 12:00:00","9003"
