7969db28cfc238552e68f034f92c809290e7964705190abb739073813bd38034,d59c7fe1b8b1dfc6cfdb73e099418196697a0165e8ffadf95d005174b7977a35,e717639b7d0ad2de0f4c8a78769d261beb7a4642eba07b2074e431acf7a86f22,1222e6d2400b5ceac47a929882797426b11319d8ca7a283ff2db6d61bc42d47d,02d28df18f5ffbc69882fb88d8abf420907db734c0beea9a7e7273b4dd0308be,618e63b51e2debd6a05becb7a0a309cf56d481f8aeb6b0d67b22a44b440d7a65,aa549af034d2eab3f03a31678e3b882f8090330257bc90079d958abf4af6078d,824e8aaea8df7fe882cdab07426f981de5c75c8aad5c9748b11fc21645010b0e,b4bf9e5bd355cbf964287acb8029e6d68b253ebc6ebb57376f8ec3ab4d8fab9b,f5aaa6e3b9a568d68de6cbfabb931fb0d954bc093ee1bd5c470f3a00ab831728,bcb769a560e00dc03b7c7e79b7065db1a0a68fa44be5eb411e7b1a07f0613f94,783260690dc281a882d8777a6e0399f176aabe6113a020196d5e50b46a2b535c,fa09b4fa77da0e5df9524dc00e685c315f6d7057ea71aa2796676efc04d807d6,6e794e976d1567d01cee40c5039cf39909646dfbfbfe3509f3cc0363af2cd7a7,4c099ec4faf0ac1767a64ce4ba7976427b67ce53b93c172a3db72bd236b6101c,36e2fa0888952f84f8fdde48c7e2bf0ee3a6fe6043d8a394db99036cf14acb53,9a9ccd5fe10c95a5997ceabe1f7d23bed981c5af33f8632daf28294935cd60f6,a47b3974c6ed2ae911e33b52e70add6274807b1e60e3fd861cb5ccc1cc4fe8f1,6fcd25bdc2364cb406980a82968379a56083f6b0c8a499bdea6af2b7502be804,0662cc2ea96245ac6537754bb80179393c9060dc603577652d34516c1b29c334
"101002054","11049062","0","101490607","0","0","0","0","0","0","101490610","0","101490606","55885","11999292","101490605","100","110490062","0","0"
"101002055","11049063","0","101490604","0","0","0","0","0","12999042","101490610","0","101490608","55885","11999293","101490602","100","110490063","0","0"
"101002056","11049071","0","101490707","0","0","0","0","0","0","0","0","101490703","56242","11999291","101490702","100","110490071","0","0"
"101002057","11049072","0","101490708","0","0","0","0","0","0","101490705","0","101490702","56242","11999292","101490710","100","110490072","0","0"
"101002058","11049073","0","101490706","0","0","0","0","0","12999043","101490708","0","101490703","56242","11999293","101490710","100","110490073","0","101490705"
"101002059","11049081","0","101490802","0","0","0","0","0","0","0","0","101490805","56599","11999291","101490804","100","110490081","0","0"
"101002060","11049082","0","101490808","0","0","0","0","0","0","101490803","0","101490807","56599","11999292","101490801","100","110490082","0","0"
"101002061","11049083","0","101490805","0","0","0","0","0","12999044","101490809","0","101490801","56599","11999293","101490804","100","110490083","0","101490806"
"101002062","11049091","0","101490905","0","0","0","0","0","0","0","0","101490906","56956","11999291","101490901","100","110490091","0","0"
"101002063","11049092","0","101490907","0","0","0","0","0","0","101490903","0","101490904","56956","11999292","101490902","100","110490092","0","0"
"101002064","11049093","0","101490909","0","0","0","0","0","12999041","101490910","0","101490906","56956","11999293","101490901","100","110490093","0","101490905"
"101002065","11049101","0","101491008","0","0","0","0","0","11049104","0","0","101491003","57313","11999291","101491004","100","110490101","0","0"
"101002066","11049102","0","101491006","0","0","0","0","0","0","101491009","0","101491005","57313","11999292","101491001","100","110490102","0","0"
"101002067","11049103","0","101491005","0","0","0","0","0","12999042","101491008","0","101491002","57313","11999293","101491004","100","110490103","0","101491009"
"101002068","11049111","0","101491103","0","0","0","0","0","11049114","0","0","101491105","57670","11999291","101491101","100","110490111","0","0"
"101002069","11049112","0","101491107","0","0","0","0","0","0","101491110","0","101491108","57670","11999292","101491104","100","110490112","0","0"
"101002070","11049113","0","101491109","0","0","0","0","0","12999043","101491109","0","101491105","57670","11999293","101491101","100","110490113","0","101491103"
"101002071","11049121","0","101491209","0","0","0","0","0","11049124","0","0","101491206","58027","11999291","101491201","100","110490121","0","0"
"101002072","11049122","0","101491203","0","0","0","0","0","0","101491210","0","101491204","58027","11999292","101491208","100","110490122","0","0"
"101002073","11049123","0","101491203","0","0","0","0","0","12999044","101491206","0","101491202","58027","11999293","101491201","100","110490123","0","101491210"
"101002074","11049131","0","101491307","0","0","0","0","0","11049134","0","0","101491305","58384","11999291","101491304","100","110490131","0","0"
"101002075","11049132","0","101491308","0","0","0","0","0","0","101491303","0","101491302","58384","11999292","101491301","100","110490132","0","0"
"101002076","11049133","0","101491308","0","0","0","0","0","12999041","101491303","0","101491305","58384","11999293","101491304","100","110490133","0","101491307"
"101002077","11049141","0","101491405","0","0","0","0","0","11999293","0","0","101491402","58742","11999291","101491404","100","110490141","0","0"
"101002078","11049142","0","101491405","11049144","0","0","0","0","12999042","101491406","0","101491403","58742","11999292","101491404","100","110490142","0","0"
"101002079","11049143","0","101491409","0","0","0","0","0","0","0","0","101491408","58742","0","101491410","100","110490143","0","0"
"101002080","11050011","0","101500105","0","0","0","0","0","0","0","0","101500102","54100","11999291","101500101","100","110500011","0","0"
"101002081","11050012","0","101500106","0","0","0","0","0","0","101500103","0","101500105","54100","11999292","101500104","100","110500012","0","0"
"101002082","11050013","0","101500105","0","0","0","0","0","12999041","101500103","0","101500102","54100","11999293","101500101","100","110500013","0","0"
"101002083","11050021","0","101500203","0","0","0","0","0","0","0","0","101500202","54457","11999291","101500201","100","110500021","0","0"
"101002084","11050022","0","101500210","0","0","0","0","0","0","101500205","0","101500201","54457","11999292","101500204","100","110500022","0","0"
"101002085","11050023","0","101500205","0","0","0","0","0","12999042","101500203","0","101500202","54457","11999293","101500204","100","110500023","0","0"
"101002086","11050031","0","101500306","0","0","0","0","0","0","0","0","101500305","54814","11999291","101500304","100","110500031","0","0"
"101002087","11050032","0","101500309","0","0","0","0","0","0","101500306","0","101500301","54814","11999292","101500302","100","110500032","0","0"
"101002088","11050033","0","101500309","0","0","0","0","0","12999043","101500303","0","101500307","54814","11999293","101500304","100","110500033","0","0"
"101002089","11050041","0","101500406","0","0","0","0","0","0","0","0","101500403","55171","11999291","101500401","100","110500041","0","0"
"101002090","11050042","0","101500407","0","0","0","0","0","0","101500410","0","101500402","55171","11999292","101500405","100","110500042","0","0"
"101002091","11050043","0","101500407","0","0","0","0","0","12999044","101500410","0","101500403","55171","11999293","101500401","100","110500043","0","0"
"101002092","11050051","0","101500508","0","0","0","0","0","0","0","0","101500503","55528","11999291","101500504","100","110500051","0","0"
"101002093","11050052","0","101500506","0","0","0","0","0","0","101500507","0","101500510","55528","11999292","101500502","100","110500052","0","0"
"101002094","11050053","0","101500507","0","0","0","0","0","12999041","101500508","0","101500503","55528","11999293","101500504","100","110500053","0","0"
"101002095","11050061","0","101500610","0","0","0","0","0","0","0","0","101500607","55885","11999291","101500601","100","110500061","0","0"
"101002096","11050062","0","101500604","0","0","0","0","0","0","101500602","0","101500607","55885","11999292","101500603","100","110500062","0","0"
"101002097","11050063","0","101500604","0","0","0","0","0","12999042","101500610","0","101500608","55885","11999293","101500603","100","110500063","0","0"
"101002098","11050071","0","101500707","0","0","0","0","0","0","0","0","101500704","56242","11999291","101500702","100","110500071","0","0"
"101002099","11050072","0","101500707","0","0","0","0","0","0","101500708","0","101500706","56242","11999292","101500701","100","110500072","0","0"
"101002100","11050073","0","101500706","0","0","0","0","0","12999043","101500708","0","101500705","56242","11999293","101500701","100","110500073","0","101500710"
"101002101","11050081","0","101500809","0","0","0","0","0","0","0","0","101500805","56599","11999291","101500801","100","110500081","0","0"
"101002102","11050082","0","101500803","0","0","0","0","0","0","101500807","0","101500802","56599","11999292","101500804","100","110500082","0","0"
"101002103","11050083","0","101500806","0","0","0","0","0","12999044","101500803","0","101500802","56599","11999293","101500801","100","110500083","0","101500809"
"101002104","11050091","0","101500908","0","0","0","0","0","0","0","0","101500902","56956","11999291","101500910","100","110500091","0","0"
"101002105","11050092","0","101500908","0","0","0","0","0","0","101500907","0","101500905","56956","11999292","101500904","100","110500092","0","0"
"101002106","11050093","0","101500906","0","0","0","0","0","12999041","101500908","0","101500902","56956","11999293","101500910","100","110500093","0","101500907"
"101002107","11050101","0","101501007","0","0","0","0","0","11050104","0","0","101501002","57313","11999291","101501001","100","110500101","0","0"
"101002108","11050102","0","101501010","0","0","0","0","0","0","101501008","0","101501002","57313","11999292","101501005","100","110500102","0","0"
"101002109","11050103","0","101501008","0","0","0","0","0","12999042","101501007","0","101501010","57313","11999293","101501001","100","110500103","0","101501009"
"101002110","11050111","0","101501105","0","0","0","0","0","11050114","0","0","101501106","57670","11999291","101501101","100","110500111","0","0"
"101002111","11050112","0","101501103","0","0","0","0","0","0","101501107","0","101501104","57670","11999292","101501102","100","110500112","0","0"
"101002112","11050113","0","101501110","0","0","0","0","0","12999043","101501106","0","101501104","57670","11999293","101501102","100","110500113","0","101501105"
"101002113","11050121","0","101501206","0","0","0","0","0","11050124","0","0","101501205","58027","11999291","101501204","100","110500121","0","0"
"101002114","11050122","0","101501207","0","0","0","0","0","0","101501210","0","101501202","58027","11999292","101501201","100","110500122","0","0"
"101002115","11050123","0","101501208","0","0","0","0","0","12999044","101501207","0","101501204","58027","11999293","101501201","100","110500123","0","101501210"
"101002116","11050131","0","101501307","0","0","0","0","0","11050134","0","0","101501303","58384","11999291","101501301","100","110500131","0","0"
"101002117","11050132","0","101501305","0","0","0","0","0","0","101501308","0","101501306","58384","11999292","101501304","100","110500132","0","0"
"101002118","11050133","0","101501303","0","0","0","0","0","12999041","101501307","0","101501304","58384","11999293","101501301","100","110500133","0","101501302"
"101002119","11050141","0","101501405","0","0","0","0","0","11999293","0","0","101501402","58742","11999291","101501404","100","110500141","0","0"
"101002120","11050142","0","101501409","11050144","0","0","0","0","12999042","101501406","0","101501403","58742","11999292","101501404","100","110500142","0","0"
"101002121","11050143","0","0","0","0","0","0","0","0","0","0","0","58742","0","101501410","100","110500143","0","0"
"101002122","11051011","0","101510104","0","0","0","0","0","0","0","0","101510103","54100","11999291","101510101","100","110510011","0","0"
"101002123","11051012","0","101510107","0","0","0","0","0","0","101510109","0","101510106","54100","11999292","101510101","100","110510012","0","0"
"101002124","11051013","0","101510106","0","0","0","0","0","12999041","101510108","0","101510105","54100","11999293","101510102","100","110510013","0","0"
"101002125","11051021","0","101510203","0","0","0","0","0","0","0","0","101510202","54457","11999291","101510201","100","110510021","0","0"
"101002126","11051022","0","101510207","0","0","0","0","0","0","101510203","0","101510205","54457","11999292","101510204","100","110510022","0","0"
"101002127","11051023","0","101510206","0","0","0","0","0","12999042","101510210","0","101510208","54457","11999293","101510201","100","110510023","0","0"
"101002128","11051031","0","101510306","0","0","0","0","0","0","0","0","101510307","54814","11999291","101510301","100","110510031","0","0"
"101002129","11051032","0","101510308","0","0","0","0","0","0","101510305","0","101510307","54814","11999292","101510304","100","110510032","0","0"
"101002130","11051033","0","101510310","0","0","0","0","0","12999043","101510305","0","101510303","54814","11999293","101510301","100","110510033","0","0"
"101002131","11051041","0","101510403","0","0","0","0","0","0","0","0","101510402","55171","11999291","101510401","100","110510041","0","0"
"101002132","11051042","0","101510408","0","0","0","0","0","0","101510409","0","101510403","55171","11999292","101510405","100","110510042","0","0"
"101002133","11051043","0","101510404","0","0","0","0","0","12999044","101510410","0","101510402","55171","11999293","101510401","100","110510043","0","0"
"101002134","11051051","0","101510503","0","0","0","0","0","0","0","0","101510502","55528","11999291","101510501","100","110510051","0","0"
"101002135","11051052","0","101510506","0","0","0","0","0","0","101510507","0","101510505","55528","11999292","101510504","100","110510052","0","0"
"101002136","11051053","0","101510507","0","0","0","0","0","12999041","101510510","0","101510502","55528","11999293","101510501","100","110510053","0","0"
"101002137","11051061","0","101510603","0","0","0","0","0","0","0","0","101510602","55885","11999291","101510601","100","110510061","0","0"
"101002138","11051062","0","101510607","0","0","0","0","0","0","101510608","0","101510606","55885","11999292","101510605","100","110510062","0","0"
"101002139","11051063","0","101510608","0","0","0","0","0","12999042","101510610","0","101510605","55885","11999293","101510601","100","110510063","0","0"
"101002140","11051071","0","101510703","0","0","0","0","0","0","0","0","101510702","56242","11999291","101510701","100","110510071","0","0"
"101002141","11051072","0","101510706","0","0","0","0","0","0","101510707","0","101510705","56242","11999292","101510704","100","110510072","0","0"
"101002142","11051073","0","101510707","0","0","0","0","0","12999043","101510709","0","101510708","56242","11999293","101510701","100","110510073","0","101510710"
"101002143","11051081","0","101510805","0","0","0","0","0","0","0","0","101510804","56599","11999291","101510803","100","110510081","0","0"
"101002144","11051082","0","101510802","0","0","0","0","0","0","101510806","0","101510807","56599","11999292","101510801","100","110510082","0","0"
"101002145","11051083","0","101510804","0","0","0","0","0","12999044","101510805","0","101510802","56599","11999293","101510803","100","110510083","0","101510809"
"101002146","11051091","0","101510908","0","0","0","0","0","0","0","0","101510905","56956","11999291","101510901","100","110510091","0","0"
"101002147","11051092","0","101510903","0","0","0","0","0","0","101510907","0","101510906","56956","11999292","101510910","100","110510092","0","0"
"101002148","11051093","0","101510902","0","0","0","0","0","12999041","101510905","0","101510903","56956","11999293","101510901","100","110510093","0","101510908"
"101002149","11051101","0","101511003","0","0","0","0","0","11051104","0","0","101511002","57313","11999291","101511001","100","110510101","0","0"
"101002150","11051102","0","101511006","0","0","0","0","0","0","101511010","0","101511004","57313","11999292","101511001","100","110510102","0","0"
"101002151","11051103","0","101511004","0","0","0","0","0","12999042","101511009","0","101511008","57313","11999293","101511002","100","110510103","0","101511007"
"101002152","11051111","0","101511107","0","0","0","0","0","11051114","0","0","101511102","57670","11999291","101511101","100","110510111","0","0"
"101002153","11051112","0","101511108","0","0","0","0","0","0","101511106","0","101511109","57670","11999292","101511101","100","110510112","0","0"
"101002154","11051113","0","101511107","0","0","0","0","0","12999043","101511105","0","101511103","57670","11999293","101511104","100","110510113","0","101511110"
"101002155","11051121","0","101511203","0","0","0","0","0","11051124","0","0","101511204","58027","11999291","101511202","100","110510121","0","0"
"101002156","11051122","0","101511207","0","0","0","0","0","0","101511204","0","101511206","58027","11999292","101511205","100","110510122","0","0"
"101002157","11051123","0","101511209","0","0","0","0","0","12999044","101511210","0","101511205","58027","11999293","101511201","100","110510123","0","101511203"
"101002158","11051131","0","101511303","0","0","0","0","0","11051134","0","0","101511305","58384","11999291","101511308","100","110510131","0","0"
"101002159","11051132","0","101511310","0","0","0","0","0","0","101511304","0","101511302","58384","11999292","101511309","100","110510132","0","0"
"101002160","11051133","0","101511306","0","0","0","0","0","12999041","101511305","0","101511301","58384","11999293","101511309","100","110510133","0","101511307"
"101002161","11051141","0","101511403","0","0","0","0","0","11999293","0","0","101511402","58742","11999291","101511401","100","110510141","0","0"
"101002162","11051142","0","101511407","11051144","0","0","0","0","12999042","101511406","0","101511405","58742","11999292","101511404","100","110510142","0","0"
"101002163","11051143","0","101511409","0","0","0","0","0","0","0","0","101511408","58742","0","101511410","100","110510143","0","0"
"101002164","11052011","0","101520103","0","0","0","0","0","0","0","0","101520102","54100","11999291","101520101","100","110520011","0","0"
"101002165","11052012","0","101520106","0","0","0","0","0","0","101520107","0","101520104","54100","11999292","101520105","100","110520012","0","0"
"101002166","11052013","0","101520103","0","0","0","0","0","12999045","101520109","0","101520108","54100","11999293","101520101","100","110520013","0","0"
"101002167","11052021","0","101520203","0","0","0","0","0","0","0","0","101520202","54457","11999291","101520201","100","110520021","0","0"
"101002168","11052022","0","101520206","0","0","0","0","0","0","101520207","0","101520205","54457","11999292","101520204","100","110520022","0","0"
"101002169","11052023","0","101520209","0","0","0","0","0","12999046","101520210","0","101520201","54457","11999293","101520208","100","110520023","0","0"
"101002170","11052031","0","101520303","0","0","0","0","0","0","0","0","101520302","54814","11999291","101520301","100","110520031","0","0"
"101002171","11052032","0","101520306","0","0","0","0","0","0","101520307","0","101520305","54814","11999292","101520304","100","110520032","0","0"
"101002172","11052033","0","101520309","0","0","0","0","0","12999047","101520310","0","101520301","54814","11999293","101520308","100","110520033","0","0"
"101002173","11052041","0","101520403","0","0","0","0","0","0","0","0","101520402","55171","11999291","101520401","100","110520041","0","0"
"101002174","11052042","0","101520406","0","0","0","0","0","0","101520407","0","101520405","55171","11999292","101520404","100","110520042","0","0"
"101002175","11052043","0","101520409","0","0","0","0","0","12999048","101520410","0","101520408","55171","11999293","101520404","100","110520043","0","0"
"101002176","11052051","0","101520503","0","0","0","0","0","0","0","0","101520502","55528","11999291","101520501","100","110520051","0","0"
"101002177","11052052","0","101520506","0","0","0","0","0","0","101520510","0","101520505","55528","11999292","101520504","100","110520052","0","0"
"101002178","11052053","0","101520502","0","0","0","0","0","12999045","101520509","0","101520507","55528","11999293","101520508","100","110520053","0","0"
"101002179","11052061","0","101520603","0","0","0","0","0","0","0","0","101520602","55885","11999291","101520601","100","110520061","0","0"
"101002180","11052062","0","101520609","0","0","0","0","0","0","101520608","0","101520605","55885","11999292","101520604","100","110520062","0","0"
"101002181","11052063","0","101520607","0","0","0","0","0","12999046","101520610","0","101520606","55885","11999293","101520601","100","110520063","0","0"
"101002182","11052071","0","101520703","0","0","0","0","0","0","0","0","101520702","56242","11999291","101520701","100","110520071","0","0"
"101002183","11052072","0","101520706","0","0","0","0","0","0","101520707","0","101520705","56242","11999292","101520704","100","110520072","0","0"
"101002184","11052073","0","101520708","0","0","0","0","0","12999047","101520709","0","101520701","56242","11999293","101520704","100","110520073","0","101520710"
"101002185","11052081","0","101520803","0","0","0","0","0","0","0","0","101520802","56599","11999291","101520801","100","110520081","0","0"
"101002186","11052082","0","101520806","0","0","0","0","0","0","101520807","0","101520805","56599","11999292","101520804","100","110520082","0","0"
"101002187","11052083","0","101520803","0","0","0","0","0","12999048","101520809","0","101520808","56599","11999293","101520801","100","110520083","0","101520810"
"101002188","11052091","0","101520903","0","0","0","0","0","0","0","0","101520902","56956","11999291","101520901","100","110520091","0","0"
"101002189","11052092","0","101520906","0","0","0","0","0","0","101520907","0","101520905","56956","11999292","101520904","100","110520092","0","0"
"101002190","11052093","0","101520903","0","0","0","0","0","12999045","101520909","0","101520908","56956","11999293","101520904","100","110520093","0","101520910"
"101002191","11052101","0","101521003","0","0","0","0","0","11052104","0","0","101521002","57313","11999291","101521001","100","110520101","0","0"
"101002192","11052102","0","101521006","0","0","0","0","0","0","101521007","0","101521005","57313","11999292","101521004","100","110520102","0","0"
"101002193","11052103","0","101521008","0","0","0","0","0","12999046","101521009","0","101521004","57313","11999293","101521001","100","110520103","0","101521010"
"101002194","11052111","0","101521103","0","0","0","0","0","11052114","0","0","101521102","57670","11999291","101521101","100","110520111","0","0"
"101002195","11052112","0","101521106","0","0","0","0","0","0","101521107","0","101521105","57670","11999292","101521104","100","110520112","0","0"
"101002196","11052113","0","101521109","0","0","0","0","0","12999047","101521108","0","101521104","57670","11999293","101521101","100","110520113","0","101521110"
"101002197","11052121","0","101521203","0","0","0","0","0","11052124","0","0","101521202","58027","11999291","101521201","100","110520121","0","0"
"101002198","11052122","0","101521206","0","0","0","0","0","0","101521207","0","101521205","58027","11999292","101521204","100","110520122","0","0"
"101002199","11052123","0","101521208","0","0","0","0","0","12999048","101521209","0","101521207","58027","11999293","101521201","100","110520123","0","101521210"
"101002200","11052131","0","101521303","0","0","0","0","0","11052134","0","0","101521302","58384","11999291","101521301","100","110520131","0","0"
"101002201","11052132","0","101521306","0","0","0","0","0","0","101521307","0","101521305","58384","11999292","101521304","100","110520132","0","0"
"101002202","11052133","0","101521308","0","0","0","0","0","12999045","101521310","0","101521305","58384","11999293","101521302","100","110520133","0","101521309"
"101002203","11052141","0","101521403","0","0","0","0","0","11999293","0","0","101521402","58742","11999291","101521401","100","110520141","0","0"
"101002204","11052142","0","101521406","11052144","0","0","0","0","12999046","101521407","0","101521405","58742","11999292","101521404","100","110520142","0","0"
"101002205","11052143","0","0","0","0","0","0","0","0","0","0","0","58742","0","101521410","100","110520143","0","0"
"101002206","11053011","0","101530103","0","0","0","0","0","0","0","0","101530109","54100","11999291","101530101","100","110530011","0","0"
"101002207","11053012","0","101530106","0","0","0","0","0","0","101530107","0","101530105","54100","11999292","101530104","100","110530012","0","0"
"101002208","11053013","0","101530103","0","0","0","0","0","12999045","101530107","0","101530102","54100","11999293","101530108","100","110530013","0","0"
"101002209","11053021","0","101530203","0","0","0","0","0","0","0","0","101530202","54457","11999291","101530201","100","110530021","0","0"
"101002210","11053022","0","101530206","0","0","0","0","0","0","101530210","0","101530209","54457","11999292","101530204","100","110530022","0","0"
"101002211","11053023","0","101530208","0","0","0","0","0","12999046","101530205","0","101530207","54457","11999293","101530201","100","110530023","0","0"
"101002212","11053031","0","101530303","0","0","0","0","0","0","0","0","101530302","54814","11999291","101530301","100","110530031","0","0"
"101002213","11053032","0","101530306","0","0","0","0","0","0","101530307","0","101530304","54814","11999292","101530305","100","110530032","0","0"
"101002214","11053033","0","101530310","0","0","0","0","0","12999047","101530309","0","101530308","54814","11999293","101530301","100","110530033","0","0"
"101002215","11053041","0","101530406","0","0","0","0","0","0","0","0","101530405","55171","11999291","101530401","100","110530041","0","0"
"101002216","11053042","0","101530407","0","0","0","0","0","0","101530408","0","101530404","55171","11999292","101530403","100","110530042","0","0"
"101002217","11053043","0","101530409","0","0","0","0","0","12999048","101530407","0","101530410","55171","11999293","101530402","100","110530043","0","0"
"101002218","11053051","0","101530503","0","0","0","0","0","0","0","0","101530502","55528","11999291","101530501","100","110530051","0","0"
"101002219","11053052","0","101530507","0","0","0","0","0","0","101530505","0","101530506","55528","11999292","101530504","100","110530052","0","0"
"101002220","11053053","0","101530508","0","0","0","0","0","12999045","101530509","0","101530510","55528","11999293","101530504","100","110530053","0","0"
"101002221","11053061","0","101530604","0","0","0","0","0","0","0","0","101530603","55885","11999291","101530602","100","110530061","0","0"
"101002222","11053062","0","101530606","0","0","0","0","0","0","101530607","0","101530601","55885","11999292","101530605","100","110530062","0","0"
"101002223","11053063","0","101530610","0","0","0","0","0","12999046","101530609","0","101530608","55885","11999293","101530602","100","110530063","0","0"
"101002224","11053071","0","101530703","0","0","0","0","0","0","0","0","101530702","56242","11999291","101530701","100","110530071","0","0"
"101002225","11053072","0","101530706","0","0","0","0","0","0","101530707","0","101530705","56242","11999292","101530704","100","110530072","0","0"
"101002226","11053073","0","101530706","0","0","0","0","0","12999047","101530710","0","101530709","56242","11999293","101530708","100","110530073","0","101530703"
"101002227","11053081","0","101530803","0","0","0","0","0","0","0","0","101530802","56599","11999291","101530801","100","110530081","0","0"
"101002228","11053082","0","101530806","0","0","0","0","0","0","101530805","0","101530807","56599","11999292","101530802","100","110530082","0","0"
"101002229","11053083","0","101530807","0","0","0","0","0","12999048","101530810","0","101530804","56599","11999293","101530808","100","110530083","0","101530809"
"101002230","11053091","0","101530903","0","0","0","0","0","0","0","0","101530902","56956","11999291","101530901","100","110530091","0","0"
"101002231","11053092","0","101530906","0","0","0","0","0","0","101530907","0","101530905","56956","11999292","101530904","100","110530092","0","0"
"101002232","11053093","0","101530909","0","0","0","0","0","12999045","101530907","0","101530904","56956","11999293","101530908","100","110530093","0","101530910"
"101002233","11053101","0","101531003","0","0","0","0","0","11053104","0","0","101531002","57313","11999291","101531001","100","110530101","0","0"
"101002234","11053102","0","101531006","0","0","0","0","0","0","101531007","0","101531005","57313","11999292","101531004","100","110530102","0","0"
"101002235","11053103","0","101531008","0","0","0","0","0","12999046","101531009","0","101531004","57313","11999293","101531001","100","110530103","0","101531010"
"101002236","11053111","0","101531103","0","0","0","0","0","11053114","0","0","101531102","57670","11999291","101531101","100","110530111","0","0"
"101002237","11053112","0","101531106","0","0","0","0","0","0","101531107","0","101531105","57670","11999292","101531104","100","110530112","0","0"
"101002238","11053113","0","101531109","0","0","0","0","0","12999047","101531102","0","101531108","57670","11999293","101531105","100","110530113","0","101531110"
"101002239","11053121","0","101531203","0","0","0","0","0","11053124","0","0","101531202","58027","11999291","101531201","100","110530121","0","0"
"101002240","11053122","0","101531207","0","0","0","0","0","0","101531206","0","101531205","58027","11999292","101531204","100","110530122","0","0"
"101002241","11053123","0","101531207","0","0","0","0","0","12999048","101531209","0","101531208","58027","11999293","101531201","100","110530123","0","101531210"
"101002242","11053131","0","101531303","0","0","0","0","0","11053134","0","0","101531302","58384","11999291","101531301","100","110530131","0","0"
"101002243","11053132","0","101531310","0","0","0","0","0","0","101531307","0","101531305","58384","11999292","101531304","100","110530132","0","0"
"101002244","11053133","0","101531309","0","0","0","0","0","12999045","101531306","0","101531308","58384","11999293","101531304","100","110530133","0","101531307"
"101002245","11053141","0","101531403","0","0","0","0","0","11999293","0","0","101531402","58742","11999291","101531401","100","110530141","0","0"
"101002246","11053142","0","101531406","11053144","0","0","0","0","12999046","101531407","0","101531405","58742","11999292","101531404","100","110530142","0","0"
"101002247","11053143","0","101531409","0","0","0","0","0","0","0","0","101531408","58742","0","101531410","100","110530143","0","0"
"101002248","11054011","0","101540103","0","0","0","0","0","0","0","0","101540102","54100","11999291","101540101","100","110540011","0","0"
"101002249","11054012","0","101540107","0","0","0","0","0","0","101540108","0","101540105","54100","11999292","101540104","100","110540012","0","0"
"101002250","11054013","0","101540109","0","0","0","0","0","12999045","101540106","0","101540101","54100","11999293","101540104","100","110540013","0","0"
"101002251","11054021","0","101540205","0","0","0","0","0","0","0","0","101540203","54457","11999291","101540201","100","110540021","0","0"
"101002252","11054022","0","101540206","0","0","0","0","0","0","101540207","0","101540204","54457","11999292","101540202","100","110540022","0","0"
"101002253","11054023","0","101540208","0","0","0","0","0","12999046","101540209","0","101540202","54457","11999293","101540210","100","110540023","0","0"
"101002254","11054031","0","101540303","0","0","0","0","0","0","0","0","101540302","54814","11999291","101540301","100","110540031","0","0"
"101002255","11054032","0","101540306","0","0","0","0","0","0","101540305","0","101540307","54814","11999292","101540304","100","110540032","0","0"
"101002256","11054033","0","101540308","0","0","0","0","0","12999047","101540309","0","101540310","54814","11999293","101540304","100","110540033","0","0"
"101002257","11054041","0","101540403","0","0","0","0","0","0","0","0","101540402","55171","11999291","101540401","100","110540041","0","0"
"101002258","11054042","0","101540408","0","0","0","0","0","0","101540407","0","101540406","55171","11999292","101540405","100","110540042","0","0"
"101002259","11054043","0","101540409","0","0","0","0","0","12999048","101540404","0","101540410","55171","11999293","101540401","100","110540043","0","0"
"101002260","11054051","0","101540503","0","0","0","0","0","0","0","0","101540502","55528","11999291","101540501","100","110540051","0","0"
"101002261","11054052","0","101540506","0","0","0","0","0","0","101540507","0","101540505","55528","11999292","101540504","100","110540052","0","0"
"101002262","11054053","0","101540509","0","0","0","0","0","12999045","101540510","0","101540508","55528","11999293","101540502","100","110540053","0","0"
"101002263","11054061","0","101540603","0","0","0","0","0","0","0","0","101540602","55885","11999291","101540601","100","110540061","0","0"
"101002264","11054062","0","101540606","0","0","0","0","0","0","101540607","0","101540605","55885","11999292","101540604","100","110540062","0","0"
"101002265","11054063","0","101540609","0","0","0","0","0","12999046","101540610","0","101540608","55885","11999293","101540604","100","110540063","0","0"
"101002266","11054071","0","101540703","0","0","0","0","0","0","0","0","101540702","56242","11999291","101540701","100","110540071","0","0"
"101002267","11054072","0","101540706","0","0","0","0","0","0","101540707","0","101540705","56242","11999292","101540704","100","110540072","0","0"
"101002268","11054073","0","101540703","0","0","0","0","0","12999047","101540710","0","101540709","56242","11999293","101540708","100","110540073","0","101540707"
"101002269","11054081","0","101540803","0","0","0","0","0","0","0","0","101540802","56599","11999291","101540801","100","110540081","0","0"
"101002270","11054082","0","101540806","0","0","0","0","0","0","101540807","0","101540805","56599","11999292","101540804","100","110540082","0","0"
"101002271","11054083","0","101540806","0","0","0","0","0","12999048","101540809","0","101540808","56599","11999293","101540801","100","110540083","0","101540810"
"101002272","11054091","0","101540903","0","0","0","0","0","0","0","0","101540902","56956","11999291","101540901","100","110540091","0","0"
"101002273","11054092","0","101540906","0","0","0","0","0","0","101540907","0","101540905","56956","11999292","101540904","100","110540092","0","0"
