a6ff3929769a1643a8815358cbb05dffcd44021c966caab9c4061ec244168a0f,ecde5a0f4cb95ce4af001ec01749e9931094b0fb16993a68c2ad939b9f59b5eb,5e92e95f7b69dbfe120be657f38eb1c441100856da6cc726315713a05236eec3,d94769c468a752ce7626638e4e26cf787c144ab5530f1adee1f774c0798f2967,82acb8357d9e13c70294e0eb60a5159a067bb3a1299fc5d92d06670ae9a91cc3,61fd669c9543b480b1aee2d6e8a4a7d1c66095c2d340d249da73751102a0e926,1cd9d03e046f24536e56cbde525c02a748f65d56d8f038f5ddcb1dc304e01277,5b4c32f78a0aecf2b32f7420f52aa057fbefeb699fe7fd25d26bae77a5bb2cac,37f33d47923c217216d229d76a5f975dd720e7690922828bbceb0edc974251dd,63bb153c04642284e407c230645a11be0ef07dbc4e343904ade6213149c0e9a2,bdaeab684ab103af431eea166aa87ca9157be7ab0db06ef75eb64db7ddce20d6,fd976f36c4a289641ac17640bc363771dd5f89c1421dfcdab1449c665965cfb6,a840e54067054d9f2dcdb7dbbaa7ab36ce6fed1379f3bf9d91d428e5b3aad1e2,d2bd8d1d481b19d820f63d7a4ec9d21045cc587cf7aeb5981b67b26d785bbb6a,8279df1d762ba1570660b98855cefc2043a7205fe1f74d81acce5dd643be590e,5ece9ec6a97ae7da95fc8d99a38e2c2115694c43a39f258413ddee8f2330783c,ce61ed396e59b6c8428375eebcc078e3b8a86e2cae915e60e4ab6ae1bd76f7c2,30351262a30f79b026dd91501aad2d1f23cd57b156360a4342da3b9176fb74da,bc0e58c83c3cd9893da620f262ea6b87c155a5b13a0b7a17e03be79144e7e36f,7cbe345e7c9a7e8dfabc9f43bee356154fa1bf3f87ecf05ece0eafd6ee9bfa25,8395ed4b3b7473fa7f2798b7441acae6bcdf5c74abbd3d9224d597ec33ae755e,c447b88f49048baa69c6d54d2661f159c6971aeab66696bc9bc1cdcb9eb62b67,ee4886fce754d3a18cc38814767d97d398e552a373037aed5be461736cc13e98,e4dc0e70b3561943e12cf7ed2227317148c1135d61dab3d65d3d7df6daee5c0d
"108101","2025/02/26 15:59:59","0","0","0","108101","2025/02/22 16:00:00","0","【物理】在中線獵取虛弱敵人的幻夜靈力少女。\n必殺技會對一名減弱的敵人造成大量傷害，\n打倒對象時還會對敵人全體造成追加傷害。","0","忍（萬聖節）","忍（萬聖節）","3","1.55","0","0","1","440","450","3","3","108101","1","108101"
"108201","2030/12/31 15:00:00","0","0","0","108201","2019/03/25 16:00:00","0","【物理】從中線狙擊敵陣後方的幽靈狼少女。\n能無視前方對手，直接對敵陣後方施放必殺技或技能，\n對防禦力低的角色特別有威脅性。","0","宮子（萬聖節）","宮子（萬聖節）","1","2.42","0","0","1","590","450","1","1","108201","1","108201"
"108301","2025/02/26 15:59:59","0","15","0","108301","2025/02/22 16:00:00","0","【魔法】在後方施展妨礙技能的魔法少女。\n使對手陷入誘惑狀態的技能或同時施加複數\n異常狀態的必殺技都能擾亂對手陣腳。","0","美咲（萬聖節）","美咲（萬聖節）","7","2.07","0","0","1","815","450","7","3","108301","2","108301"
"108401","2025/05/01 15:59:59","0","10","0","108401","2025/04/22 16:00:00","0","【魔法】位於後衛，唱喚出精靈作戰的雪花歌姬。\n使用必殺技唱喚出的精靈們具備恢復 HP 或 TP 的能力，\n能夠逆轉不利的戰況。","0","千歌（聖誕節）","千歌（聖誕節）","7","2.27","0","0","1","770","450","7","3","108401","2","108401"
"108501","2030/12/31 15:00:00","0","15","0","108501","2019/05/16 16:00:00","0","【物理】位於前衛，以鈴聲守護夥伴的嬌小女伶。\n具備在受到攻擊前使周圍夥伴的防禦力大量提升的技能。\n只要能夠活用就堪稱具備無與倫比的耐久力。","0","胡桃（聖誕節）","胡桃（聖誕節）","3","1.55","0","0","1","295","450","3","1","108501","1","108501"
"108601","2025/05/01 15:59:59","0","10","0","108601","2025/04/22 16:00:00","0","【物理】位於前衛，將敵人掃除的聖誕夜小熊女孩。\n必殺技雖會消耗 HP，但威力絕大。\n使用技能提升物理攻擊力，並且使傷害上升。","0","綾音（聖誕節）","綾音（聖誕節）","3","1.425","0","0","1","190","450","3","3","108601","1","108601"
"108701","2024/07/19 15:59:59","0","7","0","108701","2024/07/12 16:00:00","0","【物理】位於前衛，負責物理的火力輸出，穿著振袖和服的活力女孩。\n使用讓物理攻擊角色攻擊力提升的技能。\n單體必殺技威力極高，其攻擊力名列前茅。","0","日和（新年）","日和（新年）","1","2.17","0","0","1","170","450","1","3","108701","1","108701"
"108801","2024/07/19 15:59:59","0","7","0","108801","2024/07/12 16:00:00","0","【魔法】位於後衛，以輔助魔法強化，光鮮亮麗的治療者。\n以自己的攻擊力換取強力的屏障與施加在全體夥伴\n的持續恢復狀態。絕大的防禦能力傲視群倫。","0","優衣（新年）","優衣（新年）","21","2.27","0","0","1","745","450","7","3","108801","2","108801"
"108901","2030/12/31 15:00:00","0","7","0","108901","2019/06/17 16:00:00","0","【物理】位於前衛，為夥伴擋下魔法攻擊的華麗劍士。\n使用技能對範圍內的夥伴展開魔法無效的屏障，\n而且以必殺技中斷敵人攻擊並使其暈眩。","0","怜（新年）","怜（新年）","22","2.215","0","0","1","153","450","4","1","108901","1","108901"
"109001","2030/12/31 15:00:00","0","11","0","109001","2019/07/15 16:00:00","0","【物理】位於前衛，是能夠將危機轉變為契機的愛之破壞者。\n消耗 HP 來使用技能，以提升自身的攻擊力。並且，\n必殺技在 HP 越低時，更能夠發揮超絕的威力。","0","惠理子（情人節）","惠理子（情人節）","3","1.9","0","0","1","187","450","3","1","109001","1","109001"
"109101","2024/05/28 15:59:59","0","7","0","109101","2024/05/24 16:00:00","0","【物理】位於中衛，出手幫助大家的甜點師姐姐。\n能夠展開同時上升多種數值的領域，並且在效果發動時，\n還能夠大幅度的強化技能的效果。","0","靜流（情人節）","靜流（情人節）","5","2.125","0","0","1","385","450","5","3","109101","1","109101"
"109201","2030/12/31 15:00:00","0","6","0","109201","2019/08/01 16:00:00","0","【魔法】位於後衛以英靈召喚術為武器來戰鬥的公主。\n同時能給予友方英靈之加護，也能夠施展強大威力的魔法，\n因此可以同時勝任輔助與主力輸出的兩種定位。","0","安","安","23","2.27","0","0","0","630","450","7","3","109201","2","109201"
"109301","2030/12/31 15:00:00","0","9","0","109301","2019/08/15 16:00:00","0","【魔法】位於後衛，和小眼球並肩作戰，天真無邪的少女。\n以技能所叫出來的小眼球，除了能防禦敵人的攻擊以外，\n當小眼球的數量越多時，必殺技的威力也會提升。","0","露","露","23","2.27","0","0","1","640","450","7","1","109301","2","109301"
"109401","2030/12/31 15:00:00","0","9","0","109401","2019/08/15 16:00:00","0","【魔法】位於中衛，操使火炎將敵人剿滅，龍人之少女。\n相當的擅長活用那強大魔法攻擊力來進行範圍攻擊。\n並且，利用飛行能力所進行的突進攻擊也相當強力。","0","古蕾婭","古蕾婭","1","2.27","0","0","0","525","450","1","3","109401","2","109401"
"109501","2030/12/31 15:00:00","0","12","0","109501","2019/09/02 16:00:00","0","【魔法】位於最前衛，以和服之姿鼓舞夥伴的受虐狂妹子。\n透過提升夥伴的魔法攻擊力，降低敵方的魔法防禦力，\n作為魔法隊伍的支援兼防禦角色而活躍。","0","空花（大江戶）","空花（大江戶）","2","2.066","0","0","0","140","450","7","3","109501","2","109501"
"109601","2030/12/31 15:00:00","0","12","0","109601","2019/09/20 16:00:00","0","【物理】位於最前衛，運用忍法與敵人戰鬥的女忍者。\n必殺技擁有在暴擊時將傷害變成 1.5 倍的特性，\n時機拿捏好時威力十分驚人。","0","妮諾（大江戶）","妮諾（大江戶）","2","2","0","0","0","175","450","2","3","109601","1","109601"
"109701","2025/01/26 15:59:59","0","9","0","109701","2025/01/16 16:00:00","0","【物理】位於中衛，以鬼之力粉碎敵人，雙胞胎的妹妹。\n除了恢復技能，也擅長操控溫度的技能，\n能將敵人凍結之後使用必殺技殲滅。","0","雷姆","雷姆","24","2.25","0","0","1","540","450","13","3","109701","1","109701"
"109801","2030/12/31 15:00:00","0","9","1","109801","2019/10/15 16:00:00","0","【魔法】位於中衛，以特殊能力協助夥伴，雙胞胎的姊姊。\n擁有看穿對手的物理攻擊並迴避的「千里眼」，\n和束縛所有敵人的必殺技輔助，效果十分強大。","0","拉姆","拉姆","24","2.5","0","0","1","545","450","7","1","109801","2","109801"
"109901","2025/01/26 15:59:59","0","9","0","109901","2025/01/16 16:00:00","0","【魔法】位於後衛，對於攻擊和恢復都運用自如的半妖精。\n能以強大的魔力反覆施放攻擊魔法將敵人擊飛，\n必殺技是連瀕死的夥伴都能在一瞬間治癒的能力。","0","愛蜜莉雅","愛蜜莉雅","23","2.27","0","0","1","725","450","7","3","109901","2","109901"
"110001","2024/10/27 15:59:59","0","15","0","110001","2024/10/22 16:00:00","0","【物理】位於後衛，能使用高威力弓技的夏之超級名模。\n在戰鬥中施放「夏日伸展台♪」時，\n能完全恢復ＴＰ，發動後每次的必殺技都將會發動暴擊。","0","鈴奈（夏日）","鈴奈（夏日）","8","1.82","0","0","1","705","450","8","3","110001","1","110001"
"110101","2030/12/31 15:00:00","0","15","0","110101","2019/11/15 16:00:00","0","【魔法】位於後衛，能奪取敵人體力，是夏季夜晚的老師。\n擁有多項能夠在造成傷害的同時恢復夥伴們的技能，\n不管位於攻守方都能夠發揮優異的能力。","0","伊緒（夏日）","伊緒（夏日）","5","2.4","0","0","1","715","450","5","1","110101","2","110101"
"0","2030/12/31 15:00:00","0","15","0","0","2019/11/01 16:00:00","0","","0","美咲（夏日）","美咲（夏日）","7","0","0","0","0","0","0","7","1","110201","0","110201"
"110301","2024/10/27 15:59:59","0","3","0","110301","2024/10/22 16:00:00","0","【物理】位於中衛，能夠支援夥伴速攻，是海邊的咲戀媽媽。\n在戰鬥開始時可以一口氣補充全體夥伴的TP，\n也因此使得能夠更加迅速的發動必殺技。","0","咲戀（夏日）","咲戀（夏日）","4","2.24","0","0","1","585","450","4","3","110301","1","110301"
"110401","2024/12/01 15:59:59","0","4","0","110401","2024/11/23 16:00:00","0","【物理】位於前衛，擅長攻擊單一目標的海之狼女。\n當僅有一個攻擊目標時，才能夠發揮技能與必殺技的\n真正價值，並以絕大的破壞力斬除敵人。","0","真琴（夏日）","真琴（夏日）","5","2.125","0","0","1","180","450","5","3","110401","1","110401"
"110501","2030/12/31 15:00:00","0","4","0","110501","2019/12/16 16:00:00","0","【物理】位於中衛，能將敵人一網打盡，是盛夏的南國女孩。\n能以帶有擊飛效果的技能將敵人聚集起來，並且以攻擊目標\n越多時，越能夠增加威力的必殺技將敵人一掃而空。","0","香織（夏日）","香織（夏日）","1","2.42","0","0","1","425","450","1","1","110501","1","110501"
"110601","2024/12/01 15:59:59","0","4","0","110601","2024/11/23 16:00:00","0","【魔法】位於後衛，施展著龐大的魔力，是盛夏的童話公主。\n以高火力對隨機的目標進行攻擊的技能與必殺技，\n當攻擊目標僅有一人時，能夠造成絕大的傷害。","0","真步（夏日）","真步（夏日）","7","2.27","0","0","1","792","450","7","3","110601","2","110601"
"110701","2030/12/31 15:00:00","0","4","0","110701","2020/01/02 16:00:00","0","【物理】位於後衛，擅於用毒，一名邊緣人精靈族的插班生。\n具有當敵人處於中毒或猛毒狀態時獲得強化的攻擊技能，\n同時還能以降低敵人物理防禦力的技能來幫助夥伴們。","0","碧（插班生）","碧（插班生）","8","1.82","0","0","0","680","450","8","3","110701","1","110701"
"110801","2030/12/31 15:00:00","0","2","0","110801","2020/01/10 16:00:00","0","【物理】位於前衛，靠著攻擊數壓制，一名陰暗系的精靈族。\n每當進行攻擊時，便會向對手追加【畏懼】的狀態，\n使技能的傷害和降低物理防禦力的能力更上一層樓。","0","克蘿依","克蘿依","2","2.125","0","0","0","185","450","2","3","110801","1","110801"
"110901","2030/12/31 15:00:00","0","2","0","110901","2020/07/20 16:00:00","0","【物理】位於前衛，用拳頭釋放切嚕嗨到Max的女孩子。\n每當造成暴擊時將會累積【切嚕】，不但能持續強化自己，\n當戰鬥越到後半時，就越能用切嚕把敵人全部滅光光。","0","琪愛兒","琪愛兒","1","2.295","0","0","0","222","450","1","3","110901","1","110901"
"111001","2030/12/31 15:00:00","0","2","0","111001","2020/07/02 16:00:00","0","【魔法】位於後衛，是特化於支援夥伴的象牙之塔才女。\n儘管自身的攻擊力不高，但能強化物理攻擊力高的夥伴，\n還能以魔法無效屏障守護全體夥伴，帶領眾人迎向勝利。","0","優妮","優妮","26","2.27","0","0","0","807","450","7","3","111001","2","111001"
"111101","2025/02/26 15:59:59","0","13","0","111101","2025/02/22 16:00:00","0","【魔法】位於後衛，為夥伴提升火力，變裝黑貓的資優生。\n不僅可以依自己的魔法攻擊力多寡來增減強化的技能，\n效果還能進行累積，能以多樣的技能來提升攻擊力。","0","鏡華（萬聖節）","鏡華（萬聖節）","7","2.07","0","0","1","820","450","7","3","111101","2","111101"
"111201","2020/02/18 15:59:59","0","13","0","111201","2020/02/04 16:00:00","0","【物理】位於前衛，施展著範圍攻擊，南瓜裝扮的搗蛋鬼。\n不管是對敵人設下倒數5次後就會爆炸的炸彈，又或丟丟\n那南瓜手榴彈，靠著各式各樣的範圍攻擊來玩弄對手。","0","禊（萬聖節）","禊（萬聖節）","1","2.17","0","0","1","212","450","1","1","111201","1","111201"
"111301","2030/12/31 15:00:00","0","13","0","111301","2020/02/19 16:00:00","0","【物理】位於中衛，對攻擊進行了特化的繃帶兔兔娘。\n儘管攻擊的頻率較低，但能夠施展高威力的範圍攻擊，\n大幅提升夥伴們物理攻擊力的技能，效果也相當優異。","0","美美（萬聖節）","美美（萬聖節）","5","2","0","0","0","365","450","5","3","111301","1","111301"
"111401","2030/12/31 15:00:00","0","0","0","111401","2020/03/04 16:00:00","0","【魔法】位於後衛，以死靈術來製造朋友的可愛少女。\n每當露娜造成傷害時便能聚集朋友，而將它們做為各個\n技能的消耗時，更能依消耗數來發揮出更強大的力量。","0","露娜","露娜","25","1.87","0","0","0","765","450","7","3","111401","2","111401"
"111501","2025/05/01 15:59:59","0","13","0","111501","2025/04/22 16:00:00","0","【物理】位於前衛，享受著戰鬥、聖夜的『誓約女君』。\n使用必殺技將會獲得硬幣，依照其有無則能在輔助與攻擊\n兩種定位進行切換，同時華麗地斬殺敵人。","0","克莉絲提娜（聖誕節）","克莉絲提娜（聖誕節）","10","2","0","0","1","265","450","4","3","111501","1","111501"
"111601","2030/12/31 15:00:00","0","13","0","111601","2020/04/01 16:00:00","0","【物理】位於中衛，挺身而出守護著整個隊伍的聖誕偶像。\n能以技能將物理攻擊無效，並且其必殺技能在當後方夥伴\n越多時，提升越多的物理防禦力來增加生存率。","0","望（聖誕節）","望（聖誕節）","4","2.24","0","0","1","418","450","4","1","111601","1","111601"
"111701","2030/12/31 15:00:00","0","13","0","111701","2020/04/22 16:00:00","0","【魔法】位於前衛，以血做為代價進行攻擊的聖夜吸血鬼。\n當HP越低時傷害便會提升的技能與能夠消耗HP的技能\n相互配合時，將能發揮出絕大的破壞力。","0","伊莉亞（聖誕節）","伊莉亞（聖誕節）","3","1.3","0","0","0","255","450","3","3","111701","2","111701"
"111801","2024/06/02 15:59:59","0","13","0","111801","2024/05/28 16:00:00","0","【物理】位於前衛，精神飽滿地祝賀新年的貪吃公主。\n可利用提高物理攻擊力的技能強化我方，\n以傷害力隨HP提升的必殺技討伐敵人。","0","貪吃佩可（新年）","貪吃佩可（新年）","22","1.965","0","0","1","248","450","4","3","111801","1","111801"
"111901","2024/07/19 15:59:59","0","1","0","111901","2024/07/12 16:00:00","0","【物理】位於前衛，優秀的全體輔助，新風之巫女。\n擁有在物理暴擊時增加傷害的技能，不僅能提高夥伴們的\n殲滅能力，還能用挑釁與持續恢復技能來支援生存面。","0","可可蘿（新年）","可可蘿（新年）","23","1.87","0","0","1","159","450","7","3","111901","1","111901"
"112001","2024/07/19 15:59:59","0","3","0","112001","2024/07/12 16:00:00","0","【魔法】位於後衛，是攻守雙方面皆活躍的和服貓娘。\n必殺技可以依照造成的傷害來提升魔法攻擊力，能夠使\n原本就高性能的攻擊力再更上一層樓。","0","凱留（新年）","凱留（新年）","21","2.07","0","0","1","690","450","7","3","112001","2","112001"
"112101","2030/12/31 15:00:00","0","1","0","112101","2020/05/05 16:00:00","0","【魔法】位於後衛，以祈禱來輔助的冒失娘巫女。\n能利用魔法無效的屏障來提高生存面，更能以必殺技\n恢復HP與提升行動速度來掌控戰局。","0","鈴莓（新年）","鈴莓（新年）","21","2.27","0","0","1","722","450","7","1","112101","2","112101"
"112201","2030/12/31 15:00:00","0","9","0","112201","2020/06/03 16:00:00","0","【魔法】位於後衛，擁有專精於妨礙能力的魔法偵探。\n具有能大幅度減少對手TP的技能，還能以束縛的技能來\n操弄遠距離的敵人，進而達到混亂敵人連攜的效果。","0","霞（魔法少女）","霞（魔法少女）","7","2.27","0","0","0","730","450","7","3","112201","2","112201"
"112301","2030/12/31 15:00:00","0","5","0","112301","2020/06/03 16:00:00","0","【物理】位於後衛，能讓夥伴發揮最大火力的魔法獵人。\n必殺技具有大幅度提高全體夥伴物理攻擊力的能力，使用\n技能射出的光輝箭矢則能提高範圍內的物理攻擊力。","0","栞（魔法少女）","栞（魔法少女）","8","1.97","0","0","1","712","450","8","1","112301","1","112301"
"112401","2021/08/25 15:59:59","0","18","0","112401","2021/08/09 16:00:00","0","【物理】位於中衛，鼓舞著夥伴並同時戰鬥的可愛少女。\n不僅能以提升夥伴TP與攻擊力的技能來進行輔助，\n自己還擁有著能夠將敵人一掃而空的強力範圍攻擊。","0","卯月（NGs）","卯月（NGs）","4","2.24","0","0","1","370","450","4","3","112401","1","112401"
"112501","2021/08/25 15:59:59","0","18","0","112501","2021/08/09 16:00:00","0","【物理】位於前衛，是一位創造冰來守護夥伴的冷酷少女。\n能以束縛或挑釁來妨礙眼前敵人的行動，同時能對自己\n展開屏障，發揮如銅牆鐵壁般的防禦能力。","0","凜（NGs）","凜（NGs）","4","2.215","0","0","1","153","450","4","3","112501","1","112501"
"112601","2030/12/31 15:00:00","0","18","1","112601","2015/04/01 15:00:00","0","【魔法】位於後衛，攻守兩面皆活躍，熱情滿溢的少女。\n能以受到傷害的夥伴為中心施展恢復魔法來進行輔助，\n同時還能施展魔法攻擊來將敵人一網打盡。","0","未央（NGs）","未央（NGs）","7","2.27","0","0","1","695","450","7","1","112601","2","112601"
"112701","2030/12/31 15:00:00","0","3","0","112701","2020/08/06 16:00:00","0","【物理】位於中衛，能夠貫穿敵人防禦的橡子遊俠。\n在戰鬥開始時便能大幅度降低範圍內敵人的物理防禦力，\n以至於在序盤便可以帶出能造成大規模傷害的戰況。","0","鈴（遊俠）","鈴（遊俠）","6","2.19","0","0","0","422","450","6","3","112701","1","112701"
"112801","2030/12/31 15:00:00","0","5","0","112801","2020/08/21 16:00:00","0","【物理】位於中衛，擅長對付多數敵人的牧場戰士。\n能夠使用擊飛敵人的技能來強行壓退敵人的陣型。\n再使用範圍攻擊跟附加混亂的技能一口氣殲滅敵人。","0","真陽（遊俠）","真陽（遊俠）","6","2.19","0","0","0","390","450","6","3","112801","1","112801"
"112901","2030/12/31 15:00:00","0","6","0","112901","2020/09/04 16:00:00","0","【物理】位於後衛，以希望為戰力的不可思議之國救世主。\n擁有只要暴擊就會提升效果的技能，並且以同伴數量越多、\n威力就跟著越強的必殺技來殲滅敵人。","0","璃乃（奇幻）","璃乃（奇幻）","8","1.97","0","0","0","730","450","8","3","112901","1","112901"
"113001","2030/12/31 15:00:00","0","12","0","113001","2020/09/04 16:00:00","0","【物理】位於中衛，能夠自由操縱戰場動向的白兔少女。\n能使用讓敵人行動速度下降並且提升同伴的速度的技能，\n以及停止敵人時間的技能，總是在支援著同伴們。","0","步未（奇幻）","步未（奇幻）","6","2.34","0","0","1","508","450","6","1","113001","1","113001"
"113101","2024/12/01 15:59:59","0","6","0","113101","2024/11/23 16:00:00","0","【物理】位於前衛，揮舞優雅太刀使人魅惑的若夏大姐頭。\n以隨著造成傷害的次數提升攻擊力的技能，跟所攜帶的雙刀\n的數刃斬擊，將眼前的敵人切碎。","0","流夏（夏日）","流夏（夏日）","27","1.3","0","0","1","192","450","27","3","113101","1","113101"
"113201","2030/12/31 15:00:00","0","12","0","113201","2020/11/02 16:00:00","0","【魔法】位於前衛，借取眾人手中之力的盛夏的冥姬。\n以全體同伴的魔法攻擊力做為代價來劇烈提升自己的\n魔法攻擊力，不斷使用熾烈的攻擊魔法製造大量傷害。","0","杏奈（夏日）","杏奈（夏日）","28","1.625","0","0","1","256","450","5","1","113201","2","113201"
"113301","2030/12/31 15:00:00","0","12","0","113301","2020/11/02 16:00:00","0","【魔法】位於中衛，擅長對付多數敵人的盛夏魔法少女。\n使用依照敵人數量而提升防禦力降低效果的技能，以及各種\n多樣化的範圍攻擊，以最可愛的姿態稱霸盛夏的戰鬥。","0","七七香（夏日）","七七香（夏日）","7","2.07","0","0","0","468","450","7","3","113301","2","113301"
"113401","2024/12/01 15:59:59","0","12","0","113401","2024/11/23 16:00:00","0","【魔法】位於中衛，使用出魔法攻擊的超能力啦啦隊女孩。\n必殺技能對全體敵人釋放威力極大的一擊，\n在那之後便會因為發動超能力的反彈抱起枕頭陷入夢境中。","0","初音（夏日）","初音（夏日）","29","1.92","0","0","1","567","450","7","3","113401","2","113401"
"113501","2030/12/31 15:00:00","0","12","0","113501","2022/09/23 16:00:00","0","【魔法】位於後衛，從敵人威脅保護學生的夏日女神老師。\n使用提高同伴魔法防禦力，持續回復HP的技能，\n還有展開屏障的必殺技，堅固地守護同伴。","0","美里（夏日）","美里（夏日）","7","2.07","0","0","1","697","450","7","1","113501","2","113501"
"113601","2030/12/31 15:00:00","0","12","0","113601","2020/12/26 16:00:00","0","【物理】位於前衛，燃燒業火斬向邪惡的盛夏騎士團長。\n有著對敵方單體造成傷害的同時提升攻擊力的必殺技，\n以及施展能夠造成火傷的技能，將敵人燒滅殆盡。","0","純（夏日）","純（夏日）","5","2","0","0","0","182","450","5","3","113601","1","113601"
"113701","2030/12/31 15:00:00","0","12","0","113701","2020/12/28 16:00:00","0","【魔法】位於中衛，使用魔法痛擊敵人的雙胞胎妹妹天使。\n雖然持續時間短暫，但能使用效果極大的強化魔法來\n提升自己的攻擊力，用威力拔群的單體魔法掃蕩敵人。","0","茜里（天使）","茜里（天使）","7","1.92","0","0","0","530","450","7","3","113701","2","113701"
"113801","2030/12/31 15:00:00","0","12","0","113801","2020/01/20 16:00:00","0","【魔法】位於中衛，使用魔法輔助夥伴的雙胞胎姊姊天使。\n能夠大幅度提升防禦力，或將敵人的注意力引到目標夥伴\n身上，並使用特殊又強力的技能愚弄敵人。","0","依里（天使）","依里（天使）","6","2.34","0","0","0","531","450","6","3","113801","2","113801"
"113901","2025/02/26 15:59:59","0","12","0","113901","2025/02/22 16:00:00","0","【物理】位於前衛，妨礙敵人物理攻擊的吸血鬼裁縫師。\n能挑釁敵方和展開物理無效的護盾，並對物理攻擊力最高的敵人施展妨礙技能，織起如鐵壁般的防禦網。","0","紡希（萬聖節）","紡希（萬聖節）","2","2.375","0","0","1","152","450","2","3","113901","1","113901"
"114001","2030/12/31 15:00:00","0","12","0","114001","2021/02/19 16:00:00","0","【物理】位於中衛，將身負重傷的敵人導向死亡的幽雅劍士。\n當敵方的HP在50%以下時，攻擊威力會大幅度提升，\n施展範圍攻擊一口氣重創負傷敵人的戰意。","0","怜（萬聖節）","怜（萬聖節）","4","1.965","0","0","0","375","450","4","3","114001","1","114001"
"114101","2030/12/31 15:00:00","0","12","0","114101","2021/02/01 16:00:00","0","【物理】位於前衛，以銳爪進行突刺的萬聖節見習騎士。\n技能會根據必殺技的施展次數而強化，\n使造成的傷害和行動速度提升，撕裂眼前的敵人。","0","茉莉（萬聖節）","茉莉（萬聖節）","1","2.295","0","0","1","186","450","1","1","114101","1","114101"
"114201","2030/12/31 15:00:00","0","12","0","114201","2021/03/02 16:00:00","0","【物理】位於中衛，懷抱著愛與希望之力來執掌一切的\n魔法提督。\n必殺技能降低敵方單體的物理防禦力，並擁有提升範圍內\n所有夥伴物理攻擊力的技能，一口氣左右戰局。","0","莫妮卡（魔法少女）","莫妮卡（魔法少女）","4","2.24","0","0","0","528","450","4","3","114201","1","114201"
"114301","2030/12/31 15:00:00","0","2","0","114301","2021/03/02 16:00:00","0","【物理】位於中衛，將正義之力乘載於魔法中戰鬥的魔法劍士。\n以增加自身物理攻擊力與魔法攻擊力的魔法少女之力\n及不懈努力磨練出的劍技，施放華麗的魔法攻擊。","0","智（魔法少女）","智（魔法少女）","4","2","0","0","0","402","450","4","3","114301","1","114301"
"114401","2025/05/01 15:59:59","0","2","0","114401","2025/04/22 16:00:00","0","【物理】位於前衛，靠己方支援力量戰鬥的聖夜大小姐。\n每受到能力提升的效果時便會增加【聖夜的光輝】\n，以此大幅度強化技能，於聖夜中施放絢爛的一擊。","0","秋乃（聖誕節）","秋乃（聖誕節）","5","2","0","0","1","189","450","5","3","114401","1","114401"
"114501","2030/12/31 15:00:00","0","3","0","114501","2021/04/27 16:00:00","0","【物理】位於前衛，驅使光明守護我方的聖夜咲戀媽媽。\n擁有能防範敵人攻擊並造成傷害的必殺技，\n以及在造成傷害的同時恢復的技能，攻擊和防守都能勝任。","0","咲戀（聖誕節）","咲戀（聖誕節）","4","2.09","0","0","0","150","450","4","3","114501","1","114501"
"114601","2030/12/31 15:00:00","0","2","0","114601","2023/01/24 16:00:00","0","【物理】位於中衛，支援物理角色的聖夜原聖騎士。\n技能會使魔法攻擊力最高的敵方單體TP減少，並提升周圍所有夥伴的魔法防禦力，\n在魔法戰中綻放無上的光輝。","0","優花梨（聖誕節）","優花梨（聖誕節）","5","2.09","0","0","1","408","450","5","1","114601","1","114601"
"114701","2030/12/31 15:00:00","0","2","0","114701","2023/02/23 16:00:00","0","【物理】位於前衛，在新春揮舞「天樓霸斷劍」的少女。\n她會比眾人慢一步突擊，將敵方前衛擊飛後，\n以強化後的範圍物理攻擊一舉掃蕩聚集的敵人。","0","矛依未（新年）","矛依未（新年）","31","2","0","0","1","138","450","2","1","114701","1","114701"
"115001","2024/06/02 15:59:59","0","2","0","115001","2024/05/28 16:00:00","0","【魔法】位於中衛，身著華麗新年和服的「變貌大妃」。\n以提升我方魔法攻擊力與恢復HP、TP的技能，\n進行攻守兼具的支援，即使是激烈的戰況，也能帶領夥伴通往勝利。","0","似似花（新年）","似似花（新年）","21","2.07","0","0","1","562","450","7","3","115001","2","115001"
"115501","2024/05/28 15:59:59","0","1","0","115501","2024/05/24 16:00:00","0","【物理】位於中衛，身著尊貴儀裝的精靈族之村巫女。\n會強化自身的攻擊力，並恢復TP增加攻擊頻率。\n以暴擊時的猛攻，化為守護夥伴的劍。","0","可可蘿（祭服）","可可蘿（祭服）","2","2","0","0","1","533","450","2","3","115501","1","115501"
"115601","2030/12/31 15:00:00","0","7","0","115601","2023/03/24 16:00:00","0","【魔法】位於中衛，施展精靈術支援我方的儀裝魔法師。\n使用可強化數次物理攻擊力的技能支援我方的攻擊，\n並以強大的恢復技能，重整前線掌握戰況。","0","優衣（祭服）","優衣（祭服）","7","1.97","0","0","1","578","450","7","1","115601","2","115601"
"115701","2030/12/31 15:00:00","0","9","0","115701","2021/06/27 16:00:00","0","【魔法】位於後衛，削減敵人防禦力的海岸名偵探。\n鎖定攻擊力高的敵人降低其防禦力，\n並以強化我方的技能，引導解決任何困難事件。","0","霞（夏日）","霞（夏日）","7","2.27","0","0","0","738","450","7","3","115701","2","115701"
"115801","2030/12/31 15:00:00","0","5","0","115801","2023/04/25 16:00:00","116101","【物理】位於前衛，用魔法果實變成公主的戀愛少女。\n用必殺技從動物變身成人類一段時間，\n藉由技能增加我方全體的攻擊力，發揮出最大火力。","0","莉瑪（灰姑娘）","莉瑪（灰姑娘）","4","2.27","0","0","1","173","450","4","1","115801","1","115801"
