a8b8cd464a2d284fdc0e3a25667540473983885c5ce31729a677569e5a8ce3a2,e79a5af77e0fbbebcc5722dd66ee096419e03fc327134f8eec376c65b2868443,71e6165e0973bfea560df819499b4c5ee8e87ec3cfb3a5bb09ec5f1843a92046,8810d496702cd27710c1065efb7ae8ad2fb7bd4ea8518dca07e37449a87409f3,56a1334d7ab0af96a836dc8f406fc0d7dc5862d2b8ac1c552f8b5196cc86bfa5,1d5951ab7e11b5f63e199869b7daccea12db1a6eea073e842293704e0aa259b5,6e314d699ad0fb1fa8cbaea2c558beae3647a2463041b56f8d8a56b49ebacea3,54debfd0bd76a228e34ec33022b7ccfbcffcd0af47c6d63172aff4e7ffc91e5b,1ee84b86858caef1e29cb3447b07d21691cd9b583a6f8a19aa87e1628b7187c8,6720874e9434cf393da3a0b71e476480f2495231987c422b2ac3a419d283cdbd,b6032b8b9d6c2bd6afd6f33e6ffe4d2c6642e9f8e681dfb8900d5785dae029ce,ccda38834a0997da5780eeb7d40d024d96b582f91a3ae9613ca3b1988b1d73bd,0f75367d03d60c608a1bad844596f58010425ccadd4c361ad2127cb447310099,cc09af14555f1122a4583306c5e9dddce2affeec7cba0bf69643b259e2ac713c,d109e7b6733ede3ded7fd8386cd0c0d57e932b03373004d29b80e64af2925eb2,c0e9daa77ede0f338064fd7f0d7864fc720b0b2f2aebbb72cca4a77fe3f633c3,5a5c0092ddfd650e24a02aa4d31b745668db98758c0c56dedbfb7c7faec60e87,759eb1938795459f7398384d108c23e0ba3c324c453bed196a15b0ba597c926b,55a30125ff798e64bd6a3b8fc644e34c2a334dfac348837378bd09fc5653ddc7,2a5911e4bc922a4cceb3c2e4452d0d7bbf21574a85d530c85869d74c0e6595ac
"0","0","1","91002","0","0","0","8","1005605","20032","0","0","0","1000","0","60","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1005606","20032","0","0","0","100","0","6000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1005607","20032","0","0","0","200","0","15000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1005608","20032","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1005609","20032","0","0","0","800","0","30000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1005610","20032","0","0","0","1000","0","60","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1005611","20032","0","0","0","100","0","6000","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1005612","20032","0","0","0","200","0","15000","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1005613","20032","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1005614","20032","0","0","0","800","0","30000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1005615","20032","0","0","0","1000","0","60","0","讓信賴度達到MAX吧","0","0"
"0","0","4","94002","0","0","0","12","1005616","20032","0","0","0","100","0","6000","0","讓信賴度達到100吧","0","0"
"0","0","4","94002","0","0","0","12","1005617","20032","0","0","0","200","0","15000","0","讓信賴度達到200吧","0","0"
"0","0","4","91002","0","0","0","8","1005618","20032","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","4","94002","0","0","0","12","1005619","20032","0","0","0","800","0","30000","0","讓信賴度達到800吧","0","0"
"0","0","4","91002","0","0","0","8","1005620","20032","0","0","0","1000","0","60","0","讓信賴度達到MAX吧","0","0"
"0","0","5","94002","0","0","0","12","1005621","20032","0","0","0","100","0","6000","0","讓信賴度達到100吧","0","0"
"0","0","5","94002","0","0","0","12","1005622","20032","0","0","0","200","0","15000","0","讓信賴度達到200吧","0","0"
"0","0","5","91002","0","0","0","8","1005623","20032","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","5","94002","0","0","0","12","1005624","20032","0","0","0","800","0","30000","0","讓信賴度達到800吧","0","0"
"0","0","5","91002","0","0","0","8","1005625","20032","0","0","0","1000","0","60","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1006101","20035","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1006102","20035","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1006103","20035","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1006104","20035","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1006105","20035","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1006106","20035","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1006107","20035","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1006108","20035","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1006109","20035","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1006110","20035","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1006111","20035","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1006112","20035","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1006113","20035","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1006114","20035","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1006115","20035","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1006601","20037","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1006602","20037","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1006603","20037","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1006604","20037","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1006605","20037","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1006606","20037","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1006607","20037","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1006608","20037","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1006609","20037","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1006610","20037","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","94002","1","91002","0","0","0","8","1006801","20038","12","0","0","100","0","50","27500","讓信賴度達到100吧","0","0"
"0","94002","1","91002","0","0","0","8","1006802","20038","12","0","0","200","0","50","27500","讓信賴度達到200吧","0","0"
"0","94002","1","91002","0","0","0","8","1006803","20038","12","0","0","500","0","100","55000","讓信賴度達到500吧","0","0"
"0","94002","1","91002","0","0","0","8","1006804","20038","12","0","0","800","0","100","55000","讓信賴度達到800吧","0","0"
"0","94002","1","91002","0","0","0","8","1006805","20038","12","0","0","1000","0","150","90000","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1007601","20042","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1007602","20042","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1007603","20042","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1007604","20042","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1007605","20042","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1007606","20042","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1007607","20042","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1007608","20042","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1007609","20042","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1007610","20042","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1007611","20042","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1007612","20042","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1007613","20042","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1007614","20042","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1007615","20042","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1007801","20043","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1007802","20043","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1007803","20043","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1007804","20043","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1007805","20043","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1007806","20043","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1007807","20043","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1007808","20043","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1007809","20043","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1007810","20043","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1008801","20048","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1008802","20048","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1008803","20048","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1008804","20048","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1008805","20048","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1008806","20048","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1008807","20048","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1008808","20048","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1008809","20048","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1008810","20048","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1009001","20049","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1009002","20049","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1009003","20049","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1009004","20049","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1009005","20049","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1009006","20049","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1009007","20049","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1009008","20049","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1009009","20049","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1009010","20049","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1009401","20051","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1009402","20051","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1009403","20051","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1009404","20051","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1009405","20051","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1009406","20051","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1009407","20051","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1009408","20051","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1009409","20051","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1009410","20051","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1009411","20051","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1009412","20051","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1009413","20051","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1009414","20051","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1009415","20051","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1010001","20054","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1010002","20054","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1010003","20054","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1010004","20054","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1010005","20054","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1010006","20054","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1010007","20054","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1010008","20054","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1010009","20054","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1010010","20054","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1010201","20055","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1010202","20055","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1010203","20055","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1010204","20055","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1010205","20055","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1010206","20055","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1010207","20055","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1010208","20055","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1010209","20055","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1010210","20055","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1010211","20055","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1010212","20055","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1010213","20055","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1010214","20055","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1010215","20055","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1010401","20056","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1010402","20056","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1010403","20056","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1010404","20056","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1010405","20056","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1010406","20056","0","0","0","100","0","15000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1010407","20056","0","0","0","200","0","37500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1010408","20056","0","0","0","500","0","75","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1010409","20056","0","0","0","800","0","75000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1010410","20056","0","0","0","1000","0","150","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1011401","10141","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1011402","10141","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1011403","10141","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1011404","10141","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1011405","10141","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1011406","10141","0","0","0","100","0","10000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1011407","10141","0","0","0","200","0","25000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1011408","10141","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1011409","10141","0","0","0","800","0","50000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1011410","10141","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1012401","10151","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1012402","10151","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1012403","10151","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1012404","10151","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1012405","10151","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1012406","10151","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1012407","10151","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1012408","10151","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1012409","10151","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1012410","10151","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","3","94002","0","0","0","12","1012411","10151","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","3","94002","0","0","0","12","1012412","10151","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","3","91002","0","0","0","8","1012413","10151","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","3","94002","0","0","0","12","1012414","10151","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","3","91002","0","0","0","8","1012415","10151","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","4","94002","0","0","0","12","1012416","10151","0","0","0","100","0","7500","0","讓信賴度達到100吧","0","0"
"0","0","4","94002","0","0","0","12","1012417","10151","0","0","0","200","0","17500","0","讓信賴度達到200吧","0","0"
"0","0","4","91002","0","0","0","8","1012418","10151","0","0","0","500","0","30","0","讓信賴度達到500吧","0","0"
"0","0","4","94002","0","0","0","12","1012419","10151","0","0","0","800","0","40000","0","讓信賴度達到800吧","0","0"
"0","0","4","91002","0","0","0","8","1012420","10151","0","0","0","1000","0","90","0","讓信賴度達到MAX吧","0","0"
"0","0","1","94002","0","0","0","12","1014401","10144","0","0","0","100","0","30000","0","讓信賴度達到100吧","0","0"
"0","0","1","94002","0","0","0","12","1014402","10144","0","0","0","200","0","60000","0","讓信賴度達到200吧","0","0"
"0","0","1","91002","0","0","0","8","1014403","10144","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","1","94002","0","0","0","12","1014404","10144","0","0","0","800","0","160000","0","讓信賴度達到800吧","0","0"
"0","0","1","91002","0","0","0","8","1014405","10144","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
"0","0","2","94002","0","0","0","12","1014406","10144","0","0","0","100","0","30000","0","讓信賴度達到100吧","0","0"
"0","0","2","94002","0","0","0","12","1014407","10144","0","0","0","200","0","60000","0","讓信賴度達到200吧","0","0"
"0","0","2","91002","0","0","0","8","1014408","10144","0","0","0","500","0","50","0","讓信賴度達到500吧","0","0"
"0","0","2","94002","0","0","0","12","1014409","10144","0","0","0","800","0","160000","0","讓信賴度達到800吧","0","0"
"0","0","2","91002","0","0","0","8","1014410","10144","0","0","0","1000","0","100","0","讓信賴度達到MAX吧","0","0"
