fcb37a72a35e8315963a2c44fa9bb586db21e8334e20f6c063029e3f89b1434c,8456873090e0a141b320c07925cfc6a97773f2f3749fcead68f810d281a0f1dd,750f74a0c8acf53cab3e0c3f1768f94821e8089c288632ad66ea8030008b7fad,8647b023e57dfee526d6770acf60aebdc75b75c94c6729bea7a42033d64e36a7,34df11c490b687e71addd1801b9aee41b6a438e1645253bcbfe63904bc9db851,095a28ea09ed362ab26743f35a92ab6d6040d2a09177fc54bd197735eac0dd07,bf84b8abb7dab2a315705a8f8a6c42e26edf4a9da693ab85db5f27cb29f0aebe,31f454b9235c3f0089e3f7b577a0df7798a452c289badcc0b0eaa868fb4f5455,31f74e18c42714519fdc580af430bede9b08e862840986db6eaaebefac9cc160,c2d618e3e6d09b82ddd05bf9b4db887c84281812f89668f49e34a99b709592d2,fbf003238cf407e7499e6eff580740bb5911e154a3aca06365a4ce29bae87b78,eecc5cf54d5805cc9e158e282e7fdf7dccbf29d810ec89d87a9194f041026b17,19850d03a9510aab93fe63b56995969b23db3cafab3289954b4404b4c082d79a,0c7b797931152ca71968a346dc360629469555033198cc1183330bde18d60ad3,5e9420cd213f2faefbb2597910d563818a6ec80e88d7208154c98fffc6cbcad7
"0","310","2023/11/03 05:00:00","26221","9101403","500","101401","264","10","2622","0","26223","2816","26222","0"
"0","220","2023/11/03 05:00:00","26231","9109403","500","109401","265","10","2623","0","26233","2816","26232","0"
"0","564","2023/11/04 05:00:00","26311","0","500","0","266","10","2631","0","26313","2816","26312","0"
"0","499","2023/11/05 05:00:00","26411","0","500","0","267","10","2641","0","26413","2816","26412","0"
"0","435","2023/11/06 05:00:00","26511","0","500","0","268","10","2651","0","26513","2816","26512","0"
"0","372","2023/11/07 05:00:00","26611","0","500","0","269","10","2661","0","26613","2816","26612","0"
"0","309","2023/11/08 05:00:00","26711","0","500","0","270","10","2671","0","26713","2816","26712","0"
"0","246","2023/11/09 05:00:00","26811","0","500","0","271","10","2681","0","26813","2816","26812","0"
"0","183","2023/11/10 05:00:00","26911","0","500","0","272","10","2691","0","26913","2816","26912","0"
"0","85","2023/11/11 05:00:00","27011","9104803","500","104801","273","10","2701","0","27013","2816","27012","0"
"0","120","2023/11/12 05:00:00","27111","0","500","0","274","10","2711","0","27113","2816","27112","0"
"0","57","2023/11/13 05:00:00","27211","0","500","0","275","10","2721","0","27213","2816","27212","0"
"0","-6","2023/11/14 05:00:00","27311","0","500","0","276","10","2731","0","27313","2816","27312","0"
"0","-69","2023/11/15 05:00:00","27411","0","500","0","277","10","2741","0","27413","2816","27412","0"
"0","-132","2023/11/16 05:00:00","27511","0","500","0","278","10","2751","0","27513","2816","27512","0"
"0","-195","2023/11/17 05:00:00","27611","0","500","0","279","10","2761","0","27613","2816","27612","0"
"0","-258","2023/11/18 05:00:00","27711","0","500","0","280","10","2771","0","27713","2816","27712","0"
"0","-75","2023/11/19 05:00:00","27811","9104503","500","104501","281","10","2781","0","27813","2816","27812","0"
"0","-20","2023/11/20 05:00:00","27911","0","500","0","282","10","2791","0","27913","2816","27912","0"
"0","-60","2023/11/21 05:00:00","28011","0","500","0","283","10","2801","0","28013","2816","28012","0"
"0","-235","2023/11/22 05:00:00","28111","9100603","500","102201","284","10","2811","0","28113","2816","28112","100601"
"0","-210","2023/11/23 05:00:00","28211","0","500","0","285","10","2821","0","28213","2816","28212","0"
"0","-240","2023/11/24 05:00:00","28311","0","500","0","286","10","2831","0","28313","2816","28312","0"
"0","-445","2023/11/25 05:00:00","28411","9100503","500","100501","287","10","2841","0","28413","2816","28412","0"
"0","-321","2023/11/26 05:00:00","28511","0","500","0","288","10","2851","0","28513","2816","28512","0"
"0","-384","2023/11/27 05:00:00","28611","0","500","0","289","10","2861","0","28613","2816","28612","0"
"0","-448","2023/11/28 05:00:00","28711","0","500","0","290","10","2871","0","28713","2816","28712","0"
"0","-513","2023/11/29 05:00:00","28811","0","500","0","291","10","2881","0","28813","2816","28812","0"
"0","-579","2023/11/30 05:00:00","28911","0","500","0","292","10","2891","1","28913","2816","28912","0"
"4","330","2023/12/01 05:00:00","29011","9109203","600","109201","293","11","2901","0","29013","2816","29012","0"
"4","395","2023/12/02 05:00:00","29111","0","600","0","294","11","2911","0","29113","2816","29112","0"
"4","360","2023/12/03 05:00:00","29211","0","600","0","295","11","2921","0","29213","2816","29212","0"
"4","325","2023/12/04 05:00:00","29311","0","600","0","296","11","2931","0","29313","2816","29312","0"
"4","290","2023/12/05 05:00:00","29411","0","600","0","297","11","2941","0","29413","2816","29412","0"
"4","255","2023/12/06 05:00:00","29511","0","600","0","298","11","2951","0","29513","2816","29512","0"
"4","220","2023/12/07 05:00:00","29611","0","600","0","299","11","2961","0","29613","2816","29612","0"
"4","185","2023/12/08 05:00:00","29711","0","600","0","300","11","2971","0","29713","2816","29712","0"
"4","150","2023/12/09 05:00:00","29811","0","600","0","301","11","2981","0","29813","2816","29812","0"
"4","115","2023/12/10 05:00:00","29911","0","600","0","302","11","2991","0","29913","2816","29912","0"
"4","80","2023/12/11 05:00:00","30011","0","600","0","303","11","3001","0","30013","2816","30012","0"
"4","250","2023/12/12 05:00:00","30111","9102503","600","102501","304","11","3011","0","30113","2816","30112","0"
"4","45","2023/12/13 05:00:00","30211","0","600","0","305","11","3021","0","30213","2816","30212","0"
"4","95","2023/12/14 05:00:00","30311","9106403","600","106401","306","11","3031","0","30313","2816","30312","0"
"4","10","2023/12/15 05:00:00","30411","0","600","0","307","11","3041","0","30413","2816","30412","0"
"4","-25","2023/12/16 05:00:00","30511","0","600","0","308","11","3051","0","30513","2816","30512","0"
"4","-60","2023/12/17 05:00:00","30611","0","600","0","309","11","3061","0","30613","2816","30612","0"
"4","-95","2023/12/18 05:00:00","30711","0","600","0","310","11","3071","0","30713","2816","30712","0"
"4","-130","2023/12/19 05:00:00","30811","0","600","0","311","11","3081","0","30813","2816","30812","0"
"4","-165","2023/12/20 05:00:00","30911","0","600","0","312","11","3091","0","30913","2816","30912","0"
"4","-200","2023/12/21 05:00:00","31011","0","600","0","313","11","3101","0","31013","2816","31012","0"
"4","-30","2023/12/22 05:00:00","31111","9103103","600","103101","314","11","3111","0","31113","2816","31112","0"
"4","-235","2023/12/23 05:00:00","31211","0","600","0","315","11","3121","0","31213","2816","31212","0"
"4","-190","2023/12/24 05:00:00","31311","9101203","600","101201","316","11","3131","0","31313","2816","31312","0"
"4","-115","2023/12/25 05:00:00","31411","0","600","0","317","11","3141","0","31413","2816","31412","0"
"4","-160","2023/12/26 05:00:00","31511","0","600","0","318","11","3151","0","31513","2816","31512","0"
"4","-270","2023/12/27 05:00:00","31611","0","600","0","319","11","3161","0","31613","2816","31612","0"
"4","-260","2023/12/28 05:00:00","31711","9118103","600","118101","320","11","3171","0","31713","2816","31712","0"
"4","-305","2023/12/29 05:00:00","31811","0","600","0","321","11","3181","0","31813","2816","31812","0"
"4","-340","2023/12/30 05:00:00","31911","0","600","0","322","11","3191","0","31913","2816","31912","0"
"4","-378","2023/12/31 05:00:00","32011","0","600","0","323","11","3201","1","32013","2816","32012","0"
"4","204","2024/01/01 05:00:00","32111","9102603","600","102601","324","12","3211","0","32113","2816","32112","0"
"4","323","2024/01/02 05:00:00","32211","0","600","0","325","12","3221","0","32213","2816","32212","0"
"4","167","2024/01/03 05:00:00","32311","9105003","600","105001","326","12","3231","0","32313","2816","32312","0"
"4","387","2024/01/04 05:00:00","32411","0","600","0","327","12","3241","0","32413","2816","32412","0"
"4","343","2024/01/05 05:00:00","32511","0","600","0","328","12","3251","0","32513","2816","32512","0"
"4","301","2024/01/06 05:00:00","32611","0","600","0","329","12","3261","0","32613","2816","32612","0"
"4","258","2024/01/07 05:00:00","32711","0","600","0","330","12","3271","0","32713","2816","32712","0"
"4","216","2024/01/08 05:00:00","32811","0","600","0","331","12","3281","0","32813","2816","32812","0"
"4","174","2024/01/09 05:00:00","32911","0","600","0","332","12","3291","0","32913","2816","32912","0"
"4","133","2024/01/10 05:00:00","33011","0","600","0","333","12","3301","0","33013","2816","33012","0"
"4","91","2024/01/11 05:00:00","33111","0","600","0","334","12","3311","0","33113","2816","33112","0"
"4","0","2024/01/12 05:00:00","33211","9100303","600","100301","335","12","3321","0","33213","2816","33212","0"
"4","49","2024/01/13 05:00:00","33311","0","600","0","336","12","3331","0","33313","2816","33312","0"
"4","6","2024/01/14 05:00:00","33411","0","600","0","337","12","3341","0","33413","2816","33412","0"
"4","-36","2024/01/15 05:00:00","33511","0","600","0","338","12","3351","0","33513","2816","33512","0"
"4","-76","2024/01/16 05:00:00","33611","0","600","0","339","12","3361","0","33613","2816","33612","0"
"4","-119","2024/01/17 05:00:00","33711","0","600","0","340","12","3371","0","33713","2816","33712","0"
"4","-100","2024/01/18 05:00:00","33811","0","600","0","341","12","3381","0","33813","2816","33812","0"
"4","-81","2024/01/19 05:00:00","33911","0","600","0","342","12","3391","0","33913","2816","33912","0"
"4","-161","2024/01/20 05:00:00","34011","0","600","0","343","12","3401","0","34013","2816","34012","0"
"4","-203","2024/01/21 05:00:00","34111","0","600","0","344","12","3411","0","34113","2816","34112","0"
"4","-246","2024/01/22 05:00:00","34211","0","600","0","345","12","3421","0","34213","2816","34212","0"
"4","-78","2024/01/23 05:00:00","34311","9100703","600","100701","346","12","3431","0","34313","2816","34312","0"
"4","-209","2024/01/24 05:00:00","34411","9102903","600","102901","347","12","3441","0","34413","2816","34412","0"
"4","-288","2024/01/25 05:00:00","34511","0","600","0","348","12","3451","0","34513","2816","34512","0"
"4","-290","2024/01/26 05:00:00","34611","0","600","0","349","12","3461","0","34613","2816","34612","0"
"4","-308","2024/01/27 05:00:00","34711","0","600","0","350","12","3471","0","34713","2816","34712","0"
"4","-332","2024/01/28 05:00:00","34811","0","600","0","351","12","3481","0","34813","2816","34812","0"
"4","-330","2024/01/29 05:00:00","34911","0","600","0","352","12","3491","0","34913","2816","34912","0"
"4","-320","2024/01/30 05:00:00","35011","0","600","0","353","12","3501","0","35013","2816","35012","0"
"4","-378","2024/01/31 05:00:00","35111","0","600","0","354","12","3511","1","35113","2816","35112","0"
"4","382","2024/02/01 05:00:00","35211","0","600","0","355","13","3521","0","35213","2816","35212","0"
"4","323","2024/02/02 05:00:00","35311","9103603","600","103601","356","13","3531","0","35313","2816","35312","0"
"4","381","2024/02/03 05:00:00","35411","0","600","0","357","13","3541","0","35413","2816","35412","0"
"4","185","2024/02/04 05:00:00","35511","9109303","600","109301","358","13","3551","0","35513","2816","35512","0"
"4","191","2024/02/05 05:00:00","35611","0","600","0","359","13","3561","0","35613","2816","35612","0"
"4","72","2024/02/06 05:00:00","35711","0","600","0","360","13","3571","0","35713","2816","35712","0"
"4","7","2024/02/07 05:00:00","35811","9107103","600","107101","361","13","3581","0","35813","2816","35812","0"
"4","332","2024/02/08 05:00:00","35911","0","600","0","362","13","3591","0","35913","2816","35912","0"
"4","285","2024/02/09 05:00:00","36011","0","600","0","363","13","3601","0","36013","2816","36012","0"
"4","237","2024/02/10 05:00:00","36111","0","600","0","364","13","3611","0","36113","2816","36112","0"
"4","192","2024/02/11 05:00:00","36211","0","600","0","365","13","3621","0","36213","2816","36212","0"
"4","144","2024/02/12 05:00:00","36311","0","600","0","366","13","3631","0","36313","2816","36312","0"
"4","97","2024/02/13 05:00:00","36411","0","600","0","367","13","3641","0","36413","2816","36412","0"
"4","50","2024/02/14 05:00:00","36511","0","600","0","368","13","3651","0","36513","2816","36512","0"
"4","3","2024/02/15 05:00:00","36611","0","600","0","369","13","3661","0","36613","2816","36612","0"
"4","-43","2024/02/16 05:00:00","36711","0","600","0","370","13","3671","0","36713","2816","36712","0"
"4","-90","2024/02/17 05:00:00","36811","0","600","0","371","13","3681","0","36813","2816","36812","0"
"4","-153","2024/02/18 05:00:00","36911","9123003","600","123001","372","13","3691","0","36913","2816","36912","0"
"4","-93","2024/02/19 05:00:00","37011","0","600","0","373","13","3701","0","37013","2816","37012","0"
"4","-137","2024/02/20 05:00:00","37111","0","600","0","374","13","3711","0","37113","2816","37112","0"
"4","-185","2024/02/21 05:00:00","37211","0","600","0","375","13","3721","0","37213","2816","37212","0"
"4","-232","2024/02/22 05:00:00","37311","0","600","0","376","13","3731","0","37313","2816","37312","0"
"4","-225","2024/02/23 05:00:00","37411","0","600","0","377","13","3741","0","37413","2816","37412","0"
"4","-256","2024/02/24 05:00:00","37511","0","600","0","378","13","3751","0","37513","2816","37512","0"
"4","-280","2024/02/25 05:00:00","37611","0","600","0","379","13","3761","0","37613","2816","37612","0"
"4","-329","2024/02/26 05:00:00","37711","0","600","0","380","13","3771","0","37713","2816","37712","0"
"4","-379","2024/02/27 05:00:00","37811","0","600","0","381","13","3781","0","37813","2816","37812","0"
"4","-250","2024/02/28 05:00:00","37911","9111003","600","111001","382","13","3791","1","37913","2816","37912","0"
"1","480","2024/03/01 05:00:00","38011","9104603","100","104601","383","14","3801","0","38013","2816","38012","0"
"1","560","2024/03/02 05:00:00","38111","0","100","0","384","14","3811","0","38113","2816","38112","0"
"1","370","2024/03/03 05:00:00","38211","9103303","100","103301","385","14","3821","0","38213","2816","38212","0"
"1","553","2024/03/04 05:00:00","38311","0","100","0","386","14","3831","0","38313","2816","38312","0"
"1","476","2024/03/05 05:00:00","38411","0","100","0","387","14","3841","0","38413","2816","38412","0"
"1","400","2024/03/06 05:00:00","38511","0","100","0","388","14","3851","0","38513","2816","38512","0"
"1","330","2024/03/07 05:00:00","38611","9105103","100","105101","389","14","3861","0","38613","2816","38612","0"
"1","325","2024/03/08 05:00:00","38711","0","100","0","390","14","3871","0","38713","2816","38712","0"
"1","250","2024/03/09 05:00:00","38811","0","100","0","391","14","3881","0","38813","2816","38812","0"
"1","185","2024/03/10 05:00:00","38911","9105703","100","105701","392","14","3891","0","38913","2816","38912","0"
"1","175","2024/03/11 05:00:00","39011","0","100","0","393","14","3901","0","39013","2816","39012","0"
"1","205","2024/03/12 05:00:00","39111","9103203","100","103201","394","14","3911","0","39113","2816","39112","0"
"1","110","2024/03/13 05:00:00","39211","0","100","0","395","14","3921","0","39213","2816","39212","0"
"1","30","2024/03/14 05:00:00","39311","9105203","100","105201","396","14","3931","0","39313","2816","39312","0"
"1","-45","2024/03/15 05:00:00","39411","0","100","0","397","14","3941","0","39413","2816","39412","0"
"1","-250","2024/03/16 05:00:00","39511","9103403","100","103401","398","14","3951","0","39513","2816","39512","0"
"1","-50","2024/03/17 05:00:00","39611","0","100","0","399","14","3961","0","39613","2816","39612","0"
"1","-90","2024/03/18 05:00:00","39711","0","100","0","400","14","3971","0","39713","2816","39712","0"
"1","100","2024/03/19 05:00:00","39811","0","100","0","401","14","3981","0","39813","2816","39812","0"
"1","25","2024/03/20 05:00:00","39911","0","100","0","402","14","3991","0","39913","2816","39912","0"
"1","-50","2024/03/21 05:00:00","40011","0","100","0","403","14","4001","0","40013","2816","40012","0"
"1","-125","2024/03/22 05:00:00","40111","0","100","0","404","14","4011","0","40113","2816","40112","0"
"1","-370","2024/03/23 05:00:00","40211","0","100","0","405","14","4021","0","40213","2816","40212","0"
"1","-460","2024/03/24 05:00:00","40311","9107003","100","107001","406","14","4031","0","40313","2816","40312","0"
"1","-200","2024/03/25 05:00:00","40411","0","100","0","407","14","4041","0","40413","2816","40412","0"
"1","-275","2024/03/26 05:00:00","40511","0","100","0","408","14","4051","0","40513","2816","40512","0"
"1","-350","2024/03/27 05:00:00","40611","0","100","0","409","14","4061","0","40613","2816","40612","0"
"1","-425","2024/03/28 05:00:00","40711","0","100","0","410","14","4071","0","40713","2816","40712","0"
"1","-501","2024/03/29 05:00:00","40811","0","100","0","411","14","4081","0","40813","2816","40812","0"
"1","-579","2024/03/30 05:00:00","40911","0","100","0","412","14","4091","1","40913","2816","40912","0"
"1","0","2024/03/30 05:00:00","40921","0","100","0","413","1","4092","1","40923","2816","40922","0"
