c1bfefd66cfbd624e95d2d0d95ef2a7b4f3649d8a926dbc0a2fdab6b8e9561e6,a30f5d94f5e02e11209acd2b2ac8b69930b88298e1722ccb36043d5420692627,1a8e554cac2591015e9928104d9635e59759e9ed239bc5c1a7e6b04befdebee3,ad569c2ad01617fd9bd0883086a77e6273f53c11c806ad5b2c183fa1ff172961,bb51d4892171712864908922189dc8e55b384b263f33da7325ca87fe1650d249,b2a90bb87d535a73b0abceff8023735e9c1ad1cc5e2d45e8a5d96f719415d20c,c107aee8225afd57df7b3732278afa15c6175b7944657fa836583d9a8cdc771f,7f47aa2de6f5dba47efde59b424b089352c6612abc2b0882a8d7d6c6e8f9663e,dc41111e0fb64f2687fe15c57f2b0e7ece5a5847fcee148cf7bcd15be317a57e,87ed92d42d944acb1cfb662265770f55e5eaf2bdc3e8740cf874d1517e93a333,0a09fc41f79c711013cb51f2c12246b9e08bd8556a189cff4a1c9ec7ac1787de,4a1db72264d954186a2e63abf01367e1f39187bb3443b174cc04535ade8c0c92,342eb40aad69a21bfdade84911939d155d73ca00c013e505712214592397674b,c8b5c43848b6c94584e22d50d9f9b52ff21bd273163742f8272db7b280a7c002,1239d0ce2228a6d74d21e03ff8cef3875a5353b79f93afa2ea1042a133de8607
"103801","0","26211","0","26212","26213","2621","263","2023/11/03 05:00:00","9103803","500","2816","0","10","410"
"101401","0","26221","0","26222","26223","2622","264","2023/11/03 05:00:00","9101403","500","2816","0","10","310"
"109401","0","26231","0","26232","26233","2623","265","2023/11/03 05:00:00","9109403","500","2816","0","10","220"
"0","0","26311","0","26312","26313","2631","266","2023/11/04 05:00:00","0","500","2816","0","10","564"
"0","0","26411","0","26412","26413","2641","267","2023/11/05 05:00:00","0","500","2816","0","10","499"
"0","0","26511","0","26512","26513","2651","268","2023/11/06 05:00:00","0","500","2816","0","10","435"
"0","0","26611","0","26612","26613","2661","269","2023/11/07 05:00:00","0","500","2816","0","10","372"
"0","0","26711","0","26712","26713","2671","270","2023/11/08 05:00:00","0","500","2816","0","10","309"
"0","0","26811","0","26812","26813","2681","271","2023/11/09 05:00:00","0","500","2816","0","10","246"
"0","0","26911","0","26912","26913","2691","272","2023/11/10 05:00:00","0","500","2816","0","10","183"
"104801","0","27011","0","27012","27013","2701","273","2023/11/11 05:00:00","9104803","500","2816","0","10","85"
"0","0","27111","0","27112","27113","2711","274","2023/11/12 05:00:00","0","500","2816","0","10","120"
"0","0","27211","0","27212","27213","2721","275","2023/11/13 05:00:00","0","500","2816","0","10","57"
"0","0","27311","0","27312","27313","2731","276","2023/11/14 05:00:00","0","500","2816","0","10","-6"
"0","0","27411","0","27412","27413","2741","277","2023/11/15 05:00:00","0","500","2816","0","10","-69"
"0","0","27511","0","27512","27513","2751","278","2023/11/16 05:00:00","0","500","2816","0","10","-132"
"0","0","27611","0","27612","27613","2761","279","2023/11/17 05:00:00","0","500","2816","0","10","-195"
"0","0","27711","0","27712","27713","2771","280","2023/11/18 05:00:00","0","500","2816","0","10","-258"
"104501","0","27811","0","27812","27813","2781","281","2023/11/19 05:00:00","9104503","500","2816","0","10","-75"
"0","0","27911","0","27912","27913","2791","282","2023/11/20 05:00:00","0","500","2816","0","10","-20"
"0","0","28011","0","28012","28013","2801","283","2023/11/21 05:00:00","0","500","2816","0","10","-60"
"102201","0","28111","0","28112","28113","2811","284","2023/11/22 05:00:00","9100603","500","2816","100601","10","-235"
"0","0","28211","0","28212","28213","2821","285","2023/11/23 05:00:00","0","500","2816","0","10","-210"
"0","0","28311","0","28312","28313","2831","286","2023/11/24 05:00:00","0","500","2816","0","10","-240"
"100501","0","28411","0","28412","28413","2841","287","2023/11/25 05:00:00","9100503","500","2816","0","10","-445"
"0","0","28511","0","28512","28513","2851","288","2023/11/26 05:00:00","0","500","2816","0","10","-321"
"0","0","28611","0","28612","28613","2861","289","2023/11/27 05:00:00","0","500","2816","0","10","-384"
"0","0","28711","0","28712","28713","2871","290","2023/11/28 05:00:00","0","500","2816","0","10","-448"
"0","0","28811","0","28812","28813","2881","291","2023/11/29 05:00:00","0","500","2816","0","10","-513"
"0","1","28911","0","28912","28913","2891","292","2023/11/30 05:00:00","0","500","2816","0","10","-579"
"109201","0","29011","4","29012","29013","2901","293","2023/12/01 05:00:00","9109203","600","2816","0","11","330"
"0","0","29111","4","29112","29113","2911","294","2023/12/02 05:00:00","0","600","2816","0","11","395"
"0","0","29211","4","29212","29213","2921","295","2023/12/03 05:00:00","0","600","2816","0","11","360"
"0","0","29311","4","29312","29313","2931","296","2023/12/04 05:00:00","0","600","2816","0","11","325"
"0","0","29411","4","29412","29413","2941","297","2023/12/05 05:00:00","0","600","2816","0","11","290"
"0","0","29511","4","29512","29513","2951","298","2023/12/06 05:00:00","0","600","2816","0","11","255"
"0","0","29611","4","29612","29613","2961","299","2023/12/07 05:00:00","0","600","2816","0","11","220"
"0","0","29711","4","29712","29713","2971","300","2023/12/08 05:00:00","0","600","2816","0","11","185"
"0","0","29811","4","29812","29813","2981","301","2023/12/09 05:00:00","0","600","2816","0","11","150"
"0","0","29911","4","29912","29913","2991","302","2023/12/10 05:00:00","0","600","2816","0","11","115"
"0","0","30011","4","30012","30013","3001","303","2023/12/11 05:00:00","0","600","2816","0","11","80"
"102501","0","30111","4","30112","30113","3011","304","2023/12/12 05:00:00","9102503","600","2816","0","11","250"
"0","0","30211","4","30212","30213","3021","305","2023/12/13 05:00:00","0","600","2816","0","11","45"
"106401","0","30311","4","30312","30313","3031","306","2023/12/14 05:00:00","9106403","600","2816","0","11","95"
"0","0","30411","4","30412","30413","3041","307","2023/12/15 05:00:00","0","600","2816","0","11","10"
"0","0","30511","4","30512","30513","3051","308","2023/12/16 05:00:00","0","600","2816","0","11","-25"
"0","0","30611","4","30612","30613","3061","309","2023/12/17 05:00:00","0","600","2816","0","11","-60"
"0","0","30711","4","30712","30713","3071","310","2023/12/18 05:00:00","0","600","2816","0","11","-95"
"0","0","30811","4","30812","30813","3081","311","2023/12/19 05:00:00","0","600","2816","0","11","-130"
"0","0","30911","4","30912","30913","3091","312","2023/12/20 05:00:00","0","600","2816","0","11","-165"
"0","0","31011","4","31012","31013","3101","313","2023/12/21 05:00:00","0","600","2816","0","11","-200"
"103101","0","31111","4","31112","31113","3111","314","2023/12/22 05:00:00","9103103","600","2816","0","11","-30"
"0","0","31211","4","31212","31213","3121","315","2023/12/23 05:00:00","0","600","2816","0","11","-235"
"101201","0","31311","4","31312","31313","3131","316","2023/12/24 05:00:00","9101203","600","2816","0","11","-190"
"0","0","31411","4","31412","31413","3141","317","2023/12/25 05:00:00","0","600","2816","0","11","-115"
"0","0","31511","4","31512","31513","3151","318","2023/12/26 05:00:00","0","600","2816","0","11","-160"
"0","0","31611","4","31612","31613","3161","319","2023/12/27 05:00:00","0","600","2816","0","11","-270"
"118101","0","31711","4","31712","31713","3171","320","2023/12/28 05:00:00","9118103","600","2816","0","11","-260"
"0","0","31811","4","31812","31813","3181","321","2023/12/29 05:00:00","0","600","2816","0","11","-305"
"0","0","31911","4","31912","31913","3191","322","2023/12/30 05:00:00","0","600","2816","0","11","-340"
"0","1","32011","4","32012","32013","3201","323","2023/12/31 05:00:00","0","600","2816","0","11","-378"
"102601","0","32111","4","32112","32113","3211","324","2024/01/01 05:00:00","9102603","600","2816","0","12","204"
"0","0","32211","4","32212","32213","3221","325","2024/01/02 05:00:00","0","600","2816","0","12","323"
"105001","0","32311","4","32312","32313","3231","326","2024/01/03 05:00:00","9105003","600","2816","0","12","167"
"0","0","32411","4","32412","32413","3241","327","2024/01/04 05:00:00","0","600","2816","0","12","387"
"0","0","32511","4","32512","32513","3251","328","2024/01/05 05:00:00","0","600","2816","0","12","343"
"0","0","32611","4","32612","32613","3261","329","2024/01/06 05:00:00","0","600","2816","0","12","301"
"0","0","32711","4","32712","32713","3271","330","2024/01/07 05:00:00","0","600","2816","0","12","258"
"0","0","32811","4","32812","32813","3281","331","2024/01/08 05:00:00","0","600","2816","0","12","216"
"0","0","32911","4","32912","32913","3291","332","2024/01/09 05:00:00","0","600","2816","0","12","174"
"0","0","33011","4","33012","33013","3301","333","2024/01/10 05:00:00","0","600","2816","0","12","133"
"0","0","33111","4","33112","33113","3311","334","2024/01/11 05:00:00","0","600","2816","0","12","91"
"100301","0","33211","4","33212","33213","3321","335","2024/01/12 05:00:00","9100303","600","2816","0","12","0"
"0","0","33311","4","33312","33313","3331","336","2024/01/13 05:00:00","0","600","2816","0","12","49"
"0","0","33411","4","33412","33413","3341","337","2024/01/14 05:00:00","0","600","2816","0","12","6"
"0","0","33511","4","33512","33513","3351","338","2024/01/15 05:00:00","0","600","2816","0","12","-36"
"0","0","33611","4","33612","33613","3361","339","2024/01/16 05:00:00","0","600","2816","0","12","-76"
"0","0","33711","4","33712","33713","3371","340","2024/01/17 05:00:00","0","600","2816","0","12","-119"
"0","0","33811","4","33812","33813","3381","341","2024/01/18 05:00:00","0","600","2816","0","12","-100"
"0","0","33911","4","33912","33913","3391","342","2024/01/19 05:00:00","0","600","2816","0","12","-81"
"0","0","34011","4","34012","34013","3401","343","2024/01/20 05:00:00","0","600","2816","0","12","-161"
"0","0","34111","4","34112","34113","3411","344","2024/01/21 05:00:00","0","600","2816","0","12","-203"
"0","0","34211","4","34212","34213","3421","345","2024/01/22 05:00:00","0","600","2816","0","12","-246"
"100701","0","34311","4","34312","34313","3431","346","2024/01/23 05:00:00","9100703","600","2816","0","12","-78"
"102901","0","34411","4","34412","34413","3441","347","2024/01/24 05:00:00","9102903","600","2816","0","12","-209"
"0","0","34511","4","34512","34513","3451","348","2024/01/25 05:00:00","0","600","2816","0","12","-288"
"0","0","34611","4","34612","34613","3461","349","2024/01/26 05:00:00","0","600","2816","0","12","-290"
"0","0","34711","4","34712","34713","3471","350","2024/01/27 05:00:00","0","600","2816","0","12","-308"
"0","0","34811","4","34812","34813","3481","351","2024/01/28 05:00:00","0","600","2816","0","12","-332"
"0","0","34911","4","34912","34913","3491","352","2024/01/29 05:00:00","0","600","2816","0","12","-330"
"0","0","35011","4","35012","35013","3501","353","2024/01/30 05:00:00","0","600","2816","0","12","-320"
"0","1","35111","4","35112","35113","3511","354","2024/01/31 05:00:00","0","600","2816","0","12","-378"
"0","0","35211","4","35212","35213","3521","355","2024/02/01 05:00:00","0","600","2816","0","13","382"
"103601","0","35311","4","35312","35313","3531","356","2024/02/02 05:00:00","9103603","600","2816","0","13","323"
"0","0","35411","4","35412","35413","3541","357","2024/02/03 05:00:00","0","600","2816","0","13","381"
"109301","0","35511","4","35512","35513","3551","358","2024/02/04 05:00:00","9109303","600","2816","0","13","185"
"0","0","35611","4","35612","35613","3561","359","2024/02/05 05:00:00","0","600","2816","0","13","191"
"0","0","35711","4","35712","35713","3571","360","2024/02/06 05:00:00","0","600","2816","0","13","72"
"107101","0","35811","4","35812","35813","3581","361","2024/02/07 05:00:00","9107103","600","2816","0","13","7"
"0","0","35911","4","35912","35913","3591","362","2024/02/08 05:00:00","0","600","2816","0","13","332"
"0","0","36011","4","36012","36013","3601","363","2024/02/09 05:00:00","0","600","2816","0","13","285"
"0","0","36111","4","36112","36113","3611","364","2024/02/10 05:00:00","0","600","2816","0","13","237"
"0","0","36211","4","36212","36213","3621","365","2024/02/11 05:00:00","0","600","2816","0","13","192"
"0","0","36311","4","36312","36313","3631","366","2024/02/12 05:00:00","0","600","2816","0","13","144"
"0","0","36411","4","36412","36413","3641","367","2024/02/13 05:00:00","0","600","2816","0","13","97"
"0","0","36511","4","36512","36513","3651","368","2024/02/14 05:00:00","0","600","2816","0","13","50"
"0","0","36611","4","36612","36613","3661","369","2024/02/15 05:00:00","0","600","2816","0","13","3"
"0","0","36711","4","36712","36713","3671","370","2024/02/16 05:00:00","0","600","2816","0","13","-43"
"0","0","36811","4","36812","36813","3681","371","2024/02/17 05:00:00","0","600","2816","0","13","-90"
"123001","0","36911","4","36912","36913","3691","372","2024/02/18 05:00:00","9123003","600","2816","0","13","-153"
"0","0","37011","4","37012","37013","3701","373","2024/02/19 05:00:00","0","600","2816","0","13","-93"
"0","0","37111","4","37112","37113","3711","374","2024/02/20 05:00:00","0","600","2816","0","13","-137"
"0","0","37211","4","37212","37213","3721","375","2024/02/21 05:00:00","0","600","2816","0","13","-185"
"0","0","37311","4","37312","37313","3731","376","2024/02/22 05:00:00","0","600","2816","0","13","-232"
"0","0","37411","4","37412","37413","3741","377","2024/02/23 05:00:00","0","600","2816","0","13","-225"
"0","0","37511","4","37512","37513","3751","378","2024/02/24 05:00:00","0","600","2816","0","13","-256"
"0","0","37611","4","37612","37613","3761","379","2024/02/25 05:00:00","0","600","2816","0","13","-280"
"0","0","37711","4","37712","37713","3771","380","2024/02/26 05:00:00","0","600","2816","0","13","-329"
"0","0","37811","4","37812","37813","3781","381","2024/02/27 05:00:00","0","600","2816","0","13","-379"
"111001","1","37911","4","37912","37913","3791","382","2024/02/28 05:00:00","9111003","600","2816","0","13","-250"
"104601","0","38011","1","38012","38013","3801","383","2024/03/01 05:00:00","9104603","100","2816","0","14","480"
"0","0","38111","1","38112","38113","3811","384","2024/03/02 05:00:00","0","100","2816","0","14","560"
"103301","0","38211","1","38212","38213","3821","385","2024/03/03 05:00:00","9103303","100","2816","0","14","370"
"0","0","38311","1","38312","38313","3831","386","2024/03/04 05:00:00","0","100","2816","0","14","553"
"0","0","38411","1","38412","38413","3841","387","2024/03/05 05:00:00","0","100","2816","0","14","476"
"0","0","38511","1","38512","38513","3851","388","2024/03/06 05:00:00","0","100","2816","0","14","400"
"105101","0","38611","1","38612","38613","3861","389","2024/03/07 05:00:00","9105103","100","2816","0","14","330"
"0","0","38711","1","38712","38713","3871","390","2024/03/08 05:00:00","0","100","2816","0","14","325"
"0","0","38811","1","38812","38813","3881","391","2024/03/09 05:00:00","0","100","2816","0","14","250"
"105701","0","38911","1","38912","38913","3891","392","2024/03/10 05:00:00","9105703","100","2816","0","14","185"
"0","0","39011","1","39012","39013","3901","393","2024/03/11 05:00:00","0","100","2816","0","14","175"
"103201","0","39111","1","39112","39113","3911","394","2024/03/12 05:00:00","9103203","100","2816","0","14","205"
"0","0","39211","1","39212","39213","3921","395","2024/03/13 05:00:00","0","100","2816","0","14","110"
"105201","0","39311","1","39312","39313","3931","396","2024/03/14 05:00:00","9105203","100","2816","0","14","30"
"0","0","39411","1","39412","39413","3941","397","2024/03/15 05:00:00","0","100","2816","0","14","-45"
"103401","0","39511","1","39512","39513","3951","398","2024/03/16 05:00:00","9103403","100","2816","0","14","-250"
"0","0","39611","1","39612","39613","3961","399","2024/03/17 05:00:00","0","100","2816","0","14","-50"
"0","0","39711","1","39712","39713","3971","400","2024/03/18 05:00:00","0","100","2816","0","14","-90"
"0","0","39811","1","39812","39813","3981","401","2024/03/19 05:00:00","0","100","2816","0","14","100"
"0","0","39911","1","39912","39913","3991","402","2024/03/20 05:00:00","0","100","2816","0","14","25"
"0","0","40011","1","40012","40013","4001","403","2024/03/21 05:00:00","0","100","2816","0","14","-50"
"0","0","40111","1","40112","40113","4011","404","2024/03/22 05:00:00","0","100","2816","0","14","-125"
"0","0","40211","1","40212","40213","4021","405","2024/03/23 05:00:00","0","100","2816","0","14","-370"
"107001","0","40311","1","40312","40313","4031","406","2024/03/24 05:00:00","9107003","100","2816","0","14","-460"
"0","0","40411","1","40412","40413","4041","407","2024/03/25 05:00:00","0","100","2816","0","14","-200"
"0","0","40511","1","40512","40513","4051","408","2024/03/26 05:00:00","0","100","2816","0","14","-275"
"0","0","40611","1","40612","40613","4061","409","2024/03/27 05:00:00","0","100","2816","0","14","-350"
"0","0","40711","1","40712","40713","4071","410","2024/03/28 05:00:00","0","100","2816","0","14","-425"
"0","0","40811","1","40812","40813","4081","411","2024/03/29 05:00:00","0","100","2816","0","14","-501"
"0","1","40911","1","40912","40913","4091","412","2024/03/30 05:00:00","0","100","2816","0","14","-579"
"0","1","40921","1","40922","40923","4092","413","2024/03/30 05:00:00","0","100","2816","0","1","0"
