96c6c4e396b8c0e78fe9798fd259c3ece2591d44ece7967fc7ea9129d1e5811d,3f1f6c96f14f03cec4c8f0055aac1ab09e45420c3bd51410bc320cb2fa58eb9c,be78b72379ba819c83ffb218a8a8d6eaa2b98fe901dbae2d7e915fe20be7a64b,e75ff26cd75b110d0cee67368271332ac2616be4ae72727eadb04fd3ee6c9e5e,02a71be0f52672685750599b99d1b63fd73e16cac0f7d08b580f26a032fd88cc,42a78b540bb19b6b9c07af56ba69e04e44d9071912cf6d069058b9bcdc842e6f,5be04ea4d6c91ecd240e0100f4fb25e4933fa64b40eebf0ba79a5ad62ef93f29,94c28d8c1ac5b15876301f8f5ecfde6dcdb9fcbbe7daf9b07bcae03ea27e2cc9,f44093ffbb4670110ab4bcd48b53e015c42f78d6d2bfb002e75cd46f172c1d06,ac22205714f07d249295f3464d7bf3a643601315f596980430b77dbddcc0930e,1a3fe661b0a1238cfe0796e2aecf49f8cc446e290bade9ca6c1e62433caf8976,d6422d6f28cbb9660676321fcb8cc57df4673bbb2056af92c633e67886c163ad,932ebcef18b518573908d61e3b72162a9fddbf3c0ce0b3dbf0195b314f1b8369,27b8c0028998d212780a303be3890ec13c2c606b3c1c8b98c50afa6a7784e699
"20014111","601","0","9003","72014011","2018/01/01 12:00:00","72014011","2030/12/31 14:59:59","0","1","20014102","8004","完成活動冒險1-11（NORMAL）","20014"
"20014112","601","0","9003","72014012","2018/01/01 12:00:00","72014012","2030/12/31 14:59:59","0","1","20014102","8004","完成活動冒險1-12（NORMAL）","20014"
"20014113","601","0","9003","72014013","2018/01/01 12:00:00","72014013","2030/12/31 14:59:59","0","1","20014102","8004","完成活動冒險1-13（NORMAL）","20014"
"20014114","601","0","9003","72014014","2018/01/01 12:00:00","72014014","2030/12/31 14:59:59","0","1","20014102","8004","完成活動冒險1-14（NORMAL）","20014"
"20014115","601","0","9003","72014015","2018/01/01 12:00:00","72014015","2030/12/31 14:59:59","0","1","20014102","8004","完成活動冒險1-15（NORMAL）","20014"
"20014201","601","0","9003","72014016","2018/01/01 12:00:00","72014016","2030/12/31 14:59:59","0","1","20014103","8005","完成活動冒險1-1（HARD）","20014"
"20014202","601","0","9003","72014017","2018/01/01 12:00:00","72014017","2030/12/31 14:59:59","0","1","20014103","8005","完成活動冒險1-2（HARD）","20014"
"20014203","601","0","9003","72014018","2018/01/01 12:00:00","72014018","2030/12/31 14:59:59","0","1","20014103","8005","完成活動冒險1-3（HARD）","20014"
"20014204","601","0","9003","72014019","2018/01/01 12:00:00","72014019","2030/12/31 14:59:59","0","1","20014103","8005","完成活動冒險1-4（HARD）","20014"
"20014205","601","0","9003","72014020","2018/01/01 12:00:00","72014020","2030/12/31 14:59:59","0","1","20014103","8005","完成活動冒險1-5（HARD）","20014"
"660014101","601","0","9001","72014021","2018/01/01 12:00:00","72014021","2030/12/31 14:59:59","0","1","20014104","8006","打倒 1 隻惡代官（NORMAL限定）","20014"
"660014201","601","0","9001","72014022","2018/01/01 12:00:00","72014022","2030/12/31 14:59:59","0","1","20014104","8007","打倒 1 隻惡代官（HARD限定）","20014"
"660014301","601","0","9001","72014023","2018/01/01 12:00:00","72014023","2030/12/31 14:59:59","0","1","20014104","8010","打倒 1 隻惡代官（VERY HARD限定）","20014"
"20015101","601","0","9003","72015001","2018/01/01 12:00:00","72015001","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-1 (NORMAL)","20015"
"20015102","601","0","9003","72015002","2018/01/01 12:00:00","72015002","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-2 (NORMAL)","20015"
"20015103","601","0","9003","72015003","2018/01/01 12:00:00","72015003","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-3 (NORMAL)","20015"
"20015104","601","0","9003","72015004","2018/01/01 12:00:00","72015004","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-4 (NORMAL)","20015"
"20015105","601","0","9003","72015005","2018/01/01 12:00:00","72015005","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-5 (NORMAL)","20015"
"20015106","601","0","9003","72015006","2018/01/01 12:00:00","72015006","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-6 (NORMAL)","20015"
"20015107","601","0","9003","72015007","2018/01/01 12:00:00","72015007","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-7 (NORMAL)","20015"
"20015108","601","0","9003","72015008","2018/01/01 12:00:00","72015008","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-8 (NORMAL)","20015"
"20015109","601","0","9003","72015009","2018/01/01 12:00:00","72015009","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-9 (NORMAL)","20015"
"20015110","601","0","9003","72015010","2018/01/01 12:00:00","72015010","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-10 (NORMAL)","20015"
"20015111","601","0","9003","72015011","2018/01/01 12:00:00","72015011","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-11 (NORMAL)","20015"
"20015112","601","0","9003","72015012","2018/01/01 12:00:00","72015012","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-12 (NORMAL)","20015"
"20015113","601","0","9003","72015013","2018/01/01 12:00:00","72015013","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-13 (NORMAL)","20015"
"20015114","601","0","9003","72015014","2018/01/01 12:00:00","72015014","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-14 (NORMAL)","20015"
"20015115","601","0","9003","72015015","2018/01/01 12:00:00","72015015","2030/12/31 14:59:59","0","1","20015102","8004","完成活動任務1-15 (NORMAL)","20015"
"20015201","601","0","9003","72015016","2018/01/01 12:00:00","72015016","2030/12/31 14:59:59","0","1","20015103","8005","完成活動任務1-1 (HARD)","20015"
"20015202","601","0","9003","72015017","2018/01/01 12:00:00","72015017","2030/12/31 14:59:59","0","1","20015103","8005","完成活動任務1-2 (HARD)","20015"
"20015203","601","0","9003","72015018","2018/01/01 12:00:00","72015018","2030/12/31 14:59:59","0","1","20015103","8005","完成活動任務1-3 (HARD)","20015"
"20015204","601","0","9003","72015019","2018/01/01 12:00:00","72015019","2030/12/31 14:59:59","0","1","20015103","8005","完成活動任務1-4 (HARD)","20015"
"20015205","601","0","9003","72015020","2018/01/01 12:00:00","72015020","2030/12/31 14:59:59","0","1","20015103","8005","完成活動任務1-5 (HARD)","20015"
"660015101","601","0","9001","72015021","2018/01/01 12:00:00","72015021","2030/12/31 14:59:59","0","1","20015104","8006","打倒 1 隻雨神大人（NORMAL限定）","20015"
"660015201","601","0","9001","72015022","2018/01/01 12:00:00","72015022","2030/12/31 14:59:59","0","1","20015104","8007","打倒 1 隻雨神大人（HARD限定）","20015"
"660015301","601","0","9001","72015023","2018/01/01 12:00:00","72015023","2030/12/31 14:59:59","0","1","20015104","8010","打倒 1 隻雨神大人（VERY HARD限定）","20015"
"20016101","601","0","9003","72016001","2018/01/01 12:00:00","72016001","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-1 (NORMAL)","20016"
"20016102","601","0","9003","72016002","2018/01/01 12:00:00","72016002","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-2 (NORMAL)","20016"
"20016103","601","0","9003","72016003","2018/01/01 12:00:00","72016003","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-3 (NORMAL)","20016"
"20016104","601","0","9003","72016004","2018/01/01 12:00:00","72016004","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-4 (NORMAL)","20016"
"20016105","601","0","9003","72016005","2018/01/01 12:00:00","72016005","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-5 (NORMAL)","20016"
"20016106","601","0","9003","72016006","2018/01/01 12:00:00","72016006","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-6 (NORMAL)","20016"
"20016107","601","0","9003","72016007","2018/01/01 12:00:00","72016007","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-7 (NORMAL)","20016"
"20016108","601","0","9003","72016008","2018/01/01 12:00:00","72016008","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-8 (NORMAL)","20016"
"20016109","601","0","9003","72016009","2018/01/01 12:00:00","72016009","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-9 (NORMAL)","20016"
"20016110","601","0","9003","72016010","2018/01/01 12:00:00","72016010","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-10 (NORMAL)","20016"
"20016111","601","0","9003","72016011","2018/01/01 12:00:00","72016011","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-11 (NORMAL)","20016"
"20016112","601","0","9003","72016012","2018/01/01 12:00:00","72016012","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-12 (NORMAL)","20016"
"20016113","601","0","9003","72016013","2018/01/01 12:00:00","72016013","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-13 (NORMAL)","20016"
"20016114","601","0","9003","72016014","2018/01/01 12:00:00","72016014","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-14 (NORMAL)","20016"
"20016115","601","0","9003","72016015","2018/01/01 12:00:00","72016015","2030/12/31 14:59:59","0","1","20016102","8004","完成活動任務1-15 (NORMAL)","20016"
"20016201","601","0","9003","72016016","2018/01/01 12:00:00","72016016","2030/12/31 14:59:59","0","1","20016103","8005","完成活動任務1-1 (HARD)","20016"
"20016202","601","0","9003","72016017","2018/01/01 12:00:00","72016017","2030/12/31 14:59:59","0","1","20016103","8005","完成活動任務1-2 (HARD)","20016"
"20016203","601","0","9003","72016018","2018/01/01 12:00:00","72016018","2030/12/31 14:59:59","0","1","20016103","8005","完成活動任務1-3 (HARD)","20016"
"20016204","601","0","9003","72016019","2018/01/01 12:00:00","72016019","2030/12/31 14:59:59","0","1","20016103","8005","完成活動任務1-4 (HARD)","20016"
"20016205","601","0","9003","72016020","2018/01/01 12:00:00","72016020","2030/12/31 14:59:59","0","1","20016103","8005","完成活動任務1-5 (HARD)","20016"
"660016101","601","0","9001","72016021","2018/01/01 12:00:00","72016021","2030/12/31 14:59:59","0","1","20016104","8006","打倒 1 隻奄美魔物（NORMAL限定）","20016"
"660016201","601","0","9001","72016022","2018/01/01 12:00:00","72016022","2030/12/31 14:59:59","0","1","20016104","8007","打倒 1 隻奄美魔物（HARD限定）","20016"
"660016301","601","0","9001","72016023","2018/01/01 12:00:00","72016023","2030/12/31 14:59:59","0","1","20016104","8010","打倒 1 隻奄美魔物（VERY HARD限定）","20016"
"0","601","0","9011","72016024","2018/01/01 12:00:00","72016024","2030/12/31 14:59:59","0","1","20016105","8008","打倒 1 隻奄美魔物（全難易度共通）","20016"
"0","601","0","9011","72016025","2018/01/01 12:00:00","72016025","2030/12/31 14:59:59","0","1","20016106","8008","打倒 1 隻奄美魔物（全難易度共通）","20016"
"0","601","0","9011","72016026","2018/01/01 12:00:00","72016026","2030/12/31 14:59:59","0","1","20016107","8008","打倒 1 隻奄美魔物（全難易度共通）","20016"
"0","601","0","9011","72016027","2018/01/01 12:00:00","72016027","2030/12/31 14:59:59","0","1","20016108","8008","打倒 1 隻奄美魔物（全難易度共通）","20016"
"20017101","601","0","9003","72017001","2018/01/01 12:00:00","72017001","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-1 (NORMAL)","20017"
"20017102","601","0","9003","72017002","2018/01/01 12:00:00","72017002","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-2 (NORMAL)","20017"
"20017103","601","0","9003","72017003","2018/01/01 12:00:00","72017003","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-3 (NORMAL)","20017"
"20017104","601","0","9003","72017004","2018/01/01 12:00:00","72017004","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-4 (NORMAL)","20017"
"20017105","601","0","9003","72017005","2018/01/01 12:00:00","72017005","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-5 (NORMAL)","20017"
"20017106","601","0","9003","72017006","2018/01/01 12:00:00","72017006","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-6 (NORMAL)","20017"
"20017107","601","0","9003","72017007","2018/01/01 12:00:00","72017007","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-7 (NORMAL)","20017"
"20017108","601","0","9003","72017008","2018/01/01 12:00:00","72017008","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-8 (NORMAL)","20017"
"20017109","601","0","9003","72017009","2018/01/01 12:00:00","72017009","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-9 (NORMAL)","20017"
"20017110","601","0","9003","72017010","2018/01/01 12:00:00","72017010","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-10 (NORMAL)","20017"
"20017111","601","0","9003","72017011","2018/01/01 12:00:00","72017011","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-11 (NORMAL)","20017"
"20017112","601","0","9003","72017012","2018/01/01 12:00:00","72017012","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-12 (NORMAL)","20017"
"20017113","601","0","9003","72017013","2018/01/01 12:00:00","72017013","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-13 (NORMAL)","20017"
"20017114","601","0","9003","72017014","2018/01/01 12:00:00","72017014","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-14 (NORMAL)","20017"
"20017115","601","0","9003","72017015","2018/01/01 12:00:00","72017015","2030/12/31 14:59:59","0","1","20017102","8004","完成活動任務1-15 (NORMAL)","20017"
"20017201","601","0","9003","72017016","2018/01/01 12:00:00","72017016","2030/12/31 14:59:59","0","1","20017103","8005","完成活動任務1-1 (HARD)","20017"
"20017202","601","0","9003","72017017","2018/01/01 12:00:00","72017017","2030/12/31 14:59:59","0","1","20017103","8005","完成活動任務1-2 (HARD)","20017"
"20017203","601","0","9003","72017018","2018/01/01 12:00:00","72017018","2030/12/31 14:59:59","0","1","20017103","8005","完成活動任務1-3 (HARD)","20017"
"20017204","601","0","9003","72017019","2018/01/01 12:00:00","72017019","2030/12/31 14:59:59","0","1","20017103","8005","完成活動任務1-4 (HARD)","20017"
"20017205","601","0","9003","72017020","2018/01/01 12:00:00","72017020","2030/12/31 14:59:59","0","1","20017103","8005","完成活動任務1-5 (HARD)","20017"
"660017101","601","0","9001","72017021","2018/01/01 12:00:00","72017021","2030/12/31 14:59:59","0","1","20017104","8006","打倒 1 隻劇毒曼德拉草（NORMAL限定）","20017"
"660017201","601","0","9001","72017022","2018/01/01 12:00:00","72017022","2030/12/31 14:59:59","0","1","20017104","8007","打倒 1 隻劇毒曼德拉草（HARD限定）","20017"
"660017301","601","0","9001","72017023","2018/01/01 12:00:00","72017023","2030/12/31 14:59:59","0","1","20017104","8010","打倒 1 隻劇毒曼德拉草（VERY HARD限定）","20017"
"20018101","601","0","9003","72018001","2018/01/01 12:00:00","72018001","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-1 (NORMAL)","20018"
"20018102","601","0","9003","72018002","2018/01/01 12:00:00","72018002","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-2 (NORMAL)","20018"
"20018103","601","0","9003","72018003","2018/01/01 12:00:00","72018003","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-3 (NORMAL)","20018"
"20018104","601","0","9003","72018004","2018/01/01 12:00:00","72018004","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-4 (NORMAL)","20018"
"20018105","601","0","9003","72018005","2018/01/01 12:00:00","72018005","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-5 (NORMAL)","20018"
"20018106","601","0","9003","72018006","2018/01/01 12:00:00","72018006","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-6 (NORMAL)","20018"
"20018107","601","0","9003","72018007","2018/01/01 12:00:00","72018007","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-7 (NORMAL)","20018"
"20018108","601","0","9003","72018008","2018/01/01 12:00:00","72018008","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-8 (NORMAL)","20018"
"20018109","601","0","9003","72018009","2018/01/01 12:00:00","72018009","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-9 (NORMAL)","20018"
"20018110","601","0","9003","72018010","2018/01/01 12:00:00","72018010","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-10 (NORMAL)","20018"
"20018111","601","0","9003","72018011","2018/01/01 12:00:00","72018011","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-11 (NORMAL)","20018"
"20018112","601","0","9003","72018012","2018/01/01 12:00:00","72018012","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-12 (NORMAL)","20018"
"20018113","601","0","9003","72018013","2018/01/01 12:00:00","72018013","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-13 (NORMAL)","20018"
"20018114","601","0","9003","72018014","2018/01/01 12:00:00","72018014","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-14 (NORMAL)","20018"
"20018115","601","0","9003","72018015","2018/01/01 12:00:00","72018015","2030/12/31 14:59:59","0","1","20018102","8004","完成活動任務1-15 (NORMAL)","20018"
"20018201","601","0","9003","72018016","2018/01/01 12:00:00","72018016","2030/12/31 14:59:59","0","1","20018103","8005","完成活動任務1-1 (HARD)","20018"
"20018202","601","0","9003","72018017","2018/01/01 12:00:00","72018017","2030/12/31 14:59:59","0","1","20018103","8005","完成活動任務1-2 (HARD)","20018"
"20018203","601","0","9003","72018018","2018/01/01 12:00:00","72018018","2030/12/31 14:59:59","0","1","20018103","8005","完成活動任務1-3 (HARD)","20018"
"20018204","601","0","9003","72018019","2018/01/01 12:00:00","72018019","2030/12/31 14:59:59","0","1","20018103","8005","完成活動任務1-4 (HARD)","20018"
"20018205","601","0","9003","72018020","2018/01/01 12:00:00","72018020","2030/12/31 14:59:59","0","1","20018103","8005","完成活動任務1-5 (HARD)","20018"
"660018101","601","0","9001","72018021","2018/01/01 12:00:00","72018021","2030/12/31 14:59:59","0","1","20018104","8006","打倒 1 隻幻影男爵（NORMAL限定）","20018"
"660018201","601","0","9001","72018022","2018/01/01 12:00:00","72018022","2030/12/31 14:59:59","0","1","20018104","8007","打倒 1 隻幻影男爵（HARD限定）","20018"
"660018301","601","0","9001","72018023","2018/01/01 12:00:00","72018023","2030/12/31 14:59:59","0","1","20018104","8010","打倒 1 隻幻影男爵（VERY HARD限定）","20018"
"20019101","601","0","9003","72019001","2018/01/01 12:00:00","72019001","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-1 (NORMAL)","20019"
"20019102","601","0","9003","72019002","2018/01/01 12:00:00","72019002","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-2 (NORMAL)","20019"
"20019103","601","0","9003","72019003","2018/01/01 12:00:00","72019003","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-3 (NORMAL)","20019"
"20019104","601","0","9003","72019004","2018/01/01 12:00:00","72019004","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-4 (NORMAL)","20019"
"20019105","601","0","9003","72019005","2018/01/01 12:00:00","72019005","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-5 (NORMAL)","20019"
"20019106","601","0","9003","72019006","2018/01/01 12:00:00","72019006","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-6 (NORMAL)","20019"
"20019107","601","0","9003","72019007","2018/01/01 12:00:00","72019007","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-7 (NORMAL)","20019"
"20019108","601","0","9003","72019008","2018/01/01 12:00:00","72019008","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-8 (NORMAL)","20019"
"20019109","601","0","9003","72019009","2018/01/01 12:00:00","72019009","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-9 (NORMAL)","20019"
"20019110","601","0","9003","72019010","2018/01/01 12:00:00","72019010","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-10 (NORMAL)","20019"
"20019111","601","0","9003","72019011","2018/01/01 12:00:00","72019011","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-11 (NORMAL)","20019"
"20019112","601","0","9003","72019012","2018/01/01 12:00:00","72019012","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-12 (NORMAL)","20019"
"20019113","601","0","9003","72019013","2018/01/01 12:00:00","72019013","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-13 (NORMAL)","20019"
"20019114","601","0","9003","72019014","2018/01/01 12:00:00","72019014","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-14 (NORMAL)","20019"
"20019115","601","0","9003","72019015","2018/01/01 12:00:00","72019015","2030/12/31 14:59:59","0","1","20019102","8004","完成活動任務1-15 (NORMAL)","20019"
"20019201","601","0","9003","72019016","2018/01/01 12:00:00","72019016","2030/12/31 14:59:59","0","1","20019103","8005","完成活動任務1-1 (HARD)","20019"
"20019202","601","0","9003","72019017","2018/01/01 12:00:00","72019017","2030/12/31 14:59:59","0","1","20019103","8005","完成活動任務1-2 (HARD)","20019"
"20019203","601","0","9003","72019018","2018/01/01 12:00:00","72019018","2030/12/31 14:59:59","0","1","20019103","8005","完成活動任務1-3 (HARD)","20019"
"20019204","601","0","9003","72019019","2018/01/01 12:00:00","72019019","2030/12/31 14:59:59","0","1","20019103","8005","完成活動任務1-4 (HARD)","20019"
"20019205","601","0","9003","72019020","2018/01/01 12:00:00","72019020","2030/12/31 14:59:59","0","1","20019103","8005","完成活動任務1-5 (HARD)","20019"
"660019101","601","0","9001","72019021","2018/01/01 12:00:00","72019021","2030/12/31 14:59:59","0","1","20019104","8006","打倒 1 隻似龍生物（NORMAL限定）","20019"
"660019201","601","0","9001","72019022","2018/01/01 12:00:00","72019022","2030/12/31 14:59:59","0","1","20019104","8007","打倒 1 隻似龍生物（HARD限定）","20019"
"660019301","601","0","9001","72019023","2018/01/01 12:00:00","72019023","2030/12/31 14:59:59","0","1","20019104","8010","打倒 1 隻似龍生物（VERY HARD限定）","20019"
"20020101","601","0","9003","72020001","2018/01/01 12:00:00","72020001","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-1 (NORMAL)","20020"
"20020102","601","0","9003","72020002","2018/01/01 12:00:00","72020002","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-2 (NORMAL)","20020"
"20020103","601","0","9003","72020003","2018/01/01 12:00:00","72020003","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-3 (NORMAL)","20020"
"20020104","601","0","9003","72020004","2018/01/01 12:00:00","72020004","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-4 (NORMAL)","20020"
"20020105","601","0","9003","72020005","2018/01/01 12:00:00","72020005","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-5 (NORMAL)","20020"
"20020106","601","0","9003","72020006","2018/01/01 12:00:00","72020006","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-6 (NORMAL)","20020"
"20020107","601","0","9003","72020007","2018/01/01 12:00:00","72020007","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-7 (NORMAL)","20020"
"20020108","601","0","9003","72020008","2018/01/01 12:00:00","72020008","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-8 (NORMAL)","20020"
"20020109","601","0","9003","72020009","2018/01/01 12:00:00","72020009","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-9 (NORMAL)","20020"
"20020110","601","0","9003","72020010","2018/01/01 12:00:00","72020010","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-10 (NORMAL)","20020"
"20020111","601","0","9003","72020011","2018/01/01 12:00:00","72020011","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-11 (NORMAL)","20020"
"20020112","601","0","9003","72020012","2018/01/01 12:00:00","72020012","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-12 (NORMAL)","20020"
"20020113","601","0","9003","72020013","2018/01/01 12:00:00","72020013","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-13 (NORMAL)","20020"
"20020114","601","0","9003","72020014","2018/01/01 12:00:00","72020014","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-14 (NORMAL)","20020"
"20020115","601","0","9003","72020015","2018/01/01 12:00:00","72020015","2030/12/31 14:59:59","0","1","20020102","8004","完成活動任務1-15 (NORMAL)","20020"
"20020201","601","0","9003","72020016","2018/01/01 12:00:00","72020016","2030/12/31 14:59:59","0","1","20020103","8005","完成活動任務1-1 (HARD)","20020"
"20020202","601","0","9003","72020017","2018/01/01 12:00:00","72020017","2030/12/31 14:59:59","0","1","20020103","8005","完成活動任務1-2 (HARD)","20020"
"20020203","601","0","9003","72020018","2018/01/01 12:00:00","72020018","2030/12/31 14:59:59","0","1","20020103","8005","完成活動任務1-3 (HARD)","20020"
"20020204","601","0","9003","72020019","2018/01/01 12:00:00","72020019","2030/12/31 14:59:59","0","1","20020103","8005","完成活動任務1-4 (HARD)","20020"
"20020205","601","0","9003","72020020","2018/01/01 12:00:00","72020020","2030/12/31 14:59:59","0","1","20020103","8005","完成活動任務1-5 (HARD)","20020"
"660020101","601","0","9001","72020021","2018/01/01 12:00:00","72020021","2030/12/31 14:59:59","0","1","20020104","8006","打倒 1 隻復仇者馴鹿（NORMAL限定）","20020"
"660020101","601","0","9001","72020024","2018/01/01 12:00:00","72020022","2030/12/31 14:59:59","0","1","20020105","8006","打倒 1 隻復仇者馴鹿（NORMAL限定）","20020"
"660020201","601","0","9001","72020022","2018/01/01 12:00:00","72020023","2030/12/31 14:59:59","0","1","20020104","8007","打倒 1 隻復仇者馴鹿（HARD限定）","20020"
"660020301","601","0","9001","72020023","2018/01/01 12:00:00","72020024","2030/12/31 14:59:59","0","1","20020104","8010","打倒 1 隻復仇者馴鹿（VERY HARD限定）","20020"
"20021101","601","0","9003","72021001","2018/01/01 12:00:00","72021001","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-1 (NORMAL)","20021"
"20021102","601","0","9003","72021002","2018/01/01 12:00:00","72021002","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-2 (NORMAL)","20021"
"20021103","601","0","9003","72021003","2018/01/01 12:00:00","72021003","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-3 (NORMAL)","20021"
"20021104","601","0","9003","72021004","2018/01/01 12:00:00","72021004","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-4 (NORMAL)","20021"
"20021105","601","0","9003","72021005","2018/01/01 12:00:00","72021005","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-5 (NORMAL)","20021"
"20021106","601","0","9003","72021006","2018/01/01 12:00:00","72021006","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-6 (NORMAL)","20021"
"20021107","601","0","9003","72021007","2018/01/01 12:00:00","72021007","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-7 (NORMAL)","20021"
"20021108","601","0","9003","72021008","2018/01/01 12:00:00","72021008","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-8 (NORMAL)","20021"
"20021109","601","0","9003","72021009","2018/01/01 12:00:00","72021009","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-9 (NORMAL)","20021"
"20021110","601","0","9003","72021010","2018/01/01 12:00:00","72021010","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-10 (NORMAL)","20021"
"20021111","601","0","9003","72021011","2018/01/01 12:00:00","72021011","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-11 (NORMAL)","20021"
"20021112","601","0","9003","72021012","2018/01/01 12:00:00","72021012","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-12 (NORMAL)","20021"
