5191f33ac5c44dad29899819ab1147b51c99379cea1a2261b132a89d21195f51,a056999ad7e6705f7f4b43e92eaa6404cb777e7afc59badcc7140617ae67baeb,4fe70725e93d1eb130fbd3155824c67253f993fb691df02cc634438bcf3e53fe,8e56e1f589717c1655cd7201d2b96eaa0396dd298ee52bc39e7eaca71088dae3,42ce21a8b0517faccffc635ad75a979a74a7658949c58f8633dcb3c34c65628e,1052e52f5043b2da48b17c6f4f1c6fb5786ee399dabeb5dd7dc8d0f1aa23897b,4ccee5a306157ff971b8c7b0d16909c350f2a0f4d868800842a9ef38fafd95a0,6f8c808379a2bf32c7741a144f0137f1c93449ec217a5880b0ed060f5dc869e4,a6b63ad79e480658774eb6c228f449b1985822553aa2f8883f18c890a64fa923,ea4219ad340a3ffe67e29ada4a99567ef9a3ea95bdd7760f3dc4ccca4fd96138,896e8b782e13cf7ad59bad4b9920afd9d17e22808314ac2f455e2fb72987e8f5,68299ddfddd1684ca78d9db92901a081daa68d83c32356795dc58c1de8d6ab16,85b6c59aa1f0d2beaa7b79a6bba66f0a3b29aaf0ac6ae9079775becaf44dbdd7,e8ac2c3b298655a4f44d1474b60c74fa9e2e32c63a0f8d761534611623e960e1,f6ac7625c7c36880e3eb60d72efdc33d99dc282974dde2d5305f0134246738c2,16426792579a3db6b90f49f052ce6a2ce7ed116c72d2f9283d1e1a0a760df563
"0","2","90006","0","0","2","40","1022112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1022113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1022114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1022115","80","8","0","91002","31018","0","0","0"
"0","0","0","0","0","0","0","1022116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1023101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1023102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1023103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1023104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1023105","150","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","20","1023106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1023107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1023108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1023109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1023110","80","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","30","1023111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1023112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1023113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1023114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1023115","80","8","0","91002","31043","0","0","0"
"0","0","0","0","0","0","0","1023116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1024101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1024102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1024103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1024104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1024105","150","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","20","1024106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1024107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1024108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1024109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1024110","80","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","30","1024111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1024112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1024113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1024114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1024115","80","8","0","91002","31025","0","0","0"
"0","0","0","0","0","0","0","1024116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1025101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1025102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1025103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1025104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1025105","150","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","20","1025106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1025107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1025108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1025109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1025110","80","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","30","1025111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1025112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1025113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1025114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1025115","80","8","0","91002","31042","0","0","0"
"0","0","0","0","0","0","0","1025116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1026101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1026102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1026103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1026104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1026105","150","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","20","1026106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1026107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1026108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1026109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1026110","80","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","30","1026111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1026112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1026113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1026114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1026115","80","8","0","91002","31022","0","0","0"
"0","0","0","0","0","0","0","1026116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1027101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1027102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1027103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1027104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1027105","150","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","20","1027106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1027107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1027108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1027109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1027110","80","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","30","1027111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1027112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1027113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1027114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1027115","80","8","0","91002","31043","0","0","0"
"0","0","0","0","0","0","0","1027116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1028101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1028102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1028103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1028104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1028105","150","8","0","91002","31018","0","0","0"
"0","2","90006","0","0","2","20","1028106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1028107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1028108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1028109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1028110","80","8","0","91002","31018","0","0","0"
"0","2","90006","0","0","2","30","1028111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1028112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1028113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1028114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1028115","80","8","0","91002","31018","0","0","0"
"0","0","0","0","0","0","0","1028116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1029101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1029102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1029103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1029104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1029105","150","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","20","1029106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1029107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1029108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1029109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1029110","80","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","30","1029111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1029112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1029113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1029114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1029115","80","8","0","91002","31025","0","0","0"
"0","0","0","0","0","0","0","1029116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1030101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1030102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1030103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1030104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1030105","150","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","20","1030106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1030107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1030108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1030109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1030110","80","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","30","1030111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1030112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1030113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1030114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1030115","80","8","0","91002","31042","0","0","0"
"0","0","0","0","0","0","0","1030116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1031101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1031102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1031103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1031104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1031105","150","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","20","1031106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1031107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1031108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1031109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1031110","80","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","30","1031111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1031112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1031113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1031114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1031115","80","8","0","91002","31022","0","0","0"
"0","0","0","0","0","0","0","1031116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1047101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1047102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1047103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1047104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1047105","150","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","20","1047106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1047107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1047108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1047109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1047110","80","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","30","1047111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1047112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1047113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1047114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1047115","80","8","0","91002","31043","0","0","0"
"0","0","0","0","0","0","0","1047116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1048101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1048102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1048103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1048104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1048105","150","8","0","91002","31018","0","0","0"
"0","2","90006","0","0","2","20","1048106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1048107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1048108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1048109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1048110","80","8","0","91002","31018","0","0","0"
"0","2","90006","0","0","2","30","1048111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1048112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1048113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1048114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1048115","80","8","0","91002","31018","0","0","0"
"0","0","0","0","0","0","0","1048116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1049101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1049102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1049103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1049104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1049105","150","8","0","91002","31145","0","0","0"
"0","2","90006","0","0","2","20","1049106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1049107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1049108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1049109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1049110","80","8","0","91002","31145","0","0","0"
"0","2","90006","0","0","2","30","1049111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1049112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1049113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1049114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1049115","80","8","0","91002","31145","0","0","0"
"0","0","0","0","0","0","0","1049116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1050101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1050102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1050103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1050104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1050105","150","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","20","1050106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1050107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1050108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1050109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1050110","80","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","30","1050111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1050112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1050113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1050114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1050115","80","8","0","91002","31025","0","0","0"
"0","0","0","0","0","0","0","1050116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1051101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1051102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1051103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1051104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1051105","150","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","20","1051106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1051107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1051108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1051109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1051110","80","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","30","1051111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1051112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1051113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1051114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1051115","80","8","0","91002","31042","0","0","0"
"0","0","0","0","0","0","0","1051116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1052101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1052102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1052103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1052104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1052105","150","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","20","1052106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1052107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1052108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1052109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1052110","80","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","30","1052111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1052112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1052113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1052114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1052115","80","8","0","91002","31022","0","0","0"
"0","0","0","0","0","0","0","1052116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1053101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1053102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1053103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1053104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1053105","150","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","20","1053106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1053107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1053108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1053109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1053110","80","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","30","1053111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1053112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1053113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1053114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1053115","80","8","0","91002","31043","0","0","0"
"0","0","0","0","0","0","0","1053116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1054101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1054102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1054103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1054104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1054105","150","8","0","91002","31018","0","0","0"
"0","2","90006","0","0","2","20","1054106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1054107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1054108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1054109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1054110","80","8","0","91002","31018","0","0","0"
"0","2","90006","0","0","2","30","1054111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1054112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1054113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1054114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1054115","80","8","0","91002","31018","0","0","0"
"0","0","0","0","0","0","0","1054116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1055101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1055102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1055103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1055104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1055105","150","8","0","91002","31145","0","0","0"
"0","2","90006","0","0","2","20","1055106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1055107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1055108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1055109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1055110","80","8","0","91002","31145","0","0","0"
"0","2","90006","0","0","2","30","1055111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1055112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1055113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1055114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1055115","80","8","0","91002","31145","0","0","0"
"0","0","0","0","0","0","0","1055116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1056101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1056102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1056103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1056104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1056105","150","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","20","1056106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1056107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1056108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1056109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1056110","80","8","0","91002","31025","0","0","0"
"0","2","90006","0","0","2","30","1056111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1056112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1056113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1056114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1056115","80","8","0","91002","31025","0","0","0"
"0","0","0","0","0","0","0","1056116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1057101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1057102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1057103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1057104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1057105","150","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","20","1057106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1057107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1057108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1057109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1057110","80","8","0","91002","31042","0","0","0"
"0","2","90006","0","0","2","30","1057111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1057112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1057113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1057114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1057115","80","8","0","91002","31042","0","0","0"
"0","0","0","0","0","0","0","1057116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1058101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1058102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1058103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1058104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1058105","150","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","20","1058106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1058107","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1058108","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1058109","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1058110","80","8","0","91002","31022","0","0","0"
"0","2","90006","0","0","2","30","1058111","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1058112","25","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1058113","30","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","60","1058114","40","8","0","91002","0","0","0","0"
"0","2","90006","0","1","2","100","1058115","80","8","0","91002","31022","0","0","0"
"0","0","0","0","0","0","0","1058116","25000","12","0","94002","0","0","0","0"
"0","2","90006","0","0","2","20","1059101","40","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1059102","50","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","40","1059103","75","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","50","1059104","100","8","0","91002","0","0","0","0"
"0","2","90006","0","2","2","100","1059105","150","8","0","91002","31043","0","0","0"
"0","2","90006","0","0","2","20","1059106","20","8","0","91002","0","0","0","0"
"0","2","90006","0","0","2","30","1059107","25","8","0","91002","0","0","0","0"
