c5012cd55f992102a524815779dea9d6dd666b40ee47103a4da49e980593e588,76fe2b080f3f414e71f7077df28651a27426c186af559d36a5798feced6d343b,d108c24feabf49955260e6bc92a4e49f0dd9099824138cd38af88c4a4096b252,fa9a473331efd0428c295e5d29e660d24ae7ddd52afd2e020cbafc401f2db722,b1cce2ded16acf6a464a3d043c462792ea75265900f079fe6761e44996f0d5a7,dcd8e99e738cef8bc91d728ce245e37c987cf314bfa6a426d98e9e9e4b525040,e2ac950542c35cf7ccea9ba10e757243c070083359f2ac5906f8119a9f795233,1034ed87d202eb403b8baad68ebd23208a0be3441f900020415b845de89a23db
"0","5","0","0","4","15551","210","0"
"0","2","0","0","1","15611","94","0"
"0","2","0","0","1","15621","188","0"
"0","2","0","0","1","15631","282","0"
"0","2","0","0","1","15641","376","0"
"0","2","0","0","1","15651","470","0"
"0","3","0","0","4","15711","42","0"
"0","3","0","0","4","15721","84","0"
"0","3","0","0","4","15731","126","0"
"0","3","0","0","4","15741","168","0"
"0","3","0","0","4","15751","210","0"
"0","6","0","0","5","15811","15","0"
"0","6","0","0","5","15821","30","0"
"0","6","0","0","5","15831","45","0"
"0","6","0","0","5","15841","60","0"
"0","6","0","0","5","15851","75","0"
"0","7","0","0","2","15911","20","0"
"0","7","0","0","2","15921","40","0"
"0","7","0","0","2","15931","60","0"
"0","7","0","0","2","15941","80","0"
"0","7","0","0","2","15951","100","0"
"0","3","0","0","3","16011","44","0"
"0","3","0","0","3","16021","88","0"
"0","3","0","0","3","16031","132","0"
"0","3","0","0","3","16041","176","0"
"0","3","0","0","3","16051","220","0"
"0","100","0","0","4","16111","1","0"
"0","100","0","0","4","16121","2","0"
"0","100","0","0","4","16131","3","0"
"0","1","0","0","5","16211","64","0"
"0","1","0","0","5","16221","128","0"
"0","1","0","0","5","16231","192","0"
"0","1","0","0","5","16241","256","0"
"0","1","0","0","5","16251","320","0"
"0","3","0","0","2","16311","42","0"
"0","3","0","0","2","16321","84","0"
"0","3","0","0","2","16331","126","0"
"0","3","0","0","2","16341","168","0"
"0","3","0","0","2","16351","210","0"
"0","5","0","0","3","16411","44","0"
"0","5","0","0","3","16421","88","0"
"0","5","0","0","3","16431","132","0"
"0","5","0","0","3","16441","176","0"
"0","5","0","0","3","16451","220","0"
"0","5","0","0","5","16511","44","0"
"0","5","0","0","5","16521","88","0"
"0","5","0","0","5","16531","132","0"
"0","5","0","0","5","16541","176","0"
"0","5","0","0","5","16551","220","0"
"2","3","5","4","1","16611","42","3"
"2","3","5","4","1","16621","84","3"
"2","3","5","4","1","16631","126","3"
"2","3","5","4","1","16641","168","3"
"2","3","5","4","1","16651","210","3"
"0","6","0","0","1","16711","20","0"
"0","6","0","0","1","16721","40","0"
"0","6","0","0","1","16731","60","0"
"0","6","0","0","1","16741","80","0"
"0","6","0","0","1","16751","100","0"
"0","5","0","0","3","16811","46","0"
"0","5","0","0","3","16821","92","0"
"0","5","0","0","3","16831","138","0"
"0","5","0","0","3","16841","184","0"
"0","5","0","0","3","16851","230","0"
"0","4","0","0","4","16911","94","0"
"0","4","0","0","4","16921","188","0"
"0","4","0","0","4","16931","282","0"
"0","4","0","0","4","16941","376","0"
"0","4","0","0","4","16951","470","0"
"0","6","0","0","5","17011","20","0"
"0","6","0","0","5","17021","40","0"
"0","6","0","0","5","17031","60","0"
"0","6","0","0","5","17041","80","0"
"0","6","0","0","5","17051","100","0"
"0","5","0","0","1","17111","46","0"
"0","5","0","0","1","17121","92","0"
"0","5","0","0","1","17131","138","0"
"0","5","0","0","1","17141","184","0"
"0","5","0","0","1","17151","230","0"
"0","4","0","0","1","17211","94","0"
"0","4","0","0","1","17221","188","0"
"0","4","0","0","1","17231","282","0"
"0","4","0","0","1","17241","376","0"
"0","4","0","0","1","17251","470","0"
"0","1","0","0","2","17311","50","0"
"0","1","0","0","2","17321","100","0"
"0","1","0","0","2","17331","150","0"
"0","1","0","0","2","17341","200","0"
"0","1","0","0","2","17351","250","0"
"0","7","0","0","5","17411","20","0"
"0","7","0","0","5","17421","40","0"
"0","7","0","0","5","17431","60","0"
"0","7","0","0","5","17441","80","0"
"0","7","0","0","5","17451","100","0"
"0","3","0","0","1","17511","42","0"
"0","3","0","0","1","17521","84","0"
"0","3","0","0","1","17531","126","0"
"0","3","0","0","1","17541","168","0"
"0","3","0","0","1","17551","210","0"
"0","100","0","0","3","17611","1","0"
"0","100","0","0","3","17621","2","0"
"0","101","0","0","4","17711","1","0"
"0","101","0","0","4","17721","2","0"
"0","101","0","0","4","17731","3","0"
"0","1","0","0","1","17811","50","0"
"0","1","0","0","1","17821","100","0"
"0","1","0","0","1","17831","150","0"
"0","1","0","0","1","17841","200","0"
"0","1","0","0","1","17851","250","0"
"0","1","0","0","3","17911","52","0"
"0","1","0","0","3","17921","104","0"
"0","1","0","0","3","17931","156","0"
"0","1","0","0","3","17941","208","0"
"0","1","0","0","3","17951","260","0"
"0","3","0","0","4","18011","44","0"
"0","3","0","0","4","18021","88","0"
"0","3","0","0","4","18031","132","0"
"0","3","0","0","4","18041","176","0"
"0","3","0","0","4","18051","220","0"
"0","100","0","0","5","18111","1","0"
"0","100","0","0","5","18121","2","0"
"0","6","0","0","2","18211","20","0"
"0","6","0","0","2","18221","40","0"
"0","6","0","0","2","18231","60","0"
"0","6","0","0","2","18241","80","0"
"0","6","0","0","2","18251","100","0"
"0","4","0","0","3","18311","92","0"
"0","4","0","0","3","18321","184","0"
"0","4","0","0","3","18331","276","0"
"0","4","0","0","3","18341","368","0"
"0","4","0","0","3","18351","460","0"
"0","5","0","0","4","18411","44","0"
"0","5","0","0","4","18421","88","0"
"0","5","0","0","4","18431","132","0"
"0","5","0","0","4","18441","176","0"
"0","5","0","0","4","18451","220","0"
"0","1","0","0","1","18511","52","0"
"0","1","0","0","1","18521","104","0"
"0","1","0","0","1","18531","156","0"
"0","1","0","0","1","18541","208","0"
"0","1","0","0","1","18551","260","0"
"0","1","0","0","4","18611","64","0"
"0","1","0","0","4","18621","128","0"
"0","1","0","0","4","18631","192","0"
"0","1","0","0","4","18641","256","0"
"0","1","0","0","4","18651","320","0"
"0","4","0","0","5","18711","94","0"
"0","4","0","0","5","18721","188","0"
"0","4","0","0","5","18731","282","0"
"0","4","0","0","5","18741","376","0"
"0","4","0","0","5","18751","470","0"
"0","1","0","0","2","18811","52","0"
"0","1","0","0","2","18821","104","0"
"0","1","0","0","2","18831","156","0"
"0","1","0","0","2","18841","208","0"
"0","1","0","0","2","18851","260","0"
"0","101","0","0","3","18911","1","0"
"0","101","0","0","3","18921","2","0"
"0","101","0","0","3","18931","3","0"
"0","100","0","0","1","19011","1","0"
"0","100","0","0","1","19021","2","0"
"0","4","0","0","2","19111","92","0"
"0","4","0","0","2","19121","184","0"
"0","4","0","0","2","19131","276","0"
"0","4","0","0","2","19141","368","0"
"0","4","0","0","2","19151","460","0"
"0","7","0","0","3","19211","20","0"
"0","7","0","0","3","19221","40","0"
"0","7","0","0","3","19231","60","0"
"0","7","0","0","3","19241","80","0"
"0","7","0","0","3","19251","100","0"
"0","3","0","0","5","19311","46","0"
"0","3","0","0","5","19321","92","0"
"0","3","0","0","5","19331","138","0"
"0","3","0","0","5","19341","184","0"
"0","3","0","0","5","19351","230","0"
"2","2","5","4","1","19411","90","3"
"2","2","5","4","1","19421","180","3"
"2","2","5","4","1","19431","270","3"
"2","2","5","4","1","19441","360","3"
"2","2","5","4","1","19451","450","3"
"0","100","0","0","1","19511","1","0"
"0","100","0","0","1","19521","2","0"
"0","100","0","0","1","19531","3","0"
"0","3","0","0","3","19611","46","0"
"0","3","0","0","3","19621","92","0"
"0","3","0","0","3","19631","138","0"
"0","3","0","0","3","19641","184","0"
"0","3","0","0","3","19651","230","0"
"0","2","0","0","4","19711","94","0"
"0","2","0","0","4","19721","188","0"
"0","2","0","0","4","19731","282","0"
"0","2","0","0","4","19741","376","0"
"0","2","0","0","4","19751","470","0"
"0","5","0","0","5","19811","46","0"
"0","5","0","0","5","19821","92","0"
"0","5","0","0","5","19831","138","0"
"0","5","0","0","5","19841","184","0"
"0","5","0","0","5","19851","230","0"
"0","101","0","0","2","19911","1","0"
"0","101","0","0","2","19921","2","0"
"0","101","0","0","2","19931","3","0"
"0","4","0","0","3","20011","94","0"
"0","4","0","0","3","20021","188","0"
"0","4","0","0","3","20031","282","0"
"0","4","0","0","3","20041","376","0"
"0","4","0","0","3","20051","470","0"
"0","4","0","0","5","20111","96","0"
"0","4","0","0","5","20121","192","0"
"0","4","0","0","5","20131","288","0"
"0","4","0","0","5","20141","384","0"
"0","4","0","0","5","20151","480","0"
"0","2","0","0","1","20211","96","0"
"0","2","0","0","1","20221","192","0"
"0","2","0","0","1","20231","288","0"
"0","2","0","0","1","20241","384","0"
"0","2","0","0","1","20251","480","0"
"0","4","0","0","2","20311","94","0"
"0","4","0","0","2","20321","188","0"
"0","4","0","0","2","20331","282","0"
"0","4","0","0","2","20341","376","0"
"0","4","0","0","2","20351","470","0"
"0","100","0","0","5","20411","1","0"
"0","100","0","0","5","20421","2","0"
"0","100","0","0","5","20431","3","0"
"0","4","0","0","2","20511","96","0"
"0","4","0","0","2","20521","192","0"
"0","4","0","0","2","20531","288","0"
"0","4","0","0","2","20541","384","0"
"0","4","0","0","2","20551","480","0"
"0","2","0","0","4","20611","96","0"
"0","2","0","0","4","20621","192","0"
"0","2","0","0","4","20631","288","0"
"0","2","0","0","4","20641","384","0"
"0","2","0","0","4","20651","480","0"
"0","3","0","0","1","20711","44","0"
"0","3","0","0","1","20721","88","0"
"0","3","0","0","1","20731","132","0"
"0","3","0","0","1","20741","176","0"
"0","3","0","0","1","20751","220","0"
"0","3","0","0","2","20811","44","0"
"0","3","0","0","2","20821","88","0"
"0","3","0","0","2","20831","132","0"
"0","3","0","0","2","20841","176","0"
"0","3","0","0","2","20851","220","0"
"0","100","0","0","3","20911","1","0"
"0","100","0","0","3","20921","2","0"
"0","100","0","0","3","20931","3","0"
"0","4","0","0","4","21011","96","0"
"0","4","0","0","4","21021","192","0"
"0","4","0","0","4","21031","288","0"
"0","4","0","0","4","21041","384","0"
"0","4","0","0","4","21051","480","0"
"0","4","0","0","1","21111","96","0"
"0","4","0","0","1","21121","192","0"
"0","4","0","0","1","21131","288","0"
"0","4","0","0","1","21141","384","0"
"0","4","0","0","1","21151","480","0"
"0","4","0","0","3","21211","96","0"
"0","4","0","0","3","21221","192","0"
"0","4","0","0","3","21231","288","0"
"0","4","0","0","3","21241","384","0"
"0","4","0","0","3","21251","480","0"
"0","2","0","0","5","21311","94","0"
"0","2","0","0","5","21321","188","0"
"0","2","0","0","5","21331","282","0"
"0","2","0","0","5","21341","376","0"
"0","2","0","0","5","21351","470","0"
"0","3","0","0","2","21411","46","0"
"0","3","0","0","2","21421","92","0"
"0","3","0","0","2","21431","138","0"
"0","3","0","0","2","21441","184","0"
"0","3","0","0","2","21451","230","0"
"0","5","0","0","4","21511","46","0"
"0","5","0","0","4","21521","92","0"
"0","5","0","0","4","21531","138","0"
"0","5","0","0","4","21541","184","0"
"0","5","0","0","4","21551","230","0"
"0","2","0","0","5","21611","96","0"
"0","2","0","0","5","21621","192","0"
"0","2","0","0","5","21631","288","0"
"0","2","0","0","5","21641","384","0"
"0","2","0","0","5","21651","480","0"
"0","100","0","0","2","21711","1","0"
"0","100","0","0","2","21721","2","0"
"0","100","0","0","2","21731","3","0"
"0","2","0","0","3","21811","96","0"
"0","2","0","0","3","21821","192","0"
"0","2","0","0","3","21831","288","0"
"0","2","0","0","3","21841","384","0"
"0","2","0","0","3","21851","480","0"
"0","3","0","0","4","21911","46","0"
"0","3","0","0","4","21921","92","0"
"0","3","0","0","4","21931","138","0"
"0","3","0","0","4","21941","184","0"
"0","3","0","0","4","21951","230","0"
"0","3","0","0","1","22011","46","0"
"0","3","0","0","1","22021","92","0"
"0","3","0","0","1","22031","138","0"
"0","3","0","0","1","22041","184","0"
"0","3","0","0","1","22051","230","0"
"0","2","0","0","2","22111","96","0"
"0","2","0","0","2","22121","192","0"
"0","2","0","0","2","22131","288","0"
"0","2","0","0","2","22141","384","0"
"0","2","0","0","2","22151","480","0"
"2","4","5","4","1","22211","90","3"
"2","4","5","4","1","22221","180","3"
"2","4","5","4","1","22231","270","3"
"2","4","5","4","1","22241","360","3"
"2","4","5","4","1","22251","450","3"
