d4ed562a59cbef511dcd5ffe1850378320137fe5f62cc883a6d9cc444939742f,2e3969aa3766c30d625f812be1d9edd37ac30dce807842e3365d717ddf9ec1c4,69f2703bb695ce3b847e34cbbb2870a4b5f40ad19c1782dc4d63b1c15fc4f148,f22cc1ba0aa95c7b892f630e38a98b6a026c7f2074524cef6c822401dabd3999,ab90ec9747f9bb3df5b332ddb8cb14f21c1fdd229323c94be7c95eceab631e63,11cf816a6972ebd67fde549a6336567f9a1fbab653420d539956c0e1125b7208,46783f17e4660c16be31a0455b51b7631fcb386721175d688b7b74815fd7f916,11e443ed5ccbbe59c282cb929dd27a4b334aecad5730b70c74505a41649e2395,f7aaed4140f0f3c34a5d3eee360c594bf679e079543d4dc8440c0de8dda657f9,a37a4227da23d4645238059af9987d91e50c48850ee154231b9602763ddf4799,ab89395fdc832d597449348f49de879cd48c342f0a647e855d19b737a8fb51cd,99cbda9c64c5002e903b8a289dd9a5a35b27bfe500df8865567ebe41f6c671c5,450f8e686b2a5b9825abfcbc76c21b3fc713c8f7f230753fd068cb3053f7209a,b6e8c499503ddd3d5dd6517851c6cac000ef6d54b48ee6b54660be1fedb0a483,336031f47b1138a74880ab7e2aa4c39f089839382b435e7ac64514d4815052aa,e91346d17626ab1809774249615f271f874aac9efdc4b736c908b6f2872ce1d2,b32057d2dfab326865bcb84bf484148ba4a7eeab854804119a2c80bcb08408ef,85ab91acdfcd78724ebbf748ea02d40ee9f7b9f20f9cdd10bfb03d166cc0495f,e7ff6c9b525053559833fe500cddfb5392ffa787c103665c7b5978327d806072,a58d171a406b1eb2927e89e129892343f620f950bc3dae05ad3728bdb5db2f4c,c9bf9300b77a3cc1f39979c1c64b429b66a3fe2845c35c821efb62b975b8a8f7
"7","0","1","122901205","0","0","0","0","0","","0","回復自身{0}的TP","0","2","0","16","1","1","350","0","1"
"3","0","1","122901206","2160","0","0","0","0","","0","","0","1","0","94","1","1","0","0","0"
"1","0","1","122901207","2160","0","0","0","0","","0","","0","1","0","94","1","0","0","0","0"
"42","18","1","122901208","2160","0","0","1","1","物理攻擊力降低+{0}","0","當有複數攻擊目標敵人時，降低其{0}物理攻擊力","18","1","0","10","1","0","1","12","11"
"42","18","1","122901209","2160","0","0","1","1","魔法攻擊力下降+{0}","0","當有複數攻擊目標敵人時，降低其{0}魔法攻擊力","18","1","0","10","1","0","1","12","31"
"0","15","0","122950101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","122951101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"3","1.2","3","123000101","2160","0","0","1","1","物理防禦力提升+{0}","0","提升我方全體{0}的物理防禦力","1.2","2","0","10","1","99","1","18","20"
"3","1.2","3","123000102","2160","0","0","1","1","魔法防禦力提升+{0}","0","提升我方全體{0}的魔法防禦力","1.2","2","0","10","1","99","1","18","40"
"3","0.08","3","123000103","2160","0","0","0","1","回復量+{0}","10.5","每秒回復{0}的HP","1.6","2","0","48","1","99","1.6","0","2"
"3","90","3","123000104","2160","0","0","0","0","無效傷害量+{0}","0","展開{0}傷害比例的物理魔法無效屏障","45","2","0","6","1","99","45","0","5"
"5","5","3","123000201","2160","0","0","0","0","HP回復量+{0}","0","回復我方單體{0}的HP","5","2","0","4","1","1","1","1","2"
"1","12","3","123000202","2160","0","0","0","0","","0","減少{0}％我方單體受到的物理傷害","0","2","0","72","1","1","15","0","1"
"1","12","3","123000203","2160","0","0","0","0","","0","減少{0}％我方單體受到的魔法傷害","0","2","0","72","1","1","15","0","2"
"3","0","3","123000301","2160","0","0","0","123000302","","0","","0","2","0","23","1","99","1","0","1900"
"1","52","3","123000302","2160","0","0","1","1","物理攻擊力提升+{0}","0","使展開護盾的我方的物理攻擊力提升{0}","52","2","0","10","1","0","1","18","10"
"1","52","3","123000303","2160","0","0","1","1","魔法攻擊力提升+{0}","0","使展開護盾的我方的魔法攻擊力提升{0}","52","2","0","10","1","0","1","18","30"
"1","0","3","123000304","2160","0","0","0","0","","0","讓展開護盾的我方的TP恢復{0}","0","2","0","16","1","0","200","0","1"
"7","0","3","123000305","0","0","0","0","2","","208","","0.1","2","0","26","1","1","8","208","123000302"
"7","0","3","123000306","0","0","0","0","2","","208","","0.1","2","0","26","1","1","8","208","123000303"
"3","0","3","123010101","2160","0","0","1","1","","0","使我方全體的物理防禦力提升初期數值的{0}％","15","2","0","10","1","99","2","12","20"
"3","0","3","123010102","2160","0","0","1","1","","0","使我方全體的魔法防禦力提升初期數值的{0}％","15","2","0","10","1","99","2","12","40"
"0","15","0","123050101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","15","0","0","90","1","0","1","1","4"
"0","15","0","123051101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","240","0","0","90","1","0","1","1","4"
"3","2.8","1","123100101","1000","0","0","0","0","魔法傷害+{0}","0","對範圍內的敵人造成{0}的魔法傷害","35","1","0","1","1","99","35","0","2"
"3","18","3","123100102","2160","0","0","1","1","魔法攻擊力提升+{0}","0","提升我方全體{0}的魔法攻擊力","18","2","0","10","1","99","1","18","30"
"3","1.2","1","123100201","1000","0","0","0","0","魔法傷害+{0}","0","對範圍內的敵人造成{0}的魔法傷害","15","1","0","1","1","99","15","0","2"
"3","18","3","123100202","2160","0","0","1","1","魔法攻擊力提升+{0}","0","提升我方全體{0}的魔法攻擊力","18","2","0","10","1","99","1","12","30"
"3","0","3","123100203","2160","0","0","1","1","","0","使全體夥伴的魔法暴擊提升{0}","100","2","0","10","1","99","1","12","70"
"3","1","3","123100301","2160","0","0","1","118","","180","受到傷害時，恢復100TP，並對我方全體施加1個【軟綿綿羊毛】","0","2","0","97","1","99","100","2","1"
"3","4","3","123100302","2160","0","0","0","0","HP回復量+{0}","0","回復我方全體{0}的HP","4","2","0","4","1","99","1","0.3","2"
"7","1","1","123100303","0","0","0","0","0","TP回復量+{0}","0","回復自身{0}的TP","0","2","0","16","1","1","250","0","1"
"3","2.8","1","123101201","1000","0","0","0","0","魔法傷害+{0}","0","對範圍內的敵人造成{0}的魔法傷害","35","1","0","1","1","99","35","0","2"
"3","24","3","123101202","2160","0","0","1","1","魔法攻擊力提升+{0}","0","提升我方全體{0}的魔法攻擊力","24","2","0","10","1","99","1","12","30"
"3","0","3","123101203","2160","0","0","1","1","","0","使全體夥伴的魔法暴擊提升{0}","120","2","0","10","1","99","1","12","70"
"3","0","3","123101204","2160","0","0","0","1","","0","提升我方全體魔法攻擊暴擊時5％的傷害","5","2","0","10","1","99","2","12","120"
"0","15","0","123150101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","15","0","0","90","1","0","1","1","4"
"0","15","0","123151101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","240","0","0","90","1","0","1","1","4"
"3","4","1","123200101","700","0","0","0","0","物理傷害+{0}","0","對範圍內的敵人造成{0}的物理傷害","50","1","0","1","1","99","50","0","1"
"3","32","2","123200102","150","0","0","1","1","物理攻擊力提升+{0}","0","提升範圍內的我方{0}的物理攻擊力","32","2","0","10","1","99","1","18","10"
"3","3","1","123200201","700","0","0","0","0","物理傷害+{0}","0","對範圍內的敵人造成{0}的物理傷害","37.5","1","0","1","1","99","37.5","0","1"
"3","16","2","123200301","150","0","0","1","1","物理攻擊力提升+{0}","0","提升範圍內的我方{0}的物理攻擊力","16","2","0","10","1","99","1","180","10"
"3","0","2","123200302","150","0","0","1","1","","0","使範圍內所有夥伴提升{0}的物理暴擊","80","2","0","10","1","99","1","180","60"
"3","3.2","1","123201201","700","0","0","0","0","物理傷害+{0}","0","對範圍內的敵人造成{0}的物理傷害","40","1","0","1","1","99","40","0","1"
"3","28","2","123201202","150","0","0","1","1","物理攻擊力提升+{0}","0","提升範圍內的我方{0}的物理攻擊力","28","2","0","10","1","99","1","12","10"
"3","0","2","123201203","150","0","0","1","1","","0","使範圍內所有夥伴提升{0}的物理暴擊","120","2","0","10","1","99","1","12","60"
"0","15","0","123250101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","123251101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"3","3.4","3","123300101","2160","0","0","0","0","物理傷害+{0}","0","對敵方全體造成{0}的物理傷害","42.5","1","0","1","1","99","42.5","0","1"
"7","0","1","123300102","0","0","0","0","0","","0","一段時間內成為無敵狀態","0","2","0","21","1","1","3","0","1"
"7","3","0","123300103","0","0","0","0","123300104","","0","","0","0","0","18","1","1","0","0","1"
"7","0","1","123300104","0","0","0","0","0","","0","","0","2","0","21","1","1","0","0","1"
"7","0","1","123300105","0","0","0","0","0","","0","挑釁敵方全體","0","2","0","20","1","1","3","0","1"
"12","1.7","2","123300201","2160","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","21.25","1","0","1","1","1","21.25","0","1"
"1","0","2","123300202","2160","0","0","0","0","TP傷害+{0}","0","使敵方單體失去{0}的TP","0","1","0","16","1","1","200","0","2"
"3","20","2","123300301","2160","0","0","0","0","物理攻擊力降低+{0}","0","降低全體敵人{0}物理攻擊力","20","1","0","10","1","99","1","12","11"
"3","0","2","123300302","2160","0","0","0","0","","0","降低敵方全體的物理暴擊{0}","60","1","0","10","1","99","1","12","61"
"3","0","2","123300303","2160","0","0","0","0","","0","使全體敵人的 TP 上升降低{0}","30","1","0","10","1","99","1","12","81"
"3","0","3","123301201","2160","0","0","0","0","","0","","0","1","0","92","1","99","0","0","0"
"12","0","3","123301202","2160","0","0","0","0","","0","","0","1","0","7","1","1","0","0","1"
"3","2.2","2","123301203","250","0","0","0","0","物理傷害+{0}","0","對範圍內的敵人造成{0}的物理傷害","27.5","1","0","1","1","99","27.5","0","1"
"1","0","2","123301204","250","0","0","0","0","TP傷害+{0}","0","讓範圍內的敵人TP失去{0}","0","1","0","16","1","99","200","0","2"
"3","12","2","123301205","250","0","0","0","0","造成行動速度降低的成功Lv+1","0","範圍內的敵人行動速度在一定時間下降","0","1","0","8","1","99","0.6","0","1"
"0","15","0","123350101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","123351101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"3","2","3","123500101","2160","0","0","0","0","物理傷害+{0}","0","對敵方全體造成{0}的物理傷害","25","1","0","1","1","99","25","0","1"
"3","20","3","123500102","2160","0","0","0","1","魔法攻擊力下降+{0}","0","降低敵方全體{0}的魔法攻擊力","20","1","0","10","1","99","1","18","31"
"16","0","2","123500201","2160","0","0","123500203","123500202","","0","","0","1","0","23","1","1","0","0","1300"
"16","2.4","2","123500202","2160","0","0","0","0","物理傷害+{0}","0","當對象為進行物理攻擊的敵人時造成{0}的物理傷害","30","1","0","1","1","1","30","0","1"
"16","3.6","2","123500203","2160","0","0","0","0","物理傷害+{0}","0","當對象為進行魔法攻擊的敵人時造成{0}的物理傷害","45","1","0","1","1","1","45","0","1"
"16","20","2","123500204","2160","0","0","0","1","魔法攻擊力下降+{0}","0","當目標為進行魔法攻擊的敵人時降低{0}的魔法攻擊力","20","1","0","10","1","1","1","12","31"
"16","0","2","123500301","2160","0","0","0","0","","0","使敵方單體失去{0}的TP","0","1","0","16","1","1","150","0","2"
"16","25","2","123500302","2160","0","0","0","1","魔法攻擊力下降+{0}","0","降低敵方單體{0}的魔法攻擊力","25","1","0","10","1","1","1","12","31"
"16","3","2","123500303","2160","0","0","0","0","造成暈眩的成功Lv+1","0","使敵方單體一段時間內無法行動","0","1","0","8","1","1","0","0","7"
"16","0","2","123501201","2160","0","0","123501203","123501202","","0","","0","1","0","23","1","1","0","0","1300"
"16","2.7","2","123501202","2160","0","0","0","0","物理傷害+{0}","0","當對象為進行物理攻擊的敵人時造成{0}的物理傷害","33.75","1","0","1","1","1","33.75","0","1"
"16","4.05","2","123501203","2160","0","0","0","0","物理傷害+{0}","0","當對象為進行魔法攻擊的敵人時造成{0}的物理傷害","50.625","1","0","1","1","1","50.625","0","1"
"16","20","2","123501204","2160","0","0","0","1","魔法攻擊力下降+{0}","0","當目標為進行魔法攻擊的敵人時降低{0}的魔法攻擊力","20","1","0","10","1","1","1","12","31"
"16","1","2","123501205","2160","0","0","0","0","造成暈眩的成功Lv+1","0","令使用魔法攻擊的敵人在一定時間內無法行動","0","1","0","8","1","1","0","0","7"
"0","15","0","123550101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","123551101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"3","3.6","3","123600101","2160","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","45","1","0","1","1","1","45","0","1"
"7","0.001","1","123600102","0","0","0","0","2","","120","","0.001","2","0","26","1","1","7","120","123600104"
"7","0.001","1","123600103","0","0","0","0","2","","120","","0.001","2","0","26","1","1","7","120","123600105"
"7","20","3","123600104","2160","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","20","2","0","10","1","1","1","18","10"
"43","20","3","123600105","2160","0","0","0","1","物理攻擊力提升+{0}","0","對自身以外物理攻擊力最高的我方1名角色提升{0}物理攻擊力","20","2","0","10","1","1","1","18","10"
"7","20","3","123600201","2160","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","20","2","0","10","1","1","1","12","10"
"3","2.4","3","123600202","2160","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","30","1","0","1","1","1","30","0","1"
"7","0","1","123600203","0","0","0","0","0","","0","回復自身{0}的TP","0","2","0","16","1","1","100","0","1"
"7","50","3","123600301","2160","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","50","2","0","10","1","1","1","180","10"
"7","0","3","123600302","2160","0","0","0","1","","0","自身的物理暴擊提升250","250","2","0","10","1","1","1","180","60"
"43","50","3","123600303","2160","0","0","0","1","物理攻擊力提升+{0}","0","對自身以外物理攻擊力最高的我方1名角色提升{0}物理攻擊力","50","2","0","10","1","1","1","180","10"
"43","0","3","123600304","2160","0","0","0","1","","0","對自身以外物理攻擊力最高的我方1名角色提升250物理暴擊","250","2","0","10","1","1","1","180","60"
"7","20","3","123601201","2160","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","20","2","0","10","1","1","1","12","10"
"3","2.4","3","123601202","2160","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","30","1","0","1","1","1","30","0","1"
"3","0","3","123601203","2160","0","0","0","1","","0","提升敵方單體受到暴擊時的傷害5％","5","1","0","10","1","1","1","12","141"
"7","0","1","123601204","0","0","0","0","0","","0","回復自身{0}的TP","0","2","0","16","1","1","200","0","1"
"0","15","0","123650101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","123651101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"6","0","3","123700101","2160","0","0","0","0","","0","","0","1","0","7","1","1","0","0","1"
"3","2.5","2","123700102","300","0","0","0","0","魔法傷害+{0}","0","對範圍內的敵人造成{0}的魔法傷害","31.25","1","0","1","1","99","31.25","0","2"
"1","9","2","123700103","300","0","0","0","1","","0","","9","1","0","26","1","99","4","0","123700104"
"1","6.5","2","123700104","300","0","0","0","0","火傷時每1秒所造成的傷害+{0}","0","造成{0}傷害並陷入火傷狀態","3","1","0","9","1","99","3","0","2"
"6","0.8","2","123700201","2160","0","0","0","0","1 秒命中的傷害量+{0}","8.5","展開每秒能夠造成{0}魔法傷害的領域","12","1","300","36","1","1","12","0","4"
"6","0","3","123700301","2160","0","0","0","0","","0","","0","1","0","7","1","1","0","0","1"
"3","0","2","123700302","300","0","0","0","1","","0","降低範圍內敵人的HP恢復量80％","12","1","0","59","1","99","0.8","0","1"
"3","0.6","2","123700303","300","0","0","0","1","魔法防禦力降低+{0}","0","使範圍內敵人的魔法防禦力下降{0}","0.6","1","0","10","1","99","1","12","41"
"6","1.8","2","123701201","2160","0","0","0","0","1 秒命中的傷害量+{0}","12.5","展開每秒能夠造成{0}魔法傷害的領域","27","1","410","36","1","1","27","0","4"
"6","0","3","123701202","2160","0","0","0","0","","0","","0","1","0","7","1","1","0","0","1"
"1","0","2","123701203","300","0","0","0","0","","0","使範圍內敵人的TP上升降低{0}","25","1","0","10","1","99","1","12","81"
"0","15","0","123750101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","15","0","0","90","1","0","1","1","4"
"0","15","0","123751101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","240","0","0","90","1","0","1","1","4"
"3","0","3","123800101","2160","0","0","0","0","","0","","0","1","0","7","1","1","0","0","1"
"3","3.8","2","123800102","450","0","0","0","0","物理傷害+{0}","1","對範圍內的敵人造成{0}的物理傷害","47.5","1","0","1","1","99","47.5","0","3"
"3","0","1","123800201","4000","0","0","0","123800202","","0","","2200","1","0","2","1","1","100","0","5"
"3","1.8","1","123800202","2160","0","0","0","0","物理傷害+{0}","1","對敵方單體造成{0}的物理傷害","22.5","1","0","1","1","1","22.5","0","1"
"3","1000","1","123800203","2160","0","0","0","0","","0","","0","1","0","3","1","1","300","0","3"
"3","2.2","2","123800204","450","0","0","0","0","物理傷害+{0}","1","對範圍內的敵人造成{0}的物理傷害","27.5","1","0","1","1","99","27.5","0","1"
"7","30","3","123800301","-1","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","30","2","0","10","1","1","1","180","10"
"7","0","1","123800302","0","0","0","0","0","","0","一定時間閃躲所有的物理攻擊","0","2","0","21","1","1","6","0","2"
"3","0","1","123801201","4000","0","0","0","123801202","","0","","2200","1","0","2","1","1","100","0","5"
"3","2.2","1","123801202","2160","0","0","0","0","物理傷害+{0}","1","對敵方單體造成{0}的物理傷害","27.5","1","0","1","1","1","27.5","0","3"
"3","1000","1","123801203","2160","0","0","0","0","","0","","0","1","0","3","1","1","300","0","3"
"3","2.4","2","123801204","450","0","0","0","0","物理傷害+{0}","1","對範圍內的敵人造成{0}的物理傷害","30","1","0","1","1","99","30","0","3"
"7","0","3","123801205","2160","0","0","0","0","","0","回復自身{0}的TP","0","2","0","16","1","1","60","0","1"
"0","15","0","123850101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","123851101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"7","0","1","123900101","0","0","0","0","1","","0","","15","2","0","26","1","1","1","0","123900103"
"3","9","1","123900102","2160","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","112.5","1","0","1","1","1","112.5","0","1"
"3","1","1","123900103","2160","0","0","0","0","","0","對敵方單體造成自身的HP越低傷害越高的物理傷害","0","1","0","1","1","1","0","0","1"
"3","28","3","123900104","2160","0","0","0","1","物理攻擊力提升+{0}","0","提升我方全體{0}的物理攻擊力","28","2","0","10","1","99","1","18","10"
"7","2","1","123900105","-1","0","0","0","0","","0","讓自己在一定時間內無法行動","0","2","0","8","1","1","0","0","7"
"3","0","3","123900106","2160","0","0","0","0","","0","","0","1","0","2","1","1","150","0","1"
"7","0","1","123900201","0","0","0","0","1","","0","","7.5","2","0","26","1","1","1","0","123900202"
"3","1.8","1","123900202","2160","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","22.5","1","0","1","1","1","22.5","0","1"
"3","0.7","1","123900203","2160","0","0","0","1","物理防禦力降低+{0}","0","降低敵方單體{0}的物理防禦力","0.7","1","0","10","1","1","1","12","21"
"7","30","1","123900301","0","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","30","2","0","10","1","1","1","180","10"
"7","0.6","1","123900302","0","0","0","0","1","物理防禦力提升+{0}","0","提升自身{0}的物理防禦力","0.6","2","0","10","1","1","1","180","20"
"7","0","1","123900303","0","0","0","0","1","","0","","1.3","2","0","26","1","1","1","0","123900304"
"7","18","1","123900304","0","0","0","0","0","無效傷害量+{0}","0","展開{0}傷害比例的物理魔法無效屏障","90","2","0","6","1","1","90","0","5"
"7","20","3","123901201","-1","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","20","2","0","10","1","1","1","18","10"
"7","0","3","123901202","-1","0","0","0","1","","0","自身物理暴擊提升{0}","80","2","0","10","1","1","1","18","60"
"7","0","1","123901203","0","0","0","0","1","","0","","10","2","0","26","1","1","1","0","123901204"
"3","1.8","1","123901204","2160","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","22.5","1","0","1","1","1","22.5","0","1"
"3","0.7","1","123901205","2160","0","0","0","1","物理防禦力降低+{0}","0","降低敵方單體{0}的物理防禦力","0.7","1","0","10","1","1","1","12","21"
"0","15","0","123950101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","123951101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"3","6","1","124000101","2160","0","0","0","0","魔法傷害+{0}","0","對敵方單體造成{0}的魔法傷害","75","1","0","1","1","1","75","0","2"
"3","0.00044","3","124000102","2160","0","0","0","2","","64","","0.00044","2","0","26","1","99","8","64","124000103"
"3","16","3","124000103","2160","0","0","0","1","魔法攻擊力提升+{0}","0","提升我方全體{0}的魔法攻擊力","16","2","0","10","1","99","1","18","30"
"3","3","1","124000201","2160","0","0","0","0","魔法傷害+{0}","0","對敵方單體造成{0}的魔法傷害","37.5","1","0","1","1","1","37.5","0","2"
"3","0.00022","3","124000202","2160","0","0","0","2","","32","","0.00022","2","0","26","1","99","8","32","124000203"
"3","8","3","124000203","2160","0","0","0","1","魔法攻擊力提升+{0}","0","提升我方全體{0}的魔法攻擊力","8","2","0","10","1","99","1","12","30"
"3","30","3","124000301","2160","0","0","0","1","魔法攻擊力提升+{0}","0","提升我方全體{0}的魔法攻擊力","30","2","0","10","1","99","1","180","30"
"3","0","3","124000302","2160","0","0","0","1","","0","使全體夥伴的魔法暴擊提升{0}","200","2","0","10","1","99","1","180","70"
"7","0","3","124000303","-1","0","0","0","1","","0","使自己的TP上升提升{0}","15","2","0","10","1","1","1","180","80"
"3","3","1","124001201","2160","0","0","0","0","魔法傷害+{0}","0","對敵方單體造成{0}的魔法傷害","37.5","1","0","1","1","1","37.5","0","2"
"7","0.00022","3","124001202","2160","0","0","0","2","","32","","0.00022","2","0","26","1","1","8","32","124001203"
"3","8","3","124001203","2160","0","0","0","1","魔法攻擊力提升+{0}","0","提升我方全體{0}的魔法攻擊力","8","2","0","10","1","99","1","12","30"
"7","0","3","124001204","2160","0","0","0","2","","0","","0.000025","2","0","26","1","1","8","4","124001205"
"3","0","3","124001205","2160","0","0","0","1","","0","提升我方全體魔法攻擊暴擊時的傷害1％","1","2","0","10","1","99","2","12","120"
"0","15","0","124050101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","15","0","0","90","1","0","1","1","4"
"0","15","0","124051101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","240","0","0","90","1","0","1","1","4"
"3","3.6","1","124100101","2160","0","0","0","0","魔法傷害+{0}","0","對敵方單體造成{0}的魔法傷害","45","1","0","1","1","1","45","0","2"
"3","1.2","1","124100102","2160","0","0","0","1","魔法防禦力降低+{0}","0","降低敵方單體{0}的魔法防禦力","1.2","1","0","10","1","1","1","18","41"
"3","7.5","2","124100201","2160","0","0","0","1","魔法攻擊力提升+{0}","0","提升我方全體{0}的魔法攻擊力","7.5","2","0","10","1","99","1","12","30"
"3","4.25","2","124100202","2160","0","0","0","0","HP回復量+{0}","0","回復我方全體{0}的HP","4.25","2","0","4","1","99","1","0.34","2"
"3","50","2","124100301","2160","0","1","0","1","魔法攻擊力提升+{0}","0","讓一名夥伴的魔法攻擊力提升{0}","50","2","0","10","1","1","1","12","30"
"3","12","2","124100302","2160","0","1","0","0","","0","讓一名夥伴的行動速度上升","0","2","0","8","1","1","2.5","0","2"
"3","0","2","124100303","2160","0","1","0","0","","0","使我方單體的TP恢復350","0","2","0","16","1","1","350","0","1"
"3","10","2","124101201","2160","0","0","0","1","魔法攻擊力提升+{0}","0","提升我方全體{0}的魔法攻擊力","10","2","0","10","1","99","1","12","30"
"3","4.25","2","124101202","2160","0","0","0","0","HP回復量+{0}","0","回復我方全體{0}的HP","4.25","2","0","4","1","99","1","0.34","2"
"3","0","2","124101203","2160","0","1","0","1","","0","提升我方單體魔法攻擊暴擊時的傷害10％","10","2","0","10","1","1","2","12","120"
"0","15","0","124150101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","15","0","0","90","1","0","1","1","4"
"0","15","0","124151101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","240","0","0","90","1","0","1","1","4"
"3","3.6","1","124200101","2160","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","45","1","0","1","1","1","45","0","1"
"3","1","1","124200102","2160","0","0","0","1","物理防禦力降低+{0}","0","降低敵方單體{0}的物理防禦力","1","1","0","10","1","1","1","18","21"
"7","14.4","3","124200103","2160","0","0","0","0","HP回復量+{0}","0","回復自身{0}的HP","14.4","2","0","4","1","1","1","1.2","1"
"9","0","3","124200201","2160","0","0","0","0","","0","","0","2","0","7","1","1","0","0","1"
"3","20","1","124200202","150","0","0","0","1","物理攻擊力提升+{0}","0","提升範圍內的我方{0}的物理攻擊力","20","2","0","10","1","99","1","12","10"
"3","0","1","124200203","150","0","0","0","1","","0","使範圍內我方的物理暴擊提升50","50","2","0","10","1","99","1","12","60"
"3","1","1","124200204","150","0","0","0","0","","0","使範圍內我方的TP恢復80","0","2","0","16","1","99","80","0","1"
"3","1.2","1","124200301","2160","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","15","1","0","1","1","1","15","0","1"
"7","12","1","124200302","-1","0","0","0","0","吸收傷害量+{0}","0","展開可吸收{0}傷害量的物理魔法吸收護盾","72","2","0","6","1","1","72","0","6"
"9","0","3","124200303","2160","0","0","0","0","","0","","0","2","0","7","1","1","0","0","1"
"3","0","1","124200304","150","0","0","0","1","","0","提升範圍內我方物理攻擊暴擊時的傷害{0}%","8","2","0","10","1","99","1","12","110"
"9","0","3","124201201","2160","0","0","0","0","","0","","0","2","0","7","1","1","0","0","1"
"3","30","1","124201202","150","0","0","0","1","物理攻擊力提升+{0}","0","提升範圍內的我方{0}的物理攻擊力","30","2","0","10","1","99","1","12","10"
"3","0","1","124201203","150","0","0","0","1","","0","使範圍內我方的物理暴擊率提升100","100","2","0","10","1","99","1","12","60"
"3","1","1","124201204","150","0","0","0","0","","0","使範圍內我方的TP恢復100","0","2","0","16","1","99","100","0","1"
"0","15","0","124250101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
