58d3095ace2b9a9679fc5a4410b072f318fcf09b41df01ea973d3411fca307e8,cf92d58923962e4b588235a32b188f293d8aacf4da9f1a3fcd6cb90fcf1f3664,c97a860112927936f24dd440512c81b3d8889916497b917794c5a53456a77bae,fb6712fd463e5729fc4f164e58e357800f4ab4a7085cc0f5c266b1c712ae7219,83bda02ea1a568bf5501fb325297446e3e6e147007598dc70654726379c04535,a980d629abfc6f7b40c2c3ee35fd63ba80b27fd9e5da5c2f4449361dc7a695a1,c754850a473128bbac1c8250d86427c6439b0307bdde454b39f5441af5c99885,a02ddba5ff7c202826d30dc40f1c38ca6d614bfda0c9d45d624a009424032b8e,519bc87a0788b115352105742cc81b1eec92315c1cb07997d82551593e933381,928b2f891a37ff309e5d872fcef931f8c426c0610e0a30cd3d880dc456f9bcd3,1ce9e299c7d7bc0ea5a68ad8e6dab00a7036e96987e147674c2f166e35375436,4c4d2b40c40d2f1cbc420a4452c6d8198dd4bf52fffac3ed8b4e9263fe03c417,df16868220b22723f800b909d52f9cb9db5816ed822a755bfc73f4200b2548bb,e160e1836aa723d6d33ed523e86b467506f524eef2eb7b75b02d6fcba75b40a7,db5b2828687a008b74d286eecc4295018046d1981fd51602f0956722edcd5c3f,978a4ca347e3aeaffddf4619eeba097b122ddda138f99090befaa10ac505d5af,aeca80bf2539a8ed1f969f4b9202bac6b6e138d6afbba6963fd60f93c4a7880b,58b54d4ee124513b6f8c8358a13cd8ea46329335132fab6d138bfba780dcb4bc,c5a4acac2e5c1ff85077ad0d87889bb087e634d673d7bfd701e048ebe442252f,3e7ddf28e21565f310995cb9a7ed2411a657e9928c5e330522d7364cb2439c8d,f37eb3bb04ad886f74635440fc005b87c30837bc71b560f0817b1e1480289473,c9c7d4b86117a4199627c1a6bfb5db82dafe2ecdf4fa824794f3c4d1cd81a077,71529012162d85d8e6b138aa0036941ace9e0f18e720d16efd8aaff965ed5342,5c4c6f63d925b87b3ec68ab1f3e9cd349180dd5d66b5ac298aeff8b89bae34ef,4a3ce498aab9871149ca8b793b51cb31f9ad6779713b35f8bf19d803eb793239,c5196cd0c7c31543e88bf9b80860a2fab4de4ae32bcceccdd3ffa19061b134e3,e62bd4a1635152244aa2864163f3ca98fdaf4108648a4c2f629d883d43a76cf1,879824669340a5056a6968fc7a836f05ed0b1b72f8449e2f9bb7b0dfbbf3ed05,564cd989401a1267047c024af04396005375ad91a86f48668057529ee04730db,07963ba1590cd88edd39869b96393a0b4569a273707a371359cfabfdf08e12e4,3182a745c7c99d2708e301e77db46caffb9f2b79af2bf29d058242985782d8f0,60359b90a0cd33eae3527a66867110f87fce4b3a2ec39e7b2f3d726ffd577b0a,ec0acde4dccaa9d2060152a85ca00d5b637133552822417f7b51c4826521c156,0332ac2eef950da056092c5dae6f303534b9a77e785ece2fdb31a0e7459af92c,64f7549257cb0badbd70a5f9e0359b62487690062b146ad49197805117717e40,124fa5511f28e09b5b6f3545c1fdc648dddf3a18ffe9652b76e0a4a10bf5fe76,c630603bcd283ef4906dd6da101878549bc50829a8356732fa0d52845bc59968,94af4a4b00ef839e871f990c851f94e08ce07aba5c673878ddfdbcef54f04f34,c2066bdfed11d6df21e67e489a35b5ebf5833603f12dc4f385f53a65358993ce,258e5fd1de68e3e32f5850cee501a46ce3bee58213dbdfb77021f8aba0c6bf89,a1c891008b4cfca9b038fb6ce666c7b62370ecddf0b24a54bfb12abdb0f403f0,17034f54f8615b09441588f804420cb564aa47525321fe37c4d37193872d5995,39ba8079717bba1e3077d8a968ae39d8cb042240a6a0a395494df944518c7fa9,8e25c172d2c717ef7432a046efe0bc97048f1332bc33084a1987ef1f6d17d2fd,e70d6210a3ea053cec51f1580ca5d5b51b91a2dc63b943588eac69de133ed81a,fe1bf3d33ac44e8fcf3477a4e059d0c5f6e9ffa903c8e557a32c46cf2512f089,5e0c42a9c94c8ff95914b75edbe04f447916c9fb77a00327e4e15117b325e610,c9fdf8247d074d139e1bb43d3fc98be819eee5f2199521313591e5c54ce87657
"0","0","3001","0","0","暗夜的鎮魂曲+","0","0","0","0","0","0","0","0","0","0","0","1031511","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","103151101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1001","0","0","高貴譴擊","0","1","0","0","0","0","0","0","0","0","0","1032001","0","0","對面前的 1 名敵人造成特大幅度的物理傷害。","103200101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2001","0","0","高傲斬擊","0","1","0","0","103200203","0","0","0","0","1.3575","103200204","1032002","103200202","0","對面前的1名敵人造成中幅度的物理傷害，並小幅提升自己的物理攻擊力。若在大笑的時候被攻擊，則可反擊前方範圍內的敵人。","103200201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2016","0","0","治癒寶石","0","0","0","0","103200303","0","0","103200305","0","1.5575","103200304","1032003","103200302","0","以自身為中心，特大幅度提升範圍內所有我方的物理攻擊力，大幅度提升物理暴擊率，並展開可小幅度恢復ＨＰ的領域。當我方有咲戀在時（排除同名角色），同時展開可小幅度恢復ＴＰ的領域。","103200301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103201107","0","1001","0","0","高貴閃焰","0","1","0","0","103201103","0","0","103201105","0","0","103201104","1032011","103201102","0","我方有咲戀在時（排除同名角色），對前方範圍內的所有敵人造成大幅度的物理傷害，並小幅度降低其物理防禦力。沒有咲戀在時，對面前的１名敵方角色造成特大幅度的物理傷害。同時，以從前面數來第２個的１名敵方角色為中心，展開造成物理傷害領域，特大幅度提升自身的物理攻擊力，小幅度恢復ＨＰ，並展開物理/魔法吸收的護盾。","103201101","103201103","0","0","0","0","103201106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103201108","0","0","0","0","0"
"0","0","2001","0","0","高傲斬擊+","0","1","0","0","103201203","0","0","103201205","0","1.3575","103201204","1032012","103201202","0","【挑釁】對面前的１名敵人造成中幅度的物理傷害，並中幅度提升自身的物理攻擊力、小幅度提升ＴＰ上升同時進行挑釁。若在大笑的時候被攻擊，則可反擊前方範圍內的敵人。","103201201","0","0","0","0","0","103201206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103202207","103202211","2001","0","0","高傲斬擊++","0","1","0","103202209","103202203","0","0","103202205","0","1.3575","103202204","1032022","103202202","0","【挑釁】大幅度提升自身的物理、魔法防禦力，大幅度提升物理攻擊力，小幅度提升ＴＰ上升，施加物理傷害降低與魔法傷害降低效果。同時，對前方範圍內的所有敵人造成大幅度物理傷害，挑釁敵方全體。若在大笑的時候被攻擊，則可用大幅度物理傷害反擊前方範圍內的所有敵人，大幅度恢復自身的ＴＰ。","103202201","0","0","0","0","0","103202206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103202208","0","0","0","103202210","0"
"0","0","3001","0","0","火焰靈魂","0","0","0","0","0","0","0","0","0","0","0","1032501","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","103250101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3001","0","0","火焰靈魂+","0","0","0","0","0","0","0","0","0","0","0","1032511","103251102","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","103251101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1001","0","0","伊麗莎白","0","0","0","0","0","0","0","0","0","0","0","1033001","103300102","0","對面前的１名敵人造成特大幅度的物理傷害，並使其暈眩。","103300101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103300101","0","0","0"
"0","0","2001","0","0","牛奶桶攻擊","0","0","0","0","0","0","0","0","0","1.4","0","1033002","103300202","0","對面前的 1 名敵人造成小幅度的物理傷害，並且小距離向後吹飛。","103300201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103300201","0","0","0"
"0","0","2001","0","0","刀耙斬擊","0","0","0","0","0","0","0","0","0","1.4","0","1033003","103300302","0","對面前的 1 名敵人造成中幅度的物理傷害，並且小幅提升自己的物理攻擊力。","103300301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1001","0","0","伊麗莎白聯合攻擊","0","0","0","0","103301103","0","0","103301105","0","0","103301104","1033011","103301102","0","對面前的1名敵人造成特大幅度的物理傷害，使其長時間暈眩後再大幅度擊飛，並以該角色為中心，對範圍內所有敵人造成大幅度的物理傷害再使其混亂。","103301101","0","0","103301105","0","103301104","103301106","0","0","0","0","0","0","0","0","0","0","0","0","0","103301101","0","0","103301101","0","0","0"
"0","0","2001","0","0","牛奶桶攻擊+","0","0","0","0","103301203","0","0","0","0","1.4","0","1033012","103301202","0","對面前的１名敵人造成大幅度的物理傷害，使其陷入混亂狀態並大幅度擊飛。","103301201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103301201","0","0","103301201","0","0","0"
"0","0","2001","0","0","刀耙斬擊+","0","0","0","0","103301303","0","0","0","0","1.4","0","1033013","103301302","0","對面前的1名敵人造成大幅度的物理傷害、使其陷入暈眩狀態，並且大幅度提升自身的物理攻擊力。","103301301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103301301","0","0","0"
"0","0","3001","0","0","試水溫的老梗","0","0","0","0","0","0","0","0","0","0","0","1033501","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","103350101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3001","0","0","試水溫的老梗+","0","0","0","0","0","0","0","0","0","0","0","1033511","103351102","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","103351101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1013","0","0","七面紗","0","1","0","0","0","0","0","0","0","0","0","1034001","0","0","對己方全體展開魔法無效的屏障。","103400101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2005","0","0","阿夸維特","0","1","0","0","0","0","0","0","0","1.4","0","1034002","103400202","0","中幅度恢復ＨＰ比例最低的１名我方角色的ＨＰ，並進行【乾杯！】。【乾杯！】最多進行１次。","103400201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103400307","103400311","2006","103400312","0","月光","0","1","0","103400309","103400303","0","0","103400305","0","1.13","103400304","1034003","103400302","0","特大幅度提升我方全體的物理攻擊力和魔法攻擊力，特大幅度恢復ＴＰ最低的１名我方角色ＴＰ。並且根據【乾杯！】次數相同的人數，以自身為中心，大幅度恢復範圍內我方的ＴＰ。","103400301","0","0","0","0","0","103400306","0","0","0","0","0","0","0","0","0","0","0","103400313","0","0","103400308","0","0","0","103400310","0"
"103401107","0","1013","0","0","第七天堂","0","1","0","103401109","103401103","0","0","103401105","0","0","103401104","1034011","103401102","0","向全體我方展開魔法無效的護盾，並且大幅度提升物理攻擊力、魔法攻擊力和魔法防禦力，同時小幅度恢復ＨＰ。依照【乾杯！】的次數，此技能的效果會提升。","103401101","0","0","0","0","0","103401106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103401108","0","0","0","103401110","0"
"0","0","2005","0","0","阿夸維特+","0","1","0","0","103401203","0","0","0","0","1.4","103401204","1034012","103401202","0","大幅度恢復ＨＰ比例最低的１名我方角色的ＨＰ，中幅度提升其魔法防禦力，再施加持續恢復ＨＰ的狀態，並進行【乾杯！】。【乾杯！】最多進行２次。","103401201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103401201","0","0","0"
"0","0","2005","0","0","阿夸維特++","0","1","0","0","103402203","0","0","0","0","1.4","103402204","1034022","103402202","0","大幅度恢復ＨＰ比例最低的１名我方角色的ＨＰ，中幅度提升其魔法防禦力，再施加持續恢復ＨＰ的狀態，並進行【乾杯！】。【乾杯！】最多進行５次。","103402201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103402201","0","0","103402201","0","0","0"
"0","0","3004","0","0","前奏防護","0","0","0","0","0","0","0","0","0","0","0","1034501","0","0","戰鬥開始時，中幅度提升自己的魔法防禦力。","103450101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3004","0","0","前奏防護+","0","0","0","0","0","0","0","0","0","0","0","1034511","103451102","0","戰鬥開始時，中幅度提升自己的魔法防禦力，並小幅度提升自己的物理攻擊力。","103451101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1002","0","0","宇宙藍色閃光","0","1","0","0","0","0","0","0","0","0","0","1036001","0","0","對面前的 1 名敵人造成特大幅度的魔法傷害。","103600101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2002","0","0","冰槍術","0","1","0","0","0","0","0","0","0","1.83","0","1036002","0","0","對面前的 1 名敵人造成中幅度的魔法傷害。","103600201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103600201","0","0","0"
"0","0","2003","0","0","魔力增幅","0","1","0","0","0","0","0","0","0","1.4","0","1036003","103600302","0","短時間內特大幅度提升自身的魔法攻擊力與魔法暴擊率。","103600301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103600301","0","0","0"
"103601107","0","1002","0","0","宇宙藍色行星","0","1","0","0","103601103","0","0","103601105","0","0","103601104","1036011","103601102","0","當面前的敵人並非複數目標時，對面前的１名敵方角色造成２次特大幅度的魔法傷害。當面前的敵人為複數目標時，對敵方全體造成２次特大幅度的魔法傷害。對敵方全體造成的傷害會隨著成為目標的敵人數量而減少。此技能造成暴擊時的傷害，會從２倍變成４倍。","103601101","0","0","0","0","103601104","103601106","0","0","0","0","0","0","0","0","0","0","0","0","0","103601102","0","0","0","0","0","0"
"0","0","2002","0","0","冰槍術+","0","1","0","0","0","0","0","0","0","1.83","0","1036012","0","0","對面前的 1 名敵人造成大幅度的魔法傷害。此技能造成暴擊時的傷害，從 2 倍變成 4 倍。","103601201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103601201","0","0","0"
"0","0","2002","0","0","冰槍術++","0","1","0","0","103602203","0","0","103602205","0","1.83","103602204","1036022","103602202","0","對面前的 1 名敵方角色造成大幅度的魔法傷害，並使其凍結。當面前的敵人為複數目標時，對前方所有敵人追加造成大幅度的魔法傷害，並大幅度恢復自身ＴＰ。此技能造成暴擊時的傷害，會從２倍變成４倍。","103602201","0","0","0","0","0","103602206","0","0","0","0","0","0","0","0","0","0","0","0","0","103602202","0","0","0","0","0","0"
"0","0","3003","0","0","小小的勇氣","0","0","0","0","0","0","0","0","0","0","0","1036501","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","103650101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3003","0","0","小小的勇氣+","0","0","0","0","0","0","0","0","0","0","0","1036511","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","103651101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1001","0","0","御久間流奧義‧阿修羅","0","0","0","0","103700103","0","0","0","0","0","0","1037001","103700102","0","對面前的１名敵人造成大幅度的物理傷害，並特大幅度提升自身的物理攻擊力、中幅度提升行動速度。","103700101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2001","0","0","御久間流劍術‧陣風","0","0","0","0","0","0","0","0","0","0.76","0","1037002","0","0","對前方範圍內的全體敵人造成小幅度的物理傷害。","103700201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2001","0","0","御久間流劍術‧燕還巢","0","0","0","0","0","0","0","0","0","1.5","0","1037003","103700302","0","對物理防禦力最低的１名敵人造成大幅度的物理傷害，並中幅度恢復自身的ＴＰ。","103700301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1001","0","0","御久間流奧義‧烈風迅光","0","0","0","0","103701103","0","0","103701105","0","0","103701104","1037011","103701102","0","對面前的３名敵方角色造成特大幅度的物理傷害，特大幅度提升自身的物理攻擊力，同時特大幅度提升我方全體的物理攻擊力，大幅度提升行動速度。行動模式將會變化。","103701101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2001","0","0","御久間流劍術‧陣風+","0","0","0","0","103701203","0","0","0","0","0.76","0","1037012","103701202","0","對前方範圍內所有敵人造成中幅度物理傷害。當前方範圍內的敵人有２個以上時，追加小幅度物理傷害。","103701201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2001","0","0","御久間流劍術‧陣風++","0","0","0","0","103702203","0","0","103702205","0","0.76","103702204","1037022","103702202","0","對前方範圍內所有敵人造成大幅度物理傷害。當前方範圍內的敵人有２個以上時，追加小幅度物理傷害。當前方範圍內的敵人有３個以上時，再追加小幅度物理傷害。","103702201","0","0","0","0","0","103702206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3001","0","0","氣脈呼應‧波動之型","0","0","0","0","0","0","0","0","0","0","0","1037501","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","103750101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3001","0","0","氣脈呼應‧波動之型+","0","0","0","0","0","0","0","0","0","0","0","1037511","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","103751101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1001","0","0","附魔之箭","0","0","0","0","0","0","0","0","0","0","0","1038001","103800102","0","對面前的 1 名敵人造成大幅度的物理傷害，並且大幅度提升自己的物理攻擊力。","103800101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2001","0","0","全力之矢","0","0","0","0","103800203","0","0","0","0","0.76","103800204","1038002","103800202","0","對面前 3 名以內的敵人造成小幅度的物理傷害，並且小幅度恢復自己的 TP。","103800201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2001","0","0","暴風之箭","0","0","0","0","0","0","0","0","0","1.5","0","1038003","103800302","0","對面前的 1 名敵人造成中幅度的物理傷害，並且小幅度恢復自己的 TP。","103800301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1001","0","0","全神貫注之箭","0","0","0","0","103801103","0","0","103801105","0","0","103801104","1038011","103801102","0","對面前2名以內的敵方角色造成特大幅度的物理傷害、小幅度降低物理防禦力，並且特大幅度提升自身的物理攻擊力。","103801101","103801103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103801101","0","0","0"
"0","0","2001","0","0","全力之矢+","0","0","0","0","103801203","0","0","0","0","0.76","103801204","1038012","103801202","0","對面前 3 名以內的敵人造成小幅度的物理傷害。此技能的傷害，對越遠的敵人提升越多的傷害量。並且小幅度恢復自己的 TP。","103801201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2001","0","0","全力之矢","0","0","0","0","103820203","0","0","0","0","0.76","103820204","1038202","103820202","0","對面前 3 名以內的敵人造成小幅度的物理傷害，並且小幅度恢復自己的 TP。","103820201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2001","0","0","暴風之箭","0","0","0","0","0","0","0","0","0","1.5","0","1038203","103820302","0","對面前的 1 名敵人造成中幅度的物理傷害，並且小幅度恢復自己的 TP。","103820301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2001","0","0","全力之矢+","0","0","0","0","103821203","0","0","0","0","0.76","103821204","1038212","103821202","0","對面前3名以內的敵人造成中幅度的物理傷害。此技能的傷害，對越遠的敵人提升越多的傷害量。並且小幅度恢復自己的 TP。","103821201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3001","0","0","強化狙擊","0","0","0","0","0","0","0","0","0","0","0","1038501","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","103850101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3001","0","0","強化狙擊+","0","0","0","0","0","0","0","0","0","0","0","1038511","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","103851101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1001","0","0","擰絞之蔦","0","1","0","0","0","0","0","0","0","0","0","1040001","104000102","0","以面前的1名敵人為中心，對範圍內敵人造成中幅度的物理傷害。","104000101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104000101","0","0","0"
"0","0","2022","0","0","毒之矢","0","1","0","0","0","0","0","0","0","1.06","0","1040002","104000202","0","對面前的 1 名敵人造成中幅度的物理傷害，並且使其陷入中毒狀態。","104000201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104000201","0","0","0"
"0","0","2007","0","0","麻痺之箭","0","1","0","0","0","0","0","0","0","1.06","0","1040003","104000302","0","對面前的 1 名敵人造成小幅度的物理傷害，並且使其陷入麻痺狀態。","104000301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104000301","0","0","0"
"0","0","1001","0","0","劇毒綻放","0","1","0","0","104001103","0","0","104001105","0","0","104001104","1040011","104001102","0","以面前的1名敵方角色為中心，對範圍內所有敵方造成中幅度的物理傷害，並且使其陷入中毒狀態。此技能的目標處於中毒狀態時，改為對其造成特大幅度的物理傷害，並且使其陷入猛毒狀態。","104001101","104001103","0","104001105","0","104001102","104001106","0","0","0","0","0","0","0","0","0","0","0","0","0","104001102","0","0","104001101","0","0","0"
"0","0","2022","0","0","毒之矢+","0","1","0","0","104001203","0","0","104001205","0","0.86","104001204","1040012","104001202","0","對面前的 1 名敵人造成中幅度的物理傷害，並且使其陷入中毒狀態。此技能的對象若是中毒狀態時，改為對其造成特大幅度的物理傷害，並且使其陷入猛毒狀態。","104001201","104001202","0","0","0","104001203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3001","0","0","森林射手","0","0","0","0","0","0","0","0","0","0","0","1040501","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","104050101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3001","0","0","森林射手+","0","0","0","0","0","0","0","0","0","0","0","1040511","104051102","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的物理防禦力。","104051101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1005","0","0","希爾芙的祝福","0","1","0","0","0","0","0","0","0","0","0","1042001","104200102","0","【召喚】中幅度恢復不在千歌身後所有夥伴的 HP，並且於最前方的夥伴身邊唱喚精靈。","104200101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2003","0","0","加油之歌","0","1","0","0","0","0","0","0","0","1.5","0","1042002","104200202","0","以最前方的我方為中心，中幅度提升範圍內我方全體的物理攻擊力。","104200201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104200201","0","0","0"
"0","0","2004","0","0","妖精們的搖籃曲","0","1","0","0","0","0","0","0","0","2.03","0","1042003","0","0","對面前的 1 名敵人造成中幅度的物理攻擊力下降。","104200301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1005","0","0","希爾芙交響樂","0","1","0","0","104201103","0","0","104201105","0","0","104201104","1042011","104201102","0","【召喚】中幅度恢復我方全體的HP，並特大幅度提升物理攻擊力，同時中幅度提升物理暴擊時的傷害，並施加持續恢復HP之狀態。最後再於最前方的我方身邊唱喚精靈。","104201101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2003","0","0","加油之歌+","0","1","0","0","104201203","0","0","0","0","1.5","104201204","1042012","104201202","0","以最前方的我方為中心，大幅度提升範圍內我方全體的物理攻擊力、中幅度提升物理暴擊，並展開可小幅度恢復範圍內我方全體的領域。","104201201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104201201","0","0","104201201","0","0","0"
"0","0","3003","0","0","天賜之聲","0","0","0","0","0","0","0","0","0","0","0","1042501","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","104250101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","3003","0","0","天賜之聲+","0","0","0","0","0","0","0","0","0","0","0","1042511","104251102","0","戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅提升自己的魔法防禦力。","104251101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1001","0","0","沃爾芬之咬","0","0","0","0","0","0","0","0","0","0","0","1043001","104300102","0","對面前的 1 名敵人造成大幅度的物理傷害，並且中幅度的降低其物理防禦力。","104300101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104300101","0","0","0"
"0","0","2001","0","0","猛烈斬","0","0","0","0","0","0","0","0","0","1.125","0","1043002","0","0","對面前的 1 名敵人造成中幅度的物理傷害。","104300201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","2004","0","0","破甲嚎叫","0","0","0","0","104300303","0","0","0","0","1.895","0","1043003","104300302","0","對面前的 1 名敵人造成中幅度的物理防禦力下降。","104300301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1001","0","0","沃爾芬狂暴","0","0","0","0","104301103","0","0","0","0","0","0","1043011","104301102","0","對面前1名敵人角色造成特大幅度物理傷害，並特大幅度降低其物理防禦力。同時，對自身施加【狼牙的咆哮】。施加【狼牙的咆哮】時，所有技能的效果值將會增加。","104301101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104301102","0","0","0","0","0","0"
"0","0","2001","0","0","猛烈斬+","0","0","0","0","104301203","0","0","104301205","0","1.125","104301204","1043012","104301202","0","對面前的１名敵人造成大幅度的物理傷害，並小幅度提升自身的物理攻擊力。","104301201","0","0","0","0","0","104301206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
