cdcd67c020c4075501be4828d9fd160ad2c865ad6262c49b11cdf13da91d9557,55235346988f8ba01859d44497323c8afb0eb4b0222ca9677ce5521fb47726ba,a76e0dbfe8124e1ec0a9d987e5aae0602b40b2c169d41de595e5816a482781d5,e3ceec34c48aacd92779dd0a788903db303b5e980dfb4de5058bff4678971d7a,efa425e48fcd6799fd4e90b10e3941495d0a360060e5702776d782aaaf2dbd25,e726fbfb309393e6ef978a0192e69112a77edea41bf0339af5f9cb86f6c93083,eb8379a925be65b019419e75b6892224fa3b68c81ead030d2dab2cb2fdcfb8f5
"0","401701606","401701604","401701603","0","雷電 第2階段 單人模式","401701605"
"0","0","401701609","401701608","0","水之里歐斯 第2階段 單人模式","401701610"
"0","401701706","401701704","401701703","0","雷電 第3階段 單人模式","401701705"
"0","0","401701709","401701708","0","水之里歐斯 第3階段 單人模式","401701710"
"0","401703105","401703103","401703102","0","頑強幽靈 第1階段","401703104"
"0","401703205","401703203","401703202","0","頑強幽靈 第2階段","401703204"
"0","401703305","401703303","401703302","0","頑強幽靈 第3階段","401703304"
"0","401703405","401703403","401703402","0","頑強幽靈 第4階段","401703404"
"0","401703505","401703503","401703502","0","頑強幽靈 第1階段 單人模式","401703504"
"0","401703605","401703603","401703602","0","頑強幽靈 第2階段 單人模式","401703604"
"0","401703705","401703703","401703702","0","頑強幽靈 第3階段 單人模式","401703704"
"0","401704104","401704102","401704101","0","冰霜獵犬 第1階段","401704103"
"0","401704204","401704202","401704201","0","冰霜獵犬 第2階段","401704203"
"0","401704304","401704302","401704301","0","冰霜獵犬 第3階段","401704303"
"0","401704404","401704402","401704401","0","冰霜獵犬 第4階段","401704403"
"0","401704504","401704502","401704501","0","冰霜獵犬 第1階段 單人模式","401704503"
"0","401704604","401704602","401704601","0","冰霜獵犬 第2階段 單人模式","401704603"
"0","401704704","401704702","401704701","0","冰霜獵犬 第3階段 單人模式","401704703"
"0","0","401705103","401705102","0","哥布林騎兵 第1階段","401705104"
"401705111","401705110","401705108","401705107","0","野豬雙胞胎 第1階段","401705109"
"0","0","401705203","401705202","0","哥布林騎兵 第2階段","401705204"
"401705211","401705210","401705208","401705207","0","野豬雙胞胎 第2階段","401705209"
"0","0","401705303","401705302","0","哥布林騎兵 第3階段","401705304"
"401705311","401705310","401705308","401705307","0","野豬雙胞胎 第3階段","401705309"
"0","0","401705403","401705402","0","哥布林騎兵 第4階段","401705404"
"401705411","401705410","401705408","401705407","0","野豬雙胞胎 第4階段","401705409"
"0","0","401705503","401705502","0","哥布林騎兵 第1階段 單人模式","401705504"
"401705511","401705510","401705508","401705507","0","野豬雙胞胎 第1階段 單人模式","401705509"
"0","0","401705603","401705602","0","哥布林騎兵 第2階段 單人模式","401705604"
"401705611","401705610","401705608","401705607","0","野豬雙胞胎 第2階段 單人模式","401705609"
"0","0","401705703","401705702","0","哥布林騎兵 第3階段 單人模式","401705704"
"401705711","401705710","401705708","401705707","0","野豬雙胞胎 第3階段 單人模式","401705709"
"0","401706107","401706105","401706104","0","泰坦龍龜 第1階段","401706106"
"0","401706207","401706205","401706204","0","泰坦龍龜 第2階段","401706206"
"0","401706307","401706305","401706304","0","泰坦龍龜 第3階段","401706306"
"0","401706407","401706405","401706404","0","泰坦龍龜 第4階段","401706406"
"0","401706507","401706505","401706504","0","泰坦龍龜 第1階段 單人模式","401706506"
"0","401706607","401706605","401706604","0","泰坦龍龜 第2階段 單人模式","401706606"
"0","401706707","401706705","401706704","0","泰坦龍龜 第3階段 單人模式","401706706"
"0","401707108","401707106","401707105","0","奧爾獅 第1階段","401707107"
"0","401707208","401707206","401707205","0","奧爾獅 第2階段","401707207"
"0","401707308","401707306","401707305","0","奧爾獅 第3階段","401707307"
"0","401707408","401707406","401707405","0","奧爾獅 第4階段","401707407"
"0","401707508","401707506","401707505","0","奧爾獅 第1階段 單人模式","401707507"
"0","401707608","401707606","401707605","0","奧爾獅 第2階段 單人模式","401707607"
"0","401707708","401707706","401707705","0","奧爾獅 第3階段 單人模式","401707707"
"0","401708105","401708103","401708102","0","頑強幽靈 第1階段","401708104"
"0","401708205","401708203","401708202","0","頑強幽靈 第2階段","401708204"
"0","401708305","401708303","401708302","0","頑強幽靈 第3階段","401708304"
"0","401708405","401708403","401708402","0","頑強幽靈 第4階段","401708404"
"0","401708505","401708503","401708502","0","頑強幽靈 第1階段 單人模式","401708504"
"0","401708605","401708603","401708602","0","頑強幽靈 第2階段 單人模式","401708604"
"0","401708705","401708703","401708702","0","頑強幽靈 第3階段 單人模式","401708704"
"0","401709108","401709106","401709105","0","大胃王 第1階段","401709107"
"0","401709208","401709206","401709205","0","大胃王 第2階段","401709207"
"0","401709308","401709306","401709305","0","大胃王 第3階段","401709307"
"0","401709408","401709406","401709405","0","大胃王 第4階段","401709407"
"0","401709508","401709506","401709505","0","大胃王 第1階段 單人模式","401709507"
"0","401709608","401709606","401709605","0","大胃王 第2階段 單人模式","401709607"
"0","401709708","401709706","401709705","0","大胃王 第3階段 單人模式","401709707"
"0","0","401710103","401710102","0","哥布林騎兵 第1階段","401710104"
"0","0","401710203","401710202","0","哥布林騎兵 第2階段","401710204"
"0","0","401710303","401710302","0","哥布林騎兵 第3階段","401710304"
"0","0","401710403","401710402","0","哥布林騎兵 第4階段","401710404"
"0","0","401710503","401710502","0","哥布林騎兵 第1階段 單人模式","401710504"
"0","0","401710603","401710602","0","哥布林騎兵 第2階段 單人模式","401710604"
"0","0","401710703","401710702","0","哥布林騎兵 第3階段 單人模式","401710704"
"0","401711104","401711102","401711101","0","冰霜獵犬 第1階段","401711103"
"0","0","401711109","401711108","0","人馬座 第1階段","401711110"
"0","401711204","401711202","401711201","0","冰霜獵犬 第2階段","401711203"
"0","0","401711209","401711208","0","人馬座 第2階段","401711210"
"0","401711304","401711302","401711301","0","冰霜獵犬 第3階段","401711303"
"0","0","401711309","401711308","0","人馬座 第3階段","401711310"
"0","401711404","401711402","401711401","0","冰霜獵犬 第4階段","401711403"
"0","0","401711409","401711408","0","人馬座 第4階段","401711410"
"0","401711504","401711502","401711501","0","冰霜獵犬 第1階段 單人模式","401711503"
"0","0","401711509","401711508","0","人馬座 第1階段 單人模式","401711510"
"0","401711604","401711602","401711601","0","冰霜獵犬 第2階段 單人模式","401711603"
"0","0","401711609","401711608","0","人馬座 第2階段 單人模式","401711610"
"0","401711704","401711702","401711701","0","冰霜獵犬 第3階段 單人模式","401711703"
"0","0","401711709","401711708","0","人馬座 第3階段 單人模式","401711710"
"0","401712107","401712105","401712104","0","黑曜飛龍 第1階段","401712106"
"0","401712207","401712205","401712204","0","黑曜飛龍 第2階段","401712206"
"0","401712307","401712305","401712304","0","黑曜飛龍 第3階段","401712306"
"0","401712407","401712405","401712404","0","黑曜飛龍 第4階段","401712406"
"0","401712507","401712505","401712504","0","黑曜飛龍 第1階段 單人模式","401712506"
"0","401712607","401712605","401712604","0","黑曜飛龍 第2階段 單人模式","401712606"
"0","401712707","401712705","401712704","0","黑曜飛龍 第3階段 單人模式","401712706"
"0","401801105","401801103","401801102","0","頑強幽靈 第1階段","401801104"
"0","0","401801109","401801108","0","水之里歐斯 第1階段","401801110"
"0","401801205","401801203","401801202","0","頑強幽靈 第2階段","401801204"
"0","0","401801209","401801208","0","水之里歐斯 第2階段","401801210"
"0","401801305","401801303","401801302","0","頑強幽靈 第3階段","401801304"
"0","0","401801309","401801308","0","水之里歐斯 第3階段","401801310"
"0","401801405","401801403","401801402","0","頑強幽靈 第4階段","401801404"
"0","0","401801409","401801408","0","水之里歐斯 第4階段","401801410"
"0","401801505","401801503","401801502","0","頑強幽靈 第1階段 單人模式","401801504"
"0","0","401801509","401801508","0","水之里歐斯 第1階段 單人模式","401801510"
"0","401801605","401801603","401801602","0","頑強幽靈 第2階段 單人模式","401801604"
"0","0","401801609","401801608","0","水之里歐斯 第2階段 單人模式","401801610"
"0","401801705","401801703","401801702","0","頑強幽靈 第3階段 單人模式","401801704"
"0","0","401801709","401801708","0","水之里歐斯 第3階段 單人模式","401801710"
"0","401802107","401802105","401802104","0","劍蛇 第1階段","401802106"
"0","401802207","401802205","401802204","0","劍蛇 第2階段","401802206"
"0","401802307","401802305","401802304","0","劍蛇 第3階段","401802306"
"0","401802407","401802405","401802404","0","劍蛇 第4階段","401802406"
"0","401802507","401802505","401802504","0","劍蛇 第1階段 單人模式","401802506"
"0","401802607","401802605","401802604","0","劍蛇 第2階段 單人模式","401802606"
"0","401802707","401802705","401802704","0","劍蛇 第3階段 單人模式","401802706"
"0","501010604","501010602","501010601","0","狂怒綠龍","501010603"
"0","501010704","501010702","501010701","0","黑月守護像","501010703"
"0","501010708","501010706","501010705","0","白陽守護像","501010707"
"501010805","501010804","501010802","501010801","501010806","哥布林領主","501010803"
"0","501010908","501010906","501010903","0","波賽頓‧嵐擊之槍","501010907"
"0","502001117","502001115","502001114","0","黑月守護像","502001116"
"0","502001121","502001119","502001118","0","白陽守護像","502001120"
"0","502001217","502001215","502001214","0","黑月守護像","502001216"
"0","502001221","502001219","502001218","0","白陽守護像","502001220"
"0","502001317","502001315","502001314","0","黑月守護像","502001316"
"0","502001321","502001319","502001318","0","白陽守護像","502001320"
"0","502001417","502001415","502001414","0","黑月守護像","502001416"
"0","502001421","502001419","502001418","0","白陽守護像","502001420"
"0","502001517","502001515","502001514","0","黑月守護像","502001516"
"0","502001521","502001519","502001518","0","白陽守護像","502001520"
"0","502002117","502002115","502002114","0","黑月守護像","502002116"
"0","502002121","502002119","502002118","0","白陽守護像","502002120"
"0","502002217","502002215","502002214","0","黑月守護像","502002216"
"0","502002221","502002219","502002218","0","白陽守護像","502002220"
"0","502002317","502002315","502002314","0","黑月守護像","502002316"
"0","502002321","502002319","502002318","0","白陽守護像","502002320"
"0","502002417","502002415","502002414","0","黑月守護像","502002416"
"0","502002421","502002419","502002418","0","白陽守護像","502002420"
"0","502002517","502002515","502002514","0","黑月守護像","502002516"
"0","502002521","502002519","502002518","0","白陽守護像","502002520"
"0","502003117","502003115","502003114","0","黑月守護像","502003116"
"0","502003121","502003119","502003118","0","白陽守護像","502003120"
"0","502003217","502003215","502003214","0","黑月守護像","502003216"
"0","502003221","502003219","502003218","0","白陽守護像","502003220"
"0","502003317","502003315","502003314","0","黑月守護像","502003316"
"0","502003321","502003319","502003318","0","白陽守護像","502003320"
"0","502003417","502003415","502003414","0","黑月守護像","502003416"
"0","502003421","502003419","502003418","0","白陽守護像","502003420"
"0","502003517","502003515","502003514","0","黑月守護像","502003516"
"0","502003521","502003519","502003518","0","白陽守護像","502003520"
"0","502004116","502004114","502004113","0","狂怒綠龍","502004115"
"0","502004216","502004214","502004213","0","狂怒綠龍","502004215"
"0","502004316","502004314","502004313","0","狂怒綠龍","502004315"
"0","502004416","502004414","502004413","0","狂怒綠龍","502004415"
"0","502004516","502004514","502004513","0","狂怒綠龍","502004515"
"0","502005116","502005114","502005113","0","狂怒綠龍","502005115"
"0","502005216","502005214","502005213","0","狂怒綠龍","502005215"
"0","502005316","502005314","502005313","0","狂怒綠龍","502005315"
"0","502005416","502005414","502005413","0","狂怒綠龍","502005415"
"0","502005516","502005514","502005513","0","狂怒綠龍","502005515"
"0","502006116","502006114","502006113","0","狂怒綠龍","502006115"
"0","502006216","502006214","502006213","0","狂怒綠龍","502006215"
"0","502006316","502006314","502006313","0","狂怒綠龍","502006315"
"0","502006416","502006414","502006413","0","狂怒綠龍","502006415"
"0","502006516","502006514","502006513","0","狂怒綠龍","502006515"
"0","502007115","502007113","502007112","0","劍蛇 09層","502007114"
"0","502007215","502007213","502007212","0","劍蛇 19層","502007214"
"0","502007315","502007313","502007312","0","劍蛇 29層","502007314"
"0","502007415","502007413","502007412","0","劍蛇 39層","502007414"
"0","502007515","502007513","502007512","0","劍蛇 49層","502007514"
"0","0","502008112","502008111","0","哥布林騎兵 特殊地下城第1階段","502008113"
"0","502008117","502008115","502008114","0","雷電 特殊地下城第1階段","502008116"
"0","0","502008212","502008211","0","哥布林騎兵 特殊地下城第2階段","502008213"
"0","502008217","502008215","502008214","0","雷電 特殊地下城第2階段","502008216"
"0","0","502008312","502008311","0","哥布林騎兵 特殊地下城第3階段","502008313"
"0","502008317","502008315","502008314","0","雷電 特殊地下城第3階段","502008316"
"0","0","502008412","502008411","0","哥布林騎兵 特殊地下城第4階段","502008413"
"0","502008417","502008415","502008414","0","雷電 特殊地下城第4階段","502008416"
"0","0","502008512","502008511","0","哥布林騎兵 特殊地下城第5階段","502008513"
"0","502008517","502008515","502008514","0","雷電 特殊地下城第5階段","502008516"
"0","502009115","502009113","502009112","0","三重岩 第1階段","502009114"
"0","502009215","502009213","502009212","0","三重岩 第2階段","502009214"
"0","502009315","502009313","502009312","0","三重岩 第3階段","502009314"
"0","502009415","502009413","502009412","0","三重岩 第4階段","502009414"
"0","502009515","502009513","502009512","0","三重岩 第5階段","502009514"
"0","502010114","502010112","502010111","0","特殊地下城冰霜獵犬 第1階段","502010113"
"0","502010214","502010212","502010211","0","特殊地下城冰霜獵犬 第2階段","502010213"
"0","502010314","502010312","502010311","0","特殊地下城冰霜獵犬 第3階段","502010313"
"0","502010414","502010412","502010411","0","特殊地下城冰霜獵犬 第4階段","502010413"
"0","502010514","502010512","502010511","0","特殊地下城冰霜獵犬 第5階段","502010513"
"0","502011116","502011114","502011113","0","SP泰坦龍龜 第1階段","502011115"
"0","502011216","502011214","502011213","0","SP泰坦龍龜 第2階段","502011215"
"0","502011316","502011314","502011313","0","SP泰坦龍龜 第3階段","502011315"
"0","502011416","502011414","502011413","0","SP泰坦龍龜 第4階段","502011415"
"0","502011516","502011514","502011513","0","SP泰坦龍龜 第5階段","502011515"
"0","502012116","502012114","502012113","0","SP黑曜飛龍 第1階段","502012115"
"0","502012216","502012214","502012213","0","SP黑曜飛龍 第2階段","502012215"
"0","502012316","502012314","502012313","0","SP黑曜飛龍 第3階段","502012315"
"0","502012416","502012414","502012413","0","SP黑曜飛龍 第4階段","502012415"
"0","502012516","502012514","502012513","0","SP黑曜飛龍 第5階段","502012515"
"0","550103117","550103115","550103114","0","黑曜飛龍 第1階段（次元斷層）","550103116"
"0","550103219","550103217","550103216","0","黑曜飛龍 第2階段（次元斷層）","550103218"
"0","550103320","550103318","550103317","0","黑曜飛龍 第3階段（次元斷層）","550103319"
"0","550103420","550103418","550103417","0","黑曜飛龍 第4階段（次元斷層）","550103419"
"0","550103520","550103518","550103517","0","黑曜飛龍 第5階段（次元斷層）","550103519"
"0","550104116","550104114","550104113","0","涅普堤利昂 危險度1","550104115"
"0","550104218","550104216","550104215","0","涅普堤利昂 危險度2","550104217"
"0","550104319","550104317","550104316","0","涅普堤利昂 危險度3","550104318"
"0","550104419","550104417","550104416","0","涅普堤利昂 危險度4","550104418"
"0","550104519","550104517","550104516","0","涅普堤利昂 危險度5","550104518"
"0","550105114","550105112","550105111","0","劍蛇 第1階段","550105113"
"0","550105216","550105214","550105213","0","劍蛇 第2階段","550105215"
"0","550105318","550105316","550105315","0","劍蛇 第3階段","550105317"
"0","550105419","550105417","550105416","0","劍蛇 第4階段","550105418"
"0","550105519","550105517","550105516","0","劍蛇 第5階段","550105518"
"0","550106121","550106119","550106118","0","次元斷層三重岩 危險度1","550106120"
"0","550106223","550106221","550106220","0","次元斷層三重岩 危險度2","550106222"
"0","550106323","550106321","550106320","0","次元斷層三重岩 危險度3","550106322"
"0","550106425","550106423","550106422","0","次元斷層三重岩 危險度4","550106424"
"0","550106521","550106519","550106518","0","次元斷層三重岩 危險度5","550106520"
"0","610017104","610017102","610017101","0","貝特魯吉烏斯 NORMAL","610017103"
"0","610017204","610017202","610017201","0","貝特魯吉烏斯 HARD","610017203"
"0","610017304","610017302","610017301","0","貝特魯吉烏斯 VERY HARD","610017303"
"0","610017413","610017411","610017401","0","貝特魯吉烏斯 SP1","610017412"
"0","610017423","610017421","610017402","0","貝特魯吉烏斯 SP2","610017422"
"0","610017433","610017431","610017403","0","貝特魯吉烏斯 SP3","610017432"
"0","610036104","610036102","610036101","0","盆栽小花 NORMAL","610036103"
"0","610036204","610036202","610036201","0","盆栽小花 HARD","610036203"
"0","610036304","610036302","610036301","0","盆栽小花 VERY HARD","610036303"
"0","610036413","610036411","610036401","0","盆栽小花 SP1","610036412"
"0","610036423","610036421","610036402","0","盆栽小花 SP2","610036422"
"0","610036433","610036431","610036403","0","盆栽小花 SP3","610036432"
"0","610053104","610053102","610053101","0","貝特魯吉烏斯 NORMAL","610053103"
"0","610053204","610053202","610053201","0","貝特魯吉烏斯 HARD","610053203"
"0","610053304","610053302","610053301","0","貝特魯吉烏斯 VERY HARD","610053303"
"0","610053413","610053411","610053401","0","貝特魯吉烏斯 SP1","610053412"
"0","610053423","610053421","610053402","0","貝特魯吉烏斯 SP2","610053422"
"0","610053433","610053431","610053403","0","貝特魯吉烏斯 SP3","610053432"
"0","0","610054102","610054101","0","被操控的雪人 NORMAL","610054103"
"0","0","610054202","610054201","0","被操控的雪人 HARD","610054203"
"0","0","610054302","610054301","0","被操控的雪人 VERY HARD","610054303"
"0","0","610054412","610054401","0","被操控的雪人 SP1","610054413"
"0","0","610054422","610054402","0","被操控的雪人 SP2","610054423"
"0","0","610054432","610054403","0","被操控的雪人 SP3","610054433"
"0","610063104","610063102","610063101","0","盆栽小花 NORMAL","610063103"
"0","610063204","610063202","610063201","0","盆栽小花 HARD","610063203"
"0","610063304","610063302","610063301","0","盆栽小花 VERY HARD","610063303"
"0","610063413","610063411","610063401","0","盆栽小花 SP1","610063412"
"0","610063423","610063421","610063402","0","盆栽小花 SP2","610063422"
"0","610063433","610063431","610063403","0","盆栽小花 SP3","610063432"
"610066105","610066104","610066102","610066101","0","爆裂‧時間儀 NORMAL","610066103"
"610066205","610066204","610066202","610066201","0","爆裂‧時間儀 HARD","610066203"
"610066305","610066304","610066302","610066301","0","爆裂‧時間儀 VERY HARD","610066303"
"610066414","610066413","610066411","610066401","0","爆裂‧時間儀 SP1","610066412"
"610066424","610066423","610066421","610066402","0","爆裂‧時間儀 SP2","610066422"
"610066434","610066433","610066431","610066403","0","爆裂‧時間儀 SP3","610066432"
"0","0","610081102","610081101","0","被操控的雪人 NORMAL","610081103"
"0","0","610081202","610081201","0","被操控的雪人 HARD","610081203"
"0","0","610081302","610081301","0","被操控的雪人 VERY HARD","610081303"
"0","0","610081412","610081401","0","被操控的雪人 SP1","610081413"
"0","0","610081422","610081402","0","被操控的雪人 SP2","610081423"
"0","0","610081432","610081403","0","被操控的雪人 SP3","610081433"
"0","0","610085102","610085101","0","超載力量","610085103"
"0","0","610085202","610085201","0","超載力量","610085203"
"0","0","610085302","610085301","0","超載力量","610085303"
"0","0","610085411","610085401","0","超載力量","610085412"
"0","0","610085421","610085402","0","超載力量","610085422"
"0","0","610085431","610085403","0","超載力量","610085432"
"610093105","610093104","610093102","610093101","0","爆裂‧時間儀 NORMAL","610093103"
"610093205","610093204","610093202","610093201","0","爆裂‧時間儀 HARD","610093203"
"610093305","610093304","610093302","610093301","0","爆裂‧時間儀 VERY HARD","610093303"
"610093414","610093413","610093411","610093401","0","爆裂‧時間儀 SP1","610093412"
"610093424","610093423","610093421","610093402","0","爆裂‧時間儀 SP2","610093422"
"610093434","610093433","610093431","610093403","0","爆裂‧時間儀 SP3","610093432"
"610110105","610110104","610110102","610110101","0","樂園守護者 NORMAL","610110103"
"610110205","610110204","610110202","610110201","0","樂園守護者 HARD","610110203"
"610110305","610110304","610110302","610110301","0","樂園守護者 VERY HARD","610110303"
"610110414","610110413","610110411","610110401","0","樂園守護者 SP1","610110412"
"610110424","610110423","610110421","610110402","0","樂園守護者 SP2","610110422"
"610110434","610110433","610110431","610110403","0","樂園守護者 SP3","610110432"
"0","0","610113102","610113101","0","超載力量","610113103"
"0","0","610113202","610113201","0","超載力量","610113203"
"0","0","610113302","610113301","0","超載力量","610113303"
"0","0","610113411","610113401","0","超載力量","610113412"
"0","0","610113421","610113402","0","超載力量","610113422"
"0","0","610113431","610113403","0","超載力量","610113432"
"0","0","610137102","610137101","0","顯露苦衷 埃拉＆志那都 NORMAL","610137103"
"0","0","610137202","610137201","0","顯露苦衷 埃拉＆志那都 HARD","610137203"
"0","0","610137302","610137301","0","顯露苦衷 埃拉＆志那都 VERY HARD","610137303"
"0","0","610137411","610137401","0","顯露苦衷 埃拉＆志那都 SP1","610137412"
"0","0","610137422","610137402","0","顯露苦衷 埃拉＆志那都 SP2","610137421"
"0","0","610137431","610137403","0","顯露苦衷 埃拉＆志那都 SP3","610137432"
"0","0","610137511","610137501","0","顯露苦衷 埃拉＆志那都 EX+1","610137512"
"0","0","610137522","610137502","0","顯露苦衷 埃拉＆志那都 EX+2","610137521"
"0","0","610137531","610137503","0","顯露苦衷 埃拉＆志那都 EX+3","610137532"
"610138105","610138104","610138102","610138101","0","樂園守護者 NORMAL","610138103"
"610138205","610138204","610138202","610138201","0","樂園守護者 HARD","610138203"
"610138305","610138304","610138302","610138301","0","樂園守護者 VERY HARD","610138303"
"610138414","610138413","610138411","610138401","0","樂園守護者 SP1","610138412"
"610138424","610138423","610138421","610138402","0","樂園守護者 SP2","610138422"
"610138434","610138433","610138431","610138403","0","樂園守護者 SP3","610138432"
"610150105","610150104","610150102","610150101","0","混沌生成系統 NORMAL","610150103"
"610150205","610150204","610150202","610150201","0","混沌生成系統 HARD","610150203"
"610150305","610150304","610150302","610150301","0","混沌生成系統 VERY HARD","610150303"
"610150414","610150413","610150411","610150401","0","混沌生成系統 SP1","610150412"
"610150424","610150423","610150421","610150402","0","混沌生成系統 SP2","610150422"
"610150434","610150433","610150431","610150403","0","混沌生成系統 SP3","610150432"
"610150514","610150513","610150511","610150501","0","混沌生成系統 EX+1","610150512"
"610150524","610150523","610150521","610150502","0","混沌生成系統 EX+2","610150522"
"610150534","610150533","610150531","610150503","0","混沌生成系統 EX+3","610150532"
"0","610153104","610153102","610153101","0","貝特魯吉烏斯 NORMAL","610153103"
"0","610153204","610153202","610153201","0","貝特魯吉烏斯 HARD","610153203"
"0","610153304","610153302","610153301","0","貝特魯吉烏斯 VERY HARD","610153303"
"0","610153413","610153411","610153401","0","貝特魯吉烏斯 SP1","610153412"
"0","610153423","610153421","610153402","0","貝特魯吉烏斯 SP2","610153422"
"0","610153433","610153431","610153403","0","貝特魯吉烏斯 SP3","610153432"
"0","610154104","610154102","610154101","0","惡毒巨蛇 NORMAL","610154103"
"0","610154204","610154202","610154201","0","惡毒巨蛇 HARD","610154203"
"0","610154304","610154302","610154301","0","惡毒巨蛇 VERY HARD","610154303"
"0","610154413","610154411","610154401","0","惡毒巨蛇 SP1","610154412"
"0","610154423","610154421","610154402","0","惡毒巨蛇 SP2","610154422"
"0","610154433","610154431","610154403","0","惡毒巨蛇 SP3","610154432"
"0","610154513","610154511","610154501","0","惡毒巨蛇 EX+1","610154512"
"0","610154523","610154521","610154502","0","惡毒巨蛇 EX+2","610154522"
"0","610154533","610154531","610154503","0","惡毒巨蛇 EX+3","610154532"
"0","610158104","610158102","610158101","0","年幼鬼魂‧吐舌鬼 NORMAL","610158103"
"0","610158204","610158202","610158201","0","年幼鬼魂‧吐舌鬼 HARD","610158203"
"0","610158304","610158302","610158301","0","年幼鬼魂‧吐舌鬼 VERY HARD","610158303"
"0","610158413","610158411","610158401","0","年幼鬼魂‧吐舌鬼 SP1","610158412"
"0","610158423","610158421","610158402","0","年幼鬼魂‧吐舌鬼 SP2","610158422"
"0","610158433","610158431","610158403","0","年幼鬼魂‧吐舌鬼 SP3","610158432"
"0","610158513","610158511","610158501","0","年幼鬼魂‧吐舌鬼 EX+1","610158512"
"0","610158523","610158521","610158502","0","年幼鬼魂‧吐舌鬼 EX+2","610158522"
"0","610158533","610158531","610158503","0","年幼鬼魂‧吐舌鬼 EX+3","610158532"
"0","0","660031102","660031101","0","被操控的雪人 NORMAL","660031103"
"0","0","660031202","660031201","0","被操控的雪人 HARD","660031203"
"0","0","660031302","660031301","0","被操控的雪人 VERY HARD","660031303"
"660037105","660037104","660037102","660037101","0","爆裂‧時間儀 NORMAL","660037103"
"660037205","660037204","660037202","660037201","0","爆裂‧時間儀 HARD","660037203"
"660037305","660037304","660037302","660037301","0","爆裂‧時間儀 VERY HARD","660037303"
"0","0","660047102","660047101","0","超載力量","660047103"
"0","0","660047202","660047201","0","超載力量","660047203"
"0","0","660047302","660047301","0","超載力量","660047303"
"660059105","660059104","660059102","660059101","0","樂園守護者 NORMAL","660059103"
"660059205","660059204","660059202","660059201","0","樂園守護者 HARD","660059203"
"660059305","660059304","660059302","660059301","0","樂園守護者 VERY HARD","660059303"
"0","701000404","701000402","701000401","0","石像鬼‧炸裂","701000403"
"0","701000408","701000406","701000405","0","石像鬼‧炸裂","701000407"
"0","701000412","701000410","701000409","0","石像鬼‧炸裂","701000411"
"0","701000416","701000414","701000413","0","石像鬼‧炸裂","701000415"
"0","701000420","701000418","701000417","0","石像鬼‧炸裂","701000419"
"0","701000504","701000502","701000501","0","石像鬼‧魔幻","701000503"
"0","701000508","701000506","701000505","0","石像鬼‧魔幻","701000507"
"0","701000512","701000510","701000509","0","石像鬼‧魔幻","701000511"
"0","701000516","701000514","701000513","0","石像鬼‧魔幻","701000515"
"0","701000520","701000518","701000517","0","石像鬼‧魔幻","701000519"
"750000505","750000504","750000502","750000501","0","追憶卡里莎","750000503"
"0","0","750000702","750000701","0","追憶蘭法","750000703"
"0","750000904","750000902","750000901","0","追憶僕役‧洛克斯（複部位）","750000903"
"0","800100214","800100212","800100203","0","機械莉瑪2020MODE3","800100213"
"0","801100243","801100223","801100213","0","霸瞳僕役（複合）","801100233"
"0","0","802100211","802100210","0","蘭法","802100212"
"802100234","802100233","802100231","802100230","0","卡里莎","802100232"
"0","0","802100242","802100241","0","蘭法","802100243"
"802100249","802100248","802100246","802100245","0","卡里莎","802100247"
"0","803100204","803100202","803100201","0","黑之王賈巴沃克","803100203"
"0","803100208","803100206","803100205","0","黑之王賈巴沃克","803100207"
"0","803100212","803100210","803100209","0","黑之王賈巴沃克","803100211"
"0","820103004","820103002","820103001","0","深域泰坦龍龜","820103003"
"0","820104004","820104002","820104001","0","深域涅普堤利昂","820104003"
"0","0","830102002","830102001","0","深域哥布林騎兵","830102003"
"0","830107004","830107002","830107001","0","深域頑強幽靈","830107003"
"0","840102004","840102002","840102001","0","深域冰霜獵犬","840102003"
"0","840105004","840105002","840105001","0","深域三重岩","840105003"
"0","850103004","850103002","850103001","0","深域雷電","850103003"
"0","850105004","850105002","850105001","0","深域劍蛇","850105003"
"0","850106004","850106002","850106001","0","深域黑曜飛龍","850106003"
"0","924072104","924072102","924072101","0","7月深淵討伐戰冰霜獵犬","924072103"
"0","924072204","924072202","924072201","0","7月深淵討伐戰冰霜獵犬","924072203"
"0","924072304","924072302","924072301","0","7月深淵討伐戰冰霜獵犬","924072303"
"0","924072404","924072402","924072401","0","7月深淵討伐戰冰霜獵犬","924072403"
"0","924082104","924082102","924082101","0","8月深淵討伐戰三重岩","924082103"
"0","924082204","924082202","924082201","0","8月深淵討伐戰三重岩","924082203"
"0","924082304","924082302","924082301","0","8月深淵討伐戰三重岩","924082303"
"0","924082404","924082402","924082401","0","8月深淵討伐戰三重岩","924082403"
"0","924092104","924092102","924092101","0","9月深淵討伐戰劍蛇","924092103"
"0","924092204","924092202","924092201","0","9月深淵討伐戰劍蛇","924092203"
"0","924092304","924092302","924092301","0","9月深淵討伐戰劍蛇","924092303"
"0","924092404","924092402","924092401","0","9月深淵討伐戰劍蛇","924092403"
"0","924102104","924102102","924102101","0","10月深淵討伐戰黑曜飛龍","924102103"
"0","924102204","924102202","924102201","0","10月深淵討伐戰黑曜飛龍","924102203"
"0","924102304","924102302","924102301","0","10月深淵討伐戰黑曜飛龍","924102303"
