d1e3f14fa13b241d900313361eb041b5eeae48e872fcca3ab4f51f0ee724661f,36db5fb9eac2aef6b476512e393f293d2e72c732862eb9234f51b292da799bb0,a8a91e8bc2b60be4d32c11f11ca14ccb6724d27e8cd3202b705706e71d3b03a0,035d72d48431410e3c5befd5688be5d050bceb30a6b8abebe0f090f2671208be,d858fa4eae7a47342ee6425a4850a5fb6f70e00b9448c81ee71f1f6754428d65
"100","15036","15","173","371"
"100","15037","15","178","104"
"100","15038","15","181","36"
"100","15039","15","185","127"
"100","15040","15","190","68"
"101","15041","15","194","256"
"100","15042","15","197","182"
"100","15043","15","201","132"
"100","15044","15","206","78"
"100","15045","15","209","224"
"100","15046","15","214","4"
"100","15047","15","217","102"
"400","15048","15","220","159"
"100","15049","15","223","104"
"100","15050","15","228","135"
"101","15051","15","232","185"
"100","15052","15","236","377"
"100","15053","15","240","133"
"100","15054","15","243","255"
"101","15055","15","246","361"
"100","15056","15","249","293"
"500","15057","15","254","-1"
"101","15058","15","257","201"
"100","15059","15","261","375"
"101","15060","15","266","229"
"100","15061","15","270","364"
"100","15062","15","275","496"
"100","15063","15","278","458"
"100","15064","15","282","216"
"200","15065","15","285","627"
"100","15066","15","288","117"
"100","15067","15","291","289"
"100","15068","15","296","151"
"100","15069","15","299","745"
"101","15070","15","304","452"
"100","15071","15","307","545"
"100","15072","15","311","830"
"400","15073","15","316","615"
"100","15074","15","321","650"
"100","15075","15","325","752"
"101","15076","15","329","494"
"100","15077","15","333","724"
"100","15078","15","337","530"
"100","15079","15","341","449"
"100","15080","15","345","667"
"101","15081","15","349","715"
"100","15082","15","354","670"
"100","15083","15","359","450"
"100","15084","15","363","790"
"101","15085","15","367","410"
"100","15086","15","371","822"
"100","15087","15","376","374"
"500","15088","15","379","-1"
"101","15089","15","382","374"
"100","15090","15","385","663"
"100","15091","15","390","593"
"100","15092","15","395","910"
"101","15093","15","399","589"
"100","15094","15","403","495"
"100","15095","15","407","981"
"100","15096","15","412","790"
"100","15097","15","416","1063"
"100","15098","15","420","613"
"101","15099","15","423","554"
"100","15100","15","428","168"
"100","15101","15","432","373"
"101","15102","15","435","482"
"100","15103","15","439","355"
"100","15104","15","444","285"
"100","15105","15","449","150"
"100","15106","15","454","121"
"100","15107","15","458","277"
"101","15108","15","463","483"
"100","15109","15","467","331"
"100","15110","15","471","105"
"100","15111","15","474","255"
"100","15112","15","478","446"
"400","15113","15","481","825"
"100","15114","15","484","778"
"101","15115","15","489","563"
"510","15116","15","494","-1"
"100","15117","15","499","362"
"101","15118","15","504","551"
"100","15119","15","508","722"
"100","15120","15","513","1014"
"100","15121","15","517","915"
"100","15122","15","521","850"
"100","15123","15","526","702"
"100","15124","15","531","539"
"101","15125","15","536","583"
"100","15126","15","540","720"
"100","15127","15","544","578"
"100","15128","15","547","507"
"100","15129","15","552","426"
"100","15130","15","556","586"
"101","15131","15","560","381"
"100","15132","15","565","521"
"100","15133","15","569","771"
"100","15134","15","572","635"
"101","15135","15","575","738"
"100","15136","15","578","480"
"100","15137","15","583","354"
"100","15138","15","586","405"
"100","15139","15","590","560"
"100","15140","15","595","836"
"510","15141","15","598","-1"
"200","15142","15","603","631"
"100","15143","15","608","920"
"101","15144","15","612","848"
"100","15145","15","616","1051"
"100","15146","15","620","1090"
"100","15147","15","624","1163"
"101","15148","15","628","986"
"100","15149","15","633","1135"
"100","15150","15","637","961"
"100","15151","15","640","996"
"400","15152","15","644","834"
"100","15153","15","649","1054"
"100","15154","15","652","758"
"101","15155","15","655","990"
"100","15156","15","660","913"
"100","15157","15","665","672"
"100","15158","15","669","897"
"101","15159","15","673","777"
"100","15160","15","676","837"
"100","15161","15","680","882"
"101","15162","15","684","912"
"100","15163","15","689","839"
"100","15164","15","694","729"
"100","15165","15","697","550"
"100","15166","15","702","281"
"100","15167","15","706","653"
"101","15168","15","709","379"
"100","15169","15","712","649"
"100","15170","15","716","752"
"100","15171","15","719","790"
"100","15172","15","723","866"
"101","15173","15","728","823"
"100","15174","15","732","875"
"510","15175","15","736","-1"
"100","15176","15","741","465"
"101","15177","15","745","375"
"100","15178","15","750","418"
"100","15179","15","753","101"
"100","15180","15","758","433"
"100","15181","15","763","62"
"101","15182","15","768","272"
"100","15183","15","773","63"
"100","15184","15","777","175"
"101","15185","15","782","419"
"100","15186","15","785","136"
"100","15187","15","789","39"
"100","15188","15","793","229"
"101","15189","15","797","337"
"100","15190","15","800","602"
"101","15191","15","805","566"
"100","15192","15","808","497"
"100","15193","15","811","676"
"100","15194","15","815","805"
"100","15195","15","820","630"
"101","15196","15","825","517"
"100","15197","15","830","807"
"100","15198","15","835","666"
"100","15199","15","840","270"
"101","15200","15","844","526"
"100","16001","16","30","250"
"100","16002","16","33","463"
"101","16003","16","40","165"
"100","16004","16","44","303"
"100","16005","16","48","396"
"100","16006","16","53","534"
"100","16007","16","57","685"
"101","16008","16","61","761"
"100","16009","16","66","446"
"100","16010","16","69","17"
"100","16011","16","72","390"
"100","16012","16","75","421"
"100","16013","16","78","649"
"101","16014","16","81","842"
"100","16015","16","85","905"
"100","16016","16","88","1128"
"400","16017","16","93","744"
"100","16018","16","96","445"
"100","16019","16","99","836"
"100","16020","16","102","658"
"101","16021","16","106","379"
"100","16022","16","110","76"
"100","16023","16","115","115"
"101","16024","16","119","361"
"100","16025","16","122","739"
"100","16026","16","127","644"
"101","16027","16","132","966"
"100","16028","16","136","1110"
"100","16029","16","141","759"
"100","16030","16","145","496"
"500","16031","16","150","550"
"100","16032","16","155","525"
"100","16033","16","160","378"
"101","16034","16","163","374"
"100","16035","16","168","548"
"100","16036","16","173","506"
"100","16037","16","178","616"
"100","16038","16","181","404"
"100","16039","16","185","258"
"100","16040","16","190","411"
"101","16041","16","194","315"
"100","16042","16","197","137"
"100","16043","16","201","46"
"100","16044","16","206","237"
"100","16045","16","209","385"
"100","16046","16","214","251"
"100","16047","16","217","212"
"400","16048","16","220","262"
"100","16049","16","223","169"
"100","16050","16","228","464"
"101","16051","16","232","744"
"100","16052","16","236","560"
"100","16053","16","240","341"
"100","16054","16","243","357"
"101","16055","16","246","297"
"100","16056","16","249","368"
"500","16057","16","254","-1"
"101","16058","16","257","528"
"100","16059","16","261","272"
"101","16060","16","266","158"
"100","16061","16","270","432"
"100","16062","16","275","327"
"100","16063","16","278","181"
"100","16064","16","282","294"
"200","16065","16","285","496"
"100","16066","16","288","542"
"100","16067","16","291","290"
"100","16068","16","296","36"
"100","16069","16","299","117"
"101","16070","16","304","344"
"100","16071","16","307","308"
"100","16072","16","311","498"
"400","16073","16","316","418"
"100","16074","16","321","106"
"100","16075","16","325","187"
"101","16076","16","329","524"
"100","16077","16","333","812"
"100","16078","16","337","895"
"100","16079","16","341","1114"
"100","16080","16","345","966"
"101","16081","16","349","658"
"100","16082","16","354","745"
"100","16083","16","359","872"
"100","16084","16","363","1193"
"101","16085","16","367","992"
"100","16086","16","371","864"
"100","16087","16","376","991"
"500","16088","16","379","-1"
"101","16089","16","382","982"
"100","16090","16","385","885"
"100","16091","16","390","1166"
"100","16092","16","395","1071"
"101","16093","16","399","870"
"100","16094","16","403","1156"
"100","16095","16","407","842"
"100","16096","16","412","1112"
"100","16097","16","416","914"
"100","16098","16","420","804"
"101","16099","16","423","1116"
"100","16100","16","428","1008"
"100","16101","16","432","928"
"101","16102","16","435","582"
"100","16103","16","439","393"
"100","16104","16","444","318"
"100","16105","16","449","556"
"100","16106","16","454","592"
"100","16107","16","458","935"
"101","16108","16","463","800"
"100","16109","16","467","974"
"100","16110","16","471","1123"
"100","16111","16","474","1041"
"100","16112","16","478","577"
"400","16113","16","481","82"
"100","16114","16","484","465"
"101","16115","16","489","362"
"510","16116","16","494","-1"
"100","16117","16","499","745"
"101","16118","16","504","792"
"100","16119","16","508","884"
"100","16120","16","513","810"
"100","16121","16","517","987"
"100","16122","16","521","774"
"100","16123","16","526","443"
"100","16124","16","531","321"
"101","16125","16","536","9"
"100","16126","16","540","151"
"100","16127","16","544","238"
"100","16128","16","547","402"
"100","16129","16","552","270"
"100","16130","16","556","13"
"101","16131","16","560","161"
"100","16132","16","565","119"
"100","16133","16","569","407"
"100","16134","16","572","137"
"101","16135","16","575","312"
"100","16136","16","578","435"
"100","16137","16","583","491"
"100","16138","16","586","620"
"100","16139","16","590","562"
"100","16140","16","595","267"
"510","16141","16","598","-1"
"200","16142","16","603","72"
"100","16143","16","608","410"
"101","16144","16","612","651"
"100","16145","16","616","588"
"100","16146","16","620","926"
"100","16147","16","624","616"
"101","16148","16","628","563"
"100","16149","16","633","247"
"100","16150","16","637","492"
"100","16151","16","640","522"
"400","16152","16","644","237"
"100","16153","16","649","273"
"100","16154","16","652","434"
"101","16155","16","655","366"
"100","16156","16","660","153"
"100","16157","16","665","43"
"100","16158","16","669","319"
"101","16159","16","673","202"
"100","16160","16","676","549"
"100","16161","16","680","720"
"101","16162","16","684","601"
"100","16163","16","689","918"
"100","16164","16","694","1193"
"100","16165","16","697","1063"
"100","16166","16","702","1139"
"100","16167","16","706","826"
"101","16168","16","709","1142"
"100","16169","16","712","853"
"100","16170","16","716","575"
"100","16171","16","719","384"
"100","16172","16","723","39"
"101","16173","16","728","268"
"100","16174","16","732","225"
"510","16175","16","736","-1"
"100","16176","16","741","456"
"101","16177","16","745","227"
"100","16178","16","750","398"
"100","16179","16","753","63"
"100","16180","16","758","3"
"100","16181","16","763","265"
"101","16182","16","768","175"
"100","16183","16","773","478"
"100","16184","16","777","623"
"101","16185","16","782","689"
"100","16186","16","785","598"
"100","16187","16","789","710"
"100","16188","16","793","842"
"101","16189","16","797","1101"
"100","16190","16","800","1036"
"101","16191","16","805","949"
"100","16192","16","808","607"
"100","16193","16","811","836"
"100","16194","16","815","740"
"100","16195","16","820","1009"
"101","16196","16","825","872"
"100","16197","16","830","672"
"100","16198","16","835","767"
"100","16199","16","840","532"
"101","16200","16","844","333"
"100","17001","17","30","650"
"100","17002","17","34","566"
"101","17003","17","40","676"
"100","17004","17","44","584"
"100","17005","17","48","747"
"100","17006","17","53","550"
"100","17007","17","57","457"
"101","17008","17","61","859"
"100","17009","17","66","618"
"100","17010","17","69","744"
"100","17011","17","72","1042"
"100","17012","17","75","786"
"100","17013","17","78","620"
"101","17014","17","81","558"
"100","17015","17","85","830"
"100","17016","17","88","728"
"100","17017","17","93","558"
"100","17018","17","96","761"
"100","17019","17","99","721"
"100","17020","17","102","895"
"101","17021","17","106","520"
"100","17022","17","110","63"
"100","17023","17","115","281"
"101","17024","17","119","539"
"100","17025","17","122","988"
"100","17026","17","127","854"
"101","17027","17","132","467"
"100","17028","17","136","57"
"100","17029","17","141","391"
"100","17030","17","145","284"
"500","17031","17","150","650"
"100","17032","17","155","153"
"100","17033","17","160","494"
"101","17034","17","163","234"
"100","17035","17","168","544"
"100","17036","17","173","656"
"100","17037","17","178","479"
"100","17038","17","181","173"
"400","17039","17","185","508"
"100","17040","17","190","409"
"101","17041","17","194","561"
"100","17042","17","197","657"
"100","17043","17","201","720"
"100","17044","17","206","557"
"100","17045","17","209","522"
"100","17046","17","214","864"
"100","17047","17","217","606"
"400","17048","17","220","410"
"100","17049","17","223","179"
"100","17050","17","228","383"
"101","17051","17","232","573"
"100","17052","17","236","701"
"100","17053","17","240","748"
"100","17054","17","243","736"
"101","17055","17","246","900"
"100","17056","17","249","696"
"500","17057","17","254","-1"
"101","17058","17","257","823"
"100","17059","17","261","623"
"101","17060","17","266","324"
"100","17061","17","270","217"
"100","17062","17","275","62"
"100","17063","17","278","384"
"100","17064","17","282","516"
"200","17065","17","285","601"
"100","17066","17","288","457"
"100","17067","17","291","776"
"100","17068","17","296","453"
"100","17069","17","299","563"
"101","17070","17","304","320"
"100","17071","17","307","446"
"100","17072","17","311","371"
"400","17073","17","316","274"
"100","17074","17","321","606"
"100","17075","17","325","319"
"101","17076","17","329","432"
"100","17077","17","333","227"
"100","17078","17","337","36"
"100","17079","17","341","101"
"100","17080","17","345","424"
"101","17081","17","349","718"
"100","17082","17","354","850"
"100","17083","17","359","717"
"100","17084","17","363","1007"
"101","17085","17","367","790"
"100","17086","17","371","837"
"100","17087","17","376","791"
"500","17088","17","379","-1"
"101","17089","17","382","1016"
"100","17090","17","385","826"
"100","17091","17","390","751"
"100","17092","17","395","600"
"101","17093","17","399","260"
"100","17094","17","403","384"
"100","17095","17","407","280"
"100","17096","17","412","360"
"100","17097","17","416","540"
"100","17098","17","420","696"
"101","17099","17","423","586"
"100","17100","17","428","616"
"100","17101","17","432","454"
"101","17102","17","435","334"
"100","17103","17","439","666"
"100","17104","17","444","570"
"100","17105","17","449","685"
"100","17106","17","454","928"
"100","17107","17","458","856"
"101","17108","17","463","694"
"100","17109","17","467","639"
"100","17110","17","471","782"
"100","17111","17","474","660"
"100","17112","17","478","739"
"400","17113","17","481","515"
"100","17114","17","484","688"
"101","17115","17","489","411"
"510","17116","17","494","-1"
"100","17117","17","499","730"
"101","17118","17","504","393"
"100","17119","17","508","629"
"100","17120","17","513","497"
"100","17121","17","517","753"
"100","17122","17","521","572"
"100","17123","17","526","795"
"100","17124","17","531","680"
"101","17125","17","536","992"
"100","17126","17","540","831"
"100","17127","17","544","636"
"100","17128","17","547","812"
"100","17129","17","552","966"
"100","17130","17","556","1053"
"101","17131","17","560","1166"
"100","17132","17","565","879"
"100","17133","17","569","789"
"100","17134","17","572","509"
"101","17135","17","575","309"
"100","17136","17","578","446"
"100","17137","17","583","332"
"100","17138","17","586","255"
"100","17139","17","590","82"
"100","17140","17","595","148"
"510","17141","17","598","-1"
"200","17142","17","603","134"
"100","17143","17","608","55"
"101","17144","17","612","281"
"100","17145","17","616","120"
"100","17146","17","620","371"
"100","17147","17","624","209"
"101","17148","17","628","262"
"100","17149","17","633","340"
"100","17150","17","637","175"
"100","17151","17","640","422"
"400","17152","17","644","299"
"100","17153","17","649","539"
"100","17154","17","652","846"
"101","17155","17","655","615"
"100","17156","17","660","637"
"100","17157","17","665","552"
"100","17158","17","669","379"
"101","17159","17","673","169"
"100","17160","17","676","12"
"100","17161","17","680","198"
"101","17162","17","684","281"
"100","17163","17","689","166"
"100","17164","17","694","246"
"100","17165","17","697","381"
"100","17166","17","702","585"
"100","17167","17","706","857"
"101","17168","17","709","655"
"100","17169","17","712","1018"
"100","17170","17","716","901"
"100","17171","17","719","725"
"100","17172","17","723","627"
"101","17173","17","728","944"
"100","17174","17","732","870"
"510","17175","17","736","-1"
"100","17176","17","741","832"
"101","17177","17","745","913"
"100","17178","17","750","655"
"100","17179","17","753","411"
"100","17180","17","758","317"
"100","17181","17","763","423"
"101","17182","17","768","657"
"100","17183","17","773","363"
"100","17184","17","777","482"
"101","17185","17","782","768"
"100","17186","17","785","1059"
"100","17187","17","789","884"
"100","17188","17","793","662"
"101","17189","17","797","741"
"100","17190","17","800","908"
"101","17191","17","805","753"
"100","17192","17","808","1026"
"100","17193","17","811","827"
"100","17194","17","815","857"
"100","17195","17","820","706"
"101","17196","17","825","925"
"100","17197","17","830","1108"
"100","17198","17","835","846"
"100","17199","17","840","635"
"101","17200","17","844","457"
"100","18001","18","30","350"
"100","18002","18","34","729"
"101","18003","18","40","512"
"100","18004","18","44","813"
"100","18005","18","48","329"
"100","18006","18","53","659"
"100","18007","18","57","339"
"101","18008","18","61","268"
"100","18009","18","66","499"
"100","18010","18","69","993"
"100","18011","18","72","513"
"100","18012","18","75","888"
"100","18013","18","78","652"
"101","18014","18","81","715"
"100","18015","18","85","506"
"100","18016","18","88","546"
"100","18017","18","93","443"
"100","18018","18","96","740"
"100","18019","18","99","942"
"100","18020","18","102","878"
"101","18021","18","106","618"
"100","18022","18","110","942"
"100","18023","18","115","731"
"101","18024","18","119","836"
"100","18025","18","122","749"
"100","18026","18","127","794"
"101","18027","18","132","916"
"100","18028","18","136","1045"
"100","18029","18","141","578"
"100","18030","18","145","241"
"500","18031","18","150","550"
"100","18032","18","155","961"
"100","18033","18","160","639"
"101","18034","18","163","777"
"100","18035","18","168","1002"
"100","18036","18","173","820"
"100","18037","18","178","688"
"100","18038","18","181","1126"
"100","18039","18","185","756"
"100","18040","18","190","471"
"101","18041","18","194","701"
"100","18042","18","197","357"
"100","18043","18","201","711"
"100","18044","18","206","375"
"100","18045","18","209","257"
"100","18046","18","214","700"
"100","18047","18","217","466"
"400","18048","18","220","772"
"100","18049","18","223","384"
"100","18050","18","228","222"
"101","18051","18","232","384"
"100","18052","18","236","287"
"100","18053","18","240","595"
"100","18054","18","243","511"
"101","18055","18","246","652"
"100","18056","18","249","711"
"101","18057","18","254","266"
"101","18058","18","257","545"
"100","18059","18","261","549"
"500","18060","18","266","-1"
"100","18061","18","270","127"
"100","18062","18","275","44"
"100","18063","18","278","309"
"100","18064","18","282","391"
"200","18065","18","285","432"
"100","18066","18","288","251"
"100","18067","18","291","284"
"100","18068","18","296","517"
"100","18069","18","299","736"
"101","18070","18","304","613"
"100","18071","18","307","811"
"100","18072","18","311","946"
"400","18073","18","316","841"
"100","18074","18","321","393"
"100","18075","18","325","719"
"101","18076","18","329","834"
"100","18077","18","333","410"
"100","18078","18","337","656"
"100","18079","18","341","645"
"100","18080","18","345","495"
"101","18081","18","349","670"
"100","18082","18","354","341"
"100","18083","18","359","105"
"100","18084","18","363","484"
"101","18085","18","367","321"
"100","18086","18","371","328"
"100","18087","18","376","0"
"500","18088","18","379","-1"
"101","18089","18","382","621"
"100","18090","18","385","192"
"100","18091","18","390","484"
"100","18092","18","395","543"
"101","18093","18","399","652"
"100","18094","18","403","492"
"100","18095","18","407","751"
"400","18096","18","412","458"
"100","18097","18","416","389"
"100","18098","18","420","124"
"101","18099","18","423","605"
"100","18100","18","428","198"
"100","18101","18","432","498"
"101","18102","18","435","371"
"100","18103","18","439","813"
"100","18104","18","444","1074"
"100","18105","18","449","810"
"100","18106","18","454","1007"
"100","18107","18","458","800"
"101","18108","18","463","500"
"100","18109","18","467","771"
"100","18110","18","471","688"
"100","18111","18","474","877"
"100","18112","18","478","1128"
"400","18113","18","481","688"
"100","18114","18","484","499"
"101","18115","18","489","677"
"510","18116","18","494","-1"
"100","18117","18","499","1138"
"101","18118","18","504","865"
"100","18119","18","508","658"
"100","18120","18","513","526"
"100","18121","18","517","912"
"100","18122","18","521","961"
"100","18123","18","526","595"
"100","18124","18","531","301"
"101","18125","18","536","523"
"100","18126","18","540","673"
"100","18127","18","544","523"
"100","18128","18","547","750"
"100","18129","18","552","606"
"100","18130","18","556","422"
"101","18131","18","560","611"
"100","18132","18","565","697"
"100","18133","18","569","499"
"100","18134","18","572","300"
"101","18135","18","575","730"
"100","18136","18","578","477"
"100","18137","18","583","512"
"100","18138","18","586","345"
"100","18139","18","590","409"
"100","18140","18","595","824"
"510","18141","18","598","-1"
"200","18142","18","603","284"
"100","18143","18","608","49"
"101","18144","18","612","166"
"100","18145","18","616","365"
"100","18146","18","620","212"
"100","18147","18","624","117"
"101","18148","18","628","58"
"100","18149","18","633","321"
"100","18150","18","637","60"
"100","18151","18","640","25"
"400","18152","18","644","452"
"100","18153","18","649","852"
"100","18154","18","652","597"
"101","18155","18","655","566"
"100","18156","18","660","151"
"100","18157","18","665","59"
"100","18158","18","669","113"
"101","18159","18","673","278"
"100","18160","18","676","234"
"100","18161","18","680","111"
"101","18162","18","684","481"
"100","18163","18","689","317"
"100","18164","18","694","765"
"100","18165","18","697","1090"
"100","18166","18","702","648"
"100","18167","18","706","617"
"101","18168","18","709","943"
"100","18169","18","712","992"
"100","18170","18","716","911"
"100","18171","18","719","640"
"100","18172","18","723","736"
"101","18173","18","728","502"
"100","18174","18","732","616"
"510","18175","18","736","-1"
"100","18176","18","741","139"
"101","18177","18","745","338"
"100","18178","18","750","659"
"100","18179","18","753","780"
"100","18180","18","758","396"
"100","18181","18","763","485"
"101","18182","18","768","591"
"100","18183","18","773","322"
"100","18184","18","777","428"
"101","18185","18","782","321"
"100","18186","18","785","494"
"100","18187","18","789","452"
"100","18188","18","793","642"
"101","18189","18","797","449"
"100","18190","18","800","392"
"101","18191","18","805","683"
"100","18192","18","808","568"
"100","18193","18","811","732"
"100","18194","18","815","462"
"100","18195","18","820","426"
"101","18196","18","825","194"
"100","18197","18","830","317"
"100","18198","18","835","732"
"100","18199","18","840","341"
"101","18200","18","844","764"
"100","19001","19","30","200"
"100","19002","19","34","403"
"101","19003","19","40","510"
"100","19004","19","44","637"
"100","19005","19","48","1016"
"100","19006","19","53","717"
"100","19007","19","57","655"
"101","19008","19","61","770"
"100","19009","19","66","651"
"100","19010","19","69","731"
"100","19011","19","72","674"
"100","19012","19","75","291"
"100","19013","19","78","180"
"101","19014","19","81","250"
"100","19015","19","85","399"
"100","19016","19","88","217"
"100","19017","19","93","318"
"100","19018","19","96","349"
"100","19019","19","99","655"
"100","19020","19","102","598"
"101","19021","19","106","518"
"100","19022","19","110","314"
"100","19023","19","115","712"
"101","19024","19","119","650"
"100","19025","19","122","1122"
"400","19026","19","127","830"
"101","19027","19","132","407"
"100","19028","19","136","184"
"100","19029","19","141","369"
"100","19030","19","145","629"
"500","19031","19","150","650"
"100","19032","19","155","573"
"100","19033","19","160","257"
"101","19034","19","163","193"
"100","19035","19","168","150"
"100","19036","19","173","248"
"100","19037","19","178","639"
"100","19038","19","181","398"
"100","19039","19","185","276"
"100","19040","19","190","211"
"101","19041","19","194","256"
"100","19042","19","197","378"
"100","19043","19","201","507"
"100","19044","19","206","563"
"100","19045","19","209","432"
"100","19046","19","214","579"
"100","19047","19","217","327"
"400","19048","19","220","315"
"100","19049","19","223","225"
"100","19050","19","228","617"
"101","19051","19","232","815"
"100","19052","19","236","507"
"100","19053","19","240","673"
"100","19054","19","243","924"
"101","19055","19","246","380"
"100","19056","19","249","828"
"500","19057","19","254","-1"
"101","19058","19","257","785"
"100","19059","19","261","689"
"101","19060","19","266","478"
"100","19061","19","270","196"
"100","19062","19","275","44"
"100","19063","19","278","314"
"100","19064","19","282","83"
"100","19065","19","285","368"
"100","19066","19","288","538"
"100","19067","19","291","908"
"100","19068","19","296","1130"
"200","19069","19","299","412"
"101","19070","19","304","609"
"100","19071","19","307","713"
"100","19072","19","311","280"
"400","19073","19","316","215"
"100","19074","19","321","173"
"100","19075","19","325","344"
"101","19076","19","329","255"
"100","19077","19","333","361"
"100","19078","19","337","610"
"100","19079","19","341","956"
"100","19080","19","345","815"
"101","19081","19","349","581"
"100","19082","19","354","1071"
"100","19083","19","359","674"
"100","19084","19","363","789"
"101","19085","19","367","690"
"100","19086","19","371","358"
"100","19087","19","376","626"
"500","19088","19","379","-1"
"101","19089","19","382","787"
"100","19090","19","385","741"
"100","19091","19","390","536"
"100","19092","19","395","281"
"101","19093","19","399","472"
"100","19094","19","403","282"
"100","19095","19","407","319"
"100","19096","19","412","734"
"100","19097","19","416","354"
"100","19098","19","420","782"
"101","19099","19","423","800"
"100","19100","19","428","557"
"100","19101","19","432","690"
"101","19102","19","435","570"
"100","19103","19","439","728"
"100","19104","19","444","660"
"100","19105","19","449","871"
"100","19106","19","454","826"
"100","19107","19","458","871"
"101","19108","19","463","723"
"100","19109","19","467","680"
"100","19110","19","471","618"
"100","19111","19","474","510"
"100","19112","19","478","414"
"400","19113","19","481","469"
"100","19114","19","484","197"
"101","19115","19","489","580"
"510","19116","19","494","-1"
"100","19117","19","499","283"
"101","19118","19","504","190"
"100","19119","19","508","342"
"100","19120","19","513","753"
"100","19121","19","517","340"
"100","19122","19","521","645"
"100","19123","19","526","413"
"100","19124","19","531","253"
"101","19125","19","536","150"
"100","19126","19","540","216"
"100","19127","19","544","377"
"100","19128","19","547","267"
"100","19129","19","552","385"
"100","19130","19","556","250"
"101","19131","19","560","273"
"100","19132","19","565","565"
"100","19133","19","569","306"
"100","19134","19","572","176"
"101","19135","19","575","532"
"100","19136","19","578","463"
"100","19137","19","583","254"
"100","19138","19","586","210"
"100","19139","19","590","473"
"100","19140","19","595","633"
"510","19141","19","598","-1"
"200","19142","19","603","421"
"100","19143","19","608","521"
"101","19144","19","612","748"
"100","19145","19","616","399"
"100","19146","19","620","653"
"100","19147","19","624","890"
"101","19148","19","628","975"
"100","19149","19","633","691"
"100","19150","19","637","932"
"100","19151","19","640","752"
"400","19152","19","644","515"
"100","19153","19","649","821"
"100","19154","19","652","517"
"101","19155","19","655","433"
"100","19156","19","660","181"
"100","19157","19","665","123"
"100","19158","19","669","550"
"101","19159","19","673","318"
"100","19160","19","676","205"
"100","19161","19","680","318"
"101","19162","19","684","198"
"100","19163","19","689","502"
"100","19164","19","694","386"
"100","19165","19","697","568"
"100","19166","19","702","808"
"100","19167","19","706","950"
"101","19168","19","709","648"
"100","19169","19","712","966"
"100","19170","19","716","838"
"100","19171","19","719","583"
"100","19172","19","723","291"
"101","19173","19","728","385"
"100","19174","19","732","625"
"510","19175","19","736","-1"
"100","19176","19","741","390"
"101","19177","19","745","184"
"100","19178","19","750","119"
"100","19179","19","753","100"
"100","19180","19","758","467"
"100","19181","19","763","364"
"101","19182","19","768","451"
"100","19183","19","773","306"
"100","19184","19","777","318"
"101","19185","19","782","486"
"100","19186","19","785","586"
"100","19187","19","789","499"
"100","19188","19","793","684"
"101","19189","19","797","753"
"100","19190","19","800","854"
"101","19191","19","805","668"
"100","19192","19","808","752"
"100","19193","19","811","830"
"100","19194","19","815","867"
"100","19195","19","820","627"
"101","19196","19","825","392"
"100","19197","19","830","638"
"100","19198","19","835","787"
"100","19199","19","840","643"
"101","19200","19","844","427"
"100","50001","50","30","314"
"100","50002","50","33","490"
"100","50003","50","35","345"
"100","50004","50","35","420"
"100","50005","50","35","623"
"100","50006","50","35","838"
"100","50007","50","37","931"
"100","50008","50","38","713"
"100","50009","50","38","475"
"100","50010","50","40","606"
"100","50011","50","41","488"
"100","50012","50","44","643"
"100","50013","50","46","577"
"100","50014","50","48","784"
"101","50015","50","51","931"
"100","50016","50","54","703"
"100","50017","50","54","876"
"100","50018","50","56","936"
"100","50019","50","56","766"
"100","50020","50","58","622"
"100","50021","50","58","550"
"100","50022","50","60","476"
"100","50023","50","61","551"
"100","50024","50","62","587"
"100","50025","50","62","532"
"100","50026","50","64","570"
"100","50027","50","66","488"
"100","50028","50","68","628"
"100","50029","50","68","552"
"100","50030","50","69","620"
"100","50031","50","72","709"
"100","50032","50","74","659"
"100","50033","50","74","757"
"100","50034","50","74","632"
"100","50035","50","77","563"
"100","50036","50","80","702"
"100","50037","50","81","641"
"100","50038","50","84","567"
"100","50039","50","86","517"
"100","50040","50","89","428"
"100","50041","50","90","288"
"100","50042","50","91","221"
"100","50043","50","91","351"
"101","50044","50","93","391"
"100","50045","50","93","352"
"100","50046","50","95","243"
"100","50047","50","97","125"
"100","50048","50","100","219"
"100","50049","50","101","489"
"100","50050","50","104","62"
"100","50051","50","105","486"
"100","50052","50","107","326"
"100","50053","50","107","105"
"100","50054","50","107","356"
"100","50055","50","107","108"
"100","50056","50","109","497"
"100","50057","50","111","806"
"100","50058","50","114","347"
"100","50059","50","116","119"
"100","50060","50","117","313"
"100","50061","50","120","687"
"100","50062","50","122","883"
"100","50063","50","125","987"
"100","50064","50","127","579"
"100","50065","50","129","439"
"100","50066","50","132","508"
"100","50067","50","133","610"
"100","50068","50","135","777"
"100","50069","50","138","557"
"100","50070","50","141","871"
"100","50071","50","144","1153"
"100","50072","50","146","1122"
"100","50073","50","147","757"
"100","50074","50","149","543"
"100","50075","50","151","489"
"101","50076","50","152","734"
"100","50077","50","154","634"
"100","50078","50","156","977"
"100","50079","50","158","1160"
"100","50080","50","161","816"
"100","50081","50","161","1107"
"100","50082","50","161","922"
"100","50083","50","161","601"
"100","50084","50","163","263"
"300","50085","50","165","515"
"100","50086","50","168","49"
"100","50087","50","168","13"
"100","50088","50","171","454"
"100","50089","50","174","681"
