d8630f94e8c597c92816e07c2f15a5abfe27790deb5406241b68b9c7e7dd71f5,0eed77b728b9fe9a678853720e2b600363c215975d0e53211a5836a9bbc93ebd,c7400e00e8b8049378566281d7ce88a12a9f2215e039e91d26a100c235f69501,79dd92a0ad5f309a43e6e9416f77496bf8d0486a30e72f1f6b57ab9d2597e003,696563b6a81efb4cada3ad693f49ecffa6becee1bdb0475531a867b7b4f17d0c,d498ba4aba6fa5c0d0c7c6458fe336fba3d6ba3d68321c4878f28a579b12e4be,fc9898f7911cf4adc3983b14dbb6beaa13cbdf7168bff12c40a9cff2712cd09c
"0","0","401701508","0","水之里歐斯 第1階段 單人模式","401701509","401701510"
"401701606","0","401701603","0","雷電 第2階段 單人模式","401701604","401701605"
"0","0","401701608","0","水之里歐斯 第2階段 單人模式","401701609","401701610"
"401701706","0","401701703","0","雷電 第3階段 單人模式","401701704","401701705"
"0","0","401701708","0","水之里歐斯 第3階段 單人模式","401701709","401701710"
"401703105","0","401703102","0","頑強幽靈 第1階段","401703103","401703104"
"401703205","0","401703202","0","頑強幽靈 第2階段","401703203","401703204"
"401703305","0","401703302","0","頑強幽靈 第3階段","401703303","401703304"
"401703405","0","401703402","0","頑強幽靈 第4階段","401703403","401703404"
"401703505","0","401703502","0","頑強幽靈 第1階段 單人模式","401703503","401703504"
"401703605","0","401703602","0","頑強幽靈 第2階段 單人模式","401703603","401703604"
"401703705","0","401703702","0","頑強幽靈 第3階段 單人模式","401703703","401703704"
"401704104","0","401704101","0","冰霜獵犬 第1階段","401704102","401704103"
"401704204","0","401704201","0","冰霜獵犬 第2階段","401704202","401704203"
"401704304","0","401704301","0","冰霜獵犬 第3階段","401704302","401704303"
"401704404","0","401704401","0","冰霜獵犬 第4階段","401704402","401704403"
"401704504","0","401704501","0","冰霜獵犬 第1階段 單人模式","401704502","401704503"
"401704604","0","401704601","0","冰霜獵犬 第2階段 單人模式","401704602","401704603"
"401704704","0","401704701","0","冰霜獵犬 第3階段 單人模式","401704702","401704703"
"0","0","401705102","0","哥布林騎兵 第1階段","401705103","401705104"
"401705110","401705111","401705107","0","野豬雙胞胎 第1階段","401705108","401705109"
"0","0","401705202","0","哥布林騎兵 第2階段","401705203","401705204"
"401705210","401705211","401705207","0","野豬雙胞胎 第2階段","401705208","401705209"
"0","0","401705302","0","哥布林騎兵 第3階段","401705303","401705304"
"401705310","401705311","401705307","0","野豬雙胞胎 第3階段","401705308","401705309"
"0","0","401705402","0","哥布林騎兵 第4階段","401705403","401705404"
"401705410","401705411","401705407","0","野豬雙胞胎 第4階段","401705408","401705409"
"0","0","401705502","0","哥布林騎兵 第1階段 單人模式","401705503","401705504"
"401705510","401705511","401705507","0","野豬雙胞胎 第1階段 單人模式","401705508","401705509"
"0","0","401705602","0","哥布林騎兵 第2階段 單人模式","401705603","401705604"
"401705610","401705611","401705607","0","野豬雙胞胎 第2階段 單人模式","401705608","401705609"
"0","0","401705702","0","哥布林騎兵 第3階段 單人模式","401705703","401705704"
"401705710","401705711","401705707","0","野豬雙胞胎 第3階段 單人模式","401705708","401705709"
"401706107","0","401706104","0","泰坦龍龜 第1階段","401706105","401706106"
"401706207","0","401706204","0","泰坦龍龜 第2階段","401706205","401706206"
"401706307","0","401706304","0","泰坦龍龜 第3階段","401706305","401706306"
"401706407","0","401706404","0","泰坦龍龜 第4階段","401706405","401706406"
"401706507","0","401706504","0","泰坦龍龜 第1階段 單人模式","401706505","401706506"
"401706607","0","401706604","0","泰坦龍龜 第2階段 單人模式","401706605","401706606"
"401706707","0","401706704","0","泰坦龍龜 第3階段 單人模式","401706705","401706706"
"401707108","0","401707105","0","奧爾獅 第1階段","401707106","401707107"
"401707208","0","401707205","0","奧爾獅 第2階段","401707206","401707207"
"401707308","0","401707305","0","奧爾獅 第3階段","401707306","401707307"
"401707408","0","401707405","0","奧爾獅 第4階段","401707406","401707407"
"401707508","0","401707505","0","奧爾獅 第1階段 單人模式","401707506","401707507"
"401707608","0","401707605","0","奧爾獅 第2階段 單人模式","401707606","401707607"
"401707708","0","401707705","0","奧爾獅 第3階段 單人模式","401707706","401707707"
"401708105","0","401708102","0","頑強幽靈 第1階段","401708103","401708104"
"401708205","0","401708202","0","頑強幽靈 第2階段","401708203","401708204"
"401708305","0","401708302","0","頑強幽靈 第3階段","401708303","401708304"
"401708405","0","401708402","0","頑強幽靈 第4階段","401708403","401708404"
"401708505","0","401708502","0","頑強幽靈 第1階段 單人模式","401708503","401708504"
"401708605","0","401708602","0","頑強幽靈 第2階段 單人模式","401708603","401708604"
"401708705","0","401708702","0","頑強幽靈 第3階段 單人模式","401708703","401708704"
"401709108","0","401709105","0","大胃王 第1階段","401709106","401709107"
"401709208","0","401709205","0","大胃王 第2階段","401709206","401709207"
"401709308","0","401709305","0","大胃王 第3階段","401709306","401709307"
"401709408","0","401709405","0","大胃王 第4階段","401709406","401709407"
"401709508","0","401709505","0","大胃王 第1階段 單人模式","401709506","401709507"
"401709608","0","401709605","0","大胃王 第2階段 單人模式","401709606","401709607"
"401709708","0","401709705","0","大胃王 第3階段 單人模式","401709706","401709707"
"0","0","401710102","0","哥布林騎兵 第1階段","401710103","401710104"
"0","0","401710202","0","哥布林騎兵 第2階段","401710203","401710204"
"0","0","401710302","0","哥布林騎兵 第3階段","401710303","401710304"
"0","0","401710402","0","哥布林騎兵 第4階段","401710403","401710404"
"0","0","401710502","0","哥布林騎兵 第1階段 單人模式","401710503","401710504"
"0","0","401710602","0","哥布林騎兵 第2階段 單人模式","401710603","401710604"
"0","0","401710702","0","哥布林騎兵 第3階段 單人模式","401710703","401710704"
"401711104","0","401711101","0","冰霜獵犬 第1階段","401711102","401711103"
"0","0","401711108","0","人馬座 第1階段","401711109","401711110"
"401711204","0","401711201","0","冰霜獵犬 第2階段","401711202","401711203"
"0","0","401711208","0","人馬座 第2階段","401711209","401711210"
"401711304","0","401711301","0","冰霜獵犬 第3階段","401711302","401711303"
"0","0","401711308","0","人馬座 第3階段","401711309","401711310"
"401711404","0","401711401","0","冰霜獵犬 第4階段","401711402","401711403"
"0","0","401711408","0","人馬座 第4階段","401711409","401711410"
"401711504","0","401711501","0","冰霜獵犬 第1階段 單人模式","401711502","401711503"
"0","0","401711508","0","人馬座 第1階段 單人模式","401711509","401711510"
"401711604","0","401711601","0","冰霜獵犬 第2階段 單人模式","401711602","401711603"
"0","0","401711608","0","人馬座 第2階段 單人模式","401711609","401711610"
"401711704","0","401711701","0","冰霜獵犬 第3階段 單人模式","401711702","401711703"
"0","0","401711708","0","人馬座 第3階段 單人模式","401711709","401711710"
"401712107","0","401712104","0","黑曜飛龍 第1階段","401712105","401712106"
"401712207","0","401712204","0","黑曜飛龍 第2階段","401712205","401712206"
"401712307","0","401712304","0","黑曜飛龍 第3階段","401712305","401712306"
"401712407","0","401712404","0","黑曜飛龍 第4階段","401712405","401712406"
"401712507","0","401712504","0","黑曜飛龍 第1階段 單人模式","401712505","401712506"
"401712607","0","401712604","0","黑曜飛龍 第2階段 單人模式","401712605","401712606"
"401712707","0","401712704","0","黑曜飛龍 第3階段 單人模式","401712705","401712706"
"501010604","0","501010601","0","狂怒綠龍","501010602","501010603"
"501010704","0","501010701","0","黑月守護像","501010702","501010703"
"501010708","0","501010705","0","白陽守護像","501010706","501010707"
"501010804","501010805","501010801","501010806","哥布林領主","501010802","501010803"
"501010908","0","501010903","0","波賽頓‧嵐擊之槍","501010906","501010907"
"502001117","0","502001114","0","黑月守護像","502001115","502001116"
"502001121","0","502001118","0","白陽守護像","502001119","502001120"
"502001217","0","502001214","0","黑月守護像","502001215","502001216"
"502001221","0","502001218","0","白陽守護像","502001219","502001220"
"502001317","0","502001314","0","黑月守護像","502001315","502001316"
"502001321","0","502001318","0","白陽守護像","502001319","502001320"
"502001417","0","502001414","0","黑月守護像","502001415","502001416"
"502001421","0","502001418","0","白陽守護像","502001419","502001420"
"502001517","0","502001514","0","黑月守護像","502001515","502001516"
"502001521","0","502001518","0","白陽守護像","502001519","502001520"
"502002117","0","502002114","0","黑月守護像","502002115","502002116"
"502002121","0","502002118","0","白陽守護像","502002119","502002120"
"502002217","0","502002214","0","黑月守護像","502002215","502002216"
"502002221","0","502002218","0","白陽守護像","502002219","502002220"
"502002317","0","502002314","0","黑月守護像","502002315","502002316"
"502002321","0","502002318","0","白陽守護像","502002319","502002320"
"502002417","0","502002414","0","黑月守護像","502002415","502002416"
"502002421","0","502002418","0","白陽守護像","502002419","502002420"
"502002517","0","502002514","0","黑月守護像","502002515","502002516"
"502002521","0","502002518","0","白陽守護像","502002519","502002520"
"502003117","0","502003114","0","黑月守護像","502003115","502003116"
"502003121","0","502003118","0","白陽守護像","502003119","502003120"
"502003217","0","502003214","0","黑月守護像","502003215","502003216"
"502003221","0","502003218","0","白陽守護像","502003219","502003220"
"502003317","0","502003314","0","黑月守護像","502003315","502003316"
"502003321","0","502003318","0","白陽守護像","502003319","502003320"
"502003417","0","502003414","0","黑月守護像","502003415","502003416"
"502003421","0","502003418","0","白陽守護像","502003419","502003420"
"502003517","0","502003514","0","黑月守護像","502003515","502003516"
"502003521","0","502003518","0","白陽守護像","502003519","502003520"
"502004116","0","502004113","0","狂怒綠龍","502004114","502004115"
"502004216","0","502004213","0","狂怒綠龍","502004214","502004215"
"502004316","0","502004313","0","狂怒綠龍","502004314","502004315"
"502004416","0","502004413","0","狂怒綠龍","502004414","502004415"
"502004516","0","502004513","0","狂怒綠龍","502004514","502004515"
"502005116","0","502005113","0","狂怒綠龍","502005114","502005115"
"502005216","0","502005213","0","狂怒綠龍","502005214","502005215"
"502005316","0","502005313","0","狂怒綠龍","502005314","502005315"
"502005416","0","502005413","0","狂怒綠龍","502005414","502005415"
"502005516","0","502005513","0","狂怒綠龍","502005514","502005515"
"502006116","0","502006113","0","狂怒綠龍","502006114","502006115"
"502006216","0","502006213","0","狂怒綠龍","502006214","502006215"
"502006316","0","502006313","0","狂怒綠龍","502006314","502006315"
"502006416","0","502006413","0","狂怒綠龍","502006414","502006415"
"502006516","0","502006513","0","狂怒綠龍","502006514","502006515"
"502007115","0","502007112","0","劍蛇 09層","502007113","502007114"
"502007215","0","502007212","0","劍蛇 19層","502007213","502007214"
"502007315","0","502007312","0","劍蛇 29層","502007313","502007314"
"502007415","0","502007412","0","劍蛇 39層","502007413","502007414"
"502007515","0","502007512","0","劍蛇 49層","502007513","502007514"
"0","0","502008111","0","哥布林騎兵 特殊地下城第1階段","502008112","502008113"
"502008117","0","502008114","0","雷電 特殊地下城第1階段","502008115","502008116"
"0","0","502008211","0","哥布林騎兵 特殊地下城第2階段","502008212","502008213"
"502008217","0","502008214","0","雷電 特殊地下城第2階段","502008215","502008216"
"0","0","502008311","0","哥布林騎兵 特殊地下城第3階段","502008312","502008313"
"502008317","0","502008314","0","雷電 特殊地下城第3階段","502008315","502008316"
"0","0","502008411","0","哥布林騎兵 特殊地下城第4階段","502008412","502008413"
"502008417","0","502008414","0","雷電 特殊地下城第4階段","502008415","502008416"
"0","0","502008511","0","哥布林騎兵 特殊地下城第5階段","502008512","502008513"
"502008517","0","502008514","0","雷電 特殊地下城第5階段","502008515","502008516"
"502009115","0","502009112","0","三重岩 第1階段","502009113","502009114"
"502009215","0","502009212","0","三重岩 第2階段","502009213","502009214"
"502009315","0","502009312","0","三重岩 第3階段","502009313","502009314"
"502009415","0","502009412","0","三重岩 第4階段","502009413","502009414"
"502009515","0","502009512","0","三重岩 第5階段","502009513","502009514"
"502010114","0","502010111","0","特殊地下城冰霜獵犬 第1階段","502010112","502010113"
"502010214","0","502010211","0","特殊地下城冰霜獵犬 第2階段","502010212","502010213"
"502010314","0","502010311","0","特殊地下城冰霜獵犬 第3階段","502010312","502010313"
"502010414","0","502010411","0","特殊地下城冰霜獵犬 第4階段","502010412","502010413"
"502010514","0","502010511","0","特殊地下城冰霜獵犬 第5階段","502010512","502010513"
"502011116","0","502011113","0","SP泰坦龍龜 第1階段","502011114","502011115"
"502011216","0","502011213","0","SP泰坦龍龜 第2階段","502011214","502011215"
"502011316","0","502011313","0","SP泰坦龍龜 第3階段","502011314","502011315"
"502011416","0","502011413","0","SP泰坦龍龜 第4階段","502011414","502011415"
"502011516","0","502011513","0","SP泰坦龍龜 第5階段","502011514","502011515"
"502012116","0","502012113","0","SP黑曜飛龍 第1階段","502012114","502012115"
"502012216","0","502012213","0","SP黑曜飛龍 第2階段","502012214","502012215"
"502012316","0","502012313","0","SP黑曜飛龍 第3階段","502012314","502012315"
"502012416","0","502012413","0","SP黑曜飛龍 第4階段","502012414","502012415"
"502012516","0","502012513","0","SP黑曜飛龍 第5階段","502012514","502012515"
"550103117","0","550103114","0","黑曜飛龍 第1階段（次元斷層）","550103115","550103116"
"550103219","0","550103216","0","黑曜飛龍 第2階段（次元斷層）","550103217","550103218"
"550103320","0","550103317","0","黑曜飛龍 第3階段（次元斷層）","550103318","550103319"
"550103420","0","550103417","0","黑曜飛龍 第4階段（次元斷層）","550103418","550103419"
"550103520","0","550103517","0","黑曜飛龍 第5階段（次元斷層）","550103518","550103519"
"550104116","0","550104113","0","涅普堤利昂 危險度1","550104114","550104115"
"550104218","0","550104215","0","涅普堤利昂 危險度2","550104216","550104217"
"550104319","0","550104316","0","涅普堤利昂 危險度3","550104317","550104318"
"550104419","0","550104416","0","涅普堤利昂 危險度4","550104417","550104418"
"550104519","0","550104516","0","涅普堤利昂 危險度5","550104517","550104518"
"550105114","0","550105111","0","劍蛇 第1階段","550105112","550105113"
"550105216","0","550105213","0","劍蛇 第2階段","550105214","550105215"
"550105318","0","550105315","0","劍蛇 第3階段","550105316","550105317"
"550105419","0","550105416","0","劍蛇 第4階段","550105417","550105418"
"550105519","0","550105516","0","劍蛇 第5階段","550105517","550105518"
"550106121","0","550106118","0","次元斷層三重岩 危險度1","550106119","550106120"
"550106223","0","550106220","0","次元斷層三重岩 危險度2","550106221","550106222"
"550106323","0","550106320","0","次元斷層三重岩 危險度3","550106321","550106322"
"550106425","0","550106422","0","次元斷層三重岩 危險度4","550106423","550106424"
"550106521","0","550106518","0","次元斷層三重岩 危險度5","550106519","550106520"
"610017104","0","610017101","0","貝特魯吉烏斯 NORMAL","610017102","610017103"
"610017204","0","610017201","0","貝特魯吉烏斯 HARD","610017202","610017203"
"610017304","0","610017301","0","貝特魯吉烏斯 VERY HARD","610017302","610017303"
"610017413","0","610017401","0","貝特魯吉烏斯 SP1","610017411","610017412"
"610017423","0","610017402","0","貝特魯吉烏斯 SP2","610017421","610017422"
"610017433","0","610017403","0","貝特魯吉烏斯 SP3","610017431","610017432"
"610036104","0","610036101","0","盆栽小花 NORMAL","610036102","610036103"
"610036204","0","610036201","0","盆栽小花 HARD","610036202","610036203"
"610036304","0","610036301","0","盆栽小花 VERY HARD","610036302","610036303"
"610036413","0","610036401","0","盆栽小花 SP1","610036411","610036412"
"610036423","0","610036402","0","盆栽小花 SP2","610036421","610036422"
"610036433","0","610036403","0","盆栽小花 SP3","610036431","610036432"
"610053104","0","610053101","0","貝特魯吉烏斯 NORMAL","610053102","610053103"
"610053204","0","610053201","0","貝特魯吉烏斯 HARD","610053202","610053203"
"610053304","0","610053301","0","貝特魯吉烏斯 VERY HARD","610053302","610053303"
"610053413","0","610053401","0","貝特魯吉烏斯 SP1","610053411","610053412"
"610053423","0","610053402","0","貝特魯吉烏斯 SP2","610053421","610053422"
"610053433","0","610053403","0","貝特魯吉烏斯 SP3","610053431","610053432"
"0","0","610054101","0","被操控的雪人 NORMAL","610054102","610054103"
"0","0","610054201","0","被操控的雪人 HARD","610054202","610054203"
"0","0","610054301","0","被操控的雪人 VERY HARD","610054302","610054303"
"0","0","610054401","0","被操控的雪人 SP1","610054412","610054413"
"0","0","610054402","0","被操控的雪人 SP2","610054422","610054423"
"0","0","610054403","0","被操控的雪人 SP3","610054432","610054433"
"610063104","0","610063101","0","盆栽小花 NORMAL","610063102","610063103"
"610063204","0","610063201","0","盆栽小花 HARD","610063202","610063203"
"610063304","0","610063301","0","盆栽小花 VERY HARD","610063302","610063303"
"610063413","0","610063401","0","盆栽小花 SP1","610063411","610063412"
"610063423","0","610063402","0","盆栽小花 SP2","610063421","610063422"
"610063433","0","610063403","0","盆栽小花 SP3","610063431","610063432"
"610066104","610066105","610066101","0","爆裂‧時間儀 NORMAL","610066102","610066103"
"610066204","610066205","610066201","0","爆裂‧時間儀 HARD","610066202","610066203"
"610066304","610066305","610066301","0","爆裂‧時間儀 VERY HARD","610066302","610066303"
"610066413","610066414","610066401","0","爆裂‧時間儀 SP1","610066411","610066412"
"610066423","610066424","610066402","0","爆裂‧時間儀 SP2","610066421","610066422"
"610066433","610066434","610066403","0","爆裂‧時間儀 SP3","610066431","610066432"
"0","0","610081101","0","被操控的雪人 NORMAL","610081102","610081103"
"0","0","610081201","0","被操控的雪人 HARD","610081202","610081203"
"0","0","610081301","0","被操控的雪人 VERY HARD","610081302","610081303"
"0","0","610081401","0","被操控的雪人 SP1","610081412","610081413"
"0","0","610081402","0","被操控的雪人 SP2","610081422","610081423"
"0","0","610081403","0","被操控的雪人 SP3","610081432","610081433"
"0","0","610085101","0","超載力量","610085102","610085103"
"0","0","610085201","0","超載力量","610085202","610085203"
"0","0","610085301","0","超載力量","610085302","610085303"
"0","0","610085401","0","超載力量","610085411","610085412"
"0","0","610085402","0","超載力量","610085421","610085422"
"0","0","610085403","0","超載力量","610085431","610085432"
"610093104","610093105","610093101","0","爆裂‧時間儀 NORMAL","610093102","610093103"
"610093204","610093205","610093201","0","爆裂‧時間儀 HARD","610093202","610093203"
"610093304","610093305","610093301","0","爆裂‧時間儀 VERY HARD","610093302","610093303"
"610093413","610093414","610093401","0","爆裂‧時間儀 SP1","610093411","610093412"
"610093423","610093424","610093402","0","爆裂‧時間儀 SP2","610093421","610093422"
"610093433","610093434","610093403","0","爆裂‧時間儀 SP3","610093431","610093432"
"610110104","610110105","610110101","0","樂園守護者 NORMAL","610110102","610110103"
"610110204","610110205","610110201","0","樂園守護者 HARD","610110202","610110203"
"610110304","610110305","610110301","0","樂園守護者 VERY HARD","610110302","610110303"
"610110413","610110414","610110401","0","樂園守護者 SP1","610110411","610110412"
"610110423","610110424","610110402","0","樂園守護者 SP2","610110421","610110422"
"610110433","610110434","610110403","0","樂園守護者 SP3","610110431","610110432"
"0","0","610113101","0","超載力量","610113102","610113103"
"0","0","610113201","0","超載力量","610113202","610113203"
"0","0","610113301","0","超載力量","610113302","610113303"
"0","0","610113401","0","超載力量","610113411","610113412"
"0","0","610113402","0","超載力量","610113421","610113422"
"0","0","610113403","0","超載力量","610113431","610113432"
"0","0","610137101","0","顯露苦衷 埃拉＆志那都 NORMAL","610137102","610137103"
"0","0","610137201","0","顯露苦衷 埃拉＆志那都 HARD","610137202","610137203"
"0","0","610137301","0","顯露苦衷 埃拉＆志那都 VERY HARD","610137302","610137303"
"0","0","610137401","0","顯露苦衷 埃拉＆志那都 SP1","610137411","610137412"
"0","0","610137402","0","顯露苦衷 埃拉＆志那都 SP2","610137422","610137421"
"0","0","610137403","0","顯露苦衷 埃拉＆志那都 SP3","610137431","610137432"
"0","0","610137501","0","顯露苦衷 埃拉＆志那都 EX+1","610137511","610137512"
"0","0","610137502","0","顯露苦衷 埃拉＆志那都 EX+2","610137522","610137521"
"0","0","610137503","0","顯露苦衷 埃拉＆志那都 EX+3","610137531","610137532"
"610138104","610138105","610138101","0","樂園守護者 NORMAL","610138102","610138103"
"610138204","610138205","610138201","0","樂園守護者 HARD","610138202","610138203"
"610138304","610138305","610138301","0","樂園守護者 VERY HARD","610138302","610138303"
"610138413","610138414","610138401","0","樂園守護者 SP1","610138411","610138412"
"610138423","610138424","610138402","0","樂園守護者 SP2","610138421","610138422"
"610138433","610138434","610138403","0","樂園守護者 SP3","610138431","610138432"
"610150104","610150105","610150101","0","混沌生成系統 NORMAL","610150102","610150103"
"610150204","610150205","610150201","0","混沌生成系統 HARD","610150202","610150203"
"610150304","610150305","610150301","0","混沌生成系統 VERY HARD","610150302","610150303"
"610150413","610150414","610150401","0","混沌生成系統 SP1","610150411","610150412"
"610150423","610150424","610150402","0","混沌生成系統 SP2","610150421","610150422"
"610150433","610150434","610150403","0","混沌生成系統 SP3","610150431","610150432"
"610150513","610150514","610150501","0","混沌生成系統 EX+1","610150511","610150512"
"610150523","610150524","610150502","0","混沌生成系統 EX+2","610150521","610150522"
"610150533","610150534","610150503","0","混沌生成系統 EX+3","610150531","610150532"
"610153104","0","610153101","0","貝特魯吉烏斯 NORMAL","610153102","610153103"
"610153204","0","610153201","0","貝特魯吉烏斯 HARD","610153202","610153203"
"610153304","0","610153301","0","貝特魯吉烏斯 VERY HARD","610153302","610153303"
"610153413","0","610153401","0","貝特魯吉烏斯 SP1","610153411","610153412"
"610153423","0","610153402","0","貝特魯吉烏斯 SP2","610153421","610153422"
"610153433","0","610153403","0","貝特魯吉烏斯 SP3","610153431","610153432"
"610154104","0","610154101","0","惡毒巨蛇 NORMAL","610154102","610154103"
"610154204","0","610154201","0","惡毒巨蛇 HARD","610154202","610154203"
"610154304","0","610154301","0","惡毒巨蛇 VERY HARD","610154302","610154303"
"610154413","0","610154401","0","惡毒巨蛇 SP1","610154411","610154412"
"610154423","0","610154402","0","惡毒巨蛇 SP2","610154421","610154422"
"610154433","0","610154403","0","惡毒巨蛇 SP3","610154431","610154432"
"610154513","0","610154501","0","惡毒巨蛇 EX+1","610154511","610154512"
"610154523","0","610154502","0","惡毒巨蛇 EX+2","610154521","610154522"
"610154533","0","610154503","0","惡毒巨蛇 EX+3","610154531","610154532"
"610158104","0","610158101","0","年幼鬼魂‧吐舌鬼 NORMAL","610158102","610158103"
"610158204","0","610158201","0","年幼鬼魂‧吐舌鬼 HARD","610158202","610158203"
"610158304","0","610158301","0","年幼鬼魂‧吐舌鬼 VERY HARD","610158302","610158303"
"610158413","0","610158401","0","年幼鬼魂‧吐舌鬼 SP1","610158411","610158412"
"610158423","0","610158402","0","年幼鬼魂‧吐舌鬼 SP2","610158421","610158422"
"610158433","0","610158403","0","年幼鬼魂‧吐舌鬼 SP3","610158431","610158432"
"610158513","0","610158501","0","年幼鬼魂‧吐舌鬼 EX+1","610158511","610158512"
"610158523","0","610158502","0","年幼鬼魂‧吐舌鬼 EX+2","610158521","610158522"
"610158533","0","610158503","0","年幼鬼魂‧吐舌鬼 EX+3","610158531","610158532"
"0","0","660031101","0","被操控的雪人 NORMAL","660031102","660031103"
"0","0","660031201","0","被操控的雪人 HARD","660031202","660031203"
"0","0","660031301","0","被操控的雪人 VERY HARD","660031302","660031303"
"660037104","660037105","660037101","0","爆裂‧時間儀 NORMAL","660037102","660037103"
"660037204","660037205","660037201","0","爆裂‧時間儀 HARD","660037202","660037203"
"660037304","660037305","660037301","0","爆裂‧時間儀 VERY HARD","660037302","660037303"
"0","0","660047101","0","超載力量","660047102","660047103"
"0","0","660047201","0","超載力量","660047202","660047203"
"0","0","660047301","0","超載力量","660047302","660047303"
"660059104","660059105","660059101","0","樂園守護者 NORMAL","660059102","660059103"
"660059204","660059205","660059201","0","樂園守護者 HARD","660059202","660059203"
"660059304","660059305","660059301","0","樂園守護者 VERY HARD","660059302","660059303"
"701000404","0","701000401","0","石像鬼‧炸裂","701000402","701000403"
"701000408","0","701000405","0","石像鬼‧炸裂","701000406","701000407"
"701000412","0","701000409","0","石像鬼‧炸裂","701000410","701000411"
"701000416","0","701000413","0","石像鬼‧炸裂","701000414","701000415"
"701000420","0","701000417","0","石像鬼‧炸裂","701000418","701000419"
"701000504","0","701000501","0","石像鬼‧魔幻","701000502","701000503"
"701000508","0","701000505","0","石像鬼‧魔幻","701000506","701000507"
"701000512","0","701000509","0","石像鬼‧魔幻","701000510","701000511"
"701000516","0","701000513","0","石像鬼‧魔幻","701000514","701000515"
"701000520","0","701000517","0","石像鬼‧魔幻","701000518","701000519"
"750000504","750000505","750000501","0","追憶卡里莎","750000502","750000503"
"0","0","750000701","0","追憶蘭法","750000702","750000703"
"750000904","0","750000901","0","追憶僕役‧洛克斯（複部位）","750000902","750000903"
"800100214","0","800100203","0","機械莉瑪2020MODE3","800100212","800100213"
"801100243","0","801100213","0","霸瞳僕役（複合）","801100223","801100233"
"0","0","802100210","0","蘭法","802100211","802100212"
"802100233","802100234","802100230","0","卡里莎","802100231","802100232"
"0","0","802100241","0","蘭法","802100242","802100243"
"802100248","802100249","802100245","0","卡里莎","802100246","802100247"
"803100204","0","803100201","0","黑之王賈巴沃克","803100202","803100203"
"803100208","0","803100205","0","黑之王賈巴沃克","803100206","803100207"
"803100212","0","803100209","0","黑之王賈巴沃克","803100210","803100211"
"820103004","0","820103001","0","深域泰坦龍龜","820103002","820103003"
"820104004","0","820104001","0","深域涅普堤利昂","820104002","820104003"
"0","0","830102001","0","深域哥布林騎兵","830102002","830102003"
"830107004","0","830107001","0","深域頑強幽靈","830107002","830107003"
"840102004","0","840102001","0","深域冰霜獵犬","840102002","840102003"
"840105004","0","840105001","0","深域三重岩","840105002","840105003"
"850103004","0","850103001","0","深域雷電","850103002","850103003"
"850105004","0","850105001","0","深域劍蛇","850105002","850105003"
"850106004","0","850106001","0","深域黑曜飛龍","850106002","850106003"
"924072104","0","924072101","0","7月深淵討伐戰冰霜獵犬","924072102","924072103"
"924072204","0","924072201","0","7月深淵討伐戰冰霜獵犬","924072202","924072203"
"924072304","0","924072301","0","7月深淵討伐戰冰霜獵犬","924072302","924072303"
"924072404","0","924072401","0","7月深淵討伐戰冰霜獵犬","924072402","924072403"
"924082104","0","924082101","0","8月深淵討伐戰三重岩","924082102","924082103"
"924082204","0","924082201","0","8月深淵討伐戰三重岩","924082202","924082203"
"924082304","0","924082301","0","8月深淵討伐戰三重岩","924082302","924082303"
"924082404","0","924082401","0","8月深淵討伐戰三重岩","924082402","924082403"
"924092104","0","924092101","0","9月深淵討伐戰劍蛇","924092102","924092103"
"924092204","0","924092201","0","9月深淵討伐戰劍蛇","924092202","924092203"
"924092304","0","924092301","0","9月深淵討伐戰劍蛇","924092302","924092303"
"924092404","0","924092401","0","9月深淵討伐戰劍蛇","924092402","924092403"
"924102104","0","924102101","0","10月深淵討伐戰黑曜飛龍","924102102","924102103"
"924102204","0","924102201","0","10月深淵討伐戰黑曜飛龍","924102202","924102203"
"924102304","0","924102301","0","10月深淵討伐戰黑曜飛龍","924102302","924102303"
"924102404","0","924102401","0","10月深淵討伐戰黑曜飛龍","924102402","924102403"
"924112104","0","924112101","0","11月深淵討伐戰雷電","924112102","924112103"
"924112204","0","924112201","0","11月深淵討伐戰雷電","924112202","924112203"
"924112304","0","924112301","0","11月深淵討伐戰雷電","924112302","924112303"
"924112404","0","924112401","0","11月深淵討伐戰雷電","924112402","924112403"
"924122104","0","924122101","0","12月深淵討伐戰泰坦龍龜","924122102","924122103"
"924122204","0","924122201","0","12月深淵討伐戰泰坦龍龜","924122202","924122203"
"924122304","0","924122301","0","12月深淵討伐戰泰坦龍龜","924122302","924122303"
"924122404","0","924122401","0","12月深淵討伐戰泰坦龍龜","924122402","924122403"
"924142104","0","924142101","0","2月深淵討伐戰涅普堤利昂","924142102","924142103"
"924142204","0","924142201","0","2月深淵討伐戰涅普堤利昂","924142202","924142203"
"924142304","0","924142301","0","2月深淵討伐戰涅普堤利昂","924142302","924142303"
"924142404","0","924142401","0","2月深淵討伐戰涅普堤利昂","924142402","924142403"
"925012104","0","925012101","0","1月深淵討伐戰哥布林騎兵","925012102","925012103"
"925012204","0","925012201","0","1月深淵討伐戰哥布林騎兵","925012202","925012203"
"925012304","0","925012301","0","1月深淵討伐戰哥布林騎兵","925012302","925012303"
"925012404","0","925012401","0","1月深淵討伐戰哥布林騎兵","925012402","925012403"
