12d73c57a39d9d27c7a4af0d0314fcf085f310b156db89ce2c50573d6854ff71,bb66cebd6236536435a1a8e4658ed0096d14b1e4ee7e90bd52b14def775e3ecf,2d09359ad0638bd7e130bef872086208519ec360d728fb10010125f9c3c3878d,20dbfe9ee8946c34eaad90a47ba6764a5eae545c5d621afb7d168203975dd70b,786d2e2bf652a199eae0b454ab0507c91c1f8cf6845837a52fd2d6e0aeef385f,ef17207a8ae1429f1b0685d94b8d073f56468ea0474ab8bbfc6b24d600ca53e8,f8f4db9794a199fcf82aad0b410fd7ef9dae7939756283d5a1ecb3ab033d000e,cfccb04af93e9015e9e974b68549a85629f999bf2205ce0941d15518ea9be039
"104301","4","103041","103011","103281","103551","102041","102552"
"104301","5","103042","103041","103282","103401","103011","103551"
"104301","6","104041","103042","103283","103401","103041","103552"
"104301","7","104042","104041","104281","103583","103042","103552"
"104301","8","104043","104042","104282","104041","104551","103553"
"104301","9","104044","104043","104313","104042","104552","104551"
"104301","10","105041","104044","104344","104043","104554","104552"
"104301","11","105042","105041","105281","104044","105551","104553"
"104301","12","105043","105042","105282","105041","105552","105551"
"104301","13","105044","105043","105283","105042","105553","105552"
"104301","14","105045","105044","105284","105043","105554","105553"
"104301","15","105046","105045","105285","105044","105555","105554"
"104301","16","105047","105046","105286","105045","105556","105555"
"104301","17","106041","105047","105287","105046","105557","105556"
"104301","18","106042","106041","106281","105047","106551","105557"
"104301","19","106043","106042","106282","106041","106552","106551"
"104301","20","107041","106043","106283","106042","106553","106552"
"104301","21","107042","107041","107491","106043","107551","106553"
"104301","22","107043","107042","107492","107041","107552","107551"
"104301","23","108041","107043","107493","107042","107553","107552"
"104301","24","108042","108041","108431","107043","108551","107553"
"104301","25","108043","108042","108342","108041","108552","108551"
"104301","26","108044","108043","108343","108042","108553","108552"
"104301","27","109041","108044","108434","108043","108554","108553"
"104301","28","109042","109041","109341","108044","109551","108554"
"104301","29","109043","109042","109432","109041","109552","109551"
"104301","30","109044","109043","109493","109042","109553","109552"
"104301","31","999999","109044","109434","109043","109554","109553"
"104401","1","101251","101251","101371","101521","101611","101611"
"104401","2","102222","102221","102371","102461","101611","101611"
"104401","3","103221","102222","102372","102521","102611","102611"
"104401","4","103252","103521","103251","103611","102613","102613"
"104401","5","103222","103252","103371","103522","103611","103611"
"104401","6","104221","103222","103372","103522","103371","103613"
"104401","7","104222","104221","104371","103614","103614","103613"
"104401","8","104223","104222","104522","104221","104611","103614"
"104401","9","104224","104223","104462","104222","104612","104611"
"104401","10","105221","104224","104463","104223","104613","104612"
"104401","11","105222","105221","105521","104224","105611","104613"
"104401","12","105223","105222","105372","105221","105612","105611"
"104401","13","105224","105223","105373","105222","105613","105612"
"104401","14","105225","105224","105523","105223","105614","105613"
"104401","15","105226","105225","105375","105224","105615","105614"
"104401","16","105227","105226","105376","105225","105616","105615"
"104401","17","106221","105227","105377","105226","105617","105616"
"104401","18","106222","106221","106371","105227","106611","105617"
"104401","19","106223","106222","106372","106221","106612","106611"
"104401","20","107221","106223","106373","106222","106613","106612"
"104401","21","107222","107221","107371","106223","107611","106613"
"104401","22","107223","107222","107372","107221","107612","107611"
"104401","23","108221","107223","107373","107222","107613","107612"
"104401","24","108222","108221","108521","107223","108611","107613"
"104401","25","108223","108222","108462","108221","108612","108611"
"104401","26","108224","108223","108523","108222","108613","108612"
"104401","27","109221","108224","108524","108223","108614","108613"
"104401","28","109222","109221","109461","108224","109611","108614"
"104401","29","109223","109222","109522","109221","109612","109611"
"104401","30","109224","109223","109463","109222","109613","109612"
"104401","31","999999","109224","109524","109223","109614","109613"
"104501","1","101071","101521","101281","101431","101581","101581"
"104501","2","102521","102071","102371","102431","101581","101581"
"104501","3","103071","102521","102372","102432","102581","102581"
"104501","4","103101","103521","103521","103581","102582","102582"
"104501","5","103072","103522","103371","103461","103581","103581"
"104501","6","104071","103583","103372","103461","103371","103582"
"104501","7","104072","104371","104461","103583","103583","103582"
"104501","8","104073","104072","104372","104461","104581","103583"
"104501","9","104074","104073","104523","104372","104582","104581"
"104501","10","105071","104074","104373","104462","104583","104582"
"104501","11","105072","105071","105521","104463","105581","104583"
"104501","12","105073","105072","105342","105371","105582","105581"
"104501","13","105074","105073","105373","105372","105583","105582"
"104501","14","105075","105074","105374","105373","105584","105583"
"104501","15","105076","105075","105463","105374","105585","105584"
"104501","16","105077","105076","105524","105463","105586","105585"
"104501","17","106071","105077","105464","105524","105587","105586"
"104501","18","106072","106071","106461","105464","106581","105587"
"104501","19","106073","106072","106521","106461","106582","106581"
"104501","20","107071","106073","106491","106372","106583","106582"
"104501","21","107072","107071","107461","106491","107581","106583"
"104501","22","107073","107072","107462","107461","107582","107581"
"104501","23","108071","107073","107463","107462","107583","107582"
"104501","24","108072","108071","108401","107463","108581","107583"
"104501","25","108073","108072","108282","108401","108582","108581"
"104501","26","108074","108073","108403","108282","108583","108582"
"104501","27","109071","108074","108284","108403","108584","108583"
"104501","28","109072","109071","109311","108284","109581","108584"
"104501","29","109073","109072","109312","109311","109582","109581"
"104501","30","109074","109073","109313","109312","109583","109582"
"104501","31","999999","109074","109314","109313","109584","109583"
"104601","1","101071","101071","101281","101431","101551","101551"
"104601","2","102041","102071","102431","102431","101551","101551"
"104601","3","103071","102041","102342","102432","102551","102551"
"104601","4","103041","103431","103341","103431","102552","102552"
"104601","5","103072","103041","103342","103432","103551","103551"
"104601","6","104071","103072","103343","103432","103552","103552"
"104601","7","104072","104071","104341","103553","103072","103552"
"104601","8","104073","104072","104342","104431","104551","103553"
"104601","9","104074","104073","104343","104342","104582","104551"
"104601","10","105071","104074","104433","104343","104553","104552"
"104601","11","105072","105071","105401","104344","105551","104554"
"104601","12","105073","105072","105282","105341","105552","105551"
"104601","13","105074","105073","105343","105342","105553","105552"
"104601","14","105075","105074","105344","105343","105554","105553"
"104601","15","105076","105075","105345","105344","105555","105554"
"104601","16","105077","105076","105346","105345","105556","105555"
"104601","17","106071","105077","105347","105346","105557","105556"
"104601","18","106072","106071","106341","105347","106551","105557"
"104601","19","106073","106072","106342","106341","106552","106551"
"104601","20","107071","106073","106343","106342","106553","106552"
"104601","21","107072","107071","107341","106343","107551","106553"
"104601","22","107073","107072","107492","107341","107552","107551"
"104601","23","108071","107073","107493","107492","107553","107552"
"104601","24","108072","108071","108431","107493","108551","107553"
"104601","25","108073","108072","108492","108431","108552","108551"
"104601","26","108074","108073","108343","108492","108553","108552"
"104601","27","109071","108074","108494","108343","108554","108553"
"104601","28","109072","109071","109401","108494","109551","108554"
"104601","29","109073","109072","109432","109401","109552","109551"
"104601","30","109074","109073","109343","109432","109553","109552"
"104601","31","999999","109074","109434","109343","109554","109553"
"104701","1","101011","101401","101281","101401","101551","101581"
"104701","2","102014","102491","102281","102493","101551","101581"
"104701","3","103011","102401","102282","102401","102162","102581"
"104701","4","103012","103431","103311","103431","102163","102582"
"104701","5","103013","103401","103282","103401","103551","103581"
"104701","6","104011","103583","103283","103401","103552","103582"
"104701","7","104012","104401","104311","103583","103583","103582"
"104701","8","104013","104012","104432","104491","104581","103583"
"104701","9","104014","104013","104313","104312","104582","104581"
"104701","10","105011","104014","104284","104402","104553","104582"
"104701","11","105012","105011","105311","104433","105581","104583"
"104701","12","105013","105012","105431","105401","105582","105581"
"104701","13","105014","105013","105313","105431","105583","105582"
"104701","14","105015","105014","105284","105491","105584","105583"
"104701","15","105016","105015","105315","105432","105585","105584"
"104701","16","105017","105016","105316","105315","105586","105585"
"104701","17","106011","105017","105317","105316","105587","105586"
"104701","18","106012","106011","106311","105317","106581","105587"
"104701","19","106013","106012","106312","106311","106582","106581"
"104701","20","107011","106013","106313","106312","106583","106582"
"104701","21","107012","107011","107311","106313","107581","106583"
"104701","22","107013","107012","107312","107311","107582","107581"
"104701","23","108011","107013","107313","107312","107583","107582"
"104701","24","108012","108011","108311","107313","108581","107583"
"104701","25","108013","108012","108282","108311","108582","108581"
"104701","26","108014","108013","108283","108282","108583","108582"
"104701","27","109011","108014","108314","108283","108584","108583"
"104701","28","109012","109011","109311","108314","109581","108584"
"104701","29","109013","109012","109312","109311","109582","109581"
"104701","30","109014","109013","109313","109312","109583","109582"
"104701","31","999999","109014","109314","109313","109584","109583"
"104801","1","101161","101191","101281","101431","101161","101581"
"104801","2","102163","102191","102311","102493","101161","101581"
"104801","3","103161","102192","102282","102401","102162","102581"
"104801","4","103162","103191","103281","103431","102163","102582"
"104801","5","103193","103162","103282","103491","103161","103581"
"104801","6","104161","103193","103283","103432","103162","103582"
"104801","7","104162","104191","104311","103553","103583","103401"
"104801","8","104163","104192","104432","104491","104581","103553"
"104801","9","104164","104193","104402","104432","104552","104551"
"104801","10","105161","104194","104314","104402","104553","104552"
"104801","11","105162","105191","105311","104433","105551","104553"
"104801","12","105163","105192","105431","105401","105582","105551"
"104801","13","105164","105193","105313","105431","105583","105552"
"104801","14","105165","105194","105314","105491","105584","105553"
"104801","15","105166","105195","105315","105432","105585","105554"
"104801","16","105167","105196","105316","105315","105586","105555"
"104801","17","106161","105197","105317","105316","105587","105556"
"104801","18","106192","106191","106311","105317","106581","105557"
"104801","19","106163","106192","106312","106311","106582","106551"
"104801","20","107161","106193","106313","106312","106583","106552"
"104801","21","107162","107191","107311","106313","107581","106553"
"104801","22","107163","107192","107312","107311","107582","107551"
"104801","23","108161","107193","107313","107312","107583","107552"
"104801","24","108162","108191","108281","107313","108581","107553"
"104801","25","108163","108192","108282","108281","108582","108551"
"104801","26","108164","108193","108283","108282","108583","108552"
"104801","27","109161","108194","108284","108283","108584","108553"
"104801","28","109162","109191","109281","108284","109581","108554"
"104801","29","109163","109192","109282","109281","109582","109551"
"104801","30","109164","109193","109283","109282","109583","109552"
"104801","31","999999","109194","109284","109283","109584","109553"
"104901","1","101011","101011","101281","101401","101551","101581"
"104901","2","102014","102011","102281","102493","101551","101551"
"104901","3","103011","102014","102282","102401","102551","102581"
"104901","4","103012","103011","103311","103431","102552","102552"
"104901","5","103013","103012","103282","103491","103551","103581"
"104901","6","104011","103013","103283","103491","103552","103582"
"104901","7","104012","104491","104311","103553","103583","103552"
"104901","8","104013","104012","104432","104401","104581","103553"
"104901","9","104014","104013","104283","104432","104582","104551"
"104901","10","105011","104014","104314","104402","104583","104552"
"104901","11","105012","105011","105311","104433","105581","104583"
"104901","12","105013","105012","105342","105401","105582","105581"
"104901","13","105014","105013","105313","105431","105583","105582"
"104901","14","105015","105014","105314","105491","105584","105583"
"104901","15","105016","105015","105315","105432","105585","105584"
"104901","16","105017","105016","105316","105315","105586","105585"
"104901","17","106011","105017","105317","105316","105587","105586"
"104901","18","106012","106011","106311","105317","106581","105587"
"104901","19","106013","106012","106312","106311","106582","106581"
"104901","20","107011","106013","106313","106312","106583","106582"
"104901","21","107012","107011","107311","106313","107581","106583"
"104901","22","107013","107012","107312","107311","107582","107581"
"104901","23","108011","107013","107313","107312","107583","107582"
"104901","24","108012","108011","108311","107313","108581","107583"
"104901","25","108013","108012","108282","108311","108582","108581"
"104901","26","108014","108013","108283","108282","108583","108582"
"104901","27","109011","108014","108314","108283","108584","108583"
"104901","28","109012","109011","109311","108314","109581","108584"
"104901","29","109013","109012","109312","109311","109582","109581"
"104901","30","109014","109013","109313","109312","109583","109582"
"104901","31","999999","109014","109314","109313","109584","109583"
"105001","1","101251","101251","101371","101521","101611","101611"
"105001","2","102222","102221","102371","102461","101611","101611"
"105001","3","103221","102222","102372","102521","102611","102611"
"105001","4","103252","103221","103521","103611","102613","102613"
"105001","5","103222","103252","103371","103522","103611","103611"
"105001","6","104221","103222","103372","103522","103371","103613"
"105001","7","104222","104221","104371","103614","103222","103613"
"105001","8","104223","104222","104522","104221","104611","103614"
"105001","9","104224","104223","104462","104222","104612","104611"
"105001","10","105221","104224","104463","104223","104613","104612"
"105001","11","105222","105221","105521","104224","105611","104613"
"105001","12","105223","105222","105372","105221","105612","105611"
"105001","13","105224","105223","105373","105222","105613","105612"
"105001","14","105225","105224","105523","105223","105614","105613"
"105001","15","105226","105225","105375","105224","105615","105614"
"105001","16","105227","105226","105376","105225","105616","105615"
"105001","17","106221","105227","105377","105226","105617","105616"
"105001","18","106222","106221","106371","105227","106611","105617"
"105001","19","106223","106222","106372","106221","106612","106611"
"105001","20","107221","106223","106373","106222","106613","106612"
"105001","21","107222","107221","107371","106223","107611","106613"
"105001","22","107223","107222","107372","107221","107612","107611"
"105001","23","108221","107223","107373","107222","107613","107612"
"105001","24","108222","108221","108521","107223","108611","107613"
"105001","25","108223","108222","108462","108221","108612","108611"
"105001","26","108224","108223","108523","108222","108613","108612"
"105001","27","109221","108224","108524","108223","108614","108613"
"105001","28","109222","109221","109461","108224","109611","108614"
"105001","29","109223","109222","109522","109221","109612","109611"
"105001","30","109224","109223","109463","109222","109613","109612"
"105001","31","999999","109224","109524","109223","109614","109613"
"105101","1","101011","101011","101011","101401","101551","101551"
"105101","2","102013","102011","102281","102493","101551","101551"
"105101","3","103011","102013","102013","102401","102551","102551"
"105101","4","103012","103011","103311","103431","102552","102552"
"105101","5","103013","103012","103282","103401","103551","103551"
"105101","6","104011","103013","103283","103401","103552","103552"
"105101","7","104012","104011","104281","103553","103583","103552"
"105101","8","104013","104012","104312","104491","104581","103553"
"105101","9","104014","104013","104402","104282","104582","104551"
"105101","10","105011","104014","104314","104283","104583","104552"
"105101","11","105012","105011","105311","104284","105581","104553"
"105101","12","105013","105012","105431","105281","105552","105551"
"105101","13","105014","105013","105313","105282","105553","105552"
"105101","14","105015","105014","105314","105283","105554","105553"
"105101","15","105016","105015","105402","105284","105555","105554"
"105101","16","105017","105016","105433","105402","105556","105555"
"105101","17","106011","105017","105403","105433","105557","105556"
"105101","18","106012","106011","106401","105403","106551","105557"
"105101","19","106013","106012","106431","106401","106552","106551"
"105101","20","107011","106013","106343","106431","106553","106552"
"105101","21","107012","107011","107341","106343","107551","106553"
"105101","22","107013","107012","107342","107341","107552","107551"
"105101","23","108011","107013","107343","107342","107553","107552"
"105101","24","108012","108011","108431","107343","108551","107553"
"105101","25","108013","108012","108492","108431","108552","108551"
"105101","26","108014","108013","108343","108492","108553","108552"
"105101","27","109011","108014","108494","108343","108554","108553"
"105101","28","109012","109011","109401","108494","109551","108554"
"105101","29","109013","109012","109402","109401","109552","109551"
"105101","30","109014","109013","109283","109402","109553","109552"
"105101","31","999999","109014","109284","109283","109554","109553"
"105201","1","101011","101161","101281","101401","101431","101581"
"105201","2","102013","102162","102311","102493","101401","101581"
"105201","3","103011","102163","102312","102401","102581","102581"
"105201","4","103012","103161","103311","103431","102401","102582"
"105201","5","103013","103162","103282","103491","103581","103581"
"105201","6","104011","103193","103283","103491","103401","103552"
"105201","7","104012","104161","104311","103583","103583","103491"
"105201","8","104013","104162","104312","104401","104581","103583"
"105201","9","104014","104163","104283","104312","104582","104581"
"105201","10","105011","104164","104314","104313","104583","104582"
"105201","11","105012","105161","105311","104314","105581","104583"
"105201","12","105013","105162","105312","105311","105582","105581"
"105201","13","105014","105163","105313","105312","105583","105582"
"105201","14","105015","105164","105314","105313","105584","105583"
"105201","15","105016","105165","105315","105314","105585","105584"
"105201","16","105017","105166","105316","105315","105586","105585"
"105201","17","106011","105167","105317","105316","105587","105586"
"105201","18","106162","106161","106311","105317","106581","105587"
"105201","19","106163","106162","106312","106311","106582","106581"
"105201","20","107161","106163","106313","106312","106583","106582"
"105201","21","107162","107161","107311","106313","107581","106583"
"105201","22","107163","107162","107312","107311","107582","107581"
"105201","23","108161","107163","107313","107312","107583","107582"
"105201","24","108162","108161","108311","107313","108581","107583"
"105201","25","108163","108162","108492","108311","108582","108581"
"105201","26","108164","108163","108313","108492","108583","108582"
"105201","27","109161","108164","108314","108313","108584","108583"
"105201","28","109162","109161","109311","108314","109581","108584"
"105201","29","109163","109162","109312","109311","109582","109581"
"105201","30","109164","109163","109313","109312","109583","109582"
"105201","31","999999","109164","109314","109313","109584","109583"
"105301","1","101011","101071","101281","101401","101011","101581"
"105301","2","102013","102071","102281","102491","101011","101581"
"105301","3","103071","102013","102282","102401","102581","102581"
"105301","4","103012","103011","103281","103431","102013","102582"
"105301","5","103072","103012","103282","103401","103011","103581"
"105301","6","104011","103072","103343","103401","103012","103582"
"105301","7","104012","104071","104281","103553","103013","103582"
"105301","8","104013","104072","104342","104401","104551","103583"
"105301","9","104014","104073","104343","104342","104552","104581"
"105301","10","105011","104074","104344","104343","104554","104582"
"105301","11","105012","105071","105341","104344","105551","104583"
"105301","12","105013","105072","105312","105341","105552","105581"
"105301","13","105014","105073","105283","105342","105553","105582"
"105301","14","105015","105074","105284","105343","105554","105583"
"105301","15","105016","105075","105402","105344","105555","105584"
"105301","16","105017","105076","105433","105402","105556","105585"
"105301","17","106011","105077","105403","105433","105557","105586"
"105301","18","106012","106071","106401","105403","106551","105587"
"105301","19","106013","106072","106431","106401","106552","106581"
"105301","20","107011","106073","106343","106431","106553","106582"
"105301","21","107012","107071","107281","106343","107551","106583"
"105301","22","107013","107072","107342","107281","107552","107581"
"105301","23","108011","107073","107343","107342","107553","107582"
"105301","24","108012","108071","108431","107343","108551","107583"
"105301","25","108013","108072","108492","108431","108552","108581"
"105301","26","108014","108073","108343","108492","108553","108582"
"105301","27","109011","108074","108494","108343","108554","108583"
"105301","28","109012","109071","109401","108494","109551","108584"
"105301","29","109013","109072","109402","109401","109552","109581"
"105301","30","109014","109073","109343","109402","109553","109582"
"105301","31","999999","109074","109494","109343","109554","109583"
"105401","1","101101","101101","101281","101431","101581","101551"
"105401","2","102101","102071","102341","102491","101581","101551"
"105401","3","103071","102101","102342","102432","102581","102551"
"105401","4","103101","103071","103341","103431","102582","102552"
"105401","5","103072","103101","103342","103432","103581","103551"
"105401","6","104101","103072","103343","103401","103552","103342"
"105401","7","104102","104101","104341","103583","103553","103582"
"105401","8","104103","104102","104432","104491","104581","103583"
"105401","9","104104","104103","104343","104102","104582","104551"
"105401","10","105101","104104","104344","104343","104553","104552"
"105401","11","105102","105101","105341","104344","105551","104553"
"105401","12","105103","105102","105342","105341","105582","105551"
"105401","13","105104","105103","105283","105342","105583","105552"
"105401","14","105105","105104","105284","105343","105584","105553"
"105401","15","105106","105105","105345","105344","105585","105554"
"105401","16","105107","105106","105346","105345","105586","105555"
"105401","17","106101","105107","105347","105346","105587","105556"
"105401","18","106102","106101","106281","105347","106581","105557"
"105401","19","106103","106102","106342","106281","106582","106551"
"105401","20","107101","106103","106491","106342","106583","106552"
"105401","21","107102","107101","107281","106491","107581","106553"
"105401","22","107103","107102","107342","107281","107582","107551"
"105401","23","108101","107103","107343","107342","107583","107552"
"105401","24","108102","108101","108281","107343","108581","107553"
"105401","25","108103","108102","108312","108281","108582","108551"
"105401","26","108104","108103","108313","108312","108583","108552"
"105401","27","109101","108104","108314","108313","108584","108553"
"105401","28","109102","109101","109401","108314","109581","108554"
"105401","29","109103","109102","109402","109401","109582","109551"
"105401","30","109104","109103","109343","109402","109583","109552"
"105401","31","999999","109104","109494","109343","109584","109553"
"105501","1","101161","101161","101281","101431","101581","101551"
"105501","2","102163","102162","102341","102491","101581","101551"
"105501","3","103161","102163","102342","102432","102581","102551"
"105501","4","103162","103161","103341","103431","102582","102552"
"105501","5","103193","103162","103342","103432","103581","103551"
"105501","6","104161","103193","103343","103401","103552","103342"
"105501","7","104162","104161","104281","103583","103553","103582"
"105501","8","104163","104162","104432","104491","104581","103583"
"105501","9","104164","104163","104283","104282","104582","104581"
"105501","10","105161","104164","104433","104283","104583","104582"
"105501","11","105162","105161","105281","104433","105581","104583"
"105501","12","105163","105162","105282","105401","105582","105581"
"105501","13","105164","105163","105491","105431","105583","105582"
"105501","14","105165","105164","105432","105491","105584","105583"
"105501","15","105166","105165","105402","105432","105585","105584"
"105501","16","105167","105166","105433","105402","105586","105585"
"105501","17","106161","105167","105403","105433","105587","105586"
"105501","18","106162","106161","106401","105403","106581","105587"
"105501","19","106163","106162","106431","106401","106582","106581"
"105501","20","107161","106163","106491","106431","106583","106582"
"105501","21","107162","107161","107281","106491","107581","106583"
"105501","22","107163","107162","107342","107281","107582","107581"
"105501","23","108161","107163","107343","107342","107583","107582"
"105501","24","108162","108161","108281","107343","108581","107583"
"105501","25","108163","108162","108282","108281","108582","108581"
"105501","26","108164","108163","108283","108282","108583","108582"
"105501","27","109161","108164","108314","108283","108584","108583"
"105501","28","109162","109161","109311","108314","109581","108584"
"105501","29","109163","109162","109312","109311","109582","109581"
"105501","30","109164","109163","109313","109312","109583","109582"
"105501","31","999999","109164","109314","109313","109584","109583"
"105601","1","101011","101011","101281","101431","101581","101581"
"105601","2","102041","102071","102341","102431","101581","101581"
"105601","3","103071","102041","102342","102432","102581","102581"
"105601","4","103041","103071","103341","103431","102582","102582"
"105601","5","103042","103041","103342","103432","103581","103581"
"105601","6","104041","103042","103343","103432","103582","103582"
"105601","7","104042","104041","104341","103583","103583","103582"
"105601","8","104043","104042","104342","104431","104581","103583"
"105601","9","104044","104043","104343","104432","104582","104581"
"105601","10","105041","104044","104344","104402","104583","104582"
"105601","11","105042","105041","105341","104433","105581","104583"
"105601","12","105043","105042","105342","105401","105582","105581"
"105601","13","105044","105043","105283","105431","105583","105582"
"105601","14","105045","105044","105344","105491","105584","105583"
"105601","15","105046","105045","105402","105344","105585","105584"
"105601","16","105047","105046","105433","105402","105586","105585"
"105601","17","106041","105047","105403","105433","105587","105586"
"105601","18","106042","106041","106401","105403","106581","105587"
"105601","19","106043","106042","106431","106401","106582","106581"
"105601","20","107041","106043","106491","106431","106583","106582"
"105601","21","107042","107041","107281","106491","107581","106583"
"105601","22","107043","107042","107342","107281","107582","107581"
"105601","23","108041","107043","107343","107342","107583","107582"
"105601","24","108042","108041","108281","107343","108581","107583"
"105601","25","108043","108042","108312","108281","108582","108581"
"105601","26","108044","108043","108313","108312","108583","108582"
"105601","27","109041","108044","108314","108313","108584","108583"
"105601","28","109042","109041","109311","108314","109581","108584"
"105601","29","109043","109042","109312","109311","109582","109581"
"105601","30","109044","109043","109313","109312","109583","109582"
"105601","31","999999","109044","109314","109313","109584","109583"
"105701","1","101011","101011","101281","101401","101011","101551"
"105701","2","102013","102011","102281","102493","101551","101551"
"105701","3","103011","102013","102282","102401","102011","102551"
"105701","4","103012","103011","103281","103431","102552","102552"
"105701","5","103013","103012","103282","103401","103071","103551"
"105701","6","104011","103013","103283","103401","103552","103552"
"105701","7","104012","104011","104281","103553","103013","103552"
"105701","8","104013","104012","104282","104011","104551","103553"
"105701","9","104014","104013","104402","104012","104552","104551"
"105701","10","105011","104014","104284","104013","104554","104552"
"105701","11","105012","105011","105281","104014","105551","104553"
"105701","12","105013","105012","105282","105011","105552","105551"
"105701","13","105014","105013","105343","105012","105553","105552"
"105701","14","105015","105014","105284","105013","105554","105553"
"105701","15","105016","105015","105285","105014","105555","105554"
"105701","16","105017","105016","105286","105015","105556","105555"
"105701","17","106011","105017","105287","105016","105557","105556"
"105701","18","106012","106011","106281","105017","106551","105557"
"105701","19","106013","106012","106282","106011","106552","106551"
"105701","20","107011","106013","106283","106012","106553","106552"
"105701","21","107012","107011","107341","106013","107551","106553"
"105701","22","107013","107012","107282","107011","107552","107551"
"105701","23","108011","107013","107493","107012","107553","107552"
"105701","24","108012","108011","108431","107013","108551","107553"
"105701","25","108013","108012","108342","108011","108552","108551"
"105701","26","108014","108013","108343","108012","108553","108552"
"105701","27","109011","108014","108494","108013","108554","108553"
"105701","28","109012","109011","109341","108014","109551","108554"
"105701","29","109013","109012","109432","109011","109552","109551"
"105701","30","109014","109013","109493","109012","109553","109552"
"105701","31","999999","109014","109494","109013","109554","109553"
"105801","1","101011","101071","101281","101401","101551","101581"
"105801","2","102013","102011","102311","102493","101431","101581"
"105801","3","103011","102401","102282","102401","102011","102551"
"105801","4","103012","103011","103311","103581","102401","102582"
"105801","5","103013","103401","103282","103432","103581","103551"
"105801","6","104011","103013","103283","103491","103401","103582"
"105801","7","104012","104491","104311","103583","103583","103401"
"105801","8","104013","104012","104432","104491","104581","103583"
"105801","9","104014","104013","104283","104282","104582","104581"
"105801","10","105011","104014","104314","104283","104583","104582"
"105801","11","105012","105011","105281","104433","105581","104583"
"105801","12","105013","105012","105431","105281","105582","105581"
"105801","13","105014","105013","105313","105282","105583","105582"
"105801","14","105015","105014","105314","105283","105584","105583"
"105801","15","105016","105015","105315","105284","105585","105584"
"105801","16","105017","105016","105316","105315","105586","105585"
"105801","17","106011","105017","105317","105316","105587","105586"
"105801","18","106012","106011","106311","105317","106581","105587"
"105801","19","106013","106012","106312","106311","106582","106581"
"105801","20","107011","106013","106313","106312","106583","106582"
"105801","21","107012","107011","107311","106313","107581","106583"
"105801","22","107013","107012","107312","107311","107582","107581"
"105801","23","108011","107013","107313","107312","107583","107582"
"105801","24","108012","108011","108311","107313","108581","107583"
"105801","25","108013","108012","108312","108311","108582","108581"
"105801","26","108014","108013","108313","108312","108583","108582"
"105801","27","109011","108014","108314","108313","108584","108583"
"105801","28","109012","109011","109311","108314","109581","108584"
"105801","29","109013","109012","109312","109311","109582","109581"
"105801","30","109014","109013","109313","109312","109583","109582"
"105801","31","999999","109014","109314","109313","109584","109583"
"105901","1","101161","101161","101281","101431","101581","101551"
"105901","2","102163","102162","102341","102491","101581","101551"
"105901","3","103161","102163","102342","102432","102581","102551"
"105901","4","103162","103161","103341","103431","102582","102552"
"105901","5","103193","103162","103342","103432","103581","103551"
"105901","6","104161","103193","103343","103401","103552","103342"
"105901","7","104162","104161","104341","103583","103553","103582"
"105901","8","104163","104162","104432","104491","104581","103583"
"105901","9","104164","104163","104343","104342","104582","104581"
"105901","10","105161","104164","104433","104343","104583","104582"
"105901","11","105162","105161","105401","104433","105581","104583"
"105901","12","105163","105162","105342","105401","105582","105581"
"105901","13","105164","105163","105283","105431","105583","105582"
"105901","14","105165","105164","105432","105491","105584","105583"
"105901","15","105166","105165","105402","105344","105585","105584"
"105901","16","105167","105166","105433","105402","105586","105585"
"105901","17","106161","105167","105347","105433","105587","105586"
"105901","18","106162","106161","106401","105347","106581","105587"
"105901","19","106163","106162","106431","106401","106582","106581"
"105901","20","107161","106163","106491","106431","106583","106582"
"105901","21","107162","107161","107341","106491","107581","106583"
"105901","22","107163","107162","107342","107341","107582","107581"
"105901","23","108161","107163","107343","107342","107583","107582"
"105901","24","108162","108161","108281","107343","108581","107583"
"105901","25","108163","108162","108282","108281","108582","108581"
"105901","26","108164","108163","108283","108282","108583","108582"
"105901","27","109161","108164","108314","108283","108584","108583"
"105901","28","109162","109161","109281","108314","109581","108584"
"105901","29","109163","109162","109282","109281","109582","109581"
"105901","30","109164","109163","109283","109282","109583","109582"
"105901","31","999999","109164","109284","109283","109584","109583"
"106001","1","101251","101251","101371","101521","101611","101611"
"106001","2","102222","102221","102371","102461","101611","101611"
"106001","3","103221","102222","102372","102521","102611","102611"
"106001","4","103252","103221","103521","103521","102613","102613"
"106001","5","103222","103252","103371","103522","103611","103611"
"106001","6","104221","103222","103372","103522","103371","103613"
"106001","7","104222","104221","104371","103614","103222","103613"
"106001","8","104223","104222","104522","104221","104611","103614"
"106001","9","104224","104223","104462","104222","104612","104611"
"106001","10","105221","104224","104463","104223","104613","104612"
"106001","11","105222","105221","105521","104224","105611","104613"
"106001","12","105223","105222","105372","105221","105612","105611"
"106001","13","105224","105223","105373","105222","105613","105612"
"106001","14","105225","105224","105523","105223","105614","105613"
"106001","15","105226","105225","105375","105224","105615","105614"
"106001","16","105227","105226","105376","105225","105616","105615"
"106001","17","106221","105227","105377","105226","105617","105616"
"106001","18","106222","106221","106371","105227","106611","105617"
"106001","19","106223","106222","106372","106221","106612","106611"
"106001","20","107221","106223","106373","106222","106613","106612"
"106001","21","107222","107221","107371","106223","107611","106613"
"106001","22","107223","107222","107372","107221","107612","107611"
