4442fa89ac195204afa8ab2a46e727776f0e6e3ce110ef15e292a41f04fd1756,4f7f6b82119f4e9f9eda84806432d19dc354de3cfc5410b5016b4d530810b5b5,0348de18860d2bf619f9ac377e53cad6e80ac771e804c1d94fb334428289332b,58f747168113491ff85bc8579258ea955d6631b1203d90fba9130da4772891d2,be79e0666dbc54ed3d33e771a77652ad6c39f9272c891e57ecb51f7d20e2dfee,4116520daa8d43721cc2974a357b3dc631be51cecc8a3a782b7f19702cf4c8fb,33e48d57275d084f23c0de5e7cfbe6ccded4e268095b924a03417fd8cd3af59b,8c9bb4b6738b72cf0f45894160d1347d08889c6f27a80091e490e04fc5a21bbd,890927486530806f6ea0bd2de5fae5cf5f1ae3b530668aaea70dcc7e4708fb09,105a5c8ed3ee8ede4ed54b2385d8f1b065e78e65599058eb7614408a9fb9635d,827604b6b12c759a63adfea520fe199d8582a983057452b24fc2079a89df29a4,342aed79c2e94ffb151e9827c573203d22f78538f2ff32810281296f7a741907,3eb6a40dd0dde8dd160c2449e2ffa520afc6c6e4aec1db1a831c28eb7125e482,e7190b737b337a236d48cbef08203a23b017b950ee9fa3a289c298576d1901a3,97e54d8707f5ffbb8f07156dcefad95ade6edaa85affc3d6f32311c82f292a81,b7d0a7a67079891de8ca66d53b2b1645077820d21da9011e3bde3b8b68e29c05,088d113eeecf8bb19701c13c7b58078c3a881a99743db3e9d35abe877fd17736,713490db7dd8d85c7d0d09fbe2e6d4b405250640902c833579a1253a193b347b,43cb51bc76b48c675bdc30da7881f39c5d51162507e8534d5dd00c06124e2341,7ea2ea664d8c524eff535c49f7b9302b1f487446396812dc2fda8f4c32c4a8f2,dfc631c958f0f929234402796296982a61ee251d3a25ead67d5cad4f1a4de34c,4ff59b494baa32a6f7ce4d99a05dc7cfe5e2ecdd74c6b0b0367c6ddf5478dc4a,ac19eef38c27e37ea2af5308681cd0dc784828e86f6cae042f08d4945a2b95c4,a63547082230f86c7659664412c8c9f4fb44cbf125292b22e39e1e34f22fc767,c24a64a0aa6fd74514e80855b23ef4a61f833bfbd287c2c3c77d50ce4ea66226,e8d51392cec036a1c275c971434e36c5fc7fef2ea78b5047b475862e14c9be51,db65e76a3f26ed0f088f7da9dd23b602f193a6d25d4a88bb3706daff84f1ed00,af5bc3ab09aac31bd7e689fbec1ec3db90a43e0c47c6e8dcafb43c7b49aa35f2,dd03672fd3b90ecb6e303a11b4ca118554dbf1d2feb798cf8837f9278b2ceab0,1f708638abb5182fdaabae284016f1069efdbe5d6e578d3d0087eb7d7645891f,8be816f7cf8985b99e8585ecf1e7195a9d63a5a6d73bfb20a91075943454e835,57dfe765ffbb3406e259acabec15996eb6156d5b9a9c53a90a56eb02a2112200,022e0a53aa73d13305e079521fd9ebd3c500cd08d939ff5d3b954007eed6fa3f,8fff6645e1eb424df22a0edde527cf94fb9c51a1701de7863b1e4c1d0f419927,e3c2cf1be87d0f8030c666416211375a02e7c8c01f2dd44f369dd9d0155eebb2,a4bead840c81437759e333dee9fdc5c20b82baca268c222ba02262ddc17d210b,b0e4800dfb46aef2c865b2e440641fe3cf2f299e5dc8673e97d4b364a216c178,f3ef8cb73dc3aa5810cdd33ea89906b8e7ba44cab6347b3bbffa8e3e95a4aabc,bc0c93021af90ef5bbf47e6e37bf4cd482b2238f6948cb07087f1b1367b4ec43,0cb1807d8eeb8bc6615abe7b0a4458de0b9a376b4c0e77e6038c1413abf4f5d3,8959be4037eeda9204a29263cb3939dd5b2b346abe2f277bf1657ea6b72812cd
"114612","1","1","0","2","30","114012","140001","3","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","3","0","1","1","1","2100316","8","94002","1","124074","12","0","1","0","0","1"
"124282","0","1","0","3","2","94002","91002","3","8","0","2","114104","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100317","2","20001","1","114073","2","0","1","0","0","1"
"124523","1","1","0","2","30","114162","140001","3","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","3","0","1","1","1","2100318","8","94002","1","124344","12","0","1","0","0","1"
"124432","0","1","0","3","2","94002","91002","3","8","0","2","114583","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100319","2","20001","1","124103","2","0","1","0","0","1"
"31005","0","1","0","100","1","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","100000","0","1","1","1","2100320","2","20001","1","91002","2","0","1","0","0","1"
"124042","0","1","0","3","2","94002","91002","3","8","0","2","124074","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100321","2","20001","1","124163","2","0","1","0","0","1"
"114552","1","1","0","2","30","124372","140001","3","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","3","0","1","1","1","2100322","8","94002","1","114104","12","0","1","0","0","1"
"114102","0","1","0","3","2","94002","91002","3","8","0","2","124344","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100323","2","20001","1","114582","2","0","1","0","0","1"
"114193","1","1","0","2","30","114012","140001","3","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","3","0","1","1","1","2100324","8","94002","1","114583","12","0","1","0","0","1"
"124342","0","1","0","3","2","94002","91002","3","8","0","2","124074","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100325","2","20001","1","114073","2","0","1","0","0","1"
"114612","1","1","0","2","30","124192","140001","3","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","3","0","1","1","1","2100326","8","94002","1","114104","12","0","1","0","0","1"
"114162","0","1","0","3","2","94002","91002","3","8","0","2","124344","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100327","2","20001","1","124103","2","0","1","0","0","1"
"124523","1","1","0","2","30","124432","140001","3","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","3","0","1","1","1","2100328","8","94002","1","114583","12","0","1","0","0","1"
"124282","0","1","0","3","2","94002","91002","3","8","0","2","124074","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100329","2","20001","1","114552","2","0","1","0","0","1"
"31013","0","1","0","100","1","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","100000","0","1","1","1","2100330","2","20001","1","91002","2","0","1","0","0","1"
"124103","0","1","0","2","2","94002","91002","5","8","0","2","115071","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100331","2","20001","1","114583","2","0","1","0","0","1"
"124074","1","1","0","2","30","114552","140001","2","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100332","8","94002","1","115041","12","0","1","0","0","1"
"114193","0","1","0","2","2","94002","91002","5","8","0","2","115251","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100333","2","20001","1","114104","2","0","1","0","0","1"
"114613","1","1","0","2","30","124163","140001","2","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100334","8","94002","1","125101","12","0","1","0","0","1"
"114582","0","1","0","2","2","94002","91002","5","8","0","2","115161","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100335","2","20001","1","124344","2","0","1","0","0","1"
"114254","1","1","0","2","30","114552","140001","2","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100336","8","94002","1","115011","12","0","1","0","0","1"
"114193","0","1","0","2","2","94002","91002","5","8","0","2","125371","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100337","2","20001","1","114014","2","0","1","0","0","1"
"114164","1","1","0","2","30","124103","140001","2","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100338","8","94002","1","125401","12","0","1","0","0","1"
"124163","0","1","0","2","2","94002","91002","5","8","0","2","125131","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100339","2","20001","1","124044","2","0","1","0","0","1"
"31008","0","1","0","100","1","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","100000","0","1","1","1","2100340","2","20001","1","91002","2","0","1","0","0","1"
"114582","0","1","0","2","2","94002","91002","5","8","0","2","115251","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100341","2","20001","1","114613","2","0","1","0","0","1"
"124074","1","1","0","2","30","114552","140001","2","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100342","8","94002","1","125101","12","0","1","0","0","1"
"124103","0","1","0","2","2","94002","91002","5","8","0","2","115071","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100343","2","20001","1","124344","2","0","1","0","0","1"
"114104","1","1","0","2","30","124163","140001","2","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100344","8","94002","1","115041","12","0","1","0","0","1"
"114193","0","1","0","2","2","94002","91002","5","8","0","2","115011","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100345","2","20001","1","114014","2","0","1","0","0","1"
"114254","1","1","0","2","30","114582","140001","2","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100346","8","94002","1","115161","12","0","1","0","0","1"
"124103","0","1","0","2","2","94002","91002","5","8","0","2","125131","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100347","2","20001","1","114583","2","0","1","0","0","1"
"114164","1","1","0","2","30","114552","140001","2","50000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100348","8","94002","1","125371","12","0","1","0","0","1"
"114193","0","1","0","2","2","94002","91002","5","8","0","2","125401","0","8","0","0","0","4","1","0","12","4","50001","4","50000","0","1","30","1","2100349","2","20001","1","124074","2","0","1","0","0","1"
"31023","0","1","0","100","1","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","100000","0","1","1","1","2100350","2","20001","1","91002","2","0","1","0","0","1"
"124103","0","1","0","2","2","94002","91002","5","8","0","2","115071","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100351","2","20001","1","114254","2","0","1","0","0","1"
"114583","1","1","0","2","30","114193","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100352","8","94002","1","115251","12","0","1","0","0","1"
"114552","0","1","0","2","2","94002","91002","5","8","0","2","115041","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100353","2","20001","1","114613","2","0","1","0","0","1"
"124044","1","1","0","2","30","124163","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100354","8","94002","1","125101","12","0","1","0","0","1"
"114582","0","1","0","2","2","94002","91002","5","8","0","2","115581","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100355","2","20001","1","124284","2","0","1","0","0","1"
"114104","1","1","0","2","30","114193","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100356","8","94002","1","115161","12","0","1","0","0","1"
"114552","0","1","0","2","2","94002","91002","5","8","0","2","125401","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100357","2","20001","1","124344","2","0","1","0","0","1"
"124224","1","1","0","2","30","124103","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100358","8","94002","1","125371","12","0","1","0","0","1"
"124163","0","1","0","2","2","94002","91002","5","8","0","2","125341","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100359","2","20001","1","114164","2","0","1","0","0","1"
"31007","0","1","0","100","1","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","150000","0","1","1","1","2100360","2","20001","1","91002","2","0","1","0","0","1"
"114582","0","1","0","2","2","94002","91002","5","8","0","2","115041","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100361","2","20001","1","124044","2","0","1","0","0","1"
"114583","1","1","0","2","30","114193","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100362","8","94002","1","125101","12","0","1","0","0","1"
"124103","0","1","0","2","2","94002","91002","5","8","0","2","115071","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100363","2","20001","1","124284","2","0","1","0","0","1"
"114613","1","1","0","2","30","124163","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100364","8","94002","1","115251","12","0","1","0","0","1"
"114552","0","1","0","2","2","94002","91002","5","8","0","2","115161","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100365","2","20001","1","124344","2","0","1","0","0","1"
"114104","1","1","0","2","30","114582","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100366","8","94002","1","115581","12","0","1","0","0","1"
"124103","0","1","0","2","2","94002","91002","5","8","0","2","125341","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100367","2","20001","1","114254","2","0","1","0","0","1"
"124224","1","1","0","2","30","114193","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","1","1","2100368","8","94002","1","125401","12","0","1","0","0","1"
"114552","0","1","0","2","2","94002","91002","5","8","0","2","125371","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100369","2","20001","1","114583","2","0","1","0","0","1"
"31053","0","1","0","100","1","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","150000","0","1","1","1","2100370","2","20001","1","91002","2","0","1","0","0","1"
"114613","0","1","0","2","2","94002","91002","5","8","0","2","115222","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100371","2","20001","1","115071","2","0","1","0","0","1"
"115251","1","1","0","2","30","114254","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100372","8","94002","1","115552","12","0","1","0","0","1"
"124284","0","1","0","2","2","94002","91002","5","8","0","2","115192","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100373","2","20001","1","115581","2","0","1","0","0","1"
"115041","1","1","0","2","30","124044","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100374","8","94002","1","125252","12","0","1","0","0","1"
"124224","0","1","0","2","2","94002","91002","5","8","0","2","125012","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100375","2","20001","1","125101","2","0","1","0","0","1"
"115161","1","1","0","2","30","114583","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100376","8","94002","1","125522","12","0","1","0","0","1"
"114194","0","1","0","2","2","94002","91002","5","8","0","2","115582","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100377","2","20001","1","115221","2","0","1","0","0","1"
"125401","1","1","0","2","30","114554","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100378","8","94002","1","115612","12","0","1","0","0","1"
"114164","0","1","0","2","2","94002","91002","5","8","0","2","115102","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100379","2","20001","1","125341","2","0","1","0","0","1"
"31054","0","1","0","100","2","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","150000","0","1","1","1","2100380","2","20001","1","91002","2","0","1","0","0","1"
"124044","0","1","0","2","2","94002","91002","5","8","0","2","115192","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100381","2","20001","1","115581","2","0","1","0","0","1"
"115041","1","1","0","2","30","114254","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100382","8","94002","1","125252","12","0","1","0","0","1"
"124224","0","1","0","2","2","94002","91002","5","8","0","2","115222","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100383","2","20001","1","115071","2","0","1","0","0","1"
"115251","1","1","0","2","30","124284","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100384","8","94002","1","115552","12","0","1","0","0","1"
"114194","0","1","0","2","2","94002","91002","5","8","0","2","125522","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100385","2","20001","1","115161","2","0","1","0","0","1"
"125101","1","1","0","2","30","114583","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100386","8","94002","1","125012","12","0","1","0","0","1"
"114613","0","1","0","2","2","94002","91002","5","8","0","2","115102","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100387","2","20001","1","125341","2","0","1","0","0","1"
"115221","1","1","0","2","30","114554","140001","2","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100388","8","94002","1","115582","12","0","1","0","0","1"
"114254","0","1","0","2","2","94002","91002","5","8","0","2","115612","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100389","2","20001","1","125401","2","0","1","0","0","1"
"31044","0","1","0","100","2","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","150000","0","1","1","1","2100390","2","20001","1","91002","2","0","1","0","0","1"
"115222","0","1","0","3","2","94002","91002","5","8","0","2","125164","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100391","2","20001","1","125223","2","0","1","0","0","1"
"125043","1","1","0","2","30","115552","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100392","8","94002","1","125074","12","0","1","0","0","1"
"125012","0","1","0","3","2","94002","91002","5","8","0","2","125134","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100393","2","20001","1","115133","2","0","1","0","0","1"
"125253","1","1","0","2","30","125252","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100394","8","94002","1","125044","12","0","1","0","0","1"
"115132","0","1","0","3","2","94002","91002","5","8","0","2","125014","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100395","2","20001","1","125013","2","0","1","0","0","1"
"125103","1","1","0","2","30","125342","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100396","8","94002","1","125224","12","0","1","0","0","1"
"115042","0","1","0","3","2","94002","91002","5","8","0","2","115104","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100397","2","20001","1","115163","2","0","1","0","0","1"
"125373","1","1","0","2","30","115102","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100398","8","94002","1","115194","12","0","1","0","0","1"
"125522","0","1","0","3","2","94002","91002","5","8","0","2","115254","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100399","2","20001","1","115073","2","0","1","0","0","1"
"31013","0","1","0","100","2","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","150000","0","1","1","1","2100400","2","20001","1","91002","2","0","1","0","0","1"
"125252","0","1","0","3","2","94002","91002","5","8","0","2","125134","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100401","2","20001","1","115133","2","0","1","0","0","1"
"125253","1","1","0","2","30","115552","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100402","8","94002","1","125044","12","0","1","0","0","1"
"115132","0","1","0","3","2","94002","91002","5","8","0","2","125164","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100403","2","20001","1","125223","2","0","1","0","0","1"
"125043","1","1","0","2","30","125012","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100404","8","94002","1","125074","12","0","1","0","0","1"
"115042","0","1","0","3","2","94002","91002","5","8","0","2","125224","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100405","2","20001","1","125103","2","0","1","0","0","1"
"125013","1","1","0","2","30","125342","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100406","8","94002","1","125014","12","0","1","0","0","1"
"115222","0","1","0","3","2","94002","91002","5","8","0","2","115254","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100407","2","20001","1","115073","2","0","1","0","0","1"
"115163","1","1","0","2","30","115102","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100408","8","94002","1","115104","12","0","1","0","0","1"
"115552","0","1","0","3","2","94002","91002","5","8","0","2","115194","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100409","2","20001","1","125373","2","0","1","0","0","1"
"31014","0","1","0","100","2","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","150000","0","1","1","1","2100410","2","20001","1","91002","2","0","1","0","0","1"
"115222","0","1","0","3","2","94002","91002","5","8","0","2","125164","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100411","2","20001","1","125043","2","0","1","0","0","1"
"125253","1","1","0","2","30","125012","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100412","8","94002","1","125074","12","0","1","0","0","1"
"125252","0","1","0","3","2","94002","91002","5","8","0","2","125134","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100413","2","20001","1","125013","2","0","1","0","0","1"
"125223","1","1","0","2","30","115552","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100414","8","94002","1","125044","12","0","1","0","0","1"
"115042","0","1","0","3","2","94002","91002","5","8","0","2","125224","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100415","2","20001","1","115163","2","0","1","0","0","1"
"115133","1","1","0","2","30","115132","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100416","8","94002","1","125014","12","0","1","0","0","1"
"125522","0","1","0","3","2","94002","91002","5","8","0","2","115614","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100417","2","20001","1","125103","2","0","1","0","0","1"
"115073","1","1","0","2","30","115102","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100418","8","94002","1","115554","12","0","1","0","0","1"
"115582","0","1","0","3","2","94002","91002","5","8","0","2","115104","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100419","2","20001","1","125283","2","0","1","0","0","1"
"31055","0","1","0","100","2","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","150000","0","1","1","1","2100420","2","20001","1","91002","2","0","1","0","0","1"
"115552","0","1","0","3","2","94002","91002","5","8","0","2","125134","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100421","2","20001","1","125013","2","0","1","0","0","1"
"125223","1","1","0","2","30","125012","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100422","8","94002","1","125044","12","0","1","0","0","1"
"115042","0","1","0","3","2","94002","91002","5","8","0","2","125164","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100423","2","20001","1","125043","2","0","1","0","0","1"
"125253","1","1","0","2","30","125252","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100424","8","94002","1","125074","12","0","1","0","0","1"
"125522","0","1","0","3","2","94002","91002","5","8","0","2","125014","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100425","2","20001","1","115133","2","0","1","0","0","1"
"115163","1","1","0","2","30","115132","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100426","8","94002","1","125224","12","0","1","0","0","1"
"115222","0","1","0","3","2","94002","91002","5","8","0","2","115104","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100427","2","20001","1","125283","2","0","1","0","0","1"
"125103","1","1","0","2","30","115102","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100428","8","94002","1","115614","12","0","1","0","0","1"
"125012","0","1","0","3","2","94002","91002","5","8","0","2","115554","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100429","2","20001","1","115073","2","0","1","0","0","1"
"31056","0","1","0","100","2","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","150000","0","1","1","1","2100430","2","20001","1","91002","2","0","1","0","0","1"
"115222","0","1","0","3","2","94002","91002","5","8","0","2","125314","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100431","2","20001","1","125223","2","0","1","0","0","1"
"115073","1","1","0","2","30","125252","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100432","8","94002","1","125523","12","0","1","0","0","1"
"115042","0","1","0","3","2","94002","91002","5","8","0","2","115344","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100433","2","20001","1","125043","2","0","1","0","0","1"
"125253","1","1","0","2","30","125012","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100434","8","94002","1","115284","12","0","1","0","0","1"
"115552","0","1","0","3","2","94002","91002","5","8","0","2","115432","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100435","2","20001","1","125491","2","0","1","0","0","1"
"125013","1","1","0","2","30","115132","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100436","8","94002","1","125374","12","0","1","0","0","1"
"125522","0","1","0","3","2","94002","91002","5","8","0","2","125044","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100437","2","20001","1","125103","2","0","1","0","0","1"
"125283","1","1","0","2","30","125282","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100438","8","94002","1","125224","12","0","1","0","0","1"
"125162","0","1","0","3","2","94002","91002","5","8","0","2","125164","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100439","2","20001","1","125373","2","0","1","0","0","1"
"31032","0","1","0","100","2","94002","140000","3","8","0","2","140001","0","4","0","0","0","8","6","0","12","2","50001","4","150000","0","1","1","1","2100440","2","20001","1","91002","2","0","1","0","0","1"
"125012","0","1","0","3","2","94002","91002","5","8","0","2","115344","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100441","2","20001","1","125043","2","0","1","0","0","1"
"125253","1","1","0","2","30","125252","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100442","8","94002","1","115284","12","0","1","0","0","1"
"115552","0","1","0","3","2","94002","91002","5","8","0","2","125314","0","8","0","0","0","4","1","0","12","4","50001","4","80000","0","1","30","1","2100443","2","20001","1","125223","2","0","1","0","0","1"
"115073","1","1","0","2","30","115042","140001","3","80000","2","2","91002","2","4","0","0","50001","4","1","0","4","4","20001","8","5","0","1","2","1","2100444","8","94002","1","125523","12","0","1","0","0","1"
