64b312267c3014a1d951a2dd8c9c0a486a0323ae33099011f1ff59ed9a4d448c,8a460678a7e5446677d27eb8140c5db5b06aa46a769181f500f8ff561ec4378e,36327b2542ff9336ca868cca58e299aa0cd508eb2968b1bdd286a743e0f6b091,e213dcffa019072db3970c663b3b1daccd4af53e413edfa518f9ef59fea623c3,45adbb8325b3f6b304cbac040710a8ee944df24645b7c1f65e0cee66bbeab4de,1f47f68089fa0a843c8d69fa399460fec6f524584c67cd411ae2cea43ab71ce7,32e679f2a7ad20ae35c8b909ecb23849bf3566720bdf95370743174be14e6498,fa32788985b1db559209ef7b00d5df7474393aecb89f641dbd0026110e12446e,e36b06b941fc4ced0c6990c2dbf5de330a762fd195a55ab435b27aad7c7f94be,5364b656360fc034b04fb4b3867b8751940e824ce4a782e7067ff94b1b0d6a49,2a34c2552ed495c837fd0a113f1fa1669b297417f277a47b9f7dd7f588a1d6e7,68ea7327e5efc1367b90421be09b8c08c674186980a47fc87caed7174db58244,6c3697393454493413f793e018bad7bd895629ef3fd9f5b3682215c5681427f9,491ca986b04192a11103ae327aa0e646f0158c5a655ae6bfb975fb02292c5f7c
"1","0","2022/01/24 04:59:59","0","2000","673","30","109","2022/01/15 05:00:00","37","0","-1","1","0"
"1","0","2022/01/24 04:59:59","0","2000","674","30","112","2022/01/15 05:00:00","38","0","-1","1","0"
"1","0","2022/01/29 04:59:59","0","2000","675","40","104","2022/01/16 05:00:00","45","0","-1","1","0"
"1","0","2022/01/22 04:59:59","0","3000","676","30","101","2022/01/17 05:00:00","31","0","-1","1","0"
"1","0","2022/01/22 04:59:59","0","2000","677","40","101","2022/01/17 05:00:00","41","0","-1","1","0"
"1","0","2022/01/26 15:59:59","0","1500","678","80","7004","2022/01/19 16:00:00","251","0","-1","1","0"
"1","0","2022/01/26 15:59:59","0","1500","679","80","7005","2022/01/19 16:00:00","252","0","-1","1","0"
"1","0","2022/02/01 04:59:59","0","2000","680","30","101","2022/01/22 05:00:00","31","0","-1","1","0"
"1","0","2022/02/01 04:59:59","0","2000","681","40","101","2022/01/22 05:00:00","41","0","-1","1","0"
"1","0","2022/01/31 04:59:59","0","1500","682","80","101","2022/01/25 05:00:00","81","0","-1","1","0"
"1","0","2022/01/31 04:59:59","0","1500","683","80","102","2022/01/25 05:00:00","82","0","-1","1","0"
"1","0","2022/01/31 04:59:59","0","1500","684","80","111","2022/01/25 05:00:00","83","0","-1","1","0"
"1","0","2022/01/31 04:59:59","0","1500","685","80","109","2022/01/25 05:00:00","84","0","-1","1","0"
"1","0","2022/01/31 04:59:59","0","1500","686","80","112","2022/01/25 05:00:00","85","0","-1","1","0"
"1","0","2022/01/31 04:59:59","0","1500","687","80","8004","2022/01/25 05:00:00","351","0","-1","1","0"
"1","0","2022/01/31 04:59:59","0","1500","688","80","8005","2022/01/25 05:00:00","352","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","1500","689","100","101","2022/01/31 05:00:00","91","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","1500","690","100","102","2022/01/31 05:00:00","92","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","1500","691","100","111","2022/01/31 05:00:00","93","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","1500","692","100","109","2022/01/31 05:00:00","94","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","1500","693","100","112","2022/01/31 05:00:00","95","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","1500","694","100","6004","2022/01/31 05:00:00","96","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","1500","695","100","6005","2022/01/31 05:00:00","97","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","1500","696","100","7004","2022/01/31 05:00:00","98","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","1500","697","100","7005","2022/01/31 05:00:00","99","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","1500","698","100","8004","2022/01/31 05:00:00","100","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","1500","699","100","8005","2022/01/31 05:00:00","101","0","-1","1","0"
"1","0","2022/02/06 04:59:59","0","3000","700","30","103","2022/02/01 05:00:00","34","0","-1","1","0"
"1","0","2022/02/06 04:59:59","0","3000","701","40","103","2022/02/01 05:00:00","44","0","-1","1","0"
"1","0","2022/02/07 04:59:59","0","3000","702","30","102","2022/02/01 05:00:00","32","0","-1","1","0"
"1","0","2022/02/07 04:59:59","0","3000","703","40","102","2022/02/01 05:00:00","42","0","-1","1","0"
"1","0","2022/02/15 15:59:59","0","1500","704","80","6004","2022/02/01 16:00:00","151","0","-1","1","0"
"1","0","2022/02/15 15:59:59","0","1500","705","80","6005","2022/02/01 16:00:00","152","0","-1","1","0"
"1","0","2022/02/11 04:59:59","0","3000","706","30","109","2022/02/06 05:00:00","37","0","-1","1","0"
"1","0","2022/02/11 04:59:59","0","3000","707","30","112","2022/02/06 05:00:00","38","0","-1","1","0"
"1","0","2022/02/18 04:59:59","0","2000","708","40","104","2022/02/07 05:00:00","45","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","3000","709","30","111","2022/02/11 05:00:00","39","0","-1","1","0"
"1","0","2022/02/15 04:59:59","0","3000","710","40","111","2022/02/11 05:00:00","49","0","-1","1","0"
"1","0","2022/02/22 04:59:59","0","4000","711","30","101","2022/02/15 05:00:00","31","0","-1","1","0"
"1","0","2022/02/22 04:59:59","0","4000","712","40","101","2022/02/15 05:00:00","41","0","-1","1","0"
"1","0","2022/02/22 04:59:59","0","2000","713","30","103","2022/02/15 05:00:00","34","0","-1","1","0"
"1","0","2022/02/22 04:59:59","0","2000","714","40","103","2022/02/15 05:00:00","44","0","-1","1","0"
"1","0","2022/02/23 15:59:59","0","1500","715","80","7004","2022/02/16 16:00:00","251","0","-1","1","0"
"1","0","2022/02/23 15:59:59","0","1500","716","80","7005","2022/02/16 16:00:00","252","0","-1","1","0"
"1","0","2022/02/26 04:59:59","0","2000","717","30","111","2022/02/22 05:00:00","39","0","-1","1","0"
"1","0","2022/02/26 04:59:59","0","2000","718","40","111","2022/02/22 05:00:00","49","0","-1","1","0"
"1","0","2022/02/28 04:59:59","0","2000","719","30","101","2022/02/22 05:00:00","31","0","-1","1","0"
"1","0","2022/02/28 04:59:59","0","2000","720","40","101","2022/02/22 05:00:00","41","0","-1","1","0"
"1","0","2022/03/01 04:59:59","0","2000","721","30","102","2022/02/26 05:00:00","32","0","-1","1","0"
"1","0","2022/03/01 04:59:59","0","2000","722","40","102","2022/02/26 05:00:00","42","0","-1","1","0"
"1","0","2022/03/06 04:59:59","0","3000","723","30","109","2022/03/01 05:00:00","37","0","-1","1","0"
"1","0","2022/03/06 04:59:59","0","3000","724","30","112","2022/03/01 05:00:00","38","0","-1","1","0"
"1","0","2022/03/12 04:59:59","0","2000","725","30","103","2022/03/01 05:00:00","34","0","-1","1","0"
"1","0","2022/03/12 04:59:59","0","2000","726","40","103","2022/03/01 05:00:00","44","0","-1","1","0"
"1","0","2022/03/15 15:59:59","0","1500","727","80","6004","2022/03/01 16:00:00","151","0","-1","1","0"
"1","0","2022/03/15 15:59:59","0","1500","728","80","6005","2022/03/01 16:00:00","152","0","-1","1","0"
"1","0","2022/03/11 04:59:59","0","3000","729","30","102","2022/03/06 05:00:00","32","0","-1","1","0"
"1","0","2022/03/11 04:59:59","0","3000","730","40","102","2022/03/06 05:00:00","42","0","-1","1","0"
"1","0","2022/03/15 04:59:59","0","2000","731","30","109","2022/03/09 05:00:00","37","0","-1","1","0"
"1","0","2022/03/15 04:59:59","0","2000","732","30","112","2022/03/09 05:00:00","38","0","-1","1","0"
"1","0","2022/03/16 04:59:59","0","3000","733","30","111","2022/03/11 05:00:00","39","0","-1","1","0"
"1","0","2022/03/16 04:59:59","0","3000","734","40","111","2022/03/11 05:00:00","49","0","-1","1","0"
"1","0","2022/03/26 04:59:59","0","2000","735","40","104","2022/03/12 05:00:00","45","0","-1","1","0"
"1","0","2022/03/20 04:59:59","0","4000","736","30","101","2022/03/15 05:00:00","31","0","-1","1","0"
"1","0","2022/03/20 04:59:59","0","2000","737","40","101","2022/03/15 05:00:00","41","0","-1","1","0"
"1","0","2022/03/25 15:59:59","0","1500","738","80","7004","2022/03/18 16:00:00","251","0","-1","1","0"
"1","0","2022/03/25 15:59:59","0","1500","739","80","7005","2022/03/18 16:00:00","252","0","-1","1","0"
"1","0","2022/03/29 04:59:59","0","3000","740","30","101","2022/03/20 05:00:00","31","0","-1","1","0"
"1","0","2022/03/29 04:59:59","0","2000","741","40","101","2022/03/20 05:00:00","41","0","-1","1","0"
"1","0","2022/04/01 04:59:59","0","1500","742","80","101","2022/03/24 05:00:00","81","0","-1","1","0"
"1","0","2022/04/01 04:59:59","0","1500","743","80","102","2022/03/24 05:00:00","82","0","-1","1","0"
"1","0","2022/04/01 04:59:59","0","1500","744","80","111","2022/03/24 05:00:00","83","0","-1","1","0"
"1","0","2022/04/01 04:59:59","0","1500","745","80","109","2022/03/24 05:00:00","84","0","-1","1","0"
"1","0","2022/04/01 04:59:59","0","1500","746","80","112","2022/03/24 05:00:00","85","0","-1","1","0"
"1","0","2022/04/01 04:59:59","0","1500","747","80","8004","2022/03/24 05:00:00","351","0","-1","1","0"
"1","0","2022/04/01 04:59:59","0","1500","748","80","8005","2022/03/24 05:00:00","352","0","-1","1","0"
"1","0","2022/04/01 04:59:59","0","2000","749","30","102","2022/03/26 05:00:00","32","0","-1","1","0"
"1","0","2022/04/01 04:59:59","0","2000","750","40","102","2022/03/26 05:00:00","42","0","-1","1","0"
"1","0","2022/04/12 04:59:59","0","2000","751","30","103","2022/04/01 05:00:00","34","0","-1","1","0"
"1","0","2022/04/12 04:59:59","0","2000","752","40","103","2022/04/01 05:00:00","44","0","-1","1","0"
"1","0","2022/04/06 04:59:59","0","2000","753","30","109","2022/04/01 05:00:00","37","0","-1","1","0"
"1","0","2022/04/06 04:59:59","0","2000","754","30","112","2022/04/01 05:00:00","38","0","-1","1","0"
"1","0","2022/04/15 15:59:59","0","1500","755","80","6004","2022/04/01 16:00:00","151","0","-1","1","0"
"1","0","2022/04/15 15:59:59","0","1500","756","80","6005","2022/04/01 16:00:00","152","0","-1","1","0"
"1","0","2022/04/17 04:59:59","0","2000","757","30","102","2022/04/06 05:00:00","32","0","-1","1","0"
"1","0","2022/04/17 04:59:59","0","2000","758","40","102","2022/04/06 05:00:00","42","0","-1","1","0"
"1","0","2022/04/15 04:59:59","0","2000","759","30","111","2022/04/11 05:00:00","39","0","-1","1","0"
"1","0","2022/04/15 04:59:59","0","2000","760","40","111","2022/04/11 05:00:00","49","0","-1","1","0"
"1","0","2022/04/28 04:59:59","0","2000","761","40","104","2022/04/12 05:00:00","45","0","-1","1","0"
"1","0","2022/04/20 04:59:59","0","3000","762","30","101","2022/04/15 05:00:00","31","0","-1","1","0"
"1","0","2022/04/20 04:59:59","0","2000","763","40","101","2022/04/15 05:00:00","41","0","-1","1","0"
"1","0","2022/04/25 15:59:59","0","1500","764","80","7004","2022/04/18 16:00:00","251","0","-1","1","0"
"1","0","2022/04/25 15:59:59","0","1500","765","80","7005","2022/04/18 16:00:00","252","0","-1","1","0"
"1","0","2022/04/30 04:59:59","0","2000","766","30","101","2022/04/20 05:00:00","31","0","-1","1","0"
"1","0","2022/04/30 04:59:59","0","2000","767","40","101","2022/04/20 05:00:00","41","0","-1","1","0"
"1","0","2022/05/02 04:59:59","0","1500","768","80","101","2022/04/24 05:00:00","81","0","-1","1","0"
"1","0","2022/05/02 04:59:59","0","1500","769","80","102","2022/04/24 05:00:00","82","0","-1","1","0"
"1","0","2022/05/02 04:59:59","0","1500","770","80","111","2022/04/24 05:00:00","83","0","-1","1","0"
"1","0","2022/05/02 04:59:59","0","1500","771","80","109","2022/04/24 05:00:00","84","0","-1","1","0"
"1","0","2022/05/02 04:59:59","0","1500","772","80","112","2022/04/24 05:00:00","85","0","-1","1","0"
"1","0","2022/05/02 04:59:59","0","1500","773","80","8004","2022/04/24 05:00:00","351","0","-1","1","0"
"1","0","2022/05/02 04:59:59","0","1500","774","80","8005","2022/04/24 05:00:00","352","0","-1","1","0"
"1","0","2022/05/01 04:59:59","0","2000","775","30","109","2022/04/27 05:00:00","37","0","-1","1","0"
"1","0","2022/05/12 04:59:59","0","2000","776","30","103","2022/05/01 05:00:00","34","0","-1","1","0"
"1","0","2022/05/12 04:59:59","0","2000","777","40","103","2022/05/01 05:00:00","44","0","-1","1","0"
"1","0","2022/05/07 04:59:59","0","2000","778","30","109","2022/05/01 05:00:00","37","0","-1","1","0"
"1","0","2022/05/07 04:59:59","0","2000","779","30","112","2022/05/01 05:00:00","38","0","-1","1","0"
"1","0","2022/05/16 15:59:59","0","1500","780","80","6004","2022/05/02 16:00:00","151","0","-1","1","0"
"1","0","2022/05/16 15:59:59","0","1500","781","80","6005","2022/05/02 16:00:00","152","0","-1","1","0"
"1","0","2022/05/19 04:59:59","0","2000","782","30","102","2022/05/07 05:00:00","32","0","-1","1","0"
"1","0","2022/05/19 04:59:59","0","2000","783","40","102","2022/05/07 05:00:00","42","0","-1","1","0"
"1","0","2022/05/16 04:59:59","0","2000","784","30","111","2022/05/12 05:00:00","39","0","-1","1","0"
"1","0","2022/05/16 04:59:59","0","2000","785","40","111","2022/05/12 05:00:00","49","0","-1","1","0"
"1","0","2022/05/24 04:59:59","0","2000","786","40","104","2022/05/12 05:00:00","45","0","-1","1","0"
"1","0","2022/05/21 04:59:59","0","3000","787","30","101","2022/05/16 05:00:00","31","0","-1","1","0"
"1","0","2022/05/21 04:59:59","0","2000","788","40","101","2022/05/16 05:00:00","41","0","-1","1","0"
"1","0","2022/05/26 15:59:59","0","1500","789","80","7004","2022/05/19 16:00:00","251","0","-1","1","0"
"1","0","2022/05/26 15:59:59","0","1500","790","80","7005","2022/05/19 16:00:00","252","0","-1","1","0"
"1","0","2022/06/01 04:59:59","0","2000","791","30","101","2022/05/21 05:00:00","31","0","-1","1","0"
"1","0","2022/06/01 04:59:59","0","2000","792","40","101","2022/05/21 05:00:00","41","0","-1","1","0"
"1","0","2022/06/01 04:59:59","0","1500","793","80","101","2022/05/24 05:00:00","81","0","-1","1","0"
"1","0","2022/06/01 04:59:59","0","1500","794","80","102","2022/05/24 05:00:00","82","0","-1","1","0"
"1","0","2022/06/01 04:59:59","0","1500","795","80","111","2022/05/24 05:00:00","83","0","-1","1","0"
"1","0","2022/06/01 04:59:59","0","1500","796","80","109","2022/05/24 05:00:00","84","0","-1","1","0"
"1","0","2022/06/01 04:59:59","0","1500","797","80","112","2022/05/24 05:00:00","85","0","-1","1","0"
"1","0","2022/06/01 04:59:59","0","1500","798","80","8004","2022/05/24 05:00:00","351","0","-1","1","0"
"1","0","2022/06/01 04:59:59","0","1500","799","80","8005","2022/05/24 05:00:00","352","0","-1","1","0"
"1","0","2022/05/31 04:59:59","0","2000","800","30","109","2022/05/27 05:00:00","37","0","-1","1","0"
"1","0","2022/06/12 04:59:59","0","2000","801","30","103","2022/06/01 05:00:00","34","0","-1","1","0"
"1","0","2022/06/12 04:59:59","0","2000","802","40","103","2022/06/01 05:00:00","44","0","-1","1","0"
"1","0","2022/06/09 04:59:59","0","2000","803","30","109","2022/06/01 05:00:00","37","0","-1","1","0"
"1","0","2022/06/09 04:59:59","0","2000","804","30","112","2022/06/01 05:00:00","38","0","-1","1","0"
"1","0","2022/06/21 15:59:59","0","1500","805","80","6004","2022/06/01 16:00:00","151","0","-1","1","0"
"1","0","2022/06/21 15:59:59","0","1500","806","80","6005","2022/06/01 16:00:00","152","0","-1","1","0"
"1","0","2022/06/15 04:59:59","0","2000","807","30","102","2022/06/05 05:00:00","32","0","-1","1","0"
"1","0","2022/06/15 04:59:59","0","2000","808","40","102","2022/06/05 05:00:00","42","0","-1","1","0"
"1","0","2022/06/14 04:59:59","0","2000","809","30","111","2022/06/10 05:00:00","39","0","-1","1","0"
"1","0","2022/06/14 04:59:59","0","2000","810","40","111","2022/06/10 05:00:00","49","0","-1","1","0"
"1","0","2022/06/27 04:59:59","0","2000","811","40","104","2022/06/12 05:00:00","45","0","-1","1","0"
"1","0","2022/06/25 15:59:59","0","1500","812","80","7004","2022/06/13 16:00:00","251","0","-1","1","0"
"1","0","2022/06/25 15:59:59","0","1500","813","80","7005","2022/06/13 16:00:00","252","0","-1","1","0"
"1","0","2022/06/20 04:59:59","0","3000","814","30","101","2022/06/15 05:00:00","31","0","-1","1","0"
"1","0","2022/06/20 04:59:59","0","2000","815","40","101","2022/06/15 05:00:00","41","0","-1","1","0"
"1","0","2022/06/30 04:59:59","0","2000","816","30","101","2022/06/20 05:00:00","31","0","-1","1","0"
"1","0","2022/06/30 04:59:59","0","2000","817","40","101","2022/06/20 05:00:00","41","0","-1","1","0"
"1","0","2022/07/01 04:59:59","0","1500","818","80","101","2022/06/25 05:00:00","81","0","-1","1","0"
"1","0","2022/07/01 04:59:59","0","1500","819","80","102","2022/06/25 05:00:00","82","0","-1","1","0"
"1","0","2022/07/01 04:59:59","0","1500","820","80","111","2022/06/25 05:00:00","83","0","-1","1","0"
"1","0","2022/07/01 04:59:59","0","1500","821","80","109","2022/06/25 05:00:00","84","0","-1","1","0"
"1","0","2022/07/01 04:59:59","0","1500","822","80","112","2022/06/25 05:00:00","85","0","-1","1","0"
"1","0","2022/07/01 04:59:59","0","1500","823","80","8004","2022/06/25 05:00:00","351","0","-1","1","0"
"1","0","2022/07/01 04:59:59","0","1500","824","80","8005","2022/06/25 05:00:00","352","0","-1","1","0"
"1","0","2022/07/07 04:59:59","0","2000","825","30","103","2022/07/01 05:00:00","34","0","-1","1","0"
"1","0","2022/07/07 04:59:59","0","2000","826","40","103","2022/07/01 05:00:00","44","0","-1","1","0"
"1","0","2022/07/05 04:59:59","0","2000","827","30","109","2022/07/01 05:00:00","37","0","-1","1","0"
"1","0","2022/07/15 15:59:59","0","1500","828","80","6004","2022/07/01 16:00:00","151","0","-1","1","0"
"1","0","2022/07/15 15:59:59","0","1500","829","80","6005","2022/07/01 16:00:00","152","0","-1","1","0"
"1","0","2022/07/15 04:59:59","0","2000","830","30","102","2022/07/02 05:00:00","32","0","-1","1","0"
"1","0","2022/07/15 04:59:59","0","2000","831","40","102","2022/07/02 05:00:00","42","0","-1","1","0"
"1","0","2022/07/15 04:59:59","0","2000","832","30","111","2022/07/11 05:00:00","39","0","-1","1","0"
"1","0","2022/07/15 04:59:59","0","2000","833","40","111","2022/07/11 05:00:00","49","0","-1","1","0"
"1","0","2022/07/24 04:59:59","0","2000","834","40","104","2022/07/12 05:00:00","45","0","-1","1","0"
"1","0","2022/07/20 04:59:59","0","3000","835","30","101","2022/07/15 05:00:00","31","0","-1","1","0"
"1","0","2022/07/20 04:59:59","0","2000","836","40","101","2022/07/15 05:00:00","41","0","-1","1","0"
"1","0","2022/07/26 15:59:59","0","1500","837","80","7004","2022/07/19 16:00:00","251","0","-1","1","0"
"1","0","2022/07/26 15:59:59","0","1500","838","80","7005","2022/07/19 16:00:00","252","0","-1","1","0"
"1","0","2022/07/26 04:59:59","0","2000","839","30","101","2022/07/20 05:00:00","31","0","-1","1","0"
"1","0","2022/07/26 04:59:59","0","2000","840","40","101","2022/07/20 05:00:00","41","0","-1","1","0"
"1","0","2022/08/01 04:59:59","0","1500","841","80","101","2022/07/24 05:00:00","81","0","-1","1","0"
"1","0","2022/08/01 04:59:59","0","1500","842","80","102","2022/07/24 05:00:00","82","0","-1","1","0"
"1","0","2022/08/01 04:59:59","0","1500","843","80","111","2022/07/24 05:00:00","83","0","-1","1","0"
"1","0","2022/08/01 04:59:59","0","1500","844","80","109","2022/07/24 05:00:00","84","0","-1","1","0"
"1","0","2022/08/01 04:59:59","0","1500","845","80","112","2022/07/24 05:00:00","85","0","-1","1","0"
"1","0","2022/08/01 04:59:59","0","1500","846","80","8004","2022/07/24 05:00:00","351","0","-1","1","0"
"1","0","2022/08/01 04:59:59","0","1500","847","80","8005","2022/07/24 05:00:00","352","0","-1","1","0"
"1","0","2022/08/01 04:59:59","0","2000","848","30","109","2022/07/26 05:00:00","37","0","-1","1","0"
"1","0","2022/08/01 04:59:59","0","2000","849","30","112","2022/07/26 05:00:00","38","0","-1","1","0"
"1","0","2022/08/15 04:59:59","0","1500","850","100","101","2022/08/01 05:00:00","91","0","-1","1","0"
"1","0","2022/08/15 04:59:59","0","1500","851","100","102","2022/08/01 05:00:00","92","0","-1","1","0"
"1","0","2022/08/15 04:59:59","0","1500","852","100","111","2022/08/01 05:00:00","93","0","-1","1","0"
"1","0","2022/08/15 04:59:59","0","1500","853","100","109","2022/08/01 05:00:00","94","0","-1","1","0"
"1","0","2022/08/15 04:59:59","0","1500","854","100","112","2022/08/01 05:00:00","95","0","-1","1","0"
"1","0","2022/08/15 04:59:59","0","1500","855","100","8004","2022/08/01 05:00:00","100","0","-1","1","0"
"1","0","2022/08/15 04:59:59","0","1500","856","100","8005","2022/08/01 05:00:00","101","0","-1","1","0"
"1","0","2022/08/15 04:59:59","0","1500","857","100","6004","2022/08/01 05:00:00","96","0","-1","1","0"
"1","0","2022/08/15 04:59:59","0","1500","858","100","6005","2022/08/01 05:00:00","97","0","-1","1","0"
"1","0","2022/08/15 04:59:59","0","1500","859","100","7004","2022/08/01 05:00:00","98","0","-1","1","0"
"1","0","2022/08/15 04:59:59","0","1500","860","100","7005","2022/08/01 05:00:00","99","0","-1","1","0"
"1","0","2022/08/07 04:59:59","0","4000","861","30","103","2022/08/01 05:00:00","34","0","-1","1","0"
"1","0","2022/08/07 04:59:59","0","4000","862","40","103","2022/08/01 05:00:00","44","0","-1","1","0"
"1","0","2022/08/15 15:59:59","0","1500","863","80","6004","2022/08/01 16:00:00","151","0","-1","1","0"
"1","0","2022/08/15 15:59:59","0","1500","864","80","6005","2022/08/01 16:00:00","152","0","-1","1","0"
"1","0","2022/08/05 04:59:59","0","4000","865","30","101","2022/08/01 05:00:00","31","0","-1","1","0"
"1","0","2022/08/05 04:59:59","0","2000","866","40","101","2022/08/01 05:00:00","41","0","-1","1","0"
"1","0","2022/08/11 04:59:59","0","4000","867","30","102","2022/08/05 05:00:00","32","0","-1","1","0"
"1","0","2022/08/11 04:59:59","0","4000","868","40","102","2022/08/05 05:00:00","42","0","-1","1","0"
"1","0","2022/08/14 04:59:59","0","4000","869","30","111","2022/08/11 05:00:00","39","0","-1","1","0"
"1","0","2022/08/14 04:59:59","0","4000","870","40","111","2022/08/11 05:00:00","49","0","-1","1","0"
"1","0","2022/08/19 04:59:59","0","2000","871","30","103","2022/08/14 05:00:00","34","0","-1","1","0"
"1","0","2022/08/19 04:59:59","0","2000","872","40","103","2022/08/14 05:00:00","44","0","-1","1","0"
"1","0","2022/08/19 04:59:59","0","4000","873","30","101","2022/08/15 05:00:00","31","0","-1","1","0"
"1","0","2022/08/19 04:59:59","0","2000","874","40","101","2022/08/15 05:00:00","41","0","-1","1","0"
"1","0","2022/08/24 04:59:59","0","2000","875","30","101","2022/08/19 05:00:00","31","0","-1","1","0"
"1","0","2022/08/24 04:59:59","0","2000","876","40","101","2022/08/19 05:00:00","41","0","-1","1","0"
"1","0","2022/08/26 15:59:59","0","1500","877","80","7004","2022/08/19 16:00:00","251","0","-1","1","0"
"1","0","2022/08/26 15:59:59","0","1500","878","80","7005","2022/08/19 16:00:00","252","0","-1","1","0"
"1","0","2022/08/27 04:59:59","0","4000","879","30","109","2022/08/24 05:00:00","37","0","-1","1","0"
"1","0","2022/08/27 04:59:59","0","4000","880","30","112","2022/08/24 05:00:00","38","0","-1","1","0"
"1","0","2022/09/01 04:59:59","0","2000","881","30","102","2022/08/27 05:00:00","32","0","-1","1","0"
"1","0","2022/09/01 04:59:59","0","2000","882","40","102","2022/08/27 05:00:00","42","0","-1","1","0"
"1","0","2022/09/01 04:59:59","0","2000","883","30","111","2022/08/28 05:00:00","39","0","-1","1","0"
"1","0","2022/09/01 04:59:59","0","2000","884","40","111","2022/08/28 05:00:00","49","0","-1","1","0"
"1","0","2022/09/12 04:59:59","0","2000","885","30","103","2022/09/01 05:00:00","34","0","-1","1","0"
"1","0","2022/09/12 04:59:59","0","2000","886","40","103","2022/09/01 05:00:00","44","0","-1","1","0"
"1","0","2022/09/11 04:59:59","0","2000","887","30","109","2022/09/01 05:00:00","37","0","-1","1","0"
"1","0","2022/09/11 04:59:59","0","2000","888","30","112","2022/09/01 05:00:00","38","0","-1","1","0"
"1","0","2022/09/15 15:59:59","0","1500","889","80","6004","2022/09/01 16:00:00","151","0","-1","1","0"
"1","0","2022/09/15 15:59:59","0","1500","890","80","6005","2022/09/01 16:00:00","152","0","-1","1","0"
"1","0","2022/09/09 04:59:59","0","2000","891","30","102","2022/09/03 05:00:00","32","0","-1","1","0"
"1","0","2022/09/09 04:59:59","0","2000","892","40","102","2022/09/03 05:00:00","42","0","-1","1","0"
"1","0","2022/09/15 04:59:59","5","3000","893","30","102","2022/09/09 05:00:00","32","0","-1","1","0"
"1","0","2022/09/15 04:59:59","5","2000","894","40","102","2022/09/09 05:00:00","42","0","-1","1","0"
"1","0","2022/09/15 04:59:59","1","3000","895","81","102","2022/09/09 05:00:00","82","0","-1","1","0"
"1","0","2022/09/15 04:59:59","1","50","896","11","102","2022/09/09 05:00:00","12","0","-1","1","0"
"1","0","2022/09/15 04:59:59","2","2000","897","80","102","2022/09/09 05:00:00","82","0","-1","1","0"
"1","0","2022/09/16 04:59:59","0","2000","898","30","111","2022/09/12 05:00:00","39","0","-1","1","0"
"1","0","2022/09/16 04:59:59","0","2000","899","40","111","2022/09/12 05:00:00","49","0","-1","1","0"
"1","0","2022/09/29 04:59:59","0","2000","900","40","104","2022/09/12 05:00:00","45","0","-1","1","0"
"1","0","2022/09/25 04:59:59","6","3000","901","30","101","2022/09/15 05:00:00","31","0","-1","1","0"
"1","0","2022/09/25 04:59:59","6","2000","902","40","101","2022/09/15 05:00:00","41","0","-1","1","0"
"1","0","2022/09/20 04:59:59","3","3000","903","81","101","2022/09/15 05:00:00","81","0","-1","1","0"
"1","0","2022/09/20 04:59:59","3","50","904","11","101","2022/09/15 05:00:00","11","0","-1","1","0"
"1","0","2022/09/20 04:59:59","4","2000","905","80","101","2022/09/15 05:00:00","81","0","-1","1","0"
"1","0","2022/09/26 15:59:59","0","1500","906","80","7004","2022/09/19 16:00:00","251","0","-1","1","0"
"1","0","2022/09/26 15:59:59","0","1500","907","80","7005","2022/09/19 16:00:00","252","0","-1","1","0"
"1","0","2022/09/25 04:59:59","6","1500","908","80","101","2022/09/23 05:00:00","81","0","-1","1","0"
"1","0","2022/10/01 04:59:59","0","1500","909","80","101","2022/09/25 05:00:00","81","0","-1","1","0"
"1","0","2022/10/01 04:59:59","0","1500","910","80","102","2022/09/23 05:00:00","82","0","-1","1","0"
"1","0","2022/10/01 04:59:59","0","1500","911","80","111","2022/09/23 05:00:00","83","0","-1","1","0"
"1","0","2022/10/01 04:59:59","0","1500","912","80","109","2022/09/23 05:00:00","84","0","-1","1","0"
"1","0","2022/10/01 04:59:59","0","1500","913","80","112","2022/09/23 05:00:00","85","0","-1","1","0"
"1","0","2022/10/01 04:59:59","0","1500","914","80","8004","2022/09/23 05:00:00","351","0","-1","1","0"
"1","0","2022/10/01 04:59:59","0","1500","915","80","8005","2022/09/23 05:00:00","352","0","-1","1","0"
"1","0","2022/10/01 04:59:59","0","2000","916","30","101","2022/09/25 05:00:00","31","0","-1","1","0"
"1","0","2022/10/01 04:59:59","0","2000","917","40","101","2022/09/25 05:00:00","41","0","-1","1","0"
"1","0","2022/10/01 04:59:59","0","1500","918","100","101","2022/09/25 05:00:00","91","0","-1","1","0"
"1","0","2022/10/01 04:59:59","0","1500","919","100","102","2022/09/25 05:00:00","92","0","-1","1","0"
