121f9cc45ebd232e12f4795e1ccadb1d9aa599c6ff56e5701e597c744f5a6d70,10564a10de4a7989b516cb12cfb6b736421678d9f601951433078a332b990015,5b577999f211447851c4ec32d2fef3d40d95479deae18824721ce958167a778c,0feb89820bd6e81bbda66bf4879f2c0ccb30bc5308b6b468036498ae08770624,2b7a06a89e13ab5f79e1a0ede483c16f27a9de24c0496f654e30605006350b19,5f4f0483f1b7c8c81773beddbdf24a86131ae73472d600c8ee34fe67d84a5b08,4f52547a8ae838c516c85d634bbc2defd71d29e73b09ca45b85af7efa8197fc3,290394c984b851ba9ecd914e17f425f71f71783ff6b1a681cd6677fb4061a8ec,2f640a671ae0f39d8a8e6d764ee7d29adac9adff13e5e65df5e39f0e3f780e21,a86d5be45baed07d3282c6faa4775608a75196ca2311d9048aa50a61ca2a5311,42f66d6c6c1b8205b8a6e6984a447a5d0e8819c833ff6cc7dc7b6d46bcf000d8,cc23372ab2aad86dc0a127b6e57aeac6f881fefa359b8b4dc6cad905c85e8a64,d35777592cf8ae27452db965f7ceea6418e22afb4f72b9ab640911c7ecbde9a9,7462c32610c6de2c99c9a58dc43dab449e07d63898c64a305c02b4beb9b6215e
"71033025","打倒 5 隻反逆獸（全難易度共通）","0","105","2020/06/03 16:00:00","71033025","6008","10033","2020/06/21 15:59:59","9011","601","0","5","0"
"71033026","打倒 10 隻反逆獸（全難易度共通）","0","105","2020/06/03 16:00:00","71033026","6008","10033","2020/06/21 15:59:59","9011","601","0","10","0"
"71033027","打倒 15 隻反逆獸（全難易度共通）","0","105","2020/06/03 16:00:00","71033027","6008","10033","2020/06/21 15:59:59","9011","601","0","15","0"
"71033028","打倒 20 隻反逆獸（全難易度共通）","0","105","2020/06/03 16:00:00","71033028","6008","10033","2020/06/21 15:59:59","9011","601","0","20","0"
"71033029","打倒 25 隻反逆獸（全難易度共通）","0","105","2020/06/03 16:00:00","71033029","6008","10033","2020/06/21 15:59:59","9011","601","0","25","0"
"71033030","打倒 30 隻反逆獸（全難易度共通）","0","105","2020/06/03 16:00:00","71033030","6008","10033","2020/06/21 15:59:59","9011","601","0","30","0"
"71033031","打倒 1 隻反逆獸（NORMAL限定）","610033101","106","2020/06/03 16:00:00","71033031","6006","10033","2020/06/21 15:59:59","9001","601","0","1","0"
"71033032","打倒 1 隻反逆獸（NORMAL限定）","610033101","107","2020/06/03 16:00:00","71033032","6006","10033","2020/06/21 15:59:59","9001","601","0","1","0"
"71033033","打倒 1 隻反逆獸（VERY HARD限定）","610033301","108","2020/06/03 16:00:00","71033033","6010","10033","2020/06/21 15:59:59","9001","601","0","1","0"
"71034001","完成活動任務1-1 (NORMAL)","10034101","10034102","2020/06/17 16:00:00","71034001","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034002","完成活動任務1-2 (NORMAL)","10034102","10034102","2020/06/17 16:00:00","71034002","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034003","完成活動任務1-3 (NORMAL)","10034103","10034102","2020/06/17 16:00:00","71034003","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034004","完成活動任務1-4 (NORMAL)","10034104","10034102","2020/06/17 16:00:00","71034004","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034005","完成活動任務1-5 (NORMAL)","10034105","10034102","2020/06/17 16:00:00","71034005","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034006","完成活動任務1-6 (NORMAL)","10034106","10034102","2020/06/17 16:00:00","71034006","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034007","完成活動任務1-7 (NORMAL)","10034107","10034102","2020/06/17 16:00:00","71034007","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034008","完成活動任務1-8 (NORMAL)","10034108","10034102","2020/06/17 16:00:00","71034008","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034009","完成活動任務1-9 (NORMAL)","10034109","10034102","2020/06/17 16:00:00","71034009","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034010","完成活動任務1-10 (NORMAL)","10034110","10034102","2020/06/17 16:00:00","71034010","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034011","完成活動任務1-11 (NORMAL)","10034111","10034102","2020/06/17 16:00:00","71034011","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034012","完成活動任務1-12 (NORMAL)","10034112","10034102","2020/06/17 16:00:00","71034012","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034013","完成活動任務1-13 (NORMAL)","10034113","10034102","2020/06/17 16:00:00","71034013","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034014","完成活動任務1-14 (NORMAL)","10034114","10034102","2020/06/17 16:00:00","71034014","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034015","完成活動任務1-15 (NORMAL)","10034115","10034102","2020/06/17 16:00:00","71034015","6004","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034016","完成活動任務1-1 (HARD)","10034201","10034103","2020/06/17 16:00:00","71034016","6005","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034017","完成活動任務1-2 (HARD)","10034202","10034103","2020/06/17 16:00:00","71034017","6005","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034018","完成活動任務1-3 (HARD)","10034203","10034103","2020/06/17 16:00:00","71034018","6005","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034019","完成活動任務1-4 (HARD)","10034204","10034103","2020/06/17 16:00:00","71034019","6005","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034020","完成活動任務1-5 (HARD)","10034205","10034103","2020/06/17 16:00:00","71034020","6005","10034","2020/06/28 15:59:59","9003","601","0","1","0"
"71034021","將討伐證交換的獎賞一覽重置1次","0","10034104","2020/06/17 16:00:00","71034021","6002","10034","2020/06/28 15:59:59","9006","601","0","1","0"
"71034022","將討伐證交換的獎賞一覽重置2次","0","10034104","2020/06/17 16:00:00","71034022","6002","10034","2020/06/28 15:59:59","9006","601","0","2","0"
"71034023","將討伐證交換的獎賞一覽重置3次","0","10034104","2020/06/17 16:00:00","71034023","6002","10034","2020/06/28 15:59:59","9006","601","0","3","0"
"71034024","將討伐證交換的獎賞一覽重置4次","0","10034104","2020/06/17 16:00:00","71034024","6002","10034","2020/06/28 15:59:59","9006","601","0","4","0"
"71034025","打倒 5 隻醜陋可愛（全難易度共通）","0","10034105","2020/06/17 16:00:00","71034025","6008","10034","2020/06/28 15:59:59","9011","601","0","5","0"
"71034026","打倒 10 隻醜陋可愛（全難易度共通）","0","10034105","2020/06/17 16:00:00","71034026","6008","10034","2020/06/28 15:59:59","9011","601","0","10","0"
"71034027","打倒 15 隻醜陋可愛（全難易度共通）","0","10034105","2020/06/17 16:00:00","71034027","6008","10034","2020/06/28 15:59:59","9011","601","0","15","0"
"71034028","打倒 20 隻醜陋可愛（全難易度共通）","0","10034105","2020/06/17 16:00:00","71034028","6008","10034","2020/06/28 15:59:59","9011","601","0","20","0"
"71034029","打倒 25 隻醜陋可愛（全難易度共通）","0","10034105","2020/06/17 16:00:00","71034029","6008","10034","2020/06/28 15:59:59","9011","601","0","25","0"
"71034030","打倒 30 隻醜陋可愛（全難易度共通）","0","10034105","2020/06/17 16:00:00","71034030","6008","10034","2020/06/28 15:59:59","9011","601","0","30","0"
"71034031","打倒 1 隻醜陋可愛（NORMAL 限定）","610034101","10034106","2020/06/17 16:00:00","71034031","6006","10034","2020/06/28 15:59:59","9001","601","0","1","0"
"71034032","打倒 1 隻醜陋可愛（VERY HARD 限定）","610034301","10034107","2020/06/17 16:00:00","71034032","6010","10034","2020/06/28 15:59:59","9001","601","0","1","0"
"71035001","完成活動冒險1-1 (NORMAL)前篇","10035101","10035102","2020/09/30 16:00:00","71035001","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035002","完成活動冒險1-2 (NORMAL)前篇","10035102","10035102","2020/09/30 16:00:00","71035002","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035003","完成活動冒險1-3 (NORMAL)前篇","10035103","10035102","2020/09/30 16:00:00","71035003","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035004","完成活動冒險1-4 (NORMAL)前篇","10035104","10035102","2020/09/30 16:00:00","71035004","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035005","完成活動冒險1-5 (NORMAL)前篇","10035105","10035102","2020/09/30 16:00:00","71035005","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035006","完成活動冒險1-6 (NORMAL)前篇","10035106","10035102","2020/09/30 16:00:00","71035006","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035007","完成活動冒險1-7 (NORMAL)前篇","10035107","10035102","2020/09/30 16:00:00","71035007","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035008","完成活動冒險1-8 (NORMAL)前篇","10035108","10035102","2020/09/30 16:00:00","71035008","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035009","完成活動冒險1-9 (NORMAL)前篇","10035109","10035102","2020/09/30 16:00:00","71035009","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035010","完成活動冒險1-10 (NORMAL)前篇","10035110","10035102","2020/09/30 16:00:00","71035010","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035011","完成活動冒險1-11 (NORMAL)前篇","10035111","10035102","2020/09/30 16:00:00","71035011","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035012","完成活動冒險1-12 (NORMAL)前篇","10035112","10035102","2020/09/30 16:00:00","71035012","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035013","完成活動冒險1-13 (NORMAL)前篇","10035113","10035102","2020/09/30 16:00:00","71035013","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035014","完成活動冒險1-14 (NORMAL)前篇","10035114","10035102","2020/09/30 16:00:00","71035014","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035015","完成活動冒險1-15 (NORMAL)前篇","10035115","10035102","2020/09/30 16:00:00","71035015","6004","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035016","完成活動冒險1-1 (HARD)前篇","10035201","10035103","2020/09/30 16:00:00","71035016","6005","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035017","完成活動冒險1-2 (HARD)前篇","10035202","10035103","2020/09/30 16:00:00","71035017","6005","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035018","完成活動冒險1-3 (HARD)前篇","10035203","10035103","2020/09/30 16:00:00","71035018","6005","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035019","完成活動冒險1-4 (HARD)前篇","10035204","10035103","2020/09/30 16:00:00","71035019","6005","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035020","完成活動冒險1-5 (HARD)前篇","10035205","10035103","2020/09/30 16:00:00","71035020","6005","10035","2020/10/26 15:59:59","9003","601","0","1","0"
"71035021","將討伐證交換的獎賞一覽重置1次","0","10035104","2020/09/30 16:00:00","71035021","6002","10035","2020/10/26 15:59:59","9006","601","0","1","0"
"71035022","將討伐證交換的獎賞一覽重置2次","0","10035104","2020/09/30 16:00:00","71035022","6002","10035","2020/10/26 15:59:59","9006","601","0","2","0"
"71035023","將討伐證交換的獎賞一覽重置3次","0","10035104","2020/09/30 16:00:00","71035023","6002","10035","2020/10/26 15:59:59","9006","601","0","3","0"
"71035024","將討伐證交換的獎賞一覽重置4次","0","10035104","2020/09/30 16:00:00","71035024","6002","10035","2020/10/26 15:59:59","9006","601","0","4","0"
"71035025","打倒 5 隻喧囂獨角兔（全難易度共通）","0","10035105","2020/09/30 16:00:00","71035025","6008","10035","2020/10/26 15:59:59","9011","601","0","5","0"
"71035026","打倒 10 隻喧囂獨角兔（全難易度共通）","0","10035105","2020/09/30 16:00:00","71035026","6008","10035","2020/10/26 15:59:59","9011","601","0","10","0"
"71035027","打倒 15 隻喧囂獨角兔（全難易度共通）","0","10035105","2020/09/30 16:00:00","71035027","6008","10035","2020/10/26 15:59:59","9011","601","0","15","0"
"71035028","打倒 20 隻喧囂獨角兔（全難易度共通）","0","10035105","2020/09/30 16:00:00","71035028","6008","10035","2020/10/26 15:59:59","9011","601","0","20","0"
"71035029","打倒 25 隻喧囂獨角兔（全難易度共通）","0","10035105","2020/09/30 16:00:00","71035029","6008","10035","2020/10/26 15:59:59","9011","601","0","25","0"
"71035030","打倒 30 隻喧囂獨角兔（全難易度共通）","0","10035105","2020/09/30 16:00:00","71035030","6008","10035","2020/10/26 15:59:59","9011","601","0","30","0"
"71035031","打倒 1 隻喧囂獨角兔（NORMAL限定）","610035101","10035106","2020/09/30 16:00:00","71035031","6006","10035","2020/10/26 15:59:59","9001","601","0","1","0"
"71035032","打倒 1 隻喧囂獨角兔（VERY HARD限定）","610035301","10035107","2020/09/30 16:00:00","71035032","6010","10035","2020/10/26 15:59:59","9001","601","0","1","0"
"71036001","完成活動冒險1-1 (NORMAL)後篇","10036101","10036102","2020/10/12 16:00:00","71036001","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036002","完成活動冒險1-2 (NORMAL)後篇","10036102","10036102","2020/10/12 16:00:00","71036002","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036003","完成活動冒險1-3 (NORMAL)後篇","10036103","10036102","2020/10/12 16:00:00","71036003","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036004","完成活動冒險1-4 (NORMAL)後篇","10036104","10036102","2020/10/12 16:00:00","71036004","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036005","完成活動冒險1-5 (NORMAL)後篇","10036105","10036102","2020/10/12 16:00:00","71036005","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036006","完成活動冒險1-6 (NORMAL)後篇","10036106","10036102","2020/10/12 16:00:00","71036006","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036007","完成活動冒險1-7 (NORMAL)後篇","10036107","10036102","2020/10/12 16:00:00","71036007","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036008","完成活動冒險1-8 (NORMAL)後篇","10036108","10036102","2020/10/12 16:00:00","71036008","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036009","完成活動冒險1-9 (NORMAL)後篇","10036109","10036102","2020/10/12 16:00:00","71036009","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036010","完成活動冒險1-10 (NORMAL)後篇","10036110","10036102","2020/10/12 16:00:00","71036010","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036011","完成活動冒險1-11 (NORMAL)後篇","10036111","10036102","2020/10/12 16:00:00","71036011","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036012","完成活動冒險1-12 (NORMAL)後篇","10036112","10036102","2020/10/12 16:00:00","71036012","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036013","完成活動冒險1-13 (NORMAL)後篇","10036113","10036102","2020/10/12 16:00:00","71036013","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036014","完成活動冒險1-14 (NORMAL)後篇","10036114","10036102","2020/10/12 16:00:00","71036014","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036015","完成活動冒險1-15 (NORMAL)後篇","10036115","10036102","2020/10/12 16:00:00","71036015","6004","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036016","完成活動冒險1-1 (HARD)後篇","10036201","10036103","2020/10/12 16:00:00","71036016","6005","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036017","完成活動冒險1-2 (HARD)後篇","10036202","10036103","2020/10/12 16:00:00","71036017","6005","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036018","完成活動冒險1-3 (HARD)後篇","10036203","10036103","2020/10/12 16:00:00","71036018","6005","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036019","完成活動冒險1-4 (HARD)後篇","10036204","10036103","2020/10/12 16:00:00","71036019","6005","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036020","完成活動冒險1-5 (HARD)後篇","10036205","10036103","2020/10/12 16:00:00","71036020","6005","10036","2020/10/26 15:59:59","9003","601","0","1","0"
"71036021","打倒 5 隻糾結的盆栽小花（全難易度共通）","0","10036105","2020/10/12 16:00:00","71036021","6008","10036","2020/10/26 15:59:59","9011","601","0","5","0"
"71036022","打倒 10 隻糾結的盆栽小花（全難易度共通）","0","10036105","2020/10/12 16:00:00","71036022","6008","10036","2020/10/26 15:59:59","9011","601","0","10","0"
"71036023","打倒 15 隻糾結的盆栽小花（全難易度共通）","0","10036105","2020/10/12 16:00:00","71036023","6008","10036","2020/10/26 15:59:59","9011","601","0","15","0"
"71036024","打倒 20 隻糾結的盆栽小花（全難易度共通）","0","10036105","2020/10/12 16:00:00","71036024","6008","10036","2020/10/26 15:59:59","9011","601","0","20","0"
"71036025","打倒 25 隻糾結的盆栽小花（全難易度共通）","0","10036105","2020/10/12 16:00:00","71036025","6008","10036","2020/10/26 15:59:59","9011","601","0","25","0"
"71036026","打倒 30 隻糾結的盆栽小花（全難易度共通）","0","10036105","2020/10/12 16:00:00","71036026","6008","10036","2020/10/26 15:59:59","9011","601","0","30","0"
"71036027","打倒 1 隻糾結的盆栽小花（VERY HARD限定）","610036301","10036107","2020/10/12 16:00:00","71036027","6010","10036","2020/10/26 15:59:59","9001","601","0","1","0"
"71037001","完成活動任務1-1 (NORMAL)","10037101","10037102","2020/08/17 16:00:00","71037001","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037002","完成活動任務1-2 (NORMAL)","10037102","10037102","2020/08/17 16:00:00","71037002","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037003","完成活動任務1-3 (NORMAL)","10037103","10037102","2020/08/17 16:00:00","71037003","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037004","完成活動任務1-4 (NORMAL)","10037104","10037102","2020/08/17 16:00:00","71037004","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037005","完成活動任務1-5 (NORMAL)","10037105","10037102","2020/08/17 16:00:00","71037005","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037006","完成活動任務1-6 (NORMAL)","10037106","10037102","2020/08/17 16:00:00","71037006","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037007","完成活動任務1-7 (NORMAL)","10037107","10037102","2020/08/17 16:00:00","71037007","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037008","完成活動任務1-8 (NORMAL)","10037108","10037102","2020/08/17 16:00:00","71037008","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037009","完成活動任務1-9 (NORMAL)","10037109","10037102","2020/08/17 16:00:00","71037009","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037010","完成活動任務1-10 (NORMAL)","10037110","10037102","2020/08/17 16:00:00","71037010","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037011","完成活動任務1-11 (NORMAL)","10037111","10037102","2020/08/17 16:00:00","71037011","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037012","完成活動任務1-12 (NORMAL)","10037112","10037102","2020/08/17 16:00:00","71037012","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037013","完成活動任務1-13 (NORMAL)","10037113","10037102","2020/08/17 16:00:00","71037013","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037014","完成活動任務1-14 (NORMAL)","10037114","10037102","2020/08/17 16:00:00","71037014","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037015","完成活動任務1-15 (NORMAL)","10037115","10037102","2020/08/17 16:00:00","71037015","6004","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037016","完成活動任務1-1 (HARD)","10037201","10037103","2020/08/17 16:00:00","71037016","6005","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037017","完成活動任務1-2 (HARD)","10037202","10037103","2020/08/17 16:00:00","71037017","6005","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037018","完成活動任務1-3 (HARD)","10037203","10037103","2020/08/17 16:00:00","71037018","6005","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037019","完成活動任務1-4 (HARD)","10037204","10037103","2020/08/17 16:00:00","71037019","6005","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037020","完成活動任務1-5 (HARD)","10037205","10037103","2020/08/17 16:00:00","71037020","6005","10037","2020/08/28 15:59:59","9003","601","0","1","0"
"71037021","將討伐證交換的獎賞一覽重置1次","0","10037104","2020/08/17 16:00:00","71037021","6002","10037","2020/08/28 15:59:59","9006","601","0","1","0"
"71037022","將討伐證交換的獎賞一覽重置2次","0","10037104","2020/08/17 16:00:00","71037022","6002","10037","2020/08/28 15:59:59","9006","601","0","2","0"
"71037023","將討伐證交換的獎賞一覽重置3次","0","10037104","2020/08/17 16:00:00","71037023","6002","10037","2020/08/28 15:59:59","9006","601","0","3","0"
"71037024","將討伐證交換的獎賞一覽重置4次","0","10037104","2020/08/17 16:00:00","71037024","6002","10037","2020/08/28 15:59:59","9006","601","0","4","0"
"71037025","打倒 5 隻哀嘆之女神（全難易度共通）","0","10037105","2020/08/17 16:00:00","71037025","6008","10037","2020/08/28 15:59:59","9011","601","0","5","0"
"71037026","打倒 10 隻哀嘆之女神（全難易度共通）","0","10037105","2020/08/17 16:00:00","71037026","6008","10037","2020/08/28 15:59:59","9011","601","0","10","0"
"71037027","打倒 15 隻哀嘆之女神（全難易度共通）","0","10037105","2020/08/17 16:00:00","71037027","6008","10037","2020/08/28 15:59:59","9011","601","0","15","0"
"71037028","打倒 20 隻哀嘆之女神（全難易度共通）","0","10037105","2020/08/17 16:00:00","71037028","6008","10037","2020/08/28 15:59:59","9011","601","0","20","0"
"71037029","打倒 25 隻哀嘆之女神（全難易度共通）","0","10037105","2020/08/17 16:00:00","71037029","6008","10037","2020/08/28 15:59:59","9011","601","0","25","0"
"71037030","打倒 30 隻哀嘆之女神（全難易度共通）","0","10037105","2020/08/17 16:00:00","71037030","6008","10037","2020/08/28 15:59:59","9011","601","0","30","0"
"71037031","打倒 1 隻哀嘆之女神（VERY HARD 限定）","610037301","10037106","2020/08/17 16:00:00","71037031","6010","10037","2020/08/28 15:59:59","9001","601","0","1","0"
"71038001","完成活動任務1-1 (NORMAL)","10038101","10038102","2020/07/02 16:00:00","71038001","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038002","完成活動任務1-2 (NORMAL)","10038102","10038102","2020/07/02 16:00:00","71038002","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038003","完成活動任務1-3 (NORMAL)","10038103","10038102","2020/07/02 16:00:00","71038003","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038004","完成活動任務1-4 (NORMAL)","10038104","10038102","2020/07/02 16:00:00","71038004","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038005","完成活動任務1-5 (NORMAL)","10038105","10038102","2020/07/02 16:00:00","71038005","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038006","完成活動任務1-6 (NORMAL)","10038106","10038102","2020/07/02 16:00:00","71038006","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038007","完成活動任務1-7 (NORMAL)","10038107","10038102","2020/07/02 16:00:00","71038007","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038008","完成活動任務1-8 (NORMAL)","10038108","10038102","2020/07/02 16:00:00","71038008","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038009","完成活動任務1-9 (NORMAL)","10038109","10038102","2020/07/02 16:00:00","71038009","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038010","完成活動任務1-10 (NORMAL)","10038110","10038102","2020/07/02 16:00:00","71038010","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038011","完成活動任務1-11 (NORMAL)","10038111","10038102","2020/07/02 16:00:00","71038011","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038012","完成活動任務1-12 (NORMAL)","10038112","10038102","2020/07/02 16:00:00","71038012","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038013","完成活動任務1-13 (NORMAL)","10038113","10038102","2020/07/02 16:00:00","71038013","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038014","完成活動任務1-14 (NORMAL)","10038114","10038102","2020/07/02 16:00:00","71038014","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038015","完成活動任務1-15 (NORMAL)","10038115","10038102","2020/07/02 16:00:00","71038015","6004","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038016","完成活動任務1-1 (HARD)","10038201","10038103","2020/07/02 16:00:00","71038016","6005","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038017","完成活動任務1-2 (HARD)","10038202","10038103","2020/07/02 16:00:00","71038017","6005","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038018","完成活動任務1-3 (HARD)","10038203","10038103","2020/07/02 16:00:00","71038018","6005","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038019","完成活動任務1-4 (HARD)","10038204","10038103","2020/07/02 16:00:00","71038019","6005","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038020","完成活動任務1-5 (HARD)","10038205","10038103","2020/07/02 16:00:00","71038020","6005","10038","2020/07/19 15:59:59","9003","601","0","1","0"
"71038021","將討伐證交換的獎賞一覽重置1次","0","10038104","2020/07/02 16:00:00","71038021","6002","10038","2020/07/19 15:59:59","9006","601","0","1","0"
"71038022","將討伐證交換的獎賞一覽重置2次","0","10038104","2020/07/02 16:00:00","71038022","6002","10038","2020/07/19 15:59:59","9006","601","0","2","0"
"71038023","將討伐證交換的獎賞一覽重置3次","0","10038104","2020/07/02 16:00:00","71038023","6002","10038","2020/07/19 15:59:59","9006","601","0","3","0"
"71038024","將討伐證交換的獎賞一覽重置4次","0","10038104","2020/07/02 16:00:00","71038024","6002","10038","2020/07/19 15:59:59","9006","601","0","4","0"
"71038025","打倒 5 隻好朋友X（全難易度共通）","0","10038105","2020/07/02 16:00:00","71038025","6008","10038","2020/07/19 15:59:59","9011","601","0","5","0"
"71038026","打倒 10 隻好朋友X（全難易度共通）","0","10038105","2020/07/02 16:00:00","71038026","6008","10038","2020/07/19 15:59:59","9011","601","0","10","0"
"71038027","打倒 15 隻好朋友X（全難易度共通）","0","10038105","2020/07/02 16:00:00","71038027","6008","10038","2020/07/19 15:59:59","9011","601","0","15","0"
"71038028","打倒 20 隻好朋友X（全難易度共通）","0","10038105","2020/07/02 16:00:00","71038028","6008","10038","2020/07/19 15:59:59","9011","601","0","20","0"
"71038029","打倒 25 隻好朋友X（全難易度共通）","0","10038105","2020/07/02 16:00:00","71038029","6008","10038","2020/07/19 15:59:59","9011","601","0","25","0"
"71038030","打倒 30 隻好朋友X（全難易度共通）","0","10038105","2020/07/02 16:00:00","71038030","6008","10038","2020/07/19 15:59:59","9011","601","0","30","0"
"71038031","打倒 1 隻好朋友X（VERY HARD限定）","610038301","10038106","2020/07/02 16:00:00","71038031","6010","10038","2020/07/19 15:59:59","9001","601","0","1","0"
"71039001","完成活動任務1-1 (NORMAL)","10039101","10039102","2020/07/16 16:00:00","71039001","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039002","完成活動任務1-2 (NORMAL)","10039102","10039102","2020/07/16 16:00:00","71039002","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039003","完成活動任務1-3 (NORMAL)","10039103","10039102","2020/07/16 16:00:00","71039003","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
