2274ce793280dbbb355666519280bf6b939c80168ca680f0149eb2eeedcf5f0e,c5b9bcee0def78640aac6411b271da013370e925f3c3443f329c57c52a7794ee,2e949414f163b549a8d79cd912e6e5d733b9ce2c79c736ae593b5f721e9c4a51,719a8d6d99e9fbd773cec81b0f53566cbff619440f70a66050f97b246ab6cd0c,3e93cabdad79341865d8d4b16fd6667c5edf3dc096fd5fc01b991e962ad99c64,86b2a5b40d677ff992a6381d1a0b9560676fe85022b626909942b9badf8ae36a,1a347611896d0863d0d3dfe899249fcbc649f8d352fe2b31d0bf26906bc664e6,5577d74014c670bc6ae5b4d471a4fcd8c05649a296ba1c61c89aa6a06968a26c,e25fdfdf34d4d93b7cad272bff0d073167c47da869e30ea1e4b0c44e681b28d2,9716da007ea36805091f96a68e4f831693b198e7d40284b37a62c0780483aa6e,b1c852784c6b1ae732462fb049a017d888ecc3d3160a6ad55bb4177f4d0e5b02,751d12903e4c847f63502976b740c630669e3d9892b8a6e45c4ab0e3c4948145,5adc13eba1b445cff1ed376964205e4eb990ed211ca49274a7bfb6949fec730b
"3","10030251","0","0","0","0","10030252","10001","10030253","10","11","0","0"
"3","10030252","0","0","0","0","10030400","10002","10030251","11","7","0","0"
"3","10030253","0","0","0","0","10030251","1","10030254","9","2","0","0"
"3","10030254","0","0","0","0","10030253","1","10030255","8","2","10030256","0"
"3","10030255","0","0","0","0","10030254","3","10030257","7","3","0","0"
"3","10030256","0","0","0","0","10030254","5","10030258","7","14","0","0"
"3","10030257","0","0","0","0","10030255","4","10030259","6","14","0","0"
"3","10030258","0","0","0","0","10030256","0","10030259","6","4","0","0"
"3","10030259","0","10030258","0","0","10030257","0","10030260","5","6","0","0"
"3","10030260","0","0","0","0","10030259","1","10030261","4","2","0","0"
"3","10030261","0","0","0","0","10030260","0","10030262","3","4","0","0"
"3","10030262","0","0","0","0","10030261","0","10030263","2","12","0","0"
"3","10030263","0","0","0","0","10030262","10003","10030264","1","7","0","0"
"3","10030264","0","0","0","0","10030263","0","10030265","0","13","0","0"
"3","10030265","0","0","0","0","10030264","10001","10030266","66","11","0","0"
"3","10030266","0","0","0","0","10030265","10001","10030267","65","7","0","0"
"3","10030267","0","0","0","0","10030266","1","10030268","64","3","0","0"
"3","10030268","0","0","0","0","10030267","0","10030269","63","4","0","0"
"3","10030269","0","0","0","0","10030268","1","10030270","62","2","0","0"
"3","10030270","0","0","0","0","10030269","10001","10030271","61","7","0","0"
"3","10030271","0","0","0","0","10030270","0","10030272","60","5","0","0"
"3","10030272","0","0","0","0","10030271","1","10030273","59","2","0","0"
"3","10030273","0","0","0","0","10030272","0","10030274","58","12","0","0"
"3","10030274","0","0","0","0","10030273","0","10030275","57","4","0","0"
"3","10030275","0","0","0","0","10030274","1","10030276","56","2","0","0"
"3","10030276","0","0","0","0","10030275","0","10030277","55","6","0","0"
"3","10030277","0","0","0","0","10030276","10001","10030278","54","11","10030284","0"
"3","10030278","0","0","0","0","10030277","10001","10030279","53","7","0","0"
"3","10030279","0","0","0","0","10030278","10002","10030280","52","7","0","0"
"3","10030280","0","0","0","0","10030279","10003","10030281","51","7","0","0"
"3","10030281","0","0","0","0","10030280","10002","10030282","50","7","0","0"
"3","10030282","0","0","0","0","10030281","10001","10030283","49","7","0","0"
"3","10030283","0","10030285","0","0","10030282","0","10030289","48","4","0","0"
"3","10030284","0","0","0","0","10030277","2","10030287","53","14","0","0"
"3","10030285","0","0","0","0","10030286","3","10030283","49","14","0","0"
"3","10030286","0","0","0","0","10030288","3","10030285","50","3","0","0"
"3","10030287","0","0","0","0","10030284","2","10030288","52","3","0","0"
"3","10030288","0","0","0","0","10030287","3","10030286","51","2","0","0"
"3","10030289","0","0","0","0","10030283","0","10030290","47","6","0","0"
"3","10030290","0","0","0","0","10030289","1","10030292","46","3","0","0"
"3","10030291","0","0","0","0","10030292","1","10030293","44","2","0","0"
"3","10030292","0","0","0","0","10030290","3","10030291","45","14","0","0"
"3","10030293","0","0","0","0","10030291","0","10030294","43","4","0","0"
"3","10030294","0","0","0","0","10030293","10001","10030295","42","7","0","0"
"3","10030295","0","0","0","0","10030294","2","10030296","41","2","0","0"
"3","10030296","0","0","0","0","10030295","10001","10030297","40","11","0","0"
"3","10030297","0","0","0","0","10030296","2","10030298","39","14","0","0"
"3","10030298","0","0","0","0","10030297","0","10030299","38","5","0","0"
"3","10030299","0","0","0","0","10030298","0","10030300","37","4","10030301","0"
"3","10030300","0","0","0","0","10030299","1","10030303","36","3","0","0"
"3","10030301","0","0","0","0","10030299","10001","10030302","36","7","0","0"
"3","10030302","0","0","0","0","10030301","2","10030305","35","14","0","0"
"3","10030303","0","0","0","0","10030300","0","10030304","35","6","0","0"
"3","10030304","0","0","0","0","10030303","3","10030306","34","2","0","0"
"3","10030305","0","0","0","0","10030302","0","10030308","34","4","0","0"
"3","10030306","0","0","0","0","10030304","2","10030307","33","14","0","0"
"3","10030307","0","0","0","0","10030306","3","10030310","32","2","0","0"
"3","10030308","0","0","0","0","10030305","10003","10030309","33","7","0","0"
"3","10030309","0","0","0","0","10030308","10002","10030310","32","7","0","0"
"3","10030310","0","10030309","0","0","10030307","0","10030311","31","6","0","0"
"3","10030311","0","0","0","0","10030310","10001","10030312","30","11","0","0"
"3","10030312","0","0","0","0","10030311","4","10030313","29","14","0","0"
"3","10030313","0","0","0","0","10030312","0","10030314","28","12","0","0"
"3","10030314","0","0","0","0","10030313","10001","10030315","27","7","0","0"
"3","10030315","0","0","0","0","10030314","2","10030385","26","2","0","0"
"3","10030317","0","0","0","0","10030385","1","10030391","24","6","0","0"
"3","10030320","0","0","0","0","10030390","1","10030324","21","2","10030321","0"
"3","10030321","0","0","0","0","10030320","3","10030322","22","3","0","0"
"3","10030322","0","0","0","0","10030321","4","10030323","21","14","0","0"
"3","10030323","0","0","0","0","10030322","10003","10030325","20","7","0","0"
"3","10030324","0","0","0","0","10030320","1","10030325","20","3","0","0"
"3","10030325","0","10030324","0","0","10030323","10001","10030326","19","7","0","0"
"3","10030326","0","0","0","0","10030325","0","10030327","18","4","0","0"
"3","10030327","0","0","0","0","10030326","2","10030334","17","2","0","0"
"3","10030334","0","0","0","0","10030327","0","10030335","16","6","0","0"
"3","10030335","0","0","0","0","10030334","0","10030336","15","4","0","0"
"3","10030336","0","0","0","0","10030335","2","10030337","14","3","0","0"
"3","10030337","0","0","0","0","10030336","1","10030338","13","2","0","0"
"3","10030338","0","0","0","0","10030337","10003","10030386","12","7","0","0"
"3","10030340","0","0","0","0","10030386","1","10030341","10","2","0","0"
"3","10030341","0","0","0","10030347","10030340","1","10030357","9","3","10030344","0"
"3","10030344","0","0","0","0","10030341","2","10030345","10","14","0","0"
"3","10030345","0","0","0","0","10030344","4","10030346","9","14","0","0"
"3","10030346","0","0","0","0","10030345","3","10030358","8","3","0","0"
"3","10030347","0","0","0","0","10030341","10003","10030348","10","7","0","0"
"3","10030348","0","0","0","0","10030347","0","10030349","9","4","0","0"
"3","10030349","0","0","0","0","10030348","4","10030358","8","14","0","0"
"3","10030357","0","0","0","0","10030341","0","10030358","8","6","0","0"
"3","10030358","0","10030349","10030357","0","10030346","1","10030359","7","2","0","0"
"3","10030359","0","0","0","0","10030358","2","10030360","6","3","0","0"
"3","10030360","0","0","0","0","10030359","10003","10030392","5","7","0","0"
"3","10030362","0","0","0","0","10030392","3","10030363","3","14","0","0"
"3","10030363","0","0","0","0","10030362","10002","10030364","2","7","0","0"
"3","10030364","0","0","0","0","10030363","1","10030365","1","2","0","0"
"3","10030365","0","0","0","0","10030364","0","10030366","0","13","0","0"
"3","10030366","0","0","0","0","10030365","0","10030367","66","4","0","0"
"3","10030367","0","0","0","0","10030366","0","10030368","65","6","0","0"
"3","10030368","0","0","0","0","10030367","2","10030369","64","3","0","0"
"3","10030369","0","0","0","0","10030368","2","10030002","63","2","0","0"
"3","10030370","0","0","0","0","10030393","0","10030371","14","6","0","0"
"3","10030371","0","0","0","0","10030370","1","10030372","13","3","0","0"
"3","10030372","0","0","0","0","10030371","10002","10030373","12","7","0","0"
"3","10030373","0","0","0","0","10030372","3","10030374","11","14","0","0"
"3","10030374","0","0","0","0","10030373","1","10030375","10","2","0","0"
"3","10030375","0","0","0","0","10030374","2","10030376","9","3","0","0"
"3","10030376","0","0","0","0","10030375","0","10030377","8","6","0","0"
"3","10030377","0","0","0","0","10030376","1","10030085","7","2","0","0"
"3","10030379","0","0","0","0","10030073","10001","10030394","17","7","0","0"
"3","10030380","0","10030024","0","0","10030021","10001","10030027","50","7","0","0"
"3","10030381","0","0","0","0","10030114","10001","10030116","47","7","0","0"
"3","10030382","0","0","0","0","10030232","10001","10030234","27","7","0","0"
"3","10030385","0","0","0","0","10030315","10001","10030317","25","7","0","0"
"3","10030386","0","0","0","0","10030338","0","10030340","11","12","0","0"
"3","10030387","0","0","0","0","10030242","10001","10030244","18","7","0","0"
"3","10030390","0","0","0","0","10030391","10001","10030320","22","11","0","0"
"3","10030391","0","0","0","0","10030317","3","10030390","23","14","0","0"
"3","10030392","0","0","0","0","10030360","10002","10030362","4","7","0","0"
"3","10030393","0","0","0","0","10030394","0","10030370","15","4","0","0"
"3","10030394","0","0","0","0","10030379","3","10030393","16","14","0","0"
"3","10030398","0","0","0","0","10030399","0","10030153","17","4","0","0"
"3","10030399","0","0","0","0","10030150","4","10030398","18","14","0","0"
"3","10030400","0","0","0","0","10030401","3","10030252","12","14","0","0"
"3","10030401","0","0","0","0","10030247","1","10030400","13","3","0","0"
"4","10040084","0","0","0","0","10040443","1","10040085","56","2","10040096","0"
"4","10040085","0","0","0","0","10040084","0","10040086","55","4","0","0"
"4","10040086","0","0","0","0","10040085","2","10040087","54","2","0","0"
"4","10040087","0","0","0","0","10040086","3","10040088","53","14","0","0"
"4","10040088","0","0","0","0","10040087","2","10040089","52","2","0","0"
"4","10040089","0","0","0","0","10040088","3","10040090","51","2","0","0"
"4","10040090","0","0","0","0","10040089","1","10040091","50","2","0","0"
"4","10040091","0","0","0","0","10040090","3","10040092","49","14","0","0"
"4","10040092","0","0","0","0","10040091","0","10040093","48","4","0","0"
"4","10040093","0","0","0","0","10040092","0","10040094","47","6","0","0"
"4","10040094","0","0","0","0","10040093","3","10040095","46","3","0","0"
"4","10040095","0","10040105","0","0","10040094","3","10040106","45","14","0","0"
"4","10040096","0","0","0","0","10040084","10001","10040097","55","11","0","0"
"4","10040097","0","0","0","0","10040096","0","10040098","54","4","0","0"
"4","10040098","0","0","0","0","10040097","3","10040099","53","2","0","0"
"4","10040099","0","0","0","0","10040098","3","10040100","52","14","0","0"
"4","10040100","0","0","0","0","10040099","2","10040101","51","2","0","0"
"4","10040101","0","0","0","0","10040100","10001","10040102","50","7","0","0"
"4","10040102","0","0","0","0","10040101","10003","10040103","49","7","0","0"
"4","10040103","0","0","0","0","10040102","0","10040104","48","4","0","0"
"4","10040104","0","0","0","0","10040103","10001","10040105","47","7","0","0"
"4","10040105","0","0","0","0","10040104","2","10040095","46","2","0","0"
"4","10040106","0","0","0","0","10040095","10001","10040107","44","7","0","0"
"4","10040107","0","0","0","0","10040106","0","10040108","43","6","0","0"
"4","10040108","0","0","0","0","10040107","1","10040109","42","2","10040113","0"
"4","10040109","0","0","0","0","10040108","10001","10040110","41","11","0","0"
"4","10040110","0","0","0","0","10040109","0","10040111","40","12","0","0"
"4","10040111","0","10040116","0","0","10040110","0","10040112","39","6","0","0"
"4","10040112","0","0","0","0","10040111","0","10040117","38","4","0","0"
"4","10040113","0","0","0","0","10040108","3","10040114","43","2","0","0"
"4","10040114","0","0","0","0","10040113","3","10040115","42","14","0","0"
"4","10040115","0","0","0","0","10040114","0","10040116","41","6","0","0"
"4","10040116","0","0","0","0","10040115","10003","10040111","40","7","0","0"
"4","10040117","0","0","0","0","10040112","10001","10040118","37","7","0","0"
"4","10040118","0","0","0","0","10040117","2","10040119","36","3","0","0"
"4","10040119","0","0","0","0","10040118","5","10040120","35","14","0","0"
"4","10040120","0","0","0","0","10040119","0","10040121","34","4","0","0"
"4","10040121","0","0","0","0","10040120","2","10040122","33","2","0","0"
"4","10040122","0","0","0","0","10040121","1","10040123","32","3","0","0"
"4","10040123","0","0","0","0","10040122","3","10040124","31","14","0","0"
"4","10040124","0","0","0","0","10040123","10001","10040125","30","11","0","0"
"4","10040125","0","0","0","0","10040124","0","10040126","29","12","0","0"
"4","10040126","0","0","0","0","10040125","2","10040127","28","3","0","0"
"4","10040127","0","0","0","0","10040126","0","10040128","27","5","0","0"
"4","10040128","0","0","0","0","10040127","10002","10040130","26","7","0","0"
"4","10040130","0","0","0","0","10040128","0","10040131","25","4","0","0"
"4","10040131","0","0","0","0","10040130","2","10040132","24","3","0","0"
"4","10040132","0","0","0","0","10040131","10001","10040133","23","7","0","0"
"4","10040133","0","0","0","0","10040132","0","10040134","22","4","0","0"
"4","10040134","0","0","0","0","10040133","1","10040135","21","2","0","0"
"4","10040135","0","0","0","0","10040134","2","10040136","20","2","0","0"
"4","10040136","0","0","0","0","10040135","2","10040137","19","3","0","0"
"4","10040137","0","0","0","0","10040136","0","10040138","18","12","0","0"
"4","10040138","0","0","0","0","10040137","0","10040139","17","6","0","0"
"4","10040139","0","0","0","0","10040138","0","10040140","16","4","0","0"
"4","10040140","0","0","0","0","10040139","2","10040141","15","2","0","0"
"4","10040141","0","0","0","0","10040140","3","10040142","14","2","0","0"
"4","10040142","0","0","0","0","10040141","3","10040548","13","14","0","0"
"4","10040146","0","0","0","0","10040556","1","10040147","3","14","0","0"
"4","10040147","0","0","0","0","10040146","3","10040148","2","3","0","0"
"4","10040148","0","0","0","0","10040147","2","10040149","1","2","0","0"
"4","10040149","0","0","0","0","10040148","0","10040150","0","13","0","0"
"4","10040150","0","0","0","0","10040149","0","10040151","66","12","0","0"
"4","10040151","0","0","0","0","10040150","0","10040152","65","6","0","0"
"4","10040152","0","0","0","0","10040151","1","10040153","64","3","0","0"
"4","10040153","0","0","0","0","10040152","10002","10040154","63","7","0","0"
"4","10040154","0","0","0","0","10040153","0","10040155","62","5","0","0"
"4","10040155","0","0","0","0","10040154","1","10040156","61","2","0","0"
"4","10040156","0","0","0","0","10040155","10001","10040157","60","11","0","0"
"4","10040157","0","0","0","0","10040156","0","10040158","59","4","0","0"
"4","10040158","0","0","0","0","10040157","1","10040159","58","2","0","0"
"4","10040159","0","0","0","0","10040158","2","10040160","57","14","0","0"
"4","10040160","0","0","0","0","10040159","1","10040161","56","2","0","0"
"4","10040161","0","0","0","0","10040160","1","10040162","55","3","10040166","0"
"4","10040162","0","0","0","0","10040161","0","10040163","54","4","0","0"
"4","10040163","0","0","0","0","10040162","0","10040164","53","12","0","0"
"4","10040164","0","0","0","0","10040163","1","10040165","52","2","0","0"
"4","10040165","0","10040170","0","0","10040164","0","10040171","51","6","0","0"
"4","10040166","0","0","0","0","10040161","4","10040167","56","14","0","0"
"4","10040167","0","0","0","0","10040166","0","10040168","55","4","0","0"
"4","10040168","0","0","0","0","10040167","3","10040169","54","2","0","0"
"4","10040169","0","0","0","0","10040168","6","10040170","53","14","0","0"
"4","10040170","0","0","0","0","10040169","3","10040165","52","3","0","0"
"4","10040171","0","0","0","0","10040165","10001","10040557","50","11","0","0"
"4","10040175","0","0","0","0","10040565","1","10040176","40","2","0","0"
"4","10040176","0","0","0","0","10040175","2","10040177","39","2","0","0"
"4","10040177","0","0","0","0","10040176","0","10040178","38","4","0","0"
"4","10040178","0","0","0","0","10040177","10002","10040179","37","7","0","0"
"4","10040179","0","0","0","0","10040178","10001","10040183","36","11","0","0"
"4","10040182","0","0","0","0","10040184","1","10040185","33","2","0","0"
"4","10040183","0","0","0","0","10040179","4","10040184","35","14","0","0"
"4","10040184","0","0","0","0","10040183","0","10040182","34","5","0","0"
"4","10040185","0","0","0","0","10040182","3","10040186","32","14","0","0"
"4","10040186","0","0","0","0","10040185","0","10040187","31","4","0","0"
"4","10040187","0","0","0","0","10040186","10002","10040188","30","7","0","0"
"4","10040188","0","0","0","0","10040187","0","10040189","29","6","10040196","0"
"4","10040189","0","0","0","0","10040188","2","10040190","28","2","0","0"
"4","10040190","0","0","0","0","10040189","2","10040191","27","3","0","0"
"4","10040191","0","0","0","0","10040190","1","10040192","26","14","0","0"
"4","10040192","0","0","0","0","10040191","3","10040193","25","3","0","0"
"4","10040193","0","0","0","0","10040192","3","10040194","24","2","0","0"
"4","10040194","0","0","0","0","10040193","0","10040195","23","4","0","0"
"4","10040195","0","10040201","0","0","10040194","0","10040202","22","12","0","0"
"4","10040196","0","0","0","0","10040188","10001","10040197","28","7","0","0"
"4","10040197","0","0","0","0","10040196","1","10040198","27","2","0","0"
"4","10040198","0","0","0","0","10040197","1","10040199","26","14","0","0"
"4","10040199","0","0","0","0","10040198","10003","10040200","25","7","0","0"
"4","10040200","0","0","0","0","10040199","2","10040201","24","14","0","0"
"4","10040201","0","0","0","0","10040200","10001","10040195","23","11","0","0"
"4","10040202","0","0","0","0","10040195","0","10040203","21","4","0","0"
"4","10040203","0","0","0","0","10040202","10001","10040204","20","11","10040211","0"
"4","10040204","0","0","0","0","10040203","10003","10040205","19","7","0","0"
"4","10040205","0","0","0","0","10040204","2","10040206","18","3","0","0"
"4","10040206","0","0","0","0","10040205","0","10040207","17","4","0","0"
"4","10040207","0","10040213","0","0","10040206","5","10040208","16","14","0","0"
"4","10040208","0","0","0","0","10040207","2","10040214","15","2","0","0"
"4","10040211","0","0","0","0","10040203","0","10040212","19","5","0","0"
"4","10040212","0","0","0","0","10040211","0","10040213","18","6","0","0"
"4","10040213","0","0","0","0","10040212","3","10040207","17","2","0","0"
"4","10040214","0","0","0","0","10040208","0","10040215","14","12","0","0"
"4","10040215","0","0","0","0","10040214","1","10040216","13","2","0","0"
"4","10040216","0","0","0","0","10040215","10001","10040217","12","7","0","0"
"4","10040217","0","0","0","0","10040216","2","10040218","11","2","0","0"
"4","10040218","0","0","0","0","10040217","10001","10040219","10","7","0","0"
"4","10040219","0","0","0","0","10040218","1","10040220","9","3","0","0"
"4","10040220","0","0","0","0","10040219","10001","10040221","8","7","0","0"
"4","10040221","0","0","0","0","10040220","0","10040222","7","6","10040226","0"
"4","10040222","0","0","0","0","10040221","10001","10040223","6","7","0","0"
"4","10040223","0","0","0","0","10040222","1","10040224","5","3","0","0"
"4","10040224","0","10040229","0","0","10040223","10002","10040225","4","7","0","0"
"4","10040225","0","0","0","0","10040224","0","10040230","3","4","0","0"
"4","10040226","0","0","0","0","10040221","0","10040227","8","5","0","0"
"4","10040227","0","0","0","0","10040226","5","10040228","7","14","0","0"
"4","10040228","0","0","0","0","10040227","10003","10040229","6","7","0","0"
"4","10040229","0","0","0","0","10040228","3","10040224","5","3","0","0"
"4","10040230","0","0","0","0","10040225","3","10040231","2","2","0","0"
"4","10040231","0","0","0","0","10040230","3","10040232","1","3","0","0"
"4","10040232","0","0","0","0","10040231","0","10040233","0","13","0","0"
"4","10040233","0","0","0","0","10040232","1","10040234","66","2","0","0"
"4","10040234","0","0","0","0","10040233","2","10040235","65","3","0","0"
"4","10040235","0","0","0","0","10040234","2","10040236","64","2","0","0"
"4","10040236","0","0","0","0","10040235","0","10040237","63","5","0","0"
"4","10040237","0","0","0","0","10040236","10002","10040238","62","7","10040246","0"
"4","10040238","0","0","0","0","10040237","0","10040239","61","12","0","0"
"4","10040239","0","0","0","0","10040238","0","10040240","60","6","0","0"
"4","10040240","0","0","0","0","10040239","10001","10040241","59","11","0","0"
"4","10040241","0","0","0","0","10040240","1","10040242","58","2","0","0"
"4","10040242","0","0","0","0","10040241","0","10040243","57","4","0","0"
"4","10040243","0","10040256","0","0","10040242","0","10040244","56","5","0","0"
"4","10040244","0","0","0","0","10040243","1","10040245","55","3","0","0"
"4","10040245","0","0","0","0","10040244","2","10040257","54","14","0","0"
"4","10040246","0","0","0","0","10040237","3","10040247","67","2","0","0"
"4","10040247","0","0","0","0","10040246","1","10040248","66","2","0","0"
"4","10040248","0","0","0","0","10040247","6","10040249","65","14","0","0"
"4","10040249","0","0","0","0","10040248","2","10040250","64","2","0","0"
"4","10040250","0","0","0","0","10040249","3","10040251","63","2","0","0"
"4","10040251","0","0","0","0","10040250","3","10040252","62","14","0","0"
"4","10040252","0","0","0","0","10040251","3","10040253","61","3","0","0"
"4","10040253","0","0","0","0","10040252","3","10040254","60","14","0","0"
"4","10040254","0","0","0","0","10040253","0","10040255","59","4","0","0"
"4","10040255","0","0","0","0","10040254","7","10040256","58","14","0","0"
"4","10040256","0","0","0","0","10040255","3","10040243","57","2","0","0"
"4","10040257","0","0","0","0","10040245","1","10040288","53","3","0","0"
"4","10040288","0","0","0","0","10040257","10001","10040289","52","11","10040300","0"
"4","10040289","0","0","0","0","10040288","1","10040290","51","2","0","0"
"4","10040290","0","0","0","0","10040289","1","10040291","50","3","0","0"
"4","10040291","0","0","0","0","10040290","0","10040292","49","4","0","0"
"4","10040292","0","0","0","0","10040291","2","10040293","48","2","0","0"
"4","10040293","0","0","0","0","10040292","0","10040294","47","6","0","0"
"4","10040294","0","0","0","0","10040293","0","10040295","46","4","0","0"
"4","10040295","0","0","0","0","10040294","10002","10040296","45","7","0","0"
"4","10040296","0","10040308","0","0","10040295","0","10040297","44","12","0","0"
"4","10040297","0","0","0","0","10040296","2","10040298","43","3","0","0"
"4","10040298","0","0","0","0","10040297","0","10040299","42","4","0","0"
"4","10040299","0","0","0","0","10040298","0","10040313","41","6","0","0"
"4","10040300","0","0","0","0","10040288","3","10040301","53","3","0","0"
"4","10040301","0","0","0","0","10040300","3","10040302","52","2","0","0"
"4","10040302","0","0","0","0","10040301","0","10040303","51","4","0","0"
"4","10040303","0","0","0","0","10040302","10003","10040304","50","7","0","0"
"4","10040304","0","0","0","0","10040303","4","10040305","49","14","0","0"
"4","10040305","0","0","0","0","10040304","3","10040306","48","2","0","0"
"4","10040306","0","0","0","0","10040305","10003","10040307","47","7","0","0"
"4","10040307","0","0","0","0","10040306","0","10040308","46","12","0","0"
"4","10040308","0","0","0","0","10040307","3","10040296","45","2","0","0"
"4","10040313","0","0","0","0","10040299","2","10040566","40","2","0","0"
"4","10040316","0","0","0","0","10040573","4","10040317","31","14","0","0"
"4","10040317","0","0","0","0","10040316","0","10040318","30","4","0","0"
"4","10040318","0","0","0","0","10040317","0","10040319","29","12","0","0"
"4","10040319","0","0","0","0","10040318","10001","10040320","28","11","0","0"
"4","10040320","0","0","0","0","10040319","0","10040321","27","5","0","0"
"4","10040321","0","0","0","0","10040320","10001","10040323","26","7","0","0"
"4","10040323","0","0","0","0","10040321","2","10040324","25","3","0","0"
"4","10040324","0","0","0","0","10040323","1","10040325","24","2","0","0"
"4","10040325","0","0","0","0","10040324","5","10040326","23","14","0","0"
"4","10040326","0","0","0","0","10040325","0","10040327","22","4","0","0"
"4","10040327","0","0","0","0","10040326","10001","10040328","21","11","0","0"
"4","10040328","0","0","0","0","10040327","0","10040329","20","6","0","0"
"4","10040329","0","0","0","0","10040328","1","10040330","19","2","0","0"
"4","10040330","0","0","0","0","10040329","1","10040331","18","3","0","0"
"4","10040331","0","0","0","0","10040330","0","10040332","17","5","10040340","0"
"4","10040332","0","0","0","0","10040331","0","10040333","16","4","0","0"
"4","10040333","0","0","0","0","10040332","2","10040334","15","2","0","0"
"4","10040334","0","0","0","0","10040333","1","10040335","14","2","0","0"
"4","10040335","0","0","0","0","10040334","10002","10040336","13","7","0","0"
"4","10040336","0","0","0","0","10040335","3","10040337","12","2","0","0"
"4","10040337","0","0","0","0","10040336","1","10040338","11","2","0","0"
"4","10040338","0","10040345","0","0","10040337","0","10040339","10","6","0","0"
"4","10040339","0","0","0","0","10040338","3","10040346","9","14","0","0"
"4","10040340","0","0","0","0","10040331","1","10040341","16","3","0","0"
"4","10040341","0","0","0","0","10040340","10002","10040342","15","7","0","0"
"4","10040342","0","0","0","0","10040341","10001","10040343","14","11","0","0"
"4","10040343","0","0","0","0","10040342","2","10040344","13","2","0","0"
"4","10040344","0","0","0","0","10040343","10001","10040345","12","7","0","0"
"4","10040345","0","0","0","0","10040344","3","10040338","11","3","0","0"
"4","10040346","0","0","0","0","10040339","0","10040347","8","4","10040354","0"
"4","10040347","0","0","0","0","10040346","2","10040348","7","2","0","0"
"4","10040348","0","0","0","0","10040347","10003","10040349","6","7","0","0"
"4","10040349","0","0","0","0","10040348","0","10040350","5","12","0","0"
"4","10040350","0","10040356","0","0","10040349","0","10040351","4","4","0","0"
"4","10040351","0","0","0","0","10040350","3","10040352","3","2","0","0"
"4","10040352","0","0","0","0","10040351","10001","10040353","2","7","0","0"
"4","10040353","0","0","0","0","10040352","10003","10040357","1","7","0","0"
"4","10040354","0","0","0","0","10040346","0","10040355","7","6","0","0"
"4","10040355","0","0","0","0","10040354","3","10040356","6","3","0","0"
"4","10040356","0","0","0","0","10040355","10001","10040350","5","11","0","0"
"4","10040357","0","0","0","0","10040353","0","10040358","0","13","0","0"
"4","10040358","0","0","0","0","10040357","3","10040359","66","2","0","0"
"4","10040359","0","0","0","0","10040358","0","10040360","65","6","0","0"
"4","10040360","0","0","0","0","10040359","10002","10040361","64","7","0","0"
"4","10040361","0","0","0","0","10040360","10001","10040362","63","11","0","0"
"4","10040362","0","10040363","0","0","10040361","0","10040364","62","6","0","0"
"4","10040363","0","0","0","0","0","0","10040362","63","1","0","0"
"4","10040364","0","0","0","0","10040362","1","10040365","61","2","0","0"
"4","10040365","0","0","0","0","10040364","0","10040367","60","4","0","0"
"4","10040367","0","0","0","0","10040365","10001","10040539","59","7","0","0"
"4","10040369","0","0","0","0","10040543","1","10040370","53","2","0","0"
"4","10040370","0","0","0","0","10040369","0","10040371","52","5","0","0"
"4","10040371","0","0","0","0","10040370","0","10040372","51","4","10040380","0"
"4","10040372","0","0","0","0","10040371","1","10040373","50","14","0","0"
"4","10040373","0","0","0","0","10040372","3","10040374","49","3","0","0"
"4","10040374","0","0","0","0","10040373","0","10040375","48","6","0","0"
"4","10040375","0","0","0","0","10040374","2","10040376","47","14","0","0"
"4","10040376","0","0","0","0","10040375","1","10040377","46","3","0","0"
"4","10040377","0","0","0","0","10040376","2","10040378","45","3","0","0"
"4","10040378","0","10040385","0","0","10040377","2","10040379","44","2","0","0"
"4","10040379","0","0","0","0","10040378","0","10040386","43","4","0","0"
"4","10040380","0","0","0","0","10040371","1","10040381","50","14","0","0"
"4","10040381","0","0","0","0","10040380","3","10040382","49","2","0","0"
"4","10040382","0","0","0","0","10040381","0","10040383","48","4","0","0"
"4","10040383","0","0","0","0","10040382","2","10040384","47","14","0","0"
"4","10040384","0","0","0","0","10040383","1","10040385","46","2","0","0"
"4","10040385","0","0","0","0","10040384","2","10040378","45","2","0","0"
"4","10040386","0","0","0","0","10040379","10001","10040387","42","7","0","0"
"4","10040387","0","0","0","0","10040386","1","10040388","41","2","0","0"
"4","10040388","0","0","0","0","10040387","4","10040389","40","14","0","0"
"4","10040389","0","0","0","0","10040388","0","10040390","39","5","0","0"
"4","10040390","0","0","0","0","10040389","1","10040391","38","2","10040395","0"
"4","10040391","0","0","0","0","10040390","0","10040392","37","12","0","0"
"4","10040392","0","0","0","0","10040391","10002","10040393","36","7","0","0"
"4","10040393","0","0","0","0","10040392","2","10040394","35","3","0","0"
"4","10040394","0","10040397","0","0","10040393","0","10040398","34","4","0","0"
"4","10040395","0","0","0","0","10040390","2","10040396","37","3","0","0"
"4","10040396","0","0","0","0","10040395","2","10040397","36","2","0","0"
"4","10040397","0","0","0","0","10040396","10001","10040394","35","11","0","0"
"4","10040398","0","0","0","0","10040394","0","10040399","33","6","0","0"
"4","10040399","0","0","0","0","10040398","1","10040400","32","2","0","0"
"4","10040400","0","0","0","0","10040399","10001","10040401","31","11","0","0"
