b594011afc34f4d284379e0fa11942f4fe44df795c3169c0d8ecbc6fa9e42432,a40f9cdc9036b40efbaba366bb8feaa97eeac93a4b7c13fb119cd9062ca72d3b,c375542c09c386c5a59173a628d8adcdcf20900ea927770ba36eb82222e8c118,920902c3bc77af46daed841edf4e3cf4df644fa0e4c0360ba1e98c4a57daee0e,c366ef6a9d5b2d2f95112c3e24e48a10deee7f04ab9f86f032afb61f796f237a,16158fac62a10438be9f66c52288fca1c93a21d2047b7921243790f7077a1915,4918e7617d7eb5b27b47b9e5947264aca67db5b304e8a82972aba5732125e9eb,88ec417d9b28fa64ae429299c1b194df9cdfecdac5806f496af6a415a7a0d986
"5","126","0","0","0","4","0","15531"
"5","168","0","0","0","4","0","15541"
"5","210","0","0","0","4","0","15551"
"2","94","0","0","0","1","0","15611"
"2","188","0","0","0","1","0","15621"
"2","282","0","0","0","1","0","15631"
"2","376","0","0","0","1","0","15641"
"2","470","0","0","0","1","0","15651"
"3","42","0","0","0","4","0","15711"
"3","84","0","0","0","4","0","15721"
"3","126","0","0","0","4","0","15731"
"3","168","0","0","0","4","0","15741"
"3","210","0","0","0","4","0","15751"
"6","15","0","0","0","5","0","15811"
"6","30","0","0","0","5","0","15821"
"6","45","0","0","0","5","0","15831"
"6","60","0","0","0","5","0","15841"
"6","75","0","0","0","5","0","15851"
"7","20","0","0","0","2","0","15911"
"7","40","0","0","0","2","0","15921"
"7","60","0","0","0","2","0","15931"
"7","80","0","0","0","2","0","15941"
"7","100","0","0","0","2","0","15951"
"3","44","0","0","0","3","0","16011"
"3","88","0","0","0","3","0","16021"
"3","132","0","0","0","3","0","16031"
"3","176","0","0","0","3","0","16041"
"3","220","0","0","0","3","0","16051"
"100","1","0","0","0","4","0","16111"
"100","2","0","0","0","4","0","16121"
"100","3","0","0","0","4","0","16131"
"1","64","0","0","0","5","0","16211"
"1","128","0","0","0","5","0","16221"
"1","192","0","0","0","5","0","16231"
"1","256","0","0","0","5","0","16241"
"1","320","0","0","0","5","0","16251"
"3","42","0","0","0","2","0","16311"
"3","84","0","0","0","2","0","16321"
"3","126","0","0","0","2","0","16331"
"3","168","0","0","0","2","0","16341"
"3","210","0","0","0","2","0","16351"
"5","44","0","0","0","3","0","16411"
"5","88","0","0","0","3","0","16421"
"5","132","0","0","0","3","0","16431"
"5","176","0","0","0","3","0","16441"
"5","220","0","0","0","3","0","16451"
"5","44","0","0","0","5","0","16511"
"5","88","0","0","0","5","0","16521"
"5","132","0","0","0","5","0","16531"
"5","176","0","0","0","5","0","16541"
"5","220","0","0","0","5","0","16551"
"3","42","5","2","4","1","3","16611"
"3","84","5","2","4","1","3","16621"
"3","126","5","2","4","1","3","16631"
"3","168","5","2","4","1","3","16641"
"3","210","5","2","4","1","3","16651"
"6","20","0","0","0","1","0","16711"
"6","40","0","0","0","1","0","16721"
"6","60","0","0","0","1","0","16731"
"6","80","0","0","0","1","0","16741"
"6","100","0","0","0","1","0","16751"
"5","46","0","0","0","3","0","16811"
"5","92","0","0","0","3","0","16821"
"5","138","0","0","0","3","0","16831"
"5","184","0","0","0","3","0","16841"
"5","230","0","0","0","3","0","16851"
"4","94","0","0","0","4","0","16911"
"4","188","0","0","0","4","0","16921"
"4","282","0","0","0","4","0","16931"
"4","376","0","0","0","4","0","16941"
"4","470","0","0","0","4","0","16951"
"6","20","0","0","0","5","0","17011"
"6","40","0","0","0","5","0","17021"
"6","60","0","0","0","5","0","17031"
"6","80","0","0","0","5","0","17041"
"6","100","0","0","0","5","0","17051"
"5","46","0","0","0","1","0","17111"
"5","92","0","0","0","1","0","17121"
"5","138","0","0","0","1","0","17131"
"5","184","0","0","0","1","0","17141"
"5","230","0","0","0","1","0","17151"
"4","94","0","0","0","1","0","17211"
"4","188","0","0","0","1","0","17221"
"4","282","0","0","0","1","0","17231"
"4","376","0","0","0","1","0","17241"
"4","470","0","0","0","1","0","17251"
"1","50","0","0","0","2","0","17311"
"1","100","0","0","0","2","0","17321"
"1","150","0","0","0","2","0","17331"
"1","200","0","0","0","2","0","17341"
"1","250","0","0","0","2","0","17351"
"7","20","0","0","0","5","0","17411"
"7","40","0","0","0","5","0","17421"
"7","60","0","0","0","5","0","17431"
"7","80","0","0","0","5","0","17441"
"7","100","0","0","0","5","0","17451"
"3","42","0","0","0","1","0","17511"
"3","84","0","0","0","1","0","17521"
"3","126","0","0","0","1","0","17531"
"3","168","0","0","0","1","0","17541"
"3","210","0","0","0","1","0","17551"
"100","1","0","0","0","3","0","17611"
"100","2","0","0","0","3","0","17621"
"101","1","0","0","0","4","0","17711"
"101","2","0","0","0","4","0","17721"
"101","3","0","0","0","4","0","17731"
"1","50","0","0","0","1","0","17811"
"1","100","0","0","0","1","0","17821"
"1","150","0","0","0","1","0","17831"
"1","200","0","0","0","1","0","17841"
"1","250","0","0","0","1","0","17851"
"1","52","0","0","0","3","0","17911"
"1","104","0","0","0","3","0","17921"
"1","156","0","0","0","3","0","17931"
"1","208","0","0","0","3","0","17941"
"1","260","0","0","0","3","0","17951"
"3","44","0","0","0","4","0","18011"
"3","88","0","0","0","4","0","18021"
"3","132","0","0","0","4","0","18031"
"3","176","0","0","0","4","0","18041"
"3","220","0","0","0","4","0","18051"
"100","1","0","0","0","5","0","18111"
"100","2","0","0","0","5","0","18121"
"6","20","0","0","0","2","0","18211"
"6","40","0","0","0","2","0","18221"
"6","60","0","0","0","2","0","18231"
"6","80","0","0","0","2","0","18241"
"6","100","0","0","0","2","0","18251"
"4","92","0","0","0","3","0","18311"
"4","184","0","0","0","3","0","18321"
"4","276","0","0","0","3","0","18331"
"4","368","0","0","0","3","0","18341"
"4","460","0","0","0","3","0","18351"
"5","44","0","0","0","4","0","18411"
"5","88","0","0","0","4","0","18421"
"5","132","0","0","0","4","0","18431"
"5","176","0","0","0","4","0","18441"
"5","220","0","0","0","4","0","18451"
"1","52","0","0","0","1","0","18511"
"1","104","0","0","0","1","0","18521"
"1","156","0","0","0","1","0","18531"
"1","208","0","0","0","1","0","18541"
"1","260","0","0","0","1","0","18551"
"1","64","0","0","0","4","0","18611"
"1","128","0","0","0","4","0","18621"
"1","192","0","0","0","4","0","18631"
"1","256","0","0","0","4","0","18641"
"1","320","0","0","0","4","0","18651"
"4","94","0","0","0","5","0","18711"
"4","188","0","0","0","5","0","18721"
"4","282","0","0","0","5","0","18731"
"4","376","0","0","0","5","0","18741"
"4","470","0","0","0","5","0","18751"
"1","52","0","0","0","2","0","18811"
"1","104","0","0","0","2","0","18821"
"1","156","0","0","0","2","0","18831"
"1","208","0","0","0","2","0","18841"
"1","260","0","0","0","2","0","18851"
"101","1","0","0","0","3","0","18911"
"101","2","0","0","0","3","0","18921"
"101","3","0","0","0","3","0","18931"
"100","1","0","0","0","1","0","19011"
"100","2","0","0","0","1","0","19021"
"4","92","0","0","0","2","0","19111"
"4","184","0","0","0","2","0","19121"
"4","276","0","0","0","2","0","19131"
"4","368","0","0","0","2","0","19141"
"4","460","0","0","0","2","0","19151"
"7","20","0","0","0","3","0","19211"
"7","40","0","0","0","3","0","19221"
"7","60","0","0","0","3","0","19231"
"7","80","0","0","0","3","0","19241"
"7","100","0","0","0","3","0","19251"
"3","46","0","0","0","5","0","19311"
"3","92","0","0","0","5","0","19321"
"3","138","0","0","0","5","0","19331"
"3","184","0","0","0","5","0","19341"
"3","230","0","0","0","5","0","19351"
"2","90","5","2","4","1","3","19411"
"2","180","5","2","4","1","3","19421"
"2","270","5","2","4","1","3","19431"
"2","360","5","2","4","1","3","19441"
"2","450","5","2","4","1","3","19451"
"100","1","0","0","0","1","0","19511"
"100","2","0","0","0","1","0","19521"
"100","3","0","0","0","1","0","19531"
"3","46","0","0","0","3","0","19611"
"3","92","0","0","0","3","0","19621"
"3","138","0","0","0","3","0","19631"
"3","184","0","0","0","3","0","19641"
"3","230","0","0","0","3","0","19651"
"2","94","0","0","0","4","0","19711"
"2","188","0","0","0","4","0","19721"
"2","282","0","0","0","4","0","19731"
"2","376","0","0","0","4","0","19741"
"2","470","0","0","0","4","0","19751"
"5","46","0","0","0","5","0","19811"
"5","92","0","0","0","5","0","19821"
"5","138","0","0","0","5","0","19831"
"5","184","0","0","0","5","0","19841"
"5","230","0","0","0","5","0","19851"
"101","1","0","0","0","2","0","19911"
"101","2","0","0","0","2","0","19921"
"101","3","0","0","0","2","0","19931"
"4","94","0","0","0","3","0","20011"
"4","188","0","0","0","3","0","20021"
"4","282","0","0","0","3","0","20031"
"4","376","0","0","0","3","0","20041"
"4","470","0","0","0","3","0","20051"
"4","96","0","0","0","5","0","20111"
"4","192","0","0","0","5","0","20121"
"4","288","0","0","0","5","0","20131"
"4","384","0","0","0","5","0","20141"
"4","480","0","0","0","5","0","20151"
"2","96","0","0","0","1","0","20211"
"2","192","0","0","0","1","0","20221"
"2","288","0","0","0","1","0","20231"
"2","384","0","0","0","1","0","20241"
"2","480","0","0","0","1","0","20251"
"4","94","0","0","0","2","0","20311"
"4","188","0","0","0","2","0","20321"
"4","282","0","0","0","2","0","20331"
"4","376","0","0","0","2","0","20341"
"4","470","0","0","0","2","0","20351"
"100","1","0","0","0","5","0","20411"
"100","2","0","0","0","5","0","20421"
"100","3","0","0","0","5","0","20431"
"4","96","0","0","0","2","0","20511"
"4","192","0","0","0","2","0","20521"
"4","288","0","0","0","2","0","20531"
"4","384","0","0","0","2","0","20541"
"4","480","0","0","0","2","0","20551"
"2","96","0","0","0","4","0","20611"
"2","192","0","0","0","4","0","20621"
"2","288","0","0","0","4","0","20631"
"2","384","0","0","0","4","0","20641"
"2","480","0","0","0","4","0","20651"
"3","44","0","0","0","1","0","20711"
"3","88","0","0","0","1","0","20721"
"3","132","0","0","0","1","0","20731"
"3","176","0","0","0","1","0","20741"
"3","220","0","0","0","1","0","20751"
"3","44","0","0","0","2","0","20811"
"3","88","0","0","0","2","0","20821"
"3","132","0","0","0","2","0","20831"
"3","176","0","0","0","2","0","20841"
"3","220","0","0","0","2","0","20851"
"100","1","0","0","0","3","0","20911"
"100","2","0","0","0","3","0","20921"
"100","3","0","0","0","3","0","20931"
"4","96","0","0","0","4","0","21011"
"4","192","0","0","0","4","0","21021"
"4","288","0","0","0","4","0","21031"
"4","384","0","0","0","4","0","21041"
"4","480","0","0","0","4","0","21051"
"4","96","0","0","0","1","0","21111"
"4","192","0","0","0","1","0","21121"
"4","288","0","0","0","1","0","21131"
"4","384","0","0","0","1","0","21141"
"4","480","0","0","0","1","0","21151"
"4","96","0","0","0","3","0","21211"
"4","192","0","0","0","3","0","21221"
"4","288","0","0","0","3","0","21231"
"4","384","0","0","0","3","0","21241"
"4","480","0","0","0","3","0","21251"
"2","94","0","0","0","5","0","21311"
"2","188","0","0","0","5","0","21321"
"2","282","0","0","0","5","0","21331"
"2","376","0","0","0","5","0","21341"
"2","470","0","0","0","5","0","21351"
"3","46","0","0","0","2","0","21411"
"3","92","0","0","0","2","0","21421"
"3","138","0","0","0","2","0","21431"
"3","184","0","0","0","2","0","21441"
"3","230","0","0","0","2","0","21451"
"5","46","0","0","0","4","0","21511"
"5","92","0","0","0","4","0","21521"
"5","138","0","0","0","4","0","21531"
"5","184","0","0","0","4","0","21541"
"5","230","0","0","0","4","0","21551"
"2","96","0","0","0","5","0","21611"
"2","192","0","0","0","5","0","21621"
"2","288","0","0","0","5","0","21631"
"2","384","0","0","0","5","0","21641"
"2","480","0","0","0","5","0","21651"
"100","1","0","0","0","2","0","21711"
"100","2","0","0","0","2","0","21721"
"100","3","0","0","0","2","0","21731"
"2","96","0","0","0","3","0","21811"
"2","192","0","0","0","3","0","21821"
"2","288","0","0","0","3","0","21831"
"2","384","0","0","0","3","0","21841"
"2","480","0","0","0","3","0","21851"
"3","46","0","0","0","4","0","21911"
"3","92","0","0","0","4","0","21921"
"3","138","0","0","0","4","0","21931"
"3","184","0","0","0","4","0","21941"
"3","230","0","0","0","4","0","21951"
"3","46","0","0","0","1","0","22011"
"3","92","0","0","0","1","0","22021"
"3","138","0","0","0","1","0","22031"
"3","184","0","0","0","1","0","22041"
"3","230","0","0","0","1","0","22051"
"2","96","0","0","0","2","0","22111"
"2","192","0","0","0","2","0","22121"
"2","288","0","0","0","2","0","22131"
"2","384","0","0","0","2","0","22141"
"2","480","0","0","0","2","0","22151"
"4","90","5","2","4","1","3","22211"
"4","180","5","2","4","1","3","22221"
"4","270","5","2","4","1","3","22231"
"4","360","5","2","4","1","3","22241"
"4","450","5","2","4","1","3","22251"
"101","1","0","0","0","2","0","22311"
"2","46","0","0","0","1","0","22411"
"2","92","0","0","0","1","0","22421"
"2","138","0","0","0","1","0","22431"
"2","184","0","0","0","1","0","22441"
"2","230","0","0","0","1","0","22451"
"6","7","0","0","0","3","0","22511"
"6","14","0","0","0","3","0","22521"
"6","21","0","0","0","3","0","22531"
"6","28","0","0","0","3","0","22541"
"6","35","0","0","0","3","0","22551"
"2","46","0","0","0","5","0","22611"
"2","92","0","0","0","5","0","22621"
"2","138","0","0","0","5","0","22631"
"2","184","0","0","0","5","0","22641"
"2","230","0","0","0","5","0","22651"
"2","46","0","0","0","4","0","22711"
"2","92","0","0","0","4","0","22721"
"2","138","0","0","0","4","0","22731"
"2","184","0","0","0","4","0","22741"
"2","230","0","0","0","4","0","22751"
"4","46","0","0","0","5","0","22811"
"4","92","0","0","0","5","0","22821"
"4","138","0","0","0","5","0","22831"
"4","184","0","0","0","5","0","22841"
"4","230","0","0","0","5","0","22851"
"101","1","0","0","0","3","0","22911"
"4","46","0","0","0","4","0","23011"
"4","92","0","0","0","4","0","23021"
"4","138","0","0","0","4","0","23031"
"4","184","0","0","0","4","0","23041"
"4","230","0","0","0","4","0","23051"
"7","7","0","0","0","2","0","23111"
"7","14","0","0","0","2","0","23121"
"7","21","0","0","0","2","0","23131"
"7","28","0","0","0","2","0","23141"
"7","35","0","0","0","2","0","23151"
"101","1","0","0","0","5","0","23211"
"100","1","0","0","0","3","0","23311"
"4","46","0","0","0","1","0","23411"
"4","92","0","0","0","1","0","23421"
"4","138","0","0","0","1","0","23431"
"4","184","0","0","0","1","0","23441"
"4","230","0","0","0","1","0","23451"
"1","26","5","2","4","1","3","23511"
"1","52","5","2","4","1","3","23521"
"1","78","5","2","4","1","3","23531"
"1","104","5","2","4","1","3","23541"
"1","130","5","2","4","1","3","23551"
"6","7","0","0","0","4","0","23611"
"6","14","0","0","0","4","0","23621"
"6","21","0","0","0","4","0","23631"
"6","28","0","0","0","4","0","23641"
"6","35","0","0","0","4","0","23651"
"7","7","0","0","0","1","0","23711"
"7","14","0","0","0","1","0","23721"
"7","21","0","0","0","1","0","23731"
"7","28","0","0","0","1","0","23741"
"7","35","0","0","0","1","0","23751"
"2","46","0","0","0","3","0","23811"
"2","92","0","0","0","3","0","23821"
"2","138","0","0","0","3","0","23831"
"2","184","0","0","0","3","0","23841"
"2","230","0","0","0","3","0","23851"
"6","7","0","0","0","5","0","23911"
"6","14","0","0","0","5","0","23921"
"6","21","0","0","0","5","0","23931"
"6","28","0","0","0","5","0","23941"
"6","35","0","0","0","5","0","23951"
"101","1","0","0","0","3","0","24011"
"101","1","0","0","0","1","0","24111"
"7","7","0","0","0","4","0","24211"
"7","14","0","0","0","4","0","24221"
"7","21","0","0","0","4","0","24231"
"7","28","0","0","0","4","0","24241"
"7","35","0","0","0","4","0","24251"
"100","1","0","0","0","2","0","24311"
"2","46","0","0","0","4","0","24411"
"2","92","0","0","0","4","0","24421"
"2","138","0","0","0","4","0","24431"
"2","184","0","0","0","4","0","24441"
"2","230","0","0","0","4","0","24451"
"6","7","0","0","0","2","0","24511"
"6","14","0","0","0","2","0","24521"
"6","21","0","0","0","2","0","24531"
"6","28","0","0","0","2","0","24541"
"6","35","0","0","0","2","0","24551"
"100","1","0","0","0","5","0","24611"
"6","7","0","0","0","1","0","24711"
"6","14","0","0","0","1","0","24721"
"6","21","0","0","0","1","0","24731"
"6","28","0","0","0","1","0","24741"
"6","35","0","0","0","1","0","24751"
"5","24","5","2","4","1","3","24811"
"5","48","5","2","4","1","3","24821"
"5","72","5","2","4","1","3","24831"
"5","96","5","2","4","1","3","24841"
"5","120","5","2","4","1","3","24851"
"2","46","0","0","0","2","0","24911"
"2","92","0","0","0","2","0","24921"
"2","138","0","0","0","2","0","24931"
"2","184","0","0","0","2","0","24941"
"2","230","0","0","0","2","0","24951"
"7","7","0","0","0","5","0","25011"
"7","14","0","0","0","5","0","25021"
"7","21","0","0","0","5","0","25031"
"7","28","0","0","0","5","0","25041"
"7","35","0","0","0","5","0","25051"
"4","46","0","0","0","4","0","25111"
"4","92","0","0","0","4","0","25121"
"4","138","0","0","0","4","0","25131"
"4","184","0","0","0","4","0","25141"
"4","230","0","0","0","4","0","25151"
"100","1","0","0","0","3","0","25211"
"2","46","0","0","0","5","0","25311"
"2","92","0","0","0","5","0","25321"
"2","138","0","0","0","5","0","25331"
"2","184","0","0","0","5","0","25341"
"2","230","0","0","0","5","0","25351"
"7","7","0","0","0","3","0","25411"
"7","14","0","0","0","3","0","25421"
"7","21","0","0","0","3","0","25431"
"7","28","0","0","0","3","0","25441"
"7","35","0","0","0","3","0","25451"
"101","1","0","0","0","4","0","25511"
"6","7","0","0","0","4","0","25611"
"6","14","0","0","0","4","0","25621"
"6","21","0","0","0","4","0","25631"
"6","28","0","0","0","4","0","25641"
"6","35","0","0","0","4","0","25651"
"4","46","0","0","0","2","0","25711"
"4","92","0","0","0","2","0","25721"
"4","138","0","0","0","2","0","25731"
"4","184","0","0","0","2","0","25741"
"4","230","0","0","0","2","0","25751"
"100","1","0","0","0","2","0","25811"
"7","7","0","0","0","1","0","25911"
"7","14","0","0","0","1","0","25921"
"7","21","0","0","0","1","0","25931"
"7","28","0","0","0","1","0","25941"
"7","35","0","0","0","1","0","25951"
"100","1","0","0","0","4","0","26011"
"3","24","5","2","4","1","3","26111"
"3","48","5","2","4","1","3","26121"
"3","72","5","2","4","1","3","26131"
"3","96","5","2","4","1","3","26141"
"3","120","5","2","4","1","3","26151"
"4","46","0","0","0","1","0","26211"
"4","92","0","0","0","1","0","26221"
"4","138","0","0","0","1","0","26231"
"4","184","0","0","0","1","0","26241"
"4","230","0","0","0","1","0","26251"
"6","7","0","0","0","5","0","26311"
"6","14","0","0","0","5","0","26321"
"6","21","0","0","0","5","0","26331"
"6","28","0","0","0","5","0","26341"
"6","35","0","0","0","5","0","26351"
"101","1","0","0","0","2","0","26411"
"2","46","0","0","0","5","0","26511"
"2","92","0","0","0","5","0","26521"
"2","138","0","0","0","5","0","26531"
"2","184","0","0","0","5","0","26541"
"2","230","0","0","0","5","0","26551"
"100","1","0","0","0","1","0","26611"
"7","7","0","0","0","5","0","26711"
"7","14","0","0","0","5","0","26721"
"7","21","0","0","0","5","0","26731"
"7","28","0","0","0","5","0","26741"
"7","35","0","0","0","5","0","26751"
"2","46","0","0","0","3","0","26811"
"2","92","0","0","0","3","0","26821"
"2","138","0","0","0","3","0","26831"
"2","184","0","0","0","3","0","26841"
"2","230","0","0","0","3","0","26851"
"101","1","0","0","0","4","0","26911"
"2","46","0","0","0","1","0","27011"
"2","92","0","0","0","1","0","27021"
"2","138","0","0","0","1","0","27031"
"2","184","0","0","0","1","0","27041"
"2","230","0","0","0","1","0","27051"
"101","1","0","0","0","1","0","27111"
"7","7","0","0","0","3","0","27211"
"7","14","0","0","0","3","0","27221"
"7","21","0","0","0","3","0","27231"
"7","28","0","0","0","3","0","27241"
"7","35","0","0","0","3","0","27251"
"4","46","0","0","0","2","0","27311"
"4","92","0","0","0","2","0","27321"
"4","138","0","0","0","2","0","27331"
"4","184","0","0","0","2","0","27341"
"4","230","0","0","0","2","0","27351"
"5","24","5","2","4","1","3","27411"
"5","48","5","2","4","1","3","27421"
"5","72","5","2","4","1","3","27431"
"5","96","5","2","4","1","3","27441"
"5","120","5","2","4","1","3","27451"
"100","1","0","0","0","5","0","27511"
"7","7","0","0","0","4","0","27611"
"7","14","0","0","0","4","0","27621"
"7","21","0","0","0","4","0","27631"
"7","28","0","0","0","4","0","27641"
"7","35","0","0","0","4","0","27651"
"4","46","0","0","0","3","0","27711"
"4","92","0","0","0","3","0","27721"
"4","138","0","0","0","3","0","27731"
"4","184","0","0","0","3","0","27741"
"4","230","0","0","0","3","0","27751"
"100","1","0","0","0","1","0","27811"
"6","7","0","0","0","3","0","27911"
"6","14","0","0","0","3","0","27921"
"6","21","0","0","0","3","0","27931"
"6","28","0","0","0","3","0","27941"
"6","35","0","0","0","3","0","27951"
"4","46","0","0","0","5","0","28011"
"4","92","0","0","0","5","0","28021"
"4","138","0","0","0","5","0","28031"
"4","184","0","0","0","5","0","28041"
"4","230","0","0","0","5","0","28051"
"2","46","0","0","0","2","0","28111"
"2","92","0","0","0","2","0","28121"
"2","138","0","0","0","2","0","28131"
"2","184","0","0","0","2","0","28141"
"2","230","0","0","0","2","0","28151"
"100","1","0","0","0","4","0","28211"
"101","1","0","0","0","5","0","28311"
"6","7","0","0","0","1","0","28411"
"6","14","0","0","0","1","0","28421"
"6","21","0","0","0","1","0","28431"
"6","28","0","0","0","1","0","28441"
"6","35","0","0","0","1","0","28451"
"100","1","0","0","0","5","0","28511"
"7","7","0","0","0","1","0","28611"
"7","14","0","0","0","1","0","28621"
"7","21","0","0","0","1","0","28631"
"7","28","0","0","0","1","0","28641"
"7","35","0","0","0","1","0","28651"
"3","24","5","2","4","1","3","28711"
"3","48","5","2","4","1","3","28721"
"3","72","5","2","4","1","3","28731"
"3","96","5","2","4","1","3","28741"
"3","120","5","2","4","1","3","28751"
"6","7","0","0","0","5","0","28811"
"6","14","0","0","0","5","0","28821"
"6","21","0","0","0","5","0","28831"
"6","28","0","0","0","5","0","28841"
"6","35","0","0","0","5","0","28851"
"101","1","0","0","0","1","0","28911"
"2","46","0","0","0","3","0","29011"
"2","92","0","0","0","3","0","29021"
"2","138","0","0","0","3","0","29031"
"2","184","0","0","0","3","0","29041"
"2","230","0","0","0","3","0","29051"
"7","7","0","0","0","2","0","29111"
"7","14","0","0","0","2","0","29121"
"7","21","0","0","0","2","0","29131"
"7","28","0","0","0","2","0","29141"
"7","35","0","0","0","2","0","29151"
"100","1","0","0","0","3","0","29211"
"4","46","0","0","0","4","0","29311"
"4","92","0","0","0","4","0","29321"
"4","138","0","0","0","4","0","29331"
"4","184","0","0","0","4","0","29341"
"4","230","0","0","0","4","0","29351"
"6","7","0","0","0","2","0","29411"
"6","14","0","0","0","2","0","29421"
"6","21","0","0","0","2","0","29431"
"6","28","0","0","0","2","0","29441"
"6","35","0","0","0","2","0","29451"
"4","46","0","0","0","3","0","29511"
"4","92","0","0","0","3","0","29521"
"4","138","0","0","0","3","0","29531"
"4","184","0","0","0","3","0","29541"
"4","230","0","0","0","3","0","29551"
"6","7","0","0","0","3","0","29611"
"6","14","0","0","0","3","0","29621"
"6","21","0","0","0","3","0","29631"
"6","28","0","0","0","3","0","29641"
"6","35","0","0","0","3","0","29651"
"2","46","0","0","0","1","0","29711"
"2","92","0","0","0","1","0","29721"
"2","138","0","0","0","1","0","29731"
"2","184","0","0","0","1","0","29741"
"2","230","0","0","0","1","0","29751"
"6","7","0","0","0","2","0","29811"
"6","14","0","0","0","2","0","29821"
"6","21","0","0","0","2","0","29831"
"6","28","0","0","0","2","0","29841"
"6","35","0","0","0","2","0","29851"
"100","1","0","0","0","4","0","29911"
"1","26","5","2","4","1","3","30011"
"1","52","5","2","4","1","3","30021"
"1","78","5","2","4","1","3","30031"
"1","104","5","2","4","1","3","30041"
"1","130","5","2","4","1","3","30051"
"4","46","0","0","0","2","0","30111"
"4","92","0","0","0","2","0","30121"
"4","138","0","0","0","2","0","30131"
"4","184","0","0","0","2","0","30141"
"4","230","0","0","0","2","0","30151"
"101","1","0","0","0","3","0","30211"
"4","46","0","0","0","5","0","30311"
"4","92","0","0","0","5","0","30321"
"4","138","0","0","0","5","0","30331"
"4","184","0","0","0","5","0","30341"
"4","230","0","0","0","5","0","30351"
"2","46","0","0","0","3","0","30411"
"2","92","0","0","0","3","0","30421"
"2","138","0","0","0","3","0","30431"
"2","184","0","0","0","3","0","30441"
"2","230","0","0","0","3","0","30451"
"4","46","0","0","0","1","0","30511"
"4","92","0","0","0","1","0","30521"
"4","138","0","0","0","1","0","30531"
"4","184","0","0","0","1","0","30541"
"4","230","0","0","0","1","0","30551"
"7","7","0","0","0","5","0","30611"
"7","14","0","0","0","5","0","30621"
"7","21","0","0","0","5","0","30631"
"7","28","0","0","0","5","0","30641"
"7","35","0","0","0","5","0","30651"
"101","1","0","0","0","2","0","30711"
"2","46","0","0","0","4","0","30811"
"2","92","0","0","0","4","0","30821"
"2","138","0","0","0","4","0","30831"
"2","184","0","0","0","4","0","30841"
"2","230","0","0","0","4","0","30851"
"2","46","0","0","0","1","0","30911"
"2","92","0","0","0","1","0","30921"
"2","138","0","0","0","1","0","30931"
"2","184","0","0","0","1","0","30941"
"2","230","0","0","0","1","0","30951"
"4","46","0","0","0","3","0","31011"
"4","92","0","0","0","3","0","31021"
"4","138","0","0","0","3","0","31031"
"4","184","0","0","0","3","0","31041"
"4","230","0","0","0","3","0","31051"
"6","7","0","0","0","1","0","31111"
"6","14","0","0","0","1","0","31121"
"6","21","0","0","0","1","0","31131"
"6","28","0","0","0","1","0","31141"
"6","35","0","0","0","1","0","31151"
"100","1","0","0","0","2","0","31211"
"3","24","5","2","4","1","3","31311"
"3","48","5","2","4","1","3","31321"
"3","72","5","2","4","1","3","31331"
"3","96","5","2","4","1","3","31341"
"3","120","5","2","4","1","3","31351"
"7","7","0","0","0","3","0","31411"
"7","14","0","0","0","3","0","31421"
"7","21","0","0","0","3","0","31431"
"7","28","0","0","0","3","0","31441"
"7","35","0","0","0","3","0","31451"
"4","46","0","0","0","1","0","31511"
"4","92","0","0","0","1","0","31521"
"4","138","0","0","0","1","0","31531"
"4","184","0","0","0","1","0","31541"
"4","230","0","0","0","1","0","31551"
"101","1","0","0","0","4","0","31611"
"2","46","0","0","0","5","0","31711"
"2","92","0","0","0","5","0","31721"
"2","138","0","0","0","5","0","31731"
"2","184","0","0","0","5","0","31741"
"2","230","0","0","0","5","0","31751"
"4","46","0","0","0","3","0","31811"
"4","92","0","0","0","3","0","31821"
"4","138","0","0","0","3","0","31831"
"4","184","0","0","0","3","0","31841"
"4","230","0","0","0","3","0","31851"
"100","1","0","0","0","1","0","31911"
"2","46","0","0","0","2","0","32011"
"2","92","0","0","0","2","0","32021"
"2","138","0","0","0","2","0","32031"
"2","184","0","0","0","2","0","32041"
"2","230","0","0","0","2","0","32051"
"6","7","0","0","0","4","0","32111"
"6","14","0","0","0","4","0","32121"
"6","21","0","0","0","4","0","32131"
"6","28","0","0","0","4","0","32141"
"6","35","0","0","0","4","0","32151"
"7","7","0","0","0","4","0","32211"
"7","14","0","0","0","4","0","32221"
"7","21","0","0","0","4","0","32231"
"7","28","0","0","0","4","0","32241"
"7","35","0","0","0","4","0","32251"
"101","1","0","0","0","5","0","32311"
"7","7","0","0","0","2","0","32411"
"7","14","0","0","0","2","0","32421"
"7","21","0","0","0","2","0","32431"
"7","28","0","0","0","2","0","32441"
"7","35","0","0","0","2","0","32451"
"4","46","0","0","0","5","0","32511"
"4","92","0","0","0","5","0","32521"
"4","138","0","0","0","5","0","32531"
"4","184","0","0","0","5","0","32541"
"4","230","0","0","0","5","0","32551"
"5","24","5","2","4","1","3","32611"
"5","48","5","2","4","1","3","32621"
"5","72","5","2","4","1","3","32631"
"5","96","5","2","4","1","3","32641"
"5","120","5","2","4","1","3","32651"
"100","1","0","0","0","2","0","32711"
"2","46","0","0","0","3","0","32811"
"2","92","0","0","0","3","0","32821"
"2","138","0","0","0","3","0","32831"
"2","184","0","0","0","3","0","32841"
"2","230","0","0","0","3","0","32851"
