ec9dc6871f3da743a3b68c7f162c3a66842ad8a5fbe9e4d5b4f4584e2375d200,428ef9cd7cf7bd289af685c9a9f63d0f8ef0e88821f3538a147596c28d5dd67e,e5971f3c2f46f5284f6cfe18d9f163c8fa18188dd4ed0bed1ebaf45492db64ce,e0521542922a054c48754458a46a006f8283754ad5cc901fe004554bb05b6368,097427018396d6752864012cd0cd01a7f5c125bb47e7aea27b35aa136a4fa1df,fe0c3cd08f60b39a144d2248a968f665d4c23624631c768422c5f2623571087f,dabce03ac5cdb7da1d6ecab5a03fd8bf9dd9030064393ed80ddf46a0c415a8d4,67f3b7cde8ec62a45c6bbbf769c5c500c1f4640077d5c4899971b6fa7749e334,bcfe12dae42862050435e0ff802ba11b808c698bfca07fc7bcdfb888ab1ca4bf,b6fcc84f0d87d6d8751c34ab3250c67ad706186a66e3820a0b3b5a0e90a5367d,bec154b1b1f62e8e17b4a4e7347f94119eb35b71df012be4cb3b19ba60cfe947,77a3a0471b87e3260b678ffde463a8e763038259fcef4caec5c418bb0c9bb5bd
"0","10","0","10056005","5056001","2021/05/04 16:00:00","112001","2021/05/18 15:59:59","5056423","1001","10056","1"
"0","20","0","10056006","0","2021/05/04 16:00:00","105901","2021/05/18 15:59:59","5056404","1001","10056","0"
"0","20","0","10056007","5056001","2021/05/04 16:00:00","111901","2021/05/18 15:59:59","5056424","1001","10056","1"
"0","30","0","10056008","0","2021/05/04 16:00:00","105801","2021/05/18 15:59:59","5056405","1001","10056","0"
"0","30","0","10056009","5056001","2021/05/04 16:00:00","111801","2021/05/18 15:59:59","5056425","1001","10056","1"
"0","2","0","10056010","0","2021/05/04 16:00:00","105801","2021/05/18 15:59:59","5056406","1003","10056","0"
"0","2","0","10056011","5056001","2021/05/04 16:00:00","111801","2021/05/18 15:59:59","5056426","1003","10056","1"
"0","4","0","10056012","0","2021/05/04 16:00:00","106001","2021/05/18 15:59:59","5056407","1003","10056","0"
"0","4","0","10056013","5056001","2021/05/04 16:00:00","112001","2021/05/18 15:59:59","5056427","1003","10056","1"
"0","7","0","10056014","0","2021/05/04 16:00:00","105901","2021/05/18 15:59:59","5056408","1003","10056","0"
"0","7","0","10056015","5056001","2021/05/04 16:00:00","111901","2021/05/18 15:59:59","5056428","1003","10056","1"
"0","10","0","10056016","0","2021/05/04 16:00:00","106101","2021/05/18 15:59:59","5056409","1003","10056","0"
"0","10","0","10056017","5056001","2021/05/04 16:00:00","114701","2021/05/18 15:59:59","5056429","1003","10056","1"
"0","13","0","10056018","0","2021/05/04 16:00:00","107001","2021/05/18 15:59:59","5056410","1003","10056","0"
"0","13","0","10056019","5056001","2021/05/04 16:00:00","115001","2021/05/18 15:59:59","5056430","1003","10056","1"
"0","15","0","10056020","0","2021/05/04 16:00:00","105801","2021/05/18 15:59:59","5056411","1003","10056","0"
"0","15","0","10056021","5056001","2021/05/04 16:00:00","111801","2021/05/18 15:59:59","5056431","1003","10056","1"
"0","112101","0","10057001","0","2021/05/19 16:00:00","112101","2021/05/26 15:59:59","5031401","1004","10057","0"
"0","1005703","1","10057002","0","2021/05/19 16:00:00","112001","2021/05/26 15:59:59","5031402","1002","10057","0"
"0","10","0","10057003","0","2021/05/19 16:00:00","111901","2021/05/26 15:59:59","5031403","1001","10057","0"
"0","20","0","10057004","0","2021/05/19 16:00:00","112001","2021/05/26 15:59:59","5031404","1001","10057","0"
"0","30","0","10057005","0","2021/05/19 16:00:00","111801","2021/05/26 15:59:59","5031405","1001","10057","0"
"0","2","0","10057006","0","2021/05/19 16:00:00","111801","2021/05/26 15:59:59","5031406","1003","10057","0"
"0","3","0","10057007","0","2021/05/19 16:00:00","112001","2021/05/26 15:59:59","5031407","1003","10057","0"
"0","4","0","10057008","0","2021/05/19 16:00:00","111901","2021/05/26 15:59:59","5031408","1003","10057","0"
"0","5","0","10057009","0","2021/05/19 16:00:00","112101","2021/05/26 15:59:59","5031409","1003","10057","0"
"0","6","0","10057010","0","2021/05/19 16:00:00","112101","2021/05/26 15:59:59","5031410","1003","10057","0"
"0","8","0","10057011","0","2021/05/19 16:00:00","112101","2021/05/26 15:59:59","5031411","1003","10057","0"
"0","115601","0","10058001","0","2021/06/02 16:00:00","115601","2021/06/22 15:59:59","5058401","1004","10058","0"
"0","1005803","1","10058002","0","2021/06/02 16:00:00","106001","2021/06/22 15:59:59","5058402","1002","10058","0"
"0","10","0","10058003","0","2021/06/02 16:00:00","105801","2021/06/22 15:59:59","5058403","1001","10058","0"
"0","20","0","10058004","0","2021/06/02 16:00:00","106001","2021/06/22 15:59:59","5058404","1001","10058","0"
"0","30","0","10058005","0","2021/06/02 16:00:00","105901","2021/06/22 15:59:59","5058405","1001","10058","0"
"0","2","0","10058006","0","2021/06/02 16:00:00","105901","2021/06/22 15:59:59","5058406","1003","10058","0"
"0","4","0","10058007","0","2021/06/02 16:00:00","106001","2021/06/22 15:59:59","5058407","1003","10058","0"
"0","7","0","10058008","0","2021/06/02 16:00:00","105801","2021/06/22 15:59:59","5058408","1003","10058","0"
"0","1005903","1","10059001","0","2021/06/12 16:00:00","191401","2021/06/22 15:59:59","5059402","1002","10059","0"
"0","1005903","1","10059002","5059005","2021/06/12 16:00:00","115501","2021/06/22 15:59:59","5059422","1002","10059","1"
"0","10","0","10059003","0","2021/06/12 16:00:00","106001","2021/06/22 15:59:59","5059403","1001","10059","0"
"0","20","0","10059004","0","2021/06/12 16:00:00","105801","2021/06/22 15:59:59","5059404","1001","10059","0"
"0","30","0","10059005","0","2021/06/12 16:00:00","191401","2021/06/22 15:59:59","5059405","1001","10059","0"
"0","30","0","10059006","5059005","2021/06/12 16:00:00","115501","2021/06/22 15:59:59","5059425","1001","10059","1"
"0","12","0","10059007","0","2021/06/12 16:00:00","191401","2021/06/22 15:59:59","5059408","1003","10059","0"
"0","12","0","10059008","5059005","2021/06/12 16:00:00","115501","2021/06/22 15:59:59","5059428","1003","10059","1"
"0","14","0","10059009","0","2021/06/12 16:00:00","105801","2021/06/22 15:59:59","5059406","1003","10059","0"
"0","17","0","10059010","0","2021/06/12 16:00:00","106001","2021/06/22 15:59:59","5059407","1003","10059","0"
"0","21","0","10059011","0","2021/06/12 16:00:00","191401","2021/06/22 15:59:59","5059411","1003","10059","0"
"0","21","0","10059012","5059005","2021/06/12 16:00:00","115501","2021/06/22 15:59:59","5059431","1003","10059","1"
"0","112301","0","10060001","0","2021/06/18 16:00:00","112301","2021/06/25 15:59:59","5033401","1004","10060","0"
"0","1006003","1","10060002","0","2021/06/18 16:00:00","112201","2021/06/25 15:59:59","5033402","1002","10060","0"
"0","10","0","10060003","0","2021/06/18 16:00:00","112201","2021/06/25 15:59:59","5033403","1001","10060","0"
"0","20","0","10060004","0","2021/06/18 16:00:00","112301","2021/06/25 15:59:59","5033404","1001","10060","0"
"0","30","0","10060005","0","2021/06/18 16:00:00","112301","2021/06/25 15:59:59","5033405","1001","10060","0"
"0","2","0","10060006","0","2021/06/18 16:00:00","112201","2021/06/25 15:59:59","5033406","1003","10060","0"
"0","3","0","10060007","0","2021/06/18 16:00:00","112301","2021/06/25 15:59:59","5033407","1003","10060","0"
"0","4","0","10060008","0","2021/06/18 16:00:00","112201","2021/06/25 15:59:59","5033408","1003","10060","0"
"0","5","0","10060009","0","2021/06/18 16:00:00","112301","2021/06/25 15:59:59","5033409","1003","10060","0"
"0","6","0","10060010","0","2021/06/18 16:00:00","112201","2021/06/25 15:59:59","5033410","1003","10060","0"
"0","8","0","10060011","0","2021/06/18 16:00:00","112201","2021/06/25 15:59:59","5033411","1003","10060","0"
"0","115801","0","10061001","0","2021/07/05 16:00:00","115801","2021/07/19 15:59:59","5061401","1004","10061","0"
"0","1006103","1","10061002","0","2021/07/05 16:00:00","105202","2021/07/19 15:59:59","5061402","1002","10061","0"
"0","10","0","10061003","0","2021/07/05 16:00:00","105202","2021/07/19 15:59:59","5061403","1001","10061","0"
"0","20","0","10061004","0","2021/07/05 16:00:00","104301","2021/07/19 15:59:59","5061404","1001","10061","0"
"0","30","0","10061005","0","2021/07/05 16:00:00","105202","2021/07/19 15:59:59","5061405","1001","10061","0"
"0","2","0","10061006","0","2021/07/05 16:00:00","105202","2021/07/19 15:59:59","5061406","1003","10061","0"
"0","4","0","10061007","0","2021/07/05 16:00:00","101001","2021/07/19 15:59:59","5061407","1003","10061","0"
"0","7","0","10061008","0","2021/07/05 16:00:00","104301","2021/07/19 15:59:59","5061408","1003","10061","0"
"0","10","0","10061009","0","2021/07/05 16:00:00","101001","2021/07/19 15:59:59","5061409","1003","10061","0"
"0","13","0","10061010","0","2021/07/05 16:00:00","105202","2021/07/19 15:59:59","5061410","1003","10061","0"
"0","15","0","10061011","0","2021/07/05 16:00:00","105202","2021/07/19 15:59:59","5061411","1003","10061","0"
"0","1006103","1","10061012","5061001","2021/07/05 16:00:00","115801","2021/07/19 15:59:59","5061422","1002","10061","1"
"0","10","0","10061013","5061001","2021/07/05 16:00:00","115801","2021/07/19 15:59:59","5061423","1001","10061","1"
"0","20","0","10061014","5061003","2021/07/05 16:00:00","115901","2021/07/19 15:59:59","5061424","1001","10061","1"
"0","30","0","10061015","5061001","2021/07/05 16:00:00","115801","2021/07/19 15:59:59","5061425","1001","10061","1"
"0","2","0","10061016","5061001","2021/07/05 16:00:00","115801","2021/07/19 15:59:59","5061426","1003","10061","1"
"0","4","0","10061017","5061002","2021/07/05 16:00:00","116001","2021/07/19 15:59:59","5061427","1003","10061","1"
"0","7","0","10061018","5061003","2021/07/05 16:00:00","115901","2021/07/19 15:59:59","5061428","1003","10061","1"
"0","10","0","10061019","5061002","2021/07/05 16:00:00","116001","2021/07/19 15:59:59","5061429","1003","10061","1"
"0","13","0","10061020","5061001","2021/07/05 16:00:00","115801","2021/07/19 15:59:59","5061430","1003","10061","1"
"0","15","0","10061021","5061001","2021/07/05 16:00:00","115801","2021/07/19 15:59:59","5061431","1003","10061","1"
"0","112601","0","10062001","0","2021/08/09 16:00:00","112601","2021/08/25 15:59:59","5035401","1004","10062","0"
"0","1006203","1","10062002","0","2021/08/09 16:00:00","112601","2021/08/25 15:59:59","5035402","1002","10062","0"
"0","10","0","10062003","0","2021/08/09 16:00:00","112601","2021/08/25 15:59:59","5035403","1001","10062","0"
"0","20","0","10062004","0","2021/08/09 16:00:00","112501","2021/08/25 15:59:59","5035404","1001","10062","0"
"0","30","0","10062005","0","2021/08/09 16:00:00","112401","2021/08/25 15:59:59","5035405","1001","10062","0"
"0","2","0","10062006","0","2021/08/09 16:00:00","112401","2021/08/25 15:59:59","5035406","1003","10062","0"
"0","4","0","10062007","0","2021/08/09 16:00:00","112501","2021/08/25 15:59:59","5035407","1003","10062","0"
"0","7","0","10062008","0","2021/08/09 16:00:00","112601","2021/08/25 15:59:59","5035408","1003","10062","0"
"0","1006303","1","10063001","0","2021/08/17 16:00:00","112501","2021/08/25 15:59:59","5036402","1002","10063","0"
"0","10","0","10063002","0","2021/08/17 16:00:00","112601","2021/08/25 15:59:59","5036403","1001","10063","0"
"0","20","0","10063003","0","2021/08/17 16:00:00","112501","2021/08/25 15:59:59","5036404","1001","10063","0"
"0","30","0","10063004","0","2021/08/17 16:00:00","112401","2021/08/25 15:59:59","5036405","1001","10063","0"
"0","10","0","10063005","0","2021/08/17 16:00:00","112401","2021/08/25 15:59:59","5036406","1003","10063","0"
"0","12","0","10063006","0","2021/08/17 16:00:00","112501","2021/08/25 15:59:59","5036407","1003","10063","0"
"0","14","0","10063007","0","2021/08/17 16:00:00","112601","2021/08/25 15:59:59","5036408","1003","10063","0"
"0","17","0","10063008","0","2021/08/17 16:00:00","112401","2021/08/25 15:59:59","5036411","1003","10063","0"
"0","1006403","1","10064001","0","2021/08/02 16:00:00","110801","2021/08/16 15:59:59","5064402","1002","10064","0"
"0","10","0","10064002","0","2021/08/02 16:00:00","110901","2021/08/16 15:59:59","5064403","1001","10064","0"
"0","20","0","10064003","0","2021/08/02 16:00:00","111001","2021/08/16 15:59:59","5064404","1001","10064","0"
"0","30","0","10064004","0","2021/08/02 16:00:00","110801","2021/08/16 15:59:59","5064405","1001","10064","0"
"0","2","0","10064005","0","2021/08/02 16:00:00","110801","2021/08/16 15:59:59","5064406","1003","10064","0"
"0","4","0","10064006","0","2021/08/02 16:00:00","110801","2021/08/16 15:59:59","5064407","1003","10064","0"
"0","7","0","10064007","0","2021/08/02 16:00:00","110901","2021/08/16 15:59:59","5064408","1003","10064","0"
"0","10","0","10064008","0","2021/08/02 16:00:00","111001","2021/08/16 15:59:59","5064409","1003","10064","0"
"0","13","0","10064009","0","2021/08/02 16:00:00","110801","2021/08/16 15:59:59","5064410","1003","10064","0"
"0","15","0","10064010","0","2021/08/02 16:00:00","110801","2021/08/16 15:59:59","5064411","1003","10064","0"
"0","1006403","1","10064011","5064001","2021/08/02 16:00:00","116201","2021/08/16 15:59:59","5064422","1002","10064","1"
"0","10","0","10064012","5064001","2021/08/02 16:00:00","116301","2021/08/16 15:59:59","5064423","1001","10064","1"
"0","20","0","10064013","5064001","2021/08/02 16:00:00","116401","2021/08/16 15:59:59","5064424","1001","10064","1"
"0","30","0","10064014","5064001","2021/08/02 16:00:00","116201","2021/08/16 15:59:59","5064425","1001","10064","1"
"0","2","0","10064015","5064001","2021/08/02 16:00:00","116201","2021/08/16 15:59:59","5064426","1003","10064","1"
"0","4","0","10064016","5064001","2021/08/02 16:00:00","116201","2021/08/16 15:59:59","5064427","1003","10064","1"
"0","7","0","10064017","5064001","2021/08/02 16:00:00","116301","2021/08/16 15:59:59","5064428","1003","10064","1"
"0","10","0","10064018","5064001","2021/08/02 16:00:00","116401","2021/08/16 15:59:59","5064429","1003","10064","1"
"0","13","0","10064019","5064001","2021/08/02 16:00:00","116201","2021/08/16 15:59:59","5064430","1003","10064","1"
"0","15","0","10064020","5064001","2021/08/02 16:00:00","116201","2021/08/16 15:59:59","5064431","1003","10064","1"
"0","1006503","1","10065001","0","2021/07/19 16:00:00","110801","2021/07/26 15:59:59","5038402","1002","10065","0"
"0","10","0","10065002","0","2021/07/19 16:00:00","110901","2021/07/26 15:59:59","5038403","1001","10065","0"
"0","20","0","10065003","0","2021/07/19 16:00:00","111001","2021/07/26 15:59:59","5038404","1001","10065","0"
"0","30","0","10065004","0","2021/07/19 16:00:00","110801","2021/07/26 15:59:59","5038405","1001","10065","0"
"0","2","0","10065005","0","2021/07/19 16:00:00","111001","2021/07/26 15:59:59","5038406","1003","10065","0"
"0","3","0","10065006","0","2021/07/19 16:00:00","110901","2021/07/26 15:59:59","5038407","1003","10065","0"
"0","4","0","10065007","0","2021/07/19 16:00:00","110901","2021/07/26 15:59:59","5038408","1003","10065","0"
"0","5","0","10065008","0","2021/07/19 16:00:00","110801","2021/07/26 15:59:59","5038409","1003","10065","0"
"0","6","0","10065009","0","2021/07/19 16:00:00","111001","2021/07/26 15:59:59","5038410","1003","10065","0"
"0","8","0","10065010","0","2021/07/19 16:00:00","110901","2021/07/26 15:59:59","5038411","1003","10065","0"
"0","1006603","1","10066001","0","2021/09/01 16:00:00","106601","2021/09/15 15:59:59","5066402","1002","10066","0"
"0","1006603","1","10066002","5066003","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066422","1002","10066","1"
"0","1006603","1","10066003","5066005","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066442","1002","10066","1"
"0","10","0","10066004","0","2021/09/01 16:00:00","106601","2021/09/15 15:59:59","5066403","1001","10066","0"
"0","10","0","10066005","5066003","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066423","1001","10066","1"
"0","10","0","10066006","5066005","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066443","1001","10066","1"
"0","20","0","10066007","0","2021/09/01 16:00:00","116601","2021/09/15 15:59:59","5066404","1001","10066","0"
"0","20","0","10066008","5066005","2021/09/01 16:00:00","116601","2021/09/15 15:59:59","5066424","1001","10066","1"
"0","30","0","10066009","0","2021/09/01 16:00:00","106601","2021/09/15 15:59:59","5066405","1001","10066","0"
"0","30","0","10066010","5066003","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066425","1001","10066","1"
"0","30","0","10066011","5066005","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066445","1001","10066","1"
"0","2","0","10066012","0","2021/09/01 16:00:00","106601","2021/09/15 15:59:59","5066406","1003","10066","0"
"0","2","0","10066013","5066003","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066426","1003","10066","1"
"0","2","0","10066014","5066005","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066446","1003","10066","1"
"0","4","0","10066015","0","2021/09/01 16:00:00","116601","2021/09/15 15:59:59","5066407","1003","10066","0"
"0","4","0","10066016","5066005","2021/09/01 16:00:00","116601","2021/09/15 15:59:59","5066427","1003","10066","1"
"0","7","0","10066017","0","2021/09/01 16:00:00","106601","2021/09/15 15:59:59","5066408","1003","10066","0"
"0","7","0","10066018","5066003","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066428","1003","10066","1"
"0","7","0","10066019","5066005","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066448","1003","10066","1"
"0","10","0","10066020","0","2021/09/01 16:00:00","116601","2021/09/15 15:59:59","5066409","1003","10066","0"
"0","10","0","10066021","5066005","2021/09/01 16:00:00","116601","2021/09/15 15:59:59","5066429","1003","10066","1"
"0","13","0","10066022","0","2021/09/01 16:00:00","106601","2021/09/15 15:59:59","5066410","1003","10066","0"
"0","13","0","10066023","5066003","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066430","1003","10066","1"
"0","13","0","10066024","5066005","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066450","1003","10066","1"
"0","15","0","10066025","0","2021/09/01 16:00:00","106601","2021/09/15 15:59:59","5066411","1003","10066","0"
"0","15","0","10066026","5066003","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066431","1003","10066","1"
"0","15","0","10066027","5066005","2021/09/01 16:00:00","116501","2021/09/15 15:59:59","5066451","1003","10066","1"
"0","1006703","1","10067001","0","2021/09/17 16:00:00","102601","2021/09/24 15:59:59","5040402","1002","10067","0"
"0","10","0","10067002","0","2021/09/17 16:00:00","105201","2021/09/24 15:59:59","5040403","1001","10067","0"
"0","20","0","10067003","0","2021/09/17 16:00:00","102601","2021/09/24 15:59:59","5040404","1001","10067","0"
"0","30","0","10067004","0","2021/09/17 16:00:00","103301","2021/09/24 15:59:59","5040405","1001","10067","0"
"0","2","0","10067005","0","2021/09/17 16:00:00","102601","2021/09/24 15:59:59","5040406","1003","10067","0"
"0","3","0","10067006","0","2021/09/17 16:00:00","103301","2021/09/24 15:59:59","5040407","1003","10067","0"
"0","4","0","10067007","0","2021/09/17 16:00:00","105201","2021/09/24 15:59:59","5040408","1003","10067","0"
"0","5","0","10067008","0","2021/09/17 16:00:00","103801","2021/09/24 15:59:59","5040409","1003","10067","0"
"0","6","0","10067009","0","2021/09/17 16:00:00","103301","2021/09/24 15:59:59","5040410","1003","10067","0"
"0","8","0","10067010","0","2021/09/17 16:00:00","102601","2021/09/24 15:59:59","5040411","1003","10067","0"
"0","116801","0","10068001","0","2021/10/01 16:00:00","116801","2021/10/15 15:59:59","5068401","1004","10068","0"
"0","1006803","1","10068002","0","2021/10/01 16:00:00","116701","2021/10/15 15:59:59","5068402","1002","10068","0"
"0","10","0","10068003","0","2021/10/01 16:00:00","116701","2021/10/15 15:59:59","5068403","1001","10068","0"
"0","20","0","10068004","0","2021/10/01 16:00:00","116901","2021/10/15 15:59:59","5068404","1001","10068","0"
"0","30","0","10068005","0","2021/10/01 16:00:00","116701","2021/10/15 15:59:59","5068405","1001","10068","0"
"0","2","0","10068006","0","2021/10/01 16:00:00","116701","2021/10/15 15:59:59","5068406","1003","10068","0"
"0","4","0","10068007","0","2021/10/01 16:00:00","116701","2021/10/15 15:59:59","5068407","1003","10068","0"
"0","7","0","10068008","0","2021/10/01 16:00:00","116901","2021/10/15 15:59:59","5068408","1003","10068","0"
"0","10","0","10068009","0","2021/10/01 16:00:00","116901","2021/10/15 15:59:59","5068409","1003","10068","0"
"0","13","0","10068010","0","2021/10/01 16:00:00","116801","2021/10/15 15:59:59","5068410","1003","10068","0"
"0","15","0","10068011","0","2021/10/01 16:00:00","116701","2021/10/15 15:59:59","5068411","1003","10068","0"
"0","1006803","1","10068012","5068001","2021/10/01 16:00:00","116701","2021/10/15 15:59:59","5068422","1002","10068","1"
"0","10","0","10068013","5068001","2021/10/01 16:00:00","116701","2021/10/15 15:59:59","5068423","1001","10068","1"
"0","20","0","10068014","5068001","2021/10/01 16:00:00","116901","2021/10/15 15:59:59","5068424","1001","10068","1"
"0","30","0","10068015","5068001","2021/10/01 16:00:00","116701","2021/10/15 15:59:59","5068425","1001","10068","1"
"0","2","0","10068016","5068001","2021/10/01 16:00:00","116701","2021/10/15 15:59:59","5068426","1003","10068","1"
"0","4","0","10068017","5068001","2021/10/01 16:00:00","116701","2021/10/15 15:59:59","5068427","1003","10068","1"
"0","7","0","10068018","5068001","2021/10/01 16:00:00","116901","2021/10/15 15:59:59","5068428","1003","10068","1"
"0","10","0","10068019","5068001","2021/10/01 16:00:00","116901","2021/10/15 15:59:59","5068429","1003","10068","1"
"0","13","0","10068020","5068001","2021/10/01 16:00:00","116801","2021/10/15 15:59:59","5068430","1003","10068","1"
"0","15","0","10068021","5068001","2021/10/01 16:00:00","116701","2021/10/15 15:59:59","5068431","1003","10068","1"
"0","113001","0","10069001","0","2021/10/18 16:00:00","113001","2021/10/25 15:59:59","5042401","1004","10069","0"
"0","1006903","1","10069002","0","2021/10/18 16:00:00","112901","2021/10/25 15:59:59","5042402","1002","10069","0"
"0","10","0","10069003","0","2021/10/18 16:00:00","106701","2021/10/25 15:59:59","5042403","1001","10069","0"
"0","20","0","10069004","0","2021/10/18 16:00:00","900103","2021/10/25 15:59:59","5042404","1001","10069","0"
"0","30","0","10069005","0","2021/10/18 16:00:00","112901","2021/10/25 15:59:59","5042405","1001","10069","0"
"0","2","0","10069006","0","2021/10/18 16:00:00","101101","2021/10/25 15:59:59","5042426","1003","10069","0"
"0","2","0","10069007","5042001","2021/10/18 16:00:00","112901","2021/10/25 15:59:59","5042406","1003","10069","1"
"0","4","0","10069008","0","2021/10/18 16:00:00","105501","2021/10/25 15:59:59","5042427","1003","10069","0"
"0","4","0","10069009","5042001","2021/10/18 16:00:00","113001","2021/10/25 15:59:59","5042407","1003","10069","1"
"0","6","0","10069010","0","2021/10/18 16:00:00","100101","2021/10/25 15:59:59","5042428","1003","10069","0"
"0","6","0","10069011","5042001","2021/10/18 16:00:00","900103","2021/10/25 15:59:59","5042408","1003","10069","1"
"0","8","0","10069012","0","2021/10/18 16:00:00","101101","2021/10/25 15:59:59","5042431","1003","10069","0"
"0","8","0","10069013","5042001","2021/10/18 16:00:00","112901","2021/10/25 15:59:59","5042411","1003","10069","1"
"0","1007003","1","10070001","0","2021/11/01 16:00:00","104901","2021/11/15 15:59:59","5070402","1002","10070","0"
"0","1007003","1","10070002","5070001","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070422","1002","10070","1"
"0","1007003","1","10070003","5070004","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070442","1002","10070","1"
"0","1007003","1","10070004","5070005","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070422","1002","10070","1"
"0","10","0","10070005","0","2021/11/01 16:00:00","104901","2021/11/15 15:59:59","5070403","1001","10070","0"
"0","10","0","10070006","5070001","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070423","1001","10070","1"
"0","10","0","10070007","5070004","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070443","1001","10070","1"
"0","10","0","10070008","5070005","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070423","1001","10070","1"
"0","20","0","10070009","0","2021/11/01 16:00:00","102701","2021/11/15 15:59:59","5070404","1001","10070","0"
"0","20","0","10070010","5070001","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070424","1001","10070","1"
"0","20","0","10070011","5070004","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070444","1001","10070","1"
"0","20","0","10070012","5070005","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070424","1001","10070","1"
"0","30","0","10070013","0","2021/11/01 16:00:00","104901","2021/11/15 15:59:59","5070405","1001","10070","0"
"0","30","0","10070014","5070001","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070425","1001","10070","1"
"0","30","0","10070015","5070004","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070445","1001","10070","1"
"0","30","0","10070016","5070005","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070425","1001","10070","1"
"0","2","0","10070017","0","2021/11/01 16:00:00","104901","2021/11/15 15:59:59","5070406","1003","10070","0"
"0","2","0","10070018","5070001","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070426","1003","10070","1"
"0","2","0","10070019","5070004","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070446","1003","10070","1"
"0","2","0","10070020","5070005","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070426","1003","10070","1"
"0","4","0","10070021","0","2021/11/01 16:00:00","102701","2021/11/15 15:59:59","5070407","1003","10070","0"
"0","4","0","10070022","5070001","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070427","1003","10070","1"
"0","4","0","10070023","5070004","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070447","1003","10070","1"
"0","4","0","10070024","5070005","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070427","1003","10070","1"
"0","7","0","10070025","0","2021/11/01 16:00:00","104901","2021/11/15 15:59:59","5070408","1003","10070","0"
"0","7","0","10070026","5070001","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070428","1003","10070","1"
"0","7","0","10070027","5070004","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070448","1003","10070","1"
"0","7","0","10070028","5070005","2021/11/01 16:00:00","117101","2021/11/15 15:59:59","5070428","1003","10070","1"
"0","10","0","10070029","0","2021/11/01 16:00:00","102701","2021/11/15 15:59:59","5070409","1003","10070","0"
"0","10","0","10070030","5070001","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070429","1003","10070","1"
"0","10","0","10070031","5070004","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070449","1003","10070","1"
"0","10","0","10070032","5070005","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070429","1003","10070","1"
"0","13","0","10070033","0","2021/11/01 16:00:00","102701","2021/11/15 15:59:59","5070410","1003","10070","0"
"0","13","0","10070034","5070001","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070430","1003","10070","1"
"0","13","0","10070035","5070004","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070450","1003","10070","1"
"0","13","0","10070036","5070005","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070430","1003","10070","1"
"0","15","0","10070037","0","2021/11/01 16:00:00","102701","2021/11/15 15:59:59","5070411","1003","10070","0"
"0","15","0","10070038","5070001","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070431","1003","10070","1"
"0","15","0","10070039","5070004","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070451","1003","10070","1"
"0","15","0","10070040","5070005","2021/11/01 16:00:00","117001","2021/11/15 15:59:59","5070431","1003","10070","1"
"0","113201","0","10071001","0","2021/11/18 16:00:00","113201","2021/11/25 15:59:59","5044401","1004","10071","0"
"0","1007103","1","10071002","0","2021/11/18 16:00:00","100901","2021/11/25 15:59:59","5044422","1002","10071","0"
"0","10","0","10071003","0","2021/11/18 16:00:00","100901","2021/11/25 15:59:59","5044423","1001","10071","0"
