cfa92755aed45d719c44efb00fcec9efdea095e555e76fc22c702ee6b4c8abaa,08165eee8424baaea4ce4a6f4c21ba863f9bf56facd4147b4a550dd46a9e453f,7ae7fa8b8000afd4fd1028069ce2ad527a54ea38dc1130f43193de945585e6a0,d46be016d89d64275d4f6d983fb27eb70375d366b2cebf53a8395b18b3c9f28e,1143d6aefb01271ea500cdbb349d7154e9407ed491dfcac54fb55dd283c01909,74d21f1d01cb372fa366ac80be04c0682754de17e4cc6e802ef0e694b2e70101,d460a15931ce094e5164b80d119df1199fd87b74df60038ba405ab5b3e87ed8d,ae919cf3ba01bf94efd3fe5b331d3bc0b5629755aec4520601efa25ea0bb9d14,9e37d2170f042d62fa0ca4858e415727206c81329b75c9d53cdc0ada71e6b562,326547427f7c19cad49051fb0f2704b960ac545e2953cb5a4161db3faedae543,a2439c0ed7270beceb96883826649882adf6cea6311b905dde8736e6fddcc9ea,ab8412fe64905be21f826448df104d0b47f6e37b79e9423c8881b60b1623ece9
"1009814","0","0","100981402","0","vo_lsv_1401","vo_lsv","2","0","0","0","2"
"1009814","0","1","100981403","0","0","0","1","0","84","0.677","3"
"1009814","1","0","100981404","0.7","0","0","4","0","0","0","4"
"1009814","0","1","100981405","0","0","0","1","84","300","1.677","5"
"1009814","1","0","100981406","3.5","0","0","4","0","0","0","6"
"1009814","0","0","100981407","0","vo_lsv_1402","vo_lsv","2","0","0","0","7"
"1009814","0","3","100981408","0","0","0","1","0","300","1.099","8"
"1009814","1","0","100981409","1.13","0","0","4","0","0","0","9"
"1009814","0","4","100981410","0","0","0","1","0","158","1.234","10"
"1009814","1","0","100981411","2.2","0","0","4","0","0","0","11"
"1009814","0","0","100981412","0","vo_lsv_1403","vo_lsv","2","0","0","0","12"
"1009814","0","4","100981413","0","0","0","1","158","300","1.37","13"
"1009814","1","0","100981414","2.5","0","0","4","0","0","0","14"
"1009814","0","0","100981415","0","vo_lsv_1404","vo_lsv","2","0","0","0","15"
"1009814","0","6","100981416","0","0","0","1","0","300","1","16"
"1009814","1","0","100981417","1.3","0","0","4","0","0","0","17"
"1009814","0","7","100981418","0","0","0","1","0","350","1.661","18"
"1009814","1","0","100981419","1.7","0","0","4","0","0","0","19"
"1009814","0","8","100981420","0","0","0","1","0","180","1.344","20"
"1009814","1","0","100981421","2.5","0","0","4","0","0","0","21"
"1009814","0","0","100981422","0","vo_lsv_1405","vo_lsv","2","0","0","0","22"
"1009814","0","10","100981423","0","0","0","1","0","80","0.82","23"
"1009814","1","0","100981424","1.4","0","0","4","0","0","0","24"
"1009814","0","10","100981425","0","0","0","1","80","300","1.83","25"
"1009815","1","0","100981501","0.8","0","0","4","0","0","0","1"
"1009815","0","0","100981502","0","vo_lsv_1501","vo_lsv","2","0","0","0","2"
"1009815","0","1","100981503","0","0","0","1","0","300","2.384","3"
"1009815","1","0","100981504","2.41","0","0","4","0","0","0","4"
"1009815","0","2","100981505","0","0","0","1","0","250","1","5"
"1009815","1","0","100981506","2","0","0","4","0","0","0","6"
"1009815","0","0","100981507","0","vo_lsv_1502","vo_lsv","2","0","0","0","7"
"1009815","0","3","100981508","0","0","0","1","0","300","1.71","8"
"1009815","1","0","100981509","2","0","0","4","0","0","0","9"
"1009815","0","4","100981510","0","0","0","1","0","300","1.369","10"
"1009815","1","0","100981511","1.39","0","0","4","0","0","0","11"
"1009815","0","5","100981512","0","0","0","1","0","327","2.431","12"
"1009815","1","0","100981513","2.432","0","0","4","0","0","0","13"
"1009815","0","6","100981514","0","0","0","1","0","327","1.164","14"
"1009815","1","0","100981515","2.5","0","0","4","0","0","0","15"
"1009815","0","0","100981516","0","vo_lsv_1503","vo_lsv","2","0","0","0","16"
"1009815","0","7","100981517","0","0","0","1","0","327","3.101","17"
"1009815","1","0","100981518","4.5","0","0","4","0","0","0","18"
"1009815","0","0","100981519","0","vo_lsv_1504","vo_lsv","2","0","0","0","19"
"1009815","0","8","100981520","0","0","0","1","0","327","2.454","20"
"1009815","1","0","100981521","2.484","0","0","4","0","0","0","21"
"1009815","0","9","100981522","0","0","0","1","0","300","0.727","22"
"1009815","1","0","100981523","2","0","0","4","0","0","0","23"
"1009815","0","0","100981524","0","vo_lsv_1505","vo_lsv","2","0","0","0","24"
"1009815","0","10","100981525","0","0","0","1","0","300","1.984","25"
"1009815","1","0","100981526","3","0","0","4","0","0","0","26"
"1009815","0","0","100981527","0","vo_lsv_1506","vo_lsv","2","0","0","0","27"
"1009815","0","12","100981528","0","0","0","1","0","327","2.1","28"
