dda63c30a6d2c0059c6763a84e31136eac826600c91fac2e465f1450e6a6a57e,129a23b81cef88a954bac3a66c38dfcf4c5b26e88e2c78c79f997efe6e0a0fb4,ebb7f5097238b7c52d8ddf6743a37973ada14d218c4c1e24f0a9aa0ea822ba24,86deb9befbf306bc72563023517422edb411be13394978b7a8c83f10c14a7766,4599212ca5019c44a38a4c517111137861448f2efcb8b7d221955d03266fd1db,406e6ccdae680eb4c8e55bf2a1a4487d2d3c7eead8914466eb39ed235e0c5da6,693825f905f5d3e6e8f6c11491b0ba6bb2e610ccf17a566d13f9f406b8957e93,1b662998c2ed033379739e172afbe542152c4424dfda9a7ca3c9042a38eb1c42,fd7f96e7c20e531f043261af68d6b80ae9088bc9cadc0f1c514f46cb96a962f3,b32a096f5bea89193869be52d2ec1690e0f95dd0b5e82c58ee73757795ee49d3,d72ffcc1240400f64bce62c265b6864674b79ad0bc3c4a256338eaf1eec2eb62,2e7dd9c184e4e9d3bd46b241507dacec091c2abc9d11396547b6739b81474c92,a023d9b91bce7d326d666f544d451d20795223c4d887a98052767461af6bb92f,30116e32119be0d0509ea1d8039d4fbece071d1d98e11d44cc6018edfd6a11ef,f70796c8aaf8585b9cfd29222cea937b79fb0d1537314b24c849f962cd44beac
"10","2621","26211","9103803","0","410","0","2023/11/03 05:00:00","0","263","26213","500","2816","103801","26212"
"10","2622","26221","9101403","0","310","0","2023/11/03 05:00:00","0","264","26223","500","2816","101401","26222"
"10","2623","26231","9109403","0","220","0","2023/11/03 05:00:00","0","265","26233","500","2816","109401","26232"
"10","2631","26311","0","0","564","0","2023/11/04 05:00:00","0","266","26313","500","2816","0","26312"
"10","2641","26411","0","0","499","0","2023/11/05 05:00:00","0","267","26413","500","2816","0","26412"
"10","2651","26511","0","0","435","0","2023/11/06 05:00:00","0","268","26513","500","2816","0","26512"
"10","2661","26611","0","0","372","0","2023/11/07 05:00:00","0","269","26613","500","2816","0","26612"
"10","2671","26711","0","0","309","0","2023/11/08 05:00:00","0","270","26713","500","2816","0","26712"
"10","2681","26811","0","0","246","0","2023/11/09 05:00:00","0","271","26813","500","2816","0","26812"
"10","2691","26911","0","0","183","0","2023/11/10 05:00:00","0","272","26913","500","2816","0","26912"
"10","2701","27011","9104803","0","85","0","2023/11/11 05:00:00","0","273","27013","500","2816","104801","27012"
"10","2711","27111","0","0","120","0","2023/11/12 05:00:00","0","274","27113","500","2816","0","27112"
"10","2721","27211","0","0","57","0","2023/11/13 05:00:00","0","275","27213","500","2816","0","27212"
"10","2731","27311","0","0","-6","0","2023/11/14 05:00:00","0","276","27313","500","2816","0","27312"
"10","2741","27411","0","0","-69","0","2023/11/15 05:00:00","0","277","27413","500","2816","0","27412"
"10","2751","27511","0","0","-132","0","2023/11/16 05:00:00","0","278","27513","500","2816","0","27512"
"10","2761","27611","0","0","-195","0","2023/11/17 05:00:00","0","279","27613","500","2816","0","27612"
"10","2771","27711","0","0","-258","0","2023/11/18 05:00:00","0","280","27713","500","2816","0","27712"
"10","2781","27811","9104503","0","-75","0","2023/11/19 05:00:00","0","281","27813","500","2816","104501","27812"
"10","2791","27911","0","0","-20","0","2023/11/20 05:00:00","0","282","27913","500","2816","0","27912"
"10","2801","28011","0","0","-60","0","2023/11/21 05:00:00","0","283","28013","500","2816","0","28012"
"10","2811","28111","9100603","0","-235","100601","2023/11/22 05:00:00","0","284","28113","500","2816","102201","28112"
"10","2821","28211","0","0","-210","0","2023/11/23 05:00:00","0","285","28213","500","2816","0","28212"
"10","2831","28311","0","0","-240","0","2023/11/24 05:00:00","0","286","28313","500","2816","0","28312"
"10","2841","28411","9100503","0","-445","0","2023/11/25 05:00:00","0","287","28413","500","2816","100501","28412"
"10","2851","28511","0","0","-321","0","2023/11/26 05:00:00","0","288","28513","500","2816","0","28512"
"10","2861","28611","0","0","-384","0","2023/11/27 05:00:00","0","289","28613","500","2816","0","28612"
"10","2871","28711","0","0","-448","0","2023/11/28 05:00:00","0","290","28713","500","2816","0","28712"
"10","2881","28811","0","0","-513","0","2023/11/29 05:00:00","0","291","28813","500","2816","0","28812"
"10","2891","28911","0","1","-579","0","2023/11/30 05:00:00","0","292","28913","500","2816","0","28912"
"11","2901","29011","9109203","0","330","0","2023/12/01 05:00:00","4","293","29013","600","2816","109201","29012"
"11","2911","29111","0","0","395","0","2023/12/02 05:00:00","4","294","29113","600","2816","0","29112"
"11","2921","29211","0","0","360","0","2023/12/03 05:00:00","4","295","29213","600","2816","0","29212"
"11","2931","29311","0","0","325","0","2023/12/04 05:00:00","4","296","29313","600","2816","0","29312"
"11","2941","29411","0","0","290","0","2023/12/05 05:00:00","4","297","29413","600","2816","0","29412"
"11","2951","29511","0","0","255","0","2023/12/06 05:00:00","4","298","29513","600","2816","0","29512"
"11","2961","29611","0","0","220","0","2023/12/07 05:00:00","4","299","29613","600","2816","0","29612"
"11","2971","29711","0","0","185","0","2023/12/08 05:00:00","4","300","29713","600","2816","0","29712"
"11","2981","29811","0","0","150","0","2023/12/09 05:00:00","4","301","29813","600","2816","0","29812"
"11","2991","29911","0","0","115","0","2023/12/10 05:00:00","4","302","29913","600","2816","0","29912"
"11","3001","30011","0","0","80","0","2023/12/11 05:00:00","4","303","30013","600","2816","0","30012"
"11","3011","30111","9102503","0","250","0","2023/12/12 05:00:00","4","304","30113","600","2816","102501","30112"
"11","3021","30211","0","0","45","0","2023/12/13 05:00:00","4","305","30213","600","2816","0","30212"
"11","3031","30311","9106403","0","95","0","2023/12/14 05:00:00","4","306","30313","600","2816","106401","30312"
"11","3041","30411","0","0","10","0","2023/12/15 05:00:00","4","307","30413","600","2816","0","30412"
"11","3051","30511","0","0","-25","0","2023/12/16 05:00:00","4","308","30513","600","2816","0","30512"
"11","3061","30611","0","0","-60","0","2023/12/17 05:00:00","4","309","30613","600","2816","0","30612"
"11","3071","30711","0","0","-95","0","2023/12/18 05:00:00","4","310","30713","600","2816","0","30712"
"11","3081","30811","0","0","-130","0","2023/12/19 05:00:00","4","311","30813","600","2816","0","30812"
"11","3091","30911","0","0","-165","0","2023/12/20 05:00:00","4","312","30913","600","2816","0","30912"
"11","3101","31011","0","0","-200","0","2023/12/21 05:00:00","4","313","31013","600","2816","0","31012"
"11","3111","31111","9103103","0","-30","0","2023/12/22 05:00:00","4","314","31113","600","2816","103101","31112"
"11","3121","31211","0","0","-235","0","2023/12/23 05:00:00","4","315","31213","600","2816","0","31212"
"11","3131","31311","9101203","0","-190","0","2023/12/24 05:00:00","4","316","31313","600","2816","101201","31312"
"11","3141","31411","0","0","-115","0","2023/12/25 05:00:00","4","317","31413","600","2816","0","31412"
"11","3151","31511","0","0","-160","0","2023/12/26 05:00:00","4","318","31513","600","2816","0","31512"
"11","3161","31611","0","0","-270","0","2023/12/27 05:00:00","4","319","31613","600","2816","0","31612"
"11","3171","31711","9118103","0","-260","0","2023/12/28 05:00:00","4","320","31713","600","2816","118101","31712"
"11","3181","31811","0","0","-305","0","2023/12/29 05:00:00","4","321","31813","600","2816","0","31812"
"11","3191","31911","0","0","-340","0","2023/12/30 05:00:00","4","322","31913","600","2816","0","31912"
"11","3201","32011","0","1","-378","0","2023/12/31 05:00:00","4","323","32013","600","2816","0","32012"
"12","3211","32111","9102603","0","204","0","2024/01/01 05:00:00","4","324","32113","600","2816","102601","32112"
"12","3221","32211","0","0","323","0","2024/01/02 05:00:00","4","325","32213","600","2816","0","32212"
"12","3231","32311","9105003","0","167","0","2024/01/03 05:00:00","4","326","32313","600","2816","105001","32312"
"12","3241","32411","0","0","387","0","2024/01/04 05:00:00","4","327","32413","600","2816","0","32412"
"12","3251","32511","0","0","343","0","2024/01/05 05:00:00","4","328","32513","600","2816","0","32512"
"12","3261","32611","0","0","301","0","2024/01/06 05:00:00","4","329","32613","600","2816","0","32612"
"12","3271","32711","0","0","258","0","2024/01/07 05:00:00","4","330","32713","600","2816","0","32712"
"12","3281","32811","0","0","216","0","2024/01/08 05:00:00","4","331","32813","600","2816","0","32812"
"12","3291","32911","0","0","174","0","2024/01/09 05:00:00","4","332","32913","600","2816","0","32912"
"12","3301","33011","0","0","133","0","2024/01/10 05:00:00","4","333","33013","600","2816","0","33012"
"12","3311","33111","0","0","91","0","2024/01/11 05:00:00","4","334","33113","600","2816","0","33112"
"12","3321","33211","9100303","0","0","0","2024/01/12 05:00:00","4","335","33213","600","2816","100301","33212"
"12","3331","33311","0","0","49","0","2024/01/13 05:00:00","4","336","33313","600","2816","0","33312"
"12","3341","33411","0","0","6","0","2024/01/14 05:00:00","4","337","33413","600","2816","0","33412"
"12","3351","33511","0","0","-36","0","2024/01/15 05:00:00","4","338","33513","600","2816","0","33512"
"12","3361","33611","0","0","-76","0","2024/01/16 05:00:00","4","339","33613","600","2816","0","33612"
"12","3371","33711","0","0","-119","0","2024/01/17 05:00:00","4","340","33713","600","2816","0","33712"
"12","3381","33811","0","0","-100","0","2024/01/18 05:00:00","4","341","33813","600","2816","0","33812"
"12","3391","33911","0","0","-81","0","2024/01/19 05:00:00","4","342","33913","600","2816","0","33912"
"12","3401","34011","0","0","-161","0","2024/01/20 05:00:00","4","343","34013","600","2816","0","34012"
"12","3411","34111","0","0","-203","0","2024/01/21 05:00:00","4","344","34113","600","2816","0","34112"
"12","3421","34211","0","0","-246","0","2024/01/22 05:00:00","4","345","34213","600","2816","0","34212"
"12","3431","34311","9100703","0","-78","0","2024/01/23 05:00:00","4","346","34313","600","2816","100701","34312"
"12","3441","34411","9102903","0","-209","0","2024/01/24 05:00:00","4","347","34413","600","2816","102901","34412"
"12","3451","34511","0","0","-288","0","2024/01/25 05:00:00","4","348","34513","600","2816","0","34512"
"12","3461","34611","0","0","-290","0","2024/01/26 05:00:00","4","349","34613","600","2816","0","34612"
"12","3471","34711","0","0","-308","0","2024/01/27 05:00:00","4","350","34713","600","2816","0","34712"
"12","3481","34811","0","0","-332","0","2024/01/28 05:00:00","4","351","34813","600","2816","0","34812"
"12","3491","34911","0","0","-330","0","2024/01/29 05:00:00","4","352","34913","600","2816","0","34912"
"12","3501","35011","0","0","-320","0","2024/01/30 05:00:00","4","353","35013","600","2816","0","35012"
"12","3511","35111","0","1","-378","0","2024/01/31 05:00:00","4","354","35113","600","2816","0","35112"
"13","3521","35211","0","0","382","0","2024/02/01 05:00:00","4","355","35213","600","2816","0","35212"
"13","3531","35311","9103603","0","323","0","2024/02/02 05:00:00","4","356","35313","600","2816","103601","35312"
"13","3541","35411","0","0","381","0","2024/02/03 05:00:00","4","357","35413","600","2816","0","35412"
"13","3551","35511","9109303","0","185","0","2024/02/04 05:00:00","4","358","35513","600","2816","109301","35512"
"13","3561","35611","0","0","191","0","2024/02/05 05:00:00","4","359","35613","600","2816","0","35612"
"13","3571","35711","0","0","72","0","2024/02/06 05:00:00","4","360","35713","600","2816","0","35712"
"13","3581","35811","9107103","0","7","0","2024/02/07 05:00:00","4","361","35813","600","2816","107101","35812"
"13","3591","35911","0","0","332","0","2024/02/08 05:00:00","4","362","35913","600","2816","0","35912"
"13","3601","36011","0","0","285","0","2024/02/09 05:00:00","4","363","36013","600","2816","0","36012"
"13","3611","36111","0","0","237","0","2024/02/10 05:00:00","4","364","36113","600","2816","0","36112"
"13","3621","36211","0","0","192","0","2024/02/11 05:00:00","4","365","36213","600","2816","0","36212"
"13","3631","36311","0","0","144","0","2024/02/12 05:00:00","4","366","36313","600","2816","0","36312"
"13","3641","36411","0","0","97","0","2024/02/13 05:00:00","4","367","36413","600","2816","0","36412"
"13","3651","36511","0","0","50","0","2024/02/14 05:00:00","4","368","36513","600","2816","0","36512"
"13","3661","36611","0","0","3","0","2024/02/15 05:00:00","4","369","36613","600","2816","0","36612"
"13","3671","36711","0","0","-43","0","2024/02/16 05:00:00","4","370","36713","600","2816","0","36712"
"13","3681","36811","0","0","-90","0","2024/02/17 05:00:00","4","371","36813","600","2816","0","36812"
"13","3691","36911","9123003","0","-153","0","2024/02/18 05:00:00","4","372","36913","600","2816","123001","36912"
"13","3701","37011","0","0","-93","0","2024/02/19 05:00:00","4","373","37013","600","2816","0","37012"
"13","3711","37111","0","0","-137","0","2024/02/20 05:00:00","4","374","37113","600","2816","0","37112"
"13","3721","37211","0","0","-185","0","2024/02/21 05:00:00","4","375","37213","600","2816","0","37212"
"13","3731","37311","0","0","-232","0","2024/02/22 05:00:00","4","376","37313","600","2816","0","37312"
"13","3741","37411","0","0","-225","0","2024/02/23 05:00:00","4","377","37413","600","2816","0","37412"
"13","3751","37511","0","0","-256","0","2024/02/24 05:00:00","4","378","37513","600","2816","0","37512"
"13","3761","37611","0","0","-280","0","2024/02/25 05:00:00","4","379","37613","600","2816","0","37612"
"13","3771","37711","0","0","-329","0","2024/02/26 05:00:00","4","380","37713","600","2816","0","37712"
"13","3781","37811","0","0","-379","0","2024/02/27 05:00:00","4","381","37813","600","2816","0","37812"
"13","3791","37911","9111003","1","-250","0","2024/02/28 05:00:00","4","382","37913","600","2816","111001","37912"
"14","3801","38011","9104603","0","480","0","2024/03/01 05:00:00","1","383","38013","100","2816","104601","38012"
"14","3811","38111","0","0","560","0","2024/03/02 05:00:00","1","384","38113","100","2816","0","38112"
"14","3821","38211","9103303","0","370","0","2024/03/03 05:00:00","1","385","38213","100","2816","103301","38212"
"14","3831","38311","0","0","553","0","2024/03/04 05:00:00","1","386","38313","100","2816","0","38312"
"14","3841","38411","0","0","476","0","2024/03/05 05:00:00","1","387","38413","100","2816","0","38412"
"14","3851","38511","0","0","400","0","2024/03/06 05:00:00","1","388","38513","100","2816","0","38512"
"14","3861","38611","9105103","0","330","0","2024/03/07 05:00:00","1","389","38613","100","2816","105101","38612"
"14","3871","38711","0","0","325","0","2024/03/08 05:00:00","1","390","38713","100","2816","0","38712"
"14","3881","38811","0","0","250","0","2024/03/09 05:00:00","1","391","38813","100","2816","0","38812"
"14","3891","38911","9105703","0","185","0","2024/03/10 05:00:00","1","392","38913","100","2816","105701","38912"
"14","3901","39011","0","0","175","0","2024/03/11 05:00:00","1","393","39013","100","2816","0","39012"
"14","3911","39111","9103203","0","205","0","2024/03/12 05:00:00","1","394","39113","100","2816","103201","39112"
"14","3921","39211","0","0","110","0","2024/03/13 05:00:00","1","395","39213","100","2816","0","39212"
"14","3931","39311","9105203","0","30","0","2024/03/14 05:00:00","1","396","39313","100","2816","105201","39312"
"14","3941","39411","0","0","-45","0","2024/03/15 05:00:00","1","397","39413","100","2816","0","39412"
"14","3951","39511","9103403","0","-250","0","2024/03/16 05:00:00","1","398","39513","100","2816","103401","39512"
"14","3961","39611","0","0","-50","0","2024/03/17 05:00:00","1","399","39613","100","2816","0","39612"
"14","3971","39711","0","0","-90","0","2024/03/18 05:00:00","1","400","39713","100","2816","0","39712"
"14","3981","39811","0","0","100","0","2024/03/19 05:00:00","1","401","39813","100","2816","0","39812"
"14","3991","39911","0","0","25","0","2024/03/20 05:00:00","1","402","39913","100","2816","0","39912"
"14","4001","40011","0","0","-50","0","2024/03/21 05:00:00","1","403","40013","100","2816","0","40012"
"14","4011","40111","0","0","-125","0","2024/03/22 05:00:00","1","404","40113","100","2816","0","40112"
"14","4021","40211","0","0","-370","0","2024/03/23 05:00:00","1","405","40213","100","2816","0","40212"
"14","4031","40311","9107003","0","-460","0","2024/03/24 05:00:00","1","406","40313","100","2816","107001","40312"
"14","4041","40411","0","0","-200","0","2024/03/25 05:00:00","1","407","40413","100","2816","0","40412"
"14","4051","40511","0","0","-275","0","2024/03/26 05:00:00","1","408","40513","100","2816","0","40512"
"14","4061","40611","0","0","-350","0","2024/03/27 05:00:00","1","409","40613","100","2816","0","40612"
"14","4071","40711","0","0","-425","0","2024/03/28 05:00:00","1","410","40713","100","2816","0","40712"
"14","4081","40811","0","0","-501","0","2024/03/29 05:00:00","1","411","40813","100","2816","0","40812"
"14","4091","40911","0","1","-579","0","2024/03/30 05:00:00","1","412","40913","100","2816","0","40912"
"1","4092","40921","0","1","0","0","2024/03/30 05:00:00","1","413","40923","100","2816","0","40922"
