18beae7d53c98f54df39934bc348a781416acc54b55f7bb0e1da19ba4d1ade5c,58c35e46f8065dc4fe676f83ea79cd374bbd0c567a1de8b21dadd3b883b1d767,17b4bf623638ad5b9e30ca8d908f41de6bd88a0757a12b51eba6ba55b9a4efc4,ddff980a907a81b4210661485c44ead45f77d6a72de1e56359e498625fadd6d6,bf4a32942471240eb6845ecc2e463098152f158251a41eb78a5c625928f5fe8d,3028b90378ff7bc0a91980589d2b6e061a5507f51a5c794168d8184c6a27c9d4,73094aebe98bec6eb533356c10faee0a04de295a05cd6b4d7e3e3e890266f4a8,1311092b5b8aa1274b1e75769807465fc00e6e338f3974194bef58de62a0fa13,3dca30bee7aba25cfede1e08f22fda8344b8debd916836044f466ce399372b89,2ddbb700d5681988b378b08077816d166e59d9d0480689644a130972d99cdf02,7d84ad4e09612a69a104e1485931487cf455dc411c07ad24e440349159cadb3f,7c2b40804e0959b94a5d84a30f67934143a78c5f065a93b1e93a3406b9be954a,75d58e0bbc1323998486532c9c2e7cea8c8f7e6c15a2b0b17c9ec72563903b10,14df60799b4715da3a147566f8441a1c639e3f6b2b3382dd28d696806cbadeb6
"優妮","2021/07/19 16:00:00","","51","111001","10065109","4","10065","-285","1","2021/07/28 15:59:59","303","8","6.41"
"琪愛兒","2021/07/19 16:00:00","","52","110901","10065110","1","10065","-285","4","2021/07/28 15:59:59","104","8","10.08"
"克蘿依","2021/07/19 16:00:00","","52","110801","10065111","3","10065","-285","7","2021/07/28 15:59:59","204","8","9.208"
"優妮","2021/07/19 16:00:00","","52","111001","10065112","1","10065","-285","1","2021/07/28 15:59:59","304","8","0"
"琪愛兒","2021/07/19 16:00:00","","52","110901","10065113","4","10065","-285","4","2021/07/28 15:59:59","105","8","0"
"克蘿依","2021/07/19 16:00:00","","52","110801","10065114","2","10065","-285","1","2021/07/28 15:59:59","205","8","10.982"
"優妮","2021/07/19 16:00:00","","52","111001","10065115","2","10065","-285","2","2021/07/28 15:59:59","305","8","0"
"琪愛兒","2021/07/19 16:00:00","","52","110901","10065116","7","10065","-285","1","2021/07/28 15:59:59","106","8","14.69"
"克蘿依","2021/07/19 16:00:00","","52","110801","10065117","5","10065","-285","1","2021/07/28 15:59:59","206","8","14.72"
"優妮","2021/07/19 16:00:00","","52","111001","10065118","1","10065","-285","1","2021/07/28 15:59:59","306","8","0"
"花凜","2021/09/01 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10066001","2","10066","-416.5","1","2021/09/19 15:59:59","1","0","3.414"
"花凜","2021/09/01 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10066002","2","10066","-416.5","1","2021/09/19 15:59:59","2","0","3.099"
"花凜","2021/09/01 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10066003","2","10066","-416.5","1","2021/09/19 15:59:59","3","0","2.801"
"花凜","2021/09/01 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10066004","2","10066","-416.5","2","2021/09/19 15:59:59","4","0","0"
"花凜","2021/09/01 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10066005","1","10066","-416.5","1","2021/09/19 15:59:59","5","0","0"
"花凜","2021/09/01 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10066006","2","10066","-363","1","2021/09/19 15:59:59","1","0","5.506"
"花凜","2021/09/01 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10066007","1","10066","-363","2","2021/09/19 15:59:59","2","0","1.216"
"花凜","2021/09/01 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10066008","1","10066","-363","2","2021/09/19 15:59:59","3","0","1.539"
"花凜","2021/09/01 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10066009","1","10066","-363","2","2021/09/19 15:59:59","4","0","1.875"
"祈梨","2021/09/01 16:00:00","","51","106601","10066010","3","10066","-285","4","2021/09/19 15:59:59","101","8","5.918"
"祈梨（時空旅行）","2021/09/01 16:00:00","","51","116501","10066011","3","10066","-285","4","2021/09/19 15:59:59","111","8","5.918"
"嘉夜（時空旅行）","2021/09/01 16:00:00","","51","116601","10066012","2","10066","-285","1","2021/09/19 15:59:59","201","8","7.248"
"祈梨（時空旅行）","2021/09/01 16:00:00","","51","116501","10066013","2","10066","-285","2","2021/09/19 15:59:59","112","8","0"
"嘉夜（時空旅行）","2021/09/01 16:00:00","","51","116601","10066014","2","10066","-285","5","2021/09/19 15:59:59","202","8","13.267"
"祈梨（時空旅行）","2021/09/01 16:00:00","","51","116501","10066015","2","10066","-285","1","2021/09/19 15:59:59","113","8","3.177"
"嘉夜（時空旅行）","2021/09/01 16:00:00","","51","116601","10066016","1","10066","-285","6","2021/09/19 15:59:59","203","8","6.698"
"祈梨","2021/09/01 16:00:00","","52","106601","10066017","3","10066","-285","1","2021/09/19 15:59:59","104","8","3.927"
"祈梨（時空旅行）","2021/09/01 16:00:00","","52","116501","10066018","2","10066","-285","3","2021/09/19 15:59:59","114","8","3.927"
"嘉夜（時空旅行）","2021/09/01 16:00:00","","52","116601","10066019","1","10066","-285","1","2021/09/19 15:59:59","204","8","0"
"祈梨","2021/09/01 16:00:00","","52","106601","10066020","3","10066","-285","4","2021/09/19 15:59:59","105","8","4.997"
"祈梨（時空旅行）","2021/09/01 16:00:00","","52","116501","10066021","3","10066","-285","3","2021/09/19 15:59:59","115","8","4.997"
"嘉夜（時空旅行）","2021/09/01 16:00:00","","52","116601","10066022","2","10066","-285","1","2021/09/19 15:59:59","205","8","6.717"
"祈梨","2021/09/01 16:00:00","","52","106601","10066023","3","10066","-285","3","2021/09/19 15:59:59","106","8","0"
"祈梨（時空旅行）","2021/09/01 16:00:00","","52","116501","10066024","3","10066","-285","3","2021/09/19 15:59:59","116","8","0"
"嘉夜（時空旅行）","2021/09/01 16:00:00","","52","116601","10066025","1","10066","-285","1","2021/09/19 15:59:59","206","8","0"
"花凜","2021/09/17 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10067001","2","10067","-416.5","1","2021/09/26 15:59:59","1","0","3.414"
"花凜","2021/09/17 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10067002","2","10067","-416.5","1","2021/09/26 15:59:59","2","0","3.099"
"花凜","2021/09/17 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10067003","2","10067","-416.5","1","2021/09/26 15:59:59","3","0","2.801"
"花凜","2021/09/17 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10067004","2","10067","-416.5","2","2021/09/26 15:59:59","4","0","0"
"花凜","2021/09/17 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10067005","1","10067","-416.5","1","2021/09/26 15:59:59","5","0","0"
"花凜","2021/09/17 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10067006","2","10067","-363","1","2021/09/26 15:59:59","1","0","5.506"
"花凜","2021/09/17 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10067007","1","10067","-363","2","2021/09/26 15:59:59","2","0","1.216"
"花凜","2021/09/17 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10067008","1","10067","-363","2","2021/09/26 15:59:59","3","0","1.539"
"花凜","2021/09/17 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10067009","1","10067","-363","2","2021/09/26 15:59:59","4","0","1.875"
"真陽","2021/09/17 16:00:00","","51","103301","10067101","1","10067","-285","4","2021/09/26 15:59:59","101","8","4.004"
"鈴","2021/09/17 16:00:00","","51","102601","10067102","5","10067","-285","1","2021/09/26 15:59:59","201","8","5.52"
"莉瑪","2021/09/17 16:00:00","","51","105201","10067103","1","10067","-285","5","2021/09/26 15:59:59","301","8","3.438"
"栞","2021/09/17 16:00:00","","51","103801","10067104","1","10067","-285","4","2021/09/26 15:59:59","401","8","4.628"
"真陽","2021/09/17 16:00:00","","51","103301","10067105","2","10067","-285","1","2021/09/26 15:59:59","102","8","5.483"
"鈴","2021/09/17 16:00:00","","51","102601","10067106","1","10067","-285","4","2021/09/26 15:59:59","202","8","6.927"
"莉瑪","2021/09/17 16:00:00","","51","105201","10067107","2","10067","-285","1","2021/09/26 15:59:59","302","8","4.387"
"栞","2021/09/17 16:00:00","","51","103801","10067108","2","10067","-285","1","2021/09/26 15:59:59","402","8","3.582"
"真陽","2021/09/17 16:00:00","","51","103301","10067109","1","10067","-285","1","2021/09/26 15:59:59","103","8","0"
"鈴","2021/09/17 16:00:00","","51","102601","10067110","2","10067","-285","1","2021/09/26 15:59:59","203","8","5.699"
"莉瑪","2021/09/17 16:00:00","","51","105201","10067111","2","10067","-285","2","2021/09/26 15:59:59","303","8","0"
"栞","2021/09/17 16:00:00","","51","103801","10067112","2","10067","-285","2","2021/09/26 15:59:59","403","8","0"
"真陽","2021/09/17 16:00:00","","52","103301","10067113","2","10067","-285","1","2021/09/26 15:59:59","104","8","10.586"
"鈴","2021/09/17 16:00:00","","52","102601","10067114","5","10067","-285","5","2021/09/26 15:59:59","204","8","0"
"莉瑪","2021/09/17 16:00:00","","52","105201","10067115","1","10067","-285","2","2021/09/26 15:59:59","304","8","5.407"
"栞","2021/09/17 16:00:00","","52","103801","10067116","2","10067","-285","2","2021/09/26 15:59:59","404","8","0"
"真陽","2021/09/17 16:00:00","","52","103301","10067117","2","10067","-285","7","2021/09/26 15:59:59","105","8","7.692"
"鈴","2021/09/17 16:00:00","","52","102601","10067118","2","10067","-285","1","2021/09/26 15:59:59","205","8","4.989"
"莉瑪","2021/09/17 16:00:00","","52","105201","10067119","1","10067","-285","1","2021/09/26 15:59:59","305","8","0"
"栞","2021/09/17 16:00:00","","52","103801","10067120","5","10067","-285","2","2021/09/26 15:59:59","405","8","7.758"
"真陽","2021/09/17 16:00:00","","52","103301","10067121","2","10067","-285","1","2021/09/26 15:59:59","106","8","6.587"
"鈴","2021/09/17 16:00:00","","52","102601","10067122","2","10067","-285","2","2021/09/26 15:59:59","206","8","0"
"莉瑪","2021/09/17 16:00:00","","52","105201","10067123","2","10067","-285","2","2021/09/26 15:59:59","306","8","0"
"栞","2021/09/17 16:00:00","","52","103801","10067124","2","10067","-285","2","2021/09/26 15:59:59","406","8","0"
"花凜","2021/10/01 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10068001","2","10068","-416.5","1","2021/10/19 15:59:59","1","0","3.414"
"花凜","2021/10/01 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10068002","2","10068","-416.5","1","2021/10/19 15:59:59","2","0","3.099"
"花凜","2021/10/01 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10068003","2","10068","-416.5","1","2021/10/19 15:59:59","3","0","2.801"
"花凜","2021/10/01 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10068004","2","10068","-416.5","2","2021/10/19 15:59:59","4","0","0"
"花凜","2021/10/01 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10068005","1","10068","-416.5","1","2021/10/19 15:59:59","5","0","0"
"花凜","2021/10/01 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10068006","2","10068","-363","1","2021/10/19 15:59:59","1","0","5.506"
"花凜","2021/10/01 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10068007","1","10068","-363","2","2021/10/19 15:59:59","2","0","1.216"
"花凜","2021/10/01 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10068008","1","10068","-363","2","2021/10/19 15:59:59","3","0","1.539"
"花凜","2021/10/01 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10068009","1","10068","-363","2","2021/10/19 15:59:59","4","0","1.875"
"碧（工作服）","2021/10/01 16:00:00","","51","116701","10068101","2","10068","-285","2","2021/10/19 15:59:59","101","8","0"
"美冬（工作服）","2021/10/01 16:00:00","","51","116901","10068102","2","10068","-285","2","2021/10/19 15:59:59","201","8","0"
"珠希（工作服）","2021/10/01 16:00:00","","51","116801","10068103","3","10068","-285","3","2021/10/19 15:59:59","301","8","0"
"碧（工作服）","2021/10/01 16:00:00","","51","116701","10068104","2","10068","-285","5","2021/10/19 15:59:59","102","8","3"
"美冬（工作服）","2021/10/01 16:00:00","","51","116901","10068105","2","10068","-285","4","2021/10/19 15:59:59","202","8","9.45"
"珠希（工作服）","2021/10/01 16:00:00","","51","116801","10068106","4","10068","-285","1","2021/10/19 15:59:59","302","8","4.5"
"碧（工作服）","2021/10/01 16:00:00","","51","116701","10068107","5","10068","-285","2","2021/10/19 15:59:59","103","8","4.75"
"美冬（工作服）","2021/10/01 16:00:00","","51","116901","10068108","2","10068","-285","2","2021/10/19 15:59:59","203","8","0"
"珠希（工作服）","2021/10/01 16:00:00","","51","116801","10068109","2","10068","-285","1","2021/10/19 15:59:59","303","8","4.12"
"碧（工作服）","2021/10/01 16:00:00","","52","116701","10068110","5","10068","-285","2","2021/10/19 15:59:59","104","8","5.85"
"美冬（工作服）","2021/10/01 16:00:00","","52","116901","10068111","2","10068","-285","1","2021/10/19 15:59:59","204","8","4.4"
"珠希（工作服）","2021/10/01 16:00:00","","52","116801","10068112","2","10068","-285","1","2021/10/19 15:59:59","304","8","4"
"碧（工作服）","2021/10/01 16:00:00","","52","116701","10068113","2","10068","-285","1","2021/10/19 15:59:59","105","8","6.39"
"美冬（工作服）","2021/10/01 16:00:00","","52","116901","10068114","1","10068","-285","1","2021/10/19 15:59:59","205","8","0"
"珠希（工作服）","2021/10/01 16:00:00","","52","116801","10068115","2","10068","-285","2","2021/10/19 15:59:59","305","8","0"
"碧（工作服）","2021/10/01 16:00:00","","52","116701","10068116","5","10068","-285","2","2021/10/19 15:59:59","106","8","5.5"
"美冬（工作服）","2021/10/01 16:00:00","","52","116901","10068117","2","10068","-285","2","2021/10/19 15:59:59","206","8","0"
"珠希（工作服）","2021/10/01 16:00:00","","52","116801","10068118","2","10068","-285","1","2021/10/19 15:59:59","306","8","7.7"
"花凜","2021/10/18 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10069001","2","10069","-416.5","1","2021/10/27 15:59:59","1","0","3.414"
"花凜","2021/10/18 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10069002","2","10069","-416.5","1","2021/10/27 15:59:59","2","0","3.099"
"花凜","2021/10/18 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10069003","2","10069","-416.5","1","2021/10/27 15:59:59","3","0","2.801"
"花凜","2021/10/18 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10069004","2","10069","-416.5","2","2021/10/27 15:59:59","4","0","0"
"花凜","2021/10/18 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10069005","1","10069","-416.5","1","2021/10/27 15:59:59","5","0","0"
"花凜","2021/10/18 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10069006","2","10069","-363","1","2021/10/27 15:59:59","1","0","5.506"
"花凜","2021/10/18 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10069007","1","10069","-363","2","2021/10/27 15:59:59","2","0","1.216"
"花凜","2021/10/18 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10069008","1","10069","-363","2","2021/10/27 15:59:59","3","0","1.539"
"花凜","2021/10/18 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10069009","1","10069","-363","2","2021/10/27 15:59:59","4","0","1.875"
"璃乃","2021/10/18 16:00:00","","51","101101","10069101","6","10069","-285","2","2021/10/27 15:59:59","101","8","12.688"
"璃乃（奇幻）","2021/10/18 16:00:00","","51","112901","10069102","6","10069","-285","2","2021/10/27 15:59:59","111","8","12.688"
"步未","2021/10/18 16:00:00","","51","105501","10069103","5","10069","-285","4","2021/10/27 15:59:59","201","8","9.506"
"步未（奇幻）","2021/10/18 16:00:00","","51","113001","10069104","5","10069","-285","4","2021/10/27 15:59:59","211","8","9.506"
"日和（奇幻）","2021/10/18 16:00:00","","51","900103","10069106","1","10069","-285","3","2021/10/27 15:59:59","311","8","7.071"
"祈梨","2021/10/18 16:00:00","","51","906601","10069107","4","10069","-285","6","2021/10/27 15:59:59","401","30","8.59"
"帆稀","2021/10/18 16:00:00","","51","106701","10069108","2","10069","-285","1","2021/10/27 15:59:59","501","-8","11.933"
"璃乃","2021/10/18 16:00:00","","51","101101","10069109","2","10069","-285","1","2021/10/27 15:59:59","102","8","10.355"
"璃乃（奇幻）","2021/10/18 16:00:00","","51","112901","10069110","2","10069","-285","1","2021/10/27 15:59:59","112","8","10.355"
"步未","2021/10/18 16:00:00","","51","105501","10069111","1","10069","-285","6","2021/10/27 15:59:59","202","8","6.107"
"步未（奇幻）","2021/10/18 16:00:00","","51","113001","10069112","1","10069","-285","6","2021/10/27 15:59:59","212","8","6.107"
"日和","2021/10/18 16:00:00","","51","100101","10069113","2","10069","-285","1","2021/10/27 15:59:59","302","8","6.516"
"日和（奇幻）","2021/10/18 16:00:00","","51","900103","10069114","2","10069","-285","1","2021/10/27 15:59:59","312","8","6.516"
"祈梨","2021/10/18 16:00:00","","51","906601","10069115","7","10069","-285","5","2021/10/27 15:59:59","402","30","10.04"
"帆稀","2021/10/18 16:00:00","","51","106701","10069116","2","10069","-285","2","2021/10/27 15:59:59","502","-8","0"
"璃乃（奇幻）","2021/10/18 16:00:00","","51","112901","10069118","3","10069","-285","4","2021/10/27 15:59:59","113","8","9.009"
"步未（奇幻）","2021/10/18 16:00:00","","51","113001","10069120","4","10069","-285","4","2021/10/27 15:59:59","213","8","0"
"日和（奇幻）","2021/10/18 16:00:00","","51","900103","10069122","2","10069","-285","6","2021/10/27 15:59:59","313","8","5.681"
"祈梨","2021/10/18 16:00:00","","51","906601","10069123","4","10069","-285","1","2021/10/27 15:59:59","403","30","12.143"
"帆稀","2021/10/18 16:00:00","","51","106701","10069124","3","10069","-285","1","2021/10/27 15:59:59","503","-8","12.817"
"璃乃","2021/10/18 16:00:00","","52","101101","10069125","1","10069","-285","1","2021/10/27 15:59:59","104","8","0"
"璃乃（奇幻）","2021/10/18 16:00:00","","52","112901","10069126","1","10069","-285","1","2021/10/27 15:59:59","114","8","0"
"步未","2021/10/18 16:00:00","","52","105501","10069127","2","10069","-285","1","2021/10/27 15:59:59","204","8","8.895"
"步未（奇幻）","2021/10/18 16:00:00","","52","113001","10069128","2","10069","-285","1","2021/10/27 15:59:59","214","8","8.895"
"日和","2021/10/18 16:00:00","","52","100101","10069129","1","10069","-285","2","2021/10/27 15:59:59","304","8","5.1"
"日和（奇幻）","2021/10/18 16:00:00","","52","900103","10069130","1","10069","-285","2","2021/10/27 15:59:59","314","8","5.1"
"祈梨","2021/10/18 16:00:00","","52","906601","10069131","5","10069","-285","2","2021/10/27 15:59:59","404","30","12.162"
"帆稀","2021/10/18 16:00:00","","52","106701","10069132","1","10069","-285","1","2021/10/27 15:59:59","504","-8","0"
"璃乃","2021/10/18 16:00:00","","52","101101","10069133","5","10069","-285","2","2021/10/27 15:59:59","105","8","7.23"
"璃乃（奇幻）","2021/10/18 16:00:00","","52","112901","10069134","5","10069","-285","2","2021/10/27 15:59:59","115","8","7.23"
"步未","2021/10/18 16:00:00","","52","105501","10069135","2","10069","-285","1","2021/10/27 15:59:59","205","8","7.989"
"步未（奇幻）","2021/10/18 16:00:00","","52","113001","10069136","2","10069","-285","1","2021/10/27 15:59:59","215","8","7.989"
"日和","2021/10/18 16:00:00","","52","100101","10069137","1","10069","-285","2","2021/10/27 15:59:59","305","8","3.524"
"日和（奇幻）","2021/10/18 16:00:00","","52","900103","10069138","1","10069","-285","2","2021/10/27 15:59:59","315","8","3.524"
"祈梨","2021/10/18 16:00:00","","52","906601","10069139","2","10069","-285","6","2021/10/27 15:59:59","405","30","5.52"
"帆稀","2021/10/18 16:00:00","","52","106701","10069140","2","10069","-285","1","2021/10/27 15:59:59","505","-8","6.533"
"璃乃","2021/10/18 16:00:00","","52","101101","10069141","1","10069","-285","1","2021/10/27 15:59:59","106","8","0"
"璃乃（奇幻）","2021/10/18 16:00:00","","52","112901","10069142","1","10069","-285","1","2021/10/27 15:59:59","116","8","0"
"步未","2021/10/18 16:00:00","","52","105501","10069143","1","10069","-285","1","2021/10/27 15:59:59","206","8","0"
"步未（奇幻）","2021/10/18 16:00:00","","52","113001","10069144","1","10069","-285","1","2021/10/27 15:59:59","216","8","0"
"日和","2021/10/18 16:00:00","","52","100101","10069145","2","10069","-285","1","2021/10/27 15:59:59","306","8","13.262"
"日和（奇幻）","2021/10/18 16:00:00","","52","900103","10069146","2","10069","-285","1","2021/10/27 15:59:59","316","8","13.262"
"祈梨","2021/10/18 16:00:00","","52","906601","10069147","2","10069","-285","2","2021/10/27 15:59:59","406","30","0"
"帆稀","2021/10/18 16:00:00","","52","106701","10069148","2","10069","-285","2","2021/10/27 15:59:59","506","-8","0"
"花凜","2021/06/30 12:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10070001","2","10070","-416.5","1","2021/07/18 14:59:59","1","0","3.414"
"花凜","2021/11/01 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10070002","2","10070","-416.5","1","2021/11/19 15:59:59","2","0","3.099"
"花凜","2021/11/01 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10070003","2","10070","-416.5","1","2021/11/19 15:59:59","3","0","2.801"
"花凜","2021/11/01 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10070004","2","10070","-416.5","2","2021/11/19 15:59:59","4","0","0"
"花凜","2021/11/01 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10070005","1","10070","-416.5","1","2021/11/19 15:59:59","5","0","0"
"花凜","2021/11/01 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10070006","2","10070","-363","1","2021/11/19 15:59:59","1","0","5.506"
"花凜","2021/11/01 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10070007","1","10070","-363","2","2021/11/19 15:59:59","2","0","1.216"
"花凜","2021/11/01 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10070008","1","10070","-363","2","2021/11/19 15:59:59","3","0","1.539"
"花凜","2021/11/01 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10070009","1","10070","-363","2","2021/11/19 15:59:59","4","0","1.875"
"惠理子","2021/11/01 16:00:00","","51","102701","10070101","2","10070","-285","1","2021/11/19 15:59:59","101","8","9.696"
"惠理子（夏日）","2021/11/01 16:00:00","","51","117001","10070102","2","10070","-285","1","2021/11/19 15:59:59","111","8","9.696"
"靜流","2021/11/01 16:00:00","","51","104901","10070103","2","10070","-285","2","2021/11/19 15:59:59","201","8","0"
"靜流（夏日）","2021/11/01 16:00:00","","51","117101","10070104","2","10070","-285","1","2021/11/19 15:59:59","211","8","3.132"
"惠理子","2021/11/01 16:00:00","","51","102701","10070105","1","10070","-285","2","2021/11/19 15:59:59","102","8","5.448"
"惠理子（夏日）","2021/11/01 16:00:00","","51","117001","10070106","1","10070","-285","2","2021/11/19 15:59:59","112","8","5.448"
"靜流","2021/11/01 16:00:00","","51","104901","10070107","2","10070","-285","1","2021/11/19 15:59:59","202","8","3.804"
"靜流（夏日）","2021/11/01 16:00:00","","51","117101","10070108","2","10070","-285","1","2021/11/19 15:59:59","212","8","3.804"
"惠理子","2021/11/01 16:00:00","","51","102701","10070109","5","10070","-285","1","2021/11/19 15:59:59","103","8","5.9"
"惠理子（夏日）","2021/11/01 16:00:00","","51","117001","10070110","5","10070","-285","1","2021/11/19 15:59:59","113","8","5.9"
"靜流","2021/11/01 16:00:00","","51","104901","10070111","2","10070","-285","2","2021/11/19 15:59:59","203","8","0"
"靜流（夏日）","2021/11/01 16:00:00","","51","117101","10070112","2","10070","-285","2","2021/11/19 15:59:59","213","8","0"
"惠理子","2021/11/01 16:00:00","","52","102701","10070113","2","10070","-285","1","2021/11/19 15:59:59","104","8","8.47"
"惠理子（夏日）","2021/11/01 16:00:00","","52","117001","10070114","2","10070","-285","1","2021/11/19 15:59:59","114","8","8.47"
"靜流","2021/11/01 16:00:00","","52","104901","10070115","1","10070","-285","4","2021/11/19 15:59:59","204","8","3.816"
"靜流（夏日）","2021/11/01 16:00:00","","52","117101","10070116","1","10070","-285","4","2021/11/19 15:59:59","214","8","3.816"
"惠理子","2021/11/01 16:00:00","","52","102701","10070117","5","10070","-285","5","2021/11/19 15:59:59","105","8","0"
"惠理子（夏日）","2021/11/01 16:00:00","","52","117001","10070118","5","10070","-285","5","2021/11/19 15:59:59","115","8","0"
"靜流","2021/11/01 16:00:00","","52","104901","10070119","2","10070","-285","2","2021/11/19 15:59:59","205","8","0"
"靜流（夏日）","2021/11/01 16:00:00","","52","117101","10070120","1","10070","-285","2","2021/11/19 15:59:59","215","8","3.736"
"惠理子","2021/11/01 16:00:00","","52","102701","10070121","2","10070","-285","1","2021/11/19 15:59:59","106","8","6.505"
"惠理子（夏日）","2021/11/01 16:00:00","","52","117001","10070122","2","10070","-285","1","2021/11/19 15:59:59","116","8","6.505"
"靜流","2021/11/01 16:00:00","","52","104901","10070123","2","10070","-285","5","2021/11/19 15:59:59","206","8","5.702"
"靜流（夏日）","2021/11/01 16:00:00","","52","117101","10070124","2","10070","-285","5","2021/11/19 15:59:59","216","8","5.702"
"花凜","2021/11/18 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10071001","2","10071","-416.5","1","2021/11/27 15:59:59","1","0","3.414"
"花凜","2021/11/18 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10071002","2","10071","-416.5","1","2021/11/27 15:59:59","2","0","3.099"
"花凜","2021/11/18 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10071003","2","10071","-416.5","1","2021/11/27 15:59:59","3","0","2.801"
"花凜","2021/11/18 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10071004","2","10071","-416.5","2","2021/11/27 15:59:59","4","0","0"
"花凜","2021/11/18 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10071005","1","10071","-416.5","1","2021/11/27 15:59:59","5","0","0"
"花凜","2021/11/18 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10071006","2","10071","-363","1","2021/11/27 15:59:59","1","0","5.506"
"花凜","2021/11/18 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10071007","1","10071","-363","2","2021/11/27 15:59:59","2","0","1.216"
"花凜","2021/11/18 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10071008","1","10071","-363","2","2021/11/27 15:59:59","3","0","1.539"
"花凜","2021/11/18 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10071009","1","10071","-363","2","2021/11/27 15:59:59","4","0","1.875"
"流夏（夏日）","2021/11/18 16:00:00","","51","113101","10071102","5","10071","-285","4","2021/11/27 15:59:59","111","-8","14.15"
