3c1b913cf644d0641a2bc72dcaaf70a0dc01540f67c8c5280f420b41aa9f4fac,40f27788f209deb024d25f30df9e93326a1c938b775cbf90c9a2d1502770da61,728f61bfc6ec140ab944348dbb6e1c174d47714471948b3968b2af9cd2928545,8049b95a4f98f59cc6fade07c32c3d28e609caadb1d25b3a420b447b539ff087,fb0ad9fda3654c05000492113fbbb494d8845732b1de1417f3b4c93956791ac7,e4f7544a634175dbcc7b1ee45613c60a690f5fde7a74d4a2ec99964ce8ef1779,694da00650c427e0642ad24664994c96674abbdcc7fa267c6a21631ed9b77b1a,b77660875a75bdd53ea86678bd5ba70e719567693ab9f53957efe25af2aefa67,1d8043a114710c7472cb4775a6ccdd3c888a70eadcf754d8cdb0921b8315579d,ea7e8cf127e2c5189fdcb5b5eaf87b5e19d35e2c8d771ed78782c275ccc80128,a1385ddcddc140545c186a69e284321febc1388b028c5093cc08270d0c34fd4a,c016c18aa605af6f6c484879631ce98441307e333af2a989abb0dc7a4739fc87,910b736fe0227c55198370ee343532519c6a9022004fa4e1aaecac968309f729,62b9e0e4aaf74a82e3673b2f319c0bb9a5b808f8c0319a4d6b41edd52cf42c39,59f7e6200848ff94351c9191ac0242e9e827c726c4ec0482b14db37368711c2f,19ba06b4e796a47cfd3ec0bccdaf79eff0d36f403706573ec1bdca7ff0f0d240,e489d49c5f119404799ae1fcea2de1020f691b9f9d29eb00a63807253a2da470,151c7d55808809f98500748db227f73d6f84d74828510276527690fd39edd1c9,f28858ce4598a5196b0a9ddd0509e3fc7bc2d17503476f3208a80d0bb9627874,fb04c0796631d88ed96adbdb32e104a2d304a48fb36f3142508b9bb89dcfc3bb,74520697de55e8feeeb7a5b00bbb77f1b6b7a5118e9e7790e8343bdcb9c995bc,ee01777d598bc0e1254884b58b03e34c3299efccb8100d053b0cf2350eda3f56,c3dc8d3774ace032e4312e7d726a22771d60618a249bdc6f8fb6be16c730a99a,376d4635fcdcfbe73698dbfd188d80a23df31fa80095e4d1c1fff03f9c9f5cc5,b9ef49799ff9f102ecf4560671be5396ad6f1a6952a60dcd891b7d9d39ac4f48,a33e0f4f63551ae296c7642d1b7fbe4c2ef6af9f8f31b86644c4b136f2f330c7,c8efe3223c103a37bf05aa49d9a9f55e8c46089108244845ef7ca4380e7ea57c,b7e39cc469161e43d4a08fd9cbf869ee1983136272be94dae98f8ab3afd77a16,550c190349ee3fe8408014818006b7c418ca654528d5680e1df5b9331641956a,9a89d9aacade890f8d8a66de81f364b254c4dd46645c0e7a2d5f129ae9269b62,e925c162dcaa00cd0e0fd71a78c5146b60235da89f3ee701060363685bca4c58,19f8a14255a5b623808001cafb4ddc6ac5d2c4dd4fd4ebba19e327ddb586e1d4,9e75e1cda319d57ae7b4452d05a982f59352e8434bb8144fbc137dc5f60b2771,4d76a60c3ad5e8d168ecdd8e67ac183fdfe80c5967cea4be6a8c0e8955a95b71
"0","-20","81005602","510333","0","-15","0.75","0","Boss戰（VERY HARD）","0.65","150","0","20032","bgm_M438","650032031","0","0","81005602","bgm_M438","-70","480","0","0.8","90","1","20032201","5056308","516","3","660032003","1","0","2003203","2"
"0","5","100023","510331","0","26","0.8","0","Boss戰（NORMAL）","0.45","50","0","20033","bgm_M57","650033011","0","0","100023","bgm_M57","-40","450","0","1.1","90","1","20033101","5058301","251","1","660033001","1","-13","2003301","1.75"
"0","5","100693","510332","0","18","0.8","0","Boss戰（HARD）","0.45","50","0","20033","bgm_M57","650033021","0","0","100693","bgm_M57","-40","450","0","1.1","90","1","20033201","5058302","-4","2","660033002","1","-13","2003302","1.75"
"0","5","100693","510333","0","-178","0.8","0","Boss戰（VERYHARD）","0.45","50","0","20033","bgm_M57","650033031","0","0","100693","bgm_M57","-40","450","0","1.1","90","1","20033201","5058308","432","3","660033003","1","-13","2003303","1.75"
"0","-20","101823","510331","0","0","0.75","0","Boss戰（NORMAL）","0.75","180","0","20034","bgm_M447","650034011","0","0","101823","bgm_M447","-85","800","0","0.8","90","1","20034101","5059301","577","1","660034001","1","0","2003401","1.5"
"0","-20","101843","510332","0","4","0.75","0","Boss戰（HARD）","0.75","180","0","20034","bgm_M447","650034021","0","0","101843","bgm_M447","-10","145","0","0.8","90","1","20034201","5059302","111","2","660034002","1","0","2003402","1.5"
"0","-20","101843","510333","0","-77","0.75","0","Boss戰（VERY HARD）","0.75","180","0","20034","bgm_M447","650034031","0","0","101843","bgm_M447","-70","480","0","0.8","90","1","20034201","5059308","528","3","660034003","1","0","2003403","1.5"
"0","-47","81006101","510341","0","-51","1.5","0","Boss戰（NORMAL）","1.22","140","0","20035","bgm_M455","650035011","0","0","81006101","bgm_M455","-85","800","0","0.5","90","1.15","20035102","5061301","395","1","660035001","1.15","0","2003501","0.83"
"0","-47","81006102","510342","0","18","1.5","0","Boss戰（HARD）","1.22","140","0","20035","bgm_M455","650035021","0","0","81006102","bgm_M455","-10","145","0","0.5","90","1.15","20035201","5061302","-17","2","660035002","1.15","0","2003502","0.83"
"0","-47","81006102","510342","0","-51","1.75","0","Boss戰（VERY HARD）","1.22","140","0","20035","bgm_M455","650035031","0","0","81006102","bgm_M455","-70","480","0","0.5","90","1.15","20035201","5061308","514","3","660035003","1.15","0","2003503","0.83"
"0","-50","81006401","510331","0","-70","0.85","0","Boss戰（NORMAL）","0.85","250","0","20036","bgm_M461","650036011","0","0","81006401","bgm_M461","-105","770","0","0.67","90","1","20036101","5064301","875","1","660036001","1","0","2003601","1.25"
"0","-50","81006402","510332","0","-140","0.85","0","Boss戰（HARD）","0.85","250","0","20036","bgm_M461","650036021","0","0","81006402","bgm_M461","-35","145","0","0.67","90","1","20036201","5064302","-229","2","660036002","1","0","2003602","1.25"
"0","-50","81006402","510333","0","-60","0.85","0","Boss戰（VERY HARD）","0.85","250","0","20036","bgm_M461","650036031","0","0","81006402","bgm_M461","-70","480","0","0.67","90","1","20036201","5064308","512","3","660036003","1","0","2003603","1.25"
"0","-54","81006601","510331","0","-35","0.7","0","Boss戰（NORMAL）","1","420","0","20037","bgm_M470","650037011","0","0","81006601","bgm_M470","-85","770","0","0.5","90","1","20037102","5066301","482","1","660037001","1","0","2003701","1"
"0","-54","81006602","510332","0","-152","0.7","0","Boss戰（HARD）","1","420","0","20037","bgm_M470","650037021","0","0","81006602","bgm_M470","110","720","0","0.5","90","1","20037201","5066302","-251","2","660037002","1","0","2003702","1"
"0","-54","81006602","510333","0","-51","0.7","0","Boss戰（VERY HARD）","1","420","0","20037","bgm_M470","650037031","0","0","81006602","bgm_M470","-40","490","0","0.5","90","1","20037201","5066308","502","3","660037003","1","0","2003703","1"
"0","-47","81006801","510331","0","-51","0.8","0","Boss戰（NORMAL）","0.65","400","0","20038","bgm_M481","650038011","0","0","81006801","bgm_M481","-85","800","0","0.8","90","1","20038102","5068301","395","1","660038001","1","0","2003801","1.7"
"0","-47","81006802","510332","0","18","0.8","0","Boss戰（HARD）","0.65","400","0","20038","bgm_M481","650038021","0","0","81006802","bgm_M481","-10","145","0","0.8","90","1","20038201","5068302","-17","2","660038002","1","0","2003802","1.7"
"0","-47","81006802","510333","0","-51","0.8","0","Boss戰（VERY HARD）","0.65","400","0","20038","bgm_M481","650038031","0","0","81006802","bgm_M481","-70","480","0","0.8","90","1","20038201","5068308","496","3","660038003","1","0","2003803","1.7"
"0","-50","81007001","510351","10","-25","0.65","-13","Boss戰（NORMAL）","0.5","140","1","20039","bgm_M489","650039011","0","0","81007001","bgm_M489","-105","185","1","0.94","90","1","20039103","5070301","316","1","660039001","1","0","2003901","2"
"0","-50","81007002","510352","10","-200","0.65","-13","Boss戰（HARD）","0.5","140","1","20039","bgm_M489","650039021","0","0","81007002","bgm_M489","-35","145","1","0.94","90","1","20039201","5070302","-239","2","660039002","1","0","2003902","2"
"0","-50","81007002","510353","10","-75","0.65","-13","Boss戰（VERY HARD）","0.5","140","1","20039","bgm_M489","650039031","0","0","81007002","bgm_M489","-70","480","1","0.94","90","1","20039201","5070308","468","3","660039003","1","0","2003903","2"
"0","-120","81007201","510331","0","-103","0.7","0","Boss戰（NORMAL）","0.8","380","0","20040","bgm_M499","650040011","0","0","81007201","bgm_M499","-85","800","0","0.7","90","0.8","20040101","5072301","877","1","660040001","1","60","2004001","1.3"
"0","-120","81007202","510332","0","12","0.7","0","Boss戰（HARD）","0.8","380","0","20040","bgm_M499","650040021","0","0","81007202","bgm_M499","-10","145","0","0.7","90","0.8","20040201","5072302","189","2","660040002","1","60","2004002","1.3"
"0","-120","81007202","510333","0","-72","0.7","0","Boss戰（VERY HARD）","0.8","380","0","20040","bgm_M499","650040031","0","0","81007202","bgm_M499","-70","480","0","0.7","90","0.8","20040201","5072308","510","3","660040003","1","60","2004003","1.3"
"0","-45","81007401","510331","0","-35","0.83","0","Boss戰（NORMAL）","0.75","205","1","20041","bgm_M511","650041011","0","0","81007401","bgm_M511","-85","770","0","0.95","90","1","20041102","5074301","578","1","660041001","1","0","2004101","1.55"
"0","-45","81007402","510332","0","-188","0.83","0","Boss戰（HARD）","0.75","205","1","20041","bgm_M511","650041021","0","0","81007402","bgm_M511","110","720","0","0.95","90","1","20041201","5074302","-237","2","660041002","1","0","2004102","1.55"
"0","-45","81007402","510333","0","-51","0.87","0","Boss戰（VERY HARD）","0.75","205","1","20041","bgm_M511","650041031","0","0","81007402","bgm_M511","-40","490","0","0.95","90","1","20041201","5074308","502","3","660041003","1","0","2004103","1.55"
"0","-40","81007601","510331","0","-41","0.6","0","Boss戰（NORMAL）","0.45","300","1","20042","bgm_M523","650042011","0","0","81007601","bgm_M523","-85","800","0","1.05","90","1","20042102","5076301","395","1","660042001","1","0","2004201","2.4"
"0","-40","81007602","510332","0","-195","0.6","0","Boss戰（HARD）","0.45","300","1","20042","bgm_M523","650042021","0","0","81007602","bgm_M523","-10","145","0","1.05","90","1","20042201","5076302","-76","2","660042002","1","0","2004202","2.4"
"0","-40","81007602","510333","0","-81","0.6","0","Boss戰（VERY HARD）","0.5","300","1","20042","bgm_M523","650042031","0","0","81007602","bgm_M523","-70","480","0","1.05","90","1","20042201","5076308","478","3","660042003","1","0","2004203","2.4"
"0","-45","81007801","510361","-40","-79","0.83","0","Boss戰（NORMAL）","0.75","205","1","20043","bgm_M529","650043011","0","0","81007801","bgm_M529","-85","770","0","0.8","90","1","20043102","5078301","503","1","660043001","1","0","2004301","1.55"
"0","-45","81007802","510362","-40","58","0.83","0","Boss戰（HARD）","0.75","205","1","20043","bgm_M529","650043021","0","0","81007802","bgm_M529","110","720","0","0.8","90","1","20043201","5078302","-295","2","660043002","1","0","2004302","1.55"
"0","-45","81007802","510362","-40","-84","0.87","0","Boss戰（VERY HARD）","0.75","205","1","20043","bgm_M529","650043031","0","0","81007802","bgm_M529","-40","490","0","0.8","90","1","20043201","5078308","476","3","660043003","1","0","2004303","1.55"
"0","-70","81000906","510331","0","-79","0.8","0","Boss戰（NORMAL）","0.75","300","1","20044","bgm_M539","650044011","0","0","81000906","bgm_M539","-85","800","0","0.8","90","1","20044101","5080301","741","1","660044001","1","0","2004401","1.5"
"0","-70","81008002","510332","0","11","0.8","0","Boss戰（HARD）","0.75","300","1","20044","bgm_M539","650044021","0","0","81008002","bgm_M539","-10","145","0","0.8","90","1","20044201","5080302","-67","2","660044002","1","0","2004402","1.5"
"0","-70","81008002","510333","0","-56","0.8","0","Boss戰（VERY HARD）","0.75","300","1","20044","bgm_M539","650044031","0","0","81008002","bgm_M539","-70","480","0","0.8","90","1","20044201","5080308","411","3","660044003","1","0","2004403","1.5"
"0","-20","81001005","510331","0","-25","0.75","0","Boss戰（NORMAL）","0.55","150","1","20045","bgm_M546","650045011","0","0","81008201","bgm_M546","-85","800","0","0.9","90","1","20045104","5082301","416","1","660045001","1","0","2004501","2"
"0","-20","81001006","510332","0","-175","0.75","0","Boss戰（HARD）","0.55","150","1","20045","bgm_M546","650045021","0","0","81008202","bgm_M546","-10","145","0","0.9","90","1","20045201","5082302","-191","2","660045002","1","0","2004502","2"
"0","-20","81001006","510333","0","-47","0.75","0","Boss戰（VERY HARD）","0.55","150","1","20045","bgm_M546","650045031","0","0","81008202","bgm_M546","-70","480","0","0.9","90","1","20045201","5082308","479","3","660045003","1","0","2004503","2"
"0","5","100113","510331","0","-25","0.8","0","Boss戰（NORMAL）","0.75","50","1","20046","bgm_M57","650046011","0","0","100113","bgm_M57","-85","800","0","0.9","90","1","20046104","5084301","455","1","660046001","1","0","2004601","1.35"
"0","5","100433","510332","0","-175","0.8","0","Boss戰（HARD）","0.75","50","1","20046","bgm_M57","650046021","0","0","100433","bgm_M57","-10","145","0","0.9","90","1","20046201","5084302","-191","2","660046002","1","0","2004602","1.35"
"0","5","100433","510333","0","-47","0.8","0","Boss戰（VERYHARD）","0.75","50","1","20046","bgm_M57","650046031","0","0","100433","bgm_M57","-70","480","0","0.9","90","1","20046201","5084308","479","3","660046003","1","0","2004603","1.35"
"0","-20","81008507","510331","0","-83","0.65","0","Boss戰（NORMAL）","0.9","20","1","20047","bgm_M559","650047011","0","0","81008507","bgm_M559","-85","770","0","0.65","90","1","20047102","5085301","515","1","660047001","1","0","2004701","1.2"
"0","-20","81008508","510332","0","47","0.65","0","Boss戰（HARD）","0.9","20","1","20047","bgm_M559","650047021","0","0","81008508","bgm_M559","110","720","0","0.65","90","1","20047201","5085302","-277","2","660047002","1","0","2004702","1.2"
"0","-20","81008508","510333","0","-85","0.65","0","Boss戰（VERY HARD）","0.9","20","1","20047","bgm_M559","650047031","0","0","81008508","bgm_M559","-40","490","0","0.65","90","1","20047201","5085308","484","3","660047003","1","0","2004703","1.2"
"0","-70","81008801","510331","0","-28","0.8","0","Boss戰（NORMAL）","0.75","300","1","20048","bgm_M568","650048011","0","0","81008801","bgm_M568","-85","800","0","0.8","90","1","20048102","5088301","451","1","660048001","1","-30","2004801","1.5"
"0","-70","81008802","510332","0","31","0.8","0","Boss戰（HARD）","0.75","300","1","20048","bgm_M568","650048021","0","0","81008802","bgm_M568","-10","145","0","0.8","90","1","20048201","5088302","-230","2","660048002","1","-30","2004802","1.5"
"0","-70","81008802","510333","0","-56","0.8","0","Boss戰（VERY HARD）","0.75","300","1","20048","bgm_M568","650048031","0","0","81008802","bgm_M568","-70","480","0","0.8","90","1","20048201","5088308","444","3","660048003","1","-30","2004803","1.5"
"0","-45","81009001","510331","0","-85","1","0","Boss戰（NORMAL）","0.9","240","1","20049","bgm_M577","650049011","0","0","81009001","bgm_M577","-85","500","0","0.57","90","1","20049102","5090301","510","1","660049001","1","13","2004901","1.18"
"0","-45","81009002","510332","0","-10","1","0","Boss戰（HARD）","0.9","240","1","20049","bgm_M577","650049021","0","0","81009002","bgm_M577","-10","145","0","0.57","90","1","20049201","5090302","-20","2","660049002","1","13","2004902","1.18"
"0","-45","81009002","510333","0","-50","0.8","0","Boss戰（VERY HARD）","0.9","240","1","20049","bgm_M577","650049031","0","0","81009002","bgm_M577","-70","480","0","0.57","90","1","20049201","5090308","514","3","660049003","1","13","2004903","1.18"
"0","-70","103021","510021","0","-50","0.75","0","Boss戰（NORMAL）","0.75","150","1","20050","bgm_M585","650050011","0","0","103021","bgm_M585","-125","0","0","0.75","90","1","20050101","5092301","410","1","660050001","1","0","2005001","1.5"
"0","-70","103011","510022","0","10","0.75","0","Boss戰（HARD）","0.75","150","1","20050","bgm_M585","650050021","0","0","103011","bgm_M585","-10","145","0","0.75","90","1","20050201","5092302","-20","2","660050002","1","0","2005002","1.5"
"0","-70","103011","510022","0","-50","0.75","0","Boss戰（VERY HARD）","0.75","150","1","20050","bgm_M585","650050031","0","0","103011","bgm_M585","-70","480","0","0.75","90","1","20050201","5092308","514","3","660050003","1","0","2005003","1.5"
"0","-50","102093","510331","0","-59","0.6","0","Boss戰（NORMAL）","0.45","250","1","20051","bgm_M598","650051011","0","0","102093","bgm_M598","-85","800","0","1.05","90","1","20051101","5094301","898","1","660051001","1","0","2005101","2.2"
"0","-50","102113","510332","0","-204","0.6","0","Boss戰（HARD）","0.45","250","1","20051","bgm_M598","650051021","0","0","102113","bgm_M598","-10","145","0","1.05","90","1","20051201","5094302","-76","2","660051002","1","0","2005102","2.2"
"0","-50","102113","510333","0","-81","0.6","0","Boss戰（VERY HARD）","0.44","250","1","20051","bgm_M598","650051031","0","0","102113","bgm_M598","-70","480","0","1.05","90","1","20051201","5094308","478","3","660051003","1","0","2005103","2.2"
"0","-120","102593","510331","0","-51","1.1","0","Boss戰（NORMAL）","0.8","380","1","20052","bgm_M604","650052011","0","0","102593","bgm_M604","-85","800","0","0.6","90","0.8","20052102","5096301","900","1","660052001","1","0","2005201","1.3"
"0","-120","102603","510332","0","-15","1.1","0","Boss戰（HARD）","0.8","380","1","20052","bgm_M604","650052021","0","0","102603","bgm_M604","-10","145","0","0.6","90","0.8","20052201","5096302","172","2","660052002","1","0","2005202","1.3"
"0","-120","102603","510333","0","-51","1.1","0","Boss戰（VERY HARD）","0.8","380","1","20052","bgm_M604","650052031","0","0","102603","bgm_M604","-70","480","0","0.6","90","0.8","20052201","5096308","514","3","660052003","1","0","2005203","1.3"
"0","-85","81000405","510331","0","-69","0.8","-5","Boss戰（NORMAL）","0.8","260","1","20053","bgm_M611","650053011","0","0","81000405","bgm_M611","-85","800","0","0.8","90","0.9","20053103","5098301","439","1","660053001","1","0","2005301","1.35"
"0","-85","81000406","510332","0","-4","0.8","-5","Boss戰（HARD）","0.8","260","1","20053","bgm_M611","650053021","0","0","81000406","bgm_M611","-10","145","0","0.8","90","0.9","20053201","5098302","-184","2","660053002","1","0","2005302","1.35"
"0","-85","81000406","510333","0","-82","0.8","-5","Boss戰（VERY HARD）","0.8","260","1","20053","bgm_M611","650053031","0","0","81000406","bgm_M611","-70","480","0","0.8","90","0.9","20053201","5098308","525","3","660053003","1","0","2005303","1.35"
"0","-70","81010001","510401","0","-74","1","0","Boss戰（NORMAL）","0.75","150","1","20054","bgm_M621","650054011","0","0","81010001","bgm_M621","-125","0","0","0.67","90","1.1","20054102","5100301","555","1","660054001","1.1","25","2005401","1.5"
"0","-70","81010002","510402","0","12","1","0","Boss戰（HARD）","0.75","150","1","20054","bgm_M621","650054021","0","0","81010002","bgm_M621","-10","145","0","0.67","90","1.1","20054201","5100302","-242","2","660054002","1.1","25","2005402","1.5"
"0","-70","81010002","510402","0","-67","1","0","Boss戰（VERY HARD）","0.75","150","1","20054","bgm_M621","650054031","0","0","81010002","bgm_M621","-70","480","0","0.67","90","1.1","20054201","5100308","483","3","660054003","1.1","25","2005403","1.5"
"0","-85","81010201","510411","0","-93","0.7","-5","Boss戰（NORMAL）","0.8","185","1","20055","bgm_M625","650055011","0","0","81010201","bgm_M625","-85","800","0","0.7","90","0.8","20055101","5102301","883","1","660055001","1","70","2005501","1.25"
"0","-85","81010202","510412","0","-197","0.7","-5","Boss戰（HARD）","0.8","185","1","20055","bgm_M625","650055021","0","0","81010202","bgm_M625","-10","145","0","0.7","90","0.8","20055201","5102302","-64","2","660055002","1","70","2005502","1.25"
"0","-85","81010202","510412","0","-88","0.7","-5","Boss戰（VERY HARD）","0.8","185","1","20055","bgm_M625","650055031","0","0","81010202","bgm_M625","-70","480","0","0.7","90","0.8","20055201","5102308","485","3","660055003","1","70","2005503","1.25"
"0","-40","100092","510331","0","-74","0.9","0","Boss戰（NORMAL）","0.65","150","1","20056","bgm_M634","650056011","0","0","100092","bgm_M634","-125","0","0","0.9","90","1","20056102","5104301","613","1","660056001","1","25","2005601","1.5"
"0","-40","100382","510332","0","12","0.9","0","Boss戰（HARD）","0.65","150","1","20056","bgm_M634","650056021","0","0","100382","bgm_M634","-10","145","0","0.9","90","1","20056201","5104302","-242","2","660056002","1","25","2005602","1.5"
"0","-40","100382","510333","0","-67","0.9","0","Boss戰（VERY HARD）","0.65","150","1","20056","bgm_M634","650056031","0","0","100382","bgm_M634","-70","480","0","0.9","90","1","20056201","5104308","498","3","660056003","1","25","2005603","1.5"
"0","0","81000906","510331","0","-69","0.7","-5","Boss戰（NORMAL）","0.8","180","1","20057","bgm_M641","650057011","0","0","81000906","bgm_M641","-85","800","0","0.7","90","0.8","20057101","5106301","936","1","660057001","1","70","2005701","1.2"
"0","0","81008002","510332","0","-2","0.7","-5","Boss戰（HARD）","0.8","180","1","20057","bgm_M641","650057021","0","0","81008002","bgm_M641","-10","145","0","0.7","90","0.8","20057201","5106302","-234","2","660057002","1","70","2005702","1.2"
"0","0","81008002","510333","0","-81","0.7","-5","Boss戰（VERY HARD）","0.8","180","1","20057","bgm_M641","650057031","0","0","81008002","bgm_M641","-70","480","0","0.7","90","0.8","20057201","5106308","476","3","660057003","1","70","2005703","1.2"
"0","-35","81001505","510331","0","-68","0.8","0","Boss戰（NORMAL）","0.6","150","1","20058","bgm_M650","650058011","0","0","81001505","bgm_M650","-85","800","0","0.85","90","1","20058101","5108301","655","1","660058001","1","10","2005801","1.55"
"0","-35","81010802","510332","0","-179","0.8","0","Boss戰（HARD）","0.62","150","1","20058","bgm_M650","650058021","0","0","81010802","bgm_M650","-10","145","0","0.85","90","1","20058201","5108302","-264","2","660058002","1","10","2005802","1.55"
"0","-35","81010802","510333","0","-77","0.8","0","Boss戰（VERY HARD）","0.62","150","1","20058","bgm_M650","650058031","0","0","81010802","bgm_M650","-70","480","0","0.85","90","1","20058201","5108308","459","3","660058003","1","10","2005803","1.55"
"0","-54","103131","510331","0","-75","1.3","0","Boss戰（NORMAL）","1","440","1","20059","bgm_M664","650059011","0","0","103131","bgm_M664","-85","800","0","0.5","90","1","20059101","5110301","850","1","660059001","1","30","2005901","1"
"0","-54","103141","510332","0","21","1.3","0","Boss戰（HARD）","1","440","1","20059","bgm_M664","650059021","0","0","103141","bgm_M664","-10","145","0","0.5","90","1","20059201","5110302","-231","2","660059002","1","30","2005902","1"
"0","-54","103141","510333","0","-47","1.3","0","Boss戰（VERY HARD）","1","440","1","20059","bgm_M664","650059031","0","0","103141","bgm_M664","-70","480","0","0.5","90","1","20059201","5110308","479","3","660059003","1","30","2005903","1"
"0","-78","103151","510431","0","-83","1","0","Boss戰（NORMAL）","0.9","255","1","20060","bgm_M665","650060011","0","0","103153","bgm_M665","-85","770","0","0.65","90","1","20060102","5111301","515","1","660060001","1","0","2006001","1.35"
"0","-78","103161","510432","0","6","1","0","Boss戰（HARD）","0.67","255","1","20060","bgm_M665","650060021","0","0","103163","bgm_M665","110","720","0","0.65","90","1","20060201","5111302","-55","2","660060002","1","0","2006002","1.35"
"0","-78","103161","510432","0","-85","1","0","Boss戰（VERY HARD）","0.69","255","1","20060","bgm_M665","650060031","0","0","103163","bgm_M665","-40","490","0","0.65","90","1","20060201","5111308","500","3","660060003","1","0","2006003","1.35"
"0","20","81011401","510331","0","-58","0.7","-5","Boss戰（NORMAL）","0.7","220","1","20061","bgm_M671","650061011","0","0","81011401","bgm_M671","-85","800","0","0.7","90","0.8","20061101","5114301","822","1","660061001","1","0","2006101","1.25"
"0","20","81011402","510332","0","10","0.7","-5","Boss戰（HARD）","0.75","220","1","20061","bgm_M671","650061021","0","0","81011402","bgm_M671","-10","145","0","0.7","90","0.8","20061201","5114302","-242","2","660061002","1","0","2006102","1.25"
"0","20","81011402","510333","0","-47","0.7","-5","Boss戰（VERY HARD）","0.75","220","1","20061","bgm_M671","650061031","0","0","81011402","bgm_M671","-70","480","0","0.7","90","0.8","20061201","5114308","479","3","660061003","1","0","2006103","1.25"
"0","-25","102093","510331","-10","-64","0.7","0","Boss戰（NORMAL）","0.55","145","1","20062","bgm_MC020","650062011","0","0","102093","bgm_MC020","-85","800","0","0.95","90","1","20062101","5116301","912","1","660062001","1","10","2006201","1.85"
"0","-25","102113","510332","-10","28","0.7","0","Boss戰（HARD）","0.55","145","1","20062","bgm_MC020","650062021","0","0","102113","bgm_MC020","-10","145","0","0.95","90","1","20062201","5116302","-267","2","660062002","1","10","2006202","1.85"
"0","-25","102113","510333","-10","-81","0.7","0","Boss戰（VERY HARD）","0.6","145","1","20062","bgm_MC020","650062031","0","0","102113","bgm_MC020","-70","480","0","0.95","90","1","20062201","5116308","478","3","660062003","1","10","2006203","1.85"
"0","-20","81011801","510441","0","-57","1","0","Boss戰（NORMAL）","0.7","255","1","20063","bgm_MC029","650063011","0","0","81011801","bgm_MC029","-85","770","0","0.65","90","1","20063102","5118301","800","1","660063001","1","0","2006301","1.25"
"0","-20","81011802","510442","0","-11","1","0","Boss戰（HARD）","0.75","255","1","20063","bgm_MC029","650063021","0","0","81011802","bgm_MC029","110","720","0","0.65","90","1","20063201","5118302","-54","2","660063002","1","0","2006302","1.25"
"0","-20","81011802","510442","0","-85","1","0","Boss戰（VERY HARD）","0.75","255","1","20063","bgm_MC029","650063031","0","0","81011802","bgm_MC029","-40","490","0","0.65","90","1","20063201","5118308","483","3","660063003","1","0","2006303","1.25"
"0","-35","81012007","510331","0","0","0.8","0","Boss戰（NORMAL）","0.6","150","1","20064","bgm_MC039","650064011","0","0","81012007","bgm_MC039","-85","800","0","0.85","90","1","20064101","5120301","674","1","660064001","1","10","2006401","1.55"
"0","-35","81012008","510332","0","-207","0.8","0","Boss戰（HARD）","0.62","150","1","20064","bgm_MC039","650064021","0","0","81012008","bgm_MC039","-10","145","0","0.85","90","1","20064201","5120302","-105","2","660064002","1","10","2006402","1.55"
"0","-35","81012008","510333","0","-29","0.8","0","Boss戰（VERY HARD）","0.62","150","1","20064","bgm_MC039","650064031","0","0","81012008","bgm_MC039","-70","480","0","0.85","90","1","20064201","5120308","464","3","660064003","1","10","2006403","1.55"
"0","40","81012207","510331","0","55","0.7","0","Boss戰（NORMAL）","0.7","100","1","20065","bgm_MC048","650065011","0","0","81012207","bgm_MC048","-85","800","0","0.5","90","0.8","20065102","5122301","300","1","660065001","1","-50","2006501","1.7"
"0","40","81012208","510332","0","-75","0.7","0","Boss戰（HARD）","0.75","100","1","20065","bgm_MC048","650065021","0","0","81012208","bgm_MC048","-10","145","0","0.5","90","0.8","20065201","5122302","-415","2","660065002","1","-50","2006502","1.7"
"0","40","81012208","510333","0","55","0.7","0","Boss戰（VERY HARD）","0.75","100","1","20065","bgm_MC048","650065031","0","0","81012208","bgm_MC048","-70","480","0","0.5","90","0.8","20065201","5122308","-240","3","660065003","1","-50","2006503","1.7"
"0","-20","81012401","510331","-30","-30","1.1","0","Boss戰（NORMAL）","1","200","1","20066","bgm_MC058","650066011","0","0","81012401","bgm_MC058","-85","770","0","0.5","90","0.8","20066102","5124301","430","1","660066001","1","10","2006601","0.83"
"0","-20","81012402","510332","-30","-122","1.1","0","Boss戰（HARD）","1","200","1","20066","bgm_MC058","650066021","0","0","81012402","bgm_MC058","110","720","0","0.5","90","0.8","20066201","5124302","-217","2","660066002","1","10","2006602","0.83"
"0","-20","81012402","510333","-30","-86","1.1","0","Boss戰（VERY HARD）","1","200","1","20066","bgm_MC058","650066031","0","0","81012402","bgm_MC058","-40","490","0","0.5","90","0.8","20066201","5124308","475","3","660066003","1","10","2006603","0.83"
"0","-50","81013601","510331","0","-52","0.8","0","Boss戰（NORMAL）","0.8","100","1","20067","bgm_MC114","650067011","0","0","81013601","bgm_MC114","-85","800","0","0.8","90","1","20067101","5136301","800","1","660067001","1","0","2006701","1.5"
"0","-50","81013602","510332","0","-215","0.8","0","Boss戰（HARD）","0.8","100","1","20067","bgm_MC114","650067021","0","0","81013602","bgm_MC114","-10","145","0","0.8","90","1","20067201","5136302","-127","2","660067002","1","0","2006702","1.5"
"0","-50","81013602","510333","0","-86","0.8","0","Boss戰（VERY HARD）","0.8","100","1","20067","bgm_MC114","650067031","0","0","81013602","bgm_MC114","-70","480","0","0.8","90","1","20067201","5136308","480","3","660067003","1","0","2006703","1.5"
