18c6ca388ca07f9bc2f044407ebfc32241b71619ec02cf99b53271d2172a0a08,956411fb1a3a4ba9dc6d097ca61db86b0837e737872254b1ab3eeb66b32d6114,d8f8e3ebf9c1ad578ef04c84956c2729a6642a182efac618d242168dd8c22644,a283c3b93730c1236429006075afbaa5061c5dfe7139296e37d42d7641fca1d6,257b5fd5e8f8745f30d758cb34a3285fefc619650180491032bc6f1bbf8d3eec,ad481825cea71da9541588daed618fa322e2de59f70eaaa47d6aa449c7620380,2e17dc6fc7120c53ffb18965e0c45054b4678f3959f60a1478d2d1b787a36635,da44f289da7b78db409f1e13c2372bf59e57e8061ecdd14de5602602aae22cd0,7ad98be46acf9d7c987b8f6008a9f8f5baa77099ca91af9179ed6bac5bd49459,1b945563a45cdba67897d06b84b56304d44f0d3445efff780c5a654b2ea5a281,ccb3f020d108f7c854f3eda522f0616d3baece56c320984f7df550345e9bab1e,82699d4a2ab4e225755c6e89022c940ac668ffdd39a90c6929762a8e2af89ac8,c9308baef383815e713301fd0ee12a756f5a0b2667cd7603625c5f37da710883,330e706306ad80848eed55d75aac76c24652e5e05cc581ac41c4c6c594771a24,2f78a9ce5e11e5768fb32acd40c6f51ede27784f9be6174efdc29f2145f86ad2,8eb096f6c782f86d7d997a7a71fa133705f623d4d8f3c1734f5dc138ec8d55c2,190542520a602a264e83af77a442369b2e22313275338024f5a0536bf6087bbb,a1345680a51c3435248b459390addcdcdedc14a643874b5fd76b02a92463d2e8,a3eeca6df1490d4e2d5edac2d3532c26b991159aba8427b974f6961fb41fe708,bc8cfeca22ec58b35e102515bbdedeed5fc607d256b9ac14d726cbbeca3f22a1,872ca9e954bb0212d2c819c1b6eeb990eacfc89758db3069e909c87e314b12cc,86c6631da2729ccaa69973eaeb8d3756cc062145fc70cd79df1a9afde13f1147,e321a437c33868fc46ab26d1b6fe2fe15005eccce46ede64e8574981adbd6c1b,e58966614efb96647f46fd6cc97a03a8c17ae9c9b38a33b4de263b3258aee0bc,c99c5ea24b146c4cb36f79e99291556ae0f593ffe3ca7ee42c9d49ae2b6b0c38,b196e11ecdd2438117d63bf73609e1afb239c0c9294dc6a0c66faa6e28ec21a1,de058802b46da3b6b66bd830083d2646175cd50448ec987548f5846b7e14e8c6,413beb70aa9c0c7aaf4a6cb513654d068c9bbbe9b61e48d8fe05d6376a6744d2,46fd2b7176ec87453885f05b0e2d136eb16f75aa0f691cb4b545269d4c325609,6c1c2ade44af4c3488d1167612b95e2d10a88aa5e0d4dfb3b36b891c20ae49a6,6cab6f7c920020c4f79797cc8c66dc61be8e25d72398942e6135f9a9c9f3ae7b,db203c59f61b76d21e7febd816a78db5a03e096edaf89f124229808bc1e2e10e,108066698ef1ed9f50535595cb6dd1d5f8b6c313a2d70d1f22473a566a56e237,f26e2b56cfedeab1ecc3d943177e279df87f4d3ea0ba754ed4042f54a0e46377,be259208ffcbbb16be12c3bd6dba09d448d5341121aa95573779cf8b308a8f03,3dc988390026edba6e0f85847c188e8decb531a03d90439a1a515b84869b4030,c6df305dd9e17835670e20cb1e0dce75fcddd2ccdaf40e66e698bba86aa7f774,d12196364dd7aeea764ef3888ba4ac567da99e35ac0cab2897371eeb21daa8f6,dc9f0a8b7639f896ae1803326c34aea3218648056ea649a5552347437cf3e47f,c22e45b55fbaacef4a0def70078e21acf6ffc282d431a1d23df6b1b1a270c38a,f27367880b2f2332e8a65c8c1e2190b90556801bf733fe41682a789e65c4fb3f,3a2b0852b100e00f09e3de5d7cca976ec3c6a014b98d329824a3d6835dd4c1d8,163f638658207aeb46fd4df20993d5d5d21e780c911cdbff710f067e5d4cdf3f,17902d5b18b483cd715073dbaa0c4eab05cc76507dc089171c39b0f40cc0c856
"10","0","10","650012122","bgm_M41","0","0","0","0","90","0","0","0","0","20012101","101582","650012112","650012123","0","-10","0","150","0","bgm_M41","100200","650012125","bgm_M41","bgm_M41","bgm_M41","12","0","101583","1","101581","0","340","650012121","101581","bgm_M41","10","20012112","0","王城蘭德索爾 1-12","20012"
"10","0","10","650012132","bgm_M41","0","0","0","0","90","0","0","0","0","20012101","101582","650012113","650012133","0","103","0","150","0","bgm_M41","100200","650012126","bgm_M41","bgm_M41","bgm_M41","13","0","101583","1","101581","0","490","650012131","101581","bgm_M41","10","20012113","0","王城蘭德索爾 1-13","20012"
"10","0","10","650012142","bgm_M41","0","0","0","0","90","0","0","0","0","20012101","101582","650012114","650012143","0","-70","0","150","0","bgm_M41","100190","650012127","bgm_M41","bgm_M41","bgm_M41","14","0","101583","1","101581","0","550","650012141","101581","bgm_M41","10","20012114","0","王城蘭德索爾 1-14","20012"
"10","0","10","650012152","bgm_M41","0","0","0","0","90","0","0","0","0","20012101","101582","650012115","650012153","0","-90","0","150","0","bgm_M41","100190","650012123","bgm_M41","bgm_M41","bgm_M41","15","0","101583","1","101581","0","752","650012151","101581","bgm_M41","10","20012115","0","王城蘭德索爾 1-15","20012"
"16","0","10","650012162","bgm_M41","0","0","0","0","90","0","0","0","5","20012201","101592","650012116","650012163","0","-50","1","240","2","bgm_M41","100190","650012121","bgm_M41","bgm_M41","bgm_M41","16","31043","101593","1","101591","54","-500","650012161","101591","bgm_M41","16","20012201","0","王城蘭德索爾 1-1","20012"
"16","0","10","650012172","bgm_M41","0","0","0","0","90","0","0","0","5","20012201","101592","650012117","650012173","0","-140","1","240","2","bgm_M41","100190","650012121","bgm_M41","bgm_M41","bgm_M41","17","31008","101593","1","101591","54","-340","650012171","101591","bgm_M41","16","20012202","0","王城蘭德索爾 1-2","20012"
"18","0","10","650012182","bgm_M41","0","0","0","0","90","0","0","0","5","20012201","101592","650012118","650012183","0","50","1","270","2","bgm_M41","100200","650012121","bgm_M41","bgm_M41","bgm_M41","18","31043","101593","1","101591","54","-180","650012181","101591","bgm_M41","18","20012203","0","王城蘭德索爾 1-3","20012"
"18","0","10","650012192","bgm_M41","0","0","0","0","90","0","0","0","5","20012201","101592","650012119","650012193","0","80","1","270","2","bgm_M41","100200","650012121","bgm_M41","bgm_M41","bgm_M41","19","31008","101593","1","101591","54","120","650012191","101591","bgm_M41","18","20012204","0","王城蘭德索爾 1-4","20012"
"20","0","10","650012202","bgm_M41","0","0","0","0","90","0","0","0","5","20012201","101592","650012120","650012203","0","-90","1","300","2","bgm_M41","100190","650012121","bgm_M41","bgm_M41","bgm_M41","20","31043","101593","1","101591","54","220","650012201","101591","bgm_M41","20","20012205","0","王城蘭德索爾 1-5","20012"
"8","0","8","650013012","bgm_M41","0","0","0","0","90","0","0","0","0","20013101","100066","650013101","650013013","0","-184","0","120","0","bgm_M41","100050","650013124","bgm_M41","bgm_M41","bgm_M41","1","0","100067","1","100065","0","-985","650013011","100065","bgm_M41","8","20013101","0","加托羅斯山 1-1","20013"
"8","0","8","650013022","bgm_M41","0","0","0","0","90","0","0","0","0","20013101","100022","650013102","650013023","0","-29","0","120","0","bgm_M41","100020","650013125","bgm_M41","bgm_M41","bgm_M41","2","0","100023","1","100021","0","-800","650013021","100021","bgm_M41","8","20013102","0","加托羅斯山 1-2","20013"
"8","0","8","650013032","bgm_M41","0","0","0","0","90","0","0","0","0","20013101","100066","650013103","650013033","0","-171","0","120","0","bgm_M41","100050","650013126","bgm_M41","bgm_M41","bgm_M41","3","0","100067","1","100065","0","-573","650013031","100065","bgm_M41","8","20013103","0","加托羅斯山 1-3","20013"
"8","0","8","650013042","bgm_M41","0","0","0","0","90","0","0","0","0","20013101","100066","650013104","650013043","0","-63","0","120","0","bgm_M41","100050","650013127","bgm_M41","bgm_M41","bgm_M41","4","0","100067","1","100065","0","-337","650013041","100065","bgm_M41","8","20013104","0","加托羅斯山 1-4","20013"
"8","0","8","650013052","bgm_M41","0","0","0","0","90","0","0","0","0","20013101","100092","650013105","650013053","0","93","0","120","0","bgm_M41","100010","650013123","bgm_M41","bgm_M41","bgm_M41","5","0","100093","1","100091","0","-155","650013051","100091","bgm_M41","8","20013105","0","加托羅斯山 1-5","20013"
"9","0","9","650013062","bgm_M41","0","0","0","0","90","0","0","0","0","20013101","100092","650013106","650013063","0","-81","0","135","0","bgm_M41","100040","650013124","bgm_M41","bgm_M41","bgm_M41","6","0","100093","1","100091","0","-68","650013061","100091","bgm_M41","9","20013106","0","加托羅斯山 1-6","20013"
"9","0","9","650013072","bgm_M41","0","0","0","0","90","0","0","0","0","20013101","100092","650013107","650013073","0","-82","0","135","0","bgm_M41","100050","650013125","bgm_M41","bgm_M41","bgm_M41","7","0","100093","1","100091","0","128","650013071","100091","bgm_M41","9","20013107","0","加托羅斯山 1-7","20013"
"9","0","9","650013082","bgm_M41","0","0","0","0","90","0","0","0","0","20013101","100092","650013108","650013083","0","35","0","135","0","bgm_M41","100040","650013126","bgm_M41","bgm_M41","bgm_M41","8","0","100093","1","100091","0","313","650013081","100091","bgm_M41","9","20013108","0","加托羅斯山 1-8","20013"
"9","0","9","650013092","bgm_M41","0","0","0","0","90","0","0","0","0","20013101","100092","650013109","650013093","0","-92","0","135","0","bgm_M41","100010","650013127","bgm_M41","bgm_M41","bgm_M41","9","0","100093","1","100091","0","473","650013091","100091","bgm_M41","9","20013109","0","加托羅斯山 1-9","20013"
"9","0","9","650013102","bgm_M41","0","0","0","0","90","0","0","0","0","20013101","100092","650013110","650013103","0","0","0","135","0","bgm_M41","100030","650013122","bgm_M41","bgm_M41","bgm_M41","10","0","100093","1","100091","0","657","650013101","100091","bgm_M41","9","20013110","0","加托羅斯山 1-10","20013"
"10","0","10","650013112","bgm_M41","0","0","0","0","90","0","0","5013303","0","20013101","100092","650013111","650013113","0","106","0","150","0","bgm_M41","100030","650013124","bgm_M41","bgm_M41","bgm_M41","11","0","100093","1","100091","0","837","650013111","100091","bgm_M41","10","20013111","0","加托羅斯山 1-11","20013"
"10","0","10","650013122","bgm_M41","0","0","0","0","90","0","0","0","0","20013102","101652","650013112","650013123","0","-165","0","150","0","bgm_M41","100370","650013125","bgm_M41","bgm_M41","bgm_M41","12","0","101653","1","101651","0","-500","650013121","101651","bgm_M41","10","20013112","0","光之裂縫 1-12","20013"
"10","0","10","650013132","bgm_M41","0","0","0","0","90","0","0","0","0","20013102","101652","650013113","650013133","0","-48","0","150","0","bgm_M41","100380","650013126","bgm_M41","bgm_M41","bgm_M41","13","0","101653","1","101651","0","-351","650013131","101651","bgm_M41","10","20013113","0","光之裂縫 1-13","20013"
"10","0","10","650013142","bgm_M41","0","0","0","0","90","0","0","0","0","20013102","101652","650013114","650013143","0","-181","0","150","0","bgm_M41","100370","650013127","bgm_M41","bgm_M41","bgm_M41","14","0","101653","1","101651","0","-149","650013141","101651","bgm_M41","10","20013114","0","光之裂縫 1-14","20013"
"10","0","10","650013152","bgm_M41","0","0","0","0","90","0","0","0","0","20013102","101652","650013115","650013153","0","-120","0","150","0","bgm_M41","100380","650013123","bgm_M41","bgm_M41","bgm_M41","15","0","101653","1","101651","0","65","650013151","101651","bgm_M41","10","20013115","0","光之裂縫 1-15","20013"
"16","0","10","650013162","bgm_M41","0","0","0","0","90","0","0","0","5","20013201","101662","650013116","650013163","0","-192","1","240","2","bgm_M41","100390","650013121","bgm_M41","bgm_M41","bgm_M41","16","31093","101663","1","101661","54","-540","650013161","101661","bgm_M41","16","20013201","0","光之裂縫 1-1","20013"
"16","0","10","650013172","bgm_M41","0","0","0","0","90","0","0","0","5","20013201","101662","650013117","650013173","0","-170","1","240","2","bgm_M41","100400","650013121","bgm_M41","bgm_M41","bgm_M41","17","31018","101663","1","101661","54","-311","650013171","101661","bgm_M41","16","20013202","0","光之裂縫 1-2","20013"
"18","0","10","650013182","bgm_M41","0","0","0","0","90","0","0","0","5","20013201","101662","650013118","650013183","0","-61","1","270","2","bgm_M41","100390","650013121","bgm_M41","bgm_M41","bgm_M41","18","31093","101663","1","101661","54","-96","650013181","101661","bgm_M41","18","20013203","0","光之裂縫 1-3","20013"
"18","0","10","650013192","bgm_M41","0","0","0","0","90","0","0","0","5","20013201","101662","650013119","650013193","0","-170","1","270","2","bgm_M41","100400","650013121","bgm_M41","bgm_M41","bgm_M41","19","31018","101663","1","101661","54","68","650013191","101661","bgm_M41","18","20013204","0","光之裂縫 1-4","20013"
"20","0","10","650013202","bgm_M41","0","0","0","0","90","0","0","0","5","20013201","101662","650013120","650013203","0","-97","1","300","2","bgm_M41","100390","650013121","bgm_M41","bgm_M41","bgm_M41","20","31093","101663","1","101661","54","358","650013201","101661","bgm_M41","20","20013205","0","光之裂縫 1-5","20013"
"8","0","8","650014012","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014101","650014013","0","-40","0","120","0","bgm_M41","100420","650014124","bgm_M41","bgm_M41","bgm_M41","1","0","101703","1","101701","0","-1000","650014011","101701","bgm_M41","8","20014101","0","大江戶町 1-1","20014"
"8","0","8","650014022","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014102","650014023","0","-131","0","120","0","bgm_M41","100420","650014125","bgm_M41","bgm_M41","bgm_M41","2","0","101703","1","101701","0","-868","650014021","101701","bgm_M41","8","20014102","0","大江戶町 1-2","20014"
"8","0","8","650014032","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014103","650014033","0","-75","0","120","0","bgm_M41","100420","650014126","bgm_M41","bgm_M41","bgm_M41","3","0","101703","1","101701","0","-705","650014031","101701","bgm_M41","8","20014103","0","大江戶町 1-3","20014"
"8","0","8","650014042","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014104","650014043","0","95","0","120","0","bgm_M41","100420","650014127","bgm_M41","bgm_M41","bgm_M41","4","0","101703","1","101701","0","-787","650014041","101701","bgm_M41","8","20014104","0","大江戶町 1-4","20014"
"8","0","8","650014052","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014105","650014053","0","115","0","120","0","bgm_M41","100410","650014123","bgm_M41","bgm_M41","bgm_M41","5","0","101703","1","101701","0","-553","650014051","101701","bgm_M41","8","20014105","0","大江戶町 1-5","20014"
"9","0","9","650014062","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014106","650014063","0","-85","0","135","0","bgm_M41","100410","650014124","bgm_M41","bgm_M41","bgm_M41","6","0","101703","1","101701","0","-464","650014061","101701","bgm_M41","9","20014106","0","大江戶町 1-6","20014"
"9","0","9","650014072","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014107","650014073","0","-112","0","135","0","bgm_M41","100410","650014125","bgm_M41","bgm_M41","bgm_M41","7","0","101703","1","101701","0","-269","650014071","101701","bgm_M41","9","20014107","0","大江戶町 1-7","20014"
"9","0","9","650014082","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014108","650014083","0","92","0","135","0","bgm_M41","100410","650014126","bgm_M41","bgm_M41","bgm_M41","8","0","101703","1","101701","0","-311","650014081","101701","bgm_M41","9","20014108","0","大江戶町 1-8","20014"
"9","0","9","650014092","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014109","650014093","0","67","0","135","0","bgm_M41","100420","650014127","bgm_M41","bgm_M41","bgm_M41","9","0","101703","1","101701","0","-116","650014091","101701","bgm_M41","9","20014109","0","大江戶町 1-9","20014"
"9","0","9","650014102","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014110","650014103","0","-97","0","135","0","bgm_M41","100410","650014122","bgm_M41","bgm_M41","bgm_M41","10","0","101703","1","101701","0","-9","650014101","101701","bgm_M41","9","20014110","0","大江戶町 1-10","20014"
"10","0","10","650014112","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014111","650014113","0","7","0","150","0","bgm_M41","100410","650014124","bgm_M41","bgm_M41","bgm_M41","11","0","101703","1","101701","0","136","650014111","101701","bgm_M41","10","20014111","0","大江戶町 1-11","20014"
"10","0","10","650014122","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014112","650014123","0","-92","0","150","0","bgm_M41","100420","650014125","bgm_M41","bgm_M41","bgm_M41","12","0","101703","1","101701","0","267","650014121","101701","bgm_M41","10","20014112","0","大江戶町 1-12","20014"
"10","0","10","650014132","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014113","650014133","0","53","0","150","0","bgm_M41","100420","650014126","bgm_M41","bgm_M41","bgm_M41","13","0","101703","1","101701","0","362","650014131","101701","bgm_M41","10","20014113","0","大江戶町 1-13","20014"
"10","0","10","650014142","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014114","650014143","0","-92","0","150","0","bgm_M41","100420","650014127","bgm_M41","bgm_M41","bgm_M41","14","0","101703","1","101701","0","466","650014141","101701","bgm_M41","10","20014114","0","大江戶町 1-14","20014"
"10","0","10","650014152","bgm_M41","0","0","0","0","90","0","0","0","0","20014101","101702","650014115","650014153","0","-77","0","150","0","bgm_M41","100420","650014123","bgm_M41","bgm_M41","bgm_M41","15","0","101703","1","101701","0","684","650014151","101701","bgm_M41","10","20014115","0","大江戶町 1-15","20014"
"16","0","10","650014162","bgm_M41","0","0","0","0","90","0","0","0","5","20014201","101712","650014116","650014163","0","-148","1","240","2","bgm_M41","100410","650014121","bgm_M41","bgm_M41","bgm_M41","16","31053","101713","1","101711","54","-525","650014161","101711","bgm_M41","16","20014201","0","大江戶町 1-1","20014"
"16","0","10","650014172","bgm_M41","0","0","0","0","90","0","0","0","5","20014201","101712","650014117","650014173","0","45","1","240","2","bgm_M41","100410","650014121","bgm_M41","bgm_M41","bgm_M41","17","31045","101713","1","101711","54","-353","650014171","101711","bgm_M41","16","20014202","0","大江戶町 1-2","20014"
"18","0","10","650014182","bgm_M41","0","0","0","0","90","0","0","0","5","20014201","101712","650014118","650014183","0","-18","1","270","2","bgm_M41","100410","650014121","bgm_M41","bgm_M41","bgm_M41","18","31053","101713","1","101711","54","-199","650014181","101711","bgm_M41","18","20014203","0","大江戶町 1-3","20014"
"18","0","10","650014192","bgm_M41","0","0","0","0","90","0","0","0","5","20014201","101712","650014119","650014193","0","-179","1","270","2","bgm_M41","100410","650014121","bgm_M41","bgm_M41","bgm_M41","19","31045","101713","1","101711","54","-57","650014191","101711","bgm_M41","18","20014204","0","大江戶町 1-4","20014"
"20","0","10","650014202","bgm_M41","0","0","0","0","90","0","0","0","5","20014201","101712","650014120","650014203","0","-97","1","300","2","bgm_M41","100420","650014121","bgm_M41","bgm_M41","bgm_M41","20","31053","101713","1","101711","54","253","650014201","101711","bgm_M41","20","20014205","0","大江戶町 1-5","20014"
"8","0","8","650015012","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015101","650015013","0","-205","0","120","0","bgm_M41","100110","650015124","bgm_M41","bgm_M41","bgm_M41","1","0","101853","1","101851","0","-958","650015011","101851","bgm_M41","8","20015101","0","晴雨海灘 1-1","20015"
"8","0","8","650015022","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015102","650015023","0","-100","0","120","0","bgm_M41","100040","650015125","bgm_M41","bgm_M41","bgm_M41","2","0","101853","1","101851","0","-847","650015021","101851","bgm_M41","8","20015102","0","晴雨海灘 1-2","20015"
"8","0","8","650015032","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015103","650015033","0","-180","0","120","0","bgm_M41","100480","650015126","bgm_M41","bgm_M41","bgm_M41","3","0","101853","1","101851","0","-680","650015031","101851","bgm_M41","8","20015103","0","晴雨海灘 1-3","20015"
"8","0","8","650015042","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015104","650015043","0","-138","0","120","0","bgm_M41","100110","650015127","bgm_M41","bgm_M41","bgm_M41","4","0","101853","1","101851","0","-520","650015041","101851","bgm_M41","8","20015104","0","晴雨海灘 1-4","20015"
"8","0","8","650015052","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015105","650015053","0","-25","0","120","0","bgm_M41","100040","650015123","bgm_M41","bgm_M41","bgm_M41","5","0","101853","1","101851","0","-445","650015051","101851","bgm_M41","8","20015105","0","晴雨海灘 1-5","20015"
"9","0","9","650015062","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015106","650015063","0","-150","0","135","0","bgm_M41","100180","650015124","bgm_M41","bgm_M41","bgm_M41","6","0","101853","1","101851","0","-310","650015061","101851","bgm_M41","9","20015106","0","晴雨海灘 1-6","20015"
"9","0","9","650015072","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015107","650015073","0","7","0","135","0","bgm_M41","100110","650015125","bgm_M41","bgm_M41","bgm_M41","7","0","101853","1","101851","0","-234","650015071","101851","bgm_M41","9","20015107","0","晴雨海灘 1-7","20015"
"9","0","9","650015082","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015108","650015083","0","-75","0","135","0","bgm_M41","100480","650015126","bgm_M41","bgm_M41","bgm_M41","8","0","101853","1","101851","0","-95","650015081","101851","bgm_M41","9","20015108","0","晴雨海灘 1-8","20015"
"9","0","9","650015092","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015109","650015093","0","52","0","135","0","bgm_M41","100040","650015127","bgm_M41","bgm_M41","bgm_M41","9","0","101853","1","101851","0","-15","650015091","101851","bgm_M41","9","20015109","0","晴雨海灘 1-9","20015"
"9","0","9","650015102","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015110","650015103","0","-85","0","135","0","bgm_M41","100180","650015122","bgm_M41","bgm_M41","bgm_M41","10","0","101853","1","101851","0","118","650015101","101851","bgm_M41","9","20015110","0","晴雨海灘 1-10","20015"
"10","0","10","650015112","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015111","650015113","0","38","0","150","0","bgm_M41","100110","650015124","bgm_M41","bgm_M41","bgm_M41","11","0","101853","1","101851","0","245","650015111","101851","bgm_M41","10","20015111","0","晴雨海灘 1-11","20015"
"10","0","10","650015122","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015112","650015123","0","-70","0","150","0","bgm_M41","100480","650015125","bgm_M41","bgm_M41","bgm_M41","12","0","101853","1","101851","0","370","650015121","101851","bgm_M41","10","20015112","0","晴雨海灘 1-12","20015"
"10","0","10","650015132","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015113","650015133","0","20","0","150","0","bgm_M41","100040","650015126","bgm_M41","bgm_M41","bgm_M41","13","0","101853","1","101851","0","470","650015131","101851","bgm_M41","10","20015113","0","晴雨海灘 1-13","20015"
"10","0","10","650015142","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015114","650015143","0","-88","0","150","0","bgm_M41","100110","650015127","bgm_M41","bgm_M41","bgm_M41","14","0","101853","1","101851","0","595","650015141","101851","bgm_M41","10","20015114","0","晴雨海灘 1-14","20015"
"10","0","10","650015152","bgm_M41","0","0","0","0","90","0","0","0","0","20015101","101852","650015115","650015153","0","0","0","150","0","bgm_M41","100480","650015123","bgm_M41","bgm_M41","bgm_M41","15","0","101853","1","101851","0","735","650015151","101851","bgm_M41","10","20015115","0","晴雨海灘 1-15","20015"
"16","0","10","650015162","bgm_M41","0","0","0","0","90","0","0","0","5","20015201","101862","650015116","650015163","0","47","1","240","2","bgm_M41","100110","650015121","bgm_M41","bgm_M41","bgm_M41","16","31101","101863","1","101861","54","-520","650015161","101861","bgm_M41","16","20015201","0","晴雨海灘 1-1","20015"
"16","0","10","650015172","bgm_M41","0","0","0","0","90","0","0","0","5","20015201","101862","650015117","650015173","0","-70","1","240","2","bgm_M41","100180","650015121","bgm_M41","bgm_M41","bgm_M41","17","31050","101863","1","101861","54","-325","650015171","101861","bgm_M41","16","20015202","0","晴雨海灘 1-2","20015"
"18","0","10","650015182","bgm_M41","0","0","0","0","90","0","0","0","5","20015201","101862","650015118","650015183","0","37","1","270","2","bgm_M41","100040","650015121","bgm_M41","bgm_M41","bgm_M41","18","31101","101863","1","101861","54","-90","650015181","101861","bgm_M41","18","20015203","0","晴雨海灘 1-3","20015"
"18","0","10","650015192","bgm_M41","0","0","0","0","90","0","0","0","5","20015201","101862","650015119","650015193","0","-105","1","270","2","bgm_M41","100110","650015121","bgm_M41","bgm_M41","bgm_M41","19","31050","101863","1","101861","54","28","650015191","101861","bgm_M41","18","20015204","0","晴雨海灘 1-4","20015"
"20","0","10","650015202","bgm_M41","0","0","0","0","90","0","0","0","5","20015201","101862","650015120","650015203","0","-90","1","300","2","bgm_M41","100480","650015121","bgm_M41","bgm_M41","bgm_M41","20","31101","101863","1","101861","54","302","650015201","101861","bgm_M41","20","20015205","0","晴雨海灘 1-5","20015"
"8","0","8","650016012","bgm_M41","0","0","0","0","90","0","0","0","0","20016101","100012","650016101","650016013","0","12","0","120","0","bgm_M41","100020","650016124","bgm_M41","bgm_M41","bgm_M41","1","0","100013","1","100011","0","-1099","650016011","100013","bgm_M41","8","20016101","0","真步真步王國避暑聖地？ 1-1","20016"
"8","0","8","650016022","bgm_M41","0","0","0","0","90","0","0","0","0","20016101","100012","650016102","650016023","0","-151","0","120","0","bgm_M41","100020","650016125","bgm_M41","bgm_M41","bgm_M41","2","0","100013","1","100011","0","-978","650016021","100013","bgm_M41","8","20016102","0","真步真步王國避暑聖地？ 1-2","20016"
"8","0","8","650016032","bgm_M41","0","0","0","0","90","0","0","0","0","20016101","100012","650016103","650016033","0","-27","0","120","0","bgm_M41","100020","650016126","bgm_M41","bgm_M41","bgm_M41","3","0","100013","1","100011","0","-806","650016031","100013","bgm_M41","8","20016103","0","真步真步王國避暑聖地？ 1-3","20016"
"8","0","8","650016042","bgm_M41","0","0","0","0","90","0","0","0","0","20016101","100015","650016104","650016043","0","-164","0","120","0","bgm_M41","100020","650016127","bgm_M41","bgm_M41","bgm_M41","4","0","100016","1","100014","0","-615","650016041","100016","bgm_M41","8","20016104","0","真步真步王國避暑聖地？ 1-4","20016"
"8","0","8","650016052","bgm_M41","0","0","0","0","90","0","0","0","0","20016101","100015","650016105","650016053","0","-181","0","120","0","bgm_M41","100020","650016123","bgm_M41","bgm_M41","bgm_M41","5","0","100016","1","100014","0","-367","650016051","100016","bgm_M41","8","20016105","0","真步真步王國避暑聖地？ 1-5","20016"
"9","0","9","650016062","bgm_M41","0","0","0","0","90","0","0","0","0","20016101","100015","650016106","650016063","0","-124","0","135","0","bgm_M41","100020","650016124","bgm_M41","bgm_M41","bgm_M41","6","0","100016","1","100014","0","-36","650016061","100016","bgm_M41","9","20016106","0","真步真步王國避暑聖地？ 1-6","20016"
"9","0","9","650016072","bgm_M41","0","0","0","0","90","0","0","0","0","20016101","100018","650016107","650016073","0","3","0","135","0","bgm_M41","100020","650016125","bgm_M41","bgm_M41","bgm_M41","7","0","100019","1","100017","0","-231","650016071","100019","bgm_M41","9","20016107","0","真步真步王國避暑聖地？ 1-7","20016"
"9","0","9","650016082","bgm_M41","0","0","0","0","90","0","0","0","0","20016101","100018","650016108","650016083","0","110","0","135","0","bgm_M41","100020","650016126","bgm_M41","bgm_M41","bgm_M41","8","0","100019","1","100017","0","-7","650016081","100019","bgm_M41","9","20016108","0","真步真步王國避暑聖地？ 1-8","20016"
"9","0","9","650016092","bgm_M41","0","0","0","0","90","0","0","0","0","20016101","101922","650016109","650016093","0","25","0","135","0","bgm_M41","100491","650016127","bgm_M41","bgm_M41","bgm_M41","9","0","101923","1","101921","0","237","650016091","101923","bgm_M41","9","20016109","0","真步真步王國避暑聖地？ 1-9","20016"
"9","0","9","650016102","bgm_M41","0","0","0","0","90","0","0","0","0","20016101","100018","650016110","650016103","0","-212","0","135","0","bgm_M41","100020","650016122","bgm_M41","bgm_M41","bgm_M41","10","0","100019","1","100017","0","171","650016101","100019","bgm_M41","9","20016110","0","真步真步王國避暑聖地？ 1-10","20016"
