52c3abbc2b0e7b1ee13f0c020b66b5567966330e31b712e1ad04c5278ac9ad40,f1936358846df8b4eda2c6908d42200ad1b202b59362877aca16448586d5865a,fea32eb4a07866f7d33b0e90ae5fc8305bd821548f1ce3d25935f0cd38c95d0b,322e34c5721e5193eba346af0f518d1607db794878745dc1a2daaeb5413a1b3e,49cb367620b5a0faab29debfc1903ccfb4c9bcdd4fc4452b8e202a3e79ed03a1,c4e363e1dc110586d4162655fa86464a55d89ae2507374f92c2f760b89eb99a4,c48e915903abc313cc46cdd99316473c3dfb73ad6d904ac54bd317e45324f236,492eb1bd3c2e0798c0fbebbd6b57b2562c2066f1e09763c46f477ee7c53f7fb6,b8cf575b300f8f69b1e9d4e232280016aeb4d672a176eaf39d90bae233bde44b,56735b786fedcf5cd73178c5322f6a0ea347e8647156a4ac6f120c2b8859d65b,a9e82c2880a050fd943a29d8cf615ee827765b7c5b4e96e4a5c076612e010498,702c9dc6cb253e064b545f3b3f8ce8d2cceffbfd08c608d0514ad0c982a062e5,ee66c36fad049620834103fc947c257d980af05a5b4465a8a19e86f80c93dd99,34b6c21b92407a78210e2d6b74dae8d49b6afeda4db00945d57669d4db908ae3
"119401","10085014","103","1","","2022/06/25 15:59:59","10085","8","2","12.2","51","2022/06/08 16:00:00","-285","貪吃佩可"
"119401","10085015","104","1","","2022/06/25 15:59:59","10085","8","2","15.07","51","2022/06/08 16:00:00","-285","貪吃佩可"
"105901","10085016","204","1","","2022/06/25 15:59:59","10085","8","6","14","51","2022/06/08 16:00:00","-285","可可蘿"
"105901","10085017","205","1","","2022/06/25 15:59:59","10085","8","1","0","51","2022/06/08 16:00:00","-285","可可蘿"
"106001","10085018","304","4","","2022/06/25 15:59:59","10085","8","1","9.3","51","2022/06/08 16:00:00","-285","凱留"
"106001","10085019","305","1","","2022/06/25 15:59:59","10085","8","1","0","51","2022/06/08 16:00:00","-285","凱留"
"106401","10085020","404","4","","2022/06/25 15:59:59","10085","8","1","13.5","51","2022/06/08 16:00:00","-285","雪菲"
"106401","10085021","405","1","","2022/06/25 15:59:59","10085","8","1","0","51","2022/06/08 16:00:00","-285","雪菲"
"121001","10085022","105","1","","2022/06/25 15:59:59","10085","8","2","8.75","51","2022/06/08 16:00:00","-285","貪吃佩可"
"121101","10085023","316","1","","2022/06/25 15:59:59","10085","8","4","3.8","51","2022/06/08 16:00:00","-285","凱留"
"121201","10085024","501","4","","2022/06/25 15:59:59","10085","8","1","9.8","51","2022/06/08 16:00:00","-285","拉比林斯達"
"121201","10085025","502","1","","2022/06/25 15:59:59","10085","8","5","8.7","51","2022/06/08 16:00:00","-285","拉比林斯達"
"119401","10085026","103","1","","2022/06/25 15:59:59","10085","8","2","12.2","52","2022/06/08 16:00:00","-285","貪吃佩可"
"105901","10085027","206","1","","2022/06/25 15:59:59","10085","8","5","13.18","52","2022/06/08 16:00:00","-285","可可蘿"
"105901","10085028","207","2","","2022/06/25 15:59:59","10085","8","6","7.65","52","2022/06/08 16:00:00","-285","可可蘿"
"105901","10085029","208","1","","2022/06/25 15:59:59","10085","8","2","12.78","52","2022/06/08 16:00:00","-285","可可蘿"
"106001","10085030","307","5","","2022/06/25 15:59:59","10085","8","3","4.68","52","2022/06/08 16:00:00","-285","凱留"
"106001","10085031","308","1","","2022/06/25 15:59:59","10085","8","6","19.32","52","2022/06/08 16:00:00","-285","凱留"
"106001","10085032","309","1","","2022/06/25 15:59:59","10085","8","5","14.03","52","2022/06/08 16:00:00","-285","凱留"
"106401","10085033","406","1","","2022/06/25 15:59:59","10085","8","2","10.4","52","2022/06/08 16:00:00","-285","雪菲"
"106401","10085034","407","1","","2022/06/25 15:59:59","10085","8","6","14.83","52","2022/06/08 16:00:00","-285","雪菲"
"106401","10085035","408","1","","2022/06/25 15:59:59","10085","8","6","14.39","52","2022/06/08 16:00:00","-285","雪菲"
"119401","10085036","103","1","","2022/06/25 15:59:59","10085","8","2","12.2","52","2022/06/08 16:00:00","-285","貪吃佩可"
"119401","10085037","104","1","","2022/06/25 15:59:59","10085","8","2","15.07","52","2022/06/08 16:00:00","-285","貪吃佩可"
"105901","10085038","206","1","","2022/06/25 15:59:59","10085","8","5","13.18","52","2022/06/08 16:00:00","-285","可可蘿"
"105901","10085039","207","2","","2022/06/25 15:59:59","10085","8","6","7.65","52","2022/06/08 16:00:00","-285","可可蘿"
"105901","10085040","208","1","","2022/06/25 15:59:59","10085","8","2","12.78","52","2022/06/08 16:00:00","-285","可可蘿"
"106001","10085041","307","5","","2022/06/25 15:59:59","10085","8","3","4.68","52","2022/06/08 16:00:00","-285","凱留"
"106001","10085042","308","1","","2022/06/25 15:59:59","10085","8","6","19.32","52","2022/06/08 16:00:00","-285","凱留"
"106001","10085043","309","1","","2022/06/25 15:59:59","10085","8","5","14.03","52","2022/06/08 16:00:00","-285","凱留"
"106401","10085044","406","1","","2022/06/25 15:59:59","10085","8","2","10.4","52","2022/06/08 16:00:00","-285","雪菲"
"106401","10085045","407","1","","2022/06/25 15:59:59","10085","8","6","14.83","52","2022/06/08 16:00:00","-285","雪菲"
"106401","10085046","408","1","","2022/06/25 15:59:59","10085","8","6","14.39","52","2022/06/08 16:00:00","-285","雪菲"
"121001","10085047","106","1","","2022/06/25 15:59:59","10085","8","2","10.8","52","2022/06/08 16:00:00","-285","貪吃佩可"
"121001","10085048","107","4","","2022/06/25 15:59:59","10085","8","4","0","52","2022/06/08 16:00:00","-285","貪吃佩可"
"121001","10085049","108","1","","2022/06/25 15:59:59","10085","8","2","11.5","52","2022/06/08 16:00:00","-285","貪吃佩可"
"121101","10085050","317","5","","2022/06/25 15:59:59","10085","8","3","4.68","52","2022/06/08 16:00:00","-285","凱留"
"121101","10085051","318","1","","2022/06/25 15:59:59","10085","8","6","19.32","52","2022/06/08 16:00:00","-285","凱留"
"121101","10085052","319","1","","2022/06/25 15:59:59","10085","8","5","14.03","52","2022/06/08 16:00:00","-285","凱留"
"121201","10085053","505","1","","2022/06/25 15:59:59","10085","8","4","7.43","52","2022/06/08 16:00:00","-285","拉比林斯達"
"121201","10085054","506","4","","2022/06/25 15:59:59","10085","8","1","11","52","2022/06/08 16:00:00","-285","拉比林斯達"
"121201","10085055","507","1","","2022/06/25 15:59:59","10085","8","1","0","52","2022/06/08 16:00:00","-285","拉比林斯達"
"190801","10086001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2022/06/29 15:59:59","10086","0","2","3.414","53","2022/06/13 16:00:00","-416.5","花凜"
"190801","10086002","2","1","將任務完成，\n並獲得獎勵吧！","2022/06/29 15:59:59","10086","0","2","3.099","53","2022/06/13 16:00:00","-416.5","花凜"
"190801","10086003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2022/06/29 15:59:59","10086","0","2","2.801","54","2022/06/13 16:00:00","-416.5","花凜"
"190801","10086004","4","2","能夠領取獎勵了！\n請檢查看看","2022/06/29 15:59:59","10086","0","2","0","54","2022/06/13 16:00:00","-416.5","花凜"
"190801","10086005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2022/06/29 15:59:59","10086","0","1","0","57","2022/06/13 16:00:00","-416.5","花凜"
"190801","10086006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2022/06/29 15:59:59","10086","0","2","5.506","55","2022/06/13 16:00:00","-363","花凜"
"190801","10086007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2022/06/29 15:59:59","10086","0","1","1.216","55","2022/06/13 16:00:00","-363","花凜"
"190801","10086008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2022/06/29 15:59:59","10086","0","1","1.539","56","2022/06/13 16:00:00","-363","花凜"
"190801","10086009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2022/06/29 15:59:59","10086","0","1","1.875","56","2022/06/13 16:00:00","-363","花凜"
"105901","10086010","101","2","","2022/06/29 15:59:59","10086","8","2","0","51","2022/06/13 16:00:00","-285","可可蘿"
"105801","10086011","201","1","","2022/06/29 15:59:59","10086","8","2","8.03","51","2022/06/13 16:00:00","-285","貪吃佩可"
"106001","10086012","301","1","","2022/06/29 15:59:59","10086","8","2","15.85","51","2022/06/13 16:00:00","-285","凱留"
"115601","10086013","401","4","","2022/06/29 15:59:59","10086","8","1","4.6","51","2022/06/13 16:00:00","-285","優衣（祭服）"
"105901","10086014","102","1","","2022/06/29 15:59:59","10086","8","2","6.5","51","2022/06/13 16:00:00","-285","可可蘿"
"105801","10086015","202","4","","2022/06/29 15:59:59","10086","8","7","15.6","51","2022/06/13 16:00:00","-285","貪吃佩可"
"106001","10086016","302","1","","2022/06/29 15:59:59","10086","8","3","13.9","51","2022/06/13 16:00:00","-285","凱留"
"105901","10086017","105","1","","2022/06/29 15:59:59","10086","8","2","17.67","52","2022/06/13 16:00:00","-285","可可蘿"
"105801","10086018","205","2","","2022/06/29 15:59:59","10086","8","1","10.12","52","2022/06/13 16:00:00","-285","貪吃佩可"
"106001","10086019","305","2","","2022/06/29 15:59:59","10086","8","1","3.75","52","2022/06/13 16:00:00","-285","凱留"
"105901","10086020","106","2","","2022/06/29 15:59:59","10086","8","2","0","52","2022/06/13 16:00:00","-285","可可蘿"
"105801","10086021","206","1","","2022/06/29 15:59:59","10086","8","2","11.97","52","2022/06/13 16:00:00","-285","貪吃佩可"
"106001","10086022","306","1","","2022/06/29 15:59:59","10086","8","3","15.77","52","2022/06/13 16:00:00","-285","凱留"
"105901","10086023","107","4","","2022/06/29 15:59:59","10086","8","2","14.8","52","2022/06/13 16:00:00","-285","可可蘿"
"105801","10086024","207","2","","2022/06/29 15:59:59","10086","8","5","9.12","52","2022/06/13 16:00:00","-285","貪吃佩可"
"106001","10086025","307","1","","2022/06/29 15:59:59","10086","8","2","15.43","52","2022/06/13 16:00:00","-285","凱留"
"190801","10087001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2022/06/29 15:59:59","10087","0","2","3.414","53","2022/06/19 16:00:00","-416.5","花凜"
"190801","10087002","2","1","將任務完成，\n並獲得獎勵吧！","2022/06/29 15:59:59","10087","0","2","3.099","53","2022/06/19 16:00:00","-416.5","花凜"
"190801","10087003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2022/06/29 15:59:59","10087","0","2","2.801","54","2022/06/19 16:00:00","-416.5","花凜"
"190801","10087004","4","2","能夠領取獎勵了！\n請檢查看看","2022/06/29 15:59:59","10087","0","2","0","54","2022/06/19 16:00:00","-416.5","花凜"
"190801","10087005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2022/06/29 15:59:59","10087","0","1","0","57","2022/06/19 16:00:00","-416.5","花凜"
"190801","10087006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2022/06/29 15:59:59","10087","0","2","5.506","55","2022/06/19 16:00:00","-363","花凜"
"190801","10087007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2022/06/29 15:59:59","10087","0","1","1.216","55","2022/06/19 16:00:00","-363","花凜"
"190801","10087008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2022/06/29 15:59:59","10087","0","1","1.539","56","2022/06/19 16:00:00","-363","花凜"
"190801","10087009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2022/06/29 15:59:59","10087","0","1","1.875","56","2022/06/19 16:00:00","-363","花凜"
"191401","10087010","103","1","","2022/06/29 15:59:59","10087","8","4","19.05","51","2022/06/19 16:00:00","-285","可可蘿"
"115501","10087011","113","1","","2022/06/29 15:59:59","10087","8","4","19.05","51","2022/06/19 16:00:00","-285","可可蘿"
"105801","10087012","203","1","","2022/06/29 15:59:59","10087","8","4","11.87","51","2022/06/19 16:00:00","-285","貪吃佩可"
"106001","10087013","303","4","","2022/06/29 15:59:59","10087","8","4","0","51","2022/06/19 16:00:00","-285","凱留"
"191401","10087014","104","2","","2022/06/29 15:59:59","10087","8","2","0","51","2022/06/19 16:00:00","-285","可可蘿"
"115501","10087015","114","2","","2022/06/29 15:59:59","10087","8","2","0","51","2022/06/19 16:00:00","-285","可可蘿"
"105801","10087016","204","4","","2022/06/29 15:59:59","10087","8","4","0","51","2022/06/19 16:00:00","-285","貪吃佩可"
"106001","10087017","304","3","","2022/06/29 15:59:59","10087","8","6","12.17","51","2022/06/19 16:00:00","-285","凱留"
"105901","10087018","105","1","","2022/06/29 15:59:59","10087","8","2","17.67","52","2022/06/19 16:00:00","-285","可可蘿"
"105801","10087019","205","2","","2022/06/29 15:59:59","10087","8","1","10.12","52","2022/06/19 16:00:00","-285","貪吃佩可"
"106001","10087020","305","2","","2022/06/29 15:59:59","10087","8","1","3.75","52","2022/06/19 16:00:00","-285","凱留"
"105901","10087021","106","2","","2022/06/29 15:59:59","10087","8","2","0","52","2022/06/19 16:00:00","-285","可可蘿"
"105801","10087022","206","1","","2022/06/29 15:59:59","10087","8","2","11.97","52","2022/06/19 16:00:00","-285","貪吃佩可"
"106001","10087023","306","1","","2022/06/29 15:59:59","10087","8","3","15.77","52","2022/06/19 16:00:00","-285","凱留"
"105901","10087024","107","4","","2022/06/29 15:59:59","10087","8","2","14.8","52","2022/06/19 16:00:00","-285","可可蘿"
"105801","10087025","207","2","","2022/06/29 15:59:59","10087","8","5","9.12","52","2022/06/19 16:00:00","-285","貪吃佩可"
"106001","10087026","307","1","","2022/06/29 15:59:59","10087","8","2","15.43","52","2022/06/19 16:00:00","-285","凱留"
"190801","10088001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2022/07/19 15:59:59","10088","0","2","3.414","53","2022/07/01 16:00:00","-416.5","花凜"
"190801","10088002","2","1","將任務完成，\n並獲得獎勵吧！","2022/07/19 15:59:59","10088","0","2","3.099","53","2022/07/01 16:00:00","-416.5","花凜"
"190801","10088003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2022/07/19 15:59:59","10088","0","2","2.801","54","2022/07/01 16:00:00","-416.5","花凜"
"190801","10088004","4","2","能夠領取獎勵了！\n請檢查看看","2022/07/19 15:59:59","10088","0","2","0","54","2022/07/01 16:00:00","-416.5","花凜"
"190801","10088005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2022/07/19 15:59:59","10088","0","1","0","57","2022/07/01 16:00:00","-416.5","花凜"
"190801","10088006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2022/07/19 15:59:59","10088","0","2","5.506","55","2022/07/01 16:00:00","-363","花凜"
"190801","10088007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2022/07/19 15:59:59","10088","0","1","1.216","55","2022/07/01 16:00:00","-363","花凜"
"190801","10088008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2022/07/19 15:59:59","10088","0","1","1.539","56","2022/07/01 16:00:00","-363","花凜"
"190801","10088009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2022/07/19 15:59:59","10088","0","1","1.875","56","2022/07/01 16:00:00","-363","花凜"
"102101","10088101","101","1","","2022/07/19 15:59:59","10088","8","2","10.55","51","2022/07/01 16:00:00","-285","胡桃"
"121301","10088102","111","1","","2022/07/19 15:59:59","10088","8","2","10.55","51","2022/07/01 16:00:00","-285","胡桃（舞台）"
"105001","10088103","201","4","","2022/07/19 15:59:59","10088","8","1","6.3","51","2022/07/01 16:00:00","-285","美咲"
"121401","10088104","211","4","","2022/07/19 15:59:59","10088","8","1","6.3","51","2022/07/01 16:00:00","-285","美咲（舞台）"
"102101","10088105","102","1","","2022/07/19 15:59:59","10088","8","2","11.85","51","2022/07/01 16:00:00","-285","胡桃"
"121301","10088106","112","1","","2022/07/19 15:59:59","10088","8","2","11.85","51","2022/07/01 16:00:00","-285","胡桃（舞台）"
"105001","10088107","202","6","","2022/07/19 15:59:59","10088","8","1","8","51","2022/07/01 16:00:00","-285","美咲"
"121401","10088108","212","6","","2022/07/19 15:59:59","10088","8","1","8","51","2022/07/01 16:00:00","-285","美咲（舞台）"
"121301","10088109","113","1","","2022/07/19 15:59:59","10088","8","2","5.35","51","2022/07/01 16:00:00","-285","胡桃（舞台）"
"121401","10088110","213","2","","2022/07/19 15:59:59","10088","8","5","8.7","51","2022/07/01 16:00:00","-285","美咲（舞台）"
"121301","10088111","114","2","","2022/07/19 15:59:59","10088","8","2","0","52","2022/07/01 16:00:00","-285","胡桃（舞台）"
"121401","10088112","214","6","","2022/07/19 15:59:59","10088","8","2","13.85","52","2022/07/01 16:00:00","-285","美咲（舞台）"
"102101","10088113","105","2","","2022/07/19 15:59:59","10088","8","1","5.95","52","2022/07/01 16:00:00","-285","胡桃"
"121301","10088114","115","2","","2022/07/19 15:59:59","10088","8","1","5.95","52","2022/07/01 16:00:00","-285","胡桃（舞台）"
"105001","10088115","205","2","","2022/07/19 15:59:59","10088","8","2","0","52","2022/07/01 16:00:00","-285","美咲"
"121401","10088116","215","2","","2022/07/19 15:59:59","10088","8","2","0","52","2022/07/01 16:00:00","-285","美咲（舞台）"
"121301","10088117","116","2","","2022/07/19 15:59:59","10088","8","2","0","52","2022/07/01 16:00:00","-285","胡桃（舞台）"
"105001","10088118","206","1","","2022/07/19 15:59:59","10088","8","2","10.13","52","2022/07/01 16:00:00","-285","美咲"
"121401","10088119","216","1","","2022/07/19 15:59:59","10088","8","2","10.13","52","2022/07/01 16:00:00","-285","美咲（舞台）"
"190801","10089001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2022/07/28 15:59:59","10089","0","2","3.414","53","2022/07/19 16:00:00","-416.5","花凜"
"190801","10089002","2","1","將任務完成，\n並獲得獎勵吧！","2022/07/28 15:59:59","10089","0","2","3.099","53","2022/07/19 16:00:00","-416.5","花凜"
"190801","10089003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2022/07/28 15:59:59","10089","0","2","2.801","54","2022/07/19 16:00:00","-416.5","花凜"
"190801","10089004","4","2","能夠領取獎勵了！\n請檢查看看","2022/07/28 15:59:59","10089","0","2","0","54","2022/07/19 16:00:00","-416.5","花凜"
"190801","10089005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2022/07/28 15:59:59","10089","0","1","0","57","2022/07/19 16:00:00","-416.5","花凜"
"190801","10089006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2022/07/28 15:59:59","10089","0","2","5.506","55","2022/07/19 16:00:00","-363","花凜"
"190801","10089007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2022/07/28 15:59:59","10089","0","1","1.216","55","2022/07/19 16:00:00","-363","花凜"
"190801","10089008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2022/07/28 15:59:59","10089","0","1","1.539","56","2022/07/19 16:00:00","-363","花凜"
"190801","10089009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2022/07/28 15:59:59","10089","0","1","1.875","56","2022/07/19 16:00:00","-363","花凜"
"105202","10089101","101","2","","2022/07/28 15:59:59","10089","8","2","0","51","2022/07/19 16:00:00","-285","莉瑪"
"115801","10089102","111","2","","2022/07/28 15:59:59","10089","8","2","0","51","2022/07/19 16:00:00","-285","莉瑪（灰姑娘）"
"116001","10089103","201","6","","2022/07/28 15:59:59","10089","8","1","8.63","51","2022/07/19 16:00:00","-285","真步（灰姑娘）"
"115901","10089104","301","1","","2022/07/28 15:59:59","10089","-6","1","0","51","2022/07/19 16:00:00","-285","真琴（灰姑娘）"
"105202","10089105","102","1","","2022/07/28 15:59:59","10089","8","1","0","51","2022/07/19 16:00:00","-285","莉瑪"
"115801","10089106","112","1","","2022/07/28 15:59:59","10089","8","1","0","51","2022/07/19 16:00:00","-285","莉瑪（灰姑娘）"
"116001","10089107","202","1","","2022/07/28 15:59:59","10089","8","2","10.38","51","2022/07/19 16:00:00","-285","真步（灰姑娘）"
"115901","10089108","302","5","","2022/07/28 15:59:59","10089","-6","5","0","51","2022/07/19 16:00:00","-285","真琴（灰姑娘）"
"105202","10089109","103","1","","2022/07/28 15:59:59","10089","8","1","0","51","2022/07/19 16:00:00","-285","莉瑪"
"115801","10089110","113","2","","2022/07/28 15:59:59","10089","8","1","10.22","51","2022/07/19 16:00:00","-285","莉瑪（灰姑娘）"
"116001","10089111","203","1","","2022/07/28 15:59:59","10089","8","5","13.08","51","2022/07/19 16:00:00","-285","真步（灰姑娘）"
"115901","10089112","303","6","","2022/07/28 15:59:59","10089","-6","2","7.52","51","2022/07/19 16:00:00","-285","真琴（灰姑娘）"
"105202","10089113","104","1","","2022/07/28 15:59:59","10089","8","1","0","52","2022/07/19 16:00:00","-285","莉瑪"
"115801","10089114","114","1","","2022/07/28 15:59:59","10089","8","1","0","52","2022/07/19 16:00:00","-285","莉瑪（灰姑娘）"
"116001","10089115","204","1","","2022/07/28 15:59:59","10089","8","2","22.27","52","2022/07/19 16:00:00","-285","真步（灰姑娘）"
"115901","10089116","304","1","","2022/07/28 15:59:59","10089","-6","5","10.42","52","2022/07/19 16:00:00","-285","真琴（灰姑娘）"
"105202","10089117","105","1","","2022/07/28 15:59:59","10089","8","1","0","52","2022/07/19 16:00:00","-285","莉瑪"
"115801","10089118","115","1","","2022/07/28 15:59:59","10089","8","1","0","52","2022/07/19 16:00:00","-285","莉瑪（灰姑娘）"
"116001","10089119","205","1","","2022/07/28 15:59:59","10089","8","2","18.57","52","2022/07/19 16:00:00","-285","真步（灰姑娘）"
"115901","10089120","305","2","","2022/07/28 15:59:59","10089","-6","2","0","52","2022/07/19 16:00:00","-285","真琴（灰姑娘）"
"105202","10089121","106","1","","2022/07/28 15:59:59","10089","8","2","10.58","52","2022/07/19 16:00:00","-285","莉瑪"
"115801","10089122","116","1","","2022/07/28 15:59:59","10089","8","2","10.58","52","2022/07/19 16:00:00","-285","莉瑪（灰姑娘）"
"116001","10089123","206","1","","2022/07/28 15:59:59","10089","8","2","22.25","52","2022/07/19 16:00:00","-285","真步（灰姑娘）"
"115901","10089124","306","1","","2022/07/28 15:59:59","10089","-6","2","10.63","52","2022/07/19 16:00:00","-285","真琴（灰姑娘）"
"190801","10090001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2022/08/19 15:59:59","10090","0","2","3.414","53","2022/08/01 16:00:00","-416.5","花凜"
"190801","10090002","2","1","將任務完成，\n並獲得獎勵吧！","2022/08/19 15:59:59","10090","0","2","3.099","53","2022/08/01 16:00:00","-416.5","花凜"
"190801","10090003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2022/08/19 15:59:59","10090","0","2","2.801","54","2022/08/01 16:00:00","-416.5","花凜"
"190801","10090004","4","2","能夠領取獎勵了！\n請檢查看看","2022/08/19 15:59:59","10090","0","2","0","54","2022/08/01 16:00:00","-416.5","花凜"
"190801","10090005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2022/08/19 15:59:59","10090","0","1","0","57","2022/08/01 16:00:00","-416.5","花凜"
"190801","10090006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2022/08/19 15:59:59","10090","0","2","5.506","55","2022/08/01 16:00:00","-363","花凜"
"190801","10090007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2022/08/19 15:59:59","10090","0","1","1.216","55","2022/08/01 16:00:00","-363","花凜"
"190801","10090008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2022/08/19 15:59:59","10090","0","1","1.539","56","2022/08/01 16:00:00","-363","花凜"
"190801","10090009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2022/08/19 15:59:59","10090","0","1","1.875","56","2022/08/01 16:00:00","-363","花凜"
"106601","10090101","101","6","","2022/08/19 15:59:59","10090","8","3","4.55","51","2022/08/01 16:00:00","-285","祈梨"
"121601","10090102","101","6","","2022/08/19 15:59:59","10090","8","3","4.55","51","2022/08/01 16:00:00","-285","祈梨（怪盜）"
"105501","10090103","201","6","","2022/08/19 15:59:59","10090","8","3","14.1","51","2022/08/01 16:00:00","-285","步未"
"121501","10090104","201","6","","2022/08/19 15:59:59","10090","8","3","14.1","51","2022/08/01 16:00:00","-285","步未（怪盜）"
"121601","10090105","102","3","","2022/08/19 15:59:59","10090","8","3","0","51","2022/08/01 16:00:00","-285","祈梨（怪盜）"
"121501","10090106","202","4","","2022/08/19 15:59:59","10090","8","3","12.05","51","2022/08/01 16:00:00","-285","步未（怪盜）"
"121601","10090107","103","2","","2022/08/19 15:59:59","10090","8","5","6.6","51","2022/08/01 16:00:00","-285","祈梨（怪盜）"
"121501","10090108","203","4","","2022/08/19 15:59:59","10090","8","3","8.2","51","2022/08/01 16:00:00","-285","步未（怪盜）"
"106601","10090109","104","1","","2022/08/19 15:59:59","10090","8","2","10.48","52","2022/08/01 16:00:00","-285","祈梨"
"121601","10090110","104","1","","2022/08/19 15:59:59","10090","8","2","10.48","52","2022/08/01 16:00:00","-285","祈梨（怪盜）"
"105501","10090111","204","4","","2022/08/19 15:59:59","10090","8","2","9.73","52","2022/08/01 16:00:00","-285","步未"
"121501","10090112","204","4","","2022/08/19 15:59:59","10090","8","2","9.73","52","2022/08/01 16:00:00","-285","步未（怪盜）"
"106601","10090113","105","6","","2022/08/19 15:59:59","10090","8","2","4.79","52","2022/08/01 16:00:00","-285","祈梨"
"121601","10090114","105","6","","2022/08/19 15:59:59","10090","8","2","4.79","52","2022/08/01 16:00:00","-285","祈梨（怪盜）"
"105501","10090115","205","1","","2022/08/19 15:59:59","10090","8","2","6.3","52","2022/08/01 16:00:00","-285","步未"
"121501","10090116","205","1","","2022/08/19 15:59:59","10090","8","2","6.3","52","2022/08/01 16:00:00","-285","步未（怪盜）"
"106601","10090117","106","2","","2022/08/19 15:59:59","10090","8","2","0","52","2022/08/01 16:00:00","-285","祈梨"
"121601","10090118","106","2","","2022/08/19 15:59:59","10090","8","2","0","52","2022/08/01 16:00:00","-285","祈梨（怪盜）"
"105501","10090119","206","4","","2022/08/19 15:59:59","10090","8","2","10.59","52","2022/08/01 16:00:00","-285","步未"
"121501","10090120","206","4","","2022/08/19 15:59:59","10090","8","2","10.59","52","2022/08/01 16:00:00","-285","步未（怪盜）"
"190801","10091001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2022/08/28 15:59:59","10091","0","2","3.414","53","2022/08/19 16:00:00","-416.5","花凜"
"190801","10091002","2","1","將任務完成，\n並獲得獎勵吧！","2022/08/28 15:59:59","10091","0","2","3.099","53","2022/08/19 16:00:00","-416.5","花凜"
"190801","10091003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","2022/08/28 15:59:59","10091","0","2","2.801","54","2022/08/19 16:00:00","-416.5","花凜"
"190801","10091004","4","2","能夠領取獎勵了！\n請檢查看看","2022/08/28 15:59:59","10091","0","2","0","54","2022/08/19 16:00:00","-416.5","花凜"
"190801","10091005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2022/08/28 15:59:59","10091","0","1","0","57","2022/08/19 16:00:00","-416.5","花凜"
"190801","10091006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2022/08/28 15:59:59","10091","0","2","5.506","55","2022/08/19 16:00:00","-363","花凜"
"190801","10091007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2022/08/28 15:59:59","10091","0","1","1.216","55","2022/08/19 16:00:00","-363","花凜"
