c9f4190be296f366272831442fee3eafe38c7d51a98805385631819467d9aa8e,ff44fc20b562d3958e6c45043b9bc46a7da1e61d967c4a0e7deecbb9b6b68f20,1d258b38d0eb43a4a14024b472c48369c8fba8a7b50f8c993b33354e9dfb4a75,7d8b06b1c232155a43d2af7a1d36b5f2e103bea29e9262376354523560140424,68154e56b7a9cefbca0e1aa28c54eecf068bbe28ba920da117b861e2b14a1c77,dd8dfd8c0598d6ba48dd822f31206ee23db910847b13a8390a8f869a10745784,c4d619f04221c8cb4c8aa7a2a6faab9b091aaf8006583b7f244183afdf3e937d,01784c0e3ffd10c8e1a651ba000a871b6d770eb96bc387147e0afbef8cce4b24,d9eb2b1b1b285f0b41ec3b9478c89d3f8eef5d2c2657d2391ea917578cba4ebf,8d569c00816375da411359b364d533d74a8d3c3ecb36c81403fc946f72643ddf,bff41451fb8cfbf9a9633b6aa82096b29453ec17ea103fa80e9b1f11db0f3231,dfd2971f2b00425b06e26791187315f97d3372194053b7c45bbc751de4ea17ea
"0","99999","31207","11","2103122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","雪菲（新年）的記憶碎片","1","封印有雪菲（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31207"
"0","99999","31208","11","8210132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","流夏（新年）的記憶碎片","1","封印有流夏（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31208"
"0","99999","31209","11","171132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","伊莉亞（新年）的記憶碎片","1","封印有伊莉亞（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31209"
"0","99999","31210","11","5314142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","貪吃佩可（超載）的記憶碎片","1","封印有貪吃佩可（超載）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31210"
"0","99999","31211","11","1170142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","凱留（超載）的記憶碎片","1","封印有凱留（超載）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31211"
"0","99999","31212","11","8051122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","拉比林斯達（超載）的記憶碎片","1","封印有拉比林斯達（超載）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31212"
"0","99999","31213","11","1282132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","胡桃（舞台）的記憶碎片","1","封印有胡桃（舞台）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31213"
"0","99999","31214","11","6120132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","美咲（舞台）的記憶碎片","1","封印有美咲（舞台）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31214"
"0","99999","31215","11","72132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","步未（怪盜）的記憶碎片","1","封印有步未（怪盜）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31215"
"0","99999","31216","11","144132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","祈梨（怪盜）的記憶碎片","1","封印有祈梨（怪盜）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31216"
"0","99999","31219","11","94332","2030/08/01 14:59:59","2015/12/17 15:00:00","0","杏奈（海盜）的記憶碎片","1","封印有杏奈（海盜）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31219"
"0","99999","31220","11","2144132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","忍（海盜）的記憶碎片","1","封印有忍（海盜）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31220"
"0","99999","31221","11","4142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","碧（露營）的記憶碎片","1","封印有碧（露營）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31221"
"0","99999","31222","11","7210132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","優花梨（露營）的記憶碎片","1","封印有優花梨（露營）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31222"
"0","99999","31223","11","200212","2030/08/01 14:59:59","2015/12/17 15:00:00","0","班比的記憶碎片","1","封印有班比的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31223"
"0","99999","31224","11","5174132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","日和（夏日）的記憶碎片","1","封印有日和（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31224"
"0","99999","31225","11","8301142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","怜（夏日）的記憶碎片","1","封印有怜（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31225"
"0","99999","31226","11","7201142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","優衣（夏日）的記憶碎片","1","封印有優衣（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31226"
"0","99999","31227","11","1174132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","鏡華（夏日）的記憶碎片","1","封印有鏡華（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31227"
"0","99999","31228","11","6124132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","禊（夏日）的記憶碎片","1","封印有禊（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31228"
"0","99999","31229","11","6161132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","美美（夏日）的記憶碎片","1","封印有美美（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31229"
"0","99999","31230","11","63112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","愛梅斯的記憶碎片","1","封印有愛梅斯的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31230"
"0","99999","31231","11","6054142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","真步（探險家）的記憶碎片","1","封印有真步（探險家）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31231"
"0","99999","31232","11","70132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","綾音（探險家）的記憶碎片","1","封印有綾音（探險家）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31232"
"0","99999","31233","11","4300112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","涅婭的記憶碎片","1","封印有涅婭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31233"
"0","99999","31235","11","8194132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","鈴（萬聖節）的記憶碎片","1","封印有鈴（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31235"
"0","99999","31236","11","3464132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","智（萬聖節）的記憶碎片","1","封印有智（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31236"
"0","99999","31237","11","4040132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","七七香（萬聖節）的記憶碎片","1","封印有七七香（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31237"
"0","99999","31238","11","1281232","2030/08/01 14:59:59","2015/12/17 15:00:00","0","克莉絲提娜（狂野）的記憶碎片","1","封印有克莉絲提娜（狂野）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31238"
"0","99999","31239","11","6032132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","茉莉（狂野）的記憶碎片","1","封印有茉莉（狂野）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31239"
"0","99999","31240","11","10132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","茜里（聖誕節）的記憶碎片","1","封印有茜里（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31240"
"0","99999","31241","11","7481132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","依里（聖誕節）的記憶碎片","1","封印有依里（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31241"
"0","99999","31242","11","2172132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","純（聖誕節）的記憶碎片","1","封印有純（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31242"
"0","99999","31245","11","5460122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","帆稀（新年）的記憶碎片","1","封印有帆稀（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31245"
"0","99999","31246","11","6120232","2030/08/01 14:59:59","2015/12/17 15:00:00","0","美里（新年）的記憶碎片","1","封印有美里（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31246"
"0","99999","31247","11","6132132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","深月（新年）的記憶碎片","1","封印有深月（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31247"
"0","99999","31248","11","4424142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","望（解放者）的記憶碎片","1","封印有望（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31248"
"0","99999","31249","11","1070132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","嘉夜（解放者）的記憶碎片","1","封印有嘉夜（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31249"
"0","99999","31250","11","6201132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","矛依未（解放者）的記憶碎片","1","封印有矛依未（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31250"
"0","99999","31251","11","3060142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","珠希（咖啡廳）的記憶碎片","1","封印有珠希（咖啡廳）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31251"
"0","99999","31252","11","6441132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","莫妮卡（咖啡廳）的記憶碎片","1","封印有莫妮卡（咖啡廳）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31252"
"0","99999","31253","11","1432162","2030/08/01 14:59:59","2015/12/17 15:00:00","0","可可蘿（遊俠）的記憶碎片","1","封印有可可蘿（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31253"
"0","99999","31254","11","2104132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","栞（遊俠）的記憶碎片","1","封印有栞（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31254"
"0","99999","31255","11","2101122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","吉塔（術士）的記憶碎片","1","封印有吉塔（術士）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31255"
"0","99999","31256","11","5110132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","碧卡拉的記憶碎片","1","封印有碧卡拉的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31256"
"0","99999","31257","11","1081122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","花凜（鍊金術師）的記憶碎片","1","封印有花凜（鍊金術師）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31257"
"0","99999","31258","11","8181112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","莉莉（墮落）的記憶碎片","1","封印有莉莉（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31258"
"0","99999","31260","11","1281112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","可璃亞（墮落）的記憶碎片","1","封印有可璃亞（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31260"
"0","99999","31261","11","5283212","2030/08/01 14:59:59","2015/12/17 15:00:00","0","普蕾西亞（墮落）的記憶碎片","1","封印有普蕾西亞（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31261"
"0","99999","31262","11","171142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","伊莉亞（祭服）的記憶碎片","1","封印有伊莉亞（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31262"
"0","99999","31263","11","7211144","2030/08/01 14:59:59","2015/12/17 15:00:00","0","雪（祭服）的記憶碎片","1","封印有雪（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31263"
"0","99999","31264","11","1284142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","克蘿茜的記憶碎片","1","封印有克蘿茜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31264"
"0","99999","31265","11","8001112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","萊拉耶爾的記憶碎片","1","封印有萊拉耶爾的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31265"
"0","99999","31266","11","4343232","2030/08/01 14:59:59","2015/12/17 15:00:00","0","似似花（夏日）的記憶碎片","1","封印有似似花（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31266"
"0","99999","31267","11","11132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","秋乃（夏日）的記憶碎片","1","封印有秋乃（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31267"
"0","99999","31268","11","7210142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","優花梨（夏日）的記憶碎片","1","封印有優花梨（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31268"
"0","99999","31269","11","8092122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","蘭法（夏日）的記憶碎片","1","封印有蘭法（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31269"
"0","99999","31270","11","1202142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","空花（夏日）的記憶碎片","1","封印有空花（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31270"
"0","99999","31271","11","2144142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","忍（夏日）的記憶碎片","1","封印有忍（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31271"
"0","99999","31272","11","1170152","2030/08/01 14:59:59","2015/12/17 15:00:00","0","凱留（插班生）的記憶碎片","1","封印有凱留（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31272"
"0","99999","31273","11","2222142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","鈴奈（插班生）的記憶碎片","1","封印有鈴奈（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31273"
"0","99999","31275","11","2083142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","咲戀（薩拉薩利亞）的記憶碎片","1","封印有咲戀（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31275"
"0","99999","31276","11","8210142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","流夏（薩拉薩利亞）的記憶碎片","1","封印有流夏（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31276"
"0","99999","31277","11","8194312","2030/08/01 14:59:59","2015/12/17 15:00:00","0","琳德的記憶碎片","1","封印有琳德的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31277"
"0","99999","31278","11","282112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","烏爾姆的記憶碎片","1","封印有烏爾姆的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31278"
"0","99999","31279","11","5314152","2030/08/01 14:59:59","2015/12/17 15:00:00","0","貪吃佩可（聖誕節）的記憶碎片","1","封印有貪吃佩可（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31279"
"0","99999","31280","11","1283322","2030/08/01 14:59:59","2015/12/17 15:00:00","0","克蕾琪塔（聖誕節）的記憶碎片","1","封印有克蕾琪塔（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31280"
"0","99999","31283","11","144142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","祈梨（新年）的記憶碎片","1","封印有祈梨（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31283"
"0","99999","31284","11","5032132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","初音（新年）的記憶碎片","1","封印有初音（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31284"
"0","99999","31285","11","1022142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","霞（新年）的記憶碎片","1","封印有霞（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31285"
"0","99999","31287","11","5174142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","日和（星素）的記憶碎片","1","封印有日和（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31287"
"0","99999","31288","11","8301152","2030/08/01 14:59:59","2015/12/17 15:00:00","0","怜（星素）的記憶碎片","1","封印有怜（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31288"
"0","99999","31289","11","7201152","2030/08/01 14:59:59","2015/12/17 15:00:00","0","優衣（星素）的記憶碎片","1","封印有優衣（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31289"
"0","99999","31290","11","381212","2030/08/01 14:59:59","2015/12/17 15:00:00","0","厄莉絲的記憶碎片","1","封印有厄莉絲的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31290"
"0","99999","31293","11","7241132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","優妮（冬日）的記憶碎片","1","封印有優妮（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31293"
"0","99999","31294","11","1284132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","克蘿依（冬日）的記憶碎片","1","封印有克蘿依（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31294"
"0","99999","31295","11","3103132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","琪愛兒（冬日）的記憶碎片","1","封印有琪愛兒（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31295"
"0","99999","31296","11","43112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","安涅默涅的記憶碎片","1","封印有安涅默涅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31296"
"0","99999","31297","11","4352112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","涅妃‧涅羅的記憶碎片","1","封印有涅妃‧涅羅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31297"
"0","99999","31298","11","6014232","2030/08/01 14:59:59","2015/12/17 15:00:00","0","真琴（指揮官）的記憶碎片","1","封印有真琴（指揮官）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31298"
"0","99999","31299","11","381142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","惠理子（指揮官）的記憶碎片","1","封印有惠理子（指揮官）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31299"
"0","99999","31300","11","7060012","2030/08/01 14:59:59","2015/12/17 15:00:00","0","倭的記憶碎片","1","封印有倭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31300"
"0","99999","31301","11","9010012","2030/08/01 14:59:59","2015/12/17 15:00:00","0","若菜的記憶碎片","1","封印有若菜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31301"
"0","99999","31302","11","5252002","2030/08/01 14:59:59","2015/12/17 15:00:00","0","布武機的記憶碎片","1","封印有布武機的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31302"
"0","99999","31307","11","1174142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","鏡華（春日）的記憶碎片","1","封印有鏡華（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31307"
"0","99999","31308","11","2222242","2030/08/01 14:59:59","2015/12/17 15:00:00","0","鈴莓（春日）的記憶碎片","1","封印有鈴莓（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31308"
"0","99999","31309","11","1282212","2030/08/01 14:59:59","2015/12/17 15:00:00","0","庫露露的記憶碎片","1","封印有庫露露的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31309"
"0","99999","31310","11","6054152","2030/08/01 14:59:59","2015/12/17 15:00:00","0","真步（夢想樂園）的記憶碎片","1","封印有真步（夢想樂園）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31310"
"0","99999","31311","11","4300122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","涅婭（夏日）的記憶碎片","1","封印有涅婭（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31311"
"0","99999","31312","11","6124310","2030/08/01 14:59:59","2015/12/17 15:00:00","0","美空（夏日）的記憶碎片","1","封印有美空（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31312"
"0","99999","31316","11","8181122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","莉莉（夏日）的記憶碎片","1","封印有莉莉（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31316"
"0","99999","31317","11","63122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","愛梅斯（夏日）的記憶碎片","1","封印有愛梅斯（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31317"
"0","99999","31318","11","5460132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","帆稀（夏日）的記憶碎片","1","封印有帆稀（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31318"
"0","99999","31319","11","361122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","愛蜜莉雅（夏日）的記憶碎片","1","封印有愛蜜莉雅（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31319"
"0","99999","31320","11","311112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","艾姬多娜（夏日）的記憶碎片","1","封印有艾姬多娜（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31320"
"0","99999","31321","11","8362122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","雷姆（夏日）的記憶碎片","1","封印有雷姆（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31321"
"0","99999","31322","11","4424152","2030/08/01 14:59:59","2015/12/17 15:00:00","0","望（鍊金術師）的記憶碎片","1","封印有望（鍊金術師）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31322"
"0","99999","31323","11","8201112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","露易絲瑪莉的記憶碎片","1","封印有露易絲瑪莉的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31323"
"0","99999","31324","11","184112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","彩羽的記憶碎片","1","封印有彩羽的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31324"
"0","99999","31325","11","2444112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","苑的記憶碎片","1","封印有苑的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31325"
"0","99999","31328","11","8001122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","萊拉耶爾（聖誕節）的記憶碎片","1","封印有萊拉耶爾（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31328"
"0","99999","31329","11","104142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","伊緒（聖誕節）的記憶碎片","1","封印有伊緒（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31329"
"0","99999","31330","11","1283212","2030/08/01 14:59:59","2015/12/17 15:00:00","0","格蕾斯的記憶碎片","1","封印有格蕾斯的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31330"
"0","99999","31331","11","200112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","薇歐莉特的記憶碎片","1","封印有薇歐莉特的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31331"
"0","99999","31332","11","6441142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","莫妮卡（新年）的記憶碎片","1","封印有莫妮卡（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31332"
"0","99999","31335","11","2083152","2030/08/01 14:59:59","2015/12/17 15:00:00","0","咲戀（新年）的記憶碎片","1","封印有咲戀（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31335"
"0","99999","31336","11","6334002","2030/08/01 14:59:59","2015/12/17 15:00:00","0","梅杜莎的記憶碎片","1","封印有梅杜莎的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31336"
"0","99999","31337","11","8051132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","拉比林斯達（始源）的記憶碎片","1","封印有拉比林斯達（始源）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31337"
"0","99999","31338","11","4343242","2030/08/01 14:59:59","2015/12/17 15:00:00","0","似似花（始源）的記憶碎片","1","封印有似似花（始源）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31338"
"0","99999","31339","11","1281242","2030/08/01 14:59:59","2015/12/17 15:00:00","0","克莉絲提娜（始源）的記憶碎片","1","封印有克莉絲提娜（始源）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31339"
"0","99999","31340","11","5201112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","菲歐的記憶碎片","1","封印有菲歐的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31340"
"0","99999","31343","11","8092132","2030/08/01 14:59:59","2015/12/17 15:00:00","0","蘭法（祭服）的記憶碎片","1","封印有蘭法（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31343"
"0","99999","31344","11","3110142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","千歌（祭服）的記憶碎片","1","封印有千歌（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31344"
"0","99999","31345","11","1284222","2030/08/01 14:59:59","2015/12/17 15:00:00","0","克蘿茜（航空）的記憶碎片","1","封印有克蘿茜（航空）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31345"
"0","99999","31346","11","4152","2030/08/01 14:59:59","2015/12/17 15:00:00","0","碧（駕駛員）的記憶碎片","1","封印有碧（駕駛員）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31346"
"0","99999","31347","11","5402112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","鳳凰的記憶碎片","1","封印有鳳凰的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31347"
"0","99999","31348","11","3262142","2030/08/01 14:59:59","2015/12/17 15:00:00","0","紡希（吉歐‧格黑納）的記憶碎片","1","封印有紡希（吉歐‧格黑納）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31348"
"0","99999","31349","11","1044112","2030/08/01 14:59:59","2015/12/17 15:00:00","0","華音的記憶碎片","1","封印有華音的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31349"
"0","99999","31350","11","381222","2030/08/01 14:59:59","2015/12/17 15:00:00","0","厄莉絲（夏日）的記憶碎片","1","封印有厄莉絲（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31350"
"0","99999","31351","11","2103232","2030/08/01 14:59:59","2015/12/17 15:00:00","0","雪菲（夏日）的記憶碎片","1","封印有雪菲（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31351"
"0","99999","31352","11","5283222","2030/08/01 14:59:59","2015/12/17 15:00:00","0","普蕾西亞（夏日）的記憶碎片","1","封印有普蕾西亞（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31352"
"0","99999","31353","11","1281122","2030/08/01 14:59:59","2015/12/17 15:00:00","0","可璃亞（夏日）的記憶碎片","1","封印有可璃亞（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31353"
