d644e9344c7bd7b6224e39f3df985ecfa3ff3ded92905d60b22fb3ea8897d1c1,539b860529f95c743d1b1fbd33f66f349b7f9fe7fb85876db88bc535838807cf,034a105bdb820007ea2cf95b26f8c241906ea5b9a72d88e8265a1e4cf581961d,e2c0302f54c988697609e6db78a9efcaa9bce2383e7995565fc91e93286c913e,9fe318296c17cf02620a7d4f50cb2416bd4e7307d43541d3896b3c5e59291f45,045eb6a7d380265c9305af4d043ee8187edefb6768ecc3db352937bd6b6a4327,7dc71bd57d261f9e43cbebb883e92021cab75ca402d649619b55f6d1e70cd431,791386b49b5a713bebcd93a8b3661f7143e12d0d15e519cef9c8145efae7800b,a085ba68e447de00196793ca47adfa739bcd82a38d29eed6dd10f6d22c010470,79bf8c7c4625886c57d929b83826504f976e9226771f6aefa317c57ec07ab915,88487273f6049c37c893ac5561bbcbe57106a971ea3f9aee0ea4a70646d245e7,29f9c1566d1219e08ed6af29f96072f53f156909584c768915f78b1d7dad168c,5c34f411fabf2746619bf57e6f7f8214baa39140a60ee81d4e0363d06bfb515f
"","","2022-06-15 15:00:00","出發，前往靈妙的森林深處","228","-1","228","","","出發，前往靈妙的森林深處","","20","1000"
"","","2022-07-15 15:00:00","破曉之星的夏日遊戲　於夏海閃耀的三份心意","229","-1","229","","","破曉之星的夏日遊戲　於夏海閃耀的三份心意","","20","1000"
"","","2022-07-15 15:00:00","海將海馬指揮官","230","-1","230","","","海將海馬司令","","20","1000"
"","","2022-07-15 15:00:00","Secret Star","231","-1","231","","","Secret Star","","20","1500"
"","","2022-07-15 15:00:00","飛奔吧常夏！極限沙灘搶旗","232","-1","232","","","飛奔吧常夏！極限沙灘搶旗！","","20","1000"
"","","2022-08-15 15:00:00","小小夏日回憶錄　在海邊發現的小小幸福","233","-1","233","","","小小夏日回憶錄　在海岸上找到的微小幸福","","20","1000"
"","","2022-08-15 15:00:00","月光之門","234","-1","234","","","月光之門","","20","1000"
"","","2022-08-15 15:00:00","滿心期待SUMMER TIME！","235","-1","235","","","滿心期待SUMMER TIME","","20","1500"
"","","2022-08-15 15:00:00","小繆快快長大日記","236","-1","236","","","小繆快快長大日記","","20","1000"
"","","2022-09-15 15:00:00","真步真步的神奇旅程！　旅行的少女與邊境的大樹","237","-1","237","","","真步真步的神奇旅程！　旅行的少女與邊境的大樹","","20","1000"
"","","2022-09-15 15:00:00","哀執的植物羊","238","-1","238","","","哀執的植物羊","","20","1000"
"","","2022-09-15 15:00:00","優雅少女旅程","239","-1","239","","","優雅少女旅程","","20","1500"
"","","2022-10-15 15:00:00","點讚！最愛！大集合！　至高祭典與少女祕密的本命任務","240","-1","240","","","點讚！最愛！大集合！　至高祭典與少女祕密的本命任務","","20","1000"
"","","2022-10-15 15:00:00","瘋狂直播主‧輝美","241","-1","241","","","瘋狂直播主‧鏡","","20","1000"
"","","2022-10-15 15:00:00","O-TA-O-TA WORLD","242","-1","242","","","O-TA-O-TA WORLD","","20","1500"
"","","2022-11-15 15:00:00","部族精神　高揭之劍與榮耀和平之橋","243","-1","243","","","部族精神　高揭之劍與榮耀和平之橋","","20","1000"
"","","2022-11-15 15:00:00","黑曜魔像","244","-1","244","","","黑曜魔像","","20","1000"
"","","2022-11-15 15:00:00","Knight's Soul","245","-1","245","","","Knight's Soul","","20","1500"
"","","2022-12-15 15:00:00","Happy Happening　幸福的雙子天使與聖誕夜的禮物","246","-1","246","","","Happy Happening　幸福的雙子天使與聖誕夜的禮物","","20","1000"
"","","2022-12-15 15:00:00","不幸福的多倫多獸","247","-1","247","","","不幸福的多倫多獸","","20","1000"
"","","2022-12-15 15:00:00","初雪雙胞胎的求愛","248","-1","248","","","初雪雙胞胎的求愛","","20","1500"
"","","2023-01-15 15:00:00","煙霧繚繞忘年奇譚　為旭日初升舉杯","249","-1","249","","","煙霧繚繞忘年奇譚　為旭日初升舉杯","","20","1000"
"","","2023-01-15 15:00:00","汙穢的湯之神‧陽卵","250","-1","250","","","汙穢的湯之神‧陽卵","","20","1000"
"","","2023-01-15 15:00:00","ma.sa.yu.me.","251","-1","251","","","ma.sa.yu.me.","","20","1500"
"","","2023-01-15 15:00:00","新春每日溫泉","252","-1","252","","","新春每日溫泉","","20","1000"
"","","2023-01-15 15:00:00","終炎的理想鄉","253","2116007","253","","","終炎的理想鄉","","20","1000"
"","","2023-01-15 15:00:00","甦醒的威脅們","254","2116007","254","","","甦醒的威脅們","","20","1000"
"","","2023-01-15 15:00:00","虛偽的救濟者","255","2116007","255","","","虛偽的救贖者","","20","1000"
"","","2023-01-15 15:00:00","司掌終炎的魔術師","256","2116007","256","","","司掌終炎的魔術師","","20","1000"
"","","2023-01-15 15:00:00","追尋奧祕力量之人","257","2116007","257","","","追尋奧祕力量之人","","20","1000"
"","","2023-02-15 15:00:00","嚮往著希望的樂園","258","-1","258","","","嚮往著希望的樂園","","20","1000"
"","","2023-02-15 15:00:00","即便在充滿不確定性的未來","259","-1","259","","","即便在充滿不確定性的未來","","20","1000"
"","","2023-02-15 15:00:00","樂園守護者","260","-1","260","","","樂園守護者","","20","1000"
"","","2023-02-15 15:00:00","象徵久遠庭園之人","261","-1","261","","","象徵久遠庭園之人","","20","1000"
"","","2023-02-15 15:00:00","Never Lose Again","262","-1","262","","","Never Lose Again","","20","1500"
"","","2023-03-15 15:00:00","貓與懷舊點心的咖啡廳　歡迎光臨Café Naschkatze","263","-1","263","","","貓與懷舊點心的咖啡廳 歡迎光臨Café Naschkatze","","20","1000"
"","","2023-03-15 15:00:00","祈福託災的招財貓","264","-1","264","","","祈福託災的招財貓","","20","1000"
"","","2023-03-15 15:00:00","喵喵的奮力一擊","265","-1","265","","","喵喵的奮力一擊","","20","1500"
"","","2023-04-15 15:00:00","Dears　歡迎回家與我回來了的約定","266","-1","266","","","Dears歡迎回來與我回來了的約定","","20","1000"
"","","2023-04-15 15:00:00","大王猩猩","267","-1","267","","","大王猩猩","","20","1000"
"","","2023-04-15 15:00:00","我的色彩STORY","268","-1","268","","","我的色彩STORY","","20","1500"
"","","2023-04-15 15:00:00","魔物生態報告書","269","-1","269","","","魔物生態報告書","","20","1000"
"","","2023-04-15 15:00:00","萬花綻放的新天地","270","-1","270","","","萬花綻放的新天地","","20","1000"
"","","2023-04-15 15:00:00","吉歐‧提格尼亞的戰鬥","271","-1","271","","","吉歐提格尼亞的戰鬥","","20","1000"
"","","2023-05-15 15:00:00","Connect‧With‧Blue　直至少女前往天際","272","-1","272","","","Connect‧With‧Blue　直至少女前往天際","","20","1000"
"","","2023-05-15 15:00:00","智慧的鍊金術師‧莫夫","273","-1","273","","","智慧的鍊金術師‧莫夫","","20","1000"
"","","2023-05-15 15:00:00","羽翼的序幕","274","-1","274","","","羽翼的序幕","","20","1500"
"","","2023-05-15 15:00:00","蘭德索爾一期一會","275","-1","275","","","蘭德索爾一期一會","","20","1000"
"","","2023-05-15 15:00:00","次元斷層","276","-1","276","","","次元斷層","","20","1000"
"","","2023-05-15 15:00:00","出現於次元夾縫的威脅","277","-1","277","","","出現於次元夾縫的威脅","","20","1000"
"","","2023-05-15 15:00:00","華麗世界的強敵","278","-1","278","","","華麗世界的強敵","","20","1000"
"","","2023-06-15 15:00:00","吸血鬼傳聞錄　黑夜與美麗的饗宴","279","-1","279","","","吸血鬼傳聞錄黑夜與美麗的饗宴","","20","1000"
"","","2023-06-15 15:00:00","變貌的從者‧布拉德","280","-1","280","","","變貌的從者布拉德","","20","1000"
"","","2023-06-15 15:00:00","Gothical Radical † Eternal Wedding","281","-1","281","","","Gothical Radical Eternal Wedding","","20","1500"
"","","2023-06-15 15:00:00","雪的審美會","282","-1","282","","","雪的審美會","","20","1000"
"","","2023-06-15 15:00:00","Princess Fight☆","283","-1","283","","","Princess Fight","","20","1000"
"","","2023-06-15 15:00:00","艾爾皮斯島之戰","284","-1","284","","","艾爾皮斯島之戰","","20","1000"
"","","2023-07-15 15:00:00","大間的排光海水大作戰　祕密主義者與禁斷之海","285","-1","285","","","大間的排光海水大作戰祕密主義者與禁斷之海","","20","1000"
"","","2023-07-15 15:00:00","復活的白色島鯨","286","-1","286","","","復活的白色島鯨","","20","1000"
"","","2023-07-15 15:00:00","變身萬花筒","287","-1","287","","","變身萬花筒","","20","1500"
"","","2023-07-15 15:00:00","公主的祕密","288","-1","288","","","公主的祕密","","20","1000"
"","","2023-07-15 15:00:00","美食獵人號，出發前進！","289","-1","289","","","美食獵人號出發前進","","20","1000"
"","","2023-08-15 15:00:00","戰慄幽奇海岸　～夏日度假村驚悚怪談～","290","-1","290","","","戰慄幽奇海岸夏日度假驚悚物語","","20","1000"
"","","2023-08-15 15:00:00","怨恨亡靈","291","-1","291","","","怨恨亡靈","","20","1000"
"","","2023-08-15 15:00:00","愛的羈絆","292","-1","292","","","愛的羈絆","","20","1500"
"","","2023-08-15 15:00:00","Precious Journey","293","2201005","293","","","Precious Journey","","20","1500"
"","","2023-08-15 15:00:00","晚霞色的漫步","294","2201008","294","","","晚霞色的漫步","","20","1500"
"","","2023-09-15 15:00:00","魔法師的青春時日　魔法學園與奇蹟之鐘","295","-1","295","","","魔法青春日子魔法學園與奇蹟之鐘","","20","1000"
"","","2023-09-15 15:00:00","被解放的暴魔‧阿爾杰什","296","-1","296","","","被解放的暴魔阿爾杰什","","20","1000"
"","","2023-09-15 15:00:00","那個春天，從日記的續篇開始","297","-1","297","","","那個春天從日記的續篇開始","","20","1500"
"","","2023-09-15 15:00:00","萊拉耶爾","298","2201007","298","","","萊拉耶爾","","20","1000"
"","","2023-09-15 15:00:00","做好要學習的準備了嗎？","299","-1","299","","","做好要學習的準備了嗎","","20","1000"
"","","2023-09-15 15:00:00","放學後的讀書會","300","-1","300","","","放學後的讀書會","","20","1000"
"","","2023-10-15 15:00:00","浪漫薩拉薩利亞　～沙漠的新娘與不可思議的神燈～","301","-1","301","","","浪漫薩拉薩利亞　～沙漠的新娘與不可思議的神燈～","","20","1000"
"","","2023-10-15 15:00:00","哈立德","302","-1","302","","","哈立德","","20","1000"
"","","2023-10-15 15:00:00","Adenium","303","-1","303","","","Adenium","","20","1500"
"","","2023-10-15 15:00:00","蠻賊三姊妹","304","2202001","304","","","蠻賊三姊妹","","20","1000"
"","","2023-10-15 15:00:00","夢幻的婚姻模擬遊戲","305","-1","305","","","夢幻的婚姻模擬遊戲","","20","1000"
"","","2023-10-15 15:00:00","有魔物！！","306","-1","306","","","有魔物！！","","20","1000"
"","","2023-10-15 15:00:00","新天地的強敵","307","-1","307","","","新天地的強敵","","20","1000"
"","","2023-11-15 15:00:00","Criminal Rookie　天使們的悖論","308","-1","308","","","Criminal Rookie　天使們的悖論","","20","1000"
"","","2023-11-15 15:00:00","最終冒險★","309","-1","309","","","最終冒險★","","20","1000"
"","","2023-11-15 15:00:00","Ylide Lotus","310","-1","310","","","Ylide Lotus","","20","1500"
"","","2023-11-15 15:00:00","旅行與成長（與反省）的記錄","311","-1","311","","","旅行與成長（與反省）的記錄","","20","1000"
"","","2023-11-15 15:00:00","幻變少女","312","2201001","312","","","幻變少女","","20","1000"
"","","2023-11-15 15:00:00","探險","313","-1","313","","","探險","","20","1000"
"","","2023-12-15 15:00:00","聖誕哭泣寶貝　為誰存在的幸福之日","314","-1","314","","","聖誕哭泣寶貝　為誰存在的幸福之日","","20","1000"
"","","2023-12-15 15:00:00","巴西利斯克‧阿洛斯","315","-1","315","","","巴西利斯克‧阿洛斯","","20","1000"
"","","2023-12-15 15:00:00","Christmas Blessing","316","-1","316","","","Christmas Blessing","","20","1500"
"","","2023-12-15 15:00:00","降臨期日曆","317","-1","317","","","降臨期日曆","","20","1000"
"","","2023-12-15 15:00:00","業火燃燒的密林","318","-1","318","","","業火燃燒的密林","","20","1000"
"","","2023-12-15 15:00:00","吉歐‧格黑納之戰","319","-1","319","","","吉歐‧格黑納之戰","","20","1000"
"","","2024-01-15 15:00:00","迎春夢想家們！　新年隕石碎碎平安！？","320","-1","320","","","迎春夢想家們　新年隕石碎碎平安","","20","1000"
"","","2024-01-15 15:00:00","夢中隕石","321","-1","321","","","夢中隕石","","20","1000"
"","","2024-01-15 15:00:00","未來的夢","322","-1","322","","","未來的夢","","20","1500"
"","","2024-01-15 15:00:00","初夢挑戰","323","-1","323","","","初夢挑戰","","20","1000"
"","","2024-01-15 15:00:00","焚燒世界的強敵","324","-1","324","","","焚燒世界的強敵","","20","1000"
"","","2024-01-15 15:00:00","天才發明家三女、布武機","325","-1","325","","","天才發明家三女布武機","","20","1000"
"","","2024-01-15 15:00:00","受難體質的次女、若菜","326","-1","326","","","受難體質的次女若菜","","20","1000"
"","","2024-01-15 15:00:00","心胸開闊的長女、倭","327","-1","327","","","心胸開闊的長女倭","","20","1000"
"","","2024-01-15 15:00:00","涅妃‧涅羅","328","2205002","328","","","涅妃‧涅羅","","20","1000"
"","","2024-02-15 0:00:00","映於鏡中的訪客","329","-1","329","","","映於鏡中的訪客","","20","1000"
"","","2024-02-15 0:00:00","再一次。並且，再也不會。","330","-1","330","","","再一次。並且，再也不會。","","20","1000"
"","","2024-02-15 0:00:00","紅霧精靈","331","-1","331","","","紅霧精靈","","20","1000"
"","","2024-02-15 0:00:00","顯露苦衷 埃拉＆志那都","332","-1","332","","","顯露苦衷 埃拉＆志那都","","20","1000"
"","","2024-02-15 0:00:00","Prayer","333","-1","333","","","Prayer","","20","1500"
"","","2024-02-15 0:00:00","Another Wish‧Log","334","-1","334","","","Another Wish‧Log","","20","1000"
"","","2024-02-15 0:00:00","穿越焚燒的世界","335","-1","335","","","穿越焚燒的世界","","20","1000"
"","","2024-02-15 0:00:00","亂入！蠻賊三姊妹","336","-1","336","","","亂入！蠻賊三姊妹","","20","1000"
"","","2024-02-15 0:00:00","厄莉絲","337","2109008","337","","","厄莉絲","","20","1000"
"","","2024-03-15 15:00:00","寒冬的盛夏與神聖學院的問題兒童","338","-1","338","","","凜冬中的盛夏與神聖學院的問題兒童","","20","1000"
"","","2024-03-15 15:00:00","地獄的聖女富美惠","339","-1","339","","","地獄的聖女富美惠","","20","1000"
"","","2024-03-15 15:00:00","妄想夏日光暈","340","-1","340","","","妄想夏日光暈","","20","1500"
"","","2024-03-15 15:00:00","【LIVE】漂漂河　白天","341","-1","341","","","【LIVE】漂漂河　白天","","20","1000"
"","","2024-03-15 15:00:00","【LIVE】漂漂河　夜晚","342","-1","342","","","【LIVE】漂漂河　夜晚","","20","1000"
"","","2024-03-15 15:00:00","公主騎士之力","343","-1","343","","","公主騎士之力","","20","1000"
"","","2024-03-15 15:00:00","抵達深奧的領域","344","-1","344","","","抵達深奧的領域","","20","1000"
"","","2024-03-15 15:00:00","紅焰的深域","345","-1","345","","","紅焰的深域","","20","1000"
"","","2024-03-15 15:00:00","蒼波的深域","346","-1","346","","","蒼波的深域","","20","1000"
"","","2024-03-15 15:00:00","翠嵐的深域","347","-1","347","","","翠嵐的深域","","20","1000"
"","","2024-03-15 15:00:00","珀天的深域","348","-1","348","","","珀天的深域","","20","1000"
"","","2024-03-15 15:00:00","紫冥的深域","349","-1","349","","","紫冥的深域","","20","1000"
"","","2024-04-15 15:00:00","冷酷・火爆・新兵訓練營　魔鬼教官和鞭子與……糖果？","350","-1","350","","","CoolieFuryBootCamp魔鬼教官與鞭子與糖果","","20","1000"
"","","2024-04-15 15:00:00","剛雷獸‧雷葛宏","351","-1","351","","","剛雷獸雷葛宏","","20","1000"
"","","2024-04-15 15:00:00","Into The Trust","352","-1","352","","","IntoTheTrust","","20","1500"
"","","2024-04-15 15:00:00","惠理子和真琴的行軍A-Go-Go！","353","-1","353","","","惠理子和真琴的行軍A-Go-Go","","20","1000"
"","","2024-04-15 15:00:00","新兵們，隨我來","354","-1","354","","","新兵們隨我來","","20","1000"
"","","2024-04-15 15:00:00","前往決鬥的舞台","355","-1","355","","","前往決鬥的舞台","","20","1000"
"","","2024-04-15 15:00:00","戰鬥試煉場，開幕！","356","-1","356","","","戰鬥試煉場開幕","","20","1000"
"","","2024-05-15 15:00:00","花開季節的真心","357","-1","357","","","花開時節的真誠心意","","20","1000"
"","","2024-05-15 15:00:00","魔物植物‧莫培爾培","358","-1","358","","","魔物植物莫培爾培","","20","1000"
"","","2024-05-15 15:00:00","映照在眼中的倒影","359","-1","359","","","映照在眼中的倒影","","20","1500"
"","","2024-05-15 15:00:00","坐鎮於煉獄之物","360","-1","360","","","坐鎮於煉獄之物","","20","1000"
"","","2024-06-15 15:00:00","大夢想樂園大遊行　寶石兔與祕密的夥伴們","361","-1","361","","","大夢想樂園大遊行　寶石兔與祕密的夥伴們","","20","1000"
"","","2024-06-15 15:00:00","捲土重來‧吉諾","362","-1","362","","","捲土重來‧吉諾","","20","1000"
"","","2024-06-15 15:00:00","神奇寶石遊行！","363","-1","363","","","神奇寶石遊行！","","20","1500"
"","","2024-06-15 15:00:00","大夢想樂園導覽","364","-1","364","","","大夢想樂園導覽","","20","1000"
"","","2024-07-15 15:00:00","集合吧，做好事社團！　美空的愉快暑假","365","-1","365","","","集合吧，做好事社團！　美空的愉快暑假","","20","1000"
"","","2024-07-15 15:00:00","盛夏的發狂史萊姆","366","-1","366","","","盛夏的發狂史萊姆","","20","1000"
"","","2024-07-15 15:00:00","Ai-愛的逃亡★","367","-1","367","","","Ai-愛的逃亡★","","20","1500"
"","","2024-07-15 15:00:00","修復夏日相片","368","-1","368","","","修復夏日相片","","20","1000"
"","","2024-08-15 15:00:00","幻惑的妖精　-於盛夏之園起舞的身影-","369","-1","369","","","幻惑的妖精於盛夏之園起舞的身影","","20","1000"
"","","2024-08-15 15:00:00","混沌生成系統","370","-1","370","","","混沌發電機","","20","1000"
"","","2024-08-15 15:00:00","Re:collection","371","-1","371","","","回憶","","20","1500"
"","","2024-08-15 15:00:00","水都的回憶","372","-1","372","","","水都的回憶","","20","1000"
"","","2024-09-15 15:00:00","煉獄之叛亂","373","2209006","373","","","煉獄之叛亂","","20","1000"
"","","2024-09-15 15:00:00","煉獄之叛亂　-六凶‧魔蜘蛛阿剌克涅-","374","2209006","374","","","煉獄之叛亂六凶魔蜘蛛阿剌克涅","","20","1000"
"","","2024-09-15 15:00:00","與魔蜘蛛僕人的戰鬥","375","2209006","375","","","與魔蜘蛛僕人的戰鬥","","20","1000"
"","","2024-09-15 15:00:00","拿不准的盜賊三姊妹","376","2209006","376","","","拿不准的盜賊三姊妹","","20","1000"
"","","2024-09-15 15:00:00","與革命少女的戰鬥","377","2209006","377","","","與革命少女的戰鬥","","20","1000"
"","","2024-09-15 15:00:00","潛藏在地底煉獄的災禍","378","2209006","378","","","潛藏在地底煉獄的災禍","","20","1000"
"","","2024-09-15 15:00:00","甦醒的六凶‧魔蜘蛛阿剌克涅","379","2209006","379","","","甦醒的六凶魔蜘蛛阿剌克涅","","20","1000"
"","","2024-09-15 15:00:00","再臨的公主造型冰龍","380","2209006","380","","","再臨的公主造型冰龍","","20","1000"
"","","2024-09-15 15:00:00","雪菲","381","2104010","381","","","雪菲","","20","1000"
"","","2024-09-15 15:00:00","芙蕾雅","382","2209006","382","","","芙蕾雅","","20","1000"
"","","2024-09-15 15:00:00","阿剌克涅","383","2209006","383","","","阿剌克涅","","20","1000"
"","","2024-09-15 15:00:00","顯現的魔蜘蛛真容","384","2209006","384","","","顯現的魔蜘蛛真容","","20","1000"
"","","2024-10-15 15:00:00","望的一日店長記　這裡是阿爾克絲鍊金堂","385","-1","385","","","望的一日店長記　這裡是阿爾克絲鍊金堂","","20","1000"
"","","2024-10-15 15:00:00","惡毒巨蛇","386","-1","386","","","惡毒巨蛇","","20","1000"
"","","2024-10-15 15:00:00","Dance in the Fragrance","387","-1","387","","","Dance in the Fragrance","","20","1500"
"","","2024-10-15 15:00:00","阿爾克絲鍊金堂　業務日誌","388","-1","388","","","阿爾克絲鍊金堂　業務日誌","","20","1000"
"","","2024-10-15 15:00:00","阿爾克絲鍊金堂","389","-1","389","","","阿爾克絲鍊金堂","","20","1000"
"","","2024-10-15 15:00:00","阿爾克絲鍊金堂（化學Ver.）","390","-1","390","","","阿爾克絲鍊金堂　化學版本","","20","1000"
"","","2024-11-15 15:00:00","蠻賊歸來　炎國的無法無天姊妹","391","-1","391","","","蠻賊歸來　炎國的無法無天姊妹","","20","1000"
"","","2024-11-15 15:00:00","超級 衝刺喬","392","-1","392","","","超級 衝刺喬","","20","1000"
"","","2024-11-15 15:00:00","狂野蠻賊表演時間！！","393","-1","393","","","狂野蠻賊表演時間","","20","1500"
"","","2024-11-15 15:00:00","衝突！破壞！非法坦克大戰","394","-1","394","","","衝突　破壞　非法坦克大戰","","20","1000"
"","","2024-11-15 15:00:00","出擊吧！戰車戰鬥！","395","-1","395","","","出擊吧　戰車戰鬥","","20","1000"
"","","2024-11-15 15:00:00","Let's！「究極鍊成」！","396","-1","396","","","Let's　究極鍊成","","20","1000"
"","","2024-11-15 15:00:00","於此地邂逅身經百戰的強敵","397","-1","397","","","於此地邂逅身經百戰的強敵","","20","1000"
"","","2024-12-15 15:00:00","Love＆Punishment　惡魔送來的聖誕節","398","-1","398","","","Love＆Punishment惡魔送來的聖誕節","","20","1000"
"","","2024-12-15 15:00:00","年幼鬼魂 吐舌鬼","399","-1","399","","","年幼鬼魂吐舌鬼","","20","1000"
"","","2024-12-15 15:00:00","今晚，在槲寄生底下","400","-1","400","","","今晚在槲寄生底下","","20","1500"
"","","2024-12-15 15:00:00","朱火深淵","401","-1","401","","","朱火深淵","","20","1000"
"","","2024-12-15 15:00:00","轟流深淵","402","-1","402","","","轟流深淵","","20","1000"
"","","2024-12-15 15:00:00","烈風深淵","403","-1","403","","","烈風深淵","","20","1000"
"","","2024-12-15 15:00:00","燦爛深淵","404","-1","404","","","燦爛深淵","","20","1000"
"","","2024-12-15 15:00:00","玄闇深淵","405","-1","405","","","玄闇深淵","","20","1000"
"","","2024-12-15 15:00:00","征戰深遠的龍潭虎穴","406","-1","406","","","征戰深遠的潛魔深淵","","20","1000"
"","","2025-1-15 15:00:00","迎春吉歐‧格黑納　蛇少女與雙姝劍士","407","-1","407","","","迎春吉歐格黑納蛇少女與雙姝劍士","","20","1000"
"","","2025-1-15 15:00:00","咒縛的大蛇‧梅杜希亞娜","408","-1","408","","","咒縛的大蛇梅杜希亞娜","","20","1000"
"","","2025-1-15 15:00:00","Tiny Twin Stars！！","409","-1","409","","","Tiny Twin Stars","","20","1500"
"","","2025-1-15 15:00:00","寂靜的永凍冥界","410","-1","410","","","寂靜的永凍冥界","","20","1000"
"","","2025-1-15 15:00:00","吉歐‧尼布爾黑爾之戰","411","-1","411","","","吉歐尼布爾黑爾之戰","","20","1000"
"","","2025-1-15 15:00:00","靜寂世界的強敵","412","-1","412","","","靜寂世界的強敵","","20","1000"
"","","2025-1-15 15:00:00","薇歐莉特","413","2210002","413","","","薇歐莉特","","20","1000"
"","","2025-1-15 15:00:00","三魔姬屬","414","2210002","414","","","三魔姬屬","","20","1000"
"","","2025-2-28 12:00:00","潛入‧阿斯特朗　七個願望與創世之殘響","415","-1","415","","","潛入阿斯特朗七個願望與創世之殘響","","20","1000"
"","","2025-2-28 12:00:00","妖狐神荒尾‧始源","416","-1","416","","","妖狐神荒尾初始","","20","1000"
"","","2025-2-28 12:00:00","始源‧七重冠冕","417","-1","417","","","始源雷格利亞斯","","20","1000"
"","","2025-2-28 12:00:00","Phosphorus","418","-1","418","","","Phosphorus","","20","1500"
"","","2025-2-28 12:00:00","阿斯特朗開發錄","419","-1","419","","","阿斯特朗開發錄","","20","1000"
"","","2025-2-28 12:00:00","穿越靜寂的世界","420","-1","420","","","穿越靜寂的世界","","20","1000"
"","","2025-2-28 12:00:00","誓約女君","421","2002002","421","","","誓約女君","","20","1000"
"","","2025-2-28 12:00:00","變貌大妃","422","2009005","422","","","變貌大妃","","20","1000"
"","","2025-2-28 12:00:00","迷宮女王","423","2005006","423","","","迷宮女王","","20","1000"
"","","2025-2-28 12:00:00","霸瞳皇帝","424","2005004","424","","","霸瞳皇帝","","20","1000"
"","","2025-2-28 12:00:00","跳躍王","425","2005003","425","","","跳躍王","","20","1000"
"","","2025-2-28 12:00:00","嚮導老君","426","2113007","426","","","嚮導老君","","20","1000"
"","","2025-2-28 12:00:00","緊緊相連","427","2013016","427","","","緊緊相連","","20","1500"
"","","2025-3-31 12:00:00","Andante‧With‧You　祈禱的雙唱響起時","428","-1","428","","","Andante‧With‧You　祈禱的雙唱響起時","","20","1000"
"","","2025-3-31 12:00:00","歪音之精靈","429","-1","429","","","歪音之精靈","","20","1000"
"","","2025-3-31 12:00:00","星詠的祈禱之歌","430","-1","430","","","星詠的祈禱之歌","","20","1500"
"","","2025-3-31 12:00:00","演唱會海報","431","-1","431","","","演唱會海報","","20","1000"
"","","2025-3-31 12:00:00","魔星獸決戰","432","-1","432","","","魔星獸決戰","","20","1000"
"","","2025-4-30 12:00:00","超鋼少女巨型克蘿茜　～大出擊！蘭德索爾爆炸4.1秒前～","433","-1","433","","","超鋼少女巨型克蘿茜　～大出擊！蘭德索爾爆炸4.1秒前～","","20","1000"
"","","2025-4-30 12:00:00","巨鋼機獸‧改造蓋登","434","-1","434","","","巨鋼機獸‧改造蓋登","","20","1000"
"","","2025-4-30 12:00:00","愛！勇氣！巨型克蘿茜","435","-1","435","","","愛！勇氣！巨型克蘿茜","","20","1500"
"","","2025-4-30 12:00:00","克蘿茜大解密","436","-1","436","","","克蘿茜大解密","","20","1000"
"","","2025-5-31 12:00:00","集結！　阿爾克絲＆暮光　密醫與兩位鍊金術師","437","-1","437","","","集結！　阿爾克絲＆暮光　密醫與兩位鍊金術師","","20","1000"
"","","2025-5-31 12:00:00","戀愛的鍊僕‧荷姆荷姆","438","-1","438","","","戀愛的鍊僕‧荷姆荷姆","","20","1000"
"","","2025-5-31 12:00:00","鍊金 Make it！","439","-1","439","","","鍊金 Make it！","","20","1500"
"","","2025-5-31 12:00:00","鍊金 Make it！ (off drama ver.)","440","-1","440","","","鍊金 Make it！ (off drama ver.)","","20","1500"
"","","2025-5-31 12:00:00","鍊金術‧重播","441","-1","441","","","鍊金術‧重播","","20","1000"
"","","2025-6-30 12:00:00","華隸大小姐華音的華麗復仇　～佐以傲嬌粉紅～","442","-1","442","","","華隸大小姐華音的華麗復仇　～佐以傲嬌粉紅～","","20","1000"
"","","2025-6-30 12:00:00","灼麗的劍奴 哥布林女士","443","-1","443","","","灼麗的劍奴 哥布林女士","","20","1000"
"","","2025-6-30 12:00:00","Back×Back","444","-1","444","","","Back×Back","","20","1500"
"","","2025-6-30 12:00:00","華隸大小姐的更生挑戰","445","-1","445","","","華隸大小姐的更生挑戰","","20","1000"
"","","2025-7-31 12:00:00","Summer Dream Refrain　水平線彼端的旅途","446","-1","446","","","Summer Dream Refrain　水平線彼端的旅途","","20","1000"
"","","2025-7-31 12:00:00","厄莉絲的闇影","447","-1","447","","","厄莉絲的闇影","","20","1000"
"","","2025-7-31 12:00:00","幸福的味道","448","-1","448","","","幸福的味道","","20","1500"
"","","2025-8-31 12:00:00","Summer Anemos, Summer Qualia","449","-1","449","","","Summer Anemos Summer Qualia","","20","1000"
"","","2025-8-31 12:00:00","企鵝加丘","450","-1","450","","","企鵝加丘","","20","1000"
"","","2025-8-31 12:00:00","夏日的一片花瓣","451","-1","451","","","夏日的一片花瓣","","20","1500"
"","","2025-8-31 12:00:00","妮諾，建立大奧","452","-1","452","","","妮諾建立大奧","","20","1000"
