22a3b093c293312053928668c478f3ef19652471adc4fa14816c472632a47cbc,4d766046f31fe0638b7842f57576b7d7116e02dc01826b918e0fdec4df416beb,5a77ea6dab3862d9bab522981ab1cc76ac6a1695d017bbbde3d0d356dad39741,430883df6cfec5f96dfdbbc179dbd93ba825d09098d02fa7a78c6df35c40a2ee,564be3efe61c76272a500c7963519db3c1f7f9c5b77cb904040fd8f18723cc5e,1022976653c71cfe96381d7d85e323d3ab5517d01d40897421fce87334b8dafa,6a3622604a617811c2fdc768d446a5e560ddda78a6987e000c2e5303de76fa71,13080f2d43cb86f4ce1168f08f6586b35707fa8e17447b3559c854c6d457d378,e9a26351da864507311e743d0ccb168a2f6aec41b307bc85d2024f717f781bb4,1e40105a45dd48b90e3fdc0ccfa914d3b6547e339d0fe88db47d453f0d147f69,afedd660fe5f92858e37b5562fe56cb39fd3b85f765ed2bd51decce4a23697f5,efb0610d99d0d23152a0ea7650e42d492a76e9d2d2a1b18b785150d50718cc0c,99daddc182a12cdf6848f75284472e0076649f5a6a071444fc3d28ac8d358726,50456d914de301a6ac1df7486f17938f2d45660aaf44cb3d74dfae2d4a7867fe
"601","2020/07/26 15:59:59","9003","10039","完成活動任務1-10 (NORMAL)","71039010","10039102","0","2020/07/16 16:00:00","10039110","71039010","1","0","6004"
"601","2020/07/26 15:59:59","9003","10039","完成活動任務1-11 (NORMAL)","71039011","10039102","0","2020/07/16 16:00:00","10039111","71039011","1","0","6004"
"601","2020/07/26 15:59:59","9003","10039","完成活動任務1-12 (NORMAL)","71039012","10039102","0","2020/07/16 16:00:00","10039112","71039012","1","0","6004"
"601","2020/07/26 15:59:59","9003","10039","完成活動任務1-13 (NORMAL)","71039013","10039102","0","2020/07/16 16:00:00","10039113","71039013","1","0","6004"
"601","2020/07/26 15:59:59","9003","10039","完成活動任務1-14 (NORMAL)","71039014","10039102","0","2020/07/16 16:00:00","10039114","71039014","1","0","6004"
"601","2020/07/26 15:59:59","9003","10039","完成活動任務1-15 (NORMAL)","71039015","10039102","0","2020/07/16 16:00:00","10039115","71039015","1","0","6004"
"601","2020/07/26 15:59:59","9003","10039","完成活動任務1-1 (HARD)","71039016","10039103","0","2020/07/16 16:00:00","10039201","71039016","1","0","6005"
"601","2020/07/26 15:59:59","9003","10039","完成活動任務1-2 (HARD)","71039017","10039103","0","2020/07/16 16:00:00","10039202","71039017","1","0","6005"
"601","2020/07/26 15:59:59","9003","10039","完成活動任務1-3 (HARD)","71039018","10039103","0","2020/07/16 16:00:00","10039203","71039018","1","0","6005"
"601","2020/07/26 15:59:59","9003","10039","完成活動任務1-4 (HARD)","71039019","10039103","0","2020/07/16 16:00:00","10039204","71039019","1","0","6005"
"601","2020/07/26 15:59:59","9003","10039","完成活動任務1-5 (HARD)","71039020","10039103","0","2020/07/16 16:00:00","10039205","71039020","1","0","6005"
"601","2020/07/26 15:59:59","9006","10039","將討伐證交換的獎賞一覽重置1次","71039021","10039104","0","2020/07/16 16:00:00","0","71039021","1","0","6002"
"601","2020/07/26 15:59:59","9006","10039","將討伐證交換的獎賞一覽重置2次","71039022","10039104","0","2020/07/16 16:00:00","0","71039022","2","0","6002"
"601","2020/07/26 15:59:59","9006","10039","將討伐證交換的獎賞一覽重置3次","71039023","10039104","0","2020/07/16 16:00:00","0","71039023","3","0","6002"
"601","2020/07/26 15:59:59","9006","10039","將討伐證交換的獎賞一覽重置4次","71039024","10039104","0","2020/07/16 16:00:00","0","71039024","4","0","6002"
"601","2020/07/26 15:59:59","9011","10039","打倒 5 隻元核‧巨靈（全難易度共通）","71039025","10039105","0","2020/07/16 16:00:00","0","71039025","5","0","6008"
"601","2020/07/26 15:59:59","9011","10039","打倒 10 隻元核‧巨靈（全難易度共通）","71039026","10039105","0","2020/07/16 16:00:00","0","71039026","10","0","6008"
"601","2020/07/26 15:59:59","9011","10039","打倒 15 隻元核‧巨靈（全難易度共通）","71039027","10039105","0","2020/07/16 16:00:00","0","71039027","15","0","6008"
"601","2020/07/26 15:59:59","9011","10039","打倒 20 隻元核‧巨靈（全難易度共通）","71039028","10039105","0","2020/07/16 16:00:00","0","71039028","20","0","6008"
"601","2020/07/26 15:59:59","9011","10039","打倒 25 隻元核‧巨靈（全難易度共通）","71039029","10039105","0","2020/07/16 16:00:00","0","71039029","25","0","6008"
"601","2020/07/26 15:59:59","9011","10039","打倒 30 隻元核‧巨靈（全難易度共通）","71039030","10039105","0","2020/07/16 16:00:00","0","71039030","30","0","6008"
"601","2020/07/26 15:59:59","9001","10039","打倒 1 隻元核‧巨靈（NORMAL限定）","71039031","10039106","0","2020/07/16 16:00:00","610039101","71039031","1","0","6006"
"601","2020/07/26 15:59:59","9001","10039","打倒 1 隻元核‧巨靈（VERY HARD限定）","71039032","10039107","0","2020/07/16 16:00:00","610039301","71039032","1","0","6010"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-1 (NORMAL)","71040001","10040102","0","2020/08/03 16:00:00","10040101","71040001","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-2 (NORMAL)","71040002","10040102","0","2020/08/03 16:00:00","10040102","71040002","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-3 (NORMAL)","71040003","10040102","0","2020/08/03 16:00:00","10040103","71040003","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-4 (NORMAL)","71040004","10040102","0","2020/08/03 16:00:00","10040104","71040004","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-5 (NORMAL)","71040005","10040102","0","2020/08/03 16:00:00","10040105","71040005","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-6 (NORMAL)","71040006","10040102","0","2020/08/03 16:00:00","10040106","71040006","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-7 (NORMAL)","71040007","10040102","0","2020/08/03 16:00:00","10040107","71040007","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-8 (NORMAL)","71040008","10040102","0","2020/08/03 16:00:00","10040108","71040008","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-9 (NORMAL)","71040009","10040102","0","2020/08/03 16:00:00","10040109","71040009","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-10 (NORMAL)","71040010","10040102","0","2020/08/03 16:00:00","10040110","71040010","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-11 (NORMAL)","71040011","10040102","0","2020/08/03 16:00:00","10040111","71040011","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-12 (NORMAL)","71040012","10040102","0","2020/08/03 16:00:00","10040112","71040012","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-13 (NORMAL)","71040013","10040102","0","2020/08/03 16:00:00","10040113","71040013","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-14 (NORMAL)","71040014","10040102","0","2020/08/03 16:00:00","10040114","71040014","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-15 (NORMAL)","71040015","10040102","0","2020/08/03 16:00:00","10040115","71040015","1","0","6004"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-1 (HARD)","71040016","10040103","0","2020/08/03 16:00:00","10040201","71040016","1","0","6005"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-2 (HARD)","71040017","10040103","0","2020/08/03 16:00:00","10040202","71040017","1","0","6005"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-3 (HARD)","71040018","10040103","0","2020/08/03 16:00:00","10040203","71040018","1","0","6005"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-4 (HARD)","71040019","10040103","0","2020/08/03 16:00:00","10040204","71040019","1","0","6005"
"601","2020/08/21 15:59:59","9003","10040","完成活動任務1-5 (HARD)","71040020","10040103","0","2020/08/03 16:00:00","10040205","71040020","1","0","6005"
"601","2020/08/21 15:59:59","9006","10040","將討伐證交換的獎賞一覽重置1次","71040021","10040104","0","2020/08/03 16:00:00","0","71040021","1","0","6002"
"601","2020/08/21 15:59:59","9006","10040","將討伐證交換的獎賞一覽重置2次","71040022","10040104","0","2020/08/03 16:00:00","0","71040022","2","0","6002"
"601","2020/08/21 15:59:59","9006","10040","將討伐證交換的獎賞一覽重置3次","71040023","10040104","0","2020/08/03 16:00:00","0","71040023","3","0","6002"
"601","2020/08/21 15:59:59","9006","10040","將討伐證交換的獎賞一覽重置4次","71040024","10040104","0","2020/08/03 16:00:00","0","71040024","4","0","6002"
"601","2020/08/21 15:59:59","9011","10040","打倒 5 隻忍者首領半藏（全難易度共通）","71040025","10040105","0","2020/08/03 16:00:00","0","71040025","5","0","6008"
"601","2020/08/21 15:59:59","9011","10040","打倒 10 隻忍者首領半藏（全難易度共通）","71040026","10040105","0","2020/08/03 16:00:00","0","71040026","10","0","6008"
"601","2020/08/21 15:59:59","9011","10040","打倒 15 隻忍者首領半藏（全難易度共通）","71040027","10040105","0","2020/08/03 16:00:00","0","71040027","15","0","6008"
"601","2020/08/21 15:59:59","9011","10040","打倒 20 隻忍者首領半藏（全難易度共通）","71040028","10040105","0","2020/08/03 16:00:00","0","71040028","20","0","6008"
"601","2020/08/21 15:59:59","9011","10040","打倒 25 隻忍者首領半藏（全難易度共通）","71040029","10040105","0","2020/08/03 16:00:00","0","71040029","25","0","6008"
"601","2020/08/21 15:59:59","9011","10040","打倒 30 隻忍者首領半藏（全難易度共通）","71040030","10040105","0","2020/08/03 16:00:00","0","71040030","30","0","6008"
"601","2020/08/21 15:59:59","9001","10040","打倒 1 隻忍者首領半藏（VERY HARD限定）","71040031","10040106","0","2020/08/03 16:00:00","610040301","71040031","1","0","6010"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-1 (NORMAL)","71041001","10041102","0","2020/09/18 16:00:00","10041101","71041001","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-2 (NORMAL)","71041002","10041102","0","2020/09/18 16:00:00","10041102","71041002","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-3 (NORMAL)","71041003","10041102","0","2020/09/18 16:00:00","10041103","71041003","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-4 (NORMAL)","71041004","10041102","0","2020/09/18 16:00:00","10041104","71041004","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-5 (NORMAL)","71041005","10041102","0","2020/09/18 16:00:00","10041105","71041005","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-6 (NORMAL)","71041006","10041102","0","2020/09/18 16:00:00","10041106","71041006","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-7 (NORMAL)","71041007","10041102","0","2020/09/18 16:00:00","10041107","71041007","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-8 (NORMAL)","71041008","10041102","0","2020/09/18 16:00:00","10041108","71041008","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-9 (NORMAL)","71041009","10041102","0","2020/09/18 16:00:00","10041109","71041009","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-10 (NORMAL)","71041010","10041102","0","2020/09/18 16:00:00","10041110","71041010","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-11 (NORMAL)","71041011","10041102","0","2020/09/18 16:00:00","10041111","71041011","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-12 (NORMAL)","71041012","10041102","0","2020/09/18 16:00:00","10041112","71041012","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-13 (NORMAL)","71041013","10041102","0","2020/09/18 16:00:00","10041113","71041013","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-14 (NORMAL)","71041014","10041102","0","2020/09/18 16:00:00","10041114","71041014","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-15 (NORMAL)","71041015","10041102","0","2020/09/18 16:00:00","10041115","71041015","1","0","6004"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-1 (HARD)","71041016","10041103","0","2020/09/18 16:00:00","10041201","71041016","1","0","6005"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-2 (HARD)","71041017","10041103","0","2020/09/18 16:00:00","10041202","71041017","1","0","6005"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-3 (HARD)","71041018","10041103","0","2020/09/18 16:00:00","10041203","71041018","1","0","6005"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-4 (HARD)","71041019","10041103","0","2020/09/18 16:00:00","10041204","71041019","1","0","6005"
"601","2020/09/28 15:59:59","9003","10041","完成活動任務1-5 (HARD)","71041020","10041103","0","2020/09/18 16:00:00","10041205","71041020","1","0","6005"
"601","2020/09/28 15:59:59","9006","10041","將討伐證交換的獎賞一覽重置1次","71041021","10041104","0","2020/09/18 16:00:00","0","71041021","1","0","6002"
"601","2020/09/28 15:59:59","9006","10041","將討伐證交換的獎賞一覽重置2次","71041022","10041104","0","2020/09/18 16:00:00","0","71041022","2","0","6002"
"601","2020/09/28 15:59:59","9006","10041","將討伐證交換的獎賞一覽重置3次","71041023","10041104","0","2020/09/18 16:00:00","0","71041023","3","0","6002"
"601","2020/09/28 15:59:59","9006","10041","將討伐證交換的獎賞一覽重置4次","71041024","10041104","0","2020/09/18 16:00:00","0","71041024","4","0","6002"
"601","2020/09/28 15:59:59","9011","10041","打倒 5 隻惡代官（全難易度共通）","71041025","10041105","0","2020/09/18 16:00:00","0","71041025","5","0","6008"
"601","2020/09/28 15:59:59","9011","10041","打倒 10 隻惡代官（全難易度共通）","71041026","10041105","0","2020/09/18 16:00:00","0","71041026","10","0","6008"
"601","2020/09/28 15:59:59","9011","10041","打倒 15 隻惡代官（全難易度共通）","71041027","10041105","0","2020/09/18 16:00:00","0","71041027","15","0","6008"
"601","2020/09/28 15:59:59","9011","10041","打倒 20 隻惡代官（全難易度共通）","71041028","10041105","0","2020/09/18 16:00:00","0","71041028","20","0","6008"
"601","2020/09/28 15:59:59","9011","10041","打倒 25 隻惡代官（全難易度共通）","71041029","10041105","0","2020/09/18 16:00:00","0","71041029","25","0","6008"
"601","2020/09/28 15:59:59","9011","10041","打倒 30 隻惡代官（全難易度共通）","71041030","10041105","0","2020/09/18 16:00:00","0","71041030","30","0","6008"
"601","2020/09/28 15:59:59","9001","10041","打倒 1 隻惡代官（VERY HARD限定）","71041031","10041106","0","2020/09/18 16:00:00","610041301","71041031","1","0","6010"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-1 (NORMAL)","71042001","10042102","0","2020/09/04 16:00:00","10042101","71042001","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-2 (NORMAL)","71042002","10042102","0","2020/09/04 16:00:00","10042102","71042002","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-3 (NORMAL)","71042003","10042102","0","2020/09/04 16:00:00","10042103","71042003","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-4 (NORMAL)","71042004","10042102","0","2020/09/04 16:00:00","10042104","71042004","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-5 (NORMAL)","71042005","10042102","0","2020/09/04 16:00:00","10042105","71042005","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-6 (NORMAL)","71042006","10042102","0","2020/09/04 16:00:00","10042106","71042006","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-7 (NORMAL)","71042007","10042102","0","2020/09/04 16:00:00","10042107","71042007","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-8 (NORMAL)","71042008","10042102","0","2020/09/04 16:00:00","10042108","71042008","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-9 (NORMAL)","71042009","10042102","0","2020/09/04 16:00:00","10042109","71042009","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-10 (NORMAL)","71042010","10042102","0","2020/09/04 16:00:00","10042110","71042010","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-11 (NORMAL)","71042011","10042102","0","2020/09/04 16:00:00","10042111","71042011","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-12 (NORMAL)","71042012","10042102","0","2020/09/04 16:00:00","10042112","71042012","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-13 (NORMAL)","71042013","10042102","0","2020/09/04 16:00:00","10042113","71042013","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-14 (NORMAL)","71042014","10042102","0","2020/09/04 16:00:00","10042114","71042014","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-15 (NORMAL)","71042015","10042102","0","2020/09/04 16:00:00","10042115","71042015","1","0","6004"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-1 (HARD)","71042016","10042103","0","2020/09/04 16:00:00","10042201","71042016","1","0","6005"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-2 (HARD)","71042017","10042103","0","2020/09/04 16:00:00","10042202","71042017","1","0","6005"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-3 (HARD)","71042018","10042103","0","2020/09/04 16:00:00","10042203","71042018","1","0","6005"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-4 (HARD)","71042019","10042103","0","2020/09/04 16:00:00","10042204","71042019","1","0","6005"
"601","2020/09/22 15:59:59","9003","10042","完成活動任務1-5 (HARD)","71042020","10042103","0","2020/09/04 16:00:00","10042205","71042020","1","0","6005"
"601","2020/09/22 15:59:59","9006","10042","將討伐證交換的獎賞一覽重置1次","71042021","10042104","0","2020/09/04 16:00:00","0","71042021","1","0","6002"
"601","2020/09/22 15:59:59","9006","10042","將討伐證交換的獎賞一覽重置2次","71042022","10042104","0","2020/09/04 16:00:00","0","71042022","2","0","6002"
"601","2020/09/22 15:59:59","9006","10042","將討伐證交換的獎賞一覽重置3次","71042023","10042104","0","2020/09/04 16:00:00","0","71042023","3","0","6002"
"601","2020/09/22 15:59:59","9006","10042","將討伐證交換的獎賞一覽重置4次","71042024","10042104","0","2020/09/04 16:00:00","0","71042024","4","0","6002"
"601","2020/09/22 15:59:59","9011","10042","打倒 5 隻黑之王賈巴沃克（全難易度共通）","71042025","10042105","0","2020/09/04 16:00:00","0","71042025","5","0","6008"
"601","2020/09/22 15:59:59","9011","10042","打倒 10 隻黑之王賈巴沃克（全難易度共通）","71042026","10042105","0","2020/09/04 16:00:00","0","71042026","10","0","6008"
"601","2020/09/22 15:59:59","9011","10042","打倒 15 隻黑之王賈巴沃克（全難易度共通）","71042027","10042105","0","2020/09/04 16:00:00","0","71042027","15","0","6008"
"601","2020/09/22 15:59:59","9011","10042","打倒 20 隻黑之王賈巴沃克（全難易度共通）","71042028","10042105","0","2020/09/04 16:00:00","0","71042028","20","0","6008"
"601","2020/09/22 15:59:59","9011","10042","打倒 25 隻黑之王賈巴沃克（全難易度共通）","71042029","10042105","0","2020/09/04 16:00:00","0","71042029","25","0","6008"
"601","2020/09/22 15:59:59","9011","10042","打倒 30 隻黑之王賈巴沃克（全難易度共通）","71042030","10042105","0","2020/09/04 16:00:00","0","71042030","30","0","6008"
"601","2020/09/22 15:59:59","9001","10042","打倒 1 隻黑之王賈巴沃克（NORMAL限定）","71042031","10042106","0","2020/09/04 16:00:00","610042101","71042031","1","0","6006"
"601","2020/09/22 15:59:59","9001","10042","打倒 1 隻黑之王賈巴沃克（VERY HARD限定）","71042032","10042107","0","2020/09/04 16:00:00","610042301","71042032","1","0","6010"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-1 (NORMAL)","71043001","10043102","0","2020/10/19 16:00:00","10043101","71043001","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-2 (NORMAL)","71043002","10043102","0","2020/10/19 16:00:00","10043102","71043002","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-3 (NORMAL)","71043003","10043102","0","2020/10/19 16:00:00","10043103","71043003","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-4 (NORMAL)","71043004","10043102","0","2020/10/19 16:00:00","10043104","71043004","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-5 (NORMAL)","71043005","10043102","0","2020/10/19 16:00:00","10043105","71043005","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-6 (NORMAL)","71043006","10043102","0","2020/10/19 16:00:00","10043106","71043006","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-7 (NORMAL)","71043007","10043102","0","2020/10/19 16:00:00","10043107","71043007","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-8 (NORMAL)","71043008","10043102","0","2020/10/19 16:00:00","10043108","71043008","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-9 (NORMAL)","71043009","10043102","0","2020/10/19 16:00:00","10043109","71043009","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-10 (NORMAL)","71043010","10043102","0","2020/10/19 16:00:00","10043110","71043010","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-11 (NORMAL)","71043011","10043102","0","2020/10/19 16:00:00","10043111","71043011","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-12 (NORMAL)","71043012","10043102","0","2020/10/19 16:00:00","10043112","71043012","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-13 (NORMAL)","71043013","10043102","0","2020/10/19 16:00:00","10043113","71043013","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-14 (NORMAL)","71043014","10043102","0","2020/10/19 16:00:00","10043114","71043014","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-15 (NORMAL)","71043015","10043102","0","2020/10/19 16:00:00","10043115","71043015","1","0","6004"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-1 (HARD)","71043016","10043103","0","2020/10/19 16:00:00","10043201","71043016","1","0","6005"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-2 (HARD)","71043017","10043103","0","2020/10/19 16:00:00","10043202","71043017","1","0","6005"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-3 (HARD)","71043018","10043103","0","2020/10/19 16:00:00","10043203","71043018","1","0","6005"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-4 (HARD)","71043019","10043103","0","2020/10/19 16:00:00","10043204","71043019","1","0","6005"
"601","2020/10/28 15:59:59","9003","10043","完成活動任務1-5 (HARD)","71043020","10043103","0","2020/10/19 16:00:00","10043205","71043020","1","0","6005"
"601","2020/10/28 15:59:59","9006","10043","將討伐證交換的獎賞一覽重置1次","71043021","10043104","0","2020/10/19 16:00:00","0","71043021","1","0","6002"
"601","2020/10/28 15:59:59","9006","10043","將討伐證交換的獎賞一覽重置2次","71043022","10043104","0","2020/10/19 16:00:00","0","71043022","2","0","6002"
"601","2020/10/28 15:59:59","9006","10043","將討伐證交換的獎賞一覽重置3次","71043023","10043104","0","2020/10/19 16:00:00","0","71043023","3","0","6002"
"601","2020/10/28 15:59:59","9006","10043","將討伐證交換的獎賞一覽重置4次","71043024","10043104","0","2020/10/19 16:00:00","0","71043024","4","0","6002"
"601","2020/10/28 15:59:59","9011","10043","打倒 5 隻雨神大人（全難易度共通）","71043025","10043105","0","2020/10/19 16:00:00","0","71043025","5","0","6008"
"601","2020/10/28 15:59:59","9011","10043","打倒 10 隻雨神大人（全難易度共通）","71043026","10043105","0","2020/10/19 16:00:00","0","71043026","10","0","6008"
"601","2020/10/28 15:59:59","9011","10043","打倒 15 隻雨神大人（全難易度共通）","71043027","10043105","0","2020/10/19 16:00:00","0","71043027","15","0","6008"
"601","2020/10/28 15:59:59","9011","10043","打倒 20 隻雨神大人（全難易度共通）","71043028","10043105","0","2020/10/19 16:00:00","0","71043028","20","0","6008"
"601","2020/10/28 15:59:59","9011","10043","打倒 25 隻雨神大人（全難易度共通）","71043029","10043105","0","2020/10/19 16:00:00","0","71043029","25","0","6008"
"601","2020/10/28 15:59:59","9011","10043","打倒 30 隻雨神大人（全難易度共通）","71043030","10043105","0","2020/10/19 16:00:00","0","71043030","30","0","6008"
"601","2020/10/28 15:59:59","9001","10043","打倒 1 隻雨神大人（NORMAL限定）","71043031","10043106","0","2020/10/19 16:00:00","610043101","71043031","1","0","6006"
"601","2020/10/28 15:59:59","9001","10043","打倒 1 隻雨神大人（VERY HARD限定）","71043032","10043107","0","2020/10/19 16:00:00","610043301","71043032","1","0","6010"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-1 (NORMAL)","71044001","10044102","0","2020/11/02 16:00:00","10044101","71044001","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-2 (NORMAL)","71044002","10044102","0","2020/11/02 16:00:00","10044102","71044002","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-3 (NORMAL)","71044003","10044102","0","2020/11/02 16:00:00","10044103","71044003","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-4 (NORMAL)","71044004","10044102","0","2020/11/02 16:00:00","10044104","71044004","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-5 (NORMAL)","71044005","10044102","0","2020/11/02 16:00:00","10044105","71044005","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-6 (NORMAL)","71044006","10044102","0","2020/11/02 16:00:00","10044106","71044006","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-7 (NORMAL)","71044007","10044102","0","2020/11/02 16:00:00","10044107","71044007","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-8 (NORMAL)","71044008","10044102","0","2020/11/02 16:00:00","10044108","71044008","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-9 (NORMAL)","71044009","10044102","0","2020/11/02 16:00:00","10044109","71044009","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-10 (NORMAL)","71044010","10044102","0","2020/11/02 16:00:00","10044110","71044010","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-11 (NORMAL)","71044011","10044102","0","2020/11/02 16:00:00","10044111","71044011","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-12 (NORMAL)","71044012","10044102","0","2020/11/02 16:00:00","10044112","71044012","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-13 (NORMAL)","71044013","10044102","0","2020/11/02 16:00:00","10044113","71044013","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-14 (NORMAL)","71044014","10044102","0","2020/11/02 16:00:00","10044114","71044014","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-15 (NORMAL)","71044015","10044102","0","2020/11/02 16:00:00","10044115","71044015","1","0","6004"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-1 (HARD)","71044016","10044103","0","2020/11/02 16:00:00","10044201","71044016","1","0","6005"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-2 (HARD)","71044017","10044103","0","2020/11/02 16:00:00","10044202","71044017","1","0","6005"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-3 (HARD)","71044018","10044103","0","2020/11/02 16:00:00","10044203","71044018","1","0","6005"
"601","2020/11/20 15:59:59","9003","10044","完成活動任務1-4 (HARD)","71044019","10044103","0","2020/11/02 16:00:00","10044204","71044019","1","0","6005"
