376ef8337d3f0c7a6e823094d163d1b7ce5da2cc422a91dce50fb776647264b9,667c0d468bbabceef1bed71708874b56aa35c1bff3476b5d2e3f33a32e4c6af0,9ecbb29a2ab163c65153335b3ec034b4d8096e4b30adec0f6dd97235945b435e,d469885d6ef09e10bc1bcab86affe71fa75e3edcaf2f3c7cdf0c6c55d88f9116,fef184a141ac7acff3d14f7168be6a6cc0492668bf8cf61f321738dee57ca62b,5253fd40dc8065b90c2e1f28a353fb400bb32a1af5ddaaeaec64b395ced98869,3c9f967932027ec89b38b627b493908b85f6d78f6be11081346cbfd0a3853ac7,a3864b245346c0bfed238076fc7546b474d5e1f9e422a3e9928a469538c750ce,253be96dc4f575adb89b531c776d952dd33dd8f0feb5f46f7f21c7df3f1509c3,c0b106532d6ad810967b54cce8734ad216e076f009e46bff02bc76c11a54423e
"2","19001","0","19011","0","0","0","560000","25021","1950"
"2","19002","0","19021","0","0","0","560000","25021","1950"
"2","19101","0","19111","0","0","0","560000","25021","780"
"2","19102","0","19121","0","0","0","560000","25021","780"
"2","19103","0","19131","0","0","0","560000","25021","780"
"2","19104","0","19141","0","0","0","560000","25021","780"
"2","19105","0","19151","0","0","0","560000","25021","780"
"2","19201","0","19211","0","0","0","560000","25021","780"
"2","19202","0","19221","0","0","0","560000","25021","780"
"2","19203","0","19231","0","0","0","560000","25021","780"
"2","19204","0","19241","0","0","0","560000","25021","780"
"2","19205","0","19251","0","0","0","560000","25021","780"
"2","19301","0","19311","0","0","0","560000","25021","780"
"2","19302","0","19321","0","0","0","560000","25021","780"
"2","19303","0","19331","0","0","0","560000","25021","780"
"2","19304","0","19341","0","0","0","560000","25021","780"
"2","19305","0","19351","0","0","0","560000","25021","780"
"2","19401","0","19411","0","0","0","570000","25021","820"
"2","19402","0","19421","0","0","0","570000","25021","820"
"2","19403","0","19431","0","0","0","570000","25021","820"
"2","19404","0","19441","0","0","0","570000","25021","820"
"2","19405","0","19451","0","0","0","570000","25021","820"
"2","19501","0","19511","0","0","0","570000","25021","1370"
"2","19502","0","19521","0","0","0","570000","25021","1370"
"2","19503","0","19531","0","0","0","570000","25021","1370"
"2","19601","0","19611","0","0","0","570000","25021","820"
"2","19602","0","19621","0","0","0","570000","25021","820"
"2","19603","0","19631","0","0","0","570000","25021","820"
"2","19604","0","19641","0","0","0","570000","25021","820"
"2","19605","0","19651","0","0","0","570000","25021","820"
"2","19701","0","19711","0","0","0","570000","25021","820"
"2","19702","0","19721","0","0","0","570000","25021","820"
"2","19703","0","19731","0","0","0","570000","25021","820"
"2","19704","0","19741","0","0","0","570000","25021","820"
"2","19705","0","19751","0","0","0","570000","25021","820"
"2","19801","0","19811","0","0","0","570000","25021","820"
"2","19802","0","19821","0","0","0","570000","25021","820"
"2","19803","0","19831","0","0","0","570000","25021","820"
"2","19804","0","19841","0","0","0","570000","25021","820"
"2","19805","0","19851","0","0","0","570000","25021","820"
"2","19901","0","19911","0","0","0","570000","25021","1370"
"2","19902","0","19921","0","0","0","570000","25021","1370"
"2","19903","0","19931","0","0","0","570000","25021","1370"
"2","20001","0","20011","0","0","0","570000","25021","820"
"2","20002","0","20021","0","0","0","570000","25021","820"
"2","20003","0","20031","0","0","0","570000","25021","820"
"2","20004","0","20041","0","0","0","570000","25021","820"
"2","20005","0","20051","0","0","0","570000","25021","820"
"2","20101","0","20111","0","0","0","570000","25021","820"
"2","20102","0","20121","0","0","0","570000","25021","820"
"2","20103","0","20131","0","0","0","570000","25021","820"
"2","20104","0","20141","0","0","0","570000","25021","820"
"2","20105","0","20151","0","0","0","570000","25021","820"
"2","20201","0","20211","0","0","0","570000","25021","820"
"2","20202","0","20221","0","0","0","570000","25021","820"
"2","20203","0","20231","0","0","0","570000","25021","820"
"2","20204","0","20241","0","0","0","570000","25021","820"
"2","20205","0","20251","0","0","0","570000","25021","820"
"2","20301","0","20311","0","0","0","570000","25021","820"
"2","20302","0","20321","0","0","0","570000","25021","820"
"2","20303","0","20331","0","0","0","570000","25021","820"
"2","20304","0","20341","0","0","0","570000","25021","820"
"2","20305","0","20351","0","0","0","570000","25021","820"
"2","20401","0","20411","0","0","0","570000","25021","1370"
"2","20402","0","20421","0","0","0","570000","25021","1370"
"2","20403","0","20431","0","0","0","570000","25021","1370"
"2","20501","0","20511","0","0","0","570000","25021","820"
"2","20502","0","20521","0","0","0","570000","25021","820"
"2","20503","0","20531","0","0","0","570000","25021","820"
"2","20504","0","20541","0","0","0","570000","25021","820"
"2","20505","0","20551","0","0","0","570000","25021","820"
"2","20601","0","20611","0","0","0","570000","25021","820"
"2","20602","0","20621","0","0","0","570000","25021","820"
"2","20603","0","20631","0","0","0","570000","25021","820"
"2","20604","0","20641","0","0","0","570000","25021","820"
"2","20605","0","20651","0","0","0","570000","25021","820"
"2","20701","0","20711","0","0","0","570000","25021","820"
"2","20702","0","20721","0","0","0","570000","25021","820"
"2","20703","0","20731","0","0","0","570000","25021","820"
"2","20704","0","20741","0","0","0","570000","25021","820"
"2","20705","0","20751","0","0","0","570000","25021","820"
"2","20801","0","20811","0","0","0","570000","25021","820"
"2","20802","0","20821","0","0","0","570000","25021","820"
"2","20803","0","20831","0","0","0","570000","25021","820"
"2","20804","0","20841","0","0","0","570000","25021","820"
"2","20805","0","20851","0","0","0","570000","25021","820"
"2","20901","0","20911","0","0","0","570000","25021","1370"
"2","20902","0","20921","0","0","0","570000","25021","1370"
"2","20903","0","20931","0","0","0","570000","25021","1370"
"2","21001","0","21011","0","0","0","570000","25021","820"
"2","21002","0","21021","0","0","0","570000","25021","820"
"2","21003","0","21031","0","0","0","570000","25021","820"
"2","21004","0","21041","0","0","0","570000","25021","820"
"2","21005","0","21051","0","0","0","570000","25021","820"
"2","21101","0","21111","0","0","0","570000","25021","820"
"2","21102","0","21121","0","0","0","570000","25021","820"
"2","21103","0","21131","0","0","0","570000","25021","820"
"2","21104","0","21141","0","0","0","570000","25021","820"
"2","21105","0","21151","0","0","0","570000","25021","820"
"2","21201","0","21211","0","0","0","570000","25021","820"
"2","21202","0","21221","0","0","0","570000","25021","820"
"2","21203","0","21231","0","0","0","570000","25021","820"
"2","21204","0","21241","0","0","0","570000","25021","820"
"2","21205","0","21251","0","0","0","570000","25021","820"
"2","21301","0","21311","0","0","0","570000","25021","820"
"2","21302","0","21321","0","0","0","570000","25021","820"
"2","21303","0","21331","0","0","0","570000","25021","820"
"2","21304","0","21341","0","0","0","570000","25021","820"
"2","21305","0","21351","0","0","0","570000","25021","820"
"2","21401","0","21411","0","0","0","570000","25021","820"
"2","21402","0","21421","0","0","0","570000","25021","820"
"2","21403","0","21431","0","0","0","570000","25021","820"
"2","21404","0","21441","0","0","0","570000","25021","820"
"2","21405","0","21451","0","0","0","570000","25021","820"
"2","21501","0","21511","0","0","0","570000","25021","820"
"2","21502","0","21521","0","0","0","570000","25021","820"
"2","21503","0","21531","0","0","0","570000","25021","820"
"2","21504","0","21541","0","0","0","570000","25021","820"
"2","21505","0","21551","0","0","0","570000","25021","820"
"2","21601","0","21611","0","0","0","570000","25021","820"
"2","21602","0","21621","0","0","0","570000","25021","820"
"2","21603","0","21631","0","0","0","570000","25021","820"
"2","21604","0","21641","0","0","0","570000","25021","820"
"2","21605","0","21651","0","0","0","570000","25021","820"
"2","21701","0","21711","0","0","0","570000","25021","1370"
"2","21702","0","21721","0","0","0","570000","25021","1370"
"2","21703","0","21731","0","0","0","570000","25021","1370"
"2","21801","0","21811","0","0","0","570000","25021","820"
"2","21802","0","21821","0","0","0","570000","25021","820"
"2","21803","0","21831","0","0","0","570000","25021","820"
"2","21804","0","21841","0","0","0","570000","25021","820"
"2","21805","0","21851","0","0","0","570000","25021","820"
"2","21901","0","21911","0","0","0","570000","25021","820"
"2","21902","0","21921","0","0","0","570000","25021","820"
"2","21903","0","21931","0","0","0","570000","25021","820"
"2","21904","0","21941","0","0","0","570000","25021","820"
"2","21905","0","21951","0","0","0","570000","25021","820"
"2","22001","0","22011","0","0","0","570000","25021","820"
"2","22002","0","22021","0","0","0","570000","25021","820"
"2","22003","0","22031","0","0","0","570000","25021","820"
"2","22004","0","22041","0","0","0","570000","25021","820"
"2","22005","0","22051","0","0","0","570000","25021","820"
"2","22101","0","22111","0","0","0","570000","25021","820"
"2","22102","0","22121","0","0","0","570000","25021","820"
"2","22103","0","22131","0","0","0","570000","25021","820"
"2","22104","0","22141","0","0","0","570000","25021","820"
"2","22105","0","22151","0","0","0","570000","25021","820"
"2","22201","0","22211","0","0","0","570000","25021","820"
"2","22202","0","22221","0","0","0","570000","25021","820"
"2","22203","0","22231","0","0","0","570000","25021","820"
"2","22204","0","22241","0","0","0","570000","25021","820"
"2","22205","0","22251","0","0","0","570000","25021","820"
"2","22301","0","22311","0","0","0","580000","25021","3400"
"2","22401","0","22411","0","0","0","580000","25021","680"
"2","22402","0","22421","0","0","0","580000","25021","680"
"2","22403","0","22431","0","0","0","580000","25021","680"
"2","22404","0","22441","0","0","0","580000","25021","680"
"2","22405","0","22451","0","0","0","580000","25021","680"
"2","22501","0","22511","0","0","0","580000","25021","680"
"2","22502","0","22521","0","0","0","580000","25021","680"
"2","22503","0","22531","0","0","0","580000","25021","680"
"2","22504","0","22541","0","0","0","580000","25021","680"
"2","22505","0","22551","0","0","0","580000","25021","680"
"2","22601","0","22611","0","0","0","580000","25021","680"
"2","22602","0","22621","0","0","0","580000","25021","680"
"2","22603","0","22631","0","0","0","580000","25021","680"
"2","22604","0","22641","0","0","0","580000","25021","680"
"2","22605","0","22651","0","0","0","580000","25021","680"
"2","22701","0","22711","0","0","0","580000","25021","680"
"2","22702","0","22721","0","0","0","580000","25021","680"
"2","22703","0","22731","0","0","0","580000","25021","680"
"2","22704","0","22741","0","0","0","580000","25021","680"
"2","22705","0","22751","0","0","0","580000","25021","680"
"2","22801","0","22811","0","0","0","580000","25021","680"
"2","22802","0","22821","0","0","0","580000","25021","680"
"2","22803","0","22831","0","0","0","580000","25021","680"
"2","22804","0","22841","0","0","0","580000","25021","680"
"2","22805","0","22851","0","0","0","580000","25021","680"
"2","22901","0","22911","0","0","0","580000","25021","3400"
"2","23001","0","23011","0","0","0","580000","25021","680"
"2","23002","0","23021","0","0","0","580000","25021","680"
"2","23003","0","23031","0","0","0","580000","25021","680"
"2","23004","0","23041","0","0","0","580000","25021","680"
"2","23005","0","23051","0","0","0","580000","25021","680"
"2","23101","0","23111","0","0","0","580000","25021","680"
"2","23102","0","23121","0","0","0","580000","25021","680"
"2","23103","0","23131","0","0","0","580000","25021","680"
"2","23104","0","23141","0","0","0","580000","25021","680"
"2","23105","0","23151","0","0","0","580000","25021","680"
"2","23201","0","23211","0","0","0","580000","25021","3400"
"2","23301","0","23311","0","0","0","580000","25021","3400"
"2","23401","0","23411","0","0","0","580000","25021","680"
"2","23402","0","23421","0","0","0","580000","25021","680"
"2","23403","0","23431","0","0","0","580000","25021","680"
"2","23404","0","23441","0","0","0","580000","25021","680"
"2","23405","0","23451","0","0","0","580000","25021","680"
"2","23501","0","23511","0","0","0","580000","25021","680"
"2","23502","0","23521","0","0","0","580000","25021","680"
"2","23503","0","23531","0","0","0","580000","25021","680"
"2","23504","0","23541","0","0","0","580000","25021","680"
"2","23505","0","23551","0","0","0","580000","25021","680"
"2","23601","0","23611","0","0","0","580000","25021","680"
"2","23602","0","23621","0","0","0","580000","25021","680"
"2","23603","0","23631","0","0","0","580000","25021","680"
"2","23604","0","23641","0","0","0","580000","25021","680"
"2","23605","0","23651","0","0","0","580000","25021","680"
"2","23701","0","23711","0","0","0","580000","25021","680"
"2","23702","0","23721","0","0","0","580000","25021","680"
"2","23703","0","23731","0","0","0","580000","25021","680"
"2","23704","0","23741","0","0","0","580000","25021","680"
"2","23705","0","23751","0","0","0","580000","25021","680"
"2","23801","0","23811","0","0","0","580000","25021","680"
"2","23802","0","23821","0","0","0","580000","25021","680"
"2","23803","0","23831","0","0","0","580000","25021","680"
"2","23804","0","23841","0","0","0","580000","25021","680"
"2","23805","0","23851","0","0","0","580000","25021","680"
"2","23901","0","23911","0","0","0","580000","25021","680"
"2","23902","0","23921","0","0","0","580000","25021","680"
"2","23903","0","23931","0","0","0","580000","25021","680"
"2","23904","0","23941","0","0","0","580000","25021","680"
"2","23905","0","23951","0","0","0","580000","25021","680"
"2","24001","0","24011","0","0","0","580000","25021","3400"
"2","24101","0","24111","0","0","0","580000","25021","3400"
"2","24201","0","24211","0","0","0","580000","25021","680"
"2","24202","0","24221","0","0","0","580000","25021","680"
"2","24203","0","24231","0","0","0","580000","25021","680"
"2","24204","0","24241","0","0","0","580000","25021","680"
"2","24205","0","24251","0","0","0","580000","25021","680"
"2","24301","0","24311","0","0","0","580000","25021","3400"
"2","24401","0","24411","0","0","0","580000","25021","680"
"2","24402","0","24421","0","0","0","580000","25021","680"
"2","24403","0","24431","0","0","0","580000","25021","680"
"2","24404","0","24441","0","0","0","580000","25021","680"
"2","24405","0","24451","0","0","0","580000","25021","680"
"2","24501","0","24511","0","0","0","580000","25021","680"
"2","24502","0","24521","0","0","0","580000","25021","680"
"2","24503","0","24531","0","0","0","580000","25021","680"
"2","24504","0","24541","0","0","0","580000","25021","680"
"2","24505","0","24551","0","0","0","580000","25021","680"
"2","24601","0","24611","0","0","0","580000","25021","3400"
"2","24701","0","24711","0","0","0","580000","25021","680"
"2","24702","0","24721","0","0","0","580000","25021","680"
"2","24703","0","24731","0","0","0","580000","25021","680"
"2","24704","0","24741","0","0","0","580000","25021","680"
"2","24705","0","24751","0","0","0","580000","25021","680"
"2","24801","0","24811","0","0","0","580000","25021","680"
"2","24802","0","24821","0","0","0","580000","25021","680"
"2","24803","0","24831","0","0","0","580000","25021","680"
"2","24804","0","24841","0","0","0","580000","25021","680"
"2","24805","0","24851","0","0","0","580000","25021","680"
"2","24901","0","24911","0","0","0","580000","25021","680"
"2","24902","0","24921","0","0","0","580000","25021","680"
"2","24903","0","24931","0","0","0","580000","25021","680"
"2","24904","0","24941","0","0","0","580000","25021","680"
"2","24905","0","24951","0","0","0","580000","25021","680"
"2","25001","0","25011","0","0","0","580000","25021","680"
"2","25002","0","25021","0","0","0","580000","25021","680"
"2","25003","0","25031","0","0","0","580000","25021","680"
"2","25004","0","25041","0","0","0","580000","25021","680"
"2","25005","0","25051","0","0","0","580000","25021","680"
"2","25101","0","25111","0","0","0","580000","25021","680"
"2","25102","0","25121","0","0","0","580000","25021","680"
"2","25103","0","25131","0","0","0","580000","25021","680"
"2","25104","0","25141","0","0","0","580000","25021","680"
"2","25105","0","25151","0","0","0","580000","25021","680"
"2","25201","0","25211","0","0","0","580000","25021","3400"
"2","25301","0","25311","0","0","0","580000","25021","680"
"2","25302","0","25321","0","0","0","580000","25021","680"
"2","25303","0","25331","0","0","0","580000","25021","680"
"2","25304","0","25341","0","0","0","580000","25021","680"
"2","25305","0","25351","0","0","0","580000","25021","680"
"2","25401","0","25411","0","0","0","580000","25021","680"
"2","25402","0","25421","0","0","0","580000","25021","680"
"2","25403","0","25431","0","0","0","580000","25021","680"
"2","25404","0","25441","0","0","0","580000","25021","680"
"2","25405","0","25451","0","0","0","580000","25021","680"
"2","25501","0","25511","0","0","0","580000","25021","3400"
"2","25601","0","25611","0","0","0","580000","25021","680"
"2","25602","0","25621","0","0","0","580000","25021","680"
"2","25603","0","25631","0","0","0","580000","25021","680"
"2","25604","0","25641","0","0","0","580000","25021","680"
"2","25605","0","25651","0","0","0","580000","25021","680"
"2","25701","0","25711","0","0","0","580000","25021","680"
"2","25702","0","25721","0","0","0","580000","25021","680"
"2","25703","0","25731","0","0","0","580000","25021","680"
"2","25704","0","25741","0","0","0","580000","25021","680"
"2","25705","0","25751","0","0","0","580000","25021","680"
"2","25801","0","25811","0","0","0","580000","25021","3400"
"2","25901","0","25911","0","0","0","580000","25021","680"
"2","25902","0","25921","0","0","0","580000","25021","680"
"2","25903","0","25931","0","0","0","580000","25021","680"
"2","25904","0","25941","0","0","0","580000","25021","680"
"2","25905","0","25951","0","0","0","580000","25021","680"
"2","26001","0","26011","0","0","0","580000","25021","3400"
"2","26101","0","26111","0","0","0","580000","25021","680"
"2","26102","0","26121","0","0","0","580000","25021","680"
"2","26103","0","26131","0","0","0","580000","25021","680"
"2","26104","0","26141","0","0","0","580000","25021","680"
"2","26105","0","26151","0","0","0","580000","25021","680"
"2","26201","0","26211","0","0","0","580000","25021","680"
"2","26202","0","26221","0","0","0","580000","25021","680"
"2","26203","0","26231","0","0","0","580000","25021","680"
"2","26204","0","26241","0","0","0","580000","25021","680"
"2","26205","0","26251","0","0","0","580000","25021","680"
"2","26301","0","26311","0","0","0","580000","25021","680"
"2","26302","0","26321","0","0","0","580000","25021","680"
"2","26303","0","26331","0","0","0","580000","25021","680"
"2","26304","0","26341","0","0","0","580000","25021","680"
"2","26305","0","26351","0","0","0","580000","25021","680"
"2","26401","0","26411","0","0","0","580000","25021","3400"
"2","26501","0","26511","0","0","0","580000","25021","680"
"2","26502","0","26521","0","0","0","580000","25021","680"
"2","26503","0","26531","0","0","0","580000","25021","680"
"2","26504","0","26541","0","0","0","580000","25021","680"
"2","26505","0","26551","0","0","0","580000","25021","680"
"2","26601","0","26611","0","0","0","580000","25021","3400"
"2","26701","0","26711","0","0","0","580000","25021","680"
"2","26702","0","26721","0","0","0","580000","25021","680"
"2","26703","0","26731","0","0","0","580000","25021","680"
"2","26704","0","26741","0","0","0","580000","25021","680"
"2","26705","0","26751","0","0","0","580000","25021","680"
"2","26801","0","26811","0","0","0","580000","25021","680"
"2","26802","0","26821","0","0","0","580000","25021","680"
"2","26803","0","26831","0","0","0","580000","25021","680"
"2","26804","0","26841","0","0","0","580000","25021","680"
"2","26805","0","26851","0","0","0","580000","25021","680"
"2","26901","0","26911","0","0","0","580000","25021","3400"
"2","27001","0","27011","0","0","0","580000","25021","680"
"2","27002","0","27021","0","0","0","580000","25021","680"
"2","27003","0","27031","0","0","0","580000","25021","680"
"2","27004","0","27041","0","0","0","580000","25021","680"
"2","27005","0","27051","0","0","0","580000","25021","680"
"2","27101","0","27111","0","0","0","580000","25021","3400"
"2","27201","0","27211","0","0","0","580000","25021","680"
"2","27202","0","27221","0","0","0","580000","25021","680"
"2","27203","0","27231","0","0","0","580000","25021","680"
"2","27204","0","27241","0","0","0","580000","25021","680"
"2","27205","0","27251","0","0","0","580000","25021","680"
"2","27301","0","27311","0","0","0","580000","25021","680"
"2","27302","0","27321","0","0","0","580000","25021","680"
"2","27303","0","27331","0","0","0","580000","25021","680"
"2","27304","0","27341","0","0","0","580000","25021","680"
"2","27305","0","27351","0","0","0","580000","25021","680"
"2","27401","0","27411","0","0","0","580000","25021","680"
"2","27402","0","27421","0","0","0","580000","25021","680"
"2","27403","0","27431","0","0","0","580000","25021","680"
"2","27404","0","27441","0","0","0","580000","25021","680"
"2","27405","0","27451","0","0","0","580000","25021","680"
"2","27501","0","27511","0","0","0","590000","25021","3450"
"2","27601","0","27611","0","0","0","590000","25021","690"
"2","27602","0","27621","0","0","0","590000","25021","690"
"2","27603","0","27631","0","0","0","590000","25021","690"
"2","27604","0","27641","0","0","0","590000","25021","690"
"2","27605","0","27651","0","0","0","590000","25021","690"
"2","27701","0","27711","0","0","0","590000","25021","690"
"2","27702","0","27721","0","0","0","590000","25021","690"
"2","27703","0","27731","0","0","0","590000","25021","690"
"2","27704","0","27741","0","0","0","590000","25021","690"
"2","27705","0","27751","0","0","0","590000","25021","690"
"2","27801","0","27811","0","0","0","590000","25021","3450"
"2","27901","0","27911","0","0","0","590000","25021","690"
"2","27902","0","27921","0","0","0","590000","25021","690"
"2","27903","0","27931","0","0","0","590000","25021","690"
"2","27904","0","27941","0","0","0","590000","25021","690"
"2","27905","0","27951","0","0","0","590000","25021","690"
"2","28001","0","28011","0","0","0","590000","25021","690"
"2","28002","0","28021","0","0","0","590000","25021","690"
"2","28003","0","28031","0","0","0","590000","25021","690"
"2","28004","0","28041","0","0","0","590000","25021","690"
"2","28005","0","28051","0","0","0","590000","25021","690"
"2","28101","0","28111","0","0","0","590000","25021","690"
"2","28102","0","28121","0","0","0","590000","25021","690"
"2","28103","0","28131","0","0","0","590000","25021","690"
"2","28104","0","28141","0","0","0","590000","25021","690"
"2","28105","0","28151","0","0","0","590000","25021","690"
"2","28201","0","28211","0","0","0","590000","25021","3450"
"2","28301","0","28311","0","0","0","590000","25021","3450"
"2","28401","0","28411","0","0","0","590000","25021","690"
"2","28402","0","28421","0","0","0","590000","25021","690"
"2","28403","0","28431","0","0","0","590000","25021","690"
"2","28404","0","28441","0","0","0","590000","25021","690"
"2","28405","0","28451","0","0","0","590000","25021","690"
"2","28501","0","28511","0","0","0","590000","25021","3450"
"2","28601","0","28611","0","0","0","590000","25021","690"
"2","28602","0","28621","0","0","0","590000","25021","690"
"2","28603","0","28631","0","0","0","590000","25021","690"
"2","28604","0","28641","0","0","0","590000","25021","690"
"2","28605","0","28651","0","0","0","590000","25021","690"
"2","28701","0","28711","0","0","0","590000","25021","690"
"2","28702","0","28721","0","0","0","590000","25021","690"
"2","28703","0","28731","0","0","0","590000","25021","690"
"2","28704","0","28741","0","0","0","590000","25021","690"
"2","28705","0","28751","0","0","0","590000","25021","690"
"2","28801","0","28811","0","0","0","590000","25021","690"
"2","28802","0","28821","0","0","0","590000","25021","690"
"2","28803","0","28831","0","0","0","590000","25021","690"
"2","28804","0","28841","0","0","0","590000","25021","690"
"2","28805","0","28851","0","0","0","590000","25021","690"
"2","28901","0","28911","0","0","0","590000","25021","3450"
"2","29001","0","29011","0","0","0","590000","25021","690"
"2","29002","0","29021","0","0","0","590000","25021","690"
"2","29003","0","29031","0","0","0","590000","25021","690"
"2","29004","0","29041","0","0","0","590000","25021","690"
"2","29005","0","29051","0","0","0","590000","25021","690"
"2","29101","0","29111","0","0","0","590000","25021","690"
"2","29102","0","29121","0","0","0","590000","25021","690"
"2","29103","0","29131","0","0","0","590000","25021","690"
"2","29104","0","29141","0","0","0","590000","25021","690"
"2","29105","0","29151","0","0","0","590000","25021","690"
"2","29201","0","29211","0","0","0","590000","25021","3450"
"2","29301","0","29311","0","0","0","590000","25021","690"
"2","29302","0","29321","0","0","0","590000","25021","690"
"2","29303","0","29331","0","0","0","590000","25021","690"
"2","29304","0","29341","0","0","0","590000","25021","690"
"2","29305","0","29351","0","0","0","590000","25021","690"
"2","29401","0","29411","0","0","0","590000","25021","690"
"2","29402","0","29421","0","0","0","590000","25021","690"
"2","29403","0","29431","0","0","0","590000","25021","690"
"2","29404","0","29441","0","0","0","590000","25021","690"
"2","29405","0","29451","0","0","0","590000","25021","690"
"2","29501","0","29511","0","0","0","590000","25021","690"
"2","29502","0","29521","0","0","0","590000","25021","690"
"2","29503","0","29531","0","0","0","590000","25021","690"
"2","29504","0","29541","0","0","0","590000","25021","690"
"2","29505","0","29551","0","0","0","590000","25021","690"
"2","29601","0","29611","0","0","0","590000","25021","690"
"2","29602","0","29621","0","0","0","590000","25021","690"
"2","29603","0","29631","0","0","0","590000","25021","690"
"2","29604","0","29641","0","0","0","590000","25021","690"
"2","29605","0","29651","0","0","0","590000","25021","690"
"2","29701","0","29711","0","0","0","590000","25021","690"
"2","29702","0","29721","0","0","0","590000","25021","690"
"2","29703","0","29731","0","0","0","590000","25021","690"
"2","29704","0","29741","0","0","0","590000","25021","690"
"2","29705","0","29751","0","0","0","590000","25021","690"
"2","29801","0","29811","0","0","0","590000","25021","690"
"2","29802","0","29821","0","0","0","590000","25021","690"
"2","29803","0","29831","0","0","0","590000","25021","690"
"2","29804","0","29841","0","0","0","590000","25021","690"
"2","29805","0","29851","0","0","0","590000","25021","690"
"2","29901","0","29911","0","0","0","590000","25021","3450"
"2","30001","0","30011","0","0","0","590000","25021","690"
"2","30002","0","30021","0","0","0","590000","25021","690"
"2","30003","0","30031","0","0","0","590000","25021","690"
"2","30004","0","30041","0","0","0","590000","25021","690"
"2","30005","0","30051","0","0","0","590000","25021","690"
"2","30101","0","30111","0","0","0","590000","25021","690"
"2","30102","0","30121","0","0","0","590000","25021","690"
"2","30103","0","30131","0","0","0","590000","25021","690"
"2","30104","0","30141","0","0","0","590000","25021","690"
"2","30105","0","30151","0","0","0","590000","25021","690"
"2","30201","0","30211","0","0","0","590000","25021","3450"
"2","30301","0","30311","0","0","0","590000","25021","690"
"2","30302","0","30321","0","0","0","590000","25021","690"
"2","30303","0","30331","0","0","0","590000","25021","690"
"2","30304","0","30341","0","0","0","590000","25021","690"
"2","30305","0","30351","0","0","0","590000","25021","690"
"2","30401","0","30411","0","0","0","590000","25021","690"
"2","30402","0","30421","0","0","0","590000","25021","690"
"2","30403","0","30431","0","0","0","590000","25021","690"
"2","30404","0","30441","0","0","0","590000","25021","690"
"2","30405","0","30451","0","0","0","590000","25021","690"
"2","30501","0","30511","0","0","0","590000","25021","690"
"2","30502","0","30521","0","0","0","590000","25021","690"
"2","30503","0","30531","0","0","0","590000","25021","690"
"2","30504","0","30541","0","0","0","590000","25021","690"
"2","30505","0","30551","0","0","0","590000","25021","690"
"2","30601","0","30611","0","0","0","590000","25021","690"
"2","30602","0","30621","0","0","0","590000","25021","690"
"2","30603","0","30631","0","0","0","590000","25021","690"
"2","30604","0","30641","0","0","0","590000","25021","690"
"2","30605","0","30651","0","0","0","590000","25021","690"
"2","30701","0","30711","0","0","0","590000","25021","3450"
"2","30801","0","30811","0","0","0","590000","25021","690"
"2","30802","0","30821","0","0","0","590000","25021","690"
"2","30803","0","30831","0","0","0","590000","25021","690"
"2","30804","0","30841","0","0","0","590000","25021","690"
"2","30805","0","30851","0","0","0","590000","25021","690"
"2","30901","0","30911","0","0","0","590000","25021","690"
"2","30902","0","30921","0","0","0","590000","25021","690"
"2","30903","0","30931","0","0","0","590000","25021","690"
"2","30904","0","30941","0","0","0","590000","25021","690"
"2","30905","0","30951","0","0","0","590000","25021","690"
"2","31001","0","31011","0","0","0","590000","25021","690"
"2","31002","0","31021","0","0","0","590000","25021","690"
"2","31003","0","31031","0","0","0","590000","25021","690"
"2","31004","0","31041","0","0","0","590000","25021","690"
"2","31005","0","31051","0","0","0","590000","25021","690"
"2","31101","0","31111","0","0","0","590000","25021","690"
"2","31102","0","31121","0","0","0","590000","25021","690"
"2","31103","0","31131","0","0","0","590000","25021","690"
"2","31104","0","31141","0","0","0","590000","25021","690"
"2","31105","0","31151","0","0","0","590000","25021","690"
"2","31201","0","31211","0","0","0","590000","25021","3450"
"2","31301","0","31311","0","0","0","590000","25021","690"
"2","31302","0","31321","0","0","0","590000","25021","690"
"2","31303","0","31331","0","0","0","590000","25021","690"
"2","31304","0","31341","0","0","0","590000","25021","690"
"2","31305","0","31351","0","0","0","590000","25021","690"
"2","31401","0","31411","0","0","0","590000","25021","690"
"2","31402","0","31421","0","0","0","590000","25021","690"
"2","31403","0","31431","0","0","0","590000","25021","690"
"2","31404","0","31441","0","0","0","590000","25021","690"
"2","31405","0","31451","0","0","0","590000","25021","690"
"2","31501","0","31511","0","0","0","590000","25021","690"
"2","31502","0","31521","0","0","0","590000","25021","690"
"2","31503","0","31531","0","0","0","590000","25021","690"
"2","31504","0","31541","0","0","0","590000","25021","690"
"2","31505","0","31551","0","0","0","590000","25021","690"
"2","31601","0","31611","0","0","0","590000","25021","3450"
"2","31701","0","31711","0","0","0","590000","25021","690"
"2","31702","0","31721","0","0","0","590000","25021","690"
"2","31703","0","31731","0","0","0","590000","25021","690"
"2","31704","0","31741","0","0","0","590000","25021","690"
"2","31705","0","31751","0","0","0","590000","25021","690"
"2","31801","0","31811","0","0","0","590000","25021","690"
"2","31802","0","31821","0","0","0","590000","25021","690"
"2","31803","0","31831","0","0","0","590000","25021","690"
"2","31804","0","31841","0","0","0","590000","25021","690"
"2","31805","0","31851","0","0","0","590000","25021","690"
