30c7915678986c003078547aa10c3a666dfdd4dd36e34e0eeedcdde98d2cbdc9,f9e6066816f90d30286291338ba3ff3240e71386a39c71e1b1f9575b2337079b,35a6e7fce983ef6c69ff7fd6a9cdeb45cc1f38ec8fbe663158eb99a111a73a4a,4dd94517ebf63ebe2ea0c79af88905228d626795b2fc0259a8777e6841cbe6d0,e912a24a31fcec9af448b7d0876f3164885b0ce4e8cd59b5f200dade67d2e222,976bdd87771f3a3d2d972a26dd415188deabcc3496f8fc0457419c282d152147,2c27c82032cfe0d9107ff7f33a982c791a57196a2e167776060c8c4062713378,ee68ab51054004252767033bc364e37d30a26fc5b090a9988f6d412cd3c553c2,96a01d2f6cedefcc8cbb7f31e9cbc4f901d701a830ba77b22ee386842efcc2c7,2513f8faa32fc531e2dc58ea753bf8e9222bfa725badad90919f993f3e154ad4,42c9431b08b475f0a0f662cf7475489cbe59437b7210ed897db620e6bb008999,e04f51f06261744b985719ab309f5a322d4816e79c985aa16ec75f2713bb6d4e
"0","327601001","0","127601","流夏（薩拉薩利亞）（花凜對話用）","0","0","0","0","0","0","0"
"0","327901001","0","127901","貪吃佩可（聖誕節）（花凜對話用）","0","0","0","0","0","0","0"
"0","328301001","0","128301","祈梨（新年）（花凜對話用）","0","0","0","0","0","0","0"
"0","328401001","0","128401","初音（新年）（花凜對話用）","0","0","0","0","0","0","0"
"0","328501001","0","128501","霞（新年）（花凜對話用）","0","0","0","0","0","0","0"
"0","328701001","0","128701","日和（星素）（花凜對話用）","0","0","0","0","0","0","0"
"0","328801001","0","128801","怜（星素）（花凜對話用）","0","0","0","0","0","0","0"
"0","328901001","0","128901","優衣（星素）（花凜對話用）","0","0","0","0","0","0","0"
"0","329301001","0","129301","優妮（冬日）（花凜對話用）","0","0","0","0","0","0","0"
"0","329401001","0","129401","克蘿依（冬日）（花凜對話用）","0","0","0","0","0","0","0"
"0","329801001","0","129801","真琴（指揮官）（花凜對話用）","0","0","0","0","0","0","0"
"0","329901001","0","129901","惠理子（指揮官）（花凜對話用）","0","0","0","0","0","0","0"
"0","330701001","0","130701","鏡華（春日）（花凜對話用）","0","0","0","0","0","0","0"
"0","330801001","0","130801","鈴莓（春日）（花凜對話用）","0","0","0","0","0","0","0"
"0","331001001","0","131001","真步（夢想樂園）（花凜對話用）","0","0","0","0","0","0","0"
"0","331601001","0","131601","莉莉（夏日）（花凜對話用）","0","0","0","0","0","0","0"
"0","331801001","0","131801","帆稀（夏日）（花凜對話用）","0","0","0","0","0","0","0"
"0","332201001","0","132201","望（鍊金術師）（花凜對話用）","0","0","0","0","0","0","0"
"0","380101001","0","180101","日和（公主）（花凜對話用）","0","0","0","0","0","0","0"
"0","380201001","0","180201","優衣（公主）（花凜對話用）","0","0","0","0","0","0","0"
"0","380301001","0","180301","怜（公主）（花凜對話用）","0","0","0","0","0","0","0"
"0","380401001","0","180401","貪吃佩可（公主）（花凜對話用）","0","0","0","0","0","0","0"
"0","380501001","0","180501","可可蘿（公主）（花凜對話用）","0","0","0","0","0","0","0"
"0","380601001","0","180601","凱留（公主）（花凜對話用）","0","0","0","0","0","0","0"
"0","380801001","0","180801","禊＆美美＆鏡華（花凜對話用）","0","0","0","0","0","0","0"
"0","381101001","0","181101","靜流＆璃乃（花凜對話用）","0","0","0","0","0","0","0"
"0","381201001","0","181201","雪菲（公主）（花凜對話用）","0","0","0","0","0","0","0"
