0a6ab1f81b35af8ffa196a0f9729b93c6b4b7b03cfee46d8fd1cf4846baca7f7,ffaa8a557ee5a033673935ebc4901eb3d687287c68f1f5e9fd20e3073eb17e41,c0d0c10bcb936e7fe3ad68320b19629c80fdcf86283c973e7d0a38d1f2a04151,8f58380dc9052420d32e9f985cb45e8de9e68a858b983a74bf0ce6a64c934dae,c40e90f79386aa422e3ee8ffd16b8636ac1adf202fa410fb8c6836747d051636,f9707cce22d8e6226bb58b63c60d0e536a495c25a1c0dea8eed49cbbd9cc8526,cb8517166c4887562a575d1b4d67be0579cf0593a73265d81ef1e12e70f71d0c,f7567f1e0cc1e887032e6347a903db6e7572a7b8244f38051dcd11b00db3df6a,2e77ee6629d522b70955917d967346a36be7de28330cbe2adf9979e17d4b55ae,ff1f30e13e26f48ce2760ca2a7bd0431dc4c717b2a674e5a1be18aa778d23c96,e8170866b35b881886ef1059457915e29e4540972cf5233dc9a4aaeff3ce7021,845a660ad418cd3749c7d3a7c7484ff713f93110a242cc3ab5723c15ea8b1b0d,bfd67fca71e2689216949512c4019ec68229e14e308b42b39026e7fa5b3c0046,275fc9a64e93cfca63f9cf4233db211e005d39b9159a18b3197e045f6d89cd37,145788e2d69bb85849579c830debc1d0db93698700aff08589141263f51c143e,91a4265f907b0ebd5e1cbb0d98bf72d347a758deb5b9d311a75a472c9983ae0b,934552fb6d4493f5ce5e9bdd1d914ae440254b7d9bbd4d92dfa5be276bc8d5fb,0303aed0c17edf0b9cccc7d89e6f356abdfd7f3e77bc1ea63b16feb79b77b821,6f9b413c3db645a5021fbea17a2d74b020283c8468e599fff97894cb231ab76c,7750d264af278f7fcf662410ca07172b3696cf665cb446c6e294a36ee72146dc,f34064e63655d232f8179ba544d1706d91640eec8f21e453bd9cce937670bda0,ba0aeaf47c56cadaa9cb7be5b98f9dc76922c42528e845a5c172d771ff0e6da0,e0092e46352bd8a7f35b5cbd50bfbda23c254f642cd9c0db6ae8a23b0da305c8,df5df5e1848ce123704b111eec3834689f3151ee6496431361f9f29a995d093d,489df69a11a6914673bb4062e8f5896e0d3330659dcb4dc20bd1264753972fce,74042a82dd122bc60f1480deafb15abb23d784390326a0ece34a7760cd5856cc,a880947333814d4c22364a0d64d3f0b2fec4bab7f7f01709dac0185fe70c6212,c9105da99990b6926c010b6261c610fe54c256cffb195abcbbcf7bc0eb854bae,f4c85df86fe85fd30378a5516414a2473b266d37d7342126170b6ab280f26069,ac22006cc615583ca4048b4c89f35860a64137a4641922259577ba91586c4189,0c678662e4fe3e1d1fab08b18a58778627788239f674242b520b3a0eaeed8cab,775cd85facc07d6dd2505a4f806044813fdce1171a16607e5f2720861dc4c8ce,502a3c48d001e1555bd9151a9f0977047835fd05b5e9f47948f5b6eb6f202fe7,4f24f211fc8c2b5a24f32e2b76fd9c2fdf58bcbe8e40fee75121447690caa168
"20032","-70","bgm_M438","2003203","0","0.75","bgm_M438","1","0","0","20032201","-15","510333","0","660032003","480","81005602","0","81005602","650032031","3","0.8","0.65","150","90","-20","0","5056308","2","516","0","Boss戰（VERY HARD）","0","1"
"20033","-40","bgm_M57","2003301","0","0.8","bgm_M57","1","0","-13","20033101","26","510331","0","660033001","450","100023","0","100023","650033011","1","1.1","0.45","50","90","5","0","5058301","1.75","251","0","Boss戰（NORMAL）","0","1"
"20033","-40","bgm_M57","2003302","0","0.8","bgm_M57","1","0","-13","20033201","18","510332","0","660033002","450","100693","0","100693","650033021","2","1.1","0.45","50","90","5","0","5058302","1.75","-4","0","Boss戰（HARD）","0","1"
"20033","-40","bgm_M57","2003303","0","0.8","bgm_M57","1","0","-13","20033201","-178","510333","0","660033003","450","100693","0","100693","650033031","3","1.1","0.45","50","90","5","0","5058308","1.75","432","0","Boss戰（VERYHARD）","0","1"
"20034","-85","bgm_M447","2003401","0","0.75","bgm_M447","1","0","0","20034101","0","510331","0","660034001","800","101823","0","101823","650034011","1","0.8","0.75","180","90","-20","0","5059301","1.5","577","0","Boss戰（NORMAL）","0","1"
"20034","-10","bgm_M447","2003402","0","0.75","bgm_M447","1","0","0","20034201","4","510332","0","660034002","145","101843","0","101843","650034021","2","0.8","0.75","180","90","-20","0","5059302","1.5","111","0","Boss戰（HARD）","0","1"
"20034","-70","bgm_M447","2003403","0","0.75","bgm_M447","1","0","0","20034201","-77","510333","0","660034003","480","101843","0","101843","650034031","3","0.8","0.75","180","90","-20","0","5059308","1.5","528","0","Boss戰（VERY HARD）","0","1"
"20035","-85","bgm_M455","2003501","0","1.5","bgm_M455","1.15","0","0","20035102","-51","510341","0","660035001","800","81006101","0","81006101","650035011","1","0.5","1.22","140","90","-47","0","5061301","0.83","395","0","Boss戰（NORMAL）","0","1.15"
"20035","-10","bgm_M455","2003502","0","1.5","bgm_M455","1.15","0","0","20035201","18","510342","0","660035002","145","81006102","0","81006102","650035021","2","0.5","1.22","140","90","-47","0","5061302","0.83","-17","0","Boss戰（HARD）","0","1.15"
"20035","-70","bgm_M455","2003503","0","1.75","bgm_M455","1.15","0","0","20035201","-51","510342","0","660035003","480","81006102","0","81006102","650035031","3","0.5","1.22","140","90","-47","0","5061308","0.83","514","0","Boss戰（VERY HARD）","0","1.15"
"20036","-105","bgm_M461","2003601","0","0.85","bgm_M461","1","0","0","20036101","-70","510331","0","660036001","770","81006401","0","81006401","650036011","1","0.67","0.85","250","90","-50","0","5064301","1.25","875","0","Boss戰（NORMAL）","0","1"
"20036","-35","bgm_M461","2003602","0","0.85","bgm_M461","1","0","0","20036201","-140","510332","0","660036002","145","81006402","0","81006402","650036021","2","0.67","0.85","250","90","-50","0","5064302","1.25","-229","0","Boss戰（HARD）","0","1"
"20036","-70","bgm_M461","2003603","0","0.85","bgm_M461","1","0","0","20036201","-60","510333","0","660036003","480","81006402","0","81006402","650036031","3","0.67","0.85","250","90","-50","0","5064308","1.25","512","0","Boss戰（VERY HARD）","0","1"
"20037","-85","bgm_M470","2003701","0","0.7","bgm_M470","1","0","0","20037102","-35","510331","0","660037001","770","81006601","0","81006601","650037011","1","0.5","1","420","90","-54","0","5066301","1","482","0","Boss戰（NORMAL）","0","1"
"20037","110","bgm_M470","2003702","0","0.7","bgm_M470","1","0","0","20037201","-152","510332","0","660037002","720","81006602","0","81006602","650037021","2","0.5","1","420","90","-54","0","5066302","1","-251","0","Boss戰（HARD）","0","1"
"20037","-40","bgm_M470","2003703","0","0.7","bgm_M470","1","0","0","20037201","-51","510333","0","660037003","490","81006602","0","81006602","650037031","3","0.5","1","420","90","-54","0","5066308","1","502","0","Boss戰（VERY HARD）","0","1"
"20038","-85","bgm_M481","2003801","0","0.8","bgm_M481","1","0","0","20038102","-51","510331","0","660038001","800","81006801","0","81006801","650038011","1","0.8","0.65","400","90","-47","0","5068301","1.7","395","0","Boss戰（NORMAL）","0","1"
"20038","-10","bgm_M481","2003802","0","0.8","bgm_M481","1","0","0","20038201","18","510332","0","660038002","145","81006802","0","81006802","650038021","2","0.8","0.65","400","90","-47","0","5068302","1.7","-17","0","Boss戰（HARD）","0","1"
"20038","-70","bgm_M481","2003803","0","0.8","bgm_M481","1","0","0","20038201","-51","510333","0","660038003","480","81006802","0","81006802","650038031","3","0.8","0.65","400","90","-47","0","5068308","1.7","496","0","Boss戰（VERY HARD）","0","1"
"20039","-105","bgm_M489","2003901","-13","0.65","bgm_M489","1","0","0","20039103","-25","510351","10","660039001","185","81007001","1","81007001","650039011","1","0.94","0.5","140","90","-50","1","5070301","2","316","0","Boss戰（NORMAL）","0","1"
"20039","-35","bgm_M489","2003902","-13","0.65","bgm_M489","1","0","0","20039201","-200","510352","10","660039002","145","81007002","1","81007002","650039021","2","0.94","0.5","140","90","-50","1","5070302","2","-239","0","Boss戰（HARD）","0","1"
"20039","-70","bgm_M489","2003903","-13","0.65","bgm_M489","1","0","0","20039201","-75","510353","10","660039003","480","81007002","1","81007002","650039031","3","0.94","0.5","140","90","-50","1","5070308","2","468","0","Boss戰（VERY HARD）","0","1"
"20040","-85","bgm_M499","2004001","0","0.7","bgm_M499","0.8","0","60","20040101","-103","510331","0","660040001","800","81007201","0","81007201","650040011","1","0.7","0.8","380","90","-120","0","5072301","1.3","877","0","Boss戰（NORMAL）","0","1"
"20040","-10","bgm_M499","2004002","0","0.7","bgm_M499","0.8","0","60","20040201","12","510332","0","660040002","145","81007202","0","81007202","650040021","2","0.7","0.8","380","90","-120","0","5072302","1.3","189","0","Boss戰（HARD）","0","1"
"20040","-70","bgm_M499","2004003","0","0.7","bgm_M499","0.8","0","60","20040201","-72","510333","0","660040003","480","81007202","0","81007202","650040031","3","0.7","0.8","380","90","-120","0","5072308","1.3","510","0","Boss戰（VERY HARD）","0","1"
"20041","-85","bgm_M511","2004101","0","0.83","bgm_M511","1","0","0","20041102","-35","510331","0","660041001","770","81007401","1","81007401","650041011","1","0.95","0.75","205","90","-45","0","5074301","1.55","578","0","Boss戰（NORMAL）","0","1"
"20041","110","bgm_M511","2004102","0","0.83","bgm_M511","1","0","0","20041201","-188","510332","0","660041002","720","81007402","1","81007402","650041021","2","0.95","0.75","205","90","-45","0","5074302","1.55","-237","0","Boss戰（HARD）","0","1"
"20041","-40","bgm_M511","2004103","0","0.87","bgm_M511","1","0","0","20041201","-51","510333","0","660041003","490","81007402","1","81007402","650041031","3","0.95","0.75","205","90","-45","0","5074308","1.55","502","0","Boss戰（VERY HARD）","0","1"
"20042","-85","bgm_M523","2004201","0","0.6","bgm_M523","1","0","0","20042102","-41","510331","0","660042001","800","81007601","1","81007601","650042011","1","1.05","0.45","300","90","-40","0","5076301","2.4","395","0","Boss戰（NORMAL）","0","1"
"20042","-10","bgm_M523","2004202","0","0.6","bgm_M523","1","0","0","20042201","-195","510332","0","660042002","145","81007602","1","81007602","650042021","2","1.05","0.45","300","90","-40","0","5076302","2.4","-76","0","Boss戰（HARD）","0","1"
"20042","-70","bgm_M523","2004203","0","0.6","bgm_M523","1","0","0","20042201","-81","510333","0","660042003","480","81007602","1","81007602","650042031","3","1.05","0.5","300","90","-40","0","5076308","2.4","478","0","Boss戰（VERY HARD）","0","1"
"20043","-85","bgm_M529","2004301","0","0.83","bgm_M529","1","0","0","20043102","-79","510361","-40","660043001","770","81007801","1","81007801","650043011","1","0.8","0.75","205","90","-45","0","5078301","1.55","503","0","Boss戰（NORMAL）","0","1"
"20043","110","bgm_M529","2004302","0","0.83","bgm_M529","1","0","0","20043201","58","510362","-40","660043002","720","81007802","1","81007802","650043021","2","0.8","0.75","205","90","-45","0","5078302","1.55","-295","0","Boss戰（HARD）","0","1"
"20043","-40","bgm_M529","2004303","0","0.87","bgm_M529","1","0","0","20043201","-84","510362","-40","660043003","490","81007802","1","81007802","650043031","3","0.8","0.75","205","90","-45","0","5078308","1.55","476","0","Boss戰（VERY HARD）","0","1"
"20044","-85","bgm_M539","2004401","0","0.8","bgm_M539","1","0","0","20044101","-79","510331","0","660044001","800","81000906","1","81000906","650044011","1","0.8","0.75","300","90","-70","0","5080301","1.5","741","0","Boss戰（NORMAL）","0","1"
"20044","-10","bgm_M539","2004402","0","0.8","bgm_M539","1","0","0","20044201","11","510332","0","660044002","145","81008002","1","81008002","650044021","2","0.8","0.75","300","90","-70","0","5080302","1.5","-67","0","Boss戰（HARD）","0","1"
"20044","-70","bgm_M539","2004403","0","0.8","bgm_M539","1","0","0","20044201","-56","510333","0","660044003","480","81008002","1","81008002","650044031","3","0.8","0.75","300","90","-70","0","5080308","1.5","411","0","Boss戰（VERY HARD）","0","1"
"20045","-85","bgm_M546","2004501","0","0.75","bgm_M546","1","0","0","20045104","-25","510331","0","660045001","800","81001005","1","81008201","650045011","1","0.9","0.55","150","90","-20","0","5082301","2","416","0","Boss戰（NORMAL）","0","1"
"20045","-10","bgm_M546","2004502","0","0.75","bgm_M546","1","0","0","20045201","-175","510332","0","660045002","145","81001006","1","81008202","650045021","2","0.9","0.55","150","90","-20","0","5082302","2","-191","0","Boss戰（HARD）","0","1"
"20045","-70","bgm_M546","2004503","0","0.75","bgm_M546","1","0","0","20045201","-47","510333","0","660045003","480","81001006","1","81008202","650045031","3","0.9","0.55","150","90","-20","0","5082308","2","479","0","Boss戰（VERY HARD）","0","1"
"20046","-85","bgm_M57","2004601","0","0.8","bgm_M57","1","0","0","20046104","-25","510331","0","660046001","800","100113","1","100113","650046011","1","0.9","0.75","50","90","5","0","5084301","1.35","455","0","Boss戰（NORMAL）","0","1"
"20046","-10","bgm_M57","2004602","0","0.8","bgm_M57","1","0","0","20046201","-175","510332","0","660046002","145","100433","1","100433","650046021","2","0.9","0.75","50","90","5","0","5084302","1.35","-191","0","Boss戰（HARD）","0","1"
"20046","-70","bgm_M57","2004603","0","0.8","bgm_M57","1","0","0","20046201","-47","510333","0","660046003","480","100433","1","100433","650046031","3","0.9","0.75","50","90","5","0","5084308","1.35","479","0","Boss戰（VERYHARD）","0","1"
"20047","-85","bgm_M559","2004701","0","0.65","bgm_M559","1","0","0","20047102","-83","510331","0","660047001","770","81008507","1","81008507","650047011","1","0.65","0.9","20","90","-20","0","5085301","1.2","515","0","Boss戰（NORMAL）","0","1"
"20047","110","bgm_M559","2004702","0","0.65","bgm_M559","1","0","0","20047201","47","510332","0","660047002","720","81008508","1","81008508","650047021","2","0.65","0.9","20","90","-20","0","5085302","1.2","-277","0","Boss戰（HARD）","0","1"
"20047","-40","bgm_M559","2004703","0","0.65","bgm_M559","1","0","0","20047201","-85","510333","0","660047003","490","81008508","1","81008508","650047031","3","0.65","0.9","20","90","-20","0","5085308","1.2","484","0","Boss戰（VERY HARD）","0","1"
"20048","-85","bgm_M568","2004801","0","0.8","bgm_M568","1","0","-30","20048102","-28","510331","0","660048001","800","81008801","1","81008801","650048011","1","0.8","0.75","300","90","-70","0","5088301","1.5","451","0","Boss戰（NORMAL）","0","1"
"20048","-10","bgm_M568","2004802","0","0.8","bgm_M568","1","0","-30","20048201","31","510332","0","660048002","145","81008802","1","81008802","650048021","2","0.8","0.75","300","90","-70","0","5088302","1.5","-230","0","Boss戰（HARD）","0","1"
"20048","-70","bgm_M568","2004803","0","0.8","bgm_M568","1","0","-30","20048201","-56","510333","0","660048003","480","81008802","1","81008802","650048031","3","0.8","0.75","300","90","-70","0","5088308","1.5","444","0","Boss戰（VERY HARD）","0","1"
"20049","-85","bgm_M577","2004901","0","1","bgm_M577","1","0","13","20049102","-85","510331","0","660049001","500","81009001","1","81009001","650049011","1","0.57","0.9","240","90","-45","0","5090301","1.18","510","0","Boss戰（NORMAL）","0","1"
"20049","-10","bgm_M577","2004902","0","1","bgm_M577","1","0","13","20049201","-10","510332","0","660049002","145","81009002","1","81009002","650049021","2","0.57","0.9","240","90","-45","0","5090302","1.18","-20","0","Boss戰（HARD）","0","1"
"20049","-70","bgm_M577","2004903","0","0.8","bgm_M577","1","0","13","20049201","-50","510333","0","660049003","480","81009002","1","81009002","650049031","3","0.57","0.9","240","90","-45","0","5090308","1.18","514","0","Boss戰（VERY HARD）","0","1"
"20050","-125","bgm_M585","2005001","0","0.75","bgm_M585","1","0","0","20050101","-50","510021","0","660050001","0","103021","1","103021","650050011","1","0.75","0.75","150","90","-70","0","5092301","1.5","410","0","Boss戰（NORMAL）","0","1"
"20050","-10","bgm_M585","2005002","0","0.75","bgm_M585","1","0","0","20050201","10","510022","0","660050002","145","103011","1","103011","650050021","2","0.75","0.75","150","90","-70","0","5092302","1.5","-20","0","Boss戰（HARD）","0","1"
"20050","-70","bgm_M585","2005003","0","0.75","bgm_M585","1","0","0","20050201","-50","510022","0","660050003","480","103011","1","103011","650050031","3","0.75","0.75","150","90","-70","0","5092308","1.5","514","0","Boss戰（VERY HARD）","0","1"
"20051","-85","bgm_M598","2005101","0","0.6","bgm_M598","1","0","0","20051101","-59","510331","0","660051001","800","102093","1","102093","650051011","1","1.05","0.45","250","90","-50","0","5094301","2.2","898","0","Boss戰（NORMAL）","0","1"
"20051","-10","bgm_M598","2005102","0","0.6","bgm_M598","1","0","0","20051201","-204","510332","0","660051002","145","102113","1","102113","650051021","2","1.05","0.45","250","90","-50","0","5094302","2.2","-76","0","Boss戰（HARD）","0","1"
"20051","-70","bgm_M598","2005103","0","0.6","bgm_M598","1","0","0","20051201","-81","510333","0","660051003","480","102113","1","102113","650051031","3","1.05","0.44","250","90","-50","0","5094308","2.2","478","0","Boss戰（VERY HARD）","0","1"
"20052","-85","bgm_M604","2005201","0","1.1","bgm_M604","0.8","0","0","20052102","-51","510331","0","660052001","800","102593","1","102593","650052011","1","0.6","0.8","380","90","-120","0","5096301","1.3","900","0","Boss戰（NORMAL）","0","1"
"20052","-10","bgm_M604","2005202","0","1.1","bgm_M604","0.8","0","0","20052201","-15","510332","0","660052002","145","102603","1","102603","650052021","2","0.6","0.8","380","90","-120","0","5096302","1.3","172","0","Boss戰（HARD）","0","1"
"20052","-70","bgm_M604","2005203","0","1.1","bgm_M604","0.8","0","0","20052201","-51","510333","0","660052003","480","102603","1","102603","650052031","3","0.6","0.8","380","90","-120","0","5096308","1.3","514","0","Boss戰（VERY HARD）","0","1"
"20053","-85","bgm_M611","2005301","-5","0.8","bgm_M611","0.9","0","0","20053103","-69","510331","0","660053001","800","81000405","1","81000405","650053011","1","0.8","0.8","260","90","-85","0","5098301","1.35","439","0","Boss戰（NORMAL）","0","1"
"20053","-10","bgm_M611","2005302","-5","0.8","bgm_M611","0.9","0","0","20053201","-4","510332","0","660053002","145","81000406","1","81000406","650053021","2","0.8","0.8","260","90","-85","0","5098302","1.35","-184","0","Boss戰（HARD）","0","1"
"20053","-70","bgm_M611","2005303","-5","0.8","bgm_M611","0.9","0","0","20053201","-82","510333","0","660053003","480","81000406","1","81000406","650053031","3","0.8","0.8","260","90","-85","0","5098308","1.35","525","0","Boss戰（VERY HARD）","0","1"
"20054","-125","bgm_M621","2005401","0","1","bgm_M621","1.1","0","25","20054102","-74","510401","0","660054001","0","81010001","1","81010001","650054011","1","0.67","0.75","150","90","-70","0","5100301","1.5","555","0","Boss戰（NORMAL）","0","1.1"
"20054","-10","bgm_M621","2005402","0","1","bgm_M621","1.1","0","25","20054201","12","510402","0","660054002","145","81010002","1","81010002","650054021","2","0.67","0.75","150","90","-70","0","5100302","1.5","-242","0","Boss戰（HARD）","0","1.1"
"20054","-70","bgm_M621","2005403","0","1","bgm_M621","1.1","0","25","20054201","-67","510402","0","660054003","480","81010002","1","81010002","650054031","3","0.67","0.75","150","90","-70","0","5100308","1.5","483","0","Boss戰（VERY HARD）","0","1.1"
"20055","-85","bgm_M625","2005501","-5","0.7","bgm_M625","0.8","0","70","20055101","-93","510411","0","660055001","800","81010201","1","81010201","650055011","1","0.7","0.8","185","90","-85","0","5102301","1.25","883","0","Boss戰（NORMAL）","0","1"
"20055","-10","bgm_M625","2005502","-5","0.7","bgm_M625","0.8","0","70","20055201","-197","510412","0","660055002","145","81010202","1","81010202","650055021","2","0.7","0.8","185","90","-85","0","5102302","1.25","-64","0","Boss戰（HARD）","0","1"
"20055","-70","bgm_M625","2005503","-5","0.7","bgm_M625","0.8","0","70","20055201","-88","510412","0","660055003","480","81010202","1","81010202","650055031","3","0.7","0.8","185","90","-85","0","5102308","1.25","485","0","Boss戰（VERY HARD）","0","1"
"20056","-125","bgm_M634","2005601","0","0.9","bgm_M634","1","0","25","20056102","-74","510331","0","660056001","0","100092","1","100092","650056011","1","0.9","0.65","150","90","-40","0","5104301","1.5","613","0","Boss戰（NORMAL）","0","1"
"20056","-10","bgm_M634","2005602","0","0.9","bgm_M634","1","0","25","20056201","12","510332","0","660056002","145","100382","1","100382","650056021","2","0.9","0.65","150","90","-40","0","5104302","1.5","-242","0","Boss戰（HARD）","0","1"
"20056","-70","bgm_M634","2005603","0","0.9","bgm_M634","1","0","25","20056201","-67","510333","0","660056003","480","100382","1","100382","650056031","3","0.9","0.65","150","90","-40","0","5104308","1.5","498","0","Boss戰（VERY HARD）","0","1"
"20057","-85","bgm_M641","2005701","-5","0.7","bgm_M641","0.8","0","70","20057101","-69","510331","0","660057001","800","81000906","1","81000906","650057011","1","0.7","0.8","180","90","0","0","5106301","1.2","936","0","Boss戰（NORMAL）","0","1"
"20057","-10","bgm_M641","2005702","-5","0.7","bgm_M641","0.8","0","70","20057201","-2","510332","0","660057002","145","81008002","1","81008002","650057021","2","0.7","0.8","180","90","0","0","5106302","1.2","-234","0","Boss戰（HARD）","0","1"
"20057","-70","bgm_M641","2005703","-5","0.7","bgm_M641","0.8","0","70","20057201","-81","510333","0","660057003","480","81008002","1","81008002","650057031","3","0.7","0.8","180","90","0","0","5106308","1.2","476","0","Boss戰（VERY HARD）","0","1"
"20058","-85","bgm_M650","2005801","0","0.8","bgm_M650","1","0","10","20058101","-68","510331","0","660058001","800","81001505","1","81001505","650058011","1","0.85","0.6","150","90","-35","0","5108301","1.55","655","0","Boss戰（NORMAL）","0","1"
"20058","-10","bgm_M650","2005802","0","0.8","bgm_M650","1","0","10","20058201","-179","510332","0","660058002","145","81010802","1","81010802","650058021","2","0.85","0.62","150","90","-35","0","5108302","1.55","-264","0","Boss戰（HARD）","0","1"
"20058","-70","bgm_M650","2005803","0","0.8","bgm_M650","1","0","10","20058201","-77","510333","0","660058003","480","81010802","1","81010802","650058031","3","0.85","0.62","150","90","-35","0","5108308","1.55","459","0","Boss戰（VERY HARD）","0","1"
"20059","-85","bgm_M664","2005901","0","1.3","bgm_M664","1","0","30","20059101","-75","510331","0","660059001","800","103131","1","103131","650059011","1","0.5","1","440","90","-54","0","5110301","1","850","0","Boss戰（NORMAL）","0","1"
"20059","-10","bgm_M664","2005902","0","1.3","bgm_M664","1","0","30","20059201","21","510332","0","660059002","145","103141","1","103141","650059021","2","0.5","1","440","90","-54","0","5110302","1","-231","0","Boss戰（HARD）","0","1"
"20059","-70","bgm_M664","2005903","0","1.3","bgm_M664","1","0","30","20059201","-47","510333","0","660059003","480","103141","1","103141","650059031","3","0.5","1","440","90","-54","0","5110308","1","479","0","Boss戰（VERY HARD）","0","1"
"20060","-85","bgm_M665","2006001","0","1","bgm_M665","1","0","0","20060102","-83","510431","0","660060001","770","103151","1","103153","650060011","1","0.65","0.9","255","90","-78","0","5111301","1.35","515","0","Boss戰（NORMAL）","0","1"
"20060","110","bgm_M665","2006002","0","1","bgm_M665","1","0","0","20060201","6","510432","0","660060002","720","103161","1","103163","650060021","2","0.65","0.67","255","90","-78","0","5111302","1.35","-55","0","Boss戰（HARD）","0","1"
"20060","-40","bgm_M665","2006003","0","1","bgm_M665","1","0","0","20060201","-85","510432","0","660060003","490","103161","1","103163","650060031","3","0.65","0.69","255","90","-78","0","5111308","1.35","500","0","Boss戰（VERY HARD）","0","1"
"20061","-85","bgm_M671","2006101","-5","0.7","bgm_M671","0.8","0","0","20061101","-58","510331","0","660061001","800","81011401","1","81011401","650061011","1","0.7","0.7","220","90","20","0","5114301","1.25","822","0","Boss戰（NORMAL）","0","1"
"20061","-10","bgm_M671","2006102","-5","0.7","bgm_M671","0.8","0","0","20061201","10","510332","0","660061002","145","81011402","1","81011402","650061021","2","0.7","0.75","220","90","20","0","5114302","1.25","-242","0","Boss戰（HARD）","0","1"
"20061","-70","bgm_M671","2006103","-5","0.7","bgm_M671","0.8","0","0","20061201","-47","510333","0","660061003","480","81011402","1","81011402","650061031","3","0.7","0.75","220","90","20","0","5114308","1.25","479","0","Boss戰（VERY HARD）","0","1"
"20062","-85","bgm_MC020","2006201","0","0.7","bgm_MC020","1","0","10","20062101","-64","510331","-10","660062001","800","102093","1","102093","650062011","1","0.95","0.55","145","90","-25","0","5116301","1.85","912","0","Boss戰（NORMAL）","0","1"
"20062","-10","bgm_MC020","2006202","0","0.7","bgm_MC020","1","0","10","20062201","28","510332","-10","660062002","145","102113","1","102113","650062021","2","0.95","0.55","145","90","-25","0","5116302","1.85","-267","0","Boss戰（HARD）","0","1"
"20062","-70","bgm_MC020","2006203","0","0.7","bgm_MC020","1","0","10","20062201","-81","510333","-10","660062003","480","102113","1","102113","650062031","3","0.95","0.6","145","90","-25","0","5116308","1.85","478","0","Boss戰（VERY HARD）","0","1"
"20063","-85","bgm_MC029","2006301","0","1","bgm_MC029","1","0","0","20063102","-57","510441","0","660063001","770","81011801","1","81011801","650063011","1","0.65","0.7","255","90","-20","0","5118301","1.25","800","0","Boss戰（NORMAL）","0","1"
"20063","110","bgm_MC029","2006302","0","1","bgm_MC029","1","0","0","20063201","-11","510442","0","660063002","720","81011802","1","81011802","650063021","2","0.65","0.75","255","90","-20","0","5118302","1.25","-54","0","Boss戰（HARD）","0","1"
"20063","-40","bgm_MC029","2006303","0","1","bgm_MC029","1","0","0","20063201","-85","510442","0","660063003","490","81011802","1","81011802","650063031","3","0.65","0.75","255","90","-20","0","5118308","1.25","483","0","Boss戰（VERY HARD）","0","1"
"20064","-85","bgm_MC039","2006401","0","0.8","bgm_MC039","1","0","10","20064101","0","510331","0","660064001","800","81012007","1","81012007","650064011","1","0.85","0.6","150","90","-35","0","5120301","1.55","674","0","Boss戰（NORMAL）","0","1"
"20064","-10","bgm_MC039","2006402","0","0.8","bgm_MC039","1","0","10","20064201","-207","510332","0","660064002","145","81012008","1","81012008","650064021","2","0.85","0.62","150","90","-35","0","5120302","1.55","-105","0","Boss戰（HARD）","0","1"
"20064","-70","bgm_MC039","2006403","0","0.8","bgm_MC039","1","0","10","20064201","-29","510333","0","660064003","480","81012008","1","81012008","650064031","3","0.85","0.62","150","90","-35","0","5120308","1.55","464","0","Boss戰（VERY HARD）","0","1"
"20065","-85","bgm_MC048","2006501","0","0.7","bgm_MC048","0.8","0","-50","20065102","55","510331","0","660065001","800","81012207","1","81012207","650065011","1","0.5","0.7","100","90","40","0","5122301","1.7","300","0","Boss戰（NORMAL）","0","1"
"20065","-10","bgm_MC048","2006502","0","0.7","bgm_MC048","0.8","0","-50","20065201","-75","510332","0","660065002","145","81012208","1","81012208","650065021","2","0.5","0.75","100","90","40","0","5122302","1.7","-415","0","Boss戰（HARD）","0","1"
"20065","-70","bgm_MC048","2006503","0","0.7","bgm_MC048","0.8","0","-50","20065201","55","510333","0","660065003","480","81012208","1","81012208","650065031","3","0.5","0.75","100","90","40","0","5122308","1.7","-240","0","Boss戰（VERY HARD）","0","1"
"20066","-85","bgm_MC058","2006601","0","1.1","bgm_MC058","0.8","0","10","20066102","-30","510331","-30","660066001","770","81012401","1","81012401","650066011","1","0.5","1","200","90","-20","0","5124301","0.83","430","0","Boss戰（NORMAL）","0","1"
"20066","110","bgm_MC058","2006602","0","1.1","bgm_MC058","0.8","0","10","20066201","-122","510332","-30","660066002","720","81012402","1","81012402","650066021","2","0.5","1","200","90","-20","0","5124302","0.83","-217","0","Boss戰（HARD）","0","1"
"20066","-40","bgm_MC058","2006603","0","1.1","bgm_MC058","0.8","0","10","20066201","-86","510333","-30","660066003","490","81012402","1","81012402","650066031","3","0.5","1","200","90","-20","0","5124308","0.83","475","0","Boss戰（VERY HARD）","0","1"
"20067","-85","bgm_MC114","2006701","0","0.8","bgm_MC114","1","0","0","20067101","-52","510331","0","660067001","800","81013601","1","81013601","650067011","1","0.8","0.8","100","90","-50","0","5136301","1.5","800","0","Boss戰（NORMAL）","0","1"
"20067","-10","bgm_MC114","2006702","0","0.8","bgm_MC114","1","0","0","20067201","-215","510332","0","660067002","145","81013602","1","81013602","650067021","2","0.8","0.8","100","90","-50","0","5136302","1.5","-127","0","Boss戰（HARD）","0","1"
"20067","-70","bgm_MC114","2006703","0","0.8","bgm_MC114","1","0","0","20067201","-86","510333","0","660067003","480","81013602","1","81013602","650067031","3","0.8","0.8","100","90","-50","0","5136308","1.5","480","0","Boss戰（VERY HARD）","0","1"
