89fa6a041bef6ecca9d05c1792f93259bd1f2fd5355652ad1d9458d66f8415c0,62267bcb0176ba299012044a9a2e9ebf107cbecaffe783feb60c24278a8c957b,7130ca344bdf29e377ca70d96f15de115de0e6be967c2f3088a671b761456a3b,c92d614dc2384e0e8d6e8fd43958f308bb45edefc3843765d5018b606ceb3062,edd5ac6a2dbc8e22c4bc476702bf3c111c8fdbd0932d965129acaf24213f88e2,1499823486b9df1bca16e69b25b53010c4502536c2f678dd71840c6768dc2e52,594e50ebff7c291cf5b628ce146be359399fcd8a0e8a6a0fc8018b20d99f646e,4d99ed1a387c76ab80c76a0f3afd076ba3dfb722641d6768168948428c1492d8,4d05f2435abe81783f5b26a5a8e477088bfe65fc6139d5fcd0a3fe1840e69b27,298e87f43019cc784e08ad2bac0333f1d4e7a253e43b0f22d76c738767e9c0a2,0150cb8c08eaba07d4a0b0f1ff6f5b11d94b7c74a95c9b93dc46b5478c7a02e5,e837b1287d5b002774def8d02f8b2177ebf0d6da9e2791cce62580cb58d5ff6c
"2101122","31255","9999","0","0","11","封印有吉塔（術士）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","吉塔（術士）的記憶碎片","2030/08/01 14:59:59","31255","2015/12/17 15:00:00","1"
"5110132","31256","9999","0","0","11","封印有碧卡拉的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","碧卡拉的記憶碎片","2030/08/01 14:59:59","31256","2015/12/17 15:00:00","1"
"1081122","31257","9999","0","0","11","封印有花凜（鍊金術師）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","花凜（鍊金術師）的記憶碎片","2030/08/01 14:59:59","31257","2015/12/17 15:00:00","1"
"8181112","31258","9999","0","0","11","封印有莉莉（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","莉莉（墮落）的記憶碎片","2030/08/01 14:59:59","31258","2015/12/17 15:00:00","1"
"1281112","31260","9999","0","0","11","封印有可璃亞（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","可璃亞（墮落）的記憶碎片","2030/08/01 14:59:59","31260","2015/12/17 15:00:00","1"
"5283212","31261","9999","0","0","11","封印有普蕾西亞（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","普蕾西亞（墮落）的記憶碎片","2030/08/01 14:59:59","31261","2015/12/17 15:00:00","1"
"171142","31262","9999","0","0","11","封印有伊莉亞（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","伊莉亞（祭服）的記憶碎片","2030/08/01 14:59:59","31262","2015/12/17 15:00:00","1"
"7211144","31263","9999","0","0","11","封印有雪（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","雪（祭服）的記憶碎片","2030/08/01 14:59:59","31263","2015/12/17 15:00:00","1"
"1284142","31264","9999","0","0","11","封印有克蘿茜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","克蘿茜的記憶碎片","2030/08/01 14:59:59","31264","2015/12/17 15:00:00","1"
"8001112","31265","9999","0","0","11","封印有萊拉耶爾的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","萊拉耶爾的記憶碎片","2030/08/01 14:59:59","31265","2015/12/17 15:00:00","1"
"4343232","31266","9999","0","0","11","封印有似似花（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","似似花（夏日）的記憶碎片","2030/08/01 14:59:59","31266","2015/12/17 15:00:00","1"
"11132","31267","9999","0","0","11","封印有秋乃（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","秋乃（夏日）的記憶碎片","2030/08/01 14:59:59","31267","2015/12/17 15:00:00","1"
"7210142","31268","9999","0","0","11","封印有優花梨（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","優花梨（夏日）的記憶碎片","2030/08/01 14:59:59","31268","2015/12/17 15:00:00","1"
"8092122","31269","9999","0","0","11","封印有蘭法（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","蘭法（夏日）的記憶碎片","2030/08/01 14:59:59","31269","2015/12/17 15:00:00","1"
"1202142","31270","9999","0","0","11","封印有空花（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","空花（夏日）的記憶碎片","2030/08/01 14:59:59","31270","2015/12/17 15:00:00","1"
"2144142","31271","9999","0","0","11","封印有忍（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","忍（夏日）的記憶碎片","2030/08/01 14:59:59","31271","2015/12/17 15:00:00","1"
"1170152","31272","9999","0","0","11","封印有凱留（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","凱留（插班生）的記憶碎片","2030/08/01 14:59:59","31272","2015/12/17 15:00:00","1"
"2222142","31273","9999","0","0","11","封印有鈴奈（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","鈴奈（插班生）的記憶碎片","2030/08/01 14:59:59","31273","2015/12/17 15:00:00","1"
"2083142","31275","9999","0","0","11","封印有咲戀（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","咲戀（薩拉薩利亞）的記憶碎片","2030/08/01 14:59:59","31275","2015/12/17 15:00:00","1"
"8210142","31276","9999","0","0","11","封印有流夏（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","流夏（薩拉薩利亞）的記憶碎片","2030/08/01 14:59:59","31276","2015/12/17 15:00:00","1"
"8194312","31277","9999","0","0","11","封印有琳德的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","琳德的記憶碎片","2030/08/01 14:59:59","31277","2015/12/17 15:00:00","1"
"282112","31278","9999","0","0","11","封印有烏爾姆的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","烏爾姆的記憶碎片","2030/08/01 14:59:59","31278","2015/12/17 15:00:00","1"
"5314152","31279","9999","0","0","11","封印有貪吃佩可（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","貪吃佩可（聖誕節）的記憶碎片","2030/08/01 14:59:59","31279","2015/12/17 15:00:00","1"
"1283322","31280","9999","0","0","11","封印有克蕾琪塔（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","克蕾琪塔（聖誕節）的記憶碎片","2030/08/01 14:59:59","31280","2015/12/17 15:00:00","1"
"144142","31283","9999","0","0","11","封印有祈梨（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","祈梨（新年）的記憶碎片","2030/08/01 14:59:59","31283","2015/12/17 15:00:00","1"
"5032132","31284","9999","0","0","11","封印有初音（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","初音（新年）的記憶碎片","2030/08/01 14:59:59","31284","2015/12/17 15:00:00","1"
"1022142","31285","9999","0","0","11","封印有霞（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","霞（新年）的記憶碎片","2030/08/01 14:59:59","31285","2015/12/17 15:00:00","1"
"5174142","31287","9999","0","0","11","封印有日和（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","日和（星素）的記憶碎片","2030/08/01 14:59:59","31287","2015/12/17 15:00:00","1"
"8301152","31288","9999","0","0","11","封印有怜（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","怜（星素）的記憶碎片","2030/08/01 14:59:59","31288","2015/12/17 15:00:00","1"
"7201152","31289","9999","0","0","11","封印有優衣（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","優衣（星素）的記憶碎片","2030/08/01 14:59:59","31289","2015/12/17 15:00:00","1"
"381212","31290","9999","0","0","11","封印有厄莉絲的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","厄莉絲的記憶碎片","2030/08/01 14:59:59","31290","2015/12/17 15:00:00","1"
"7241132","31293","9999","0","0","11","封印有優妮（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","優妮（冬日）的記憶碎片","2030/08/01 14:59:59","31293","2015/12/17 15:00:00","1"
"1284132","31294","9999","0","0","11","封印有克蘿依（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","克蘿依（冬日）的記憶碎片","2030/08/01 14:59:59","31294","2015/12/17 15:00:00","1"
"3103132","31295","9999","0","0","11","封印有琪愛兒（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","琪愛兒（冬日）的記憶碎片","2030/08/01 14:59:59","31295","2015/12/17 15:00:00","1"
"43112","31296","9999","0","0","11","封印有安涅默涅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","安涅默涅的記憶碎片","2030/08/01 14:59:59","31296","2015/12/17 15:00:00","1"
"4352112","31297","9999","0","0","11","封印有涅妃‧涅羅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","涅妃‧涅羅的記憶碎片","2030/08/01 14:59:59","31297","2015/12/17 15:00:00","1"
"6014232","31298","9999","0","0","11","封印有真琴（指揮官）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","真琴（指揮官）的記憶碎片","2030/08/01 14:59:59","31298","2015/12/17 15:00:00","1"
"381142","31299","9999","0","0","11","封印有惠理子（指揮官）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","惠理子（指揮官）的記憶碎片","2030/08/01 14:59:59","31299","2015/12/17 15:00:00","1"
"7060012","31300","9999","0","0","11","封印有倭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","倭的記憶碎片","2030/08/01 14:59:59","31300","2015/12/17 15:00:00","1"
"9010012","31301","9999","0","0","11","封印有若菜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","若菜的記憶碎片","2030/08/01 14:59:59","31301","2015/12/17 15:00:00","1"
"5252002","31302","9999","0","0","11","封印有布武機的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","布武機的記憶碎片","2030/08/01 14:59:59","31302","2015/12/17 15:00:00","1"
"1174142","31307","9999","0","0","11","封印有鏡華（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","鏡華（春日）的記憶碎片","2030/08/01 14:59:59","31307","2015/12/17 15:00:00","1"
"2222242","31308","9999","0","0","11","封印有鈴莓（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","鈴莓（春日）的記憶碎片","2030/08/01 14:59:59","31308","2015/12/17 15:00:00","1"
"1282212","31309","9999","0","0","11","封印有庫露露的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","庫露露的記憶碎片","2030/08/01 14:59:59","31309","2015/12/17 15:00:00","1"
"6054152","31310","9999","0","0","11","封印有真步（夢想樂園）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","真步（夢想樂園）的記憶碎片","2030/08/01 14:59:59","31310","2015/12/17 15:00:00","1"
"4300122","31311","9999","0","0","11","封印有涅婭（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","涅婭（夏日）的記憶碎片","2030/08/01 14:59:59","31311","2015/12/17 15:00:00","1"
"6124310","31312","9999","0","0","11","封印有美空（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","美空（夏日）的記憶碎片","2030/08/01 14:59:59","31312","2015/12/17 15:00:00","1"
"8181122","31316","9999","0","0","11","封印有莉莉（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","莉莉（夏日）的記憶碎片","2030/08/01 14:59:59","31316","2015/12/17 15:00:00","1"
"63122","31317","9999","0","0","11","封印有愛梅斯（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","愛梅斯（夏日）的記憶碎片","2030/08/01 14:59:59","31317","2015/12/17 15:00:00","1"
"5460132","31318","9999","0","0","11","封印有帆稀（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","帆稀（夏日）的記憶碎片","2030/08/01 14:59:59","31318","2015/12/17 15:00:00","1"
"361122","31319","9999","0","0","11","封印有愛蜜莉雅（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","愛蜜莉雅（夏日）的記憶碎片","2030/08/01 14:59:59","31319","2015/12/17 15:00:00","1"
"311112","31320","9999","0","0","11","封印有艾姬多娜（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","艾姬多娜（夏日）的記憶碎片","2030/08/01 14:59:59","31320","2015/12/17 15:00:00","1"
"8362122","31321","9999","0","0","11","封印有雷姆（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","雷姆（夏日）的記憶碎片","2030/08/01 14:59:59","31321","2015/12/17 15:00:00","1"
"4424152","31322","9999","0","0","11","封印有望（鍊金術師）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","望（鍊金術師）的記憶碎片","2030/08/01 14:59:59","31322","2015/12/17 15:00:00","1"
"8001122","31328","9999","0","0","11","封印有萊拉耶爾（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","萊拉耶爾（聖誕節）的記憶碎片","2030/08/01 14:59:59","31328","2015/12/17 15:00:00","1"
"104142","31329","9999","0","0","11","封印有伊緒（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","伊緒（聖誕節）的記憶碎片","2030/08/01 14:59:59","31329","2015/12/17 15:00:00","1"
"1283212","31330","9999","0","0","11","封印有格蕾斯的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","格蕾斯的記憶碎片","2030/08/01 14:59:59","31330","2015/12/17 15:00:00","1"
"6441142","31332","9999","0","0","11","封印有莫妮卡（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","莫妮卡（新年）的記憶碎片","2030/08/01 14:59:59","31332","2015/12/17 15:00:00","1"
"2083152","31335","9999","0","0","11","封印有咲戀（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","咲戀（新年）的記憶碎片","2030/08/01 14:59:59","31335","2015/12/17 15:00:00","1"
"6334002","31336","9999","0","0","11","封印有梅杜莎的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","梅杜莎的記憶碎片","2030/08/01 14:59:59","31336","2015/12/17 15:00:00","1"
"8051132","31337","9999","0","0","11","封印有拉比林斯達（始源）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","拉比林斯達（始源）的記憶碎片","2030/08/01 14:59:59","31337","2015/12/17 15:00:00","1"
"4343242","31338","9999","0","0","11","封印有似似花（始源）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","似似花（始源）的記憶碎片","2030/08/01 14:59:59","31338","2015/12/17 15:00:00","1"
"1281242","31339","9999","0","0","11","封印有克莉絲提娜（始源）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","克莉絲提娜（始源）的記憶碎片","2030/08/01 14:59:59","31339","2015/12/17 15:00:00","1"
"5174212","31801","9999","0","0","11","封印有日和（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","日和（公主）的記憶碎片","2030/08/01 14:59:59","31801","2021/02/11 16:00:00","1"
"7201212","31802","9999","0","0","11","封印有優衣（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","優衣（公主）的記憶碎片","2030/08/01 14:59:59","31802","2020/11/02 16:00:00","1"
"8301212","31803","9999","0","0","11","封印有怜（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","怜（公主）的記憶碎片","2030/08/01 14:59:59","31803","2021/11/01 16:00:00","1"
"5314212","31804","9999","0","0","11","封印有貪吃佩可（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","貪吃佩可（公主）的記憶碎片","2030/08/01 14:59:59","31804","2020/06/22 16:00:00","1"
"1432212","31805","9999","0","0","11","封印有可可蘿（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","可可蘿（公主）的記憶碎片","2030/08/01 14:59:59","31805","2020/09/01 16:00:00","1"
"1170212","31806","9999","0","0","11","封印有凱留（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","凱留（公主）的記憶碎片","2030/08/01 14:59:59","31806","2015/12/17 15:00:00","1"
"5032212","31807","9999","0","0","11","封印有初音＆栞的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","初音＆栞的記憶碎片","2030/08/01 14:59:59","31807","2015/12/17 15:00:00","1"
"6124212","31808","9999","0","0","11","封印有禊＆美美＆鏡華的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","禊＆美美＆鏡華的記憶碎片","2030/08/01 14:59:59","31808","2015/12/17 15:00:00","1"
"11212","31809","9999","0","0","11","封印有秋乃＆咲戀的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","秋乃＆咲戀的記憶碎片","2030/08/01 14:59:59","31809","2015/12/17 15:00:00","1"
"94212","31810","9999","0","0","11","封印有安＆古蕾婭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","安＆古蕾婭的記憶碎片","2030/08/01 14:59:59","31810","2015/12/17 15:00:00","1"
"2122212","31810","9999","0","0","11","封印有靜流＆璃乃的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","靜流＆璃乃的記憶碎片","2030/08/01 14:59:59","31811","2015/12/17 15:00:00","1"
"2103232","31812","9999","0","0","11","封印有雪菲（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","雪菲（公主）的記憶碎片","2030/08/01 14:59:59","31812","2015/12/17 15:00:00","1"
"5174111","32001","9999","0","0","18","封印有日和純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","日和的純淨記憶碎片","2030/08/01 14:59:59","32001","2020/07/02 16:00:00","1"
"7201111","32002","9999","0","0","18","封印有優衣純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","優衣的純淨記憶碎片","2030/08/01 14:59:59","32002","2020/07/02 16:00:00","1"
"8301111","32003","9999","0","0","18","封印有怜純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","怜的純淨記憶碎片","2030/08/01 14:59:59","32003","2020/07/02 16:00:00","1"
"6124111","32004","9999","0","0","18","封印有禊純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","禊的純淨記憶碎片","2030/08/01 14:59:59","32004","2021/07/13 16:00:00","1"
"6032111","32005","9999","0","0","18","封印有茉莉純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","茉莉的純淨記憶碎片","2030/08/01 14:59:59","32005","2015/12/17 15:00:00","1"
"10111","32006","9999","0","0","18","封印有茜里純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","茜里的純淨記憶碎片","2030/08/01 14:59:59","32006","2021/05/11 16:00:00","1"
"6170111","32007","9999","0","0","18","封印有宮子純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","宮子的純淨記憶碎片","2030/08/01 14:59:59","32007","2022/10/11 16:00:00","1"
"7211111","32008","9999","0","0","18","封印有雪純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","雪的純淨記憶碎片","2030/08/01 14:59:59","32008","2023/10/06 16:00:00","1"
"94311","32009","9999","0","0","18","封印有杏奈純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","杏奈的純淨記憶碎片","2030/08/01 14:59:59","32009","2023/08/08 16:00:00","1"
"6054111","32010","9999","0","0","18","封印有真步純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","真步的純淨記憶碎片","2030/08/01 14:59:59","32010","2020/06/03 16:00:00","1"
"8144111","32011","9999","0","0","18","封印有璃乃純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","璃乃的純淨記憶碎片","2030/08/01 14:59:59","32011","2020/02/04 16:00:00","1"
"5032111","32012","9999","0","0","18","封印有初音純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","初音的純淨記憶碎片","2030/08/01 14:59:59","32012","2020/08/03 16:00:00","1"
"4040111","32013","9999","0","0","18","封印有七七香純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","七七香的純淨記憶碎片","2030/08/01 14:59:59","32013","2015/12/17 15:00:00","1"
"1022111","32013","9999","0","0","18","封印有霞純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","霞的純淨記憶碎片","2030/08/01 14:59:59","32014","2015/12/17 15:00:00","1"
"6120211","32015","9999","0","0","18","封印有美里純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","美里的純淨記憶碎片","2030/08/01 14:59:59","32015","2022/11/09 16:00:00","1"
"2222111","32016","9999","0","0","18","封印有鈴奈純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","鈴奈的純淨記憶碎片","2030/08/01 14:59:59","32016","2021/04/08 16:00:00","1"
"1004111","32017","9999","0","0","18","封印有香織純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","香織的純淨記憶碎片","2030/08/01 14:59:59","32017","2021/11/09 16:00:00","1"
"104111","32018","9999","0","0","18","封印有伊緒純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","伊緒的純淨記憶碎片","2030/08/01 14:59:59","32018","2020/04/01 16:00:00","1"
"6161111","32020","9999","0","0","18","封印有美美純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","美美的純淨記憶碎片","2030/08/01 14:59:59","32020","2021/07/13 16:00:00","1"
"1282111","32021","9999","0","0","18","封印有胡桃純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","胡桃的純淨記憶碎片","2030/08/01 14:59:59","32021","2015/12/17 15:00:00","1"
"7481111","32022","9999","0","0","18","封印有依里純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","依里的純淨記憶碎片","2030/08/01 14:59:59","32022","2021/06/11 16:00:00","1"
"64111","32023","9999","0","0","18","封印有綾音純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","綾音的純淨記憶碎片","2030/08/01 14:59:59","32023","2020/12/04 15:00:00","1"
"2222211","32025","9999","0","0","18","封印有鈴莓純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","鈴莓的純淨記憶碎片","2030/08/01 14:59:59","32025","2021/09/08 16:00:00","1"
"8194111","32026","9999","0","0","18","封印有鈴純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","鈴的純淨記憶碎片","2030/08/01 14:59:59","32026","2022/09/12 16:00:00","1"
"381111","32027","9999","0","0","18","封印有惠理子純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","惠理子的純淨記憶碎片","2030/08/01 14:59:59","32027","2022/12/09 16:00:00","1"
"2083111","32028","9999","0","0","18","封印有咲戀純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","咲戀的純淨記憶碎片","2030/08/01 14:59:59","32028","2021/01/15 16:00:00","1"
"4424111","32029","9999","0","0","18","封印有望純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","望的純淨記憶碎片","2030/08/01 14:59:59","32029","2021/08/10 16:00:00","1"
"4144111","32030","9999","0","0","18","封印有妮諾純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","妮諾的純淨記憶碎片","2030/08/01 14:59:59","32030","2021/02/09 16:00:00","1"
"2144111","32031","9999","0","0","18","封印有忍純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","忍的純淨記憶碎片","2030/08/01 14:59:59","32031","2023/01/10 16:00:00","1"
"11111","32032","9999","0","0","18","封印有秋乃純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","秋乃的純淨記憶碎片","2030/08/01 14:59:59","32032","2021/01/15 16:00:00","1"
"6051111","32033","9999","0","0","18","封印有真陽純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","真陽的純淨記憶碎片","2030/08/01 14:59:59","32033","2021/03/09 16:00:00","1"
"7210111","32034","9999","0","0","18","封印有優花梨純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","優花梨的純淨記憶碎片","2030/08/01 14:59:59","32034","2015/12/17 15:00:00","1"
"1174111","32036","9999","0","0","18","封印有鏡華純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","鏡華的純淨記憶碎片","2030/08/01 14:59:59","32036","2021/07/13 16:00:00","1"
"3464111","32037","9999","0","0","18","封印有智純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","智的純淨記憶碎片","2030/08/01 14:59:59","32037","2015/12/17 15:00:00","1"
"2104111","32038","9999","0","0","18","封印有栞純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","栞的純淨記憶碎片","2030/08/01 14:59:59","32038","2015/12/17 15:00:00","1"
"4111","32040","9999","0","0","18","封印有碧純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","碧的純淨記憶碎片","2030/08/01 14:59:59","32040","2021/12/10 16:00:00","1"
"3110111","32042","9999","0","0","18","封印有千歌純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","千歌的純淨記憶碎片","2030/08/01 14:59:59","32042","2022/05/10 16:00:00","1"
"6014111","32043","9999","0","0","18","封印有真琴純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","真琴的純淨記憶碎片","2030/08/01 14:59:59","32043","2015/12/17 15:00:00","1"
"181111","32044","9999","0","0","18","封印有伊莉亞純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","伊莉亞的純淨記憶碎片","2030/08/01 14:59:59","32044","2023/01/10 16:00:00","1"
"1202111","32045","9999","0","0","18","封印有空花純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","空花的純淨記憶碎片","2030/08/01 14:59:59","32045","2022/08/11 16:00:00","1"
"3060111","32046","9999","0","0","18","封印有珠希純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","珠希的純淨記憶碎片","2030/08/01 14:59:59","32046","2020/09/04 16:00:00","1"
"2172111","32047","9999","0","0","18","封印有純純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","純的純淨記憶碎片","2030/08/01 14:59:59","32047","2023/05/11 16:00:00","1"
"6152111","32048","9999","0","0","18","封印有美冬純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","美冬的純淨記憶碎片","2030/08/01 14:59:59","32048","2020/09/30 16:00:00","1"
"2122111","32049","9999","0","0","18","封印有靜流純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","靜流的純淨記憶碎片","2030/08/01 14:59:59","32049","2020/11/02 16:00:00","1"
"6120111","32050","9999","0","0","18","封印有美咲純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","美咲的純淨記憶碎片","2030/08/01 14:59:59","32050","2015/12/17 15:00:00","1"
"6132111","32051","9999","0","0","18","封印有深月純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","深月的純淨記憶碎片","2030/08/01 14:59:59","32051","2023/04/07 16:00:00","1"
"8160111","32052","9999","0","0","18","封印有莉瑪純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","莉瑪的純淨記憶碎片","2030/08/01 14:59:59","32052","2020/03/04 16:00:00","1"
"6441111","32053","9999","0","0","18","封印有莫妮卡純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","莫妮卡的純淨記憶碎片","2030/08/01 14:59:59","32053","2022/03/10 16:00:00","1"
