00b5eefb20d294972c4eb599070ed8c6f0adf609b288124f23206afc46c2928f,d3c836b27d677a1f96548e8a26cc01c5f4314076aad4efd3012c8d1facfe9a79,760185b156dc0cc53138fb1898193e0ff68619f9b57d1bf1dabf186f93eb6bf4,706605668ab6453341615c3f9b9a0580f469d036f5e0a509eee23e7355dded11,cadde393792e9fa2785c010a360b0369a942ba2c8f5dbb4303c77d645537907c,c0f6749556148537e677c13c9024f31de6c451c2671fa4776761115905c16e12,1156f765d0c9ec9f9602f6f8a2c1c44208c517e27d819a46ccf3e442ae98ded6,1c27d5ab30607194366073bb064cf3ced889747b52fef0db05f894f14101829e,71a6511a1926fce6bcdc8c37c68cac99cb5f2918468e0ca3bf8df784be215c23,386ad440a69527a5913c164abdb60935a3b1669a8ea19ac0a0301bd685e9e717,e8022fc94356cbef455b982ec9c615aaac8cc90d2098d46c9dacb88690b037de,db3448d52e76d58023732ef86dcdd408f5e64cf1ec7edeb56c4ca4e76048ce37,f50263ea628054745553cb3bb7f16c9602b06636e76bf586a10d317c29b96a12,818a7477fc52aa635e078cd612716b57fe4d75638f6c1a99c2f81eafdb9c6c0b
"-285","51","2022/06/01 16:00:00","6.87","10084","貪吃佩可","1","101","119401","8","10084010","","2022/06/25 15:59:59","6"
"-285","51","2022/06/01 16:00:00","10.08","10084","可可蘿","4","201","105901","8","10084011","","2022/06/25 15:59:59","6"
"-285","51","2022/06/01 16:00:00","18.32","10084","凱留","1","301","106001","8","10084012","","2022/06/25 15:59:59","5"
"-285","51","2022/06/01 16:00:00","13.02","10084","雪菲","4","401","106401","8","10084013","","2022/06/25 15:59:59","6"
"-285","51","2022/06/01 16:00:00","6.87","10084","貪吃佩可","1","101","119401","8","10084014","","2022/06/25 15:59:59","6"
"-285","51","2022/06/01 16:00:00","0","10084","貪吃佩可","1","102","119401","8","10084015","","2022/06/25 15:59:59","1"
"-285","51","2022/06/01 16:00:00","16.63","10084","可蘿","1","202","119501","8","10084016","","2022/06/25 15:59:59","6"
"-285","51","2022/06/01 16:00:00","13.41","10084","希留耶","3","302","119601","8","10084017","","2022/06/25 15:59:59","5"
"-285","51","2022/06/01 16:00:00","13.03","10084","紫布菜","1","402","119701","8","10084018","","2022/06/25 15:59:59","2"
"-285","51","2022/06/01 16:00:00","10.08","10084","可可蘿","4","201","105901","8","10084019","","2022/06/25 15:59:59","6"
"-285","51","2022/06/01 16:00:00","18.32","10084","凱留","1","301","106001","8","10084020","","2022/06/25 15:59:59","5"
"-285","51","2022/06/01 16:00:00","13.02","10084","雪菲","4","401","106401","8","10084021","","2022/06/25 15:59:59","6"
"-285","51","2022/06/01 16:00:00","13.88","10084","可可蘿","2","203","105901","8","10084022","","2022/06/25 15:59:59","1"
"-285","51","2022/06/01 16:00:00","14.49","10084","凱留","3","303","106001","8","10084023","","2022/06/25 15:59:59","6"
"-285","51","2022/06/01 16:00:00","0","10084","雪菲","5","403","106401","8","10084024","","2022/06/25 15:59:59","5"
"-285","52","2022/06/01 16:00:00","0","10084","貪吃佩可","1","102","119401","8","10084025","","2022/06/25 15:59:59","1"
"-285","52","2022/06/01 16:00:00","13.18","10084","可可蘿","1","206","105901","8","10084026","","2022/06/25 15:59:59","2"
"-285","52","2022/06/01 16:00:00","10.4","10084","雪菲","1","406","106401","8","10084027","","2022/06/25 15:59:59","2"
"-285","52","2022/06/01 16:00:00","7.65","10084","可可蘿","2","207","105901","8","10084028","","2022/06/25 15:59:59","6"
"-285","52","2022/06/01 16:00:00","4.68","10084","凱留","5","307","106001","8","10084029","","2022/06/25 15:59:59","3"
"-285","52","2022/06/01 16:00:00","14.83","10084","雪菲","1","407","106401","8","10084030","","2022/06/25 15:59:59","6"
"-285","52","2022/06/01 16:00:00","12.78","10084","可可蘿","1","208","105901","8","10084031","","2022/06/25 15:59:59","2"
"-285","52","2022/06/01 16:00:00","19.32","10084","凱留","1","308","106001","8","10084032","","2022/06/25 15:59:59","6"
"-285","52","2022/06/01 16:00:00","14.39","10084","雪菲","1","408","106401","8","10084033","","2022/06/25 15:59:59","6"
"-285","52","2022/06/01 16:00:00","14.03","10084","凱留","1","309","106001","8","10084034","","2022/06/25 15:59:59","5"
"-285","52","2022/06/01 16:00:00","0","10084","貪吃佩可","1","102","119401","8","10084035","","2022/06/25 15:59:59","1"
"-285","52","2022/06/01 16:00:00","16.63","10084","可蘿","1","202","119501","8","10084036","","2022/06/25 15:59:59","6"
"-285","52","2022/06/01 16:00:00","13.41","10084","希留耶","3","302","119601","8","10084037","","2022/06/25 15:59:59","5"
"-285","52","2022/06/01 16:00:00","13.03","10084","紫布菜","1","402","119701","8","10084038","","2022/06/25 15:59:59","2"
"-285","52","2022/06/01 16:00:00","13.18","10084","可可蘿","1","206","105901","8","10084039","","2022/06/25 15:59:59","2"
"-285","52","2022/06/01 16:00:00","10.4","10084","雪菲","1","406","106401","8","10084040","","2022/06/25 15:59:59","2"
"-285","52","2022/06/01 16:00:00","7.65","10084","可可蘿","2","207","105901","8","10084041","","2022/06/25 15:59:59","6"
"-285","52","2022/06/01 16:00:00","4.68","10084","凱留","5","307","106001","8","10084042","","2022/06/25 15:59:59","3"
"-285","52","2022/06/01 16:00:00","14.83","10084","雪菲","1","407","106401","8","10084043","","2022/06/25 15:59:59","6"
"-285","52","2022/06/01 16:00:00","12.78","10084","可可蘿","1","208","105901","8","10084044","","2022/06/25 15:59:59","2"
"-285","52","2022/06/01 16:00:00","19.32","10084","凱留","1","308","106001","8","10084045","","2022/06/25 15:59:59","6"
"-285","52","2022/06/01 16:00:00","14.39","10084","雪菲","1","408","106401","8","10084046","","2022/06/25 15:59:59","6"
"-285","52","2022/06/01 16:00:00","14.03","10084","凱留","1","309","106001","8","10084047","","2022/06/25 15:59:59","5"
"-416.5","53","2022/06/08 16:00:00","3.414","10085","花凜","1","1","190801","0","10085001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2022/06/25 15:59:59","2"
"-416.5","53","2022/06/08 16:00:00","3.099","10085","花凜","1","2","190801","0","10085002","將任務完成，\n並獲得獎勵吧！","2022/06/25 15:59:59","2"
"-416.5","54","2022/06/08 16:00:00","2.801","10085","花凜","1","3","190801","0","10085003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2022/06/25 15:59:59","2"
"-416.5","54","2022/06/08 16:00:00","0","10085","花凜","2","4","190801","0","10085004","能夠領取獎勵了！\n請檢查看看","2022/06/25 15:59:59","2"
"-416.5","57","2022/06/08 16:00:00","0","10085","花凜","1","5","190801","0","10085005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2022/06/25 15:59:59","1"
"-363","55","2022/06/08 16:00:00","5.506","10085","花凜","1","1","190801","0","10085006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2022/06/25 15:59:59","2"
"-363","55","2022/06/08 16:00:00","1.216","10085","花凜","2","2","190801","0","10085007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2022/06/25 15:59:59","1"
"-363","56","2022/06/08 16:00:00","1.539","10085","花凜","2","3","190801","0","10085008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2022/06/25 15:59:59","1"
"-363","56","2022/06/08 16:00:00","1.875","10085","花凜","2","4","190801","0","10085009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2022/06/25 15:59:59","1"
"-285","51","2022/06/08 16:00:00","12.2","10085","貪吃佩可","1","103","119401","8","10085010","","2022/06/25 15:59:59","2"
"-285","51","2022/06/08 16:00:00","14","10085","可可蘿","1","204","105901","8","10085011","","2022/06/25 15:59:59","6"
"-285","51","2022/06/08 16:00:00","9.3","10085","凱留","4","304","106001","8","10085012","","2022/06/25 15:59:59","1"
"-285","51","2022/06/08 16:00:00","13.5","10085","雪菲","4","404","106401","8","10085013","","2022/06/25 15:59:59","1"
"-285","51","2022/06/08 16:00:00","12.2","10085","貪吃佩可","1","103","119401","8","10085014","","2022/06/25 15:59:59","2"
"-285","51","2022/06/08 16:00:00","15.07","10085","貪吃佩可","1","104","119401","8","10085015","","2022/06/25 15:59:59","2"
"-285","51","2022/06/08 16:00:00","14","10085","可可蘿","1","204","105901","8","10085016","","2022/06/25 15:59:59","6"
"-285","51","2022/06/08 16:00:00","0","10085","可可蘿","1","205","105901","8","10085017","","2022/06/25 15:59:59","1"
"-285","51","2022/06/08 16:00:00","9.3","10085","凱留","4","304","106001","8","10085018","","2022/06/25 15:59:59","1"
"-285","51","2022/06/08 16:00:00","0","10085","凱留","1","305","106001","8","10085019","","2022/06/25 15:59:59","1"
"-285","51","2022/06/08 16:00:00","13.5","10085","雪菲","4","404","106401","8","10085020","","2022/06/25 15:59:59","1"
"-285","51","2022/06/08 16:00:00","0","10085","雪菲","1","405","106401","8","10085021","","2022/06/25 15:59:59","1"
"-285","51","2022/06/08 16:00:00","8.75","10085","貪吃佩可","1","105","121001","8","10085022","","2022/06/25 15:59:59","2"
"-285","51","2022/06/08 16:00:00","3.8","10085","凱留","1","316","121101","8","10085023","","2022/06/25 15:59:59","4"
"-285","51","2022/06/08 16:00:00","9.8","10085","拉比林斯達","4","501","121201","8","10085024","","2022/06/25 15:59:59","1"
"-285","51","2022/06/08 16:00:00","8.7","10085","拉比林斯達","1","502","121201","8","10085025","","2022/06/25 15:59:59","5"
"-285","52","2022/06/08 16:00:00","12.2","10085","貪吃佩可","1","103","119401","8","10085026","","2022/06/25 15:59:59","2"
"-285","52","2022/06/08 16:00:00","13.18","10085","可可蘿","1","206","105901","8","10085027","","2022/06/25 15:59:59","5"
"-285","52","2022/06/08 16:00:00","7.65","10085","可可蘿","2","207","105901","8","10085028","","2022/06/25 15:59:59","6"
"-285","52","2022/06/08 16:00:00","12.78","10085","可可蘿","1","208","105901","8","10085029","","2022/06/25 15:59:59","2"
"-285","52","2022/06/08 16:00:00","4.68","10085","凱留","5","307","106001","8","10085030","","2022/06/25 15:59:59","3"
"-285","52","2022/06/08 16:00:00","19.32","10085","凱留","1","308","106001","8","10085031","","2022/06/25 15:59:59","6"
"-285","52","2022/06/08 16:00:00","14.03","10085","凱留","1","309","106001","8","10085032","","2022/06/25 15:59:59","5"
"-285","52","2022/06/08 16:00:00","10.4","10085","雪菲","1","406","106401","8","10085033","","2022/06/25 15:59:59","2"
"-285","52","2022/06/08 16:00:00","14.83","10085","雪菲","1","407","106401","8","10085034","","2022/06/25 15:59:59","6"
"-285","52","2022/06/08 16:00:00","14.39","10085","雪菲","1","408","106401","8","10085035","","2022/06/25 15:59:59","6"
"-285","52","2022/06/08 16:00:00","12.2","10085","貪吃佩可","1","103","119401","8","10085036","","2022/06/25 15:59:59","2"
"-285","52","2022/06/08 16:00:00","15.07","10085","貪吃佩可","1","104","119401","8","10085037","","2022/06/25 15:59:59","2"
"-285","52","2022/06/08 16:00:00","13.18","10085","可可蘿","1","206","105901","8","10085038","","2022/06/25 15:59:59","5"
"-285","52","2022/06/08 16:00:00","7.65","10085","可可蘿","2","207","105901","8","10085039","","2022/06/25 15:59:59","6"
"-285","52","2022/06/08 16:00:00","12.78","10085","可可蘿","1","208","105901","8","10085040","","2022/06/25 15:59:59","2"
"-285","52","2022/06/08 16:00:00","4.68","10085","凱留","5","307","106001","8","10085041","","2022/06/25 15:59:59","3"
"-285","52","2022/06/08 16:00:00","19.32","10085","凱留","1","308","106001","8","10085042","","2022/06/25 15:59:59","6"
"-285","52","2022/06/08 16:00:00","14.03","10085","凱留","1","309","106001","8","10085043","","2022/06/25 15:59:59","5"
"-285","52","2022/06/08 16:00:00","10.4","10085","雪菲","1","406","106401","8","10085044","","2022/06/25 15:59:59","2"
"-285","52","2022/06/08 16:00:00","14.83","10085","雪菲","1","407","106401","8","10085045","","2022/06/25 15:59:59","6"
"-285","52","2022/06/08 16:00:00","14.39","10085","雪菲","1","408","106401","8","10085046","","2022/06/25 15:59:59","6"
"-285","52","2022/06/08 16:00:00","10.8","10085","貪吃佩可","1","106","121001","8","10085047","","2022/06/25 15:59:59","2"
"-285","52","2022/06/08 16:00:00","0","10085","貪吃佩可","4","107","121001","8","10085048","","2022/06/25 15:59:59","4"
"-285","52","2022/06/08 16:00:00","11.5","10085","貪吃佩可","1","108","121001","8","10085049","","2022/06/25 15:59:59","2"
"-285","52","2022/06/08 16:00:00","4.68","10085","凱留","5","317","121101","8","10085050","","2022/06/25 15:59:59","3"
"-285","52","2022/06/08 16:00:00","19.32","10085","凱留","1","318","121101","8","10085051","","2022/06/25 15:59:59","6"
"-285","52","2022/06/08 16:00:00","14.03","10085","凱留","1","319","121101","8","10085052","","2022/06/25 15:59:59","5"
"-285","52","2022/06/08 16:00:00","7.43","10085","拉比林斯達","1","505","121201","8","10085053","","2022/06/25 15:59:59","4"
"-285","52","2022/06/08 16:00:00","11","10085","拉比林斯達","4","506","121201","8","10085054","","2022/06/25 15:59:59","1"
"-285","52","2022/06/08 16:00:00","0","10085","拉比林斯達","1","507","121201","8","10085055","","2022/06/25 15:59:59","1"
"-416.5","53","2022/06/13 16:00:00","3.414","10086","花凜","1","1","190801","0","10086001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2022/06/29 15:59:59","2"
"-416.5","53","2022/06/13 16:00:00","3.099","10086","花凜","1","2","190801","0","10086002","將任務完成，\n並獲得獎勵吧！","2022/06/29 15:59:59","2"
"-416.5","54","2022/06/13 16:00:00","2.801","10086","花凜","1","3","190801","0","10086003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2022/06/29 15:59:59","2"
"-416.5","54","2022/06/13 16:00:00","0","10086","花凜","2","4","190801","0","10086004","能夠領取獎勵了！\n請檢查看看","2022/06/29 15:59:59","2"
"-416.5","57","2022/06/13 16:00:00","0","10086","花凜","1","5","190801","0","10086005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2022/06/29 15:59:59","1"
"-363","55","2022/06/13 16:00:00","5.506","10086","花凜","1","1","190801","0","10086006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2022/06/29 15:59:59","2"
"-363","55","2022/06/13 16:00:00","1.216","10086","花凜","2","2","190801","0","10086007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2022/06/29 15:59:59","1"
"-363","56","2022/06/13 16:00:00","1.539","10086","花凜","2","3","190801","0","10086008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2022/06/29 15:59:59","1"
"-363","56","2022/06/13 16:00:00","1.875","10086","花凜","2","4","190801","0","10086009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2022/06/29 15:59:59","1"
"-285","51","2022/06/13 16:00:00","0","10086","可可蘿","2","101","105901","8","10086010","","2022/06/29 15:59:59","2"
"-285","51","2022/06/13 16:00:00","8.03","10086","貪吃佩可","1","201","105801","8","10086011","","2022/06/29 15:59:59","2"
"-285","51","2022/06/13 16:00:00","15.85","10086","凱留","1","301","106001","8","10086012","","2022/06/29 15:59:59","2"
"-285","51","2022/06/13 16:00:00","4.6","10086","優衣（祭服）","4","401","115601","8","10086013","","2022/06/29 15:59:59","1"
"-285","51","2022/06/13 16:00:00","6.5","10086","可可蘿","1","102","105901","8","10086014","","2022/06/29 15:59:59","2"
"-285","51","2022/06/13 16:00:00","15.6","10086","貪吃佩可","4","202","105801","8","10086015","","2022/06/29 15:59:59","7"
"-285","51","2022/06/13 16:00:00","13.9","10086","凱留","1","302","106001","8","10086016","","2022/06/29 15:59:59","3"
"-285","52","2022/06/13 16:00:00","17.67","10086","可可蘿","1","105","105901","8","10086017","","2022/06/29 15:59:59","2"
"-285","52","2022/06/13 16:00:00","10.12","10086","貪吃佩可","2","205","105801","8","10086018","","2022/06/29 15:59:59","1"
"-285","52","2022/06/13 16:00:00","3.75","10086","凱留","2","305","106001","8","10086019","","2022/06/29 15:59:59","1"
"-285","52","2022/06/13 16:00:00","0","10086","可可蘿","2","106","105901","8","10086020","","2022/06/29 15:59:59","2"
"-285","52","2022/06/13 16:00:00","11.97","10086","貪吃佩可","1","206","105801","8","10086021","","2022/06/29 15:59:59","2"
"-285","52","2022/06/13 16:00:00","15.77","10086","凱留","1","306","106001","8","10086022","","2022/06/29 15:59:59","3"
"-285","52","2022/06/13 16:00:00","14.8","10086","可可蘿","4","107","105901","8","10086023","","2022/06/29 15:59:59","2"
"-285","52","2022/06/13 16:00:00","9.12","10086","貪吃佩可","2","207","105801","8","10086024","","2022/06/29 15:59:59","5"
"-285","52","2022/06/13 16:00:00","15.43","10086","凱留","1","307","106001","8","10086025","","2022/06/29 15:59:59","2"
"-416.5","53","2022/06/19 16:00:00","3.414","10087","花凜","1","1","190801","0","10087001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2022/06/29 15:59:59","2"
"-416.5","53","2022/06/19 16:00:00","3.099","10087","花凜","1","2","190801","0","10087002","將任務完成，\n並獲得獎勵吧！","2022/06/29 15:59:59","2"
"-416.5","54","2022/06/19 16:00:00","2.801","10087","花凜","1","3","190801","0","10087003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2022/06/29 15:59:59","2"
"-416.5","54","2022/06/19 16:00:00","0","10087","花凜","2","4","190801","0","10087004","能夠領取獎勵了！\n請檢查看看","2022/06/29 15:59:59","2"
"-416.5","57","2022/06/19 16:00:00","0","10087","花凜","1","5","190801","0","10087005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2022/06/29 15:59:59","1"
"-363","55","2022/06/19 16:00:00","5.506","10087","花凜","1","1","190801","0","10087006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2022/06/29 15:59:59","2"
"-363","55","2022/06/19 16:00:00","1.216","10087","花凜","2","2","190801","0","10087007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2022/06/29 15:59:59","1"
"-363","56","2022/06/19 16:00:00","1.539","10087","花凜","2","3","190801","0","10087008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2022/06/29 15:59:59","1"
"-363","56","2022/06/19 16:00:00","1.875","10087","花凜","2","4","190801","0","10087009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2022/06/29 15:59:59","1"
"-285","51","2022/06/19 16:00:00","19.05","10087","可可蘿","1","103","191401","8","10087010","","2022/06/29 15:59:59","4"
"-285","51","2022/06/19 16:00:00","19.05","10087","可可蘿","1","113","115501","8","10087011","","2022/06/29 15:59:59","4"
"-285","51","2022/06/19 16:00:00","11.87","10087","貪吃佩可","1","203","105801","8","10087012","","2022/06/29 15:59:59","4"
"-285","51","2022/06/19 16:00:00","0","10087","凱留","4","303","106001","8","10087013","","2022/06/29 15:59:59","4"
"-285","51","2022/06/19 16:00:00","0","10087","可可蘿","2","104","191401","8","10087014","","2022/06/29 15:59:59","2"
"-285","51","2022/06/19 16:00:00","0","10087","可可蘿","2","114","115501","8","10087015","","2022/06/29 15:59:59","2"
"-285","51","2022/06/19 16:00:00","0","10087","貪吃佩可","4","204","105801","8","10087016","","2022/06/29 15:59:59","4"
"-285","51","2022/06/19 16:00:00","12.17","10087","凱留","3","304","106001","8","10087017","","2022/06/29 15:59:59","6"
"-285","52","2022/06/19 16:00:00","17.67","10087","可可蘿","1","105","105901","8","10087018","","2022/06/29 15:59:59","2"
"-285","52","2022/06/19 16:00:00","10.12","10087","貪吃佩可","2","205","105801","8","10087019","","2022/06/29 15:59:59","1"
"-285","52","2022/06/19 16:00:00","3.75","10087","凱留","2","305","106001","8","10087020","","2022/06/29 15:59:59","1"
"-285","52","2022/06/19 16:00:00","0","10087","可可蘿","2","106","105901","8","10087021","","2022/06/29 15:59:59","2"
"-285","52","2022/06/19 16:00:00","11.97","10087","貪吃佩可","1","206","105801","8","10087022","","2022/06/29 15:59:59","2"
"-285","52","2022/06/19 16:00:00","15.77","10087","凱留","1","306","106001","8","10087023","","2022/06/29 15:59:59","3"
"-285","52","2022/06/19 16:00:00","14.8","10087","可可蘿","4","107","105901","8","10087024","","2022/06/29 15:59:59","2"
"-285","52","2022/06/19 16:00:00","9.12","10087","貪吃佩可","2","207","105801","8","10087025","","2022/06/29 15:59:59","5"
"-285","52","2022/06/19 16:00:00","15.43","10087","凱留","1","307","106001","8","10087026","","2022/06/29 15:59:59","2"
"-416.5","53","2022/07/01 16:00:00","3.414","10088","花凜","1","1","190801","0","10088001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2022/07/19 15:59:59","2"
"-416.5","53","2022/07/01 16:00:00","3.099","10088","花凜","1","2","190801","0","10088002","將任務完成，\n並獲得獎勵吧！","2022/07/19 15:59:59","2"
"-416.5","54","2022/07/01 16:00:00","2.801","10088","花凜","1","3","190801","0","10088003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2022/07/19 15:59:59","2"
"-416.5","54","2022/07/01 16:00:00","0","10088","花凜","2","4","190801","0","10088004","能夠領取獎勵了！\n請檢查看看","2022/07/19 15:59:59","2"
"-416.5","57","2022/07/01 16:00:00","0","10088","花凜","1","5","190801","0","10088005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2022/07/19 15:59:59","1"
"-363","55","2022/07/01 16:00:00","5.506","10088","花凜","1","1","190801","0","10088006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2022/07/19 15:59:59","2"
"-363","55","2022/07/01 16:00:00","1.216","10088","花凜","2","2","190801","0","10088007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2022/07/19 15:59:59","1"
"-363","56","2022/07/01 16:00:00","1.539","10088","花凜","2","3","190801","0","10088008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2022/07/19 15:59:59","1"
"-363","56","2022/07/01 16:00:00","1.875","10088","花凜","2","4","190801","0","10088009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2022/07/19 15:59:59","1"
"-285","51","2022/07/01 16:00:00","10.55","10088","胡桃","1","101","102101","8","10088101","","2022/07/19 15:59:59","2"
"-285","51","2022/07/01 16:00:00","10.55","10088","胡桃（舞台）","1","111","121301","8","10088102","","2022/07/19 15:59:59","2"
"-285","51","2022/07/01 16:00:00","6.3","10088","美咲","4","201","105001","8","10088103","","2022/07/19 15:59:59","1"
"-285","51","2022/07/01 16:00:00","6.3","10088","美咲（舞台）","4","211","121401","8","10088104","","2022/07/19 15:59:59","1"
"-285","51","2022/07/01 16:00:00","11.85","10088","胡桃","1","102","102101","8","10088105","","2022/07/19 15:59:59","2"
"-285","51","2022/07/01 16:00:00","11.85","10088","胡桃（舞台）","1","112","121301","8","10088106","","2022/07/19 15:59:59","2"
"-285","51","2022/07/01 16:00:00","8","10088","美咲","6","202","105001","8","10088107","","2022/07/19 15:59:59","1"
"-285","51","2022/07/01 16:00:00","8","10088","美咲（舞台）","6","212","121401","8","10088108","","2022/07/19 15:59:59","1"
"-285","51","2022/07/01 16:00:00","5.35","10088","胡桃（舞台）","1","113","121301","8","10088109","","2022/07/19 15:59:59","2"
"-285","51","2022/07/01 16:00:00","8.7","10088","美咲（舞台）","2","213","121401","8","10088110","","2022/07/19 15:59:59","5"
"-285","52","2022/07/01 16:00:00","0","10088","胡桃（舞台）","2","114","121301","8","10088111","","2022/07/19 15:59:59","2"
"-285","52","2022/07/01 16:00:00","13.85","10088","美咲（舞台）","6","214","121401","8","10088112","","2022/07/19 15:59:59","2"
"-285","52","2022/07/01 16:00:00","5.95","10088","胡桃","2","105","102101","8","10088113","","2022/07/19 15:59:59","1"
"-285","52","2022/07/01 16:00:00","5.95","10088","胡桃（舞台）","2","115","121301","8","10088114","","2022/07/19 15:59:59","1"
"-285","52","2022/07/01 16:00:00","0","10088","美咲","2","205","105001","8","10088115","","2022/07/19 15:59:59","2"
"-285","52","2022/07/01 16:00:00","0","10088","美咲（舞台）","2","215","121401","8","10088116","","2022/07/19 15:59:59","2"
"-285","52","2022/07/01 16:00:00","0","10088","胡桃（舞台）","2","116","121301","8","10088117","","2022/07/19 15:59:59","2"
"-285","52","2022/07/01 16:00:00","10.13","10088","美咲","1","206","105001","8","10088118","","2022/07/19 15:59:59","2"
"-285","52","2022/07/01 16:00:00","10.13","10088","美咲（舞台）","1","216","121401","8","10088119","","2022/07/19 15:59:59","2"
"-416.5","53","2022/07/19 16:00:00","3.414","10089","花凜","1","1","190801","0","10089001","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","2022/07/28 15:59:59","2"
"-416.5","53","2022/07/19 16:00:00","3.099","10089","花凜","1","2","190801","0","10089002","將任務完成，\n並獲得獎勵吧！","2022/07/28 15:59:59","2"
"-416.5","54","2022/07/19 16:00:00","2.801","10089","花凜","1","3","190801","0","10089003","似乎有能夠\n領取的獎勵了，\n請確認看看。","2022/07/28 15:59:59","2"
"-416.5","54","2022/07/19 16:00:00","0","10089","花凜","2","4","190801","0","10089004","能夠領取獎勵了！\n請檢查看看","2022/07/28 15:59:59","2"
"-416.5","57","2022/07/19 16:00:00","0","10089","花凜","1","5","190801","0","10089005","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","2022/07/28 15:59:59","1"
"-363","55","2022/07/19 16:00:00","5.506","10089","花凜","1","1","190801","0","10089006","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","2022/07/28 15:59:59","2"
"-363","55","2022/07/19 16:00:00","1.216","10089","花凜","2","2","190801","0","10089007","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","2022/07/28 15:59:59","1"
"-363","56","2022/07/19 16:00:00","1.539","10089","花凜","2","3","190801","0","10089008","辛苦了\n別忘記使用討伐證\n來進行交換哦！","2022/07/28 15:59:59","1"
"-363","56","2022/07/19 16:00:00","1.875","10089","花凜","2","4","190801","0","10089009","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","2022/07/28 15:59:59","1"
"-285","51","2022/07/19 16:00:00","0","10089","莉瑪","2","101","105202","8","10089101","","2022/07/28 15:59:59","2"
"-285","51","2022/07/19 16:00:00","0","10089","莉瑪（灰姑娘）","2","111","115801","8","10089102","","2022/07/28 15:59:59","2"
"-285","51","2022/07/19 16:00:00","8.63","10089","真步（灰姑娘）","6","201","116001","8","10089103","","2022/07/28 15:59:59","1"
"-285","51","2022/07/19 16:00:00","0","10089","真琴（灰姑娘）","1","301","115901","-6","10089104","","2022/07/28 15:59:59","1"
"-285","51","2022/07/19 16:00:00","0","10089","莉瑪","1","102","105202","8","10089105","","2022/07/28 15:59:59","1"
"-285","51","2022/07/19 16:00:00","0","10089","莉瑪（灰姑娘）","1","112","115801","8","10089106","","2022/07/28 15:59:59","1"
"-285","51","2022/07/19 16:00:00","10.38","10089","真步（灰姑娘）","1","202","116001","8","10089107","","2022/07/28 15:59:59","2"
"-285","51","2022/07/19 16:00:00","0","10089","真琴（灰姑娘）","5","302","115901","-6","10089108","","2022/07/28 15:59:59","5"
"-285","51","2022/07/19 16:00:00","0","10089","莉瑪","1","103","105202","8","10089109","","2022/07/28 15:59:59","1"
"-285","51","2022/07/19 16:00:00","10.22","10089","莉瑪（灰姑娘）","2","113","115801","8","10089110","","2022/07/28 15:59:59","1"
"-285","51","2022/07/19 16:00:00","13.08","10089","真步（灰姑娘）","1","203","116001","8","10089111","","2022/07/28 15:59:59","5"
"-285","51","2022/07/19 16:00:00","7.52","10089","真琴（灰姑娘）","6","303","115901","-6","10089112","","2022/07/28 15:59:59","2"
"-285","52","2022/07/19 16:00:00","0","10089","莉瑪","1","104","105202","8","10089113","","2022/07/28 15:59:59","1"
"-285","52","2022/07/19 16:00:00","0","10089","莉瑪（灰姑娘）","1","114","115801","8","10089114","","2022/07/28 15:59:59","1"
"-285","52","2022/07/19 16:00:00","22.27","10089","真步（灰姑娘）","1","204","116001","8","10089115","","2022/07/28 15:59:59","2"
