4d6d77ab816e2bdca1b7f586122b3d00d31680359a9024393e981e7edf5154e3,c3c82e23634e8073d37ee087455ece1859cb31be27637913c0a8cdb2a8ec8c74,01f0f5b5984030b7078fcf48a51266fd5778868dedc47d61f36f66221dc6e01d,c649d5f316f8d6fc06cb4bf2f0f494ddde70714c2868336973ceba05ca88f35a,4c2d204b6339d5c014fe141e4d589f66bb7ff6d31d114416fc14ff7285ba9cdc,da671304bc73a1c65a5f7e686941ff942cbae3472a7b3f2b53c23e797559f7a3,361af6fc1d6fd2427eacfb9b69718d3f90a85b289191e9f3ec95d75d9787ee7d,5cad5ebba730655bd3a60f80d61d6e69ab80ea2525f2597611b4823c6fb682d8,a28068d8f4564ca0024d33cdd0b56149752d2b9716c2fc90e4322d9d628754d7,934aaafbdd9dd4b2156eea8911d6e2cd16a24275fb8365309eee2eb464e369ff,2b181fa38ccafae2a476d548b66214ce8a86bee526f5ce4f23d1f0499ae5b9ab
"0","3","1","surprise_idle","63065","","shock_to_surprise","0.2","131711","5152063",""
"1","3","","","63066","","empty","0.2","1","5152063",""
"0","3","1","doya_talk_sad","63067","0","doya_in_sad","0.2","132011","5152063",""
"0","21","","0","63068","","vo_rag_5009","","vo_rag","5152063",""
"7","11","1","1","63069","0","這就是偶像……非常嚴峻。\n話說回來……還有\n其他不同種的體操吧？","0","132011","5152063","0"
"0","91","","0","63070","","","","0","5152063",""
"1","3","","","63071","","doya_talk","0.2","132011","5152063",""
"0","21","","0","63072","","vo_rag_5010","","vo_rag","5152063",""
"7","11","1","1","63073","0","那部分也請務必傳授給我。\n啊啊，我在旁邊看著\n就好了。","0","132011","5152063","0"
"0","91","","0","63074","","","","0","5152063",""
"1","3","","","63075","","doya_idle","0.2","132011","5152063",""
"1","3","","","63076","","sad_talk_anger","0.2","131711","5152063",""
"0","21","","0","63077","","vo_rag_5011","","vo_rag","5152063",""
"9","11","1","1","63078","0","真不愧是「強欲的魔女」。\n即使體力低落到不行，\n但求知慾卻是無限的呢。","0","131711","5152063","0"
"0","91","","0","63079","","","","0","5152063",""
"0","3","1","doya_idle_normal2","63080","0","doya_to_doya","0.2","132011","5152063",""
"0","3","1","cool_talk_joy2","63081","0","cool_in_joy2","0.2","131711","5152063",""
"0","23","","","63082","","se_10058300_emotion_isekai_1","","se_10058300","5152063",""
"0.8","12","0","0","63083","","10","","131711","5152063",""
"","93","","","63084","","0","","1.5","5152063",""
"1","3","","","63085","","sad_idle_surprise1","0.2","132011","5152063",""
"0","3","","","63086","","ames_idol_dance","0.2","131711","5152063",""
"","93","","","63087","","0","","1.8","5152063",""
"0","3","1","echidna_interest_talk","63088","0","echidna_interest_in","0.2","132011","5152063",""
"0","23","","","63089","","se_10058300_emotion_isekai_2","","se_10058300","5152063",""
"2","12","0","0","63090","","7","","132011","5152063",""
"","93","","","63091","","0","","1.1","5152063",""
"","93","","","63092","","0","","0.5","5152063",""
"","101","","","63093","","","","63094","5152063",""
"","25","","","63094","","bgm_MC173B","","bgm_MC173B","5152063",""
"","22","","","63095","","0","","0","5152063",""
"110","1","-295","410","64001","1","102611","1.55","1","5152064","idle_normal"
"105","1","-114","176","64002","0","107811","1.45","1","5152064","cool_idle"
"106","1","-179","12","64003","0","102311","1.5","1","5152064","joy_idle_normal"
"105","1","-116","-177","64004","0","110311","1.45","1","5152064","idle_normal"
"107","1","-258","-226","64005","0","102111","1.55","1","5152064","wish_idle"
"107","1","-260","115","64006","0","131911","1.55","1","5152064","idle_normal"
"106","1","-178","-350","64007","0","122811","1.5","1","5152064","doya_idle"
"108","1","-334","-391","64008","0","122911","1.6","1","5152064","idle_normal"
"108","1","-330","-60","64009","0","122711","1.6","1","5152064","idle_normal"
"","13","","","64010","","210","","102611","5152064",""
"","13","","","64011","","207","","131911","5152064",""
"","13","","","64012","","205","","110311","5152064",""
"","13","","","64013","","208","","122711","5152064",""
"","13","","","64014","","206","","122811","5152064",""
"","13","","","64015","","208","","122911","5152064",""
"","13","","","64016","","207","","102111","5152064",""
"","13","","","64017","","206","","102311","5152064",""
"","13","","","64018","","205","","107811","5152064",""
"115","5","-295","410","64019","1","11","1.55","1","5152064","empty"
"131","5","-260","115","64020","0","61","1.55","1","5152064","empty"
"131","5","-134","146","64021","0","62","1.55","1","5152064","empty"
"132","5","-295","410","64022","0","63","1.55","1","5152064","empty"
"132","5","-136","-177","64023","0","64","1.55","1","5152064","empty"
"0","31","1.3","40","64024","","1","1","1","5152064",""
"385","31","1","-235","64025","","13","0","13","5152064",""
"0","31","1","0","64026","","2","0","2","5152064",""
"0","31","1","0","64027","","3","1","3","5152064",""
"","91","","","64028","","0","","0","5152064",""
"","37","","","64029","","telop_4","","3","5152064",""
"0","102","","","64030","","0","","0","5152064",""
"","93","","","64031","","0","","1","5152064",""
"1","3","","","64032","","sad_talk_dead","0.2","102611","5152064",""
"0","21","","0","64033","","vo_rag_3001","","vo_rag","5152064",""
"8","11","1","1","64034","0","咦咦……騙人，來了一堆人啊……\n這麼早就過來，真是辛苦了啊……","0","102611","5152064","0"
"0","91","","0","64035","","","","0","5152064",""
"1","3","","","64036","","talk_normal_surprise","0.2","102611","5152064",""
"0","21","","0","64037","","vo_rag_3002","","vo_rag","5152064",""
"8","11","1","1","64038","0","雖然我其實並不想做，\n不過要開始做體操囉～","0","102611","5152064","0"
"0","91","","0","64039","","","","0","5152064",""
"1","3","","","64040","","idle_normal","0.2","102611","5152064",""
"","25","","","64041","","bgm_MC175B","","bgm_MC175B","5152064",""
"","32","","","64042","","1","","2","5152064",""
"0","21","","0","64043","","vo_rag_3003","","vo_rag","5152064",""
"9","11","0","1","64044","0","首先是原地跳躍～\n一、二、三……","0","102611","5152064","2.2"
"0","93","","0","64045","","","","3.2","5152064",""
"0","3","1","tired_idle","64046","0.2","gutara_jump3time","0.2","11","5152064",""
"0","3","1","tired_idle","64047","0.2","gutara_jump3time","0.2","102611","5152064",""
"0","93","","0","64048","","","","0.1","5152064",""
"0","3","1","idle_normal","64049","0.2","jump3time","0.2","131911","5152064",""
"0","3","1","idle_normal","64050","0.2","jump3time","0.2","122911","5152064",""
"0","3","1","joy_idle_normal","64051","0.2","jump3time","0.2","102311","5152064",""
"0","93","","0","64052","","","","0.1","5152064",""
"0","3","1","idle_normal","64053","0.2","jump3time","0.2","107811","5152064",""
"0","3","1","idle_normal","64054","0.2","jump3time","0.2","110311","5152064",""
"0","3","1","wish_idle","64055","0.2","jump3time","0.2","102111","5152064",""
"0","93","","0","64056","","","","0.1","5152064",""
"0","3","1","doya_idle","64057","0.2","jump3time","0.2","122811","5152064",""
"0","3","1","idle_normal","64058","0.2","jump3time","0.2","122711","5152064",""
"","93","","","64059","","0","","2.1","5152064",""
"0","23","","","64060","","se_10058300_isekai_breath","","se_10058300","5152064",""
"","93","","","64061","","0","","1.7","5152064",""
"0","91","","0","64062","","","","64044","5152064",""
"0.5","27","0","0.5","64063","1","bgm_MC173B","0","bgm_MC173B","5152064",""
"","37","","","64064","","out","","2","5152064",""
"0","21","","0","64065","","vo_rag_3004","","vo_rag","5152064",""
"8","11","1","1","64066","","……呼，稍微休息一下吧。","0","102611","5152064","0"
"0","91","","0","64067","","","","0","5152064",""
"1","3","","","64068","","talk_normal_shy","0.2","107811","5152064",""
"0","21","","0","64069","","vo_rag_3005","","vo_rag","5152064",""
"7","11","1","1","64070","","再怎麼說也太快了吧！？","0","107811","5152064","0"
"0","91","","0","64071","","","","0","5152064",""
"1","3","","","64072","","idle_normal_shy","0.2","107811","5152064",""
"","24","","","64073","","0.3","","se_10058300_isekai_breath","5152064",""
"1","3","","","64074","","empty","0.2","11","5152064",""
"1","3","","","64075","","talk_normal_joy","0.2","102611","5152064",""
"0","21","","0","64076","","vo_rag_3006","","vo_rag","5152064",""
"7","11","1","1","64077","","那麼接著就躺下來深呼吸～","0","102611","5152064","0"
"0","91","","0","64078","","","","0","5152064",""
"0","3","1","gutara_sleepy_idle","64079","0","idle_to_layLongHair","0.2","102611","5152064",""
"0","93","","0","64080","","","","0.2","5152064",""
"0","3","1","gutara_breathLongHair_idle","64081","0","idle_to_layLongHair","0.2","131911","5152064",""
"0","3","1","gutara_breathShortHair_idle","64082","0","idle_to_layShortHair","0.2","122911","5152064",""
"0","3","1","gutara_breathShortHair_idle","64083","0","idle_to_layShortHair","0.2","102311","5152064",""
"0","93","","0","64084","","","","0.2","5152064",""
"0","3","1","gutara_breathLongHair_idle","64085","0","idle_to_layLongHair","0.2","110311","5152064",""
"0","3","1","gutara_breathShortHair_idle","64086","0","idle_to_layShortHair","0.2","122711","5152064",""
"0","3","1","gutara_breathLongHair_idle","64087","0","idle_to_layLongHair","0.2","107811","5152064",""
"0","93","","0","64088","","","","0.1","5152064",""
"0","3","1","gutara_breathShortHair_idle","64089","0","idle_to_layShortHair","0.2","102111","5152064",""
"0","3","1","gutara_breathShortHair_idle","64090","0","idle_to_layShortHair","0.2","122811","5152064",""
"1","121","2.8","1","64091","","105","12","0","5152064",""
"0","93","","0","64092","","","","2","5152064",""
"1.5","12","0","0","64093","-120","12","50","102611","5152064",""
"0","93","","0","64094","","","","1.5","5152064",""
"0","3","1","gutara_sleep2_idle","64095","0","gutara_sleep2_in","0.2","102611","5152064",""
"0","93","","0","64096","","","","1.5","5152064",""
"","32","","","64097","","1","","13","5152064",""
"0","21","","0","64098","","vo_rag_3007","","vo_rag","5152064",""
"9","11","1","1","64099","-100","呼……唔嗯唔嗯……","15","102611","5152064","0"
"0","91","","0","64100","","","","0","5152064",""
"0","23","","","64101","","se_10058300_gutara_sleep","","se_10058300","5152064",""
"","4","","","64102","","0","","11","5152064",""
"-310","2","0","0","64103","","460","","11","5152064",""
"0","3","","","64104","","gutara_sleep","","11","5152064",""
"0","3","1","gutara_sleep1_idle","64105","0","gutara_surprise","0.2","107811","5152064",""
"0","21","","0","64106","","vo_rag_3008","","vo_rag","5152064",""
"8","11","0","1","64107","-40","騙人的吧？睡著了！？\n討厭，連我都變得想睡了……","-15","107811","5152064","1.5"
"","93","","","64108","","0","","6.8","5152064",""
"","93","","","64109","","0","","0.5","5152064",""
"0","23","","","64110","","se_10058300_gutara_sleep","","se_10058300","5152064",""
"0","3","","","64111","","gutara_sleep2","","62","5152064",""
"0","91","","0","64112","","","","64107","5152064",""
"0","3","1","gutara_sleep1_idle","64113","0","gutara_sleep1ShortHair_in","0.2","122911","5152064",""
"0","93","","0","64114","","","","0.2","5152064",""
"0","3","1","gutara_sleep1_idle","64115","0","gutara_sleep1ShortHair_in","0.2","102311","5152064",""
"0","93","","0","64116","","","","0.2","5152064",""
"0","3","1","gutara_sleep1_idle","64117","0","gutara_sleep1ShortHair_in","0.2","122811","5152064",""
"0","93","","0","64118","","","","1.5","5152064",""
"0","3","1","gutara_sleep1_idle","64119","0","gutara_sleepy_in","0.2","110311","5152064",""
"0","21","","0","64120","","vo_rag_3009","","vo_rag","5152064",""
"8","11","0","1","64121","-110","畢竟今天起得早……\n我也……呼啊……","-40","110311","5152064","1.5"
"","93","","","64122","","0","","7.4","5152064",""
"0","23","","","64123","","se_10058300_gutara_sleep","","se_10058300","5152064",""
"0","3","","","64124","","gutara_sleep","","64","5152064",""
"0","91","","0","64125","","","","64121","5152064",""
"0","3","1","gutara_sleep1_idle","64126","0","gutara_sleep1ShortHair_in","0.2","102111","5152064",""
"0","93","","0","64127","","","","0.2","5152064",""
"0","3","1","gutara_sleep1_idle","64128","0","gutara_sleep1ShortHair_in","0.2","122711","5152064",""
"0","93","","0","64129","","","","4","5152064",""
"0","3","1","gutara_notice_talk_shy","64130","0","gutara_notice_in","0.2","131911","5152064",""
"0","21","","0","64131","","vo_rag_3010","","vo_rag","5152064",""
"8","11","1","1","64132","-50","咦，大家都睡著了！？\n太讓人吃驚了。\n得把大家叫醒才行……","-15","131911","5152064","0"
"0","91","","0","64133","","","","0","5152064",""
"0","3","1","gutara_notice_talk_dead","64134","0","gutara_notice_to_notice","0.2","131911","5152064",""
"0","21","","0","64135","","vo_rag_3011","","vo_rag","5152064",""
"8","11","1","1","64136","-50","呼哈……\n咦，這是怎麼回事，\n連我都突然想睡了……呼","-15","131911","5152064","0"
"0","91","","0","64137","","","","0","5152064",""
"0","3","1","gutara_sleep1_idle","64138","0","gutara_notice_out","0.2","131911","5152064",""
"0","93","","0","64139","","","","0.5","5152064",""
"0","23","","","64140","","se_10058300_gutara_sleep","","se_10058300","5152064",""
"0","3","","","64141","","gutara_sleep","","61","5152064",""
"0","93","","0","64142","","","","1.3","5152064",""
"0","23","","","64143","","se_10058300_gutara_sleep","","se_10058300","5152064",""
"-305","2","0","0","64144","","-205","","64","5152064",""
"0","3","","","64145","","gutara_sleep2","","64","5152064",""
"0","93","","0","64146","","","","1.3","5152064",""
"0","23","","","64147","","se_10058300_gutara_sleep","","se_10058300","5152064",""
"-190","2","0","0","64148","","-300","","62","5152064",""
"0","3","","","64149","","gutara_sleep","","62","5152064",""
"0","93","","0","64150","","","","2","5152064",""
"","93","","","64151","","0","","0.5","5152064",""
"","101","","","64152","","","","64153","5152064",""
"","25","","","64153","","bgm_MC173B","","bgm_MC173B","5152064",""
"","22","","","64154","","0","","0","5152064",""
"109","1","-280","335","65001","1","127111","1.55","1","5152065","idle_normal"
"105","1","-179","-252","65002","0","132111","1.5","1","5152065","wish_idle_normal"
"104","5","-163","-74","65003","0","4","1.5","4","5152065","doya_idle"
"107","1","-264","29","65004","0","131911","1.55","1","5152065","idle_normal"
"109","1","-304","-346","65005","0","126911","1.55","1","5152065","wish_idle_normal"
"108","1","-285","-150","65006","0","113111","1.55","1","5152065","idle_normal"
"110","5","-280","1000","65007","1","6","1.5","6","5152065","ghost_dokuro_idle"
"1","6","0","1","65008","0","1","0","6","5152065",""
"106","5","-178","-507","65009","0","7","1.5","7","5152065","idle_normal"
"1","6","0","1","65010","0","1","0","7","5152065",""
"","13","","","65011","","209","","127111","5152065",""
"","13","","","65012","","205","","132111","5152065",""
"","13","","","65013","","204","","4","5152065",""
"","13","","","65014","","207","","131911","5152065",""
"","13","","","65015","","209","","126911","5152065",""
"","13","","","65016","","208","","113111","5152065",""
"0","31","1.03","0","65017","","1","1","1","5152065",""
"-507","31","1","-178","65018","","14","0","14","5152065",""
"0","31","1.03","0","65019","","16","0","16","5152065",""
"0","31","1","0","65020","","2","0","2","5152065",""
"0","31","1","0","65021","","3","1","3","5152065",""
"1000","31","1","-130","65022","","15","0","15","5152065",""
"","91","","","65023","","0","","0","5152065",""
"","37","","","65024","","telop_5","","3","5152065",""
"0","102","","","65025","","0","","0","5152065",""
"","93","","","65026","","0","","1","5152065",""
"1","3","","","65027","","talk_normal","0.2","127111","5152065",""
"0","21","","0","65028","","vo_rag_4001","","vo_rag","5152065",""
"5","11","1","1","65029","0","我是今天負責\n示範體操的忍。","0","127111","5152065","0"
"0","91","","0","65030","","","","0","5152065",""
"1","3","","","65031","","talk_normal","0.2","127111","5152065",""
"0","21","","0","65032","","vo_rag_4002","","vo_rag","5152065",""
"7","11","1","1","65033","0","那邊的妳也請一起做吧。\n那麼就開始吧。一二、一……","0","127111","5152065","0"
"0","91","","0","65034","","","","0","5152065",""
"","32","","","65035","","1","","2","5152065",""
"","25","","","65036","","bgm_MC175C","","bgm_MC175C","5152065",""
"","93","","","65037","","0","","0.5","5152065",""
"1","3","","","65038","","radio_stretch1_loop","0.3","127111","5152065",""
"","93","","","65039","","0","","0.1","5152065",""
"1","3","","","65040","","radio_stretch1_loop","0.2","132111","5152065",""
"1","3","","","65041","","radio_stretch1_loop","0.2","4","5152065",""
"1","3","","","65042","","radio_stretch1_loop","0.2","131911","5152065",""
"1","3","","","65043","","radio_stretch1_loop","0.2","126911","5152065",""
"1","3","","","65044","","radio_stretch1_loop","0.2","113111","5152065",""
"1","3","","","65045","","radio_stretch1_loop","0.2","7","5152065",""
"","93","","","65046","","0","","1","5152065",""
"","32","","","65047","","1","","16","5152065",""
"","32","","","65048","","1","","14","5152065",""
"","93","","","65049","","0","","0.7","5152065",""
"1","121","2.8","1","65050","","0","12","65","5152065",""
"","93","","","65051","","0","","1","5152065",""
"1","6","1","1","65052","0","1","1","7","5152065",""
"","93","","","65053","","0","","2.2","5152065",""
"0","3","1","sad_talkR","65054","0","ghost_stretch1_turn","0.2","131911","5152065",""
"0","21","","0","65055","","vo_rag_4003","","vo_rag","5152065",""
"6","11","0","1","65056","50","那個，那邊沒有任何人……\n呀啊！","0","131911","5152065","0.5"
"","93","","","65057","","0","","2.5","5152065",""
"0","3","1","shock_loopR","65058","0","shock_inR","0.2","131911","5152065",""
"","93","","","65059","","0","","2.1","5152065",""
"0","91","","0","65060","","","","65056","5152065",""
"0","3","","","65061","","ghost_stretch2_turn","0.2","131911","5152065",""
"","93","","","65062","","0","","0.4","5152065",""
"1","3","","","65063","","radio_stretch2R_loop","0.2","127111","5152065",""
"","93","","","65064","","0","","0.1","5152065",""
"1","3","","","65065","","radio_stretch2_loop","0.2","132111","5152065",""
"1","3","","","65066","","radio_stretch2_loop","0.2","4","5152065",""
"1","3","","","65067","","radio_stretch2_loop_faceBlue","0.2","131911","5152065",""
"1","3","","","65068","","radio_stretch2_loop","0.2","126911","5152065",""
"1","3","","","65069","","radio_stretch2_loop_faceBlue","0.2","113111","5152065",""
"1","3","","","65070","","radio_stretch2_loop","0.2","7","5152065",""
"0","21","","0","65071","","vo_rag_4004","","vo_rag","5152065",""
"7","11","0","1","65072","50","喂、喂喂，饒了我吧……","0","113111","5152065","0.5"
"","93","","","65073","","0","","6.6","5152065",""
"0","21","","0","65074","","vo_rag_4005","","vo_rag","5152065",""
"8","11","0","1","65075","0","沒錯，就是這樣。","0","127111","5152065","0.5"
"","93","","","65076","","0","","3.4","5152065",""
"","37","","","65077","","spread","","14","5152065",""
"","93","","","65078","","0","","0.3","5152065",""
"1","3","","","65079","","radio_stretch1_loop_surprise1","0.2","127111","5152065",""
"","93","","","65080","","0","","0.1","5152065",""
"1","3","","","65081","","radio_stretch1_loop_faceBlue","0.2","132111","5152065",""
"1","3","","","65082","","radio_stretch1_loop","0.2","4","5152065",""
"1","3","","","65083","","radio_stretch1_loop_faceBlue","0.2","131911","5152065",""
"1","3","","","65084","","radio_stretch1_loop","0.2","126911","5152065",""
"1","3","","","65085","","radio_stretch1_loop_faceBlue","0.2","113111","5152065",""
"1","3","","","65086","","radio_stretch1_loop","0.2","7","5152065",""
"0","23","","","65087","","se_10058300_ghost_cold","","se_10058300","5152065",""
"","93","","","65088","","0","","1","5152065",""
"0","21","","0","65089","","vo_rag_4006","","vo_rag","5152065",""
"8","11","0","1","65090","0","呀！姊、姊姊……","0","132111","5152065","0.5"
"","93","","","65091","","0","","4.6","5152065",""
"0","21","","0","65092","","vo_rag_4007","","vo_rag","5152065",""
"8","11","0","1","65093","0","二二、三四……","0","127111","5152065","0.5"
"","93","","","65094","","0","","3.7","5152065",""
"","93","","","65095","","0","","1.1","5152065",""
"0","91","","0","65096","","","","0","5152065",""
"1","3","","","65097","","radio_stretch2R_loop","0.2","127111","5152065",""
"","93","","","65098","","0","","0.1","5152065",""
"1","3","","","65099","","radio_stretch2_loop_faceBlue","0.2","132111","5152065",""
"1","3","","","65100","","radio_stretch2_loop","0.2","4","5152065",""
"1","3","","","65101","","radio_stretch2_loop_faceBlue","0.2","131911","5152065",""
"1","3","","","65102","","radio_stretch2_loop","0.2","126911","5152065",""
"1","3","","","65103","","radio_stretch2_loop_faceBlue","0.2","113111","5152065",""
"1","3","","","65104","","radio_stretch2_loop","0.2","7","5152065",""
"0","21","","0","65105","","vo_rag_4008","","vo_rag","5152065",""
"8","11","0","1","65106","0","是風。\n絕對是風造成的。\n集中精神在體操上，雷姆。","0","4","5152065","0.5"
"","93","","","65107","","0","","5.1","5152065",""
"","93","","","65108","","0","","0","5152065",""
"","32","","","65109","","1","","15","5152065",""
"-130","33","11","0.8","65110","","197","","15","5152065",""
"-280","2","11","0.8","65111","","197","","6","5152065",""
"0","23","","","65112","","se_10058300_ghost_soul","","se_10058300","5152065",""
"","93","","","65113","","0","","0.5","5152065",""
"0","3","1","escape","65114","0","shock_jump","0.2","131911","5152065",""
"0","3","1","escape","65115","0","shock_jump","0.2","113111","5152065",""
"0","21","","0","65116","","vo_rag_4010","","vo_rag","5152065",""
"20","11","0","0","65117","80","呀啊啊啊──！","20","131911","5152065","0.8"
"1","21","","0","65118","","vo_rag_4011","","vo_rag","5152065",""
"18","11","0","0","65119","80","咿、咿咿咿咿──！？","-20","113111","5152065","0"
"","93","","","65120","","0","","0.3","5152065",""
"","4","","","65121","","0","","6","5152065",""
"","93","","","65122","","0","","0.7","5152065",""
"-264","2","0","2","65123","","-1050","","131911","5152065",""
"-285","2","0","2","65124","","-1229","","113111","5152065",""
"","37","","","65125","","out","","2","5152065",""
"","37","","","65126","","out","","16","5152065",""
"","37","","","65127","","out","","14","5152065",""
"0.5","27","0","0.5","65128","1","bgm_MC173B","0","bgm_MC173B","5152065",""
"1","3","","","65129","","idle_normal","0.2","7","5152065",""
"1","6","0","1","65130","0","1","1.2","7","5152065",""
"1","3","","","65131","","sad_idle_normal","0.2","127111","5152065",""
"","93","","","65132","","0","","0.1","5152065",""
"1","3","","","65133","","idle_normal_surprise1","0.2","132111","5152065",""
"1","3","","","65134","","idle_normal_surprise1","0.2","4","5152065",""
"1","3","","","65135","","idle_normal","0.2","126911","5152065",""
"","93","","","65136","","0","","0.1","5152065",""
"1","6","1","1","65137","0","1","1","6","5152065",""
"","93","","","65138","","0","","2","5152065",""
"0","21","","0","65139","","vo_rag_4009","","vo_rag","5152065",""
"8","11","1","1","65140","20","喂──忍……\n我可找到妳了。","0","6","5152065","0"
"","91","","","65141","","","","0","5152065",""
"1","3","","","65142","","sad_talk_talk2","0.2","127111","5152065",""
"0","3","1","ghost_dokuro_idleR","65143","0","ghost_dokuro_turn","0.2","6","5152065",""
"0","21","","0","65144","","vo_rag_4012","","vo_rag","5152065",""
"8","11","1","1","65145","0","那麼，大家打起精神，\n繼續做體操吧。","0","127111","5152065","0"
"0","91","","0","65146","","","","65145","5152065",""
"1","3","","","65147","","radio_stretch1_loop_surprise1","0.2","127111","5152065",""
"","93","","","65148","","0","","0.1","5152065",""
"1","3","","","65149","","radio_stretch1_loop","0.2","132111","5152065",""
"1","3","","","65150","","radio_stretch1_loop","0.2","4","5152065",""
"1","3","","","65151","","radio_stretch1_loop","0.2","126911","5152065",""
"","93","","","65152","","0","","2.5","5152065",""
"","93","","","65153","","0","","0.5","5152065",""
"","101","","","65154","","","","65155","5152065",""
"","25","","","65155","","bgm_MC173B","","bgm_MC173B","5152065",""
"","22","","","65156","","0","","0","5152065",""
"","22","","","65157","","0","","1","5152065",""
"108","1","-259","-151","66001","0","131911","1.55","1","5152066","idle_normal"
"110","1","-295","-460","66002","0","132111","1.55","1","5152066","wish_idle_normal"
"109","5","-277","-305","66003","0","4","1.55","4","5152066","doya_idle"
"105","1","-258","89","66004","1","107511","1.55","1","5152066","idle_normal"
"107","1","-297","407","66005","1","107611","1.55","1","5152066","wish_idle_normal"
"106","1","-278","245","66006","1","107811","1.55","1","5152066","cool_idle"
"103","1","-142","329","66007","1","126911","1.45","1","5152066","wish_idle_normal"
"104","1","-158","479","66008","1","110311","1.45","1","5152066","idle_normal"
"102","1","-132","178","66009","1","113511","1.45","1","5152066","sad_idle_normal"
"107","5","-259","-151","66010","0","5","1.55","5","5152066","empty"
"210","5","120","15","66011","0","2","0.75","2","5152066","empty"
"","13","","","66012","","208","","131911","5152066",""
"","13","","","66013","","210","","132111","5152066",""
"","13","","","66014","","209","","4","5152066",""
"","13","","","66015","","205","","107511","5152066",""
"","13","","","66016","","207","","107611","5152066",""
"","13","","","66017","","206","","107811","5152066",""
"","13","","","66018","","203","","126911","5152066",""
"","13","","","66019","","204","","110311","5152066",""
"","13","","","66020","","202","","113511","5152066",""
"0","31","1","0","66021","","1","1","1","5152066",""
"0","31","1","0","66022","","4","0","4","5152066",""
"0","31","1","0","66023","","2","0","2","5152066",""
"0","31","1","0","66024","","3","1","3","5152066",""
"0","31","1","0","66025","","17","0","17","5152066",""
"","91","","","66026","","0","","0","5152066",""
"","37","","","66027","","telop_6","","3","5152066",""
"0","102","","","66028","","0","","0","5152066",""
"","93","","","66029","","0","","1","5152066",""
"1","3","","","66030","","talk_normal_joy","0.2","131911","5152066",""
"0","21","","0","66031","","vo_rag_1001","","vo_rag","5152066",""
"6","11","1","1","66032","5","那麼各位，\n廣播體操要開始囉！","-10","131911","5152066","0"
"0","91","","0","66033","","","","66032","5152066",""
"1","3","","","66034","","idle_normal_joy","0.2","131911","5152066",""
"0","3","1","gutsB_idle","66035","0","gutsB_in","0.2","132111","5152066",""
"0","3","1","cool_talk_talk2","66036","0","cool_in_talk2","0.2","4","5152066",""
"0","3","1","handsup_loop","66037","0","handsup_in","0.2","107511","5152066",""
"1","3","","","66038","","wish_talk","0.2","107611","5152066",""
"1","3","","","66039","","wish2_idle","0.2","126911","5152066",""
"1","3","","","66040","","joy_idle","0.2","110311","5152066",""
"0","3","1","doya_idle_normal2","66041","0","doya_in","0.2","107811","5152066",""
"1","3","","","66042","","wish_talk_joy_shy","0.2","113511","5152066",""
"0","93","","0","66043","","","","2.5","5152066",""
"","25","","","66044","","bgm_MC175A","","bgm_MC175A","5152066",""
"","32","","","66045","","1","","2","5152066",""
"1","3","","","66046","","wish_idle_normal","0.2","132111","5152066",""
"1","3","","","66047","","doya_idle","0.2","4","5152066",""
"1","3","","","66048","","idle_normal","0.2","107511","5152066",""
"1","3","","","66049","","wish_idle_normal","0.2","107611","5152066",""
"1","3","","","66050","","cool_idle","0.2","126911","5152066",""
"1","3","","","66051","","wish_idle_normal","0.2","110311","5152066",""
"1","3","","","66052","","idle_normal","0.2","107811","5152066",""
"1","3","","","66053","","sad_idle_normal","0.2","113511","5152066",""
"0","21","","0","66054","","vo_rag_1002","","vo_rag","5152066",""
"4","11","0","1","66055","5","首先先蹦蹦地跳起來，\n放鬆全身。","-10","131911","5152066","0.5"
"","93","","","66056","","0","","0.5","5152066",""
"1","3","","","66057","","radio_jump_loop_normal2","0.2","131911","5152066",""
"0","93","","0","66058","","","","1.6","5152066",""
"1","3","","","66059","","radio_jump_loop","0.2","132111","5152066",""
"1","3","","","66060","","radio_jump_loop_talk2","0.2","4","5152066",""
"0","93","","0","66061","","","","0.1","5152066",""
"1","3","","","66062","","radio_jump_loop","0.2","107511","5152066",""
"1","3","","","66063","","radio_jump_loop","0.2","107611","5152066",""
"1","3","","","66064","","radio_jump_loop","0.2","126911","5152066",""
"1","3","","","66065","","radio_jump_loop","0.2","110311","5152066",""
"1","3","","","66066","","radio_jump_loop","0.2","107811","5152066",""
"1","3","","","66067","","radio_jump_loop","0.2","113511","5152066",""
"","93","","","66068","","0","","3","5152066",""
"0","91","","0","66069","","","","66055","5152066",""
"0","21","","0","66070","","vo_rag_1003","","vo_rag","5152066",""
"7","11","0","1","66071","5","即便只是跳躍\n也意外地累人呢。","-10","4","5152066","0.5"
"","93","","","66072","","0","","3.2","5152066",""
"0","91","","0","66073","","","","66071","5152066",""
"","93","","","66074","","0","","1.5","5152066",""
"1","3","","","66075","","idle_normal","0.3","131911","5152066",""
"1","3","","","66076","","wish_talk","0.3","132111","5152066",""
"1","3","","","66077","","cool_idle","0.3","4","5152066",""
"","93","","","66078","","0","","0.1","5152066",""
"1","3","","","66079","","idle_normal","0.3","107511","5152066",""
"1","3","","","66080","","wish_idle","0.3","107611","5152066",""
"1","3","","","66081","","wish_idle_normal","0.3","126911","5152066",""
"1","3","","","66082","","idle_normal","0.3","110311","5152066",""
"1","3","","","66083","","cool_idle","0.3","107811","5152066",""
"1","3","","","66084","","sad_idle_normal","0.3","113511","5152066",""
