c58a21a66dabb3c73503a3b91b8a5f6752f0e8fb6937b3ce9f61fb6a98e618bd,b111a2ed13889d394c6b7b10f712e8e33c7ed6d05ea0887da116249f98c3ce35,3c31550b54e10e5cf0619f2a3a1c5edc29b96e66d2a4d4c310d4fe06b49b1d77,b4fb2b1e38478cf9e01205e91295b8bdec3171a82b6d7a9424cf7a1b180c3ca8,e248c2972f34a811abccefb929aa3ecd723d4d7d087ae7b5cbe3819776a51771,14f0ec83a0c6e227fea22c8c8e2309cd54e8ed35479b6e42ea8fca067b633072,f640f6a699305b855721867d01f2db1f5d9a987accda22c1f74f061ce871b616,395b4131cbfa746b84db0b5ec3c488660ae27e65606ea0e0c9b2b6edabc32fba,5f62370c7e1913b164712fb61234b5cf796184154e6d1b901e711ed3cf51b47f,fc3d7327d91039c0f2457ce8dd785a3f4ec6b0689f4e7066c6cf0397598ff820,d12019fe5cbb638c06343472067b23c8651b1accd4f355baf453e612f73de63e,e5b085c9b750b357c4f8a1a95f3fb19d4d84dd6e88019b359f7d4926398d46d4,71eae5106f038ea79b97fb5b48e4c86239be03a25744c9c55bf0b23eca334e4a,b218ddebf18e562c354de3e15290781d4e3ee9623e545d5149e986d9425d2122,14dd3a45021134e374e993eb2cc8e9a27dd04aa747820dff162c4e9b07270466
"610103401","99001155","9001","0","2030/04/01 14:59:59","601","1","1010313","10103","6011","2022/02/01 16:00:00","打倒1隻哀暴小棉花糖（SPECIAL限定）","1","99001155","0"
"660043101","99001156","9001","0","2030/04/01 14:59:59","601","1","1010510","20043","6006","2015/04/01 15:00:00","打倒1隻反逆獸‧三重（NORMAL限定）","1","99001156","0"
"660043201","99001157","9001","0","2030/04/01 14:59:59","601","1","1010511","20043","6007","2015/04/01 15:00:00","打倒1隻反逆獸‧三重（HARD限定）","1","99001157","0"
"660043301","99001158","9001","0","2030/04/01 14:59:59","601","1","1010512","20043","6010","2015/04/01 15:00:00","打倒1隻反逆獸‧三重（VERY HARD限定）","1","99001158","0"
"610105401","99001159","9001","0","2030/04/01 14:59:59","601","1","1010513","10105","6011","2015/04/01 15:00:00","打倒1隻反逆獸‧三重（SPECIAL限定）","1","99001159","0"
"660044101","99001160","9001","0","2030/04/01 14:59:59","601","1","1010710","20044","6006","2015/04/01 15:00:00","打倒 1 隻孤伶伶的聖誕夜妖精（NORMAL限定）","1","99001160","0"
"660044201","99001161","9001","0","2030/04/01 14:59:59","601","1","1010711","20044","6007","2015/04/01 15:00:00","打倒 1 隻孤伶伶的聖誕夜妖精（HARD限定）","1","99001161","0"
"660044301","99001162","9001","0","2030/04/01 14:59:59","601","1","1010712","20044","6010","2015/04/01 15:00:00","打倒 1 隻孤伶伶的聖誕夜妖精（VERY HARD限定）","1","99001162","0"
"610107401","99001163","9001","0","2030/04/01 14:59:59","601","1","1010713","10107","6011","2015/04/01 15:00:00","打倒 1 隻孤伶伶的聖誕夜妖精（SPECIAL限定）","1","99001163","0"
"0","99001164","0","0","2030/04/01 14:59:59","601","1","14","10080","6001","2029/04/01 15:00:00","吃掉所有 66 種布丁","1","99001164","0"
"0","99001165","0","0","2030/04/01 14:59:59","601","1","14","10080","6001","2029/04/01 15:00:00","完成 100％ 布丁筆記本","1","99001165","0"
"660045101","99001166","9001","0","2030/04/01 14:59:59","601","1","1010910","20045","6006","2015/04/01 15:00:00","打倒1隻邪牛神哞猛（NORMAL限定）","1","99001166","0"
"660045201","99001167","9001","0","2030/04/01 14:59:59","601","1","1010911","20045","6007","2015/04/01 15:00:00","打倒1隻邪牛神哞猛（HARD限定）","1","99001167","0"
"660045301","99001168","9001","0","2030/04/01 14:59:59","601","1","1010912","20045","6010","2015/04/01 15:00:00","打倒1隻邪牛神哞猛（VERY HARD限定）","1","99001168","0"
"610109401","99001169","9001","0","2030/04/01 14:59:59","601","1","1010913","10109","6011","2015/04/01 15:00:00","打倒1隻邪牛神哞猛（SPECIAL限定）","1","99001169","0"
"660046101","99001170","9001","0","2030/04/01 14:59:59","601","1","1011210","20046","6006","2022/06/01 16:00:00","打倒1隻碎裂魔像（NORMAL限定）","1","99001170","0"
"660046201","99001171","9001","0","2030/04/01 14:59:59","601","1","1011211","20046","6007","2022/06/01 16:00:00","打倒1隻碎裂魔像（HARD限定）","1","99001171","0"
"660046301","99001172","9001","0","2030/04/01 14:59:59","601","1","1011212","20046","6010","2022/06/01 16:00:00","打倒1隻碎裂魔像（VERY HARD限定）","1","99001172","0"
"610112401","99001173","9001","0","2030/04/01 14:59:59","601","1","1011213","10112","6011","2022/06/01 16:00:00","打倒1隻碎裂魔像（SPECIAL限定）","1","99001173","0"
"660047101","99001174","9001","0","2030/04/01 14:59:59","601","1","1011310","20047","6006","2022/06/08 16:00:00","打倒1隻超載力量（NORMAL限定）","1","99001174","0"
"660047201","99001175","9001","0","2030/04/01 14:59:59","601","1","1011311","20047","6007","2022/06/08 16:00:00","打倒1隻超載力量（HARD限定）","1","99001175","0"
"660047301","99001176","9001","0","2030/04/01 14:59:59","601","1","1011312","20047","6010","2022/06/08 16:00:00","打倒1隻超載力量（VERY HARD限定）","1","99001176","0"
"610113401","99001177","9001","0","2030/04/01 14:59:59","601","1","1011313","10113","6011","2022/06/08 16:00:00","打倒1隻超載力量（SPECIAL限定）","1","99001177","0"
"660048101","99001178","9001","0","2030/04/01 14:59:59","601","1","1011510","20048","6006","2022/07/01 16:00:00","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","1","99001178","0"
"660048201","99001179","9001","0","2030/04/01 14:59:59","601","1","1011511","20048","6007","2022/07/01 16:00:00","打倒1隻仇鼠‧怒髮衝冠的啾二（HARD限定）","1","99001179","0"
"660048301","99001180","9001","0","2030/04/01 14:59:59","601","1","1011512","20048","6010","2022/07/01 16:00:00","打倒1隻仇鼠‧怒髮衝冠的啾二（VERY HARD限定）","1","99001180","0"
"610115401","99001181","9001","0","2030/04/01 14:59:59","601","1","1011513","10115","6011","2022/07/01 16:00:00","打倒1隻仇鼠‧怒髮衝冠的啾二（SPECIAL限定）","1","99001181","0"
"660049101","99001182","9001","0","2030/04/01 14:59:59","601","1","1011710","20049","6006","2022/08/01 16:00:00","打倒1隻貪婪暴君‧賭場王（NORMAL限定）","1","99001182","0"
"660049201","99001183","9001","0","2030/04/01 14:59:59","601","1","1011711","20049","6007","2022/08/01 16:00:00","打倒1隻貪婪暴君‧賭場王（HARD限定）","1","99001183","0"
"660049301","99001184","9001","0","2030/04/01 14:59:59","601","1","1011712","20049","6010","2022/08/01 16:00:00","打倒1隻貪婪暴君‧賭場王（VERY HARD限定）","1","99001184","0"
"610117401","99001185","9001","0","2030/04/01 14:59:59","601","1","1011713","10117","6011","2022/08/01 16:00:00","打倒1隻貪婪暴君‧賭場王（SPECIAL限定）","1","99001185","0"
"660050101","99001186","9001","0","2030/04/01 14:59:59","601","1","1011910","20050","6006","2022/09/01 16:00:00","打倒1隻受解放的寶藏守護者（NORMAL限定）","1","99001186","0"
"660050201","99001187","9001","0","2030/04/01 14:59:59","601","1","1011911","20050","6007","2022/09/01 16:00:00","打倒1隻受解放的寶藏守護者（HARD限定）","1","99001187","0"
"660050301","99001188","9001","0","2030/04/01 14:59:59","601","1","1011912","20050","6010","2022/09/01 16:00:00","打倒1隻受解放的寶藏守護者（VERY HARD限定）","1","99001188","0"
"610119401","99001189","9001","0","2030/04/01 14:59:59","601","1","1011913","10119","6011","2022/09/01 16:00:00","打倒1隻受解放的寶藏守護者（SPECIAL限定）","1","99001189","0"
"660051101","99001190","9001","0","2030/04/01 14:59:59","601","1","1012110","20051","6006","2022/10/02 16:00:00","打倒 1 隻阿斯特賴亞牛肝菌（NORMAL限定）","1","99001190","0"
"660051201","99001191","9001","0","2030/04/01 14:59:59","601","1","1012111","20051","6007","2022/10/02 16:00:00","打倒 1 隻阿斯特賴亞牛肝菌（HARD限定）","1","99001191","0"
"660051301","99001192","9001","0","2030/04/01 14:59:59","601","1","1012112","20051","6010","2022/10/02 16:00:00","打倒 1 隻阿斯特賴亞牛肝菌（VERY HARD限定）","1","99001192","0"
"610121401","99001193","9001","0","2030/04/01 14:59:59","601","1","1012113","10121","6011","2022/10/02 16:00:00","打倒 1 隻阿斯特賴亞牛肝菌（SPEICAL限定）","1","99001193","0"
"660052101","99001194","9001","0","2030/04/01 14:59:59","601","1","1012310","20052","6006","2022/11/01 16:00:00","打倒1隻海將海馬指揮官（NORMAL限定）","1","99001194","0"
"660052201","99001195","9001","0","2030/04/01 14:59:59","601","1","1012311","20052","6007","2022/11/01 16:00:00","打倒1隻海將海馬指揮官（HARD限定）","1","99001195","0"
"660052301","99001196","9001","0","2030/04/01 14:59:59","601","1","1012312","20052","6010","2022/11/01 16:00:00","打倒1隻海將海馬指揮官（VERY HARD限定）","1","99001196","0"
"610123401","99001197","9001","0","2030/04/01 14:59:59","601","1","1012313","10123","6011","2022/11/01 16:00:00","打倒1隻海將海馬指揮官（SPECIAL限定）","1","99001197","0"
"0","99001198","0","0","2030/04/01 14:59:59","601","1","14","10096","6001","2029/04/01 16:00:00","在難易度EXTRA中，一次獲得115000分以上","1","99001198","0"
"0","99001199","0","0","2030/04/01 14:59:59","601","1","14","10096","6001","2029/04/01 16:00:00","在難易度EXTRA中，一次獲得135000分以上，並於所有回合以第一名抵達終點。","1","99001199","0"
"660053101","99001200","9001","0","2030/04/01 14:59:59","601","1","1012510","20053","6006","2022/12/01 16:00:00","打倒1隻月光之門（NORMAL限定）","1","99001200","0"
"660053201","99001201","9001","0","2030/04/01 14:59:59","601","1","1012511","20053","6007","2022/12/01 16:00:00","打倒1隻月光之門（HARD限定）","1","99001201","0"
"660053301","99001202","9001","0","2030/04/01 14:59:59","601","1","1012512","20053","6010","2022/12/01 16:00:00","打倒1隻月光之門（VERY HARD限定）","1","99001202","0"
"610125401","99001203","9001","0","2030/04/01 14:59:59","601","1","1012513","10125","6011","2022/12/01 16:00:00","打倒1隻月光之門（SPECIAL限定）","1","99001203","0"
"0","99001204","0","0","2030/04/01 14:59:59","601","1","15","10098","6001","2029/04/01 16:00:00","閱覽所有小繆快快長大日記","1","99001204","0"
"660054101","99001205","9001","0","2030/04/01 14:59:59","601","1","1012710","20054","6006","2023/01/02 16:00:00","打倒1隻哀執的植物羊（NORMAL限定）","1","99001205","0"
"660054201","99001206","9001","0","2030/04/01 14:59:59","601","1","1012711","20054","6007","2023/01/02 16:00:00","打倒1隻哀執的植物羊（HARD限定）","1","99001206","0"
"660054301","99001207","9001","0","2030/04/01 14:59:59","601","1","1012712","20054","6010","2023/01/02 16:00:00","打倒1隻哀執的植物羊（VERY HARD限定）","1","99001207","0"
"610127401","99001208","9001","0","2030/04/01 14:59:59","601","1","1012713","10127","6011","2023/01/02 16:00:00","打倒1隻哀執的植物羊（SPECIAL限定）","1","99001208","0"
"610129101","99001209","9001","0","2030/04/01 14:59:59","601","1","1012910","10129","6006","2023/02/01 16:00:00","打倒1隻瘋狂直播主‧輝美（NORMAL限定）","1","99001209","0"
"610129201","99001210","9001","0","2030/04/01 14:59:59","601","1","1012911","10129","6007","2023/02/01 16:00:00","打倒1隻瘋狂直播主‧輝美（HARD限定）","1","99001210","0"
"610129301","99001211","9001","0","2030/04/01 14:59:59","601","1","1012912","10129","6010","2023/02/01 16:00:00","打倒1隻瘋狂直播主‧輝美（VERY HARD限定）","1","99001211","0"
"610129401","99001212","9001","0","2030/04/01 14:59:59","601","1","1012913","10129","6011","2023/02/01 16:00:00","打倒1隻瘋狂直播主‧輝美（SPECIAL限定）","1","99001212","0"
"610131101","99001213","9001","0","2030/04/01 14:59:59","601","1","1013110","10131","6006","2023/03/01 16:00:00","打倒1隻黑曜魔像（NORMAL限定）","1","99001213","0"
"610131201","99001214","9001","0","2030/04/01 14:59:59","601","1","1013111","10131","6007","2023/03/01 16:00:00","打倒1隻黑曜魔像（HARD限定）","1","99001214","0"
"610131301","99001215","9001","0","2030/04/01 14:59:59","601","1","1013112","10131","6010","2023/03/01 16:00:00","打倒1隻黑曜魔像（VERY HARD限定）","1","99001215","0"
"610131401","99001216","9001","0","2030/04/01 14:59:59","601","1","1013113","10131","6011","2023/03/01 16:00:00","打倒1隻黑曜魔像（SPECIAL限定）","1","99001216","0"
"610133101","99001217","9001","0","2030/04/01 14:59:59","601","1","1013310","10133","6006","2023/04/01 16:00:00","打倒1隻不幸福的多倫多獸（NORMAL限定）","1","99001217","0"
"610133201","99001218","9001","0","2030/04/01 14:59:59","601","1","1013311","10133","6007","2023/04/01 16:00:00","打倒1隻不幸福的多倫多獸（HARD限定）","1","99001218","0"
"610133301","99001219","9001","0","2030/04/01 14:59:59","601","1","1013312","10133","6010","2023/04/01 16:00:00","打倒1隻不幸福的多倫多獸（VERY HARD限定）","1","99001219","0"
"610133401","99001220","9001","0","2030/04/01 14:59:59","601","1","1013313","10133","6011","2023/04/01 16:00:00","打倒1隻不幸福的多倫多獸（SPECIAL限定）","1","99001220","0"
"610135101","99001221","9001","0","2030/04/01 14:59:59","601","1","1013510","10135","6006","2023/05/01 16:00:00","打倒1隻汙穢的湯之神‧陽卵（NORMAL限定）","1","99001221","0"
"610135201","99001222","9001","0","2030/04/01 14:59:59","601","1","1013511","10135","6007","2023/05/01 16:00:00","打倒1隻汙穢的湯之神‧陽卵（HARD限定）","1","99001222","0"
"610135301","99001223","9001","0","2030/04/01 14:59:59","601","1","1013512","10135","6010","2023/05/01 16:00:00","打倒1隻汙穢的湯之神‧陽卵（VERY HARD限定）","1","99001223","0"
"610135401","99001224","9001","0","2030/04/01 14:59:59","601","1","1013513","10135","6011","2023/05/01 16:00:00","打倒1隻汙穢的湯之神‧陽卵（SPECIAL限定）","1","99001224","0"
"610138101","99001225","9001","0","2030/04/01 14:59:59","601","1","1013810","10138","6006","2023/06/01 16:00:00","打倒1隻樂園守護者（NORMAL限定）","1","99001225","0"
"610138201","99001226","9001","0","2030/04/01 14:59:59","601","1","1013811","10138","6007","2023/06/01 16:00:00","打倒1隻樂園守護者（HARD限定）","1","99001226","0"
"610138301","99001227","9001","0","2030/04/01 14:59:59","601","1","1013812","10138","6010","2023/06/01 16:00:00","打倒1隻樂園守護者（VERY HARD限定）","1","99001227","0"
"610138401","99001228","9001","0","2030/04/01 14:59:59","601","1","1013813","10138","6011","2023/06/01 16:00:00","打倒1隻樂園守護者（SPECIAL限定）","1","99001228","0"
"610139101","99001229","9001","0","2030/04/01 14:59:59","601","1","1013910","10139","6006","2023/06/08 16:00:00","打倒1隻象徵久遠庭園之人（NORMAL限定）","1","99001229","0"
"610139201","99001230","9001","0","2030/04/01 14:59:59","601","1","1013911","10139","6007","2023/06/08 16:00:00","打倒1隻象徵久遠庭園之人（HARD限定）","1","99001230","0"
"610139301","99001231","9001","0","2030/04/01 14:59:59","601","1","1013912","10139","6010","2023/06/08 16:00:00","打倒1隻象徵久遠庭園之人（VERY HARD限定）","1","99001231","0"
"610139401","99001232","9001","0","2030/04/01 14:59:59","601","1","1013913","10139","6011","2023/06/08 16:00:00","打倒1隻象徵久遠庭園之人（SPECIAL限定）","1","99001232","0"
"610141101","99001233","9001","0","2030/04/01 14:59:59","601","1","1014110","10141","6006","2023/07/02 16:00:00","打倒1隻祈福託災的招財貓（NORMAL限定）","1","99001233","0"
"610141201","99001234","9001","0","2030/04/01 14:59:59","601","1","1014111","10141","6007","2023/07/02 16:00:00","打倒1隻祈福託災的招財貓（HARD限定）","1","99001234","0"
"610141301","99001235","9001","0","2030/04/01 14:59:59","601","1","1014112","10141","6010","2023/07/02 16:00:00","打倒1隻祈福託災的招財貓（VERY HARD限定）","1","99001235","0"
"610141401","99001236","9001","0","2030/04/01 14:59:59","601","1","1014113","10141","6011","2023/07/02 16:00:00","打倒1隻祈福託災的招財貓（SPECIAL限定）","1","99001236","0"
"610143101","99001237","9001","0","2030/04/01 14:59:59","601","1","1014310","10143","6006","2023/08/01 16:00:00","打倒1隻大王猩猩（NORMAL限定）","1","99001237","0"
"610143201","99001238","9001","0","2030/04/01 14:59:59","601","1","1014311","10143","6007","2023/08/01 16:00:00","打倒1隻大王猩猩（HARD限定）","1","99001238","0"
"610143301","99001239","9001","0","2030/04/01 14:59:59","601","1","1014312","10143","6010","2023/08/01 16:00:00","打倒1隻大王猩猩（VERY HARD限定）","1","99001239","0"
"610143401","99001240","9001","0","2030/04/01 14:59:59","601","1","1014313","10143","6011","2023/08/01 16:00:00","打倒1隻大王猩猩（SPECIAL限定）","1","99001240","0"
"610145101","99001241","9001","0","2030/04/01 14:59:59","601","1","1014510","10145","6006","2023/09/01 16:00:00","打倒1隻智慧的鍊金術師‧莫夫（NORMAL限定）","1","99001241","0"
"610145201","99001242","9001","0","2030/04/01 14:59:59","601","1","1014511","10145","6007","2023/09/01 16:00:00","打倒1隻智慧的鍊金術師‧莫夫（HARD限定）","1","99001242","0"
"610145301","99001243","9001","0","2030/04/01 14:59:59","601","1","1014512","10145","6010","2023/09/01 16:00:00","打倒1隻智慧的鍊金術師‧莫夫（VERY HARD限定）","1","99001243","0"
"610145401","99001244","9001","0","2030/04/01 14:59:59","601","1","1014513","10145","6011","2023/09/01 16:00:00","打倒1隻智慧的鍊金術師‧莫夫（SPECIAL限定）","1","99001244","0"
"610147101","99001245","9001","0","2030/04/01 14:59:59","601","1","1014710","10147","6006","2023/10/01 16:00:00","打倒1隻變貌的從者‧布拉德（NORMAL限定）","1","99001245","0"
"610147201","99001246","9001","0","2030/04/01 14:59:59","601","1","1014711","10147","6007","2023/10/01 16:00:00","打倒1隻變貌的從者‧布拉德（HARD限定）","1","99001246","0"
"610147301","99001247","9001","0","2030/04/01 14:59:59","601","1","1014712","10147","6010","2023/10/01 16:00:00","打倒1隻變貌的從者‧布拉德（VERY HARD限定）","1","99001247","0"
"610147401","99001248","9001","0","2030/04/01 14:59:59","601","1","1014713","10147","6011","2023/10/01 16:00:00","打倒1隻變貌的從者‧布拉德（SPECIAL限定）","1","99001248","0"
"0","99001249","0","0","2030/04/01 14:59:59","601","1","15","10147","6001","2029/04/01 16:00:00","閱覽所有雪的審美會劇情","1","99001249","0"
"610149101","99001250","9001","0","2030/04/01 14:59:59","601","1","1014910","10149","6006","2023/11/01 16:00:00","打倒1隻復活的白色島鯨（NORMAL限定）","1","99001250","0"
"610149201","99001251","9001","0","2030/04/01 14:59:59","601","1","1014911","10149","6007","2023/11/01 16:00:00","打倒1隻復活的白色島鯨（HARD限定）","1","99001251","0"
"610149301","99001252","9001","0","2030/04/01 14:59:59","601","1","1014912","10149","6010","2023/11/01 16:00:00","打倒1隻復活的白色島鯨（VERY HARD限定）","1","99001252","0"
"610149401","99001253","9001","0","2030/04/01 14:59:59","601","1","1014913","10149","6011","2023/11/01 16:00:00","打倒1隻復活的白色島鯨（SPECIAL限定）","1","99001253","0"
"610151101","99001254","9001","0","2030/04/01 14:59:59","601","1","1015110","10151","6006","2023/12/01 16:00:00","打倒1隻怨恨亡靈（NORMAL限定）","1","99001254","0"
"610151201","99001255","9001","0","2030/04/01 14:59:59","601","1","1015111","10151","6007","2023/12/01 16:00:00","打倒1隻怨恨亡靈（HARD限定）","1","99001255","0"
"610151301","99001256","9001","0","2030/04/01 14:59:59","601","1","1015112","10151","6010","2023/12/01 16:00:00","打倒1隻怨恨亡靈（VERY HARD限定）","1","99001256","0"
"610151401","99001257","9001","0","2030/04/01 14:59:59","601","1","1015113","10151","6011","2023/12/01 16:00:00","打倒1隻怨恨亡靈（SPECIAL限定）","1","99001257","0"
"1012601","99001258","9019","0","2030/04/01 14:59:59","601","1","10","10126","6006","2024/01/01 16:00:00","打倒1隻被解放的暴魔‧阿爾杰什（NORMAL限定）","1","99001258","0"
"1012602","99001259","9019","0","2030/04/01 14:59:59","601","1","11","10126","6007","2024/01/01 16:00:00","打倒1隻被解放的暴魔‧阿爾杰什（HARD限定）","1","99001259","0"
"1012603","99001260","9019","0","2030/04/01 14:59:59","601","1","12","10126","6010","2024/01/01 16:00:00","打倒1隻被解放的暴魔‧阿爾杰什（VERY HARD限定）","1","99001260","0"
"1012604","99001261","9019","0","2030/04/01 14:59:59","601","1","13","10126","6011","2024/01/01 16:00:00","打倒1隻被解放的暴魔‧阿爾杰什（SPECIAL限定）","1","99001261","0"
"0","99001262","0","0","2030/04/01 14:59:59","601","1","14","10126","6001","2029/04/01 15:00:00","在「放學後的猜謎讀書會」中將與凱留的回憶值達到上限吧","1","99001262","0"
"0","99001263","0","0","2030/04/01 14:59:59","601","1","14","10126","6001","2029/04/01 15:00:00","在「放學後的猜謎讀書會」中將與鈴奈的回憶值達到上限吧","1","99001263","0"
"0","99001264","0","0","2030/04/01 14:59:59","601","1","14","10126","6001","2029/04/01 15:00:00","在「放學後的猜謎讀書會」中將題庫解放至30％吧","1","99001264","0"
"0","99001265","0","0","2030/04/01 14:59:59","601","1","14","10126","6001","2029/04/01 15:00:00","在「放學後的猜謎讀書會」中將題庫解放至60％吧","1","99001265","0"
"0","99001266","0","0","2030/04/01 14:59:59","601","1","14","10126","6001","2029/04/01 15:00:00","在「放學後的猜謎讀書會」中將題庫解放至100％吧","1","99001266","0"
"1012801","99001267","9019","0","2030/04/01 14:59:59","601","1","10","10128","6006","2024/02/01 16:00:00","打倒1隻哈立德（NORMAL限定）","1","99001267","0"
"1012802","99001268","9019","0","2030/04/01 14:59:59","601","1","11","10128","6007","2024/02/01 16:00:00","打倒1隻哈立德（HARD限定）","1","99001268","0"
"1012803","99001269","9019","0","2030/04/01 14:59:59","601","1","12","10128","6010","2024/02/01 16:00:00","打倒1隻哈立德（VERY HARD限定）","1","99001269","0"
"1012804","99001270","9019","0","2030/04/01 14:59:59","601","1","13","10128","6011","2024/02/01 16:00:00","打倒1隻哈立德（SPECIAL限定）","1","99001270","0"
"0","99001271","0","0","2030/04/01 14:59:59","601","1","15","10128","6001","2029/04/01 15:00:00","閱覽所有夢幻的婚姻模擬遊戲劇情","1","99001271","0"
"1013001","99001272","9019","0","2030/04/01 14:59:59","601","1","10","10130","6006","2024/03/01 16:00:00","打倒1隻美空（NORMAL限定）","1","99001272","0"
"1013002","99001273","9019","0","2030/04/01 14:59:59","601","1","11","10130","6007","2024/03/01 16:00:00","打倒1隻美空（HARD限定）","1","99001273","0"
"1013003","99001274","9019","0","2030/04/01 14:59:59","601","1","12","10130","6010","2024/03/01 16:00:00","打倒1隻美空（VERY HARD限定）","1","99001274","0"
"1013004","99001275","9019","0","2030/04/01 14:59:59","601","1","13","10130","6011","2024/03/01 16:00:00","打倒1隻美空（SPECIAL限定）","1","99001275","0"
"0","99001276","0","0","2030/04/01 14:59:59","601","1","15","10130","6001","2029/04/01 15:00:00","閱覽所有旅行與成長（與反省）的記錄","1","99001276","0"
"1013201","99001277","9019","0","2030/04/01 14:59:59","601","1","10","10132","6006","2024/04/01 16:00:00","打倒1隻巴西利斯克‧阿洛斯（NORMAL限定）","1","99001277","0"
"1013202","99001278","9019","0","2030/04/01 14:59:59","601","1","11","10132","6007","2024/04/01 16:00:00","打倒1隻巴西利斯克‧阿洛斯（HARD限定）","1","99001278","0"
"1013203","99001279","9019","0","2030/04/01 14:59:59","601","1","12","10132","6010","2024/04/01 16:00:00","打倒1隻巴西利斯克‧阿洛斯（VERY HARD限定）","1","99001279","0"
"1013204","99001280","9019","0","2030/04/01 14:59:59","601","1","13","10132","6011","2024/04/01 16:00:00","打倒1隻巴西利斯克‧阿洛斯（SPECIAL限定）","1","99001280","0"
"1013401","99001281","9019","0","2030/04/01 14:59:59","601","1","10","10134","6006","2024/05/01 16:00:00","打倒1隻夢中隕石（NORMAL限定）","1","99001281","0"
"1013402","99001282","9019","0","2030/04/01 14:59:59","601","1","11","10134","6007","2024/05/01 16:00:00","打倒1隻夢中隕石（HARD限定）","1","99001282","0"
"1013403","99001283","9019","0","2030/04/01 14:59:59","601","1","12","10134","6010","2024/05/01 16:00:00","打倒1隻夢中隕石（VERY HARD限定）","1","99001283","0"
"1013404","99001284","9019","0","2030/04/01 14:59:59","601","1","13","10134","6011","2024/05/01 16:00:00","打倒1隻夢中隕石（SPECIAL限定）","1","99001284","0"
"0","99001285","0","0","2030/04/01 14:59:59","601","1","15","10130","6001","2029/04/01 15:00:00","閱覽所有初夢挑戰劇情","1","99001285","0"
"1013601","99001286","9019","0","2030/04/01 14:59:59","601","1","10","10136","6006","2024/06/01 16:00:00","打倒1隻紅霧精靈（NORMAL限定）","1","99001286","0"
"1013602","99001287","9019","0","2030/04/01 14:59:59","601","1","11","10136","6007","2024/06/01 16:00:00","打倒1隻紅霧精靈（HARD限定）","1","99001287","0"
"1013603","99001288","9019","0","2030/04/01 14:59:59","601","1","12","10136","6010","2024/06/01 16:00:00","打倒1隻紅霧精靈（VERY HARD限定）","1","99001288","0"
"1013604","99001289","9019","0","2030/04/01 14:59:59","601","1","13","10136","6011","2024/06/01 16:00:00","打倒1隻紅霧精靈（SPECIAL限定）","1","99001289","0"
"1013701","99001290","9019","0","2030/04/01 14:59:59","601","1","10","10137","6006","2024/06/08 16:00:00","打倒1隻顯露苦衷 埃拉＆志那都（NORMAL限定）","1","99001290","0"
"1013702","99001291","9019","0","2030/04/01 14:59:59","601","1","11","10137","6007","2024/06/08 16:00:00","打倒1隻顯露苦衷 埃拉＆志那都（HARD限定）","1","99001291","0"
"1013703","99001292","9019","0","2030/04/01 14:59:59","601","1","12","10137","6010","2024/06/08 16:00:00","打倒1隻顯露苦衷 埃拉＆志那都（VERY HARD限定）","1","99001292","0"
"1013704","99001293","9019","0","2030/04/01 14:59:59","601","1","13","10137","6011","2024/06/08 16:00:00","打倒1隻顯露苦衷 埃拉＆志那都（SPECIAL限定）","1","99001293","0"
"1014001","99001294","9019","0","2030/04/01 14:59:59","601","1","10","10140","6006","2024/07/01 16:00:00","打倒1隻地獄的聖女富美惠（NORMAL限定）","1","99001294","0"
"1014002","99001295","9019","0","2030/04/01 14:59:59","601","1","11","10140","6007","2024/07/01 16:00:00","打倒1隻地獄的聖女富美惠（HARD限定）","1","99001295","0"
"1014003","99001296","9019","0","2030/04/01 14:59:59","601","1","12","10140","6010","2024/07/01 16:00:00","打倒1隻地獄的聖女富美惠（VERY HARD限定）","1","99001296","0"
"1014004","99001297","9019","0","2030/04/01 14:59:59","601","1","13","10140","6011","2024/07/01 16:00:00","打倒1隻地獄的聖女富美惠（SPECIAL限定）","1","99001297","0"
"1014201","99001298","9019","0","2030/04/01 14:59:59","601","1","10","10142","6006","2024/08/01 16:00:00","打倒1隻剛雷獸‧雷葛宏（NORMAL限定）","1","99001298","0"
"1014202","99001299","9019","0","2030/04/01 14:59:59","601","1","11","10142","6007","2024/08/01 16:00:00","打倒1隻剛雷獸‧雷葛宏（HARD限定）","1","99001299","0"
"1014203","99001300","9019","0","2030/04/01 14:59:59","601","1","12","10142","6010","2024/08/01 16:00:00","打倒1隻剛雷獸‧雷葛宏（VERY HARD限定）","1","99001300","0"
"1014204","99001301","9019","0","2030/04/01 14:59:59","601","1","13","10142","6011","2024/08/01 16:00:00","打倒1隻剛雷獸‧雷葛宏（SPECIAL限定）","1","99001301","0"
"0","99001302","0","0","2030/04/01 14:59:59","601","1","15","10142","6001","2029/04/01 15:00:00","在「行軍A-Go-Go！」中用惠理子累計獲得50000分","1","99001302","0"
"0","99001303","0","0","2030/04/01 14:59:59","601","1","15","10142","6001","2029/04/01 15:00:00","在「行軍A-Go-Go！」中用真琴累計獲得50000分","1","99001303","0"
"0","99001304","0","0","2030/04/01 14:59:59","601","1","15","10142","6001","2029/04/01 15:00:00","在「行軍A-Go-Go！」的CHALLENGE模式中一次獲得50000分以上","1","99001304","0"
"1014401","99001305","9019","0","2030/04/01 14:59:59","601","1","10","10144","6006","2024/09/01 16:00:00","打倒1隻魔物植物‧莫培爾培（NORMAL限定）","1","99001305","0"
