94c61f13fe5922a8c877bbfafa88e91080bfe4ea0764e4cffe650284f97fc082,76cff4ee0c0d6aab5f73da5673bf242abd3b48fdb99c37ddecf1193dba5d4aba,ad2f83205e8db83466a33e06cd9254ae45aee3a994f087d15d9ef13591a7af85,a332f9e990bd6b58c71ad0dd6e2dab3839e45b69ea92fdc74e8c4443f2f907c3,20061399e3af19b6c1033464a8ffb5e8fc11dc7ea959182a17c4f38750b24e7d,e5316da493c7378066cc1de6c6006d5f1a72b6a0e6f1046c29cf5e24ecb63f66,2e2e0848d4f0053dfde7d1b4b7630e50c67a2b860afd73729474433307c07652,5040274481f8565e773cb56a5438708d471a340c24893df494abe718e8f275d3,6fa71d80820c8072bf1bb3cbcd9f27ef7702bc85955f85c3666996d5cf89cf46,939a4ac6db5d0bc01303275b1c876230a9bd60409a89a7027637d7e9f6cc0ed7,ae5ca447b8aad8ab46c62bff96202a3e1b7f556d20b0b56178aa40fbc9f4ef15,fb8361cd3345352c81737c0ec67a2ce927ae545f00604dc446a48e897f6bf286,a326515892fddd665bd3f559d9e3baead5842694c8d868b686d76905e1e50fcc,ef720e07221d69f909299a81af3c6aace80392aec3c37bf2e4a45a986c328d07,f1a049890c5919b453d4bcce102a1541dd5f31cafe05b5c5930d4b2b1f04c80c,0a28c243dabf21a4f40fdbf0bb7d96bd3b831f202092f6c6482ebbb40dcd26c8
"0","2","0","0","0","0","0","2","91002","25","0","8","1022112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1022113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1022114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1022115","90006","31018","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1022116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1023101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1023102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1023103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1023104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1023105","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1023106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1023107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1023108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1023109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1023110","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1023111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1023112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1023113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1023114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1023115","90006","31043","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1023116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1024101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1024102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1024103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1024104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1024105","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1024106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1024107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1024108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1024109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1024110","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1024111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1024112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1024113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1024114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1024115","90006","31025","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1024116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1025101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1025102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1025103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1025104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1025105","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1025106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1025107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1025108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1025109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1025110","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1025111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1025112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1025113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1025114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1025115","90006","31042","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1025116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1026101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1026102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1026103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1026104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1026105","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1026106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1026107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1026108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1026109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1026110","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1026111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1026112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1026113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1026114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1026115","90006","31022","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1026116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1027101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1027102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1027103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1027104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1027105","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1027106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1027107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1027108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1027109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1027110","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1027111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1027112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1027113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1027114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1027115","90006","31043","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1027116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1028101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1028102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1028103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1028104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1028105","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1028106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1028107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1028108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1028109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1028110","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1028111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1028112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1028113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1028114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1028115","90006","31018","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1028116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1029101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1029102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1029103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1029104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1029105","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1029106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1029107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1029108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1029109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1029110","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1029111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1029112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1029113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1029114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1029115","90006","31025","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1029116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1030101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1030102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1030103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1030104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1030105","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1030106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1030107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1030108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1030109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1030110","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1030111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1030112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1030113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1030114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1030115","90006","31042","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1030116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1031101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1031102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1031103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1031104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1031105","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1031106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1031107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1031108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1031109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1031110","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1031111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1031112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1031113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1031114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1031115","90006","31022","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1031116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1047101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1047102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1047103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1047104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1047105","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1047106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1047107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1047108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1047109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1047110","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1047111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1047112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1047113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1047114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1047115","90006","31043","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1047116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1048101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1048102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1048103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1048104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1048105","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1048106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1048107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1048108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1048109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1048110","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1048111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1048112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1048113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1048114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1048115","90006","31018","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1048116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1049101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1049102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1049103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1049104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1049105","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1049106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1049107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1049108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1049109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1049110","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1049111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1049112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1049113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1049114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1049115","90006","31145","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1049116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1050101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1050102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1050103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1050104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1050105","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1050106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1050107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1050108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1050109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1050110","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1050111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1050112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1050113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1050114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1050115","90006","31025","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1050116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1051101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1051102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1051103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1051104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1051105","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1051106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1051107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1051108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1051109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1051110","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1051111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1051112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1051113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1051114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1051115","90006","31042","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1051116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1052101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1052102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1052103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1052104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1052105","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1052106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1052107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1052108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1052109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1052110","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1052111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1052112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1052113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1052114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1052115","90006","31022","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1052116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1053101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1053102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1053103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1053104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1053105","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1053106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1053107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1053108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1053109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1053110","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1053111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1053112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1053113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1053114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1053115","90006","31043","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1053116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1054101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1054102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1054103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1054104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1054105","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1054106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1054107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1054108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1054109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1054110","90006","31018","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1054111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1054112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1054113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1054114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1054115","90006","31018","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1054116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1055101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1055102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1055103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1055104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1055105","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1055106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1055107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1055108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1055109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1055110","90006","31145","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1055111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1055112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1055113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1055114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1055115","90006","31145","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1055116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1056101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1056102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1056103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1056104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1056105","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1056106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1056107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1056108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1056109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1056110","90006","31025","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1056111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1056112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1056113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1056114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1056115","90006","31025","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1056116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1057101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1057102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1057103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1057104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1057105","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1057106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1057107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1057108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1057109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1057110","90006","31042","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1057111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1057112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1057113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1057114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1057115","90006","31042","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1057116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1058101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1058102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1058103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1058104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1058105","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1058106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1058107","90006","0","30"
"0","2","0","0","0","0","0","2","91002","30","0","8","1058108","90006","0","40"
"0","2","0","0","0","0","0","2","91002","40","0","8","1058109","90006","0","50"
"1","2","0","0","0","0","0","2","91002","80","0","8","1058110","90006","31022","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1058111","90006","0","30"
"0","2","0","0","0","0","0","2","91002","25","0","8","1058112","90006","0","40"
"0","2","0","0","0","0","0","2","91002","30","0","8","1058113","90006","0","50"
"0","2","0","0","0","0","0","2","91002","40","0","8","1058114","90006","0","60"
"1","2","0","0","0","0","0","2","91002","80","0","8","1058115","90006","31022","100"
"0","0","0","0","0","0","0","0","94002","25000","0","12","1058116","0","0","0"
"0","2","0","0","0","0","0","2","91002","40","0","8","1059101","90006","0","20"
"0","2","0","0","0","0","0","2","91002","50","0","8","1059102","90006","0","30"
"0","2","0","0","0","0","0","2","91002","75","0","8","1059103","90006","0","40"
"0","2","0","0","0","0","0","2","91002","100","0","8","1059104","90006","0","50"
"2","2","0","0","0","0","0","2","91002","150","0","8","1059105","90006","31043","100"
"0","2","0","0","0","0","0","2","91002","20","0","8","1059106","90006","0","20"
"0","2","0","0","0","0","0","2","91002","25","0","8","1059107","90006","0","30"
