b365becc1c08fcef01771d393f0901c9758863279b2a92b0e2ae62d663e714ee,3db370b1a58262fe66904d80f99214873bc9e7b21b4a2822cd2df34e2bd27803,f846b9c1e5821720fb6394be8f4a82c02e95129fc64550361b479a2d44d25484,f3a87456aab148586ff79430708286529a61c6d898163c7f7cd62d968c545a9c,fffb51d91a1e11f67c4dc784a58586c620681e339897756bd22af70d65890098,b751a0c4cbba4450551f3fd2a363b007f5ba44577a4aadf671c54b3ca91bfd21,481fdd6e9e9647221914853ef87b1871d829f794f66b8880336244cf150798fe,f77e07c94b75511c1ad6a1c355acc39a879185e33cb9fff7145014c7ee96e5d0,26587294b4abe2ef82b6704bf2cedaf184703272fbc5e358e21a26b8a0a43c6e,8bf3bc871f72fd247b9cca57eaaf28771621fd1f49fcb62fc425c721e5a34b2f,66d45aa28f2191a062b8ad2ed7d0d46485a2bd4f722e4182c5a5f62e3c455523,a87ea2bacbb80461da474931d4988e7b3c9a566decd89f4639dc243575c771b5,920d98c2c3eac54b592fd1433bcf3d2f4c76218278b7ba8c69e5f1950157de56,706ac1dcd85e4b5e1b7cd7e5593e65fca43b99e73bc8b98d47e421e0312465ce,9a409ba04b69e45a5394932c77cf06c3119abc7264708991dad54786527a90f0
"20043","1010510","2015/04/01 15:00:00","1","0","打倒1隻反逆獸‧三重（NORMAL限定）","99001156","660043101","1","0","2030/04/01 14:59:59","601","6006","99001156","9001"
"20043","1010511","2015/04/01 15:00:00","1","0","打倒1隻反逆獸‧三重（HARD限定）","99001157","660043201","1","0","2030/04/01 14:59:59","601","6007","99001157","9001"
"20043","1010512","2015/04/01 15:00:00","1","0","打倒1隻反逆獸‧三重（VERY HARD限定）","99001158","660043301","1","0","2030/04/01 14:59:59","601","6010","99001158","9001"
"10105","1010513","2015/04/01 15:00:00","1","0","打倒1隻反逆獸‧三重（SPECIAL限定）","99001159","610105401","1","0","2030/04/01 14:59:59","601","6011","99001159","9001"
"20044","1010710","2015/04/01 15:00:00","1","0","打倒 1 隻孤伶伶的聖誕夜妖精（NORMAL限定）","99001160","660044101","1","0","2030/04/01 14:59:59","601","6006","99001160","9001"
"20044","1010711","2015/04/01 15:00:00","1","0","打倒 1 隻孤伶伶的聖誕夜妖精（HARD限定）","99001161","660044201","1","0","2030/04/01 14:59:59","601","6007","99001161","9001"
"20044","1010712","2015/04/01 15:00:00","1","0","打倒 1 隻孤伶伶的聖誕夜妖精（VERY HARD限定）","99001162","660044301","1","0","2030/04/01 14:59:59","601","6010","99001162","9001"
"10107","1010713","2015/04/01 15:00:00","1","0","打倒 1 隻孤伶伶的聖誕夜妖精（SPECIAL限定）","99001163","610107401","1","0","2030/04/01 14:59:59","601","6011","99001163","9001"
"10080","14","2029/04/01 15:00:00","1","0","吃掉所有 66 種布丁","99001164","0","1","0","2030/04/01 14:59:59","601","6001","99001164","0"
"10080","14","2029/04/01 15:00:00","1","0","完成 100％ 布丁筆記本","99001165","0","1","0","2030/04/01 14:59:59","601","6001","99001165","0"
"20045","1010910","2015/04/01 15:00:00","1","0","打倒1隻邪牛神哞猛（NORMAL限定）","99001166","660045101","1","0","2030/04/01 14:59:59","601","6006","99001166","9001"
"20045","1010911","2015/04/01 15:00:00","1","0","打倒1隻邪牛神哞猛（HARD限定）","99001167","660045201","1","0","2030/04/01 14:59:59","601","6007","99001167","9001"
"20045","1010912","2015/04/01 15:00:00","1","0","打倒1隻邪牛神哞猛（VERY HARD限定）","99001168","660045301","1","0","2030/04/01 14:59:59","601","6010","99001168","9001"
"10109","1010913","2015/04/01 15:00:00","1","0","打倒1隻邪牛神哞猛（SPECIAL限定）","99001169","610109401","1","0","2030/04/01 14:59:59","601","6011","99001169","9001"
"20046","1011210","2022/06/01 16:00:00","1","0","打倒1隻碎裂魔像（NORMAL限定）","99001170","660046101","1","0","2030/04/01 14:59:59","601","6006","99001170","9001"
"20046","1011211","2022/06/01 16:00:00","1","0","打倒1隻碎裂魔像（HARD限定）","99001171","660046201","1","0","2030/04/01 14:59:59","601","6007","99001171","9001"
"20046","1011212","2022/06/01 16:00:00","1","0","打倒1隻碎裂魔像（VERY HARD限定）","99001172","660046301","1","0","2030/04/01 14:59:59","601","6010","99001172","9001"
"10112","1011213","2022/06/01 16:00:00","1","0","打倒1隻碎裂魔像（SPECIAL限定）","99001173","610112401","1","0","2030/04/01 14:59:59","601","6011","99001173","9001"
"20047","1011310","2022/06/08 16:00:00","1","0","打倒1隻超載力量（NORMAL限定）","99001174","660047101","1","0","2030/04/01 14:59:59","601","6006","99001174","9001"
"20047","1011311","2022/06/08 16:00:00","1","0","打倒1隻超載力量（HARD限定）","99001175","660047201","1","0","2030/04/01 14:59:59","601","6007","99001175","9001"
"20047","1011312","2022/06/08 16:00:00","1","0","打倒1隻超載力量（VERY HARD限定）","99001176","660047301","1","0","2030/04/01 14:59:59","601","6010","99001176","9001"
"10113","1011313","2022/06/08 16:00:00","1","0","打倒1隻超載力量（SPECIAL限定）","99001177","610113401","1","0","2030/04/01 14:59:59","601","6011","99001177","9001"
"20048","1011510","2022/07/01 16:00:00","1","0","打倒1隻仇鼠‧怒髮衝冠的啾二（NORMAL限定）","99001178","660048101","1","0","2030/04/01 14:59:59","601","6006","99001178","9001"
"20048","1011511","2022/07/01 16:00:00","1","0","打倒1隻仇鼠‧怒髮衝冠的啾二（HARD限定）","99001179","660048201","1","0","2030/04/01 14:59:59","601","6007","99001179","9001"
"20048","1011512","2022/07/01 16:00:00","1","0","打倒1隻仇鼠‧怒髮衝冠的啾二（VERY HARD限定）","99001180","660048301","1","0","2030/04/01 14:59:59","601","6010","99001180","9001"
"10115","1011513","2022/07/01 16:00:00","1","0","打倒1隻仇鼠‧怒髮衝冠的啾二（SPECIAL限定）","99001181","610115401","1","0","2030/04/01 14:59:59","601","6011","99001181","9001"
"20049","1011710","2022/08/01 16:00:00","1","0","打倒1隻貪婪暴君‧賭場王（NORMAL限定）","99001182","660049101","1","0","2030/04/01 14:59:59","601","6006","99001182","9001"
"20049","1011711","2022/08/01 16:00:00","1","0","打倒1隻貪婪暴君‧賭場王（HARD限定）","99001183","660049201","1","0","2030/04/01 14:59:59","601","6007","99001183","9001"
"20049","1011712","2022/08/01 16:00:00","1","0","打倒1隻貪婪暴君‧賭場王（VERY HARD限定）","99001184","660049301","1","0","2030/04/01 14:59:59","601","6010","99001184","9001"
"10117","1011713","2022/08/01 16:00:00","1","0","打倒1隻貪婪暴君‧賭場王（SPECIAL限定）","99001185","610117401","1","0","2030/04/01 14:59:59","601","6011","99001185","9001"
"20050","1011910","2022/09/01 16:00:00","1","0","打倒1隻受解放的寶藏守護者（NORMAL限定）","99001186","660050101","1","0","2030/04/01 14:59:59","601","6006","99001186","9001"
"20050","1011911","2022/09/01 16:00:00","1","0","打倒1隻受解放的寶藏守護者（HARD限定）","99001187","660050201","1","0","2030/04/01 14:59:59","601","6007","99001187","9001"
"20050","1011912","2022/09/01 16:00:00","1","0","打倒1隻受解放的寶藏守護者（VERY HARD限定）","99001188","660050301","1","0","2030/04/01 14:59:59","601","6010","99001188","9001"
"10119","1011913","2022/09/01 16:00:00","1","0","打倒1隻受解放的寶藏守護者（SPECIAL限定）","99001189","610119401","1","0","2030/04/01 14:59:59","601","6011","99001189","9001"
"20051","1012110","2022/10/02 16:00:00","1","0","打倒 1 隻阿斯特賴亞牛肝菌（NORMAL限定）","99001190","660051101","1","0","2030/04/01 14:59:59","601","6006","99001190","9001"
"20051","1012111","2022/10/02 16:00:00","1","0","打倒 1 隻阿斯特賴亞牛肝菌（HARD限定）","99001191","660051201","1","0","2030/04/01 14:59:59","601","6007","99001191","9001"
"20051","1012112","2022/10/02 16:00:00","1","0","打倒 1 隻阿斯特賴亞牛肝菌（VERY HARD限定）","99001192","660051301","1","0","2030/04/01 14:59:59","601","6010","99001192","9001"
"10121","1012113","2022/10/02 16:00:00","1","0","打倒 1 隻阿斯特賴亞牛肝菌（SPEICAL限定）","99001193","610121401","1","0","2030/04/01 14:59:59","601","6011","99001193","9001"
"20052","1012310","2022/11/01 16:00:00","1","0","打倒1隻海將海馬指揮官（NORMAL限定）","99001194","660052101","1","0","2030/04/01 14:59:59","601","6006","99001194","9001"
"20052","1012311","2022/11/01 16:00:00","1","0","打倒1隻海將海馬指揮官（HARD限定）","99001195","660052201","1","0","2030/04/01 14:59:59","601","6007","99001195","9001"
"20052","1012312","2022/11/01 16:00:00","1","0","打倒1隻海將海馬指揮官（VERY HARD限定）","99001196","660052301","1","0","2030/04/01 14:59:59","601","6010","99001196","9001"
"10123","1012313","2022/11/01 16:00:00","1","0","打倒1隻海將海馬指揮官（SPECIAL限定）","99001197","610123401","1","0","2030/04/01 14:59:59","601","6011","99001197","9001"
"10096","14","2029/04/01 16:00:00","1","0","在難易度EXTRA中，一次獲得115000分以上","99001198","0","1","0","2030/04/01 14:59:59","601","6001","99001198","0"
"10096","14","2029/04/01 16:00:00","1","0","在難易度EXTRA中，一次獲得135000分以上，並於所有回合以第一名抵達終點。","99001199","0","1","0","2030/04/01 14:59:59","601","6001","99001199","0"
"20053","1012510","2022/12/01 16:00:00","1","0","打倒1隻月光之門（NORMAL限定）","99001200","660053101","1","0","2030/04/01 14:59:59","601","6006","99001200","9001"
"20053","1012511","2022/12/01 16:00:00","1","0","打倒1隻月光之門（HARD限定）","99001201","660053201","1","0","2030/04/01 14:59:59","601","6007","99001201","9001"
"20053","1012512","2022/12/01 16:00:00","1","0","打倒1隻月光之門（VERY HARD限定）","99001202","660053301","1","0","2030/04/01 14:59:59","601","6010","99001202","9001"
"10125","1012513","2022/12/01 16:00:00","1","0","打倒1隻月光之門（SPECIAL限定）","99001203","610125401","1","0","2030/04/01 14:59:59","601","6011","99001203","9001"
"10098","15","2029/04/01 16:00:00","1","0","閱覽所有小繆快快長大日記","99001204","0","1","0","2030/04/01 14:59:59","601","6001","99001204","0"
"20054","1012710","2023/01/02 16:00:00","1","0","打倒1隻哀執的植物羊（NORMAL限定）","99001205","660054101","1","0","2030/04/01 14:59:59","601","6006","99001205","9001"
"20054","1012711","2023/01/02 16:00:00","1","0","打倒1隻哀執的植物羊（HARD限定）","99001206","660054201","1","0","2030/04/01 14:59:59","601","6007","99001206","9001"
"20054","1012712","2023/01/02 16:00:00","1","0","打倒1隻哀執的植物羊（VERY HARD限定）","99001207","660054301","1","0","2030/04/01 14:59:59","601","6010","99001207","9001"
"10127","1012713","2023/01/02 16:00:00","1","0","打倒1隻哀執的植物羊（SPECIAL限定）","99001208","610127401","1","0","2030/04/01 14:59:59","601","6011","99001208","9001"
"20055","1012910","2023/02/01 16:00:00","1","0","打倒1隻瘋狂直播主‧輝美（NORMAL限定）","99001209","660055101","1","0","2030/04/01 14:59:59","601","6006","99001209","9001"
"20055","1012911","2023/02/01 16:00:00","1","0","打倒1隻瘋狂直播主‧輝美（HARD限定）","99001210","660055201","1","0","2030/04/01 14:59:59","601","6007","99001210","9001"
"20055","1012912","2023/02/01 16:00:00","1","0","打倒1隻瘋狂直播主‧輝美（VERY HARD限定）","99001211","660055301","1","0","2030/04/01 14:59:59","601","6010","99001211","9001"
"10129","1012913","2023/02/01 16:00:00","1","0","打倒1隻瘋狂直播主‧輝美（SPECIAL限定）","99001212","610129401","1","0","2030/04/01 14:59:59","601","6011","99001212","9001"
"20056","1013110","2023/03/01 16:00:00","1","0","打倒1隻黑曜魔像（NORMAL限定）","99001213","660056101","1","0","2030/04/01 14:59:59","601","6006","99001213","9001"
"20056","1013111","2023/03/01 16:00:00","1","0","打倒1隻黑曜魔像（HARD限定）","99001214","660056201","1","0","2030/04/01 14:59:59","601","6007","99001214","9001"
"20056","1013112","2023/03/01 16:00:00","1","0","打倒1隻黑曜魔像（VERY HARD限定）","99001215","660056301","1","0","2030/04/01 14:59:59","601","6010","99001215","9001"
"10131","1013113","2023/03/01 16:00:00","1","0","打倒1隻黑曜魔像（SPECIAL限定）","99001216","610131401","1","0","2030/04/01 14:59:59","601","6011","99001216","9001"
"20057","1013310","2023/04/01 16:00:00","1","0","打倒1隻不幸福的多倫多獸（NORMAL限定）","99001217","660057101","1","0","2030/04/01 14:59:59","601","6006","99001217","9001"
"20057","1013311","2023/04/01 16:00:00","1","0","打倒1隻不幸福的多倫多獸（HARD限定）","99001218","660057201","1","0","2030/04/01 14:59:59","601","6007","99001218","9001"
"20057","1013312","2023/04/01 16:00:00","1","0","打倒1隻不幸福的多倫多獸（VERY HARD限定）","99001219","660057301","1","0","2030/04/01 14:59:59","601","6010","99001219","9001"
"10133","1013313","2023/04/01 16:00:00","1","0","打倒1隻不幸福的多倫多獸（SPECIAL限定）","99001220","610133401","1","0","2030/04/01 14:59:59","601","6011","99001220","9001"
"20058","1013510","2023/05/01 16:00:00","1","0","打倒1隻汙穢的湯之神‧陽卵（NORMAL限定）","99001221","660058101","1","0","2030/04/01 14:59:59","601","6006","99001221","9001"
"20058","1013511","2023/05/01 16:00:00","1","0","打倒1隻汙穢的湯之神‧陽卵（HARD限定）","99001222","660058201","1","0","2030/04/01 14:59:59","601","6007","99001222","9001"
"20058","1013512","2023/05/01 16:00:00","1","0","打倒1隻汙穢的湯之神‧陽卵（VERY HARD限定）","99001223","660058301","1","0","2030/04/01 14:59:59","601","6010","99001223","9001"
"10135","1013513","2023/05/01 16:00:00","1","0","打倒1隻汙穢的湯之神‧陽卵（SPECIAL限定）","99001224","610135401","1","0","2030/04/01 14:59:59","601","6011","99001224","9001"
"20059","1013810","2023/06/01 16:00:00","1","0","打倒1隻樂園守護者（NORMAL限定）","99001225","660059101","1","0","2030/04/01 14:59:59","601","6006","99001225","9001"
"20059","1013811","2023/06/01 16:00:00","1","0","打倒1隻樂園守護者（HARD限定）","99001226","660059201","1","0","2030/04/01 14:59:59","601","6007","99001226","9001"
"20059","1013812","2023/06/01 16:00:00","1","0","打倒1隻樂園守護者（VERY HARD限定）","99001227","660059301","1","0","2030/04/01 14:59:59","601","6010","99001227","9001"
"10138","1013813","2023/06/01 16:00:00","1","0","打倒1隻樂園守護者（SPECIAL限定）","99001228","610138401","1","0","2030/04/01 14:59:59","601","6011","99001228","9001"
"20060","1013910","2023/06/08 16:00:00","1","0","打倒1隻象徵久遠庭園之人（NORMAL限定）","99001229","660060101","1","0","2030/04/01 14:59:59","601","6006","99001229","9001"
"20060","1013911","2023/06/08 16:00:00","1","0","打倒1隻象徵久遠庭園之人（HARD限定）","99001230","660060201","1","0","2030/04/01 14:59:59","601","6007","99001230","9001"
"20060","1013912","2023/06/08 16:00:00","1","0","打倒1隻象徵久遠庭園之人（VERY HARD限定）","99001231","660060301","1","0","2030/04/01 14:59:59","601","6010","99001231","9001"
"10139","1013913","2023/06/08 16:00:00","1","0","打倒1隻象徵久遠庭園之人（SPECIAL限定）","99001232","610139401","1","0","2030/04/01 14:59:59","601","6011","99001232","9001"
"20061","1014110","2023/07/02 16:00:00","1","0","打倒1隻祈福託災的招財貓（NORMAL限定）","99001233","660061101","1","0","2030/04/01 14:59:59","601","6006","99001233","9001"
"20061","1014111","2023/07/02 16:00:00","1","0","打倒1隻祈福託災的招財貓（HARD限定）","99001234","660061201","1","0","2030/04/01 14:59:59","601","6007","99001234","9001"
"20061","1014112","2023/07/02 16:00:00","1","0","打倒1隻祈福託災的招財貓（VERY HARD限定）","99001235","660061301","1","0","2030/04/01 14:59:59","601","6010","99001235","9001"
"10141","1014113","2023/07/02 16:00:00","1","0","打倒1隻祈福託災的招財貓（SPECIAL限定）","99001236","610141401","1","0","2030/04/01 14:59:59","601","6011","99001236","9001"
"20062","1014310","2023/08/01 16:00:00","1","0","打倒1隻大王猩猩（NORMAL限定）","99001237","660062101","1","0","2030/04/01 14:59:59","601","6006","99001237","9001"
"20062","1014311","2023/08/01 16:00:00","1","0","打倒1隻大王猩猩（HARD限定）","99001238","660062201","1","0","2030/04/01 14:59:59","601","6007","99001238","9001"
"20062","1014312","2023/08/01 16:00:00","1","0","打倒1隻大王猩猩（VERY HARD限定）","99001239","660062301","1","0","2030/04/01 14:59:59","601","6010","99001239","9001"
"10143","1014313","2023/08/01 16:00:00","1","0","打倒1隻大王猩猩（SPECIAL限定）","99001240","610143401","1","0","2030/04/01 14:59:59","601","6011","99001240","9001"
"20063","1014510","2023/09/01 16:00:00","1","0","打倒1隻智慧的鍊金術師‧莫夫（NORMAL限定）","99001241","660063101","1","0","2030/04/01 14:59:59","601","6006","99001241","9001"
"20063","1014511","2023/09/01 16:00:00","1","0","打倒1隻智慧的鍊金術師‧莫夫（HARD限定）","99001242","660063201","1","0","2030/04/01 14:59:59","601","6007","99001242","9001"
"20063","1014512","2023/09/01 16:00:00","1","0","打倒1隻智慧的鍊金術師‧莫夫（VERY HARD限定）","99001243","660063301","1","0","2030/04/01 14:59:59","601","6010","99001243","9001"
"10145","1014513","2023/09/01 16:00:00","1","0","打倒1隻智慧的鍊金術師‧莫夫（SPECIAL限定）","99001244","610145401","1","0","2030/04/01 14:59:59","601","6011","99001244","9001"
"20064","1014710","2023/10/01 16:00:00","1","0","打倒1隻變貌的從者‧布拉德（NORMAL限定）","99001245","660064101","1","0","2030/04/01 14:59:59","601","6006","99001245","9001"
"20064","1014711","2023/10/01 16:00:00","1","0","打倒1隻變貌的從者‧布拉德（HARD限定）","99001246","660064201","1","0","2030/04/01 14:59:59","601","6007","99001246","9001"
"20064","1014712","2023/10/01 16:00:00","1","0","打倒1隻變貌的從者‧布拉德（VERY HARD限定）","99001247","660064301","1","0","2030/04/01 14:59:59","601","6010","99001247","9001"
"10147","1014713","2023/10/01 16:00:00","1","0","打倒1隻變貌的從者‧布拉德（SPECIAL限定）","99001248","610147401","1","0","2030/04/01 14:59:59","601","6011","99001248","9001"
"10147","15","2029/04/01 16:00:00","1","0","閱覽所有雪的審美會劇情","99001249","0","1","0","2030/04/01 14:59:59","601","6001","99001249","0"
"20065","1014910","2023/11/01 16:00:00","1","0","打倒1隻復活的白色島鯨（NORMAL限定）","99001250","660065101","1","0","2030/04/01 14:59:59","601","6006","99001250","9001"
"20065","1014911","2023/11/01 16:00:00","1","0","打倒1隻復活的白色島鯨（HARD限定）","99001251","660065201","1","0","2030/04/01 14:59:59","601","6007","99001251","9001"
"20065","1014912","2023/11/01 16:00:00","1","0","打倒1隻復活的白色島鯨（VERY HARD限定）","99001252","660065301","1","0","2030/04/01 14:59:59","601","6010","99001252","9001"
"10149","1014913","2023/11/01 16:00:00","1","0","打倒1隻復活的白色島鯨（SPECIAL限定）","99001253","610149401","1","0","2030/04/01 14:59:59","601","6011","99001253","9001"
"20066","1015110","2023/12/01 16:00:00","1","0","打倒1隻怨恨亡靈（NORMAL限定）","99001254","660066101","1","0","2030/04/01 14:59:59","601","6006","99001254","9001"
"20066","1015111","2023/12/01 16:00:00","1","0","打倒1隻怨恨亡靈（HARD限定）","99001255","660066201","1","0","2030/04/01 14:59:59","601","6007","99001255","9001"
"20066","1015112","2023/12/01 16:00:00","1","0","打倒1隻怨恨亡靈（VERY HARD限定）","99001256","660066301","1","0","2030/04/01 14:59:59","601","6010","99001256","9001"
"10151","1015113","2023/12/01 16:00:00","1","0","打倒1隻怨恨亡靈（SPECIAL限定）","99001257","610151401","1","0","2030/04/01 14:59:59","601","6011","99001257","9001"
"20069","1015510","2024/01/01 16:00:00","1","0","打倒1隻被解放的暴魔‧阿爾杰什（NORMAL限定）","99001258","660069101","1","0","2030/04/01 14:59:59","601","6006","99001258","9001"
"20069","1015511","2024/01/01 16:00:00","1","0","打倒1隻被解放的暴魔‧阿爾杰什（HARD限定）","99001259","660069201","1","0","2030/04/01 14:59:59","601","6007","99001259","9001"
"20069","1015512","2024/01/01 16:00:00","1","0","打倒1隻被解放的暴魔‧阿爾杰什（VERY HARD限定）","99001260","660069301","1","0","2030/04/01 14:59:59","601","6010","99001260","9001"
"10155","1015513","2024/01/01 16:00:00","1","0","打倒1隻被解放的暴魔‧阿爾杰什（SPECIAL限定）","99001261","610126401","1","0","2030/04/01 14:59:59","601","6011","99001261","9001"
"10155","14","2029/04/01 15:00:00","1","0","在「放學後的猜謎讀書會」中將與凱留的回憶值達到上限吧","99001262","0","1","0","2030/04/01 14:59:59","601","6001","99001262","0"
"10155","14","2029/04/01 15:00:00","1","0","在「放學後的猜謎讀書會」中將與鈴奈的回憶值達到上限吧","99001263","0","1","0","2030/04/01 14:59:59","601","6001","99001263","0"
"10155","14","2029/04/01 15:00:00","1","0","在「放學後的猜謎讀書會」中將題庫解放至30％吧","99001264","0","1","0","2030/04/01 14:59:59","601","6001","99001264","0"
"10155","14","2029/04/01 15:00:00","1","0","在「放學後的猜謎讀書會」中將題庫解放至60％吧","99001265","0","1","0","2030/04/01 14:59:59","601","6001","99001265","0"
"10155","14","2029/04/01 15:00:00","1","0","在「放學後的猜謎讀書會」中將題庫解放至100％吧","99001266","0","1","0","2030/04/01 14:59:59","601","6001","99001266","0"
"20070","1015710","2024/02/01 16:00:00","1","0","打倒1隻哈立德（NORMAL限定）","99001267","660070101","1","0","2030/04/01 14:59:59","601","6006","99001267","9001"
"20070","1015711","2024/02/01 16:00:00","1","0","打倒1隻哈立德（HARD限定）","99001268","660070201","1","0","2030/04/01 14:59:59","601","6007","99001268","9001"
"20070","1015712","2024/02/01 16:00:00","1","0","打倒1隻哈立德（VERY HARD限定）","99001269","660070301","1","0","2030/04/01 14:59:59","601","6010","99001269","9001"
"10157","1015713","2024/02/01 16:00:00","1","0","打倒1隻哈立德（SPECIAL限定）","99001270","610128401","1","0","2030/04/01 14:59:59","601","6011","99001270","9001"
"10157","15","2029/04/01 15:00:00","1","0","閱覽所有夢幻的婚姻模擬遊戲劇情","99001271","0","1","0","2030/04/01 14:59:59","601","6001","99001271","0"
"20071","1015910","2024/03/01 16:00:00","1","0","打倒1隻美空（NORMAL限定）","99001272","660071101","1","0","2030/04/01 14:59:59","601","6006","99001272","9001"
"20071","1015911","2024/03/01 16:00:00","1","0","打倒1隻美空（HARD限定）","99001273","660071201","1","0","2030/04/01 14:59:59","601","6007","99001273","9001"
"20071","1015912","2024/03/01 16:00:00","1","0","打倒1隻美空（VERY HARD限定）","99001274","660071301","1","0","2030/04/01 14:59:59","601","6010","99001274","9001"
"10159","1015913","2024/03/01 16:00:00","1","0","打倒1隻美空（SPECIAL限定）","99001275","610130401","1","0","2030/04/01 14:59:59","601","6011","99001275","9001"
"10159","15","2029/04/01 15:00:00","1","0","閱覽所有旅行與成長（與反省）的記錄","99001276","0","1","0","2030/04/01 14:59:59","601","6001","99001276","0"
"20072","1016110","2024/04/01 16:00:00","1","0","打倒1隻巴西利斯克‧阿洛斯（NORMAL限定）","99001277","660072101","1","0","2030/04/01 14:59:59","601","6006","99001277","9001"
"20072","1016111","2024/04/01 16:00:00","1","0","打倒1隻巴西利斯克‧阿洛斯（HARD限定）","99001278","660072201","1","0","2030/04/01 14:59:59","601","6007","99001278","9001"
"20072","1016112","2024/04/01 16:00:00","1","0","打倒1隻巴西利斯克‧阿洛斯（VERY HARD限定）","99001279","660072301","1","0","2030/04/01 14:59:59","601","6010","99001279","9001"
"10161","1016113","2024/04/01 16:00:00","1","0","打倒1隻巴西利斯克‧阿洛斯（SPECIAL限定）","99001280","610132401","1","0","2030/04/01 14:59:59","601","6011","99001280","9001"
"20073","1016310","2024/05/01 16:00:00","1","0","打倒1隻夢中隕石（NORMAL限定）","99001281","660073101","1","0","2030/04/01 14:59:59","601","6006","99001281","9001"
"20073","1016311","2024/05/01 16:00:00","1","0","打倒1隻夢中隕石（HARD限定）","99001282","660073201","1","0","2030/04/01 14:59:59","601","6007","99001282","9001"
"20073","1016312","2024/05/01 16:00:00","1","0","打倒1隻夢中隕石（VERY HARD限定）","99001283","660073301","1","0","2030/04/01 14:59:59","601","6010","99001283","9001"
"10163","1016313","2024/05/01 16:00:00","1","0","打倒1隻夢中隕石（SPECIAL限定）","99001284","610134401","1","0","2030/04/01 14:59:59","601","6011","99001284","9001"
"10130","15","2029/04/01 15:00:00","1","0","閱覽所有初夢挑戰劇情","99001285","0","1","0","2030/04/01 14:59:59","601","6001","99001285","0"
"20067","1016410","2024/06/01 16:00:00","1","0","打倒1隻紅霧精靈（NORMAL限定）","99001286","660067101","1","0","2030/04/01 14:59:59","601","6006","99001286","9001"
"20067","1016411","2024/06/01 16:00:00","1","0","打倒1隻紅霧精靈（HARD限定）","99001287","660067201","1","0","2030/04/01 14:59:59","601","6007","99001287","9001"
"20067","1016412","2024/06/01 16:00:00","1","0","打倒1隻紅霧精靈（VERY HARD限定）","99001288","660067301","1","0","2030/04/01 14:59:59","601","6010","99001288","9001"
"10164","1016413","2024/06/01 16:00:00","1","0","打倒1隻紅霧精靈（SPECIAL限定）","99001289","610136401","1","0","2030/04/01 14:59:59","601","6011","99001289","9001"
"20068","1016510","2024/06/08 16:00:00","1","0","打倒1隻顯露苦衷 埃拉＆志那都（NORMAL限定）","99001290","660068101","1","0","2030/04/01 14:59:59","601","6006","99001290","9001"
"20068","1016511","2024/06/08 16:00:00","1","0","打倒1隻顯露苦衷 埃拉＆志那都（HARD限定）","99001291","660068201","1","0","2030/04/01 14:59:59","601","6007","99001291","9001"
"20068","1016512","2024/06/08 16:00:00","1","0","打倒1隻顯露苦衷 埃拉＆志那都（VERY HARD限定）","99001292","660068301","1","0","2030/04/01 14:59:59","601","6010","99001292","9001"
"10165","1016513","2024/06/08 16:00:00","1","0","打倒1隻顯露苦衷 埃拉＆志那都（SPECIAL限定）","99001293","610137401","1","0","2030/04/01 14:59:59","601","6011","99001293","9001"
"20074","1016610","2024/07/01 16:00:00","1","0","打倒1隻地獄的聖女富美惠（NORMAL限定）","99001294","660074101","1","0","2030/04/01 14:59:59","601","6006","99001294","9001"
"20074","1016611","2024/07/01 16:00:00","1","0","打倒1隻地獄的聖女富美惠（HARD限定）","99001295","660074201","1","0","2030/04/01 14:59:59","601","6007","99001295","9001"
"20074","1016612","2024/07/01 16:00:00","1","0","打倒1隻地獄的聖女富美惠（VERY HARD限定）","99001296","660074301","1","0","2030/04/01 14:59:59","601","6010","99001296","9001"
"10166","1016613","2024/07/01 16:00:00","1","0","打倒1隻地獄的聖女富美惠（SPECIAL限定）","99001297","610140401","1","0","2030/04/01 14:59:59","601","6011","99001297","9001"
"20075","1016710","2024/08/01 16:00:00","1","0","打倒1隻剛雷獸‧雷葛宏（NORMAL限定）","99001298","660075101","1","0","2030/04/01 14:59:59","601","6006","99001298","9001"
"20075","1016711","2024/08/01 16:00:00","1","0","打倒1隻剛雷獸‧雷葛宏（HARD限定）","99001299","660075201","1","0","2030/04/01 14:59:59","601","6007","99001299","9001"
"20075","1016712","2024/08/01 16:00:00","1","0","打倒1隻剛雷獸‧雷葛宏（VERY HARD限定）","99001300","660075301","1","0","2030/04/01 14:59:59","601","6010","99001300","9001"
"10167","1016713","2024/08/01 16:00:00","1","0","打倒1隻剛雷獸‧雷葛宏（SPECIAL限定）","99001301","610142401","1","0","2030/04/01 14:59:59","601","6011","99001301","9001"
"10142","15","2029/04/01 15:00:00","1","0","在「行軍A-Go-Go！」中用惠理子累計獲得50000分","99001302","0","1","0","2030/04/01 14:59:59","601","6001","99001302","0"
"10142","15","2029/04/01 15:00:00","1","0","在「行軍A-Go-Go！」中用真琴累計獲得50000分","99001303","0","1","0","2030/04/01 14:59:59","601","6001","99001303","0"
"10142","15","2029/04/01 15:00:00","1","0","在「行軍A-Go-Go！」的CHALLENGE模式中一次獲得50000分以上","99001304","0","1","0","2030/04/01 14:59:59","601","6001","99001304","0"
"10168","1016710","2024/09/01 16:00:00","1","0","打倒1隻魔物植物‧莫培爾培（NORMAL限定）","99001305","610144101","1","0","2030/04/01 14:59:59","601","6006","99001305","9001"
