583574232f638ef5cea075d033d130f60b4d04a268f4d868064bb2091984924b,e3c681b5ab8685e1a2ec3e70c8570af8b0e3d2f1ad1639af243974d55048dc6b,c8074a0cf48adee33099d889916c2663926e47c7988035dbd8f66252312f1bc5,0a9b4d82fd50190efcc6bb69e83eb8ef5f08a066b507720d05c88844fe327e65,077d31026310980d5c7eeaf218066792e61d7bcf1e57e500db0320cd4d37dd8a,9899778adc46291ab766ad0b0479880dff7fcfb20bd22bf86a31161992c2b773,4f74495ba9d4b76a967016c80fcc929d70056c1f544d0fcd696d9fd4a1d5f969,05c95fc8176ebf778e33324a7506a1b30e5ecd80ea3d1cbb94b02b30323d395c,91eb4c801006d2a1c2094ae8b630e299463af91ca73424150faa93687262a1e4,be6bd597563bf6c20f7a87025d76106c137d10c081c22c1f9da6cc79ac8f14c5,adfc48e13d9845e9b0e42c3bbc873f50a06e681df78e279738de034ff3c8ad49,4b23b7c09987a0afaf3a3a31a3ae1ba3ef26b894da79df7c976620e785aeb110
"0","1","31224","封印有日和（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31224","0","5174132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","日和（夏日）的記憶碎片","11"
"0","1","31225","封印有怜（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31225","0","8301142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","怜（夏日）的記憶碎片","11"
"0","1","31226","封印有優衣（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31226","0","7201142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","優衣（夏日）的記憶碎片","11"
"0","1","31227","封印有鏡華（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31227","0","1174132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","鏡華（夏日）的記憶碎片","11"
"0","1","31228","封印有禊（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31228","0","6124132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","禊（夏日）的記憶碎片","11"
"0","1","31229","封印有美美（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31229","0","6161132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","美美（夏日）的記憶碎片","11"
"0","1","31230","封印有愛梅斯的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31230","0","63112","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","愛梅斯的記憶碎片","11"
"0","1","31231","封印有真步（探險家）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31231","0","6054142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","真步（探險家）的記憶碎片","11"
"0","1","31232","封印有綾音（探險家）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31232","0","64122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","綾音（探險家）的記憶碎片","11"
"0","1","31233","封印有涅婭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31233","0","4300112","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","涅婭的記憶碎片","11"
"0","1","31235","封印有鈴（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31235","0","8194132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","鈴（萬聖節）的記憶碎片","11"
"0","1","31236","封印有智（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31236","0","3464132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","智（萬聖節）的記憶碎片","11"
"0","1","31237","封印有七七香（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31237","0","4040132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","七七香（萬聖節）的記憶碎片","11"
"0","1","31238","封印有克莉絲提娜（狂野）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31238","0","1281232","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","克莉絲提娜（狂野）的記憶碎片","11"
"0","1","31239","封印有茉莉（狂野）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31239","0","6032132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","茉莉（狂野）的記憶碎片","11"
"0","1","31240","封印有茜里（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31240","0","10132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","茜里（聖誕節）的記憶碎片","11"
"0","1","31241","封印有依里（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31241","0","7481132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","依里（聖誕節）的記憶碎片","11"
"0","1","31242","封印有純（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31242","0","2172132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","純（聖誕節）的記憶碎片","11"
"0","1","31245","封印有帆稀（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31245","0","5460122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","帆稀（新年）的記憶碎片","11"
"0","1","31246","封印有美里（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31246","0","6120232","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","美里（新年）的記憶碎片","11"
"0","1","31247","封印有深月（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31247","0","6132132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","深月（新年）的記憶碎片","11"
"0","1","31248","封印有望（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31248","0","4424142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","望（解放者）的記憶碎片","11"
"0","1","31249","封印有嘉夜（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31249","0","1070132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","嘉夜（解放者）的記憶碎片","11"
"0","1","31250","封印有矛依未（解放者）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31250","0","6201132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","矛依未（解放者）的記憶碎片","11"
"0","1","31251","封印有珠希（咖啡廳）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31251","0","3060142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","珠希（咖啡廳）的記憶碎片","11"
"0","1","31252","封印有莫妮卡（咖啡廳）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31252","0","6441101","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","莫妮卡（咖啡廳）的記憶碎片","11"
"0","1","31253","封印有可可蘿（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31253","0","1432162","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","可可蘿（遊俠）的記憶碎片","11"
"0","1","31254","封印有栞（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31254","0","2104132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","栞（遊俠）的記憶碎片","11"
"0","1","31255","封印有吉塔（術士）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31255","0","2101122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","吉塔（術士）的記憶碎片","11"
"0","1","31256","封印有碧卡拉的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31256","0","5110132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","碧卡拉的記憶碎片","11"
"0","1","31257","封印有花凜（鍊金術師）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31257","0","1081122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","花凜（鍊金術師）的記憶碎片","11"
"0","1","31258","封印有莉莉（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31258","0","8181112","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","莉莉（墮落）的記憶碎片","11"
"0","1","31260","封印有可璃亞（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31260","0","1281112","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","可璃亞（墮落）的記憶碎片","11"
"0","1","31261","封印有普蕾西亞（墮落）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31261","0","5283212","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","普蕾西亞（墮落）的記憶碎片","11"
"0","1","31262","封印有伊莉亞（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31262","0","171142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","伊莉亞（祭服）的記憶碎片","11"
"0","1","31263","封印有雪（祭服）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31263","0","7211144","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","雪（祭服）的記憶碎片","11"
"0","1","31264","封印有克蘿茜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31264","0","1284142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","克蘿茜的記憶碎片","11"
"0","1","31265","封印有萊拉耶爾的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31265","0","8001112","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","萊拉耶爾的記憶碎片","11"
"0","1","31266","封印有似似花（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31266","0","4343232","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","似似花（夏日）的記憶碎片","11"
"0","1","31267","封印有秋乃（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31267","0","11132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","秋乃（夏日）的記憶碎片","11"
"0","1","31268","封印有優花梨（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31268","0","7210142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","優花梨（夏日）的記憶碎片","11"
"0","1","31269","封印有蘭法（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31269","0","8092122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","蘭法（夏日）的記憶碎片","11"
"0","1","31270","封印有空花（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31270","0","1202142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","空花（夏日）的記憶碎片","11"
"0","1","31271","封印有忍（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31271","0","2144142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","忍（夏日）的記憶碎片","11"
"0","1","31272","封印有凱留（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31272","0","1170152","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","凱留（插班生）的記憶碎片","11"
"0","1","31273","封印有鈴奈（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31273","0","2222142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","鈴奈（插班生）的記憶碎片","11"
"0","1","31275","封印有咲戀（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31275","0","2083142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","咲戀（薩拉薩利亞）的記憶碎片","11"
"0","1","31276","封印有流夏（薩拉薩利亞）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31276","0","8210142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","流夏（薩拉薩利亞）的記憶碎片","11"
"0","1","31279","封印有貪吃佩可（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31279","0","5314152","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","貪吃佩可（聖誕節）的記憶碎片","11"
"0","1","31280","封印有克蕾琪塔（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31280","0","1283222","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","克蕾琪塔（聖誕節）的記憶碎片","11"
"0","1","31283","封印有祈梨（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31283","0","144142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","祈梨（新年）的記憶碎片","11"
"0","1","31284","封印有初音（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31284","0","5032132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","初音（新年）的記憶碎片","11"
"0","1","31285","封印有霞（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31285","0","1022142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","霞（新年）的記憶碎片","11"
"0","1","31287","封印有日和（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31287","0","5174142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","日和（星素）的記憶碎片","11"
"0","1","31288","封印有怜（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31288","0","8301152","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","怜（星素）的記憶碎片","11"
"0","1","31289","封印有優衣（星素）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31289","0","7201152","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","優衣（星素）的記憶碎片","11"
"0","1","31290","封印有厄莉絲的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31290","0","381212","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","厄莉絲的記憶碎片","11"
"0","1","31293","封印有優妮（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31293","0","7241132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","優妮（冬日）的記憶碎片","11"
"0","1","31294","封印有克蘿依（冬日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31294","0","1284132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","克蘿依（冬日）的記憶碎片","11"
"0","1","31296","封印有安涅默涅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31296","0","43112","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","安涅默涅的記憶碎片","11"
"0","1","31297","封印有涅妃‧涅羅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31297","0","4352112","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","涅妃‧涅羅的記憶碎片","11"
"0","1","31298","封印有真琴（指揮官）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31298","0","6014232","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","真琴（指揮官）的記憶碎片","11"
"0","1","31299","封印有惠理子（指揮官）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31299","0","381142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","惠理子（指揮官）的記憶碎片","11"
"0","1","31307","封印有鏡華（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31307","0","1174142","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","鏡華（春日）的記憶碎片","11"
"0","1","31308","封印有鈴莓（春日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31308","0","2222242","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","鈴莓（春日）的記憶碎片","11"
"0","1","31309","封印有庫露露的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31309","0","1282212","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","庫露露的記憶碎片","11"
"0","1","31310","封印有真步（夢想樂園）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31310","0","6054152","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","真步（夢想樂園）的記憶碎片","11"
"0","1","31311","封印有涅婭（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31311","0","4300122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","涅婭（夏日）的記憶碎片","11"
"0","1","31312","封印有美空（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31312","0","6124310","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","美空（夏日）的記憶碎片","11"
"0","1","31316","封印有莉莉（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31316","0","8181122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","莉莉（夏日）的記憶碎片","11"
"0","1","31317","封印有愛梅斯（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31317","0","63122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","愛梅斯（夏日）的記憶碎片","11"
"0","1","31318","封印有帆稀（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31318","0","5460132","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","帆稀（夏日）的記憶碎片","11"
"0","1","31801","封印有日和（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31801","0","5174212","2030/08/01 14:59:59","9999","2021/02/11 16:00:00","日和（公主）的記憶碎片","11"
"0","1","31802","封印有優衣（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31802","0","7201212","2030/08/01 14:59:59","9999","2020/11/02 16:00:00","優衣（公主）的記憶碎片","11"
"0","1","31803","封印有怜（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31803","0","8301212","2030/08/01 14:59:59","9999","2021/11/01 16:00:00","怜（公主）的記憶碎片","11"
"0","1","31804","封印有貪吃佩可（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31804","0","5414212","2030/08/01 14:59:59","9999","2020/06/22 16:00:00","貪吃佩可（公主）的記憶碎片","11"
"0","1","31805","封印有可可蘿（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31805","0","1432212","2030/08/01 14:59:59","9999","2020/09/01 16:00:00","可可蘿（公主）的記憶碎片","11"
"0","1","31806","封印有凱留（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31806","0","1170212","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","凱留（公主）的記憶碎片","11"
"0","1","31807","封印有初音＆栞的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31807","0","5032212","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","初音＆栞的記憶碎片","11"
"0","1","31808","封印有禊＆美美＆鏡華的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31808","0","6124212","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","禊＆美美＆鏡華的記憶碎片","11"
"0","1","31809","封印有秋乃＆咲戀的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31809","0","11212","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","秋乃＆咲戀的記憶碎片","11"
"0","1","31810","封印有安＆古蕾婭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31810","0","94122","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","安＆古蕾婭的記憶碎片","11"
"0","1","31811","封印有靜流＆璃乃的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31810","0","2122212","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","靜流＆璃乃的記憶碎片","11"
"0","1","31812","封印有雪菲（公主）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","31812","0","2103232","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","雪菲（公主）的記憶碎片","11"
"0","1","32001","封印有日和純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32001","0","5174111","2030/08/01 14:59:59","9999","2020/07/02 16:00:00","日和的純淨記憶碎片","18"
"0","1","32002","封印有優衣純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32002","0","7201111","2030/08/01 14:59:59","9999","2020/07/02 16:00:00","優衣的純淨記憶碎片","18"
"0","1","32003","封印有怜純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32003","0","8301111","2030/08/01 14:59:59","9999","2020/07/02 16:00:00","怜的純淨記憶碎片","18"
"0","1","32004","封印有禊純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32004","0","6124111","2030/08/01 14:59:59","9999","2021/07/13 16:00:00","禊的純淨記憶碎片","18"
"0","1","32005","封印有茉莉純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32005","0","6032811","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","茉莉的純淨記憶碎片","18"
"0","1","32006","封印有茜里純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32006","0","10111","2030/08/01 14:59:59","9999","2021/05/11 16:00:00","茜里的純淨記憶碎片","18"
"0","1","32007","封印有宮子純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32007","0","6170111","2030/08/01 14:59:59","9999","2022/10/11 16:00:00","宮子的純淨記憶碎片","18"
"0","1","32008","封印有雪純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32008","0","7211111","2030/08/01 14:59:59","9999","2023/10/06 16:00:00","雪的純淨記憶碎片","18"
"0","1","32009","封印有杏奈純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32009","0","94111","2030/08/01 14:59:59","9999","2023/08/08 16:00:00","杏奈的純淨記憶碎片","18"
"0","1","32010","封印有真步純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32010","0","6054111","2030/08/01 14:59:59","9999","2020/06/03 16:00:00","真步的純淨記憶碎片","18"
"0","1","32011","封印有璃乃純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32011","0","8144111","2030/08/01 14:59:59","9999","2020/02/04 16:00:00","璃乃的純淨記憶碎片","18"
"0","1","32012","封印有初音純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32012","0","5032111","2030/08/01 14:59:59","9999","2020/08/03 16:00:00","初音的純淨記憶碎片","18"
"0","1","32013","封印有七七香純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32013","0","4040111","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","七七香的純淨記憶碎片","18"
"0","1","32014","封印有霞純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32013","0","1022111","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","霞的純淨記憶碎片","18"
"0","1","32015","封印有美里純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32015","0","6120211","2030/08/01 14:59:59","9999","2022/11/09 16:00:00","美里的純淨記憶碎片","18"
"0","1","32016","封印有鈴奈純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32016","0","2222111","2030/08/01 14:59:59","9999","2021/04/08 16:00:00","鈴奈的純淨記憶碎片","18"
"0","1","32017","封印有香織純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32017","0","1004111","2030/08/01 14:59:59","9999","2021/11/09 16:00:00","香織的純淨記憶碎片","18"
"0","1","32018","封印有伊緒純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32018","0","104111","2030/08/01 14:59:59","9999","2020/04/01 16:00:00","伊緒的純淨記憶碎片","18"
"0","1","32020","封印有美美純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32020","0","6161111","2030/08/01 14:59:59","9999","2021/07/13 16:00:00","美美的純淨記憶碎片","18"
"0","1","32021","封印有胡桃純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32021","0","1282111","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","胡桃的純淨記憶碎片","18"
"0","1","32022","封印有依里純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32022","0","7481111","2030/08/01 14:59:59","9999","2021/06/11 16:00:00","依里的純淨記憶碎片","18"
"0","1","32023","封印有綾音純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32023","0","64111","2030/08/01 14:59:59","9999","2020/12/04 15:00:00","綾音的純淨記憶碎片","18"
"0","1","32025","封印有鈴莓純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32025","0","2222211","2030/08/01 14:59:59","9999","2021/09/08 16:00:00","鈴莓的純淨記憶碎片","18"
"0","1","32026","封印有鈴純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32026","0","8194111","2030/08/01 14:59:59","9999","2022/09/12 16:00:00","鈴的純淨記憶碎片","18"
"0","1","32027","封印有惠理子純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32027","0","381111","2030/08/01 14:59:59","9999","2022/12/09 16:00:00","惠理子的純淨記憶碎片","18"
"0","1","32028","封印有咲戀純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32028","0","2083111","2030/08/01 14:59:59","9999","2021/01/15 16:00:00","咲戀的純淨記憶碎片","18"
"0","1","32029","封印有望純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32029","0","4424111","2030/08/01 14:59:59","9999","2021/08/10 16:00:00","望的純淨記憶碎片","18"
"0","1","32030","封印有妮諾純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32030","0","4144111","2030/08/01 14:59:59","9999","2021/02/09 16:00:00","妮諾的純淨記憶碎片","18"
"0","1","32031","封印有忍純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32031","0","2144111","2030/08/01 14:59:59","9999","2023/01/10 16:00:00","忍的純淨記憶碎片","18"
"0","1","32032","封印有秋乃純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32032","0","11111","2030/08/01 14:59:59","9999","2021/01/15 16:00:00","秋乃的純淨記憶碎片","18"
"0","1","32033","封印有真陽純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32033","0","6051111","2030/08/01 14:59:59","9999","2021/03/09 16:00:00","真陽的純淨記憶碎片","18"
"0","1","32034","封印有優花梨純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32034","0","7210111","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","優花梨的純淨記憶碎片","18"
"0","1","32036","封印有鏡華純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32036","0","1174111","2030/08/01 14:59:59","9999","2021/07/13 16:00:00","鏡華的純淨記憶碎片","18"
"0","1","32037","封印有智純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32037","0","3464111","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","智的純淨記憶碎片","18"
"0","1","32038","封印有栞純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32038","0","2104111","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","栞的純淨記憶碎片","18"
"0","1","32040","封印有碧純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32040","0","4111","2030/08/01 14:59:59","9999","2021/12/10 16:00:00","碧的純淨記憶碎片","18"
"0","1","32042","封印有千歌純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32042","0","3110111","2030/08/01 14:59:59","9999","2022/05/10 16:00:00","千歌的純淨記憶碎片","18"
"0","1","32043","封印有真琴純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32043","0","6014341","2030/08/01 14:59:59","9999","2015/12/17 15:00:00","真琴的純淨記憶碎片","18"
"0","1","32044","封印有伊莉亞純真的記憶殘片的道具。收集一定數量，則可以解放角色終極深藏的真實力量。","32044","0","171111","2030/08/01 14:59:59","9999","2023/01/10 16:00:00","伊莉亞的純淨記憶碎片","18"
