f232c0e7cf3fd4950168976465edbe8bc2aee8354747371b109a390f08cc4406,3296a59d05b31ad8792efd92d5d254a602b8735cc196934e76804081918071d7,1d6a05a8d10f970bd4392c17dded3ac4f33e5f6e9763bb58c63a4d2ab0d62501,5768931472b98196ea9656600d06b82d98b467d19bb29ea5be5fb0d57f065ab0,c24b7ea90019d92e1088b13be0c8419548ad7cf398b4ab5611aebbbf6e4f5e43,1962cc417d415f874c32351ebb9441821cac22c4918026720319921d53fb9af0,7b05351b78ae7095fcbadcd480afb3288fa498fed5d865861adb30bf5cf9849b,4c8568e796e1a7a4b92b84928ceb5978cc5d46bdd4fe5ce5e333e6952c43bc73,43eea25b4e761bfb5f610a5c3bcd1441326845e1dc8fe7fff82444f5ca500f90,21a1a823682ac29ce6c55b22bd62515b343c11f02a50f7c6cc78f182ffe620ae,b5b253fc4837c4c415680300c39630da13a4ed8c07b5d977574b9febf88801b3,b26245b3d4c198219578aa0461afb9413382611e10f1fc296ae92744850f07cb
"0","964","0","10140","0","1","0","1","岩花玩具","10140964","5","0"
"0","965","0","10140","0","1","0","2","童子狸玩具","10140965","5","0"
"0","966","0","10140","0","1","0","1","似龍生物玩具","10140966","5","0"
"0","970","0","10140","0","1","0","2","珠希的沙灘球","10140970","5","0"
"0","971","0","10140","0","1","0","1","凱留的游泳圈","10140971","5","0"
"0","972","0","10140","0","1","0","2","紅魚","10140972","5","0"
"0","973","0","10140","0","1","0","1","大貝殼","10140973","5","0"
"0","974","0","10140","0","1","0","2","西瓜","10140974","5","0"
"0","975","0","10140","0","1","0","2","日和的海豚","10140975","5","0"
"0","976","0","10140","0","1","0","1","禊的水球","10140976","5","0"
"0","977","0","10140","0","1","0","1","美美的小小格里芬","10140977","5","0"
"0","978","0","10140","0","1","0","2","優妮的沙灘球","10140978","5","0"
"0","979","0","10140","0","1","0","2","克蘿依的衝浪板","10140979","5","0"
"0","980","0","10140","0","1","0","2","壽司、壽司、壽司","10140980","10","0"
"0","981","0","10140","0","1","0","2","壽司、壽司、布丁","10140981","1","0"
"0","982","0","10140","0","1","0","1","冰魚","10140982","5","0"
"0","983","0","10140","0","1","0","1","流氓水獺","10140983","5","0"
"0","984","0","10140","0","1","0","1","天使鏢魚","10140984","5","0"
