f43480c09a71a2458c96adc1c1410ad191375e0c368217ae96a36e59f7aebed2,49cedd6dfb5feccffaf81588e084374e85ab32d8df4dfcad61b3fd56767d7f4f,6535e8276c015afbb69847018843a20bcd503d21dbd652063169099299a29835,a428a3bcda76a88daacf76181f16ca3f2c94b16ba6c03f1a1cd21ecb5db5c744,684d564f0d902de615ea5991dd8244a720b0a3c81c80374a39ec3053222b4b1f,13de03858852b78abc6b8e76f0d1d38513d98205b736ce19c63af881aeb63144,470e301fed88a051811488350d44b41dd64f15d2a5b88af0d9ecf99e98e950d2,bee5d2f9a037cc3973ea2df51fb194285a9127c0ac9c6edaa68b08bdb8c67eb0,eaf9c7b5feff2f4c76731278ca03561afef52e763c797d7c08f238efcd2d48d6,7e7a01b7b8d5ad07d891557d2d5384e691cbbdd10def668e1cf89246b9237974,5369bd8e5902f45b410702eafa4ed7c905b07e8431f11fdf20740202152104c3,2c44f23d9cf1bdc1188ec7be4ca4841af41e2b33ae6ec475e77aeb065b1dc9dc,a2c36a1d61d71f6e097c292b355d28dcedd7859a2f9906a49d28e61876fbf8f4,f6a26db18d1760e01f49d13320230c5be67a2459fef4462ffe7a9cbb6e52b494,f6aa9521409dcaa1e393724e60aa813911c7136bfc2198451cc6af6db372acfb,dde294e402234bf6d4765680e300522b3f69efcaaaad7c4a3c81334c21a4c5d6,bbbe8b40ade9dd8243afea77718fa3942e614cbbd62a583d265342ba43268c45,01a55eb729294b4ca5d9b4c456752f8f38070d28b858e83dd855b04bb2d394b6,d3374d7474fada9e8a2fdd36f01374b92b46870eb04a30577331f77f9d8e390e,df986ff3e5703a69185f48ee97be093f4d72875b6fd928816893d403d60565dd,68108bc1757d5c2aa7ada87e93c637490d42752370e67ced0581f6d542de2004,041b801c9e5009ea1eeeeba08b678e9d0c6d17752744154f6c831859f7e65051,e9e5048d1c6e393b823200b64e877be60b9cf10aeb7ed18619c29371b4b2a10d,18504e34fb3943226b276671f90ac19493f39950fbbd36772a0b93bbf2158daf,d00909480c8387dfcd2059b077a4f00178a40a76aa9a1ed3f526965437eab61c,0aebbabafedbe69cdf9fbc53bef7c5080f2491faee5e8e0d4f3adda071e1519c,33797a80be6357750699a9d89c772d93e9f9a1729245927440098c8ff2f13195,7e1f2918791dd2284ea94a25fc7c5317e951dcd44fb25032553b6376714b745e,5e29b2d9ab98e14928cd6d56ca354d3f336aa9c3b2a8f9ed917151af666bb5d2,3504adc3ebb9c0a3089a6f42e38e2b15651a143caabad031d17a56dd6f190da8,e55e69f4894894ec3d90128c5b7c100baa7b96c96063023c23b4f702fbabd650,0a253a1d9768d918db9e6b978b028fd62533aaf1cd389837be5aa17af2cad6f1,6f90a383211103eea1a1dbb48b178503a93414142fc081e60a15ecb604a417ed,0903fa5700ecee145cf2682415a19fcb79d21e15d6e4418b7d93e250d9694a39,227d02d4b26f22b981b8b8bbaf0792082d1abac3e23009353f62e8ae7475e0af
"-1","0.8","-100","5","140001","0.8","103122","40004","0.8","0","300000","3","0","90","3","150005","377","-190","0","0","10","94002","91002","74005203","0.8","90008","0","0.8","500","74005203","-379","1","188","741001103","bgm_MC008"
"-1","0.8","-100","4","140001","0.8","103122","40006","0.8","0","300000","3","0","90","4","150006","377","-190","0","0","10","94002","91002","74005204","0.8","90008","0","0.8","750","74005204","-379","1","188","741001104","bgm_MC008"
"-1","0.8","-100","4","140001","0.8","103122","40007","0.8","0","500000","3","0","90","5","150007","377","-190","0","0","10","94002","91002","74005205","0.8","90008","0","0.8","1000","74005205","-379","1","188","741001105","bgm_MC008"
"0","0.9","-100","5","140001","0","103123","40002","0","0","200000","3","0","90","1","150003","0","0","0","0","10","94002","91002","74005301","0","90008","0","0","200","74005301","0","1","0","741001101","bgm_MC008"
"310","0.8","-100","5","140001","0.8","103123","40003","0.9","0","200000","3","0","90","2","150004","0","0","0","0","10","94002","91002","74005302","0","90008","0","0","200","74005302","-310","1","0","741001102","bgm_MC008"
"310","0.8","-100","5","140001","0.8","103123","40004","0.9","0","300000","3","0","90","3","150005","0","0","0","0","10","94002","91002","74005303","0","90008","0","0","500","74005303","-310","1","0","741001103","bgm_MC008"
"120","0.8","-100","5","140001","0.8","103123","40006","0.9","0","300000","3","0","90","4","150006","0","-120","0","0","10","94002","91002","74005304","0","90008","0","0.8","750","74005304","-360","1","360","741001104","bgm_MC008"
"120","0.8","-100","5","140001","0.8","103123","40007","0.9","0","500000","3","0","60","5","150007","0","-120","0","0","10","94002","91002","74005305","0","90008","0","0.8","1000","74005305","-360","1","360","741001105","bgm_MC008"
"0","1.2","-100","5","140001","0","103121","40002","0","0","200000","3","0","90","1","150003","0","0","0","0","10","94002","91002","74005401","0","90008","0","0","200","74005401","0","1","0","741001101","bgm_MC008"
"310","0.8","-100","5","140001","0.8","103121","40003","1.2","0","200000","3","0","90","2","150004","0","0","0","0","10","94002","91002","74005402","0","90008","0","0","200","74005402","-310","1","0","741001102","bgm_MC008"
"310","0.8","-100","5","140001","0.8","103121","40004","1.2","0","300000","3","0","90","3","150005","0","0","0","0","10","94002","91002","74005403","0","90008","0","0","500","74005403","-310","1","0","741001103","bgm_MC008"
"120","0.8","-100","5","140001","0.8","103121","40006","1.2","0","300000","3","0","90","4","150006","0","-120","0","0","10","94002","91002","74005404","0","90008","0","0.8","750","74005404","-360","1","360","741001104","bgm_MC008"
"120","0.8","-100","5","140001","0.8","103121","40007","1.2","0","500000","3","0","60","5","150007","0","-120","0","0","10","94002","91002","74005405","0","90008","0","0.8","1000","74005405","-360","1","360","741001105","bgm_MC008"
"0","0.9","-100","5","140001","0","103122","40002","0","0","200000","3","0","90","1","150003","0","0","0","0","10","94002","91002","74005501","0","90008","0","0","200","74005501","0","1","0","741001101","bgm_MC008"
"310","0.8","-100","5","140001","0.8","103122","40003","0.9","0","200000","3","0","90","2","150004","0","0","0","0","10","94002","91002","74005502","0","90008","0","0","200","74005502","-310","1","0","741001102","bgm_MC008"
"310","0.8","-100","5","140001","0.8","103122","40004","0.9","0","300000","3","0","90","3","150005","0","0","0","0","10","94002","91002","74005503","0","90008","0","0","500","74005503","-310","1","0","741001103","bgm_MC008"
"120","0.8","-100","5","140001","0.8","103122","40006","0.9","0","300000","3","0","90","4","150006","0","-120","0","0","10","94002","91002","74005504","0","90008","0","0.8","750","74005504","-360","1","360","741001104","bgm_MC008"
"120","0.8","-100","5","140001","0.8","103122","40007","0.9","0","500000","3","0","60","5","150007","0","-120","0","0","10","94002","91002","74005505","0","90008","0","0.8","1000","74005505","-360","1","360","741001105","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103121","40002","0.8","0","200000","3","0","90","1","150004","377","-190","0","0","10","94002","91002","74006101","0.8","90008","0","0.8","200","74006101","-379","1","188","741006101","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103121","40003","0.8","0","200000","3","0","90","2","150005","377","-190","0","0","10","94002","91002","74006102","0.8","90008","0","0.8","200","74006102","-379","1","188","741006102","bgm_MC008"
"-1","0.8","-100","4","140001","0.8","103121","40004","0.8","0","300000","3","0","90","3","150006","377","-190","0","0","10","94002","91002","74006103","0.8","90008","0","0.8","500","74006103","-379","1","188","741006103","bgm_MC008"
"-1","0.8","-100","4","140001","0.8","103121","40006","0.8","0","300000","3","0","90","4","150007","377","-190","0","0","10","94002","91002","74006104","0.8","90008","0","0.8","750","74006104","-379","1","188","741006104","bgm_MC008"
"-1","0.8","-100","4","140001","0.8","103121","40007","0.8","0","500000","3","0","90","5","150008","377","-190","0","0","10","94002","91002","74006105","0.8","90008","0","0.8","1000","74006105","-379","1","188","741006105","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103122","40002","0.8","0","200000","3","0","90","1","150004","377","-190","0","0","10","94002","91002","74006201","0.8","90008","0","0.8","200","74006201","-379","1","188","741006101","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103122","40003","0.8","0","200000","3","0","90","2","150005","377","-190","0","0","10","94002","91002","74006202","0.8","90008","0","0.8","200","74006202","-379","1","188","741006102","bgm_MC008"
"-1","0.8","-100","4","140001","0.8","103122","40004","0.8","0","300000","3","0","90","3","150006","377","-190","0","0","10","94002","91002","74006203","0.8","90008","0","0.8","500","74006203","-379","1","188","741006103","bgm_MC008"
"-1","0.8","-100","4","140001","0.8","103122","40006","0.8","0","300000","3","0","90","4","150007","377","-190","0","0","10","94002","91002","74006204","0.8","90008","0","0.8","750","74006204","-379","1","188","741006104","bgm_MC008"
"-1","0.8","-100","4","140001","0.8","103122","40007","0.8","0","500000","3","0","90","5","150008","377","-190","0","0","10","94002","91002","74006205","0.8","90008","0","0.8","1000","74006205","-379","1","188","741006105","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103123","40002","0.8","0","200000","3","0","90","1","150004","377","-190","0","0","10","94002","91002","74006301","0.6","90008","0","0.8","200","74006301","-379","1","188","741006101","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103123","40003","0.8","0","200000","3","0","90","2","150005","377","-190","0","0","10","94002","91002","74006302","0.6","90008","0","0.8","200","74006302","-379","1","188","741006102","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103123","40004","0.8","0","300000","3","0","90","3","150006","377","-190","0","0","10","94002","91002","74006303","0.6","90008","0","0.8","500","74006303","-379","1","188","741006103","bgm_MC008"
"0","0.8","-100","5","140001","0","103123","40006","0","0","300000","3","0","90","4","150007","0","0","0","0","10","94002","91002","74006304","0","90008","0","0","750","74006304","0","1","0","741006104","bgm_MC008"
"0","0.8","-100","5","140001","0","103123","40007","0","0","500000","3","0","90","5","150008","0","0","0","0","10","94002","91002","74006305","0","90008","0","0","1000","74006305","0","1","0","741006105","bgm_MC008"
"0","1.3","-100","5","140001","0","103121","40002","0","0","200000","3","0","90","1","150004","0","0","0","0","10","94002","91002","74006401","0","90008","0","0","200","74006401","0","1","0","741006101","bgm_MC008"
"0","1.3","-100","5","140001","0","103121","40003","0","0","200000","3","0","90","2","150005","0","0","0","0","10","94002","91002","74006402","0","90008","0","0","200","74006402","0","1","0","741006102","bgm_MC008"
"0","1.3","-100","5","140001","0","103121","40004","0","0","300000","3","0","90","3","150006","0","0","0","0","10","94002","91002","74006403","0","90008","0","0","500","74006403","0","1","0","741006103","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103121","40006","0.8","0","300000","3","0","90","4","150007","377","-190","0","0","10","94002","91002","74006404","1.1","90008","0","0.8","750","74006404","-379","1","188","741006104","bgm_MC008"
"0","1.3","-100","5","140001","0","103121","40007","0","0","500000","3","0","90","5","150008","0","0","0","0","10","94002","91002","74006405","0","90008","0","0","1000","74006405","0","1","0","741006105","bgm_MC008"
"0","1.1","-100","5","140001","0","103122","40002","0","0","200000","3","0","90","1","150004","0","0","0","0","10","94002","91002","74006501","0","90008","0","0","200","74006501","0","1","0","741006101","bgm_MC008"
"0","1.1","-100","5","140001","0","103122","40003","0","0","200000","3","0","90","2","150005","0","0","0","0","10","94002","91002","74006502","0","90008","0","0","200","74006502","0","1","0","741006102","bgm_MC008"
"0","1.1","-100","5","140001","0","103122","40004","0","0","300000","3","0","90","3","150006","0","0","0","0","10","94002","91002","74006503","0","90008","0","0","500","74006503","0","1","0","741006103","bgm_MC008"
"0","1.1","-100","5","140001","0","103122","40006","0","0","300000","3","0","90","4","150007","0","0","0","0","10","94002","91002","74006504","0","90008","0","0","750","74006504","0","1","0","741006104","bgm_MC008"
"0","1.1","-100","5","140001","0","103122","40007","0","0","500000","3","0","60","5","150008","0","0","0","0","10","94002","91002","74006505","0","90008","0","0","1000","74006505","0","1","0","741006105","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103121","40002","0.8","0","200000","200","0","90","1","90008","377","-190","0","0","10","94002","91002","74007101","0.8","150004","0","0.8","3","74007101","-379","1","188","741007101","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103121","40003","0.8","0","200000","200","0","90","2","90008","377","-190","0","0","10","94002","91002","74007102","0.8","150005","0","0.8","3","74007102","-379","1","188","741007102","bgm_MC008"
"-1","0.8","-100","4","25021","0.8","103121","40004","0.8","0","300000","1000","0","90","3","90008","377","-190","0","0","10","94002","91002","74007103","0.8","150006","0","0.8","3","74007103","-379","100","188","741007103","bgm_MC008"
"-1","0.8","-100","4","25021","0.8","103121","40006","0.8","0","300000","3","0","90","4","140001","377","-190","0","0","10","94002","91002","74007104","0.8","150007","0","0.8","3","74007104","-379","200","188","741007104","bgm_MC008"
"-1","0.8","-100","4","25021","0.8","103121","40007","0.8","0","500000","1250","0","90","5","90008","377","-190","0","0","10","94002","91002","74007105","0.8","150008","0","0.8","3","74007105","-379","300","188","741007105","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103122","40002","0.8","0","200000","200","0","90","1","90008","377","-190","0","0","10","94002","91002","74007201","0.8","150004","0","0.8","3","74007201","-379","1","188","741007101","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103122","40003","0.8","0","200000","200","0","90","2","90008","377","-190","0","0","10","94002","91002","74007202","0.8","150005","0","0.8","3","74007202","-379","1","188","741007102","bgm_MC008"
"-1","0.8","-100","4","25021","0.8","103122","40004","0.8","0","300000","1000","0","90","3","90008","377","-190","0","0","10","94002","91002","74007203","0.8","150006","0","0.8","3","74007203","-379","100","188","741007103","bgm_MC008"
"-1","0.8","-100","4","25021","0.8","103122","40006","0.8","0","300000","3","0","90","4","140001","377","-190","0","0","10","94002","91002","74007204","0.8","150007","0","0.8","3","74007204","-379","200","188","741007104","bgm_MC008"
"-1","0.8","-100","4","25021","0.8","103122","40007","0.8","0","500000","1250","0","60","5","90008","377","-190","0","0","10","94002","91002","74007205","0.8","150008","0","0.8","3","74007205","-379","300","188","741007105","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103123","40002","0.8","0","200000","200","0","90","1","90008","377","-190","0","0","10","94002","91002","74007301","0.6","150004","0","0.8","3","74007301","-379","1","188","741007101","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103123","40003","0.8","0","200000","200","0","90","2","90008","377","-190","0","0","10","94002","91002","74007302","0.6","150005","0","0.8","3","74007302","-379","1","188","741007102","bgm_MC008"
"-1","0.8","-100","5","25021","0.8","103123","40004","0.8","0","300000","1000","0","90","3","90008","377","-190","0","0","10","94002","91002","74007303","0.6","150006","0","0.8","3","74007303","-379","100","188","741007103","bgm_MC008"
"-1","0.8","-100","5","25021","0.8","103123","40006","0.8","0","300000","3","0","90","4","140001","377","-190","0","0","10","94002","91002","74007304","0.6","150007","0","0.8","3","74007304","-379","200","188","741007104","bgm_MC008"
"-1","0.8","-100","5","25021","0.8","103123","40007","0.8","0","500000","1250","0","90","5","90008","377","-190","0","0","10","94002","91002","74007305","0.6","150008","0","0.8","3","74007305","-379","300","188","741007105","bgm_MC008"
"0","1.4","-100","5","140001","0","103121","40002","0","0","200000","200","0","90","1","90008","0","0","0","0","10","94002","91002","74007401","0","150004","0","0","3","74007401","0","1","0","741007101","bgm_MC008"
"0","1.4","-100","5","140001","0","103121","40003","0","0","200000","200","0","90","2","90008","0","0","0","0","10","94002","91002","74007402","0","150005","0","0","3","74007402","0","1","0","741007102","bgm_MC008"
"0","1.4","-100","5","25021","0","103121","40004","0","0","300000","1000","0","90","3","90008","0","0","0","0","10","94002","91002","74007403","0","150006","0","0","3","74007403","0","100","0","741007103","bgm_MC008"
"0","1.4","-100","5","25021","0","103121","40006","0","0","300000","3","0","90","4","140001","0","0","0","0","10","94002","91002","74007404","0","150007","0","0","3","74007404","0","200","0","741007104","bgm_MC008"
"0","1.4","-100","5","25021","0","103121","40007","0","0","500000","1250","0","90","5","90008","0","0","0","0","10","94002","91002","74007405","0","150008","0","0","3","74007405","0","300","0","741007105","bgm_MC008"
"0","1.6","-100","5","140001","0","103122","40002","0","0","200000","200","0","90","1","90008","0","0","0","0","10","94002","91002","74007501","0","150004","0","0","3","74007501","0","1","0","741007101","bgm_MC008"
"0","1.6","-100","5","140001","0","103122","40003","0","0","200000","200","0","90","2","90008","0","0","0","0","10","94002","91002","74007502","0","150005","0","0","3","74007502","0","1","0","741007102","bgm_MC008"
"0","1.6","-100","5","25021","0","103122","40004","0","0","300000","1000","0","90","3","90008","0","0","0","0","10","94002","91002","74007503","0","150006","0","0","3","74007503","0","100","0","741007103","bgm_MC008"
"0","1.6","-100","5","25021","0.8","103122","40006","0","0","300000","3","0","90","4","140001","0","140","0","0","10","94002","91002","74007504","0","150007","0","0","3","74007504","-140","200","0","741007104","bgm_MC008"
"288","0.8","-100","5","25021","1.6","103122","40007","0.8","0","500000","1250","0","90","5","90008","0","-1","0","0","10","94002","91002","74007505","0","150008","0","0","3","74007505","-290","300","0","741007105","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103121","40002","0.8","0","200000","200","0","90","1","90008","377","-190","0","0","10","94002","91002","74008101","0.8","150005","0","0.8","3","74008101","-379","1","188","741008101","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103121","40003","0.8","0","200000","200","0","90","2","90008","377","-190","0","0","10","94002","91002","74008102","0.8","150006","0","0.8","3","74008102","-379","1","188","741008102","bgm_MC008"
"-1","0.8","-100","5","25021","0.8","103121","40004","0.8","0","300000","1000","0","90","3","90008","377","-190","0","0","10","94002","91002","74008103","0.8","150007","0","0.8","3","74008103","-379","100","188","741008103","bgm_MC008"
"-1","0.8","-100","4","25021","0.8","103121","40006","0.8","0","300000","3","0","90","4","140001","377","-190","0","0","10","94002","91002","74008104","0.8","150008","0","0.8","3","74008104","-379","200","188","741008104","bgm_MC008"
"-1","0.8","-100","4","25021","0.8","103121","40007","0.8","0","500000","1250","0","90","5","90008","377","-190","0","0","10","94002","91002","74008105","0.8","150009","0","0.8","3","74008105","-379","300","188","741008105","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103122","40002","0.8","0","200000","200","0","90","1","90008","377","-190","0","0","10","94002","91002","74008201","0.8","150005","0","0.8","3","74008201","-379","1","188","741008101","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103122","40003","0.8","0","200000","200","0","90","2","90008","377","-190","0","0","10","94002","91002","74008202","0.8","150006","0","0.8","3","74008202","-379","1","188","741008102","bgm_MC008"
"-1","0.8","-100","5","25021","0.8","103122","40004","0.8","0","300000","1000","0","90","3","90008","377","-190","0","0","10","94002","91002","74008203","0.8","150007","0","0.8","3","74008203","-379","100","188","741008103","bgm_MC008"
"-1","0.8","-100","4","25021","0.8","103122","40006","0.8","0","300000","3","0","90","4","140001","377","-190","0","0","10","94002","91002","74008204","0.8","150008","0","0.8","3","74008204","-379","200","188","741008104","bgm_MC008"
"-1","0.8","-100","4","25021","0.8","103122","40007","0.8","0","500000","1250","0","90","5","90008","377","-190","0","0","10","94002","91002","74008205","0.8","150009","0","0.8","3","74008205","-379","300","188","741008105","bgm_MC008"
"120","0.8","-100","5","140001","0.8","103123","40002","0.8","0","200000","200","0","90","1","90008","0","-120","0","0","10","94002","91002","74008301","0","150005","0","0.8","3","74008301","-360","1","360","741008101","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103123","40003","0.8","0","200000","200","0","90","2","90008","377","-190","0","0","10","94002","91002","74008302","0.8","150006","0","0.8","3","74008302","-379","1","188","741008102","bgm_MC008"
"-1","0.8","-100","5","25021","0.8","103123","40004","0.8","0","300000","1000","0","90","3","90008","377","-190","0","0","10","94002","91002","74008303","0.8","150007","0","0.8","3","74008303","-379","100","188","741008103","bgm_MC008"
"-1","0.8","-100","5","25021","0.8","103123","40006","0.8","0","300000","3","0","90","4","140001","377","-190","0","0","10","94002","91002","74008304","0.8","150008","0","0.8","3","74008304","-379","200","188","741008104","bgm_MC008"
"-1","0.8","-100","4","25021","0.8","103123","40007","0.8","0","500000","1250","0","90","5","90008","377","-190","0","0","10","94002","91002","74008305","0.8","150009","0","0.8","3","74008305","-379","300","188","741008105","bgm_MC008"
"120","0.8","-100","5","140001","0.8","103121","40002","0.8","0","200000","200","0","90","1","90008","0","-120","0","0","10","94002","91002","74008401","0","150005","0","0.8","3","74008401","-360","1","360","741008101","bgm_MC008"
"-1","0.8","-100","5","140001","0.8","103121","40003","0.8","0","200000","200","0","90","2","90008","377","-190","0","0","10","94002","91002","74008402","0.8","150006","0","0.8","3","74008402","-379","1","188","741008102","bgm_MC008"
"-1","0.8","-100","5","25021","0.8","103121","40004","0.8","0","300000","1000","0","90","3","90008","377","-190","0","0","10","94002","91002","74008403","0.8","150007","0","0.8","3","74008403","-379","100","188","741008103","bgm_MC008"
"-1","0.8","-100","5","25021","0.8","103121","40006","0.8","0","300000","3","0","90","4","140001","377","-190","0","0","10","94002","91002","74008404","0.8","150008","0","0.8","3","74008404","-379","200","188","741008104","bgm_MC008"
"-1","0.8","-100","4","25021","0.8","103121","40007","0.8","0","500000","1250","0","90","5","90008","377","-190","0","0","10","94002","91002","74008405","0.8","150009","0","0.8","3","74008405","-379","300","188","741008105","bgm_MC008"
"0","1.2","-100","5","140001","0","103122","40002","0","0","200000","200","0","90","1","90008","0","0","0","0","10","94002","91002","74008501","0","150005","0","0","3","74008501","0","1","0","741008101","bgm_MC008"
"310","0.8","-100","5","140001","0.8","103122","40003","1.2","0","200000","200","0","90","2","90008","0","0","0","0","10","94002","91002","74008502","0","150006","0","0","3","74008502","-310","1","0","741008102","bgm_MC008"
"310","0.8","-100","5","25021","0.8","103122","40004","1.2","0","300000","1000","0","90","3","90008","0","0","0","0","10","94002","91002","74008503","0","150007","0","0","3","74008503","-310","100","0","741008103","bgm_MC008"
"120","0.8","-100","5","25021","0.8","103122","40006","1.2","0","300000","3","0","90","4","140001","0","-120","0","0","10","94002","91002","74008504","0","150008","0","0.8","3","74008504","-360","200","360","741008104","bgm_MC008"
"120","0.8","-100","5","25021","0.8","103122","40007","1.2","0","500000","1250","0","60","5","90008","0","-120","0","0","10","94002","91002","74008505","0","150009","0","0.8","3","74008505","-360","300","360","741008105","bgm_MC008"
