8cdd69f9fdd087fb9fd1c18a11047e2bd7248039481fff3bed36e4c619871b8e,78361a08681205f3c8f3669a056b1fa8a26a6ec0fb56a02690272b0371408d46,393cbe9b34cdd7fd72b5889733c8f4ac8ffafe122441cee1bdf596dd05a4aa06,e51b52e4fc8d7759b72722d12c294b9603e716414e6b30e8afcec69dff166bcc,ee6d3271e9e58d725ddcef3a25ce5e8454ec298cb39daddd43288852ba9ca8e8,44091e44836c0e66193884fe25116ab8b729d4d42070e8051c5f765fc064f1b5,d5050e9a8a1bfc88b72fbdf68703537049fa6f5ad97f237594407d848eda6fce,51c20b2ac70c3c4b353d08b98593af85777e73a6157e90e88af8ff73cbc37aee,b6a8f2d01b753e4065819ca1a786dbbdf61ecdea927f1ab82233a0ec8d77eaae,ef8fc5b47d9a7cae66af44d2a1d213f64e622aa897576f83ad572e4a41831888,2acc7a3dea986752f961d4c25958d7961020cded57c6138f0951f8b0f089fe83,03d44b998fde9232b92299ccd8e9f8dfe48870fb5943d4adb0c789913beadcbe,c79cbc8e0049cebe05106f5b0c6705ea804c248d41568acbc0f2cb6d32475e30,5b4cec817b79819dde5436d8d1fc1b5cf838a3b8bb65df6ae9f736f22e0f0764,f6cf6d328c21515781c5e6ae5528349d1dd513978db3fe44f0380762e4cef29f,b1445fb2551b8526e33abf3f83a1d24845ed7611115930009ec71b298768b586,c22ffd90237b977d005ed17e2b8147aa06cb0e7b84c6dfbc68edab010092a5e4,8d3231fb36b179b52eee9f9f6a429b5af16d5a0a238d18b09362b6c5fd091b26,67caeb011a5980a3b55664456d3784bae335872fcf92dd4a81920f20e5f36cc5,ccd0e001e01ff8ecc9e4f9d10f787e577bc7da04009c9869d19c87739a250548,fa71713bc11f812a96ad2372c7336e9417e2a7f30d16e40ec907db34fed16303,b85426d67c0d8c3b8112f17e2a5c238265a258a52c8a423a390b5aae7b3ed7e6,d9bf644d54228bea3c400c4bd3ba9f8ee9afa989507497cac386b2f0eb7d7285,e852a5585d9032086129a0452a0655b44267a90bbadc93960a4bbf8829c1be48,230ff4f0964eed772182e9cf5468f02416c2a1178791974a17c0c7648dd0f876,2419817d82e81191eb678a2b91f36cb70ceb65147f7992651a5eb5dfbaadbf44,7377846376d3b4ac1c13f54cd087f169f2fdfe7480e864dab3ab7a2e8e15b043,4c82d1901f2077127d98c4095cf910c843c8f896db5774a5d9c5f9b0bcc0dd0d,420fce294565f27f4419fb51677532e68ed6965a8f0e0f221b9df9bccfef262b,6bcd5fbbc43aedc1cb89acbc1f554b1f225acb01151a4f940eb20e71edb590b1,31440943e8d575c0138cb4dcc8bb4544e2c909f6ed338511028be7577082fb33,965bf207563aca0ff64d9bf2a530f75231539d5204f7112459f30fb4b2a92bcf,eb6e280305528a6872b6e89aae3d697518290aaa0b7beb0e5fc7894830b89b30,d9540e0a2fc629f005a1296a14336984bdfd6c95b7438fdcf950883941fa9136,019750a066a10852f095f2027cc4938ed0035817d3dfe5a412f690a8b7127a82,9287e04008a3621cf392615c7b5995f580dd594cfa059d42be3e39be8f6eb9e6,55799867d2bcf52330e2c5410042f8eb7b26e7a5fe243022f3802c31a856bd0a,cfc706ba30d1e5e5e79621ff519aa8bedf75f5fafe17f1587c1a0e45a1bf50af,b855d804399f91bac051973a06939d3d313533b14842db59aaa8a0890a0e8b92,eb2bf99679fb565786c727d9b6d847a74c8de192e74cbd8e598dbf7156607ce5,3a5c409a4b84025fcee432a369079ade5c2ab1e47d9ba7d7e6abb8be8a2f8db5,68dd6e7e55f96ecfa5a03f3da22c8d9779f8410e23f8789908b8282d6a0370aa
"153","602101","0","0","1","胡桃的闇影","0","102","0","0","78489","10","1","0","7013","0","153","136","0","1","30","0","0","0","10","183","710008002","0","0","1","0","0","0","200000001","0","0","221","0","153","0","0","0"
"153","304900","0","0","1","電光‧怪人","0","102","0","0","520800","10","1","0","8000","0","153","201","0","1","30","0","0","0","10","153","710008003","0","0","1","0","0","0","300000008","0","0","201","0","153","0","0","8000"
"153","603601","0","0","1","鏡華的闇影","0","102","0","0","53538","10","1","0","0","0","153","153","0","1","30","0","0","0","10","153","710008004","0","0","1","0","0","0","200000001","0","0","136","0","153","0","0","6979"
"141","203801","0","0","1","高等獸人","0","90","0","0","95778","10","1","0","5940","0","141","119","0","1","30","0","0","0","10","141","710008101","0","0","1","0","0","0","200000001","0","0","143","0","141","0","0","0"
"141","202802","0","0","1","遷徙之鳶","0","90","0","0","98034","10","1","0","7261","0","141","100","0","1","30","0","0","0","10","141","710008102","0","0","1","0","0","0","200000001","0","0","123","0","141","0","0","0"
"141","200700","0","0","1","木靈","0","90","0","0","63170","10","1","0","0","0","141","88","0","1","30","0","0","0","10","141","710008103","0","0","1","0","0","0","200000001","0","0","88","0","141","0","0","3582"
"141","601501","0","0","1","美里的闇影","0","90","0","0","70916","10","1","0","0","0","141","178","0","1","30","0","0","0","10","141","710008104","0","0","1","0","0","0","200000001","0","0","96","0","141","0","0","6158"
"141","604001","0","0","1","碧的闇影","0","90","0","0","66744","10","1","0","6188","0","141","103","0","1","30","0","0","0","10","141","710008105","0","0","1","0","0","0","200000001","0","0","164","0","141","0","0","0"
"142","600701","0","0","1","宮子的闇影","0","91","0","0","126536","10","1","0","5404","0","142","125","0","1","30","0","0","0","10","142","710008201","0","0","1","0","0","0","200000001","0","0","207","0","142","0","0","0"
"142","603201","0","0","1","秋乃的闇影","0","91","0","0","126536","10","1","0","6825","0","142","152","0","1","30","0","0","0","10","142","710008202","0","0","1","0","0","0","200000001","0","0","194","0","142","0","0","0"
"142","204500","0","0","1","重鎚巨蟹","0","91","0","0","90164","10","1","0","5233","0","142","116","0","1","30","0","0","0","10","142","710008203","0","0","1","0","0","0","200000001","0","0","186","0","142","0","0","0"
"142","201301","0","0","1","癲狂之花","0","91","0","0","70265","10","1","0","3557","0","142","103","0","1","30","0","0","0","10","142","710008204","0","0","1","0","0","0","200000001","0","0","129","0","142","0","0","0"
"142","201400","0","0","1","雷雲長老","0","91","0","0","97475","10","1","0","0","0","142","116","0","1","30","0","0","0","10","142","710008205","0","0","1","0","0","0","200000001","0","0","148","0","142","0","0","5429"
"143","203300","0","0","1","哥布林護衛","0","92","0","0","85338","10","1","0","3762","0","143","150","0","1","30","0","0","0","10","143","710008301","0","0","1","0","0","0","200000001","0","0","395","0","143","0","0","0"
"143","604901","0","0","1","靜流的闇影","0","92","0","0","136455","10","1","0","5463","0","143","126","0","1","30","0","0","0","10","143","710008302","0","0","1","0","0","0","200000001","0","0","210","0","143","0","0","0"
"143","205200","0","0","1","海馬騎士","0","92","0","0","79687","10","1","0","4105","0","143","135","0","1","30","0","0","0","10","143","710008303","0","0","1","0","0","0","200000001","0","0","135","0","143","0","0","0"
"143","602501","0","0","1","鈴莓的闇影","0","92","0","0","72492","10","1","0","0","0","143","182","0","1","30","0","0","0","10","143","710008304","0","0","1","0","0","0","200000001","0","0","98","0","143","0","0","6053"
"143","203100","0","0","1","幼年巨蜥","0","92","0","0","80212","10","1","0","0","0","143","129","0","1","30","0","0","0","10","143","710008305","0","0","1","0","0","0","200000001","0","0","117","0","143","0","0","3594"
"144","204701","0","0","1","沙塵野豬","0","93","0","0","88444","10","1","0","5952","0","144","62","0","1","30","0","0","0","10","144","710008401","0","0","1","0","0","0","200000001","0","0","299","0","144","0","0","0"
"144","202800","0","0","1","流浪之鴉","0","93","0","0","81907","10","1","0","3969","0","144","68","0","1","30","0","0","0","10","144","710008402","0","0","1","0","0","0","200000001","0","0","84","0","144","0","0","0"
"144","604401","0","0","1","伊莉亞的闇影","0","93","0","0","86211","10","1","0","0","0","144","134","0","1","30","0","0","0","10","144","710008403","0","0","1","0","0","0","200000001","0","0","127","0","144","0","0","6119"
"144","601001","0","0","1","真步的闇影","0","93","0","0","77590","10","1","0","0","0","144","141","0","1","30","0","0","0","10","144","710008404","0","0","1","0","0","0","200000001","0","0","120","0","144","0","0","6119"
"144","204600","0","0","1","魔法射線","0","93","0","0","69525","10","1","0","0","0","144","157","0","1","30","0","0","0","10","144","710008405","0","0","1","0","0","0","200000001","0","0","117","0","144","0","0","3833"
"145","203700","0","0","1","堅果射手","0","94","0","0","86211","10","1","0","4239","0","145","111","0","1","30","0","0","0","10","145","710008501","0","0","1","0","0","0","200000001","0","0","116","0","145","0","0","0"
"145","600701","0","0","1","宮子的闇影","0","94","0","0","130707","10","1","0","5582","0","145","129","0","1","30","0","0","0","10","145","710008502","0","0","1","0","0","0","200000001","0","0","214","0","145","0","0","0"
"145","205100","0","0","1","土蛇","0","94","0","0","83799","10","1","0","4637","0","145","136","0","1","30","0","0","0","10","145","710008503","0","0","1","0","0","0","200000001","0","0","120","0","145","0","0","0"
"145","601101","0","0","1","璃乃的闇影","0","94","0","0","82782","10","1","0","7050","0","145","107","0","1","30","0","0","0","10","145","710008504","0","0","1","0","0","0","200000001","0","0","171","0","145","0","0","0"
"145","201900","0","0","1","烏帕魯帕","0","94","0","0","74322","10","1","0","3134","0","145","138","0","1","30","0","0","0","10","145","710008505","0","0","1","0","0","0","200000001","0","0","130","0","145","0","0","0"
"145","201200","0","0","1","魔像","0","94","0","0","101628","10","1","0","4421","0","145","171","0","1","30","0","0","0","10","145","710008601","0","0","1","0","0","0","200000001","0","0","400","0","145","0","0","0"
"145","200701","0","0","1","石靈","0","94","0","0","88807","10","1","0","5150","0","145","157","0","1","30","0","0","0","10","145","710008602","0","0","1","0","0","0","200000001","0","0","117","0","145","0","0","0"
"145","600601","0","0","1","茜里的闇影","0","94","0","0","78425","10","1","0","0","0","145","186","0","1","30","0","0","0","10","145","710008603","0","0","1","0","0","0","200000001","0","0","114","0","145","0","0","6185"
"145","603601","0","0","1","鏡華的闇影","0","94","0","0","74068","10","1","0","0","0","145","129","0","1","30","0","0","0","10","145","710008604","0","0","1","0","0","0","200000001","0","0","114","0","145","0","0","6432"
"145","201600","0","0","1","森之寧芙","0","94","0","0","81469","10","1","0","0","0","145","110","0","1","30","0","0","0","10","145","710008605","0","0","1","0","0","0","200000001","0","0","100","0","145","0","0","3599"
"145","203801","0","0","1","高等獸人","0","94","0","0","99486","10","1","0","6140","0","145","123","0","1","30","0","0","0","10","145","710008701","0","0","1","0","0","0","200000001","0","0","147","0","145","0","0","0"
"145","605101","0","0","1","深月的闇影","0","94","0","0","87138","10","1","0","5288","0","145","122","0","1","30","0","0","0","10","145","710008702","0","0","1","0","0","0","200000001","0","0","179","0","145","0","0","0"
"145","603001","0","0","1","妮諾的闇影","0","94","0","0","104566","10","1","0","7050","0","145","122","0","1","30","0","0","0","10","145","710008703","0","0","1","0","0","0","200000001","0","0","164","0","145","0","0","0"
"145","201100","0","0","1","狗頭人","0","94","0","0","83799","10","1","0","3743","0","145","126","0","1","30","0","0","0","10","145","710008704","0","0","1","0","0","0","200000001","0","0","121","0","145","0","0","0"
"145","200800","0","0","1","噬岩怪","0","94","0","0","86091","10","1","0","3772","0","145","103","0","1","30","0","0","0","10","145","710008705","0","0","1","0","0","0","200000001","0","0","109","0","145","0","0","0"
"145","204701","0","0","1","沙塵野豬","0","94","0","0","89371","10","1","0","6002","0","145","63","0","1","30","0","0","0","10","145","710008801","0","0","1","0","0","0","200000001","0","0","300","0","145","0","0","0"
"145","200600","0","0","1","鼠妖","0","94","0","0","82696","10","1","0","4461","0","145","105","0","1","30","0","0","0","10","145","710008802","0","0","1","0","0","0","200000001","0","0","111","0","145","0","0","0"
"145","602601","0","0","1","鈴的闇影","0","94","0","0","82782","10","1","0","5875","0","145","107","0","1","30","0","0","0","10","145","710008803","0","0","1","0","0","0","200000001","0","0","171","0","145","0","0","0"
"145","601601","0","0","1","鈴奈的闇影","0","94","0","0","74068","10","1","0","7050","0","145","107","0","1","30","0","0","0","10","145","710008804","0","0","1","0","0","0","200000001","0","0","171","0","145","0","0","0"
"145","200100","0","0","1","擲岩猴","0","94","0","0","73265","10","1","0","3352","0","145","100","0","1","30","0","0","0","10","145","710008805","0","0","1","0","0","0","200000001","0","0","115","0","145","0","0","0"
"145","600701","0","0","1","宮子的闇影","0","94","0","0","130707","10","1","0","5582","0","145","129","0","1","30","0","0","0","10","145","710008901","0","0","1","0","0","0","200000001","0","0","214","0","145","0","0","0"
"145","600101","0","0","1","日和的闇影","0","94","0","0","87138","10","1","0","6757","0","145","122","0","1","30","0","0","0","10","145","710008902","0","0","1","0","0","0","200000001","0","0","179","0","145","0","0","0"
"145","205200","0","0","1","海馬騎士","0","94","0","0","81541","10","1","0","4205","0","145","137","0","1","30","0","0","0","10","145","710008903","0","0","1","0","0","0","200000001","0","0","137","0","145","0","0","0"
"145","200701","0","0","1","石靈","0","94","0","0","88807","10","1","0","5150","0","145","157","0","1","30","0","0","0","10","145","710008904","0","0","1","0","0","0","200000001","0","0","117","0","145","0","0","0"
"145","201302","0","0","1","仙人掌花","0","94","0","0","62109","10","1","0","3850","0","145","106","0","1","30","0","0","0","10","145","710008905","0","0","1","0","0","0","200000001","0","0","132","0","145","0","0","0"
"156","205600","0","0","1","狂犬","0","105","0","0","67453","10","1","0","4100","0","156","125","0","1","30","0","0","0","10","156","710009001","0","0","1","0","0","0","200000001","0","0","125","0","156","0","0","0"
"156","604401","0","0","1","伊莉亞的闇影","0","105","0","0","69825","10","1","0","0","0","156","167","0","1","30","0","0","0","10","156","710009002","0","0","1","0","0","0","200000001","0","0","158","0","156","0","0","6908"
"156","304900","0","0","1","電光‧怪人","0","105","0","0","581250","10","1","0","8150","0","156","204","0","1","30","0","0","0","10","156","710009003","0","0","1","0","0","0","300000008","0","0","204","0","156","0","0","8150"
"156","600801","0","0","1","雪的闇影","0","105","0","0","66334","10","1","0","0","0","156","228","0","1","30","0","0","0","10","156","710009004","0","0","1","0","0","0","200000001","0","0","140","0","156","0","0","6632"
"141","200500","0","0","1","狂野角鹿","0","90","0","0","77329","10","1","0","4566","0","141","131","0","1","30","0","0","0","10","141","710009101","0","0","1","0","0","0","200000001","0","0","123","0","141","0","0","0"
"0","605201","0","0","1","莉瑪的闇影","0","90","0","0","133488","10","1","0","5344","0","0","123","0","1","30","0","0","0","10","141","710009102","0","0","1","0","0","0","200000001","0","0","232","0","141","0","0","0"
"141","205100","0","0","1","土蛇","0","90","0","0","80091","10","1","0","6345","0","141","132","0","1","30","0","0","0","10","141","710009103","0","0","1","0","0","0","200000001","0","0","116","0","141","0","0","0"
"141","600201","0","0","1","優衣的闇影","0","90","0","0","70916","10","1","0","0","0","141","178","0","1","30","0","0","0","10","141","710009104","0","0","1","0","0","0","200000001","0","0","96","0","141","0","0","6158"
"141","200200","0","0","1","氣球鳥","0","90","0","0","63072","10","1","0","3869","0","141","102","0","1","30","0","0","0","10","141","710009105","0","0","1","0","0","0","200000001","0","0","91","0","141","0","0","0"
"142","604701","0","0","1","純的闇影","0","91","0","0","109665","10","1","0","5119","0","142","131","0","1","30","0","0","0","10","142","710009201","0","0","1","0","0","0","200000001","0","0","173","0","142","0","0","0"
"142","602701","0","0","1","惠理子的闇影","0","91","0","0","92793","10","1","0","7394","0","142","111","0","1","30","0","0","0","10","142","710009202","0","0","1","0","0","0","200000001","0","0","180","0","142","0","0","0"
"142","205500","0","0","1","沙陸毒蛇","0","91","0","0","86026","10","1","0","5000","0","142","154","0","1","30","0","0","0","10","142","710009203","0","0","1","0","0","0","200000001","0","0","114","0","142","0","0","0"
"142","202400","0","0","1","洞窟猿猴","0","91","0","0","85653","10","1","0","4208","0","142","113","0","1","30","0","0","0","10","142","710009204","0","0","1","0","0","0","200000001","0","0","163","0","142","0","0","0"
"142","203900","0","0","1","惡魔加農","0","91","0","0","73973","10","1","0","3747","0","142","119","0","1","30","0","0","0","10","142","710009205","0","0","1","0","0","0","200000001","0","0","124","0","142","0","0","0"
"143","201200","0","0","1","魔像","0","92","0","0","99774","10","1","0","4321","0","143","169","0","1","30","0","0","0","10","143","710009301","0","0","1","0","0","0","200000001","0","0","400","0","143","0","0","0"
"143","602301","0","0","1","綾音的闇影","0","92","0","0","102341","10","1","0","6325","0","143","112","0","1","30","0","0","0","10","143","710009302","0","0","1","0","0","0","200000001","0","0","182","0","143","0","0","0"
"143","603801","0","0","1","栞的闇影","0","92","0","0","72492","10","1","0","6900","0","143","105","0","1","30","0","0","0","10","143","710009303","0","0","1","0","0","0","200000001","0","0","168","0","143","0","0","0"
"143","200701","0","0","1","石靈","0","92","0","0","66112","10","1","0","0","0","143","134","0","1","30","0","0","0","10","143","710009304","0","0","1","0","0","0","200000001","0","0","154","0","143","0","0","4292"
"143","203900","0","0","1","惡魔加農","0","92","0","0","74900","10","1","0","3797","0","143","120","0","1","30","0","0","0","10","143","710009305","0","0","1","0","0","0","200000001","0","0","125","0","143","0","0","0"
"144","203300","0","0","1","哥布林護衛","0","93","0","0","86265","10","1","0","3812","0","144","151","0","1","30","0","0","0","10","144","710009401","0","0","1","0","0","0","200000001","0","0","396","0","144","0","0","0"
"144","605401","0","0","1","紡希的闇影","0","93","0","0","103454","10","1","0","5813","0","144","127","0","1","30","0","0","0","10","144","710009402","0","0","1","0","0","0","200000001","0","0","198","0","144","0","0","0"
"144","605301","0","0","1","莫妮卡的闇影","0","93","0","0","103454","10","1","0","6394","0","144","113","0","1","30","0","0","0","10","144","710009403","0","0","1","0","0","0","200000001","0","0","184","0","144","0","0","0"
"144","201600","0","0","1","森之寧芙","0","93","0","0","80542","10","1","0","0","0","144","109","0","1","30","0","0","0","10","144","710009404","0","0","1","0","0","0","200000001","0","0","99","0","144","0","0","3549"
"144","201400","0","0","1","雷雲長老","0","93","0","0","99329","10","1","0","0","0","144","118","0","1","30","0","0","0","10","144","710009405","0","0","1","0","0","0","200000001","0","0","150","0","144","0","0","5529"
"145","204701","0","0","1","沙塵野豬","0","94","0","0","89371","10","1","0","6002","0","145","63","0","1","30","0","0","0","10","145","710009501","0","0","1","0","0","0","200000001","0","0","300","0","145","0","0","0"
"145","600601","0","0","1","茜里的闇影","0","94","0","0","78425","10","1","0","0","0","145","186","0","1","30","0","0","0","10","145","710009502","0","0","1","0","0","0","200000001","0","0","114","0","145","0","0","6185"
"145","602201","0","0","1","依里的闇影","0","94","0","0","78425","10","1","0","0","0","145","186","0","1","30","0","0","0","10","145","710009503","0","0","1","0","0","0","200000001","0","0","114","0","145","0","0","5937"
"145","203801","0","0","1","高等獸人","0","94","0","0","99486","10","1","0","6140","0","145","123","0","1","30","0","0","0","10","145","710009504","0","0","1","0","0","0","200000001","0","0","147","0","145","0","0","0"
"145","201300","0","0","1","岩花","0","94","0","0","73654","10","1","0","3649","0","145","106","0","1","30","0","0","0","10","145","710009505","0","0","1","0","0","0","200000001","0","0","142","0","145","0","0","0"
"145","602901","0","0","1","望的闇影","0","94","0","0","139421","10","1","0","5582","0","145","129","0","1","30","0","0","0","10","145","710009601","0","0","1","0","0","0","200000001","0","0","214","0","145","0","0","0"
"145","605701","0","0","1","吉塔的闇影","0","94","0","0","95852","10","1","0","7638","0","145","122","0","1","30","0","0","0","10","145","710009602","0","0","1","0","0","0","200000001","0","0","157","0","145","0","0","0"
"145","203800","0","0","1","獸人","0","94","0","0","96824","10","1","0","4961","0","145","132","0","1","30","0","0","0","10","145","710009603","0","0","1","0","0","0","200000001","0","0","155","0","145","0","0","0"
"145","200701","0","0","1","石靈","0","94","0","0","67966","10","1","0","0","0","145","136","0","1","30","0","0","0","10","145","710009604","0","0","1","0","0","0","200000001","0","0","156","0","145","0","0","4392"
"145","204600","0","0","1","魔法射線","0","94","0","0","70452","10","1","0","0","0","145","158","0","1","30","0","0","0","10","145","710009605","0","0","1","0","0","0","200000001","0","0","118","0","145","0","0","3883"
"145","201200","0","0","1","魔像","0","94","0","0","101628","10","1","0","4421","0","145","171","0","1","30","0","0","0","10","145","710009701","0","0","1","0","0","0","200000001","0","0","400","0","145","0","0","0"
"145","600301","0","0","1","怜的闇影","0","94","0","0","104566","10","1","0","6757","0","145","114","0","1","30","0","0","0","10","145","710009702","0","0","1","0","0","0","200000001","0","0","186","0","145","0","0","0"
"145","205200","0","0","1","海馬騎士","0","94","0","0","81541","10","1","0","4205","0","145","137","0","1","30","0","0","0","10","145","710009703","0","0","1","0","0","0","200000001","0","0","137","0","145","0","0","0"
"145","604201","0","0","1","千歌的闇影","0","94","0","0","74068","10","1","0","0","0","145","186","0","1","30","0","0","0","10","145","710009704","0","0","1","0","0","0","200000001","0","0","100","0","145","0","0","6185"
"145","201000","0","0","1","怨火之顱","0","94","0","0","76906","10","1","0","0","0","145","132","0","1","30","0","0","0","10","145","710009705","0","0","1","0","0","0","200000001","0","0","132","0","145","0","0","4255"
"145","604601","0","0","1","珠希的闇影","0","94","0","0","87138","10","1","0","5875","0","145","114","0","1","30","0","0","0","10","145","710009801","0","0","1","0","0","0","200000001","0","0","150","0","145","0","0","0"
"145","604301","0","0","1","真琴的闇影","0","94","0","0","95852","10","1","0","7050","0","145","122","0","1","30","0","0","0","10","145","710009802","0","0","1","0","0","0","200000001","0","0","164","0","145","0","0","0"
"145","201201","0","0","1","青藍魔像","0","94","0","0","77501","10","1","0","6049","0","145","3000","0","1","30","0","0","0","10","145","710009803","0","0","1","0","0","0","200000001","0","0","354","0","145","0","0","0"
"145","203700","0","0","1","堅果射手","0","94","0","0","82939","10","1","0","4239","0","145","111","0","1","30","0","0","0","10","145","710009804","0","0","1","0","0","0","200000001","0","0","116","0","145","0","0","0"
"145","204300","0","0","1","毒莢花","0","94","0","0","76356","10","1","0","4012","0","145","123","0","1","30","0","0","0","10","145","710009805","0","0","1","0","0","0","200000001","0","0","97","0","145","0","0","0"
"145","200501","0","0","1","冰雪角鹿","0","94","0","0","96090","10","1","0","4161","0","145","128","0","1","30","0","0","0","10","145","710009901","0","0","1","0","0","0","200000001","0","0","143","0","145","0","0","0"
"145","602901","0","0","1","望的闇影","0","94","0","0","139421","10","1","0","5582","0","145","129","0","1","30","0","0","0","10","145","710009902","0","0","1","0","0","0","200000001","0","0","214","0","145","0","0","0"
"145","205300","0","0","1","寒冰雛鳥","0","94","0","0","67733","10","1","0","0","0","145","91","0","1","30","0","0","0","10","145","710009903","0","0","1","0","0","0","200000001","0","0","76","0","145","0","0","3511"
"145","203500","0","0","1","鑽頭鼴鼠","0","94","0","0","85422","10","1","0","4126","0","145","107","0","1","30","0","0","0","10","145","710009904","0","0","1","0","0","0","200000001","0","0","127","0","145","0","0","0"
"145","603601","0","0","1","鏡華的闇影","0","94","0","0","74068","10","1","0","0","0","145","129","0","1","30","0","0","0","10","145","710009905","0","0","1","0","0","0","200000001","0","0","114","0","145","0","0","6432"
"159","205600","0","0","1","狂犬","0","111","0","0","69828","10","1","0","4200","0","159","130","0","1","30","0","0","0","10","159","710010001","0","0","1","0","0","0","200000001","0","0","130","0","159","0","0","0"
"159","602301","0","0","1","綾音的闇影","0","111","0","0","86184","10","1","0","7425","0","189","144","0","1","30","0","0","0","10","159","710010002","0","0","1","0","0","0","200000001","0","0","234","0","159","0","0","0"
"159","304900","0","0","1","電光‧怪人","0","111","0","0","595200","10","1","0","8300","0","159","207","0","1","30","0","0","0","10","159","710010003","0","0","1","0","0","0","300000008","0","0","207","0","159","0","0","8300"
"159","604801","0","0","1","美冬的闇影","0","111","0","0","86184","10","1","0","6750","0","209","144","0","1","30","0","0","0","10","159","710010004","0","0","1","0","0","0","200000001","0","0","234","0","209","0","0","0"
"146","203300","0","0","1","哥布林護衛","0","98","0","0","85791","10","1","0","3912","0","146","153","0","1","30","0","0","0","10","146","710010101","0","0","1","0","0","0","200000001","0","0","398","0","146","0","0","0"
"146","600301","0","0","1","怜的闇影","0","98","0","0","102885","10","1","0","6829","0","146","116","0","1","30","0","0","0","10","146","710010102","0","0","1","0","0","0","200000001","0","0","188","0","146","0","0","0"
"146","603101","0","0","1","忍的闇影","0","98","0","0","94312","10","1","0","5938","0","146","123","0","1","30","0","0","0","10","146","710010103","0","0","1","0","0","0","200000001","0","0","180","0","146","0","0","0"
"146","202802","0","0","1","遷徙之鳶","0","98","0","0","99957","10","1","0","7511","0","146","105","0","1","30","0","0","0","10","146","710010104","0","0","1","0","0","0","200000001","0","0","128","0","146","0","0","0"
"146","201900","0","0","1","烏帕魯帕","0","98","0","0","73261","10","1","0","3184","0","146","139","0","1","30","0","0","0","10","146","710010105","0","0","1","0","0","0","200000001","0","0","131","0","146","0","0","0"
"147","204702","0","0","1","狂野野豬","0","99","0","0","94229","10","1","0","9423","0","147","69","0","1","30","0","0","0","10","147","710010201","0","0","1","0","0","0","200000001","0","0","325","0","147","0","0","0"
"147","605101","0","0","1","深月的闇影","0","99","0","0","86640","10","1","0","5400","0","147","124","0","1","30","0","0","0","10","147","710010202","0","0","1","0","0","0","200000001","0","0","182","0","147","0","0","0"
"147","203001","0","0","1","閃焰軟泥怪","0","99","0","0","72320","10","1","0","0","0","147","137","0","1","30","0","0","0","10","147","710010203","0","0","1","0","0","0","200000001","0","0","157","0","147","0","0","3914"
"147","601601","0","0","1","鈴奈的闇影","0","99","0","0","73644","10","1","0","7200","0","147","110","0","1","30","0","0","0","10","147","710010204","0","0","1","0","0","0","200000001","0","0","175","0","147","0","0","0"
"147","202300","0","0","1","火焰咒士","0","99","0","0","65187","10","1","0","0","0","147","97","0","1","30","0","0","0","10","147","710010205","0","0","1","0","0","0","200000001","0","0","86","0","147","0","0","3805"
"148","201200","0","0","1","魔像","0","100","0","0","101650","10","1","0","4571","0","148","174","0","1","30","0","0","0","10","148","710010301","0","0","1","0","0","0","200000001","0","0","400","0","148","0","0","0"
"148","204000","0","0","1","小小格里芬","0","100","0","0","75629","10","1","0","4471","0","148","106","0","1","30","0","0","0","10","148","710010302","0","0","1","0","0","0","200000001","0","0","121","0","148","0","0","0"
"148","600601","0","0","1","茜里的闇影","0","100","0","0","78789","10","1","0","0","0","148","192","0","1","30","0","0","0","10","148","710010303","0","0","1","0","0","0","200000001","0","0","118","0","148","0","0","6382"
"148","601201","0","0","1","初音的闇影","0","100","0","0","78789","10","1","0","0","0","148","147","0","1","30","0","0","0","10","148","710010304","0","0","1","0","0","0","200000001","0","0","133","0","148","0","0","6382"
"148","204600","0","0","1","魔法射線","0","100","0","0","71298","10","1","0","0","0","148","161","0","1","30","0","0","0","10","148","710010305","0","0","1","0","0","0","200000001","0","0","121","0","148","0","0","4033"
"149","202904","0","0","1","火蜥蜴","0","101","0","0","89478","10","1","0","6795","0","149","127","0","1","30","0","0","0","10","149","710010401","0","0","1","0","0","0","200000001","0","0","133","0","149","0","0","0"
"149","604701","0","0","1","純的闇影","0","101","0","0","114979","10","1","0","5513","0","149","142","0","1","30","0","0","0","10","149","710010402","0","0","1","0","0","0","200000001","0","0","186","0","149","0","0","0"
"149","603301","0","0","1","真陽的闇影","0","101","0","0","106134","10","1","0","6738","0","149","119","0","1","30","0","0","0","10","149","710010403","0","0","1","0","0","0","200000001","0","0","194","0","149","0","0","0"
"149","204000","0","0","1","小小格里芬","0","101","0","0","76532","10","1","0","4521","0","149","107","0","1","30","0","0","0","10","149","710010404","0","0","1","0","0","0","200000001","0","0","122","0","149","0","0","0"
"149","203900","0","0","1","惡魔加農","0","101","0","0","78337","10","1","0","4097","0","149","126","0","1","30","0","0","0","10","149","710010405","0","0","1","0","0","0","200000001","0","0","131","0","149","0","0","0"
"150","200300","0","0","1","守門者","0","102","0","0","74886","10","1","0","0","0","150","125","0","1","30","0","0","0","10","150","710010501","0","0","1","0","0","0","200000001","0","0","142","0","150","0","0","3839"
"150","604501","0","0","1","空花的闇影","0","102","0","0","134022","10","1","0","5569","0","150","182","0","1","30","0","0","0","10","150","710010502","0","0","1","0","0","0","200000001","0","0","215","0","150","0","0","0"
