d5611607ec7255c978c4570cf372f27f5d0270dfcb1cb36c915de980e9eba477,2fcee7d443e68461a5d8942b7fe2979869bb4acbf920545ae2e391659aed1b89,2b9444af613479caadf7d4dce73243cfbf5e84e5cd2fdf3a1770c441d6fc0bc3,907a5bea83863c5b618c98da01898fd922a7e88a119453af994c77b2e19a4f49,74394e6eac67eee3af0c505c57bc39ff8e6f1aaaeaa9c2b858b9ac4c22466a14,c12f128700d3b67673a0458d19e170b560cd97b972ae132a60422a269e5ea10d,e5eb98fdc0509bfcbd8fd7ac2e4156b89e8dc45c837d84d6f046c86cc1077765,68c3ca4d46c31b808ec57168308aec7b0b15f8c6dcef5b34dd722ffcbba6dd5c,9842320d9d038d2b609d4db239c2828a5d4fc3444e784e4dd9c65a2f0276e714,0a63979cd571fe1f9693d81e3b2f994976a5a61b7c6de54f3f1de7491fba8885,4f59e9801cab32bf2999e4b228c284430515e94286ee786d8f0bb8d370aec0ec,8405d1a36e13209dbc250341c9a62ea128de0dcabb2c48079de7c264a4a2cc59,22daf880c3d74cee1e8751e89519a68c58c4958ba27208802bd8f6634fbb2d9d,d2707c91513f35ef2cbd8785c7110977816b4d32137cc8a5967a39f58a46a14d,cd75111410f50ee9738f489e5fccc03ff667594bb52ac81aff7377d7cdc8b028,92b1e95a7c296e636f8c89465271bf812ff97afc8f4f1430680bcb6e23f78d00,af4f220da99552bd6dacc2d658f5263c5f21babb21c9b568cdc894829e18dbc3,f26a97767515f82a5951c21f5638f12fb2efccb9bf808818f049dabd7adc1f5c,565050812d547db03f9298a4657b1af78b6b65830ddf341eba6ac63e566acd55,fddc53c5d77e0e2486308f0ca6dfafd78959092b47988d72026a6c11c8184e10
"1","0","1178001","117800101","0","117811","0","0","0","0","1","0","0","0","0","0","1178","0","212","0"
"1","0","1178004","117800401","0","0","0","0","0","0","1","0","0","0","0","0","1178","0","103031","0"
"1","0","1179003","117900301","0","1214","0","0","0","0","1","0","0","0","0","0","1179","117911","1111","0"
"1","0","1179004","117900401","0","0","0","0","0","0","1","0","0","1179004","0","0","1179","0","101631","0"
"1","0","1179004","117900402","0","0","0","0","0","0","1","0","0","1179004","0","0","1179","0","101631","0"
"1","0","1180007","118000701","0","2512","0","0","0","0","1","0","0","1180007","0","0","1180","118011","2511","0"
"1","0","1180007","118000702","0","2512","0","0","0","0","1","0","0","1180007","0","0","1180","118011","2511","0"
"1","0","1180008","118000801","0","118031","0","0","0","0","1","0","0","1180008","0","0","1180","0","3731","0"
"1","0","1180008","118000802","0","118031","0","0","0","0","1","0","0","1180008","0","0","1180","0","3731","0"
"1","0","1181003","118100301","3832","211","0","0","0","0","1","0","3831","0","118111","0","1181","3731","111","105913"
"1","0","1181004","118100401","0","0","0","0","0","0","1","0","0","1181004","0","0","1181","0","118131","0"
"1","0","1181004","118100402","0","0","0","0","0","0","1","0","0","1181004","0","0","1181","0","118131","0"
"1","0","1181004","118100403","0","0","0","0","0","0","1","0","0","1181004","0","0","1181","0","118131","0"
"1","0","1181004","118100404","0","0","0","0","0","0","1","0","0","1181004","0","0","1181","0","118131","0"
"1","0","1181004","118100405","0","0","0","0","0","0","1","0","0","1181004","0","0","1181","0","118131","0"
"0","0","1182001","118200101","0","0","0","0","0","0","1","1","0","0","0","0","1182","0","0","0"
"0","0","1182001","118200102","0","0","0","0","0","0","1","1","0","0","0","0","1182","0","0","0"
"0","0","1182001","118200103","0","0","0","0","0","0","1","1","0","0","0","0","1182","0","0","0"
"0","0","1182001","118200104","0","0","0","0","0","0","1","1","0","0","0","0","1182","0","0","0"
"0","0","1182001","118200105","0","0","0","0","0","0","1","1","0","0","0","0","1182","0","0","0"
"1","0","1182003","118200301","0","0","0","0","0","0","1","0","0","1182003","0","0","1182","0","192011","0"
"1","0","1182003","118200302","0","0","0","0","0","0","1","0","0","1182003","0","0","1182","0","192011","0"
"1","0","1182003","118200303","0","0","0","0","0","0","1","0","0","1182003","0","0","1182","0","192011","0"
"1","0","1182003","118200304","0","0","0","0","0","0","1","0","0","1182003","0","0","1182","0","192011","0"
"1","0","1182003","118200305","0","0","0","0","0","0","1","0","0","1182003","0","0","1182","0","192011","0"
"1","0","1182003","118200306","0","0","0","0","0","0","1","0","0","1182003","0","0","1182","0","192011","0"
"1","0","1182004","118200401","0","0","0","0","0","0","1","0","0","1182004","0","0","1182","0","118231","0"
"1","0","1182004","118200402","0","0","0","0","0","0","1","0","0","1182004","0","0","1182","0","118231","0"
"1","0","1185003","118500301","0","0","0","0","0","0","1","0","0","0","0","0","1185","0","118511","0"
"1","0","1185004","118500401","0","0","0","0","0","0","1","0","0","0","0","0","1185","0","118531","0"
"1","0","1186001","118600101","0","105913","0","0","0","0","1","0","190911","1186001","0","0","1186","106012","105812","0"
"1","0","1186001","118600102","0","105913","0","0","0","0","1","0","190911","1186001","0","0","1186","106012","105812","0"
"1","0","1186004","118600401","0","190911","0","0","0","0","1","0","0","1186004","0","0","1186","0","100011","0"
"1","0","1186004","118600402","0","190911","0","0","0","0","1","0","0","1186004","0","0","1186","0","100011","0"
"1","0","1190003","119000301","0","119011","0","0","0","0","1","0","0","1190003","0","0","1190","0","211","0"
"1","0","1190003","119000302","0","119011","0","0","0","0","1","0","0","1190003","0","0","1190","0","211","0"
"1","0","1190004","119000401","0","0","0","0","0","0","1","0","0","1190004","0","0","1190","0","101831","0"
"1","0","1190004","119000402","0","0","0","0","0","0","1","0","0","1190004","0","0","1190","0","101831","0"
"1","0","1191003","119100301","0","0","0","0","0","0","1","0","0","0","0","0","1191","0","119111","0"
"1","0","1191004","119100401","0","119111","0","0","0","0","1","0","0","0","0","0","1191","0","104532","0"
"1","0","1192003","119200301","0","0","0","0","0","0","1","0","0","0","0","0","1192","0","119211","0"
"1","0","1192004","119200401","0","0","0","0","0","0","1","0","0","1192004","0","0","1192","0","103333","0"
"1","0","1192004","119200402","0","0","0","0","0","0","1","0","0","1192004","0","0","1192","0","103333","0"
"1","0","1193003","119300301","0","416","0","0","0","0","1","0","0","0","0","0","1193","119311","415","0"
"1","0","1193004","119300401","0","0","0","0","0","0","1","0","0","1193004","0","0","1193","0","101131","0"
"1","0","1193004","119300402","0","0","0","0","0","0","1","0","0","1193004","0","0","1193","0","101131","0"
"1","0","1199003","119900301","0","0","0","0","0","0","1","0","0","0","0","0","1199","0","119911","0"
"1","0","1199004","119900401","0","0","0","0","0","0","1","0","0","1199004","0","0","1199","0","100731","0"
"1","0","1199004","119900402","0","0","0","0","0","0","1","0","0","1199004","0","0","1199","0","100731","0"
"1","0","1200003","120000301","120015","120012","0","0","0","0","1","0","120014","0","0","0","1200","120013","120011","120016"
"1","0","1200004","120000401","0","0","0","0","0","0","1","0","0","0","0","0","1200","0","104932","0"
"1","0","1207002","120700201","0","0","0","0","0","0","1","0","0","0","0","0","1207","0","120711","0"
"1","0","1207004","120700401","0","0","0","0","0","0","1","0","0","0","0","0","1207","0","106432","0"
"1","0","1208002","120800201","0","1411","0","0","0","0","1","0","120811","0","0","0","1208","6311","911","0"
"1","0","1208004","120800401","0","0","0","0","0","0","1","0","0","0","0","0","1208","0","105632","0"
"1","0","1209002","120900201","0","0","0","0","0","0","1","0","0","1209002","0","0","1209","0","120911","0"
"1","0","1209002","120900202","0","0","0","0","0","0","1","0","0","1209002","0","0","1209","0","120911","0"
"1","0","1209004","120900401","0","0","0","0","0","0","1","0","0","0","0","0","1209","0","104431","0"
"1","0","1210002","121000201","0","105532","0","0","0","0","1","0","0","0","0","0","1210","105831","101831","0"
"1","0","1210004","121000401","0","106031","0","0","0","0","1","0","0","0","0","0","1210","0","105812","0"
"1","0","1211003","121100301","0","106011","0","0","0","0","1","0","0","0","0","0","1211","106411","105911","0"
"1","0","1211004","121100401","0","0","0","0","0","0","1","0","0","1211004","0","0","1211","0","106031","0"
"1","0","1211004","121100402","0","0","0","0","0","0","1","0","0","1211004","0","0","1211","0","106031","0"
"1","0","1212001","121200101","0","104914","0","0","0","0","1","0","0","1212001","0","0","1212","106812","101112","0"
"1","0","1212001","121200102","0","104914","0","0","0","0","1","0","0","1212001","0","0","1212","106812","101112","0"
"1","0","1212004","121200401","0","0","0","0","0","0","1","0","0","1212004","0","0","1212","0","106831","0"
"1","0","1212004","121200402","0","0","0","0","0","0","1","0","0","1212004","0","0","1212","0","106831","0"
"1","0","1212004","121200403","0","0","0","0","0","0","1","0","0","1212004","0","0","1212","0","106831","0"
"1","0","1213002","121300201","0","0","0","0","0","0","1","0","0","1213002","0","0","1213","0","121311","0"
"1","0","1213002","121300202","0","0","0","0","0","0","1","0","0","1213002","0","0","1213","0","121311","0"
"1","0","1213004","121300401","0","0","0","0","0","0","1","0","0","0","0","0","1213","0","102131","0"
"1","0","1214002","121400201","0","0","0","0","0","0","1","0","0","1214002","0","0","1214","0","121411","0"
"1","0","1214002","121400202","0","0","0","0","0","0","1","0","0","1214002","0","0","1214","0","121411","0"
"1","0","1214004","121400401","0","0","0","0","0","0","1","0","0","1214004","0","0","1214","0","105032","0"
"1","0","1214004","121400402","0","0","0","0","0","0","1","0","0","1214004","0","0","1214","0","105032","0"
"1","0","1215003","121500301","0","0","0","0","0","0","1","0","0","1215003","0","0","1215","0","121511","0"
"1","0","1215003","121500302","0","0","0","0","0","0","1","0","0","1215003","0","0","1215","0","121511","0"
"1","0","1215004","121500401","0","0","0","0","0","0","1","0","0","1215004","0","0","1215","0","105532","0"
"1","0","1215004","121500402","0","0","0","0","0","0","1","0","0","1215004","0","0","1215","0","105532","0"
"1","0","1216003","121600301","0","1111","0","0","0","0","1","0","0","1216003","0","0","1216","121611","911","0"
"1","0","1216003","121600302","0","1111","0","0","0","0","1","0","0","1216003","0","0","1216","121611","911","0"
"1","0","1216004","121600401","0","0","0","0","0","0","1","0","0","0","0","0","1216","0","106631","0"
"1","0","1219001","121900101","0","0","0","0","0","0","1","0","0","0","0","0","1219","0","121912","0"
"1","0","1219004","121900401","0","0","0","0","0","0","1","0","0","1219004","0","0","1219","0","100931","0"
"1","0","1219004","121900402","0","0","0","0","0","0","1","0","0","1219004","0","0","1219","0","100931","0"
"1","0","1220003","122000301","0","122012","0","0","0","0","1","0","0","0","0","0","1220","0","1011","0"
"1","0","1220004","122000401","0","0","0","0","0","0","1","0","0","1220004","0","0","1220","0","103131","0"
"1","0","1220004","122000402","0","0","0","0","0","0","1","0","0","1220004","0","0","1220","0","103131","0"
"1","0","1221003","122100301","0","911","0","0","0","0","1","0","0","1221003","0","0","1221","122111","811","0"
"1","0","1221003","122100302","0","0","0","0","0","0","1","0","0","1221003","0","0","1221","0","122111","0"
"1","0","1221004","122100401","0","0","0","0","0","0","1","0","0","1221004","0","0","1221","0","104032","0"
"1","0","1221004","122100402","0","0","0","0","0","0","1","0","0","1221004","0","0","1221","0","104032","0"
"1","0","1222002","122200201","0","0","0","0","0","0","1","0","0","1222002","0","0","1222","0","122211","0"
"1","0","1222002","122200202","0","0","0","0","0","0","1","0","0","1222002","0","0","1222","0","122211","0"
"1","0","1222004","122200401","0","0","0","0","0","0","1","0","0","1222004","0","0","1222","0","103433","0"
"1","0","1222004","122200402","0","0","0","0","0","0","1","0","0","1222004","0","0","1222","0","103433","0"
"1","0","1223001","122300101","0","911","0","0","0","0","1","0","0","1223001","0","0","1223","122311","811","0"
"1","0","1223001","122300102","0","911","0","0","0","0","1","0","0","1223001","0","0","1223","122311","811","0"
"1","0","1223008","122300801","0","0","0","0","0","0","1","0","0","0","0","0","1223","0","122332","0"
"1","0","1223011","122301101","0","0","0","0","0","0","1","0","0","1223011","0","0","1223","0","122332","0"
"1","0","1223011","122301102","0","0","0","0","0","0","1","0","0","1223011","0","0","1223","0","122332","0"
"1","0","1224003","122400301","0","0","0","0","0","0","1","0","0","0","0","0","1224","0","122411","0"
"1","0","1224004","122400401","0","0","0","0","0","0","1","0","0","1224004","0","0","1224","0","122431","0"
"1","0","1224004","122400402","0","0","0","0","0","0","1","0","0","1224004","0","0","1224","0","122431","0"
"1","0","1225002","122500201","0","122511","0","0","0","0","1","0","0","1225002","0","0","1225","0","1212","0"
"1","0","1225002","122500202","0","122511","0","0","0","0","1","0","0","1225002","0","0","1225","0","1212","0"
"1","0","1225004","122500401","0","0","0","0","0","0","1","0","0","1225004","0","0","1225","0","122531","0"
"1","0","1225004","122500402","0","0","0","0","0","0","1","0","0","1225004","0","0","1225","0","122531","0"
"1","0","1226001","122600101","0","122611","0","0","0","0","1","0","0","1226001","0","0","1226","0","1411","0"
"1","0","1226001","122600102","0","122611","0","0","0","0","1","0","0","1226001","0","0","1226","0","1411","0"
"1","0","1226004","122600401","0","0","0","0","0","0","1","0","0","1226004","0","0","1226","0","122631","0"
"1","0","1226004","122600402","0","0","0","0","0","0","1","0","0","1226004","0","0","1226","0","122631","0"
"1","0","1227003","122700301","0","122711","0","0","0","0","1","0","0","0","0","0","1227","0","5412","0"
"1","0","1227004","122700401","0","0","0","0","0","0","1","0","0","1227004","0","0","1227","0","122731","0"
"1","0","1227004","122700402","0","0","0","0","0","0","1","0","0","1227004","0","0","1227","0","122731","0"
"1","0","1228001","122800101","0","1011","0","0","0","0","1","0","122811","0","0","0","1228","1111","811","0"
"1","0","1228004","122800401","0","0","0","0","0","0","1","0","0","0","0","0","1228","0","122831","0"
"1","0","1229003","122900301","0","0","0","0","0","0","1","0","0","0","0","0","1229","0","102012","0"
"1","0","1229004","122900401","0","0","0","0","0","0","1","0","0","1229004","0","0","1229","0","102031","0"
"1","0","1229004","122900402","0","0","0","0","0","0","1","0","0","1229004","0","0","1229","0","102031","0"
"1","0","1230003","123000301","0","0","0","0","0","0","1","0","0","0","0","0","1230","0","190011","0"
"1","0","1230004","123000401","0","0","0","0","0","0","1","0","0","0","0","0","1230","0","190011","0"
"1","0","1231001","123100101","0","100011","0","0","0","0","1","0","0","0","0","0","1231","123111","411","0"
"1","0","1231004","123100401","0","101031","0","0","0","0","1","0","0","1231004","0","0","1231","0","1231","0"
"1","0","1231004","123100402","0","101031","0","0","0","0","1","0","0","1231004","0","0","1231","0","1231","0"
"1","0","1232002","123200201","0","123211","0","0","0","0","1","0","0","1232002","0","0","1232","0","100011","0"
"1","0","1232002","123200202","0","123211","0","0","0","0","1","0","0","1232002","0","0","1232","0","100011","0"
"1","0","1232004","123200401","0","0","0","0","0","0","1","0","0","1232004","0","0","1232","0","102331","0"
"1","0","1232004","123200402","0","0","0","0","0","0","1","0","0","1232004","0","0","1232","0","102331","0"
"1","0","1233005","123300501","0","0","0","0","0","0","1","0","0","0","0","0","1233","0","123311","0"
"1","0","1233008","123300801","0","123331","0","0","0","0","1","0","0","1233008","0","0","1233","0","3731","0"
"1","0","1233008","123300802","0","123331","0","0","0","0","1","0","0","1233008","0","0","1233","0","3731","0"
"1","0","1235003","123500301","0","123511","0","0","0","0","1","0","0","0","0","0","1235","0","100011","0"
"1","0","1235004","123500401","0","0","0","0","0","0","1","0","0","0","0","0","1235","0","102631","0"
"1","0","1236002","123600201","2511","1011","0","0","0","0","1","0","1511","0","0","0","1236","1211","211","123611"
"1","0","1236004","123600401","0","3731","0","0","0","0","1","0","103731","0","0","0","1236","3831","1231","0"
"1","0","1237003","123700301","0","0","0","0","0","0","1","0","0","1237003","0","0","1237","0","123711","0"
"1","0","1237003","123700302","0","0","0","0","0","0","1","0","0","1237003","0","0","1237","0","123711","0"
"1","0","1237004","123700401","0","0","0","0","0","0","1","0","0","1237004","0","0","1237","0","101331","0"
"1","0","1237004","123700402","0","0","0","0","0","0","1","0","0","1237004","0","0","1237","0","101331","0"
"1","0","1238002","123800201","0","3311","0","0","0","0","1","0","0","0","0","0","1238","123811","311","0"
"1","0","1238004","123800401","0","0","0","0","0","0","1","0","0","0","0","0","1238","0","107131","0"
"1","0","1239002","123900201","0","0","0","0","0","0","1","0","0","0","0","0","1239","0","123911","0"
"1","0","1239004","123900401","0","0","0","0","0","0","1","0","0","0","0","0","1239","0","100531","0"
"1","0","1240003","124000301","0","0","0","0","0","0","1","0","0","1240003","0","0","1240","0","124012","0"
"1","0","1240003","124000302","0","0","0","0","0","0","1","0","0","1240003","0","0","1240","0","124012","0"
"1","0","1240004","124000401","0","0","0","0","0","0","1","0","0","1240004","0","0","1240","0","100632","0"
"1","0","1240004","124000402","0","0","0","0","0","0","1","0","0","1240004","0","0","1240","0","100632","0"
"1","0","1241002","124100201","0","0","0","0","0","0","1","0","0","1241002","0","0","1241","0","124112","0"
"1","0","1241002","124100202","0","0","0","0","0","0","1","0","0","1241002","0","0","1241","0","124112","0"
"1","0","1241004","124100401","0","0","0","0","0","0","1","0","0","0","0","0","1241","0","102232","0"
"1","0","1242002","124200201","0","3311","0","0","0","0","1","0","124212","0","0","0","1242","6511","412","0"
"1","0","1242004","124200401","0","0","0","0","0","0","1","0","0","0","0","0","1242","0","104733","0"
"1","0","1245002","124500201","0","0","0","0","0","0","1","0","0","1245002","0","0","1245","0","124511","0"
"1","0","1245002","124500202","0","0","0","0","0","0","1","0","0","1245002","0","0","1245","0","124511","0"
"1","0","1245004","124500401","0","0","0","0","0","0","1","0","0","0","0","0","1245","0","106731","0"
"1","0","1246003","124600301","0","5411","0","0","0","0","1","0","0","0","0","0","1246","124611","5311","0"
"1","0","1246004","124600401","0","0","0","0","0","0","1","0","0","1246004","0","0","1246","0","101532","0"
"1","0","1246004","124600402","0","0","0","0","0","0","1","0","0","1246004","0","0","1246","0","101532","0"
"1","0","1247001","124700101","5411","211","0","0","0","0","1","0","1511","0","0","0","1247","311","111","124711"
"1","0","1247004","124700401","0","100011","0","0","0","0","1","0","0","1247004","0","0","1247","105131","1231","0"
"1","0","1247004","124700402","0","100011","0","0","0","0","1","0","0","1247004","0","0","1247","105131","1231","0"
"1","0","1248003","124800301","0","124812","0","0","0","0","1","0","0","1248003","0","0","1248","0","211","0"
"1","0","1248003","124800302","0","124812","0","0","0","0","1","0","0","1248003","0","0","1248","0","211","0"
"1","0","1248004","124800401","0","0","0","0","0","0","1","0","0","1248004","0","0","1248","0","102931","0"
"1","0","1248004","124800402","0","0","0","0","0","0","1","0","0","1248004","0","0","1248","0","102931","0"
"1","0","1249001","124900101","0","124911","0","0","0","0","1","0","0","0","0","0","1249","0","100011","0"
"1","0","1249004","124900401","0","0","0","0","0","0","1","0","0","1249004","0","0","1249","0","106531","0"
"1","0","1249004","124900402","0","0","0","0","0","0","1","0","0","1249004","0","0","1249","0","106531","0"
"1","0","1250003","125000301","125012","1411","0","0","0","0","1","0","124911","0","0","0","1250","124812","311","0"
"1","0","1250004","125000401","0","106231","0","0","0","0","1","0","0","0","0","0","1250","0","106131","0"
"1","0","1251002","125100201","0","125111","0","0","0","0","1","0","0","1251002","0","0","1251","0","1211","0"
"1","0","1251002","125100202","0","125111","0","0","0","0","1","0","0","1251002","0","0","1251","0","1211","0"
"1","0","1251004","125100401","0","0","0","0","0","0","1","0","0","0","0","0","1251","0","104631","0"
"1","0","1252002","125200201","0","0","0","0","0","0","1","0","0","0","0","0","1252","0","125212","0"
"1","0","1252004","125200401","0","0","0","0","0","0","1","0","0","0","0","0","1252","0","105331","0"
"1","0","1253002","125300201","125311","1812","0","0","0","0","1","0","6511","1253002","0","0","1253","3311","1411","0"
"1","0","1253002","125300202","125311","1812","0","0","0","0","1","0","6511","1253002","0","0","1253","3311","1411","0"
"1","0","1253004","125300401","0","0","0","0","0","0","1","0","0","0","0","0","1253","0","105932","0"
"1","0","1254003","125400301","0","0","0","0","0","0","1","0","0","0","0","0","1254","0","125414","0"
"1","0","1254004","125400401","0","0","0","0","0","0","1","0","0","0","0","0","1254","0","103831","0"
"1","0","1255003","125500301","0","125511","0","0","0","0","1","0","0","1255003","0","0","1255","0","511","0"
"1","0","1255003","125500302","0","125511","0","0","0","0","1","0","0","1255003","0","0","1255","0","511","0"
"1","0","1255004","125500401","0","6732","0","0","0","0","1","0","0","1255004","0","0","1255","105731","6632","0"
"1","0","1255004","125500402","0","6732","0","0","0","0","1","0","0","1255004","0","0","1255","105731","6632","0"
"1","0","1256002","125600201","0","125611","0","0","0","0","1","0","0","0","0","0","1256","0","811","0"
"1","0","1256004","125600401","0","0","0","0","0","0","1","0","0","0","0","0","1256","0","125631","0"
"0","0","1256004","125600402","0","0","0","0","0","0","1","1","0","0","0","0","1256","0","125631","0"
"0","0","1256004","125600403","0","0","0","0","0","0","1","1","0","0","0","0","1256","0","125631","0"
"1","0","1257003","125700301","0","0","0","0","0","0","1","0","0","1257003","0","0","1257","0","125711","0"
"1","0","1257003","125700302","0","0","0","0","0","0","1","0","0","1257003","0","0","1257","0","125711","0"
"1","0","1257004","125700401","0","0","0","0","0","0","1","0","0","1257004","0","0","1257","0","118531","0"
"1","0","1257004","125700402","0","0","0","0","0","0","1","0","0","1257004","0","0","1257","0","118531","0"
"1","0","1258003","125800301","0","0","0","0","0","0","1","0","0","1258003","0","0","1258","0","125812","0"
"1","0","1258003","125800302","0","0","0","0","0","0","1","0","0","1258003","0","0","1258","0","125812","0"
"1","0","1258004","125800401","0","0","0","0","0","0","1","0","0","1258004","0","0","1258","0","125831","0"
"1","0","1258004","125800402","0","0","0","0","0","0","1","0","0","1258004","0","0","1258","0","125831","0"
"1","0","1258004","125800403","0","0","0","0","0","0","1","0","0","1258004","0","0","1258","0","125831","0"
"1","0","1258004","125800404","0","0","0","0","0","0","1","0","0","1258004","0","0","1258","0","125831","0"
"1","0","1258004","125800405","0","0","0","0","0","0","1","0","0","0","0","0","1258","0","125812","0"
"1","0","1260002","126000201","0","0","0","0","0","0","1","0","0","1260002","0","0","1260","0","126012","0"
"1","0","1260002","126000202","0","0","0","0","0","0","1","0","0","1260002","0","0","1260","0","126012","0"
"1","0","1260004","126000401","0","0","0","0","0","0","1","0","0","0","0","0","1260","0","126031","0"
"1","0","1261001","126100101","0","126112","0","0","0","0","1","0","0","0","0","0","1261","0","126012","0"
"1","0","1261004","126100401","0","0","0","0","0","0","1","0","0","1261004","0","0","1261","0","126131","0"
"1","0","1261004","126100402","0","0","0","0","0","0","1","0","0","1261004","0","0","1261","0","126131","0"
"1","0","1261004","126100403","0","0","0","0","0","0","1","0","0","1261004","0","0","1261","0","126131","0"
"1","0","1262001","126200101","0","0","0","0","0","0","1","0","0","1262001","0","0","1262","0","126212","0"
"1","0","1262001","126200102","0","0","0","0","0","0","1","0","0","1262001","0","0","1262","0","126212","0"
"1","0","1262001","126200103","0","0","0","0","0","0","1","0","0","1262001","0","0","1262","0","126212","0"
"1","0","1262004","126200401","0","104431","0","0","0","0","1","0","0","1262004","0","0","1262","0","100011","0"
"1","0","1262004","126200402","0","104431","0","0","0","0","1","0","0","1262004","0","0","1262","0","100011","0"
"1","0","1262004","126200403","0","104431","0","0","0","0","1","0","0","1262004","0","0","1262","0","100011","0"
"1","0","1263003","126300301","0","0","0","0","0","0","1","0","0","1263003","0","0","1263","0","126311","0"
"1","0","1263003","126300302","0","0","0","0","0","0","1","0","0","1263003","0","0","1263","0","126311","0"
"1","0","1263004","126300401","0","0","0","0","0","0","1","0","0","1263004","0","0","1263","0","100831","0"
"1","0","1263004","126300402","0","0","0","0","0","0","1","0","0","1263004","0","0","1263","0","100831","0"
"1","0","1263004","126300403","0","0","0","0","0","0","1","0","0","1263004","0","0","1263","0","100831","0"
"1","0","1264003","126400301","0","126411","0","0","0","0","1","0","0","1264003","0","0","1264","0","100011","0"
"1","0","1264003","126400302","0","126411","0","0","0","0","1","0","0","1264003","0","0","1264","0","100011","0"
"1","0","1264003","126400303","0","126412","0","0","0","0","1","0","0","1264003","0","0","1264","0","100011","0"
"1","0","1264004","126400401","0","0","0","0","0","0","1","0","0","1264004","0","0","1264","0","126431","0"
"1","0","1264004","126400402","0","0","0","0","0","0","1","0","0","1264004","0","0","1264","0","126431","0"
"1","0","1264004","126400403","0","0","0","0","0","0","1","0","0","1264004","0","0","1264","0","126431","0"
"1","0","1265003","126500301","0","0","0","0","0","0","1","0","0","1265003","0","0","1265","0","126511","0"
"1","0","1265003","126500302","0","0","0","0","0","0","1","0","0","1265003","0","0","1265","0","126511","0"
"1","0","1265004","126500401","0","0","0","0","0","0","1","0","0","1265004","0","0","1265","0","126531","0"
"1","0","1265004","126500402","0","0","0","0","0","0","1","0","0","1265004","0","0","1265","0","126531","0"
"1","0","1266003","126600301","0","126611","0","0","0","0","1","0","0","0","0","0","1266","0","100011","0"
"1","0","1266004","126600401","0","107031","0","0","0","0","1","0","0","1266004","0","0","1266","0","311","0"
"1","0","1266004","126600402","0","107031","0","0","0","0","1","0","0","1266004","0","0","1266","0","311","0"
"1","0","1267003","126700301","0","0","0","0","0","0","1","0","0","1267003","0","0","1267","0","126711","0"
"1","0","1267003","126700302","0","0","0","0","0","0","1","0","0","1267003","0","0","1267","0","126711","0"
"1","0","1267004","126700401","0","0","0","0","0","0","1","0","0","1267004","0","0","1267","0","103231","0"
"1","0","1267004","126700402","0","0","0","0","0","0","1","0","0","1267004","0","0","1267","0","103231","0"
"1","0","1268002","126800201","0","0","0","0","0","0","1","0","0","1268002","0","0","1268","0","126811","0"
"1","0","1268002","126800202","0","0","0","0","0","0","1","0","0","1268002","0","0","1268","0","126811","0"
"1","0","1268003","126800301","0","0","0","0","0","0","1","0","0","0","0","0","1268","0","0","0"
"1","0","1268004","126800401","0","0","0","0","0","0","1","0","0","0","0","0","1268","0","103433","0"
"0","0","1269001","126900101","0","0","0","0","0","0","1","1","0","0","0","0","1269","0","0","0"
"1","0","1269002","126900201","0","0","0","0","0","0","1","0","0","1269002","0","0","1269","0","126911","0"
"1","0","1269002","126900202","0","0","0","0","0","0","1","0","0","1269002","0","0","1269","0","126911","0"
"1","0","1269004","126900401","0","0","0","0","0","0","1","0","0","1269004","0","0","1269","0","118131","0"
"1","0","1269004","126900402","0","0","0","0","0","0","1","0","0","1269004","0","0","1269","0","118131","0"
"1","0","1270002","127000201","6311","413","0","0","0","0","1","0","2511","1270002","0","0","1270","1211","312","127011"
"1","0","1270002","127000202","6311","413","0","0","0","0","1","0","2511","1270002","0","0","1270","1211","312","127011"
"1","0","1270004","127000401","0","104532","0","0","0","0","1","0","0","1270004","0","0","1270","0","1031","0"
"1","0","1270004","127000402","0","104532","0","0","0","0","1","0","0","1270004","0","0","1270","0","1031","0"
"1","0","1271001","127100101","0","2512","0","0","0","0","1","0","0","0","0","0","1271","127111","2511","0"
"1","0","1271004","127100401","0","0","0","0","0","0","1","0","0","1271004","0","0","1271","0","103131","0"
"1","0","1271004","127100402","0","0","0","0","0","0","1","0","0","1271004","0","0","1271","0","103131","0"
"1","0","1272001","127200101","0","0","0","0","0","0","1","0","0","0","0","0","1272","0","127212","0"
"1","0","1272004","127200401","0","106031","0","0","0","0","1","0","0","1272004","0","0","1272","0","6632","0"
"1","0","1272004","127200402","0","106031","0","0","0","0","1","0","0","1272004","0","0","1272","0","6632","0"
"1","0","1273003","127300301","0","814","0","0","0","0","1","0","127311","1273003","0","0","1273","915","411","0"
"1","0","1273003","127300302","0","814","0","0","0","0","1","0","127311","1273003","0","0","1273","915","411","0"
"1","0","1273004","127300401","0","0","0","0","0","0","1","0","0","1273004","0","0","1273","0","101632","0"
"1","0","1273004","127300402","0","0","0","0","0","0","1","0","0","1273004","0","0","1273","0","101632","0"
"1","0","1275003","127500301","0","127511","0","0","0","0","1","0","0","1275003","0","0","1275","0","911","0"
"1","0","1275003","127500302","0","127511","0","0","0","0","1","0","0","1275003","0","0","1275","0","911","0"
"1","0","1275003","127500303","0","127511","0","0","0","0","1","0","0","1275003","0","0","1275","0","911","0"
"1","0","1275004","127500401","0","0","0","0","0","0","1","0","0","1275004","0","0","1275","0","102831","0"
"1","0","1275004","127500402","0","0","0","0","0","0","1","0","0","1275004","0","0","1275","0","102831","0"
