bf135f4a65690ab71d6b058c4b77a9699a058845366d7225928e88c928a3250d,89c62ca85607388e0567b92a77b6b8e4859ec10e180927adbb9d78e391dec325,a52183947308b41e3f66fce7a39dac4dc1a590d274454620baecaee184eb58a2,96fc863184f9a4f8829ab623974e31051fa95a04f33cfa8ab0856bf897cee6cf,e50370d0d2772e34a28bad9874bf1312b388fe3044bf5c520d3e557711b5f6c1,36cbb60e51cb103107387bb960c16c97e5b1a8a2baebbc19df0aa39080768951,a7927ca89bc973010b607a62ccb4a3c5a241ca4ac70eb0402e8fc9e357f1e775,b69f2f11f28e15f53263af67d40bce22569a51960412a852dda7d055b33d88a1,874d0f19b3546ec23ff04ca2760a5ed53dc1f141d59343c697d94194ac66010e,0767917b3e3efa38c0c6bbe82bb4247afdaa6e18dc54b18b380d68787f2f3414,fbb55808557d62fec1e09b41926b3187d049667db8e69ac7ac41927e40d865a6,90febd76f4b32db44190721533c8eb3e0f86508dfb2ca0a1edbe2ea3ef081f18,58955ecce37af3eea0ec9ec3fe3c0fe2bfc4df02ae45dc28aba800888d6f9409,f1691962ca245a893be6d98d179967f6cdcc1f973acf8bf2cfc1f83006066409,26edd28085ce752c91d44d530d320c9587fe109c3b78510f752b86360f47c1b6,aee4f9b132dfc2827a056343247a5893b3c638ba9ef79e827caffdb684d3a9ad,33ad910ccafb797929ce1bea62062648a85dc535daa0ee323a1346db0c53073b,e20e3aa7a233eb5bc2320c5c04202e964bd73b7ecef93af9ca564eaa5743154a,58f6348b2650c14e58948593cfd70fd345eaac8641f0b5ae1f56ac8f39f112e0,9ec7ae8a8061746bb42d4e94e1d9907d0dbac651b78397c8f2e0d937a736a9e9,c821a03836be8bbe19a3ad7f9dc464a8068ee3f249a9cb41ec247c9ea9b77259,ae74e8bacefd55bd73a9368b3da7bf2f1c7d47ce927184f3feaf3e098c1f0e41,b8a79decb2618e866b9a90e95d6e82357dc7e31a501e8c5fdab713cf3c2f04d7,22bd3b21dfaf8260a3a23856be3163ccef8cce496987ec40e528065c3be6b821,90fa72eedacd80ae787edf10fd13ada769976a1f51c1bebcbd976460f5ee5eae,4875413cbf01ade93257f5ad421a81be4ede52e98c464365e1b5d9270a0a7b52,2ab882641d21c1d3ec452484259defbdba617af90cff8da622dfd194ef7b45a8,087672552baf3557883c576234c936cbfb47dcb5cb561927bbec30da1735a5d2,a3cc1b0a973254f77b367be00873969e58e590d98a9af4a8ed33ffe035a1d161,f2bcabfe6deefae0e74cb90b6b7df900790672a71887ef474959d6e70d19710d,191a223a3c1a325f1b91ef50879d52c6570c386aaa5bc69c579c362c9b9f14a4,9e0b9888c9f2d4b4fb4eabe86c1eaca36169e6179c6927828ff65eab14906881,dc71b086d6d95b2a13bf12756d689eb2731c5f71894dcdf17bbc5f26e4ee09cf,54b0e04d124e4cc421ab73231a6ccf6b3eed0d02c005562a2ec081429a41d42b,d71c53dd266c4d6c632fbcd51280740556ccebd41fbf3289de0d22e97c4bdd15,e160be91776584f00e26291e65fc86aece52c49fab495479e426c3729a76554d,e0253b684e5f31e1f38c202b7084c229c420402557b16f2c90d59e2c39d44191,f6ef5c4c8df480178b0d6d133d3ee56b502ff6c6c9d5427709cc4d52d63eb499,7b0583d3fdd5a9b0e7314ee6323768505dbb37e3399b0881a7b080ff058d5276,8312160332197d6dffdae9c0f0bfd1bd8259fe67f1eb0b59ce3fa8cd7f1d513b,04fad3bf03a253837c73d0cedac932b8499341e7405e7af2c622542094c79f2d,a2b65d4365f475037389548bf1e86f8a2dbce02b465c0f67a3e07626e9eebdc1,b2676d9b1bbade8a72bc6f23065a65db0518ac47aead379419c7231a4edb59a6,fbec06415cd3e96583d827e1034e80441453428cc33c2c447d12d3a20a5c8d46,4a3020119ed21c1785092bb573d2fb345a50bfaa2bb68899311cd4ebf8a9a2d5,50229b023decec27f155d639f64ed79662e0a24409df842e4afd59f904bf4712,a5f2f25c0cf29ab63aca961cf78106fdd236997cf2f4137f553cf32c8877876b,354a2732451c42352c97c9d296e4f1d4e1683cd6b80510349e0d2896cb26a1b2,8c61496306ae709520c7bf4dd3c3d30b53137a61454f41d214e79e2da602b8bb,0aa8084184ae519b27082c6952c3831f544ba767cfcaee95ec90712389594652,069483e804e5f327ff9f894e9eb19b78467ddde27afc55e6cfa50860832d6455,bc4698312af597b004ec310df169591519e89851eba87e06c2422e4ff0259393,342e4151f15ddc36a900bf2aa1057c03e9b96065d1999c823f54592717c3521b
"bgm_M06","0","0","2015/12/17 15:00:00","101081405","bgm_M06","520","0","10","110080141","100453","11008","110080141","200","101081401","0","0","伊麗絲樹海 8-14","0","10","bgm_M06","0","100451","211001000","110080142","0","114461","bgm_M06","0","0","0","0","101081405","90","11008014","2030/12/31 14:59:59","bgm_M06","25014","0","100452","100090","0","110080143","0","15","114221","bgm_M06","101081407","101081402","0","123583","100452","10"
"bgm_M17_02","0","0","2015/12/17 15:00:00","0","bgm_M17","330","0","10","110080151","100453","11008","110080151","200","0","0","9008155","伊麗絲樹海 8-15","0","10","bgm_M63","9008156","100451","211001000","110080152","0","114371","bgm_M17_02","0","0","0","0","101081508","90","11008015","2030/12/31 14:59:59","bgm_M17","25015","0","100452","100090","0","110080153","0","40","124161","bgm_M63","0","0","0","113372","100452","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101090101","bgm_M06","-755","-50","10","110090011","100223","11009","110090011","205","101090105","0","0","弗麗嘉雪原 9-1","0","10","bgm_M06","0","100221","211001000","110090012","0","124251","bgm_M06","0","0","0","0","101090103","90","11009001","2030/12/31 14:59:59","bgm_M06","0","0","100222","100130","0","110090013","0","88","124071","bgm_M06","101090106","0","0","114041","100222","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101090202","bgm_M06","-575","-50","10","110090021","100223","11009","110090021","205","101090201","0","0","弗麗嘉雪原 9-2","0","10","bgm_M06","0","100221","211001000","110090022","0","114011","bgm_M06","0","0","0","0","101090202","90","11009002","2030/12/31 14:59:59","bgm_M06","0","0","100222","100130","0","110090023","0","105","114221","bgm_M06","101090204","0","0","124101","100222","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101090301","bgm_M06","-420","0","10","110090031","100943","11009","110090031","205","101090303","0","0","弗麗嘉雪原 9-3","0","10","bgm_M06","0","100941","211001000","110090032","0","114191","bgm_M06","0","0","0","0","101090301","90","11009003","2030/12/31 14:59:59","bgm_M06","0","0","100942","100140","0","110090033","0","40","124161","bgm_M06","101090307","0","0","124131","100942","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101090401","bgm_M06","-360","-50","10","110090041","100223","11009","110090041","205","101090402","0","0","弗麗嘉雪原 9-4","0","10","bgm_M06","0","100221","211001000","110090042","0","114162","bgm_M06","0","0","0","0","101090401","90","11009004","2030/12/31 14:59:59","bgm_M06","0","0","100222","100130","0","110090043","0","-115","124311","bgm_M06","101090406","101090407","0","123583","100222","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101090503","bgm_M06","-210","-50","10","110090051","100223","11009","110090051","205","101090503","0","0","弗麗嘉雪原 9-5","0","10","bgm_M06","0","100221","211001000","110090052","0","114012","bgm_M06","0","0","0","0","101090501","90","11009005","2030/12/31 14:59:59","bgm_M06","0","0","100222","100130","0","110090053","0","-205","114072","bgm_M06","101090502","0","0","124521","100222","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101090601","bgm_M06","-195","0","10","110090061","100943","11009","110090061","205","101090603","0","0","弗麗嘉雪原 9-6","0","10","bgm_M06","0","100941","211001000","110090062","0","124192","bgm_M06","0","0","0","0","101090601","90","11009006","2030/12/31 14:59:59","bgm_M06","0","0","100942","100140","0","110090063","0","-35","114102","bgm_M06","101090604","101090604","0","113553","100942","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101090701","bgm_M06","-50","-50","10","110090071","100223","11009","110090071","205","101090705","0","0","弗麗嘉雪原 9-7","0","10","bgm_M06","0","100221","211001000","110090072","0","114132","bgm_M06","0","0","0","0","101090703","90","11009007","2030/12/31 14:59:59","bgm_M06","0","0","100222","100130","0","110090073","0","38","114252","bgm_M06","101090705","101090702","0","114281","100222","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101090802","bgm_M06","117","0","10","110090081","100943","11009","110090081","205","101090803","0","0","弗麗嘉雪原 9-8","0","10","bgm_M06","0","100941","211001000","110090082","0","114222","bgm_M06","0","0","0","0","101090801","90","11009008","2030/12/31 14:59:59","bgm_M06","0","0","100942","100140","0","110090083","0","4","124042","bgm_M06","101090804","0","0","113614","100942","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101090901","bgm_M06","20","0","10","110090091","100943","11009","110090091","205","101090902","0","0","弗麗嘉雪原 9-9","0","10","bgm_M06","0","100941","211001000","110090092","0","114072","bgm_M06","0","0","0","0","101090905","90","11009009","2030/12/31 14:59:59","bgm_M06","0","0","100942","100140","0","110090093","0","-140","114461","bgm_M06","101090904","101090903","0","123343","100942","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101091001","bgm_M06","185","-50","10","110090101","100223","11009","110090101","205","101091004","0","0","弗麗嘉雪原 9-10","0","10","bgm_M06","0","100221","211001000","110090102","0","114162","bgm_M06","0","0","0","0","101091006","90","11009010","2030/12/31 14:59:59","bgm_M06","0","0","100222","100130","0","110090103","0","-195","114132","bgm_M06","101091004","101091003","0","123583","100222","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101091107","bgm_M06","370","-50","10","110090111","100223","11009","110090111","205","101091102","0","0","弗麗嘉雪原 9-11","0","10","bgm_M06","0","100221","211001000","110090112","0","114012","bgm_M06","0","0","0","0","101091106","90","11009011","2030/12/31 14:59:59","bgm_M06","25011","0","100222","100130","0","110090113","0","-205","124431","bgm_M06","101091104","0","0","113372","100222","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101091201","bgm_M06","310","-50","10","110090121","100933","11009","110090121","205","101091206","0","0","弗麗嘉雪原 9-12","0","10","bgm_M06","0","100931","211001000","110090122","0","114102","bgm_M06","0","0","0","0","101091201","90","11009012","2030/12/31 14:59:59","bgm_M06","25012","0","100932","100080","0","110090123","0","-30","124192","bgm_M06","101091203","101091203","0","113553","100932","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101091305","bgm_M06","470","-50","10","110090131","100933","11009","110090131","205","101091307","0","0","弗麗嘉雪原 9-13","0","10","bgm_M06","0","100931","211001000","110090132","0","114252","bgm_M06","0","0","0","0","101091301","90","11009013","2030/12/31 14:59:59","bgm_M06","25013","0","100932","100080","0","110090133","0","35","124491","bgm_M06","101091304","0","0","113283","100932","10"
"bgm_M06","0","0","2015/12/17 15:00:00","101091401","bgm_M06","555","0","10","110090141","100943","11009","110090141","205","101091406","0","0","弗麗嘉雪原 9-14","0","10","bgm_M06","0","100941","211001000","110090142","0","124042","bgm_M06","0","0","0","0","101091404","90","11009014","2030/12/31 14:59:59","bgm_M06","25014","0","100942","100140","0","110090143","0","-110","114222","bgm_M06","101091402","101091407","0","113614","100942","10"
"bgm_M17_02","0","0","2015/12/17 15:00:00","0","bgm_M17","710","0","10","110090151","100953","11009","110090151","205","0","0","9009155","弗麗嘉雪原 9-15","0","10","bgm_M63","9009156","100951","211001000","110090152","0","114012","bgm_M17_02","0","0","0","0","101091506","90","11009015","2030/12/31 14:59:59","bgm_M17","25015","0","100952","100140","0","110090153","0","-25","114252","bgm_M63","0","0","0","124401","100952","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101100105","bgm_M06","-900","0","10","110100011","100203","11010","110100011","210","101100106","0","0","洛麗泰海岸 10-1","0","10","bgm_M06","0","100201","211001000","110100012","0","124192","bgm_M06","0","0","0","0","101100101","90","11010001","2030/12/31 14:59:59","bgm_M06","0","0","100202","100110","0","110100013","0","100","114012","bgm_M06","101100108","0","0","124431","100202","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101100201","bgm_M06","-710","0","10","110100021","100203","11010","110100021","210","101100201","0","0","洛麗泰海岸 10-2","0","10","bgm_M06","0","100201","211001000","110100022","0","114222","bgm_M06","0","0","0","0","101100206","90","11010002","2030/12/31 14:59:59","bgm_M06","0","0","100202","100110","0","110100023","0","85","114162","bgm_M06","101100204","0","0","114102","100202","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101100304","bgm_M06","-515","0","10","110100031","100123","11010","110100031","210","101100307","0","0","洛麗泰海岸 10-3","0","10","bgm_M06","0","100121","211001000","110100032","0","114252","bgm_M06","0","0","0","0","101100301","90","11010003","2030/12/31 14:59:59","bgm_M06","0","0","100122","100040","0","110100033","0","40","114132","bgm_M06","0","0","0","124042","100122","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101100404","bgm_M06","-290","0","10","110100041","100126","11010","110100041","210","101100405","0","0","洛麗泰海岸 10-4","0","10","bgm_M06","0","100124","211001000","110100042","0","124282","bgm_M06","0","0","0","0","101100401","90","11010004","2030/12/31 14:59:59","bgm_M06","0","0","100125","100040","0","110100043","0","40","114072","bgm_M06","101100405","101100406","0","114461","100125","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101100501","bgm_M06","-400","0","10","110100051","100143","11010","110100051","210","101100507","0","0","洛麗泰海岸 10-5","0","10","bgm_M06","0","100141","211001000","110100052","0","124372","bgm_M06","0","0","0","0","101100503","90","11010005","2030/12/31 14:59:59","bgm_M06","0","0","100142","100040","0","110100053","0","-90","124342","bgm_M06","101100507","101100502","0","124401","100142","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101100602","bgm_M06","-540","0","10","110100061","100203","11010","110100061","210","101100603","0","0","洛麗泰海岸 10-6","0","10","bgm_M06","0","100201","211001000","110100062","0","124312","bgm_M06","0","0","0","0","101100606","90","11010006","2030/12/31 14:59:59","bgm_M06","0","0","100202","100110","0","110100063","0","-190","114611","bgm_M06","101100605","0","0","124521","100202","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101100704","bgm_M06","-300","0","10","110100071","100129","11010","110100071","210","101100701","0","0","洛麗泰海岸 10-7","0","10","bgm_M06","0","100127","211001000","110100072","0","124522","bgm_M06","0","0","0","0","101100706","90","11010007","2030/12/31 14:59:59","bgm_M06","0","0","100128","100020","0","110100073","0","-220","114581","bgm_M06","101100707","101100708","0","124491","100128","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101100804","bgm_M06","-170","0","10","110100081","100143","11010","110100081","210","101100806","0","0","洛麗泰海岸 10-8","0","10","bgm_M06","0","100141","211001000","110100082","0","124432","bgm_M06","0","0","0","0","101100801","90","11010008","2030/12/31 14:59:59","bgm_M06","0","0","100142","100020","0","110100083","0","-120","114551","bgm_M06","0","0","0","114012","100142","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101100902","bgm_M06","-50","0","10","110100091","100053","11010","110100091","210","101100906","0","0","洛麗泰海岸 10-9","0","10","bgm_M06","0","100051","211001000","110100092","0","124342","bgm_M06","0","0","0","0","101100907","90","11010009","2030/12/31 14:59:59","bgm_M06","0","0","100052","100080","0","110100093","0","-10","114581","bgm_M06","101100908","0","0","114252","100052","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101101007","bgm_M06","145","0","10","110100101","100039","11010","110100101","210","101101008","0","0","洛麗泰海岸 10-10","0","10","bgm_M06","0","100037","211001000","110100102","0","124372","bgm_M06","0","0","0","0","101101006","90","11010010","2030/12/31 14:59:59","bgm_M06","0","0","100038","100040","0","110100103","0","30","114611","bgm_M06","101101009","0","0","114222","100038","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101101107","bgm_M06","35","0","10","110100111","100053","11010","110100111","210","101101104","0","0","洛麗泰海岸 10-11","0","10","bgm_M06","0","100051","211001000","110100112","0","124312","bgm_M06","0","0","0","0","101101106","90","11010011","2030/12/31 14:59:59","bgm_M06","0","0","100052","100080","0","110100113","0","-160","114551","bgm_M06","101101104","0","0","114162","100052","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101101207","bgm_M06","240","0","10","110100121","100143","11010","110100121","210","101101208","0","0","洛麗泰海岸 10-12","0","10","bgm_M06","0","100141","211001000","110100122","0","124342","bgm_M06","0","0","0","0","101101201","90","11010012","2030/12/31 14:59:59","bgm_M06","0","0","100142","100020","0","110100123","0","-210","114581","bgm_M06","101101204","0","0","124192","100142","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101101308","bgm_M06","300","0","10","110100131","100583","11010","110100131","210","101101302","0","0","洛麗泰海岸 10-13","0","10","bgm_M06","0","100581","211001000","110100132","0","124522","bgm_M06","0","0","0","0","101101307","90","11010013","2030/12/31 14:59:59","bgm_M06","25011","0","100582","100100","0","110100133","0","-30","114551","bgm_M06","101101305","0","0","114132","100582","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101101403","bgm_M06","450","0","10","110100141","100203","11010","110100141","210","101101403","0","0","洛麗泰海岸 10-14","0","10","bgm_M06","0","100201","211001000","110100142","0","124432","bgm_M06","0","0","0","0","101101401","90","11010014","2030/12/31 14:59:59","bgm_M06","25012","0","100202","100110","0","110100143","0","-115","114611","bgm_M06","101101405","0","0","114072","100202","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101101501","bgm_M06","620","0","10","110100151","100203","11010","110100151","210","101101502","0","0","洛麗泰海岸 10-15","0","10","bgm_M06","0","100201","211001000","110100152","0","124282","bgm_M06","0","0","0","0","101101507","90","11010015","2030/12/31 14:59:59","bgm_M06","25013","0","100202","100110","0","110100153","0","-125","114551","bgm_M06","101101504","0","0","114102","100202","10"
"bgm_M06","0","0","2018/10/05 16:00:00","101101602","bgm_M06","750","0","10","110100161","100203","11010","110100161","210","101101602","0","0","洛麗泰海岸 10-16","0","10","bgm_M06","0","100201","211001000","110100162","0","124342","bgm_M06","0","0","0","0","101101604","90","11010016","2030/12/31 14:59:59","bgm_M06","25014","0","100202","100110","0","110100163","0","-60","124432","bgm_M06","101101605","101101601","0","114581","100202","10"
"bgm_M17_02","0","0","2018/10/05 16:00:00","0","bgm_M17","900","0","10","110100171","100463","11010","110100171","210","0","0","9010155","洛麗泰海岸 10-17","0","10","bgm_M63","9010156","100461","211001000","110100172","0","124312","bgm_M17_02","0","0","0","0","101101704","90","11010017","2030/12/31 14:59:59","bgm_M17","25015","0","100462","100110","0","110100173","0","-25","124282","bgm_M63","0","0","0","114551","100462","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101110101","bgm_M06","-850","0","10","110110011","101053","11011","110110011","215","101110101","0","0","蓋奴亞荒漠 11-1","0","10","bgm_M06","0","101051","211001000","110110012","0","124282","bgm_M06","0","0","0","0","101110102","90","11011001","2030/12/31 14:59:59","bgm_M06","0","0","101052","100110","0","110110013","0","-70","124312","bgm_M06","101110104","0","0","114551","101052","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101110202","bgm_M06","-740","0","10","110110021","101053","11011","110110021","215","101110205","0","0","蓋奴亞荒漠 11-2","0","10","bgm_M06","0","101051","211001000","110110022","0","124372","bgm_M06","0","0","0","0","101110201","90","11011002","2030/12/31 14:59:59","bgm_M06","0","0","101052","100110","0","110110023","0","-185","124522","bgm_M06","101110203","0","0","114611","101052","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101110302","bgm_M06","-675","0","10","110110031","100213","11011","110110031","215","101110306","0","0","蓋奴亞荒漠 11-3","0","10","bgm_M06","0","100211","211001000","110110032","0","124342","bgm_M06","0","0","0","0","101110301","90","11011003","2030/12/31 14:59:59","bgm_M06","0","0","100212","100150","0","110110033","0","-20","124432","bgm_M06","101110305","0","0","114581","100212","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101110405","bgm_M06","-500","0","10","110110041","101083","11011","110110041","215","101110401","0","0","蓋奴亞荒漠 11-4","0","10","bgm_M06","0","101081","211001000","110110042","0","114073","bgm_M06","0","0","0","0","101110407","90","11011004","2030/12/31 14:59:59","bgm_M06","0","0","101082","100030","0","110110043","0","40","124312","bgm_M06","101110404","0","0","124522","101082","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101110503","bgm_M06","-320","0","10","110110051","101083","11011","110110051","215","101110505","0","0","蓋奴亞荒漠 11-5","0","10","bgm_M06","0","101081","211001000","110110052","0","124163","bgm_M06","0","0","0","0","101110503","90","11011005","2030/12/31 14:59:59","bgm_M06","0","0","101082","100030","0","110110053","0","40","124253","bgm_M06","101110502","0","0","124282","101082","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101110605","bgm_M06","-400","0","10","110110061","100213","11011","110110061","215","101110602","0","0","蓋奴亞荒漠 11-6","0","10","bgm_M06","0","100211","211001000","110110062","0","114013","bgm_M06","0","0","0","0","101110606","90","11011006","2030/12/31 14:59:59","bgm_M06","0","0","100212","100150","0","110110063","0","-90","114193","bgm_M06","101110604","0","0","124372","100212","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101110704","bgm_M06","-530","0","10","110110071","100213","11011","110110071","215","101110702","0","0","蓋奴亞荒漠 11-7","0","10","bgm_M06","0","100211","211001000","110110072","0","114223","bgm_M06","0","0","0","0","101110701","90","11011007","2030/12/31 14:59:59","bgm_M06","0","0","100212","100150","0","110110073","0","-220","124103","bgm_M06","101110703","0","0","114551","100212","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101110801","bgm_M06","-270","0","10","110110081","100213","11011","110110081","215","101110805","0","0","蓋奴亞荒漠 11-8","0","10","bgm_M06","0","100211","211001000","110110082","0","114133","bgm_M06","0","0","0","0","101110801","90","11011008","2030/12/31 14:59:59","bgm_M06","0","0","100212","100150","0","110110083","0","-200","114043","bgm_M06","101110804","0","0","124342","100212","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101110901","bgm_M06","-200","0","10","110110091","100923","11011","110110091","215","101110905","0","0","蓋奴亞荒漠 11-9","0","10","bgm_M06","0","100921","211001000","110110092","0","114073","bgm_M06","0","0","0","0","101110904","90","11011009","2030/12/31 14:59:59","bgm_M06","0","0","100922","100080","0","110110093","0","-60","124282","bgm_M06","101110903","0","0","114611","100922","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101111004","bgm_M06","-70","0","10","110110101","100923","11011","110110101","215","101111007","0","0","蓋奴亞荒漠 11-10","0","10","bgm_M06","0","100921","211001000","110110102","0","124163","bgm_M06","0","0","0","0","101111004","90","11011010","2030/12/31 14:59:59","bgm_M06","0","0","100922","100080","0","110110103","0","30","124522","bgm_M06","101111006","101111005","0","124432","100922","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101111108","bgm_M06","125","0","10","110110111","101083","11011","110110111","215","101111105","0","0","蓋奴亞荒漠 11-11","0","10","bgm_M06","0","101081","211001000","110110112","0","124253","bgm_M06","0","0","0","0","101111107","90","11011011","2030/12/31 14:59:59","bgm_M06","0","0","101082","100030","0","110110113","0","40","124372","bgm_M06","101111109","101111104","0","114581","101082","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101111201","bgm_M06","30","0","10","110110121","100213","11011","110110121","215","101111205","0","0","蓋奴亞荒漠 11-12","0","10","bgm_M06","0","100211","211001000","110110122","0","114013","bgm_M06","0","0","0","0","101111204","90","11011012","2030/12/31 14:59:59","bgm_M06","0","0","100212","100150","0","110110123","0","-130","114551","bgm_M06","101111203","101111207","0","124282","100212","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101111301","bgm_M06","190","0","10","110110131","100213","11011","110110131","215","101111304","0","0","蓋奴亞荒漠 11-13","0","10","bgm_M06","0","100211","211001000","110110132","0","114193","bgm_M06","0","0","0","0","101111305","90","11011013","2030/12/31 14:59:59","bgm_M06","25011","0","100212","100150","0","110110133","0","-215","124432","bgm_M06","101111302","0","0","124522","100212","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101111401","bgm_M06","320","0","10","110110141","101053","11011","110110141","215","101111401","0","0","蓋奴亞荒漠 11-14","0","10","bgm_M06","0","101051","211001000","110110142","0","114223","bgm_M06","0","0","0","0","101111405","90","11011014","2030/12/31 14:59:59","bgm_M06","25012","0","101052","100110","0","110110143","0","-50","114611","bgm_M06","101111404","101111403","0","124312","101052","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101111504","bgm_M06","385","0","10","110110151","101053","11011","110110151","215","101111506","0","0","蓋奴亞荒漠 11-15","0","10","bgm_M06","0","101051","211001000","110110152","0","124103","bgm_M06","0","0","0","0","101111505","90","11011015","2030/12/31 14:59:59","bgm_M06","25013","0","101052","100110","0","110110153","0","-220","124342","bgm_M06","101111507","0","0","114551","101052","10"
"bgm_M06","0","0","2018/11/07 16:00:00","101111601","bgm_M06","490","0","10","110110161","100213","11011","110110161","215","101111606","0","0","蓋奴亞荒漠 11-16","0","10","bgm_M06","0","100211","211001000","110110162","0","114133","bgm_M06","0","0","0","0","101111604","90","11011016","2030/12/31 14:59:59","bgm_M06","25014","0","100212","100150","0","110110163","0","-80","114581","bgm_M06","101111605","101111603","0","124372","100212","10"
"bgm_M17_02","0","0","2018/11/07 16:00:00","0","bgm_M17","630","0","10","110110171","100653","11011","110110171","215","0","0","9011175","蓋奴亞荒漠 11-17","0","10","bgm_M63","9011176","100651","211001000","110110172","0","114043","bgm_M17_02","0","0","0","0","101111707","90","11011017","2030/12/31 14:59:59","bgm_M17","25015","0","100652","100150","0","110110173","0","-130","114611","bgm_M63","0","0","0","124342","100652","10"
"bgm_M06","0","0","2018/12/07 16:00:00","101120101","bgm_M06","-790","0","10","110120011","100463","11012","110120011","215","101120104","0","0","波諾尼亞砂丘 12-1","0","10","bgm_M06","0","100461","211001000","110120012","0","114193","bgm_M06","0","0","0","0","101120103","90","11012001","2030/12/31 14:59:59","bgm_M06","0","0","100462","100110","0","110120013","0","90","114013","bgm_M06","101120102","0","0","124282","100462","10"
"bgm_M06","0","0","2018/12/07 16:00:00","101120202","bgm_M06","-830","0","10","110120021","100463","11012","110120021","215","101120203","0","0","波諾尼亞砂丘 12-2","0","10","bgm_M06","0","100461","211001000","110120022","0","114223","bgm_M06","0","0","0","0","101120201","90","11012002","2030/12/31 14:59:59","bgm_M06","0","0","100462","100110","0","110120023","0","-55","124163","bgm_M06","101120205","0","0","124312","100462","10"
"bgm_M06","0","0","2018/12/07 16:00:00","101120301","bgm_M06","-680","0","10","110120031","100463","11012","110120031","215","101120305","0","0","波諾尼亞砂丘 12-3","0","10","bgm_M06","0","100461","211001000","110120032","0","124253","bgm_M06","0","0","0","0","101120306","90","11012003","2030/12/31 14:59:59","bgm_M06","0","0","100462","100110","0","110120033","0","-160","114133","bgm_M06","101120303","0","0","124342","100462","10"
"bgm_M06","0","0","2018/12/07 16:00:00","101120401","bgm_M06","-620","0","10","110120041","101083","11012","110120041","215","101120405","0","0","波諾尼亞砂丘 12-4","0","10","bgm_M06","0","101081","211001000","110120042","0","124313","bgm_M06","0","0","0","0","101120404","90","11012004","2030/12/31 14:59:59","bgm_M06","0","0","101082","100150","0","110120043","0","-10","114073","bgm_M06","101120403","0","0","124432","101082","10"
"bgm_M06","0","0","2018/12/07 16:00:00","101120502","bgm_M06","-450","0","10","110120051","101113","11012","110120051","215","101120503","0","0","波諾尼亞砂丘 12-5","0","10","bgm_M06","0","101111","211001000","110120052","0","124462","bgm_M06","0","0","0","0","101120501","90","11012005","2030/12/31 14:59:59","bgm_M06","0","0","101112","100150","0","110120053","0","30","124343","bgm_M06","101120506","0","0","114551","101112","10"
"bgm_M06","0","0","2018/12/07 16:00:00","101120601","bgm_M06","-270","0","10","110120061","101113","11012","110120061","215","101120602","0","0","波諾尼亞砂丘 12-6","0","10","bgm_M06","0","101111","211001000","110120062","0","124283","bgm_M06","0","0","0","0","101120606","90","11012006","2030/12/31 14:59:59","bgm_M06","0","0","101112","100150","0","110120063","0","40","124402","bgm_M06","101120605","0","0","114581","101112","10"
