7bf8fc5eb9ab7320c34dfa8cf085b6cf7f9778ac4ddb471f96826559e0266df6,72fe54c8ee37efceea06fc3f203f6708a6678ecb8c530820c25047112a675fc6,1d9695774e59dbbb0b27739173cc67978a4675ff05fe005b2449a2c2ad371178,d4cac1e00d97e698f3d6742a709bb7e9c9f1b31c13e81c1d04cc4534e60e5327,def065ea867726630aa355bd66c16b7393bdb297af186ff78e2a5a1c2c7d195b,abaf041ef160d264732437a51168c42413c94168d0eac73d35f93a12eff37711,a0549c38106b85e0fe9029773bbef6ba795b313dfd543d69cbeb09eca01a0b9c,d34357b539e36aa40fc8e1034130926b862d7551d3f5d2545f374356ba77f498,2a630dd08ee580b37306a2b44b0d27aa4b76a76f534855d9f18c054fa029d842,33be7bdf78e62cd9e6494393056be1d6b0b4d90a2350c0ff698981ad1288dc4a,8788360f27858f71844acd44c75886e6c32e4127a75086be2a51d29b365d83ae,7534907b9fb1149b5a4e044ff9832f385faeddf90243fa535b09a85c6f30ecd4,14981d87dbec0d85e712810c602a2760398473fb9876bb1b116a6d72e442f244,2d9fc0a7739e877347ea3284dc84837642e14b744bf9389c095ae239516343bd,3e203dfbc9a960f0db17972983ad3e677799db417a0959ef658bd6c76fe715b3,1565d3138d855f88d88053feb3105576788fa401853b04259d30155721883f92,bbfdaaca229a02ece921369b001bf7e3b00bc00b7cf732eec3ca3ce683979002,5ce40a09926358d0e4172b6b4dc9542ad0f128b5915f1ff594bcc948730fbe02,ff098a44bc944637c2eaa8a8d0a7ad60509c95b2556648b0019b0b676f69d8bb,4958c47e1cdccc02d31648fc621f02db1598f449909148be3f575fdc9cc5a50f,67ea03a0121f50358e73a3bd743664704bd4d71f3dd1aff9770b5d24217fea7a,9077ec8d75bc5125121cdce254f9161f66e1e483791786c2efd0f79c84efefd3,d9b8d5305c6e365ea121296b2f580e46e5332a0e6d2afec2875cbb14b3df8376,8d865338a1c659b90e69410379e2caf678f6b52f09ea863a4bb1becc87d3d2bf,e94143760231f7f7a05c45a05b344dec3aca737e3d6db1a7414a04f437c7d4a7,75fbd1fdd330c35ee2c37258ce71fe55599bbfb12fd5b2dcda5f4d7d544b98a5,9ea73d61a2e2633601e2aedce51c7119da94edcbe3ffb96c78aa9c8c9bdd7249,b6f88acaaa8f0c9ecda174f3818fdcd1ea12264449e16bbbf78af6c6857768a4,b1598355b8c2b081f44c1bc9afdd7d12a82b6d3379dfb8774cc652f0e03aab7f,df6172f216183b22081f53fc4691cd25593535c5658af1e28d133e2634b3ce49,0a3b6307163a4c9d7c915c8de04386c600e3e247aca312e3952e13dc502aba7d,f001111abdf1a2477da8180b91c157073342c286707fc3daee7656347140bada,c4efa9cc5c13c17dde553d5abf0dcdb4e75b8cb77786fb2ce6bd67290b5dbb48,6bbb8b44a1417a9b26353b74187f8d5fc81543f46b1dcbe5b07bb3ccaa4513ed,cad7d293f98fae571d0dc09655566703b79511bcf3bbb78cde1626793f591053,bf5cbb80e928849419f8cd9078cc6eb44c6e216c8bd9f8c4be448b8ea5321869,04fdc2ccfe552b58c43069339d70d7ab7d2aed68a83e2d06206e5b298628e59e,f99cfb51f0a4ab05885a3648bda88329736074a31da615ee9b12ad7bef198e92,8c903c71be186fa56b19258bcc6a3806710c27e1b8da19cafa08720412ec5daa,57c90add101a5a36dc655ca200e4ffd9633ee1e8fbed9e97cf40a4d68c53fcbb,e69f2332e076d728694f64209870a552dff346206dcc3d06c80f62d160c93752,8641b779ed9dfc044a5907435299f6fba2aaa6e276360acf9f5f8ec17cd07393,b1cbd1a29516a2ee191af932016fff2b75b8f19c895815b6bde356992378240b,0c948fa479dc1e76fab82ef6411870bae2701a701b6b0b3580ccfadb121bfa0f,cd83f9fd214043f21748dc3de756982c729a64bbbafb059e4760a2c16329b066,2e714da08d6940fd9529470497dc00c67ddb1e82b1738bb2e59d120bc7fd1651,b6dc0fd846163e7b66a20c2b0364599770c97861d9015f937b3f8136ff278ee1
"31240","100100","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31246","100101","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31245","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31225","100102","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31075","100103","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31100","0","31078","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31103","0","10","0","0","0","0","0","0","100000"
"31229","100104","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31248","100105","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31250","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31077","100106","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31104","0","31079","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31106","0","10","0","0","0","0","0","0","100000"
"31172","100107","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31134","0","31170","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31131","0","10","0","0","0","0","0","0","100000"
"31265","100108","31804","31802","31061","0","0","0","0","0","31803","31801","0","31071","0","1","0","0","0","31810","31068","31264","0","0","31809","0","0","5","1","31805","31070","10","31067","31230","31806","31181","0","31182","0","10","0","31807","31808","0","0","0","200001"
"31180","100109","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31233","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31200","100110","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31236","100111","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31081","100112","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31139","0","31083","0","0","0","0","0","5","1","0","0","5","0","31177","0","0","0","31111","0","10","0","0","0","0","0","0","100000"
"31253","100113","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31238","100114","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31255","100115","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31256","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31240","100116","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31084","100117","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31144","0","31086","0","0","0","0","0","5","1","0","0","5","0","31199","0","0","0","31115","0","10","0","0","0","0","0","0","100000"
"31262","100118","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31246","100119","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31245","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31091","100120","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31155","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31118","100121","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31209","0","31150","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31207","0","10","0","0","0","0","0","0","100000"
"31248","100122","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31250","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31266","100123","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31210","100124","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31211","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31290","100125","31802","31801","31804","31061","0","0","0","0","31067","31803","0","31070","0","1","0","0","0","31264","31806","31811","0","0","31810","0","0","5","1","31068","31805","10","31181","31182","31807","31230","31071","31265","0","10","0","31808","31809","0","0","0","200001"
"31088","100126","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31119","0","31087","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31120","0","10","0","0","0","0","0","0","100000"
"31269","100127","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31271","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31200","100128","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31272","100129","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31215","100130","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31253","100131","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31275","100132","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31255","100133","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31256","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31279","100134","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31262","100135","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31103","100136","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31078","0","31100","0","0","31079","0","0","5","1","0","0","5","0","31077","0","0","0","31075","0","10","0","0","0","0","0","0","100000"
"31284","100137","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31285","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31266","100138","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31106","100139","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31134","0","31104","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31131","0","10","0","0","0","0","0","0","100000"
"31269","100140","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31271","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31289","100141","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31287","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31812","100142","31806","31807","31068","31805","0","0","0","0","31809","31808","0","31802","0","1","31070","0","0","31290","31067","31297","0","0","31265","0","0","5","1","31803","31801","10","31810","31811","31181","31264","31804","31296","0","10","0","31230","31182","31061","0","31071","200001"
"31172","100143","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31229","0","31170","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31225","0","10","0","0","0","0","0","0","100000"
"31099","100144","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31097","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31180","100145","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31233","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31293","100146","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31272","100147","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31298","100148","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31111","100149","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31081","0","31236","0","0","31177","0","0","5","1","0","0","5","0","31139","0","0","0","31083","0","10","0","0","0","0","0","0","100000"
"31307","100150","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31275","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31238","100151","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31310","100152","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31279","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100000"
"31086","100153","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31144","0","31084","0","0","31240","0","0","5","1","0","0","5","0","31199","0","0","0","31115","0","10","0","0","0","0","0","0","100000"
"31312","100154","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31285","0","31316","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31284","0","10","0","0","0","0","0","0","100000"
"31088","100155","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31119","0","31087","0","0","31150","0","0","5","1","0","0","5","31246","31118","0","31207","0","31120","0","10","0","31245","31209","0","0","0","100000"
"31317","100156","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31289","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31287","0","10","0","0","0","0","0","0","100000"
"31248","100157","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31211","0","31250","0","0","31091","0","0","5","1","0","0","5","0","31155","0","0","0","31210","0","10","0","0","0","0","0","0","100000"
"31340","100158","31807","31808","31806","31068","0","31061","0","0","31810","31809","0","31801","0","1","31805","0","31071","31297","31181","31330","0","0","31290","0","0","5","1","31067","31803","10","31264","31296","31230","31811","31802","31812","0","10","0","31182","31265","31804","0","31070","200002"
"31293","100159","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31200","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100001"
"31298","100160","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31253","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31215","0","10","0","0","0","0","0","0","100001"
"31301","100161","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31322","0","31300","0","0","31308","0","0","5","1","0","0","5","0","31307","0","0","0","31302","0","10","0","0","0","0","0","0","100001"
"31256","100162","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31255","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31115","0","10","0","0","0","0","0","0","100001"
"31328","100163","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31262","0","31309","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31310","0","10","0","0","0","0","0","0","100001"
"31295","100164","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31078","0","31103","0","0","31079","0","0","5","1","0","0","5","0","31100","0","31077","0","31075","0","10","0","0","0","0","0","0","100001"
"31335","100165","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31311","0","31316","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31312","0","10","0","0","0","0","0","0","100001"
"31336","100166","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31104","0","31133","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31131","0","10","0","0","0","0","0","0","100001"
"31317","100167","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31266","0","31318","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31106","0","10","0","0","0","0","0","0","100001"
"31338","100168","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31339","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31337","0","10","0","0","0","0","0","0","100001"
"31170","100169","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31269","0","31171","0","0","31225","0","0","5","1","0","0","5","0","31229","0","31172","0","31271","0","10","0","0","0","0","0","0","100001"
"31343","100170","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31272","0","31180","0","0","31136","0","0","5","1","0","0","5","0","31134","0","0","0","31233","0","10","0","0","0","0","0","0","100001"
"31099","100171","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31320","0","31097","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31321","0","10","0","0","0","0","0","0","100001"
"31322","100172","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31139","0","31277","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31278","0","10","0","0","0","0","0","0","100001"
"31347","100173","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31301","0","31345","0","0","31302","0","0","5","1","0","0","5","0","31300","0","31238","0","31346","0","10","0","0","0","0","0","0","100001"
"31236","100174","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31137","0","31177","0","0","31083","0","0","5","1","0","0","5","0","31111","0","31081","0","31138","0","10","0","0","0","0","0","0","100001"
"31323","100175","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31328","0","31295","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31329","0","10","0","0","0","0","0","0","100001"
"31124","100176","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31125","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","100001"
"31279","100177","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31145","0","31240","0","0","31115","0","0","5","1","0","0","5","0","31144","0","31086","0","31199","0","10","0","0","31084","0","0","0","100001"
"31349","100178","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31335","0","31348","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31336","0","10","0","0","0","0","0","0","100001"
"31285","100179","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31246","0","31284","0","0","31207","0","0","5","1","0","0","5","31088","31209","0","31150","0","31245","0","10","0","0","31087","0","0","0","100001"
"31287","100180","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31250","0","31289","0","0","31211","0","0","5","1","0","0","5","31091","31248","0","31210","0","31275","0","10","0","0","31155","0","0","0","100001"
"31338","100181","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31339","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31337","0","10","0","0","0","0","0","0","100001"
"31352","100182","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31233","0","31351","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31350","0","10","0","0","0","0","0","0","100001"
"31383","100183","31810","31264","31809","31808","0","31801","0","31804","31296","31811","31802","31181","31070","1","31807","31071","31068","31356","31265","31376","31061","0","31331","0","0","5","1","31182","31230","10","31812","31355","31290","31340","31067","31360","31805","10","0","31297","31330","31803","0","31806","200002"
"31354","100184","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31343","0","31353","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31344","0","10","0","0","0","0","0","0","100001"
"31293","100185","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","31119","0","31200","0","0","0","0","0","5","1","0","0","5","0","31120","0","0","0","31118","0","10","0","0","0","0","0","0","100001"
"31298","100186","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","31253","0","0","0","0","0","5","1","0","0","5","0","0","0","0","0","31215","0","10","0","0","0","0","0","0","100001"
