8ebfa4de0304464942784e210c6149d932b25694af5a85d134db04633dee7c96,6ff3bdd188e693eb7c4b570482d6d8918d74b218acb607dd42b20b3e3e1b97af,4534273383efe07715fef979dfe0365c324ae927913158183e0a26715709c31f,69d194a3c64d7ee1fdd9e75e2b5c6012d8156ab18eec9e8d173e4477960b48bc,952b109d056019ec061e0574d45cbbba3e355379db1d23cf6a458eb40d5c4cd4,4ff82afdf9953a7b6a364c91982e712dcb8fb3da603ac7fb248389081f3cd0cc,b07de01be8990cba3cefedce95859bb6d9d556496a21a35f779a3645f224d502,21690d2b597638109d50b37fde21639c05e007e4ffcfe6a94ae908c266487790,f419cb2cebf57e1faa9c444dee4f0a82ed374261135e22413784f2bc514a88f8,52bddf98fb084928c495c93674392386d2d1fbe8d4e62f5c5c43f7c88e89bca9,ed0a2113c0b61be324ad28c06d87ed5d28fa655ef2114f9d983fd9cee196c532,3574f6c636991edf13392072b2d3d721ca4631b7bf003dd319c5055142eb6cd3,4b96e7c6f357afd0edfef560bb80d04b2a82997162c62d8b5bd7d971ad67fc24,0ff59744f7911b29e2c08ebde304a0d1a3f5d32d7b266bc83dbe0c64f1e93eb4,f36f5395bf91ac6d6e1348316f982c8ba3ca8fde621fcdd24b06597b510a4ff1,01fb7a0f49730e8258ea6eef3ff11f755535bb07946a8f2a6e4c0d281b6b10e4,d3e041eac4c5b87ff7ce982e64aa6f1a1036d42d2bf9c44539c6c6a8b3f84dd3,2c4e90f8cad5790fffc353746c0d6c24ba0ebb56acee71d10dc46406801e752f,ebaa3df77c42511d4f0188a64c9340340be810f73dde06f0a8ec25e3ece2c678,e366d20362c80d8db7c1f32be42f4b1e572a0b60ae322e4c43402700effe5992,84cb649cc0b98100ea8bc642cc9540d77b57ec1c4e939ead2df650c66af9e169,14cc3e61d38028f32bc7a9d5cc57c8a9eef2126b656da97275c61dcb62a0f991,2b57f6822cc0e4e82d7f3ca2b8d0121ea61de23ed86f1e853ca59b6da258a92e,94b67331bc5cd12e887706be0e0a5237e27e034ebee2c9086fe20980b1e6581b,eaef29140e5bf336daa318e03508ea1422c638ce020c6ae93569555a66c1295a
"0","108001","450","0","108001","6","8","0","2019/01/03 16:00:00","495","2.19","美冬（夏日）","【物理】位於中衛，熟稔攻擊與輔助的海之傭兵。\n必殺技的效果能夠提升我方全體的物理攻擊力，\n在物理攻擊隊伍的能力提升上可出一份力。","美冬（夏日）","1","0","108001","1","108001","0","0","6","2030/12/31 15:00:00","1","0"
"0","108101","450","0","108101","3","0","0","2026/03/16 16:00:00","440","1.55","忍（萬聖節）","【物理】在中線獵取虛弱敵人的幻夜靈力少女。\n必殺技會對一名減弱的敵人造成大量傷害，\n打倒對象時還會對敵人全體造成追加傷害。","忍（萬聖節）","1","0","108101","3","108101","0","0","3","2026/04/01 15:59:59","1","0"
"0","108201","450","0","108201","1","0","0","2019/03/25 16:00:00","590","2.42","宮子（萬聖節）","【物理】從中線狙擊敵陣後方的幽靈狼少女。\n能無視前方對手，直接對敵陣後方施放必殺技或技能，\n對防禦力低的角色特別有威脅性。","宮子（萬聖節）","1","0","108201","1","108201","0","0","1","2030/12/31 15:00:00","1","0"
"0","108301","450","0","108301","7","15","0","2026/03/16 16:00:00","815","2.07","美咲（萬聖節）","【魔法】在後方施展妨礙技能的魔法少女。\n使對手陷入誘惑狀態的技能或同時施加複數\n異常狀態的必殺技都能擾亂對手陣腳。","美咲（萬聖節）","1","0","108301","3","108301","0","0","7","2026/04/01 15:59:59","2","0"
"0","108401","450","0","108401","7","10","0","2026/04/22 16:00:00","770","2.27","千歌（聖誕節）","【魔法】位於後衛，唱喚出精靈作戰的雪花歌姬。\n使用必殺技唱喚出的精靈們具備恢復 HP 或 TP 的能力，\n能夠逆轉不利的戰況。","千歌（聖誕節）","1","0","108401","3","108401","0","0","7","2026/05/01 15:59:59","2","0"
"0","108501","450","0","108501","3","15","0","2019/05/16 16:00:00","295","1.55","胡桃（聖誕節）","【物理】位於前衛，以鈴聲守護夥伴的嬌小女伶。\n具備在受到攻擊前使周圍夥伴的防禦力大量提升的技能。\n只要能夠活用就堪稱具備無與倫比的耐久力。","胡桃（聖誕節）","1","0","108501","1","108501","0","0","3","2030/12/31 15:00:00","1","0"
"0","108601","450","0","108601","3","10","0","2026/04/22 16:00:00","190","1.425","綾音（聖誕節）","【物理】位於前衛，將敵人掃除的聖誕夜小熊女孩。\n必殺技雖會消耗 HP，但威力絕大。\n使用技能提升物理攻擊力，並且使傷害上升。","綾音（聖誕節）","1","0","108601","3","108601","0","0","3","2026/05/01 15:59:59","1","0"
"0","108701","450","0","108701","1","7","0","2025/05/16 16:00:00","170","2.17","日和（新年）","【物理】位於前衛，負責物理的火力輸出，穿著振袖和服的活力女孩。\n使用讓物理攻擊角色攻擊力提升的技能。\n單體必殺技威力極高，其攻擊力名列前茅。","日和（新年）","1","0","108701","3","108701","0","0","1","2025/05/21 15:59:59","1","0"
"0","108801","450","0","108801","21","7","0","2025/05/16 16:00:00","745","2.27","優衣（新年）","【魔法】位於後衛，以輔助魔法強化，光鮮亮麗的治療者。\n以自己的攻擊力換取強力的屏障與施加在全體夥伴\n的持續恢復狀態。絕大的防禦能力傲視群倫。","優衣（新年）","1","0","108801","3","108801","0","0","7","2025/05/21 15:59:59","2","0"
"0","108901","450","0","108901","22","7","0","2019/06/17 16:00:00","153","2.215","怜（新年）","【物理】位於前衛，為夥伴擋下魔法攻擊的華麗劍士。\n使用技能對範圍內的夥伴展開魔法無效的屏障，\n而且以必殺技中斷敵人攻擊並使其暈眩。","怜（新年）","1","0","108901","1","108901","0","0","4","2030/12/31 15:00:00","1","0"
"0","109001","450","0","109001","3","11","0","2019/07/15 16:00:00","187","1.9","惠理子（情人節）","【物理】位於前衛，是能夠將危機轉變為契機的愛之破壞者。\n消耗 HP 來使用技能，以提升自身的攻擊力。並且，\n必殺技在 HP 越低時，更能夠發揮超絕的威力。","惠理子（情人節）","1","0","109001","1","109001","0","0","3","2030/12/31 15:00:00","1","0"
"0","109101","450","0","109101","5","7","0","2025/06/22 16:00:00","385","2.125","靜流（情人節）","【物理】位於中衛，出手幫助大家的甜點師姐姐。\n能夠展開同時上升多種數值的領域，並且在效果發動時，\n還能夠大幅度的強化技能的效果。","靜流（情人節）","1","0","109101","3","109101","0","0","5","2025/06/26 15:59:59","1","0"
"0","109201","450","0","109201","23","6","0","2019/08/01 16:00:00","630","2.27","安","【魔法】位於後衛以英靈召喚術為武器來戰鬥的公主。\n同時能給予友方英靈之加護，也能夠施展強大威力的魔法，\n因此可以同時勝任輔助與主力輸出的兩種定位。","安","0","0","109201","3","109201","0","0","7","2030/12/31 15:00:00","2","0"
"0","109301","450","0","109301","23","9","0","2019/08/15 16:00:00","640","2.27","露","【魔法】位於後衛，和小眼球並肩作戰，天真無邪的少女。\n以技能所叫出來的小眼球，除了能防禦敵人的攻擊以外，\n當小眼球的數量越多時，必殺技的威力也會提升。","露","1","0","109301","1","109301","0","0","7","2030/12/31 15:00:00","2","0"
"0","109401","450","0","109401","1","9","0","2019/08/15 16:00:00","525","2.27","古蕾婭","【魔法】位於中衛，操使火炎將敵人剿滅，龍人之少女。\n相當的擅長活用那強大魔法攻擊力來進行範圍攻擊。\n並且，利用飛行能力所進行的突進攻擊也相當強力。","古蕾婭","0","0","109401","3","109401","0","0","1","2030/12/31 15:00:00","2","0"
"0","109501","450","0","109501","2","12","0","2019/09/02 16:00:00","140","2.066","空花（大江戶）","【魔法】位於最前衛，以和服之姿鼓舞夥伴的受虐狂妹子。\n透過提升夥伴的魔法攻擊力，降低敵方的魔法防禦力，\n作為魔法隊伍的支援兼防禦角色而活躍。","空花（大江戶）","0","0","109501","3","109501","0","0","7","2030/12/31 15:00:00","2","0"
"0","109601","450","0","109601","2","12","0","2019/09/20 16:00:00","175","2","妮諾（大江戶）","【物理】位於最前衛，運用忍法與敵人戰鬥的女忍者。\n必殺技擁有在暴擊時將傷害變成 1.5 倍的特性，\n時機拿捏好時威力十分驚人。","妮諾（大江戶）","0","0","109601","3","109601","0","0","2","2030/12/31 15:00:00","1","0"
"1","109701","450","0","109701","24","9","0","2026/02/10 16:00:00","540","2.25","雷姆","【物理】位於中衛，以鬼之力粉碎敵人，雙胞胎的妹妹。\n除了恢復技能，也擅長操控溫度的技能，\n能將敵人凍結之後使用必殺技殲滅。","雷姆","1","0","109701","3","109701","0","0","13","2026/02/22 15:59:59","1","0"
"1","109801","450","1","109801","24","9","0","2019/10/15 16:00:00","545","2.5","拉姆","【魔法】位於中衛，以特殊能力協助夥伴，雙胞胎的姊姊。\n擁有看穿對手的物理攻擊並迴避的「千里眼」，\n和束縛所有敵人的必殺技輔助，效果十分強大。","拉姆","1","0","109801","1","109801","0","0","7","2030/12/31 15:00:00","2","0"
"1","109901","450","0","109901","23","9","0","2026/02/10 16:00:00","725","2.27","愛蜜莉雅","【魔法】位於後衛，對於攻擊和恢復都運用自如的半妖精。\n能以強大的魔力反覆施放攻擊魔法將敵人擊飛，\n必殺技是連瀕死的夥伴都能在一瞬間治癒的能力。","愛蜜莉雅","1","0","109901","3","109901","0","0","7","2026/02/22 15:59:59","2","0"
"0","110001","450","0","110001","8","15","0","2025/10/21 16:00:00","705","1.82","鈴奈（夏日）","【物理】位於後衛，能使用高威力弓技的夏之超級名模。\n在戰鬥中施放「夏日伸展台♪」時，\n能完全恢復ＴＰ，發動後每次的必殺技都將會發動暴擊。","鈴奈（夏日）","1","0","110001","3","110001","0","0","8","2025/10/29 15:59:59","1","0"
"0","110101","450","0","110101","5","15","0","2019/11/15 16:00:00","715","2.4","伊緒（夏日）","【魔法】位於後衛，能奪取敵人體力，是夏季夜晚的老師。\n擁有多項能夠在造成傷害的同時恢復夥伴們的技能，\n不管位於攻守方都能夠發揮優異的能力。","伊緒（夏日）","1","0","110101","1","110101","0","0","5","2030/12/31 15:00:00","2","0"
"0","110201","0","0","0","7","15","0","2019/11/01 16:00:00","0","0","美咲（夏日）","","美咲（夏日）","0","0","110201","1","0","0","0","7","2030/12/31 15:00:00","0","0"
"0","110301","450","0","110301","4","3","0","2025/10/21 16:00:00","585","2.24","咲戀（夏日）","【物理】位於中衛，能夠支援夥伴速攻，是海邊的咲戀媽媽。\n在戰鬥開始時可以一口氣補充全體夥伴的TP，\n也因此使得能夠更加迅速的發動必殺技。","咲戀（夏日）","1","0","110301","3","110301","0","0","4","2025/10/29 15:59:59","1","0"
"0","110401","450","0","110401","5","4","0","2025/11/24 16:00:00","180","2.125","真琴（夏日）","【物理】位於前衛，擅長攻擊單一目標的海之狼女。\n當僅有一個攻擊目標時，才能夠發揮技能與必殺技的\n真正價值，並以絕大的破壞力斬除敵人。","真琴（夏日）","1","0","110401","3","110401","0","0","5","2025/12/01 15:59:59","1","0"
"0","110501","450","0","110501","1","4","0","2019/12/16 16:00:00","425","2.42","香織（夏日）","【物理】位於中衛，能將敵人一網打盡，是盛夏的南國女孩。\n能以帶有擊飛效果的技能將敵人聚集起來，並且以攻擊目標\n越多時，越能夠增加威力的必殺技將敵人一掃而空。","香織（夏日）","1","0","110501","1","110501","0","0","1","2030/12/31 15:00:00","1","0"
"0","110601","450","0","110601","7","4","0","2025/12/11 16:00:00","792","2.27","真步（夏日）","【魔法】位於後衛，施展著龐大的魔力，是盛夏的童話公主。\n以高火力對隨機的目標進行攻擊的技能與必殺技，\n當攻擊目標僅有一人時，能夠造成絕大的傷害。","真步（夏日）","1","0","110601","3","110601","0","0","7","2025/12/16 15:59:59","2","0"
"0","110701","450","0","110701","8","4","0","2020/01/02 16:00:00","680","1.82","碧（插班生）","【物理】位於後衛，擅於用毒，一名邊緣人精靈族的插班生。\n具有當敵人處於中毒或猛毒狀態時獲得強化的攻擊技能，\n同時還能以降低敵人物理防禦力的技能來幫助夥伴們。","碧（插班生）","0","0","110701","3","110701","0","0","8","2030/12/31 15:00:00","1","0"
"0","110801","450","0","110801","2","2","0","2020/01/10 16:00:00","185","2.125","克蘿依","【物理】位於前衛，靠著攻擊數壓制，一名陰暗系的精靈族。\n每當進行攻擊時，便會向對手追加【畏懼】的狀態，\n使技能的傷害和降低物理防禦力的能力更上一層樓。","克蘿依","0","0","110801","3","110801","0","0","2","2030/12/31 15:00:00","1","0"
"0","110901","450","0","110901","1","2","0","2020/07/20 16:00:00","222","2.295","琪愛兒","【物理】位於前衛，用拳頭釋放切嚕嗨到Max的女孩子。\n每當造成暴擊時將會累積【切嚕】，不但能持續強化自己，\n當戰鬥越到後半時，就越能用切嚕把敵人全部滅光光。","琪愛兒","0","0","110901","3","110901","0","0","1","2030/12/31 15:00:00","1","0"
"0","111001","450","0","111001","26","2","0","2020/07/02 16:00:00","807","2.27","優妮","【魔法】位於後衛，是特化於支援夥伴的象牙之塔才女。\n儘管自身的攻擊力不高，但能強化物理攻擊力高的夥伴，\n還能以魔法無效屏障守護全體夥伴，帶領眾人迎向勝利。","優妮","0","0","111001","3","111001","0","0","7","2030/12/31 15:00:00","2","0"
"0","111101","450","0","111101","7","13","0","2026/03/16 16:00:00","820","2.07","鏡華（萬聖節）","【魔法】位於後衛，為夥伴提升火力，變裝黑貓的資優生。\n不僅可以依自己的魔法攻擊力多寡來增減強化的技能，\n效果還能進行累積，能以多樣的技能來提升攻擊力。","鏡華（萬聖節）","1","0","111101","3","111101","0","0","7","2026/04/01 15:59:59","2","0"
"0","111201","450","0","111201","1","13","0","2020/02/04 16:00:00","212","2.17","禊（萬聖節）","【物理】位於前衛，施展著範圍攻擊，南瓜裝扮的搗蛋鬼。\n不管是對敵人設下倒數5次後就會爆炸的炸彈，又或丟丟\n那南瓜手榴彈，靠著各式各樣的範圍攻擊來玩弄對手。","禊（萬聖節）","1","0","111201","1","111201","0","0","1","2020/02/18 15:59:59","1","0"
"0","111301","450","0","111301","5","13","0","2020/02/19 16:00:00","365","2","美美（萬聖節）","【物理】位於中衛，對攻擊進行了特化的繃帶兔兔娘。\n儘管攻擊的頻率較低，但能夠施展高威力的範圍攻擊，\n大幅提升夥伴們物理攻擊力的技能，效果也相當優異。","美美（萬聖節）","0","0","111301","3","111301","0","0","5","2030/12/31 15:00:00","1","0"
"0","111401","450","0","111401","25","0","0","2020/03/04 16:00:00","765","1.87","露娜","【魔法】位於後衛，以死靈術來製造朋友的可愛少女。\n每當露娜造成傷害時便能聚集朋友，而將它們做為各個\n技能的消耗時，更能依消耗數來發揮出更強大的力量。","露娜","0","0","111401","3","111401","0","0","7","2030/12/31 15:00:00","2","0"
"0","111501","450","0","111501","10","13","0","2026/04/22 16:00:00","265","2","克莉絲提娜（聖誕節）","【物理】位於前衛，享受著戰鬥、聖夜的『誓約女君』。\n使用必殺技將會獲得硬幣，依照其有無則能在輔助與攻擊\n兩種定位進行切換，同時華麗地斬殺敵人。","克莉絲提娜（聖誕節）","1","0","111501","3","111501","0","0","4","2026/05/01 15:59:59","1","0"
"0","111601","450","0","111601","4","13","0","2020/04/01 16:00:00","418","2.24","望（聖誕節）","【物理】位於中衛，挺身而出守護著整個隊伍的聖誕偶像。\n能以技能將物理攻擊無效，並且其必殺技能在當後方夥伴\n越多時，提升越多的物理防禦力來增加生存率。","望（聖誕節）","1","0","111601","1","111601","0","0","4","2030/12/31 15:00:00","1","0"
"0","111701","450","0","111701","3","13","0","2020/04/22 16:00:00","255","1.3","伊莉亞（聖誕節）","【魔法】位於前衛，以血做為代價進行攻擊的聖夜吸血鬼。\n當HP越低時傷害便會提升的技能與能夠消耗HP的技能\n相互配合時，將能發揮出絕大的破壞力。","伊莉亞（聖誕節）","0","0","111701","3","111701","0","0","3","2030/12/31 15:00:00","2","0"
"0","111801","450","0","111801","22","13","0","2025/05/16 16:00:00","248","1.965","貪吃佩可（新年）","【物理】位於前衛，精神飽滿地祝賀新年的貪吃公主。\n可利用提高物理攻擊力的技能強化我方，\n以傷害力隨HP提升的必殺技討伐敵人。","貪吃佩可（新年）","1","0","111801","3","111801","0","0","4","2025/05/21 15:59:59","1","0"
"0","111901","450","0","111901","23","1","0","2025/05/16 16:00:00","159","1.87","可可蘿（新年）","【物理】位於前衛，優秀的全體輔助，新風之巫女。\n擁有在物理暴擊時增加傷害的技能，不僅能提高夥伴們的\n殲滅能力，還能用挑釁與持續恢復技能來支援生存面。","可可蘿（新年）","1","0","111901","3","111901","0","0","7","2025/05/21 15:59:59","1","0"
"0","112001","450","0","112001","21","3","0","2025/05/16 16:00:00","690","2.07","凱留（新年）","【魔法】位於後衛，是攻守雙方面皆活躍的和服貓娘。\n必殺技可以依照造成的傷害來提升魔法攻擊力，能夠使\n原本就高性能的攻擊力再更上一層樓。","凱留（新年）","1","0","112001","3","112001","0","0","7","2025/05/21 15:59:59","2","0"
"0","112101","450","0","112101","21","1","0","2020/05/05 16:00:00","722","2.27","鈴莓（新年）","【魔法】位於後衛，以祈禱來輔助的冒失娘巫女。\n能利用魔法無效的屏障來提高生存面，更能以必殺技\n恢復HP與提升行動速度來掌控戰局。","鈴莓（新年）","1","0","112101","1","112101","0","0","7","2030/12/31 15:00:00","2","0"
"0","112201","450","0","112201","7","9","0","2020/06/03 16:00:00","730","2.27","霞（魔法少女）","【魔法】位於後衛，擁有專精於妨礙能力的魔法偵探。\n具有能大幅度減少對手TP的技能，還能以束縛的技能來\n操弄遠距離的敵人，進而達到混亂敵人連攜的效果。","霞（魔法少女）","0","0","112201","3","112201","0","0","7","2030/12/31 15:00:00","2","0"
"0","112301","450","0","112301","8","5","0","2020/06/03 16:00:00","712","1.97","栞（魔法少女）","【物理】位於後衛，能讓夥伴發揮最大火力的魔法獵人。\n必殺技具有大幅度提高全體夥伴物理攻擊力的能力，使用\n技能射出的光輝箭矢則能提高範圍內的物理攻擊力。","栞（魔法少女）","1","0","112301","1","112301","0","0","8","2030/12/31 15:00:00","1","0"
"1","112401","450","0","112401","4","18","0","2026/04/11 16:00:00","453","2.24","卯月（NGs）","【物理】位於中衛，鼓舞著夥伴並同時戰鬥的可愛少女。\n不僅能以提升夥伴TP與攻擊力的技能來進行輔助，\n自己還擁有著能夠將敵人一掃而空的強力範圍攻擊。","卯月（NGs）","1","0","112401","3","112401","0","0","4","2026/04/22 15:59:59","1","0"
"1","112501","450","0","112501","4","18","0","2026/04/11 16:00:00","153","2.215","凜（NGs）","【物理】位於前衛，是一位創造冰來守護夥伴的冷酷少女。\n能以束縛或挑釁來妨礙眼前敵人的行動，同時能對自己\n展開屏障，發揮如銅牆鐵壁般的防禦能力。","凜（NGs）","1","0","112501","3","112501","0","0","4","2026/04/22 15:59:59","1","0"
"1","112601","450","1","112601","7","18","0","2015/04/01 15:00:00","695","2.27","未央（NGs）","【魔法】位於後衛，攻守兩面皆活躍，熱情滿溢的少女。\n能以受到傷害的夥伴為中心施展恢復魔法來進行輔助，\n同時還能施展魔法攻擊來將敵人一網打盡。","未央（NGs）","1","0","112601","1","112601","0","0","7","2030/12/31 15:00:00","2","0"
"0","112701","450","0","112701","6","3","0","2020/08/06 16:00:00","422","2.19","鈴（遊俠）","【物理】位於中衛，能夠貫穿敵人防禦的橡子遊俠。\n在戰鬥開始時便能大幅度降低範圍內敵人的物理防禦力，\n以至於在序盤便可以帶出能造成大規模傷害的戰況。","鈴（遊俠）","0","0","112701","3","112701","0","0","6","2030/12/31 15:00:00","1","0"
"0","112801","450","0","112801","6","5","0","2020/08/21 16:00:00","390","2.19","真陽（遊俠）","【物理】位於中衛，擅長對付多數敵人的牧場戰士。\n能夠使用擊飛敵人的技能來強行壓退敵人的陣型。\n再使用範圍攻擊跟附加混亂的技能一口氣殲滅敵人。","真陽（遊俠）","0","0","112801","3","112801","0","0","6","2030/12/31 15:00:00","1","0"
"0","112901","450","0","112901","8","6","0","2020/09/04 16:00:00","730","1.97","璃乃（奇幻）","【物理】位於後衛，以希望為戰力的不可思議之國救世主。\n擁有只要暴擊就會提升效果的技能，並且以同伴數量越多、\n威力就跟著越強的必殺技來殲滅敵人。","璃乃（奇幻）","0","0","112901","3","112901","0","0","8","2030/12/31 15:00:00","1","0"
"0","113001","450","0","113001","6","12","0","2020/09/04 16:00:00","508","2.34","步未（奇幻）","【物理】位於中衛，能夠自由操縱戰場動向的白兔少女。\n能使用讓敵人行動速度下降並且提升同伴的速度的技能，\n以及停止敵人時間的技能，總是在支援著同伴們。","步未（奇幻）","1","0","113001","1","113001","0","0","6","2030/12/31 15:00:00","1","0"
"0","113101","450","0","113101","27","6","0","2025/11/24 16:00:00","192","1.3","流夏（夏日）","【物理】位於前衛，揮舞優雅太刀使人魅惑的若夏大姐頭。\n以隨著造成傷害的次數提升攻擊力的技能，跟所攜帶的雙刀\n的數刃斬擊，將眼前的敵人切碎。","流夏（夏日）","1","0","113101","3","113101","0","0","27","2025/12/01 15:59:59","1","0"
"0","113201","450","0","113201","28","12","0","2020/11/02 16:00:00","256","1.625","杏奈（夏日）","【魔法】位於前衛，借取眾人手中之力的盛夏的冥姬。\n以全體同伴的魔法攻擊力做為代價來劇烈提升自己的\n魔法攻擊力，不斷使用熾烈的攻擊魔法製造大量傷害。","杏奈（夏日）","1","0","113201","1","113201","0","0","5","2030/12/31 15:00:00","2","0"
"0","113301","450","0","113301","7","12","0","2020/11/02 16:00:00","468","2.07","七七香（夏日）","【魔法】位於中衛，擅長對付多數敵人的盛夏魔法少女。\n使用依照敵人數量而提升防禦力降低效果的技能，以及各種\n多樣化的範圍攻擊，以最可愛的姿態稱霸盛夏的戰鬥。","七七香（夏日）","0","0","113301","3","113301","0","0","7","2030/12/31 15:00:00","2","0"
"0","113401","450","0","113401","29","12","0","2026/01/17 16:00:00","567","1.92","初音（夏日）","【魔法】位於中衛，使用出魔法攻擊的超能力啦啦隊女孩。\n必殺技能對全體敵人釋放威力極大的一擊，\n在那之後便會因為發動超能力的反彈抱起枕頭陷入夢境中。","初音（夏日）","1","0","113401","3","113401","0","0","7","2026/02/01 15:59:59","2","0"
"0","113501","450","0","113501","7","12","0","2022/09/23 16:00:00","697","2.07","美里（夏日）","【魔法】位於後衛，從敵人威脅保護學生的夏日女神老師。\n使用提高同伴魔法防禦力，持續回復HP的技能，\n還有展開屏障的必殺技，堅固地守護同伴。","美里（夏日）","1","0","113501","1","113501","0","0","7","2030/12/31 15:00:00","2","0"
"0","113601","450","0","113601","5","12","0","2020/12/26 16:00:00","182","2","純（夏日）","【物理】位於前衛，燃燒業火斬向邪惡的盛夏騎士團長。\n有著對敵方單體造成傷害的同時提升攻擊力的必殺技，\n以及施展能夠造成火傷的技能，將敵人燒滅殆盡。","純（夏日）","0","0","113601","3","113601","0","0","5","2030/12/31 15:00:00","1","0"
"0","113701","450","0","113701","7","12","0","2020/12/28 16:00:00","530","1.92","茜里（天使）","【魔法】位於中衛，使用魔法痛擊敵人的雙胞胎妹妹天使。\n雖然持續時間短暫，但能使用效果極大的強化魔法來\n提升自己的攻擊力，用威力拔群的單體魔法掃蕩敵人。","茜里（天使）","0","0","113701","3","113701","0","0","7","2030/12/31 15:00:00","2","0"
"0","113801","450","0","113801","6","12","0","2020/01/20 16:00:00","531","2.34","依里（天使）","【魔法】位於中衛，使用魔法輔助夥伴的雙胞胎姊姊天使。\n能夠大幅度提升防禦力，或將敵人的注意力引到目標夥伴\n身上，並使用特殊又強力的技能愚弄敵人。","依里（天使）","0","0","113801","3","113801","0","0","6","2030/12/31 15:00:00","2","0"
"0","113901","450","0","113901","2","12","0","2026/02/22 16:00:00","152","2.375","紡希（萬聖節）","【物理】位於前衛，妨礙敵人物理攻擊的吸血鬼裁縫師。\n能挑釁敵方和展開物理無效的護盾，並對物理攻擊力最高的敵人施展妨礙技能，織起如鐵壁般的防禦網。","紡希（萬聖節）","1","0","113901","3","113901","0","0","2","2026/03/01 15:59:59","1","0"
"0","114001","450","0","114001","4","12","0","2021/02/19 16:00:00","375","1.965","怜（萬聖節）","【物理】位於中衛，將身負重傷的敵人導向死亡的幽雅劍士。\n當敵方的HP在50%以下時，攻擊威力會大幅度提升，\n施展範圍攻擊一口氣重創負傷敵人的戰意。","怜（萬聖節）","0","0","114001","3","114001","0","0","4","2030/12/31 15:00:00","1","0"
"0","114101","450","0","114101","1","12","0","2021/02/01 16:00:00","186","2.295","茉莉（萬聖節）","【物理】位於前衛，以銳爪進行突刺的萬聖節見習騎士。\n技能會根據必殺技的施展次數而強化，\n使造成的傷害和行動速度提升，撕裂眼前的敵人。","茉莉（萬聖節）","1","0","114101","1","114101","0","0","1","2030/12/31 15:00:00","1","0"
"0","114201","450","0","114201","4","12","0","2021/03/02 16:00:00","528","2.24","莫妮卡（魔法少女）","【物理】位於中衛，懷抱著愛與希望之力來執掌一切的\n魔法提督。\n必殺技能降低敵方單體的物理防禦力，並擁有提升範圍內\n所有夥伴物理攻擊力的技能，一口氣左右戰局。","莫妮卡（魔法少女）","0","0","114201","3","114201","0","0","4","2030/12/31 15:00:00","1","0"
"0","114301","450","0","114301","4","2","0","2021/03/02 16:00:00","402","2","智（魔法少女）","【物理】位於中衛，將正義之力乘載於魔法中戰鬥的魔法劍士。\n以增加自身物理攻擊力與魔法攻擊力的魔法少女之力\n及不懈努力磨練出的劍技，施放華麗的魔法攻擊。","智（魔法少女）","0","0","114301","3","114301","0","0","4","2030/12/31 15:00:00","1","0"
"0","114401","450","0","114401","5","2","0","2026/04/22 16:00:00","189","2","秋乃（聖誕節）","【物理】位於前衛，靠己方支援力量戰鬥的聖夜大小姐。\n每受到能力提升的效果時便會增加【聖夜的光輝】\n，以此大幅度強化技能，於聖夜中施放絢爛的一擊。","秋乃（聖誕節）","1","0","114401","3","114401","0","0","5","2026/05/01 15:59:59","1","0"
"0","114501","450","0","114501","4","3","0","2021/04/27 16:00:00","150","2.09","咲戀（聖誕節）","【物理】位於前衛，驅使光明守護我方的聖夜咲戀媽媽。\n擁有能防範敵人攻擊並造成傷害的必殺技，\n以及在造成傷害的同時恢復的技能，攻擊和防守都能勝任。","咲戀（聖誕節）","0","0","114501","3","114501","0","0","4","2030/12/31 15:00:00","1","0"
"0","114601","450","0","114601","5","2","0","2023/01/24 16:00:00","408","2.09","優花梨（聖誕節）","【物理】位於中衛，支援物理角色的聖夜原聖騎士。\n技能會使魔法攻擊力最高的敵方單體TP減少，並提升周圍所有夥伴的魔法防禦力，\n在魔法戰中綻放無上的光輝。","優花梨（聖誕節）","1","0","114601","1","114601","0","0","5","2030/12/31 15:00:00","1","0"
"0","114701","450","0","114701","31","2","0","2023/02/23 16:00:00","138","2","矛依未（新年）","【物理】位於前衛，在新春揮舞「天樓霸斷劍」的少女。\n她會比眾人慢一步突擊，將敵方前衛擊飛後，\n以強化後的範圍物理攻擊一舉掃蕩聚集的敵人。","矛依未（新年）","1","0","114701","1","114701","0","0","2","2030/12/31 15:00:00","1","0"
"0","115001","450","0","115001","21","2","0","2025/05/16 16:00:00","562","2.07","似似花（新年）","【魔法】位於中衛，身著華麗新年和服的「變貌大妃」。\n以提升我方魔法攻擊力與恢復HP、TP的技能，\n進行攻守兼具的支援，即使是激烈的戰況，也能帶領夥伴通往勝利。","似似花（新年）","1","0","115001","3","115001","0","0","7","2025/05/21 15:59:59","2","0"
"0","115501","450","0","115501","2","1","0","2025/06/22 16:00:00","533","2","可可蘿（祭服）","【物理】位於中衛，身著尊貴儀裝的精靈族之村巫女。\n會強化自身的攻擊力，並恢復TP增加攻擊頻率。\n以暴擊時的猛攻，化為守護夥伴的劍。","可可蘿（祭服）","1","0","115501","3","115501","0","0","2","2025/06/26 15:59:59","1","0"
