8c6b2b4d3bae1b04de4e5e77c1badf1581c1646da2384bb2621757e47bf06250,eee84b18016d4a8160ce1e0a5b810acea2a25035369de9cdfff9bbe065a879ae,202a5b2574efef0ae43a0d7fbebf41e9b428b3707d48eab4d48d242c2f7799a5,50a1439183d71be0ac7c25e008109b345cd81107758d1cdb7b6967b3f0890799,de984952307ac4e8d98c66d9327a0d02bb5438a750d173818deb65f5bdf92f2f,a9c3aa0fb250c05db04580ecc5e7d47eb9a8b22c0d69e43d53665d3a5becbf6f
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","113601","2024/12/01 16:00:00","1015006","10150015"
"Boss的環境效果無效","3013","113601","2024/12/01 16:00:00","1015006","10150016"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","107501","2024/12/01 16:00:00","1015006","10150017"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","107501","2024/12/01 16:00:00","1015006","10150018"
"Boss的環境效果無效","3013","107501","2024/12/01 16:00:00","1015006","10150019"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","124501","2024/12/01 16:00:00","1015006","10150020"
"Boss的環境效果無效","3013","124501","2024/12/01 16:00:00","1015006","10150021"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","122801","2024/12/01 16:00:00","1015006","10150022"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","122801","2024/12/01 16:00:00","1015006","10150023"
"Boss的環境效果無效","3013","122801","2024/12/01 16:00:00","1015006","10150024"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","122501","2024/12/01 16:00:00","1015006","10150025"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","122501","2024/12/01 16:00:00","1015006","10150026"
"Boss的環境效果無效","3013","122501","2024/12/01 16:00:00","1015006","10150027"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","109901","2025/01/01 16:00:00","1015206","10152001"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","109901","2025/01/01 16:00:00","1015206","10152002"
"戰鬥開始90秒內，大幅度提升TP上升。","3010","109901","2025/01/01 16:00:00","1015206","10152003"
"Boss的沉默無效","3013","109901","2025/01/01 16:00:00","1015206","10152004"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","109801","2025/01/01 16:00:00","1015206","10152005"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","109801","2025/01/01 16:00:00","1015206","10152006"
"戰鬥開始90秒內，大幅度提升TP上升。","3010","109801","2025/01/01 16:00:00","1015206","10152007"
"Boss的沉默無效","3013","109801","2025/01/01 16:00:00","1015206","10152008"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","109701","2025/01/01 16:00:00","1015206","10152009"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","109701","2025/01/01 16:00:00","1015206","10152010"
"戰鬥開始90秒內，大幅度提升TP上升。","3010","109701","2025/01/01 16:00:00","1015206","10152011"
"Boss的沉默無效","3013","109701","2025/01/01 16:00:00","1015206","10152012"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","132001","2025/01/14 16:00:00","1015206","10152013"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","132001","2025/01/14 16:00:00","1015206","10152014"
"Boss的沉默無效","3013","132001","2025/01/14 16:00:00","1015206","10152015"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","131901","2025/01/01 16:00:00","1015206","10152016"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","131901","2025/01/01 16:00:00","1015206","10152017"
"戰鬥開始90秒內，大幅度提升TP上升。","3010","131901","2025/01/01 16:00:00","1015206","10152018"
"Boss的沉默無效","3013","131901","2025/01/01 16:00:00","1015206","10152019"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","122701","2025/01/01 16:00:00","1015206","10152020"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","122701","2025/01/01 16:00:00","1015206","10152021"
"Boss的沉默無效","3013","122701","2025/01/01 16:00:00","1015206","10152022"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","107601","2025/01/01 16:00:00","1015206","10152023"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","107601","2025/01/01 16:00:00","1015206","10152024"
"Boss的沉默無效","3013","107601","2025/01/01 16:00:00","1015206","10152025"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","110301","2025/01/01 16:00:00","1015206","10152026"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","110301","2025/01/01 16:00:00","1015206","10152027"
"Boss的沉默無效","3013","110301","2025/01/01 16:00:00","1015206","10152028"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","126601","2025/01/01 16:00:00","1015206","10152029"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","126601","2025/01/01 16:00:00","1015206","10152030"
"Boss的沉默無效","3013","126601","2025/01/01 16:00:00","1015206","10152031"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","113501","2025/01/01 16:00:00","1015206","10152032"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","113501","2025/01/01 16:00:00","1015206","10152033"
"Boss的沉默無效","3013","113501","2025/01/01 16:00:00","1015206","10152034"
"戰鬥開始90秒內，\n極大幅度提升魔法攻擊力。","3003","126901","2025/01/01 16:00:00","1015206","10152035"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","126901","2025/01/01 16:00:00","1015206","10152036"
"Boss的沉默無效","3013","126901","2025/01/01 16:00:00","1015206","10152037"
"戰鬥開始90秒內，\n極大幅度提升物理攻擊力。","3001","132101","2025/01/01 16:00:00","1015206","10152038"
"戰鬥開始90秒內，極大幅度提升\n物理防禦力與魔法防禦力。","3002","132101","2025/01/01 16:00:00","1015206","10152039"
"Boss的沉默無效","3013","132101","2025/01/01 16:00:00","1015206","10152040"
"戰鬥開始90秒內超大幅度提升物理攻擊力，\n極大幅度提升我方全體的\n物理攻擊力和魔法攻擊力","3001","102901","2025/02/01 16:00:00","1015406","10154001"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","102901","2025/02/01 16:00:00","1015406","10154002"
"Boss的麻痺無效","3013","102901","2025/02/01 16:00:00","1015406","10154003"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","111601","2025/02/01 16:00:00","1015406","10154004"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","111601","2025/02/01 16:00:00","1015406","10154005"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","111601","2025/02/01 16:00:00","1015406","10154006"
"Boss的麻痺無效","3013","111601","2025/02/01 16:00:00","1015406","10154007"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","117201","2025/02/01 16:00:00","1015406","10154008"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","117201","2025/02/01 16:00:00","1015406","10154009"
"Boss的麻痺無效","3013","117201","2025/02/01 16:00:00","1015406","10154010"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","124801","2025/02/01 16:00:00","1015406","10154011"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","124801","2025/02/01 16:00:00","1015406","10154012"
"Boss的麻痺無效","3013","124801","2025/02/01 16:00:00","1015406","10154013"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","132201","2025/02/01 16:00:00","1015406","10154014"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","132201","2025/02/01 16:00:00","1015406","10154015"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","132201","2025/02/01 16:00:00","1015406","10154016"
"Boss的麻痺無效","3013","132201","2025/02/01 16:00:00","1015406","10154017"
"戰鬥開始90秒內超大幅度提升魔法攻擊力，\n極大幅度提升我方全體的\n物理攻擊力和魔法攻擊力","3003","104201","2025/02/01 16:00:00","1015406","10154018"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","104201","2025/02/01 16:00:00","1015406","10154019"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","104201","2025/02/01 16:00:00","1015406","10154020"
"Boss的麻痺無效","3013","104201","2025/02/01 16:00:00","1015406","10154021"
"戰鬥開始90秒內超大幅度提升物理攻擊力，\n極大幅度提升我方全體的\n物理攻擊力和魔法攻擊力","3001","105401","2025/02/01 16:00:00","1015406","10154022"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","105401","2025/02/01 16:00:00","1015406","10154023"
"Boss的麻痺無效","3013","105401","2025/02/01 16:00:00","1015406","10154024"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","108401","2025/02/01 16:00:00","1015406","10154025"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","108401","2025/02/01 16:00:00","1015406","10154026"
"Boss的麻痺無效","3013","108401","2025/02/01 16:00:00","1015406","10154027"
"戰鬥開始90秒內，\n超大幅度提升魔法攻擊力。","3003","117301","2025/02/01 16:00:00","1015406","10154028"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","117301","2025/02/01 16:00:00","1015406","10154029"
"戰鬥開始90秒內，\n特大幅度提升TP上升。","3010","117301","2025/02/01 16:00:00","1015406","10154030"
"Boss的麻痺無效","3013","117301","2025/02/01 16:00:00","1015406","10154031"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","113901","2025/02/01 16:00:00","1015406","10154032"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","113901","2025/02/01 16:00:00","1015406","10154033"
"Boss的麻痺無效","3013","113901","2025/02/01 16:00:00","1015406","10154034"
"戰鬥開始90秒內，\n超大幅度提升物理攻擊力。","3001","117401","2025/02/01 16:00:00","1015406","10154035"
"戰鬥開始90秒內，\n極大幅度提升物理防禦力。","3002","117401","2025/02/01 16:00:00","1015406","10154036"
"Boss的麻痺無效","3013","117401","2025/02/01 16:00:00","1015406","10154037"
